,CAT US Equity
2023-03-19,38.9469
2023-03-20,41.8627
2023-03-21,44.258
2023-03-22,42.3137
2023-03-23,42.1173
2023-03-24,41.1752
2023-03-25,41.1752
2023-03-26,41.1752
2023-03-27,41.7245
2023-03-28,42.9276
2023-03-29,44.4864
2023-03-30,45.324
2023-03-31,47.6076
2023-04-01,47.6076
2023-04-02,47.6076
2023-04-03,48.1443
2023-04-04,42.6896
2023-04-05,41.1667
2023-04-06,39.5436
2023-04-07,39.5436
2023-04-08,39.5436
2023-04-09,39.5436
2023-04-10,42.9386
2023-04-11,45.4641
2023-04-12,45.423
2023-04-13,46.0126
2023-04-14,47.0295
2023-04-15,47.0295
2023-04-16,47.0295
2023-04-17,47.8187
2023-04-18,47.7998
2023-04-19,47.5327
2023-04-20,46.3728
2023-04-21,45.9806
2023-04-22,45.9806
2023-04-23,45.9806
2023-04-24,47.7854
2023-04-25,45.4018
2023-04-26,44.2414
2023-04-27,43.3672
2023-04-28,46.0188
2023-04-29,46.0188
2023-04-30,46.0188
2023-05-01,45.2683
2023-05-02,44.2343
2023-05-03,44.5372
2023-05-04,42.0036
2023-05-05,44.9068
2023-05-06,44.9068
2023-05-07,44.9068
2023-05-08,44.7592
2023-05-09,44.1091
2023-05-10,43.9466
2023-05-11,42.3622
2023-05-12,42.117
2023-05-13,42.117
2023-05-14,42.117
2023-05-15,43.3286
2023-05-16,41.2415
2023-05-17,44.5517
2023-05-18,46.2273
2023-05-19,46.2657
2023-05-20,46.2657
2023-05-21,46.2657
2023-05-22,45.9709
2023-05-23,45.0849
2023-05-24,43.4044
2023-05-25,43.6067
2023-05-26,44.9302
2023-05-27,44.9302
2023-05-28,44.9302
2023-05-29,44.9302
2023-05-30,43.8196
2023-05-31,41.5016
2023-06-01,43.9551
2023-06-02,54.4159
2023-06-03,54.4159
2023-06-04,54.4159
2023-06-05,52.0356
2023-06-06,54.1359
2023-06-07,58.1318
2023-06-08,57.4892
2023-06-09,57.744
2023-06-10,57.744
2023-06-11,57.744
2023-06-12,59.0017
2023-06-13,62.07
2023-06-14,60.7477
2023-06-15,62.4459
2023-06-16,60.9411
2023-06-17,60.9411
2023-06-18,60.9411
2023-06-19,60.9411
2023-06-20,58.4401
2023-06-21,58.5809
2023-06-22,56.113
2023-06-23,54.4507
2023-06-24,54.4507
2023-06-25,54.4507
2023-06-26,55.6276
2023-06-27,57.3272
2023-06-28,57.8541
2023-06-29,58.9083
2023-06-30,59.7046
2023-07-01,59.7046
2023-07-02,59.7046
2023-07-03,60.2678
2023-07-04,60.2678
2023-07-05,58.6125
2023-07-06,55.9117
2023-07-07,58.0747
2023-07-08,58.0747
2023-07-09,58.0747
2023-07-10,59.6892
2023-07-11,61.4006
2023-07-12,61.7127
2023-07-13,62.6542
2023-07-14,62.4854
2023-07-15,62.4854
2023-07-16,62.4854
2023-07-17,63.2702
2023-07-18,65.8227
2023-07-19,65.9158
2023-07-20,64.656
2023-07-21,62.1112
2023-07-22,62.1112
2023-07-23,62.1112
2023-07-24,62.8672
2023-07-25,64.0283
2023-07-26,61.2725
2023-07-27,61.2579
2023-07-28,62.248
2023-07-29,62.248
2023-07-30,62.248
2023-07-31,64.3456
2023-08-01,72.2474
2023-08-02,71.4934
2023-08-03,67.3721
2023-08-04,64.2362
2023-08-05,64.2362
2023-08-06,64.2362
2023-08-07,65.9416
2023-08-08,66.3369
2023-08-09,66.863
2023-08-10,66.3982
2023-08-11,66.868
2023-08-12,66.868
2023-08-13,66.868
2023-08-14,66.4016
2023-08-15,61.7065
2023-08-16,59.9572
2023-08-17,60.2263
2023-08-18,59.3693
2023-08-19,59.3693
2023-08-20,59.3693
2023-08-21,58.707
2023-08-22,57.1065
2023-08-23,58.4083
2023-08-24,56.0873
2023-08-25,57.6103
2023-08-26,57.6103
2023-08-27,57.6103
2023-08-28,58.6257
2023-08-29,60.9023
2023-08-30,61.8553
2023-08-31,61.0521
2023-09-01,63.1634
2023-09-02,63.1634
2023-09-03,63.1634
2023-09-04,63.1634
2023-09-05,60.1212
2023-09-06,60.66
2023-09-07,59.6943
2023-09-08,60.0745
2023-09-09,60.0745
2023-09-10,60.0745
2023-09-11,59.9163
2023-09-12,59.7464
2023-09-13,55.7351
2023-09-14,58.9493
2023-09-15,56.7597
2023-09-16,56.7597
2023-09-17,56.7597
2023-09-18,57.6146
2023-09-19,56.7905
2023-09-20,56.0977
2023-09-21,52.0222
2023-09-22,52.58
2023-09-23,52.58
2023-09-24,52.58
2023-09-25,53.2408
2023-09-26,50.3895
2023-09-27,52.1691
2023-09-28,54.0557
2023-09-29,52.1043
2023-09-30,52.1043
2023-10-01,52.1043
2023-10-02,51.3468
2023-10-03,49.7396
2023-10-04,47.5343
2023-10-05,45.3035
2023-10-06,48.4064
2023-10-07,48.4064
2023-10-08,48.4064
2023-10-09,51.2766
2023-10-10,52.274
2023-10-11,52.0546
2023-10-12,50.2082
2023-10-13,49.2706
2023-10-14,49.2706
2023-10-15,49.2706
2023-10-16,50.8897
2023-10-17,51.9257
2023-10-18,44.8579
2023-10-19,42.066
2023-10-20,41.0627
2023-10-21,41.0627
2023-10-22,41.0627
2023-10-23,40.2809
2023-10-24,41.6443
2023-10-25,39.7058
2023-10-26,38.6913
2023-10-27,37.1764
2023-10-28,37.1764
2023-10-29,37.1764
2023-10-30,39.4576
2023-10-31,33.7794
2023-11-01,37.137
2023-11-02,41.0376
2023-11-03,41.8719
2023-11-04,41.8719
2023-11-05,41.8719
2023-11-06,40.9633
2023-11-07,39.7495
2023-11-08,39.7133
2023-11-09,39.464
2023-11-10,42.5436
2023-11-11,42.5436
2023-11-12,42.5436
2023-11-13,43.6115
2023-11-14,46.7936
2023-11-15,48.3665
2023-11-16,47.0827
2023-11-17,49.4261
2023-11-18,49.4261
2023-11-19,49.4261
2023-11-20,48.2349
2023-11-21,47.7622
2023-11-22,46.23
2023-11-23,46.23
2023-11-24,46.9293
2023-11-25,46.9293
2023-11-26,46.9293
2023-11-27,46.9451
2023-11-28,47.0052
2023-11-29,48.0834
2023-11-30,48.7854
2023-12-01,51.9799
2023-12-02,51.9799
2023-12-03,51.9799
2023-12-04,50.8872
2023-12-05,51.1199
2023-12-06,51.5409
2023-12-07,52.3252
2023-12-08,53.4562
2023-12-09,53.4562
2023-12-10,53.4562
2023-12-11,54.2196
2023-12-12,54.4968
2023-12-13,57.8809
2023-12-14,64.9689
2023-12-15,65.1698
2023-12-16,65.1698
2023-12-17,65.1698
2023-12-18,65.1495
2023-12-19,67.6727
2023-12-20,65.4744
2023-12-21,65.6025
2023-12-22,65.7084
2023-12-23,65.7084
2023-12-24,65.7084
2023-12-25,65.7084
2023-12-26,67.5858
2023-12-27,68.4306
2023-12-28,67.524
2023-12-29,66.6329
2023-12-30,66.6329
2023-12-31,66.6329
2024-01-01,66.6329
2024-01-02,64.4795
2024-01-03,58.886
2024-01-04,59.6608
2024-01-05,60.8604
2024-01-06,60.8604
2024-01-07,60.8604
2024-01-08,62.2238
2024-01-09,62.2402
2024-01-10,62.6841
2024-01-11,61.7698
2024-01-12,60.6003
2024-01-13,60.6003
2024-01-14,60.6003
2024-01-15,60.6003
2024-01-16,58.396
2024-01-17,53.0021
2024-01-18,54.6498
2024-01-19,56.8975
2024-01-20,56.8975
2024-01-21,56.8975
2024-01-22,58.4409
2024-01-23,58.5134
2024-01-24,59.3617
2024-01-25,63.5654
2024-01-26,62.6747
2024-01-27,62.6747
2024-01-28,62.6747
2024-01-29,64.1559
2024-01-30,64.7282
2024-01-31,61.7235
2024-02-01,64.547
2024-02-02,67.0668
2024-02-03,67.0668
2024-02-04,67.0668
2024-02-05,69.0098
2024-02-06,69.4005
2024-02-07,69.6613
2024-02-08,68.5567
2024-02-09,65.2963
2024-02-10,65.2963
2024-02-11,65.2963
2024-02-12,66.8046
2024-02-13,61.3781
2024-02-14,62.756
2024-02-15,64.8858
2024-02-16,64.1931
2024-02-17,64.1931
2024-02-18,64.1931
2024-02-19,64.1931
2024-02-20,59.5609
2024-02-21,60.7793
2024-02-22,62.4818
2024-02-23,63.0813
2024-02-24,63.0813
2024-02-25,63.0813
2024-02-26,63.5857
2024-02-27,64.3417
2024-02-28,64.9867
2024-02-29,66.4193
2024-03-01,67.2817
2024-03-02,67.2817
2024-03-03,67.2817
2024-03-04,67.8888
2024-03-05,64.6313
2024-03-06,65.337
2024-03-07,66.8333
2024-03-08,66.1702
2024-03-09,66.1702
2024-03-10,66.1702
2024-03-11,63.5
2024-03-12,64.3017
2024-03-13,65.768
2024-03-14,65.9034
2024-03-15,67.5784
2024-03-16,67.5784
2024-03-17,67.5784
2024-03-18,69.1108
2024-03-19,69.7116
2024-03-20,70.4692
2024-03-21,72.7146
2024-03-22,68.4336
2024-03-23,68.4336
2024-03-24,68.4336
2024-03-25,67.0657
2024-03-26,67.2039
2024-03-27,69.6741
2024-03-28,70.1749
2024-03-29,70.1749
2024-03-30,70.1749
2024-03-31,70.1749
2024-04-01,68.4088
2024-04-02,68.7386
2024-04-03,71.8007
2024-04-04,68.0271
2024-04-05,70.5637
2024-04-06,70.5637
2024-04-07,70.5637
2024-04-08,67.1835
