,DAN US Equity
,RSI_30D
2023-03-08,46.0045
2023-03-09,42.5126
2023-03-10,40.1111
2023-03-11,40.1111
2023-03-12,40.1111
2023-03-13,38.1034
2023-03-14,39.8035
2023-03-15,37.901
2023-03-16,39.6465
2023-03-17,37.7352
2023-03-18,37.7352
2023-03-19,37.7352
2023-03-20,39.0854
2023-03-21,41.015
2023-03-22,39.8219
2023-03-23,39.6727
2023-03-24,39.8476
2023-03-25,39.8476
2023-03-26,39.8476
2023-03-27,41.4285
2023-03-28,42.6415
2023-03-29,44.179
2023-03-30,45.0815
2023-03-31,47.2326
2023-04-01,47.2326
2023-04-02,47.2326
2023-04-03,47.7752
2023-04-04,45.8253
2023-04-05,44.1478
2023-04-06,43.8709
2023-04-07,43.8709
2023-04-08,43.8709
2023-04-09,43.8709
2023-04-10,44.649
2023-04-11,45.8439
2023-04-12,45.7417
2023-04-13,46.1759
2023-04-14,46.8672
2023-04-15,46.8672
2023-04-16,46.8672
2023-04-17,46.53
2023-04-18,46.3003
2023-04-19,46.5052
2023-04-20,45.5463
2023-04-21,44.1912
2023-04-22,44.1912
2023-04-23,44.1912
2023-04-24,45.6459
2023-04-25,43.4771
2023-04-26,42.6278
2023-04-27,44.2064
2023-04-28,48.0117
2023-04-29,48.0117
2023-04-30,48.0117
2023-05-01,44.6839
2023-05-02,45.5065
2023-05-03,44.8737
2023-05-04,40.3372
2023-05-05,45.3847
2023-05-06,45.3847
2023-05-07,45.3847
2023-05-08,45.2804
2023-05-09,43.2255
2023-05-10,43.6881
2023-05-11,44.1623
2023-05-12,42.8299
2023-05-13,42.8299
2023-05-14,42.8299
2023-05-15,42.6171
2023-05-16,40.4841
2023-05-17,44.2836
2023-05-18,44.9567
2023-05-19,43.8603
2023-05-20,43.8603
2023-05-21,43.8603
2023-05-22,46.1039
2023-05-23,45.874
2023-05-24,43.893
2023-05-25,41.6093
2023-05-26,43.858
2023-05-27,43.858
2023-05-28,43.858
2023-05-29,43.858
2023-05-30,42.6371
2023-05-31,41.4941
2023-06-01,41.8605
2023-06-02,48.2929
2023-06-03,48.2929
2023-06-04,48.2929
2023-06-05,47.1133
2023-06-06,49.3674
2023-06-07,53.6227
2023-06-08,53.7793
2023-06-09,54.0468
2023-06-10,54.0468
2023-06-11,54.0468
2023-06-12,57.7868
2023-06-13,59.6243
2023-06-14,60.3387
2023-06-15,61.991
2023-06-16,62.9981
2023-06-17,62.9981
2023-06-18,62.9981
2023-06-19,62.9981
2023-06-20,61.2493
2023-06-21,62.2044
2023-06-22,58.3495
2023-06-23,55.5386
2023-06-24,55.5386
2023-06-25,55.5386
2023-06-26,56.5021
2023-06-27,58.3685
2023-06-28,58.5066
2023-06-29,60.2791
2023-06-30,61.2451
2023-07-01,61.2451
2023-07-02,61.2451
2023-07-03,61.9415
2023-07-04,61.9415
2023-07-05,58.7343
2023-07-06,59.3824
2023-07-07,61.8192
2023-07-08,61.8192
2023-07-09,61.8192
2023-07-10,63.2299
2023-07-11,63.5982
2023-07-12,65.1624
2023-07-13,64.7198
2023-07-14,62.382
2023-07-15,62.382
2023-07-16,62.382
2023-07-17,61.3081
2023-07-18,62.7668
2023-07-19,64.6867
2023-07-20,65.3693
2023-07-21,63.9402
2023-07-22,63.9402
2023-07-23,63.9402
2023-07-24,65.2234
2023-07-25,64.8385
2023-07-26,66.001
2023-07-27,64.6583
2023-07-28,65.3026
2023-07-29,65.3026
2023-07-30,65.3026
2023-07-31,65.3897
2023-08-01,66.1795
2023-08-02,60.7606
2023-08-03,58.9255
2023-08-04,57.4887
2023-08-05,57.4887
2023-08-06,57.4887
2023-08-07,57.808
2023-08-08,56.0655
2023-08-09,54.8539
2023-08-10,52.8952
2023-08-11,47.5619
2023-08-12,47.5619
2023-08-13,47.5619
2023-08-14,49.9568
2023-08-15,46.4667
2023-08-16,43.1005
2023-08-17,43.2908
2023-08-18,44.9417
2023-08-19,44.9417
2023-08-20,44.9417
2023-08-21,44.1742
2023-08-22,43.813
2023-08-23,44.5501
2023-08-24,43.0626
2023-08-25,43.9612
2023-08-26,43.9612
2023-08-27,43.9612
2023-08-28,45.9306
2023-08-29,47.7642
2023-08-30,47.2316
2023-08-31,47.5676
2023-09-01,49.7521
2023-09-02,49.7521
2023-09-03,49.7521
2023-09-04,49.7521
2023-09-05,46.8747
2023-09-06,46.2274
2023-09-07,44.4385
2023-09-08,45.0066
2023-09-09,45.0066
2023-09-10,45.0066
2023-09-11,44.246
2023-09-12,46.8887
2023-09-13,43.065
2023-09-14,43.9819
2023-09-15,43.5356
2023-09-16,43.5356
2023-09-17,43.5356
2023-09-18,42.1526
2023-09-19,41.9871
2023-09-20,42.1438
2023-09-21,39.6506
2023-09-22,43.058
2023-09-23,43.058
2023-09-24,43.058
2023-09-25,43.5079
2023-09-26,40.9947
2023-09-27,41.0729
2023-09-28,41.2342
2023-09-29,41.6471
2023-09-30,41.6471
2023-10-01,41.6471
2023-10-02,39.851
2023-10-03,36.8789
2023-10-04,37.8212
2023-10-05,35.5738
2023-10-06,37.9473
2023-10-07,37.9473
2023-10-08,37.9473
2023-10-09,37.0398
2023-10-10,38.3945
2023-10-11,39.2398
2023-10-12,37.3322
2023-10-13,35.687
2023-10-14,35.687
2023-10-15,35.687
2023-10-16,36.2157
2023-10-17,37.1949
2023-10-18,35.4058
2023-10-19,33.7734
2023-10-20,34.2347
2023-10-21,34.2347
2023-10-22,34.2347
2023-10-23,33.6527
2023-10-24,34.5164
2023-10-25,34.4134
2023-10-26,35.4102
2023-10-27,34.9161
2023-10-28,34.9161
2023-10-29,34.9161
2023-10-30,30.3844
2023-10-31,29.4903
2023-11-01,28.6192
2023-11-02,31.028
2023-11-03,38.3781
2023-11-04,38.3781
2023-11-05,38.3781
2023-11-06,36.9858
2023-11-07,36.9363
2023-11-08,36.6824
2023-11-09,35.4615
2023-11-10,37.8681
2023-11-11,37.8681
2023-11-12,37.8681
2023-11-13,37.7065
2023-11-14,45.6283
2023-11-15,46.5516
2023-11-16,44.6221
2023-11-17,46.7622
2023-11-18,46.7622
2023-11-19,46.7622
2023-11-20,47.7372
2023-11-21,45.9944
2023-11-22,46.0671
2023-11-23,46.0671
2023-11-24,47.9528
2023-11-25,47.9528
2023-11-26,47.9528
2023-11-27,46.5917
2023-11-28,47.3282
2023-11-29,49.0015
2023-11-30,48.7923
2023-12-01,52.1713
2023-12-02,52.1713
2023-12-03,52.1713
2023-12-04,53.6222
2023-12-05,52.0626
2023-12-06,52.4712
2023-12-07,53.696
2023-12-08,51.6314
2023-12-09,51.6314
2023-12-10,51.6314
2023-12-11,53.2166
2023-12-12,52.5198
2023-12-13,52.5198
2023-12-14,58.1835
2023-12-15,55.9611
2023-12-16,55.9611
2023-12-17,55.9611
2023-12-18,54.8768
2023-12-19,57.0884
2023-12-20,54.9971
2023-12-21,56.7572
2023-12-22,57.3523
2023-12-23,57.3523
2023-12-24,57.3523
2023-12-25,57.3523
2023-12-26,58.5901
2023-12-27,58.0095
2023-12-28,58.1321
2023-12-29,55.6925
2023-12-30,55.6925
2023-12-31,55.6925
2024-01-01,55.6925
2024-01-02,55.1967
2024-01-03,48.8266
2024-01-04,48.0173
2024-01-05,48.6773
2024-01-06,48.6773
2024-01-07,48.6773
2024-01-08,51.1715
2024-01-09,47.871
2024-01-10,47.6722
2024-01-11,46.8009
2024-01-12,45.0327
2024-01-13,45.0327
2024-01-14,45.0327
2024-01-15,45.0327
2024-01-16,44.709
2024-01-17,43.3554
2024-01-18,44.7561
2024-01-19,45.5751
2024-01-20,45.5751
2024-01-21,45.5751
2024-01-22,47.2731
2024-01-23,47.5953
2024-01-24,45.9962
2024-01-25,49.5806
2024-01-26,50.1134
2024-01-27,50.1134
2024-01-28,50.1134
2024-01-29,51.2553
2024-01-30,51.2553
2024-01-31,49.1677
2024-02-01,52.6227
2024-02-02,51.1832
2024-02-03,51.1832
2024-02-04,51.1832
2024-02-05,48.6587
2024-02-06,51.1511
2024-02-07,48.4245
2024-02-08,48.7301
2024-02-09,49.656
2024-02-10,49.656
2024-02-11,49.656
2024-02-12,51.4693
2024-02-13,46.8175
2024-02-14,47.8087
2024-02-15,51.5456
2024-02-16,49.0979
2024-02-17,49.0979
2024-02-18,49.0979
2024-02-19,49.0979
2024-02-20,42.7393
2024-02-21,42.0484
2024-02-22,43.2886
2024-02-23,44.2327
2024-02-24,44.2327
2024-02-25,44.2327
2024-02-26,41.7965
2024-02-27,42.6139
2024-02-28,41.786
2024-02-29,45.122
2024-03-01,46.8039
2024-03-02,46.8039
2024-03-03,46.8039
2024-03-04,45.0197
2024-03-05,44.7257
2024-03-06,44.8003
2024-03-07,45.6349
2024-03-08,43.5895
2024-03-09,43.5895
2024-03-10,43.5895
2024-03-11,43.5895
2024-03-12,44.1577
2024-03-13,42.21
2024-03-14,39.9186
2024-03-15,40.5182
2024-03-16,40.5182
2024-03-17,40.5182
2024-03-18,41.3826
2024-03-19,42.4214
2024-03-20,44.9447
2024-03-21,47.5597
2024-03-22,46.1177
2024-03-23,46.1177
2024-03-24,46.1177
2024-03-25,47.0665
2024-03-26,46.2245
2024-03-27,49.9308
2024-03-28,49.6359
2024-03-29,49.6359
2024-03-30,49.6359
2024-03-31,49.6359
2024-04-01,49.1851
2024-04-02,47.3322
2024-04-03,47.8203
2024-04-04,47.6679
2024-04-05,48.93
2024-04-06,48.93
2024-04-07,48.93
2024-04-08,50.8116
