,WMT US Equity
2021-07-11,52.0584
2021-07-12,51.6042
2021-07-13,52.5128
2021-07-14,54.143
2021-07-15,54.3269
2021-07-16,54.1228
2021-07-17,54.1228
2021-07-18,54.1228
2021-07-19,53.4372
2021-07-20,54.5912
2021-07-21,53.1022
2021-07-22,53.2905
2021-07-23,55.4373
2021-07-24,55.4373
2021-07-25,55.4373
2021-07-26,55.7997
2021-07-27,55.8182
2021-07-28,54.4449
2021-07-29,54.8019
2021-07-30,55.4243
2021-07-31,55.4243
2021-08-01,55.4243
2021-08-02,54.5964
2021-08-03,57.761
2021-08-04,55.318
2021-08-05,60.0451
2021-08-06,59.4072
2021-08-07,59.4072
2021-08-08,59.4072
2021-08-09,59.999
2021-08-10,64.7126
2021-08-11,66.4664
2021-08-12,65.4505
2021-08-13,66.0806
2021-08-14,66.0806
2021-08-15,66.0806
2021-08-16,67.6641
2021-08-17,67.5305
2021-08-18,63.3855
2021-08-19,64.7965
2021-08-20,66.5649
2021-08-21,66.5649
2021-08-22,66.5649
2021-08-23,64.0799
2021-08-24,60.4606
2021-08-25,60.5498
2021-08-26,56.9805
2021-08-27,55.2437
2021-08-28,55.2437
2021-08-29,55.2437
2021-08-30,57.1639
2021-08-31,57.7988
2021-09-01,57.0984
2021-09-02,58.3705
2021-09-03,59.4702
2021-09-04,59.4702
2021-09-05,59.4702
2021-09-06,59.4702
2021-09-07,55.1458
2021-09-08,55.4672
2021-09-09,53.3041
2021-09-10,52.2303
2021-09-11,52.2303
2021-09-12,52.2303
2021-09-13,50.5796
2021-09-14,49.1094
2021-09-15,49.6079
2021-09-16,50.5695
2021-09-17,49.9532
2021-09-18,49.9532
2021-09-19,49.9532
2021-09-20,46.098
2021-09-21,46.6968
2021-09-22,46.0728
2021-09-23,46.2529
2021-09-24,47.1656
2021-09-25,47.1656
2021-09-26,47.1656
2021-09-27,45.3339
2021-09-28,42.1154
2021-09-29,42.0096
2021-09-30,40.1658
2021-10-01,36.521
2021-10-02,36.521
2021-10-03,36.521
2021-10-04,34.6768
2021-10-05,36.8992
2021-10-06,39.2997
2021-10-07,42.9375
2021-10-08,43.8402
2021-10-09,43.8402
2021-10-10,43.8402
2021-10-11,43.6193
2021-10-12,43.3584
2021-10-13,41.6247
2021-10-14,45.0033
2021-10-15,46.4566
2021-10-16,46.4566
2021-10-17,46.4566
2021-10-18,48.7832
2021-10-19,54.26
2021-10-20,56.3609
2021-10-21,57.6065
2021-10-22,59.8459
2021-10-23,59.8459
2021-10-24,59.8459
2021-10-25,62.1699
2021-10-26,59.4585
2021-10-27,57.061
2021-10-28,58.3705
2021-10-29,59.7106
2021-10-30,59.7106
2021-10-31,59.7106
2021-11-01,60.216
2021-11-02,60.0685
2021-11-03,60.7224
2021-11-04,62.2515
2021-11-05,59.947
2021-11-06,59.947
2021-11-07,59.947
2021-11-08,57.9191
2021-11-09,58.7019
2021-11-10,55.9086
2021-11-11,56.0048
2021-11-12,54.4872
2021-11-13,54.4872
2021-11-14,54.4872
2021-11-15,52.7875
2021-11-16,46.2241
2021-11-17,44.3482
2021-11-18,46.573
2021-11-19,45.3883
2021-11-20,45.3883
2021-11-21,45.3883
2021-11-22,49.5121
2021-11-23,51.1564
2021-11-24,52.2955
2021-11-25,52.2955
2021-11-26,49.6068
2021-11-27,49.6068
2021-11-28,49.6068
2021-11-29,46.2053
2021-11-30,43.4874
2021-12-01,39.3131
2021-12-02,37.5298
2021-12-03,40.9165
2021-12-04,40.9165
2021-12-05,40.9165
2021-12-06,43.2415
2021-12-07,42.7164
2021-12-08,41.1095
2021-12-09,44.0749
2021-12-10,47.7024
2021-12-11,47.7024
2021-12-12,47.7024
2021-12-13,51.0031
2021-12-14,52.6699
2021-12-15,53.6579
2021-12-16,50.4672
2021-12-17,45.2137
2021-12-18,45.2137
2021-12-19,45.2137
2021-12-20,45.786
2021-12-21,46.3274
2021-12-22,46.564
2021-12-23,46.2012
2021-12-24,46.2012
2021-12-25,46.2012
2021-12-26,46.2012
2021-12-27,47.921
2021-12-28,50.5234
2021-12-29,50.433
2021-12-30,51.0283
2021-12-31,52.9595
2022-01-01,52.9595
2022-01-02,52.9595
2022-01-03,52.9027
2022-01-04,49.2808
2022-01-05,51.7564
2022-01-06,51.2176
2022-01-07,52.9529
2022-01-08,52.9529
2022-01-09,52.9529
2022-01-10,52.5576
2022-01-11,51.97
2022-01-12,50.8791
2022-01-13,53.5719
2022-01-14,52.9652
2022-01-15,52.9652
2022-01-16,52.9652
2022-01-17,52.9652
2022-01-18,49.3815
2022-01-19,51.2877
2022-01-20,47.7263
2022-01-21,46.4625
2022-01-22,46.4625
2022-01-23,46.4625
2022-01-24,46.4767
2022-01-25,42.8794
2022-01-26,41.3594
2022-01-27,41.4973
2022-01-28,44.0389
2022-01-29,44.0389
2022-01-30,44.0389
2022-01-31,47.2692
2022-02-01,48.7396
2022-02-02,48.663
2022-02-03,48.8569
2022-02-04,46.6934
2022-02-05,46.6934
2022-02-06,46.6934
2022-02-07,44.9923
2022-02-08,45.0377
2022-02-09,44.6567
2022-02-10,42.6539
2022-02-11,41.7515
2022-02-12,41.7515
2022-02-13,41.7515
2022-02-14,40.1352
2022-02-15,40.8561
2022-02-16,39.863
2022-02-17,48.1645
2022-02-18,47.0468
2022-02-19,47.0468
2022-02-20,47.0468
2022-02-21,47.0468
2022-02-22,45.1706
2022-02-23,43.5377
2022-02-24,42.9413
2022-02-25,45.68
2022-02-26,45.68
2022-02-27,45.68
2022-02-28,44.2317
2022-03-01,45.449
2022-03-02,45.7001
2022-03-03,50.0775
2022-03-04,54.3692
2022-03-05,54.3692
2022-03-06,54.3692
2022-03-07,52.8383
2022-03-08,49.1881
2022-03-09,50.065
2022-03-10,53.7041
2022-03-11,52.9983
2022-03-12,52.9983
2022-03-13,52.9983
2022-03-14,55.1541
2022-03-15,56.9394
2022-03-16,56.3625
2022-03-17,56.5962
2022-03-18,57.061
2022-03-19,57.061
2022-03-20,57.061
2022-03-21,55.3358
2022-03-22,54.7275
2022-03-23,52.1747
2022-03-24,53.2478
2022-03-25,54.0001
2022-03-26,54.0001
2022-03-27,54.0001
2022-03-28,56.9475
2022-03-29,58.2813
2022-03-30,60.9664
2022-03-31,59.5399
2022-04-01,61.5855
2022-04-02,61.5855
2022-04-03,61.5855
2022-04-04,61.6143
2022-04-05,62.0366
2022-04-06,65.272
2022-04-07,66.5698
2022-04-08,67.2798
2022-04-09,67.2798
2022-04-10,67.2798
2022-04-11,62.3659
2022-04-12,60.8051
2022-04-13,64.2856
2022-04-14,64.079
2022-04-15,64.079
2022-04-16,64.079
2022-04-17,64.079
2022-04-18,62.3041
2022-04-19,63.8327
2022-04-20,65.4538
2022-04-21,65.6469
2022-04-22,61.2085
2022-04-23,61.2085
2022-04-24,61.2085
2022-04-25,61.2805
2022-04-26,58.9605
2022-04-27,57.5048
2022-04-28,59.4305
2022-04-29,55.2009
2022-04-30,55.2009
2022-05-01,55.2009
2022-05-02,53.9549
2022-05-03,54.5123
2022-05-04,56.6722
2022-05-05,54.9767
2022-05-06,51.1618
2022-05-07,51.1618
2022-05-08,51.1618
2022-05-09,53.0178
2022-05-10,50.5968
2022-05-11,48.9048
2022-05-12,48.7535
2022-05-13,49.4129
2022-05-14,49.4129
2022-05-15,49.4129
2022-05-16,49.6012
2022-05-17,35.2834
2022-05-18,30.4697
2022-05-19,28.9316
2022-05-20,29.0749
2022-05-21,29.0749
2022-05-22,29.0749
2022-05-23,32.7439
2022-05-24,34.3255
2022-05-25,33.9157
2022-05-26,36.6244
2022-05-27,39.0611
2022-05-28,39.0611
2022-05-29,39.0611
2022-05-30,39.0611
2022-05-31,39.2073
2022-06-01,37.247
2022-06-02,39.2814
2022-06-03,37.9291
2022-06-04,37.9291
2022-06-05,37.9291
2022-06-06,37.6535
2022-06-07,36.7333
2022-06-08,36.0826
2022-06-09,35.3085
2022-06-10,36.0623
2022-06-11,36.0623
2022-06-12,36.0623
2022-06-13,34.6556
2022-06-14,34.7131
2022-06-15,34.6626
2022-06-16,36.1521
2022-06-17,34.618
2022-06-18,34.618
2022-06-19,34.618
2022-06-20,34.618
2022-06-21,39.0719
2022-06-22,38.0491
2022-06-23,41.2013
2022-06-24,41.3067
2022-06-25,41.3067
2022-06-26,41.3067
2022-06-27,41.7391
2022-06-28,40.3925
2022-06-29,40.0489
2022-06-30,39.7843
2022-07-01,41.0289
2022-07-02,41.0289
2022-07-03,41.0289
2022-07-04,41.0289
2022-07-05,42.9122
2022-07-06,43.9187
2022-07-07,44.1386
2022-07-08,44.2339
2022-07-09,44.2339
2022-07-10,44.2339
2022-07-11,44.2953
2022-07-12,43.915
2022-07-13,44.3056
2022-07-14,47.3998
2022-07-15,48.8983
2022-07-16,48.8983
2022-07-17,48.8983
2022-07-18,48.5549
2022-07-19,49.5206
2022-07-20,50.8262
2022-07-21,53.0477
2022-07-22,52.61
2022-07-23,52.61
2022-07-24,52.61
2022-07-25,52.3603
2022-07-26,41.5724
2022-07-27,46.7807
2022-07-28,49.9447
2022-07-29,52.0894
2022-07-30,52.0894
2022-07-31,52.0894
2022-08-01,52.5375
2022-08-02,52.6684
2022-08-03,50.4286
2022-08-04,45.8655
2022-08-05,46.8841
2022-08-06,46.8841
2022-08-07,46.8841
2022-08-08,47.918
2022-08-09,49.17
2022-08-10,49.4394
2022-08-11,50.6867
2022-08-12,53.0077
2022-08-13,53.0077
2022-08-14,53.0077
2022-08-15,53.3672
2022-08-16,59.1298
2022-08-17,59.2453
2022-08-18,58.7305
2022-08-19,56.4201
2022-08-20,56.4201
2022-08-21,56.4201
2022-08-22,53.8034
2022-08-23,53.2094
2022-08-24,54.1014
2022-08-25,54.9262
2022-08-26,50.4747
2022-08-27,50.4747
2022-08-28,50.4747
2022-08-29,51.6889
2022-08-30,51.2825
2022-08-31,51.3517
2022-09-01,53.2472
2022-09-02,51.6507
2022-09-03,51.6507
2022-09-04,51.6507
2022-09-05,51.6507
2022-09-06,50.9461
2022-09-07,54.2708
2022-09-08,54.9124
2022-09-09,55.2979
2022-09-10,55.2979
2022-09-11,55.2979
2022-09-12,56.4534
2022-09-13,53.1596
2022-09-14,52.824
2022-09-15,51.2076
2022-09-16,50.8965
2022-09-17,50.8965
2022-09-18,50.8965
2022-09-19,52.1217
2022-09-20,51.2172
2022-09-21,52.5495
2022-09-22,50.9221
2022-09-23,47.268
2022-09-24,47.268
2022-09-25,47.268
2022-09-26,48.6975
2022-09-27,48.3074
2022-09-28,50.7563
2022-09-29,49.7849
2022-09-30,47.0242
2022-10-01,47.0242
2022-10-02,47.0242
2022-10-03,50.1949
2022-10-04,52.0012
2022-10-05,50.5351
2022-10-06,49.1974
2022-10-07,46.0261
2022-10-08,46.0261
2022-10-09,46.0261
2022-10-10,46.8888
2022-10-11,50.4968
2022-10-12,48.9563
2022-10-13,50.1212
2022-10-14,48.2238
2022-10-15,48.2238
2022-10-16,48.2238
2022-10-17,49.2339
2022-10-18,52.0837
2022-10-19,51.6721
2022-10-20,52.0128
2022-10-21,54.7245
2022-10-22,54.7245
2022-10-23,54.7245
2022-10-24,57.1377
2022-10-25,57.7271
2022-10-26,58.6801
2022-10-27,58.1604
2022-10-28,59.7609
2022-10-29,59.7609
2022-10-30,59.7609
2022-10-31,59.5227
2022-11-01,58.6627
2022-11-02,57.4025
2022-11-03,57.3618
2022-11-04,57.6207
2022-11-05,57.6207
2022-11-06,57.6207
2022-11-07,59.1403
2022-11-08,59.4855
2022-11-09,54.8077
2022-11-10,57.7963
2022-11-11,58.0149
2022-11-12,58.0149
2022-11-13,58.0149
2022-11-14,52.6417
2022-11-15,60.7618
2022-11-16,61.5604
2022-11-17,60.9551
2022-11-18,62.6497
2022-11-19,62.6497
2022-11-20,62.6497
2022-11-21,63.3289
2022-11-22,63.7294
2022-11-23,64.2751
2022-11-24,64.2751
2022-11-25,64.7634
2022-11-26,64.7634
2022-11-27,64.7634
2022-11-28,65.0974
2022-11-29,64.3232
2022-11-30,63.5272
2022-12-01,64.3163
2022-12-02,64.0898
2022-12-03,64.0898
2022-12-04,64.0898
2022-12-05,61.7359
2022-12-06,59.2137
2022-12-07,58.1251
2022-12-08,58.3595
2022-12-09,53.6705
2022-12-10,53.6705
2022-12-11,53.6705
2022-12-12,56.4946
2022-12-13,55.8064
2022-12-14,54.7391
2022-12-15,53.0619
2022-12-16,49.9102
2022-12-17,49.9102
2022-12-18,49.9102
2022-12-19,49.9691
2022-12-20,51.4455
2022-12-21,52.7494
2022-12-22,50.6332
2022-12-23,50.9802
2022-12-24,50.9802
2022-12-25,50.9802
2022-12-26,50.9802
2022-12-27,51.0294
2022-12-28,47.901
2022-12-29,49.0047
2022-12-30,48.5593
2022-12-31,48.5593
2023-01-01,48.5593
2023-01-02,48.5593
2023-01-03,50.8816
2023-01-04,51.0835
2023-01-05,50.4267
2023-01-06,54.7391
2023-01-07,54.7391
2023-01-08,54.7391
2023-01-09,52.286
2023-01-10,52.167
2023-01-11,53.7044
2023-01-12,51.9105
2023-01-13,52.5072
2023-01-14,52.5072
2023-01-15,52.5072
2023-01-16,52.5072
2023-01-17,51.2999
2023-01-18,46.7851
2023-01-19,44.5039
2023-01-20,46.7874
2023-01-21,46.7874
2023-01-22,46.7874
2023-01-23,49.4308
2023-01-24,49.8967
2023-01-25,49.06
2023-01-26,48.8978
2023-01-27,50.3221
2023-01-28,50.3221
2023-01-29,50.3221
2023-01-30,48.8365
2023-01-31,51.0715
2023-02-01,52.0787
2023-02-02,50.6627
2023-02-03,48.1966
2023-02-04,48.1966
2023-02-05,48.1966
2023-02-06,46.9225
2023-02-07,47.3419
2023-02-08,46.3814
2023-02-09,48.2397
2023-02-10,51.2006
2023-02-11,51.2006
2023-02-12,51.2006
2023-02-13,53.9154
2023-02-14,53.3268
2023-02-15,54.6439
2023-02-16,51.4456
2023-02-17,54.0694
2023-02-18,54.0694
2023-02-19,54.0694
2023-02-20,54.0694
2023-02-21,55.0989
2023-02-22,50.9938
2023-02-23,48.3983
2023-02-24,48.8741
2023-02-25,48.8741
2023-02-26,48.8741
2023-02-27,47.6424
2023-02-28,48.5411
2023-03-01,46.1876
2023-03-02,46.6605
2023-03-03,46.895
2023-03-04,46.895
2023-03-05,46.895
2023-03-06,46.87
2023-03-07,45.1226
2023-03-08,43.7371
2023-03-09,42.6417
2023-03-10,42.4054
2023-03-11,42.4054
2023-03-12,42.4054
2023-03-13,43.0582
2023-03-14,44.2511
2023-03-15,46.6884
2023-03-16,45.6255
2023-03-17,47.3824
2023-03-18,47.3824
2023-03-19,47.3824
