,SYNA US Equity
2020-06-20,48.0074
2020-06-21,48.0074
2020-06-22,48.8492
2020-06-23,48.2304
2020-06-24,46.2765
2020-06-25,46.6045
2020-06-26,43.7293
2020-06-27,43.7293
2020-06-28,43.7293
2020-06-29,46.0817
2020-06-30,47.4344
2020-07-01,46.3484
2020-07-02,46.7558
2020-07-03,46.7558
2020-07-04,46.7558
2020-07-05,46.7558
2020-07-06,48.0101
2020-07-07,47.5431
2020-07-08,54.4537
2020-07-09,53.1239
2020-07-10,53.0402
2020-07-11,53.0402
2020-07-12,53.0402
2020-07-13,51.4462
2020-07-14,53.3217
2020-07-15,53.406
2020-07-16,54.6918
2020-07-17,56.2371
2020-07-18,56.2371
2020-07-19,56.2371
2020-07-20,57.6132
2020-07-21,61.9041
2020-07-22,62.1686
2020-07-23,61.9794
2020-07-24,61.8877
2020-07-25,61.8877
2020-07-26,61.8877
2020-07-27,62.4481
2020-07-28,60.8231
2020-07-29,61.407
2020-07-30,62.0005
2020-07-31,62.663
2020-08-01,62.663
2020-08-02,62.663
2020-08-03,64.2633
2020-08-04,64.4167
2020-08-05,64.6484
2020-08-06,69.3101
2020-08-07,68.376
2020-08-08,68.376
2020-08-09,68.376
2020-08-10,65.232
2020-08-11,61.7601
2020-08-12,63.2392
2020-08-13,63.1908
2020-08-14,61.7727
2020-08-15,61.7727
2020-08-16,61.7727
2020-08-17,62.0386
2020-08-18,61.1957
2020-08-19,60.2104
2020-08-20,57.4386
2020-08-21,58.1182
2020-08-22,58.1182
2020-08-23,58.1182
2020-08-24,62.4298
2020-08-25,63.0766
2020-08-26,62.4447
2020-08-27,60.2711
2020-08-28,60.7904
2020-08-29,60.7904
2020-08-30,60.7904
2020-08-31,59.1532
2020-09-01,60.8517
2020-09-02,61.5012
2020-09-03,54.8633
2020-09-04,55.6103
2020-09-05,55.6103
2020-09-06,55.6103
2020-09-07,55.6103
2020-09-08,50.8389
2020-09-09,52.9279
2020-09-10,51.9286
2020-09-11,52.3755
2020-09-12,52.3755
2020-09-13,52.3755
2020-09-14,54.5177
2020-09-15,55.2038
2020-09-16,53.646
2020-09-17,53.5078
2020-09-18,53.1052
2020-09-19,53.1052
2020-09-20,53.1052
2020-09-21,52.1723
2020-09-22,52.3861
2020-09-23,48.1845
2020-09-24,49.4553
2020-09-25,49.3302
2020-09-26,49.3302
2020-09-27,49.3302
2020-09-28,52.2864
2020-09-29,52.0321
2020-09-30,51.5695
2020-10-01,51.8289
2020-10-02,49.0228
2020-10-03,49.0228
2020-10-04,49.0228
2020-10-05,52.0546
2020-10-06,51.1996
2020-10-07,52.7217
2020-10-08,52.5216
2020-10-09,55.5496
2020-10-10,55.5496
2020-10-11,55.5496
2020-10-12,57.3614
2020-10-13,56.9192
2020-10-14,53.6096
2020-10-15,53.3963
2020-10-16,50.8384
2020-10-17,50.8384
2020-10-18,50.8384
2020-10-19,50.8495
2020-10-20,50.7431
2020-10-21,48.5928
2020-10-22,50.5032
2020-10-23,51.2778
2020-10-24,51.2778
2020-10-25,51.2778
2020-10-26,49.751
2020-10-27,51.5603
2020-10-28,46.2171
2020-10-29,48.0464
2020-10-30,46.3231
2020-10-31,46.3231
2020-11-01,46.3231
2020-11-02,44.9661
2020-11-03,46.8165
2020-11-04,48.3915
2020-11-05,52.9199
2020-11-06,53.2577
2020-11-07,53.2577
2020-11-08,53.2577
2020-11-09,49.9224
2020-11-10,48.928
2020-11-11,50.0956
2020-11-12,47.6455
2020-11-13,49.3956
2020-11-14,49.3956
2020-11-15,49.3956
2020-11-16,49.6642
2020-11-17,47.0888
2020-11-18,46.9472
2020-11-19,50.2212
2020-11-20,50.8467
2020-11-21,50.8467
2020-11-22,50.8467
2020-11-23,51.9166
2020-11-24,53.0369
2020-11-25,50.0919
2020-11-26,50.0919
2020-11-27,51.019
2020-11-28,51.019
2020-11-29,51.019
2020-11-30,47.9242
2020-12-01,48.9767
2020-12-02,48.2127
2020-12-03,48.5586
2020-12-04,52.4362
2020-12-05,52.4362
2020-12-06,52.4362
2020-12-07,52.5512
2020-12-08,51.879
2020-12-09,48.6383
2020-12-10,52.1706
2020-12-11,48.9732
2020-12-12,48.9732
2020-12-13,48.9732
2020-12-14,51.8916
2020-12-15,54.0891
2020-12-16,53.4067
2020-12-17,52.0272
2020-12-18,51.2884
2020-12-19,51.2884
2020-12-20,51.2884
2020-12-21,51.2988
2020-12-22,52.4811
2020-12-23,55.7648
2020-12-24,56.0283
2020-12-25,56.0283
2020-12-26,56.0283
2020-12-27,56.0283
2020-12-28,61.1425
2020-12-29,59.3629
2020-12-30,62.4932
2020-12-31,63.6368
2021-01-01,63.6368
2021-01-02,63.6368
2021-01-03,63.6368
2021-01-04,64.3271
2021-01-05,65.0814
2021-01-06,66.9044
2021-01-07,67.7655
2021-01-08,68.7538
2021-01-09,68.7538
2021-01-10,68.7538
2021-01-11,69.4047
2021-01-12,70.1957
2021-01-13,64.4183
2021-01-14,64.0515
2021-01-15,62.8907
2021-01-16,62.8907
2021-01-17,62.8907
2021-01-18,62.8907
2021-01-19,64.6867
2021-01-20,64.9209
2021-01-21,66.4377
2021-01-22,66.1866
2021-01-23,66.1866
2021-01-24,66.1866
2021-01-25,65.5125
2021-01-26,64.7889
2021-01-27,61.6647
2021-01-28,59.9345
2021-01-29,57.5516
2021-01-30,57.5516
2021-01-31,57.5516
2021-02-01,61.5685
2021-02-02,63.4275
2021-02-03,61.5156
2021-02-04,62.7926
2021-02-05,69.9486
2021-02-06,69.9486
2021-02-07,69.9486
2021-02-08,72.1318
2021-02-09,71.0263
2021-02-10,71.1142
2021-02-11,72.4476
2021-02-12,74.2049
2021-02-13,74.2049
2021-02-14,74.2049
2021-02-15,74.2049
2021-02-16,75.8658
2021-02-17,74.6568
2021-02-18,72.8884
2021-02-19,74.1937
2021-02-20,74.1937
2021-02-21,74.1937
2021-02-22,70.799
2021-02-23,68.8643
2021-02-24,71.9343
2021-02-25,65.4293
2021-02-26,67.0842
2021-02-27,67.0842
2021-02-28,67.0842
2021-03-01,68.6096
2021-03-02,67.3828
2021-03-03,64.9122
2021-03-04,61.1571
2021-03-05,62.7738
2021-03-06,62.7738
2021-03-07,62.7738
2021-03-08,58.9867
2021-03-09,62.4526
2021-03-10,60.256
2021-03-11,62.6733
2021-03-12,62.5089
2021-03-13,62.5089
2021-03-14,62.5089
2021-03-15,62.7113
2021-03-16,64.0853
2021-03-17,65.1316
2021-03-18,61.5558
2021-03-19,62.3126
2021-03-20,62.3126
2021-03-21,62.3126
2021-03-22,63.8167
2021-03-23,58.4963
2021-03-24,55.3316
2021-03-25,53.8603
2021-03-26,57.998
2021-03-27,57.998
2021-03-28,57.998
2021-03-29,54.6706
2021-03-30,54.5865
2021-03-31,56.6288
2021-04-01,57.8307
2021-04-02,57.8307
2021-04-03,57.8307
2021-04-04,57.8307
2021-04-05,59.1357
2021-04-06,57.9179
2021-04-07,56.3966
2021-04-08,57.3081
2021-04-09,55.5488
2021-04-10,55.5488
2021-04-11,55.5488
2021-04-12,53.5039
2021-04-13,52.7272
2021-04-14,53.2524
2021-04-15,53.6793
2021-04-16,54.4654
2021-04-17,54.4654
2021-04-18,54.4654
2021-04-19,53.0434
2021-04-20,50.1487
2021-04-21,53.1135
2021-04-22,52.2811
2021-04-23,54.8583
2021-04-24,54.8583
2021-04-25,54.8583
2021-04-26,56.5662
2021-04-27,58.9464
2021-04-28,58.4628
2021-04-29,58.5519
2021-04-30,55.7951
2021-05-01,55.7951
2021-05-02,55.7951
2021-05-03,54.7486
2021-05-04,52.9477
2021-05-05,52.3659
2021-05-06,51.7163
2021-05-07,50.2007
2021-05-08,50.2007
2021-05-09,50.2007
2021-05-10,45.753
2021-05-11,46.4777
2021-05-12,42.9284
2021-05-13,44.3601
2021-05-14,46.9907
2021-05-15,46.9907
2021-05-16,46.9907
2021-05-17,46.3511
2021-05-18,45.4358
2021-05-19,45.6314
2021-05-20,47.3998
2021-05-21,45.6243
2021-05-22,45.6243
2021-05-23,45.6243
2021-05-24,48.8792
2021-05-25,48.5694
2021-05-26,48.6307
2021-05-27,49.3112
2021-05-28,49.1567
2021-05-29,49.1567
2021-05-30,49.1567
2021-05-31,49.1567
2021-06-01,49.2159
2021-06-02,51.0583
2021-06-03,51.0779
2021-06-04,55.7804
2021-06-05,55.7804
2021-06-06,55.7804
2021-06-07,55.4225
2021-06-08,56.0525
2021-06-09,55.4743
2021-06-10,55.8172
2021-06-11,58.1341
2021-06-12,58.1341
2021-06-13,58.1341
2021-06-14,60.4818
2021-06-15,59.7496
2021-06-16,59.9169
2021-06-17,61.1533
2021-06-18,59.9977
2021-06-19,59.9977
2021-06-20,59.9977
2021-06-21,60.0967
2021-06-22,61.5104
2021-06-23,60.217
2021-06-24,61.5901
2021-06-25,60.0304
2021-06-26,60.0304
2021-06-27,60.0304
2021-06-28,62.0148
2021-06-29,63.4832
2021-06-30,64.504
2021-07-01,62.6728
2021-07-02,64.2788
2021-07-03,64.2788
2021-07-04,64.2788
2021-07-05,64.2788
2021-07-06,64.6234
2021-07-07,60.7962
2021-07-08,58.9807
2021-07-09,61.2032
2021-07-10,61.2032
2021-07-11,61.2032
2021-07-12,62.75
2021-07-13,61.3464
2021-07-14,58.3124
2021-07-15,56.376
2021-07-16,52.3328
2021-07-17,52.3328
2021-07-18,52.3328
2021-07-19,53.1095
2021-07-20,53.6154
2021-07-21,56.668
2021-07-22,54.5072
2021-07-23,55.2188
2021-07-24,55.2188
2021-07-25,55.2188
2021-07-26,55.4716
2021-07-27,50.8806
2021-07-28,53.2325
2021-07-29,54.0538
2021-07-30,55.7003
2021-07-31,55.7003
2021-08-01,55.7003
2021-08-02,54.2666
2021-08-03,53.3371
2021-08-04,51.106
2021-08-05,51.5889
2021-08-06,64.059
2021-08-07,64.059
2021-08-08,64.059
2021-08-09,63.2412
2021-08-10,64.0249
2021-08-11,64.066
2021-08-12,62.5735
2021-08-13,64.1086
2021-08-14,64.1086
2021-08-15,64.1086
2021-08-16,62.1198
2021-08-17,60.3442
2021-08-18,58.686
2021-08-19,59.0251
2021-08-20,60.731
2021-08-21,60.731
2021-08-22,60.731
2021-08-23,62.3701
2021-08-24,63.15
2021-08-25,64.1984
2021-08-26,63.7042
2021-08-27,65.8009
2021-08-28,65.8009
2021-08-29,65.8009
2021-08-30,68.4125
2021-08-31,68.9785
2021-09-01,67.9064
2021-09-02,68.7403
2021-09-03,68.1631
2021-09-04,68.1631
2021-09-05,68.1631
2021-09-06,68.1631
2021-09-07,65.3493
2021-09-08,63.2485
2021-09-09,63.2327
2021-09-10,61.7477
2021-09-11,61.7477
2021-09-12,61.7477
2021-09-13,61.9712
2021-09-14,62.6486
2021-09-15,63.2307
2021-09-16,63.9571
2021-09-17,59.6446
2021-09-18,59.6446
2021-09-19,59.6446
2021-09-20,57.427
2021-09-21,58.495
2021-09-22,61.5319
2021-09-23,62.0782
2021-09-24,62.2897
2021-09-25,62.2897
2021-09-26,62.2897
2021-09-27,60.4059
2021-09-28,55.6505
2021-09-29,56.7359
2021-09-30,55.7385
2021-10-01,57.3307
2021-10-02,57.3307
2021-10-03,57.3307
2021-10-04,52.3576
2021-10-05,53.5773
2021-10-06,53.9777
2021-10-07,55.9873
2021-10-08,52.6392
2021-10-09,52.6392
2021-10-10,52.6392
2021-10-11,51.204
2021-10-12,50.3343
2021-10-13,48.9555
2021-10-14,51.5861
2021-10-15,50.5292
2021-10-16,50.5292
2021-10-17,50.5292
2021-10-18,51.5069
2021-10-19,52.196
2021-10-20,51.9184
2021-10-21,53.9087
2021-10-22,53.0407
2021-10-23,53.0407
2021-10-24,53.0407
2021-10-25,54.0983
2021-10-26,53.6167
2021-10-27,55.3329
2021-10-28,60.5324
2021-10-29,62.4747
2021-10-30,62.4747
2021-10-31,62.4747
2021-11-01,68.3763
2021-11-02,70.504
2021-11-03,70.6535
2021-11-04,72.1896
2021-11-05,78.7672
2021-11-06,78.7672
2021-11-07,78.7672
2021-11-08,79.1827
2021-11-09,79.6916
2021-11-10,75.0899
2021-11-11,75.4954
2021-11-12,75.8032
2021-11-13,75.8032
2021-11-14,75.8032
2021-11-15,77.5587
2021-11-16,78.1978
2021-11-17,79.118
2021-11-18,80.1414
2021-11-19,80.8758
2021-11-20,80.8758
2021-11-21,80.8758
2021-11-22,78.1989
2021-11-23,77.1692
2021-11-24,78.1412
2021-11-25,78.1412
2021-11-26,74.1222
2021-11-27,74.1222
2021-11-28,74.1222
2021-11-29,76.5563
2021-11-30,75.3799
2021-12-01,76.2683
2021-12-02,75.6329
2021-12-03,72.21
2021-12-04,72.21
2021-12-05,72.21
2021-12-06,72.6817
2021-12-07,74.8656
2021-12-08,73.6013
2021-12-09,68.3547
2021-12-10,68.5292
2021-12-11,68.5292
2021-12-12,68.5292
2021-12-13,65.3678
2021-12-14,62.8482
2021-12-15,65.6409
2021-12-16,58.0179
2021-12-17,57.7313
2021-12-18,57.7313
2021-12-19,57.7313
2021-12-20,57.6915
2021-12-21,59.7842
2021-12-22,61.5415
2021-12-23,62.1615
2021-12-24,62.1615
2021-12-25,62.1615
2021-12-26,62.1615
2021-12-27,65.6081
2021-12-28,63.8185
2021-12-29,64.8229
2021-12-30,62.7917
2021-12-31,63.24
2022-01-01,63.24
2022-01-02,63.24
2022-01-03,62.8332
2022-01-04,58.1907
2022-01-05,50.5906
2022-01-06,51.5829
2022-01-07,49.6134
2022-01-08,49.6134
2022-01-09,49.6134
2022-01-10,47.6437
2022-01-11,49.036
2022-01-12,49.3973
2022-01-13,47.1101
2022-01-14,47.842
2022-01-15,47.842
2022-01-16,47.842
2022-01-17,47.842
2022-01-18,44.5458
2022-01-19,41.3762
2022-01-20,38.1564
2022-01-21,36.2194
2022-01-22,36.2194
2022-01-23,36.2194
2022-01-24,37.7744
2022-01-25,35.1938
2022-01-26,36.0619
2022-01-27,34.115
2022-01-28,37.5841
2022-01-29,37.5841
2022-01-30,37.5841
2022-01-31,43.2261
2022-02-01,44.3322
2022-02-02,46.1465
2022-02-03,42.5317
2022-02-04,44.1221
2022-02-05,44.1221
2022-02-06,44.1221
2022-02-07,44.7626
2022-02-08,45.8915
2022-02-09,48.4759
2022-02-10,46.6388
2022-02-11,45.1639
2022-02-12,45.1639
2022-02-13,45.1639
2022-02-14,46.5027
2022-02-15,50.2293
2022-02-16,51.3108
2022-02-17,48.3745
2022-02-18,47.0707
2022-02-19,47.0707
2022-02-20,47.0707
2022-02-21,47.0707
2022-02-22,46.176
2022-02-23,44.4596
2022-02-24,48.0805
2022-02-25,49.6278
2022-02-26,49.6278
2022-02-27,49.6278
2022-02-28,49.8139
2022-03-01,48.075
2022-03-02,50.0251
2022-03-03,48.391
2022-03-04,47.4837
2022-03-05,47.4837
2022-03-06,47.4837
2022-03-07,44.7972
2022-03-08,47.4992
2022-03-09,48.2756
2022-03-10,46.2324
2022-03-11,45.2379
2022-03-12,45.2379
2022-03-13,45.2379
2022-03-14,43.6586
2022-03-15,47.5903
2022-03-16,51.0254
2022-03-17,50.4596
2022-03-18,52.1015
2022-03-19,52.1015
2022-03-20,52.1015
2022-03-21,48.509
2022-03-22,48.8526
2022-03-23,47.1498
2022-03-24,48.7715
2022-03-25,48.5787
2022-03-26,48.5787
2022-03-27,48.5787
2022-03-28,49.7716
2022-03-29,51.0862
2022-03-30,47.1811
2022-03-31,44.9174
2022-04-01,44.0739
2022-04-02,44.0739
2022-04-03,44.0739
2022-04-04,43.8876
2022-04-05,41.3714
2022-04-06,39.4983
2022-04-07,39.1737
2022-04-08,38.6986
2022-04-09,38.6986
2022-04-10,38.6986
2022-04-11,37.8786
2022-04-12,37.1087
2022-04-13,37.9839
2022-04-14,36.7524
2022-04-15,36.7524
2022-04-16,36.7524
2022-04-17,36.7524
2022-04-18,38.7962
2022-04-19,39.8226
2022-04-20,39.3371
2022-04-21,37.9401
2022-04-22,37.2511
2022-04-23,37.2511
2022-04-24,37.2511
2022-04-25,37.5587
2022-04-26,36.7224
2022-04-27,36.5661
2022-04-28,39.7691
2022-04-29,38.3487
2022-04-30,38.3487
2022-05-01,38.3487
2022-05-02,40.8654
2022-05-03,41.5381
2022-05-04,45.4358
2022-05-05,43.0319
2022-05-06,42.8147
2022-05-07,42.8147
2022-05-08,42.8147
2022-05-09,40.8488
2022-05-10,41.3455
2022-05-11,38.7037
2022-05-12,38.3074
2022-05-13,40.6202
2022-05-14,40.6202
2022-05-15,40.6202
2022-05-16,39.8913
2022-05-17,42.3049
2022-05-18,39.8125
2022-05-19,40.3492
2022-05-20,40.1425
2022-05-21,40.1425
2022-05-22,40.1425
2022-05-23,39.8652
2022-05-24,38.719
2022-05-25,40.0946
2022-05-26,42.3278
2022-05-27,44.0768
2022-05-28,44.0768
2022-05-29,44.0768
2022-05-30,44.0768
2022-05-31,44.021
2022-06-01,43.2671
2022-06-02,46.1768
2022-06-03,44.1338
2022-06-04,44.1338
2022-06-05,44.1338
2022-06-06,44.2548
2022-06-07,45.3213
2022-06-08,44.0515
2022-06-09,42.6749
2022-06-10,41.242
2022-06-11,41.242
2022-06-12,41.242
2022-06-13,39.0376
2022-06-14,39.5653
2022-06-15,40.2819
2022-06-16,37.5204
2022-06-17,37.2852
2022-06-18,37.2852
2022-06-19,37.2852
2022-06-20,37.2852
2022-06-21,39.2695
2022-06-22,39.151
2022-06-23,40.1591
2022-06-24,42.2384
2022-06-25,42.2384
2022-06-26,42.2384
2022-06-27,42.0827
2022-06-28,40.7802
2022-06-29,40.1957
2022-06-30,39.2797
2022-07-01,38.2069
2022-07-02,38.2069
2022-07-03,38.2069
2022-07-04,38.2069
2022-07-05,38.6371
2022-07-06,38.9081
2022-07-07,41.1819
2022-07-08,40.8799
2022-07-09,40.8799
2022-07-10,40.8799
2022-07-11,39.389
2022-07-12,40.6535
2022-07-13,40.7544
2022-07-14,41.405
2022-07-15,43.4838
2022-07-16,43.4838
2022-07-17,43.4838
2022-07-18,43.146
2022-07-19,46.5342
2022-07-20,48.9457
2022-07-21,51.0637
2022-07-22,48.8131
2022-07-23,48.8131
2022-07-24,48.8131
2022-07-25,48.3781
2022-07-26,47.4343
2022-07-27,51.2643
2022-07-28,51.6862
2022-07-29,52.4762
2022-07-30,52.4762
2022-07-31,52.4762
2022-08-01,52.0065
2022-08-02,51.3665
2022-08-03,54.0425
2022-08-04,52.2119
2022-08-05,52.5231
2022-08-06,52.5231
2022-08-07,52.5231
2022-08-08,52.2389
2022-08-09,45.6159
2022-08-10,50.0502
2022-08-11,50.1262
2022-08-12,52.63
2022-08-13,52.63
2022-08-14,52.63
2022-08-15,52.6594
2022-08-16,51.5821
2022-08-17,49.151
2022-08-18,50.9694
2022-08-19,48.1552
2022-08-20,48.1552
2022-08-21,48.1552
2022-08-22,45.6577
2022-08-23,45.6951
2022-08-24,45.708
2022-08-25,48.0024
2022-08-26,44.3342
2022-08-27,44.3342
2022-08-28,44.3342
2022-08-29,43.5692
2022-08-30,42.6338
2022-08-31,41.6265
2022-09-01,40.7645
2022-09-02,40.7313
2022-09-03,40.7313
2022-09-04,40.7313
2022-09-05,40.7313
2022-09-06,39.9411
2022-09-07,42.0685
2022-09-08,44.0612
2022-09-09,45.5536
2022-09-10,45.5536
2022-09-11,45.5536
2022-09-12,44.2821
2022-09-13,41.1535
2022-09-14,40.7416
2022-09-15,40.484
2022-09-16,40.4275
2022-09-17,40.4275
2022-09-18,40.4275
2022-09-19,40.1418
2022-09-20,39.1135
2022-09-21,38.7914
2022-09-22,37.9166
2022-09-23,37.8983
2022-09-24,37.8983
2022-09-25,37.8983
2022-09-26,37.0818
2022-09-27,38.6177
2022-09-28,40.0579
2022-09-29,38.8579
2022-09-30,38.2357
2022-10-01,38.2357
2022-10-02,38.2357
2022-10-03,40.1796
2022-10-04,43.3759
2022-10-05,43.2594
2022-10-06,42.9203
2022-10-07,38.1641
2022-10-08,38.1641
2022-10-09,38.1641
2022-10-10,37.5993
2022-10-11,35.8952
2022-10-12,35.5346
2022-10-13,37.9155
2022-10-14,35.2851
2022-10-15,35.2851
2022-10-16,35.2851
2022-10-17,36.8831
2022-10-18,36.4143
2022-10-19,37.7506
2022-10-20,37.2431
2022-10-21,38.5926
2022-10-22,38.5926
2022-10-23,38.5926
2022-10-24,38.0045
2022-10-25,41.7539
2022-10-26,41.336
2022-10-27,39.9811
2022-10-28,42.5673
2022-10-29,42.5673
2022-10-30,42.5673
2022-10-31,40.6123
2022-11-01,41.5157
2022-11-02,39.8341
2022-11-03,38.3391
2022-11-04,41.862
2022-11-05,41.862
2022-11-06,41.862
2022-11-07,44.0566
2022-11-08,46.1914
2022-11-09,42.8525
2022-11-10,49.9886
2022-11-11,51.1925
2022-11-12,51.1925
2022-11-13,51.1925
2022-11-14,49.3448
2022-11-15,51.1339
2022-11-16,48.4024
2022-11-17,48.9763
2022-11-18,49.5567
2022-11-19,49.5567
2022-11-20,49.5567
2022-11-21,48.5447
2022-11-22,49.8122
2022-11-23,50.4135
2022-11-24,50.4135
2022-11-25,50.1368
2022-11-26,50.1368
2022-11-27,50.1368
2022-11-28,48.2248
2022-11-29,48.738
2022-11-30,51.7966
2022-12-01,51.4258
2022-12-02,50.1739
2022-12-03,50.1739
2022-12-04,50.1739
2022-12-05,48.7758
2022-12-06,47.8738
2022-12-07,48.5621
2022-12-08,50.4344
2022-12-09,49.2863
2022-12-10,49.2863
2022-12-11,49.2863
2022-12-12,49.3571
2022-12-13,50.8636
2022-12-14,50.6884
2022-12-15,47.0287
2022-12-16,48.1443
2022-12-17,48.1443
2022-12-18,48.1443
2022-12-19,46.7751
2022-12-20,46.793
2022-12-21,48.0066
2022-12-22,45.5217
2022-12-23,46.0436
2022-12-24,46.0436
2022-12-25,46.0436
2022-12-26,46.0436
2022-12-27,45.0186
2022-12-28,43.8822
2022-12-29,47.079
2022-12-30,47.1348
2022-12-31,47.1348
2023-01-01,47.1348
2023-01-02,47.1348
2023-01-03,45.7044
2023-01-04,49.1682
2023-01-05,47.3169
2023-01-06,50.3187
2023-01-07,50.3187
2023-01-08,50.3187
2023-01-09,51.5821
2023-01-10,53.4719
2023-01-11,55.1888
2023-01-12,56.1362
2023-01-13,57.3023
2023-01-14,57.3023
2023-01-15,57.3023
2023-01-16,57.3023
2023-01-17,57.2756
2023-01-18,57.1311
2023-01-19,54.7942
2023-01-20,57.73
2023-01-21,57.73
2023-01-22,57.73
2023-01-23,61.7635
2023-01-24,60.8328
2023-01-25,61.3734
2023-01-26,62.5429
2023-01-27,61.6245
2023-01-28,61.6245
2023-01-29,61.6245
2023-01-30,58.8315
2023-01-31,60.485
2023-02-01,63.7698
2023-02-02,66.3755
2023-02-03,57.339
2023-02-04,57.339
2023-02-05,57.339
2023-02-06,56.1009
2023-02-07,59.0564
2023-02-08,56.4311
2023-02-09,56.1028
2023-02-10,55.6579
2023-02-11,55.6579
2023-02-12,55.6579
2023-02-13,56.4068
2023-02-14,57.3404
2023-02-15,57.9792
2023-02-16,55.1219
2023-02-17,54.0298
2023-02-18,54.0298
2023-02-19,54.0298
2023-02-20,54.0298
2023-02-21,51.041
2023-02-22,52.0904
2023-02-23,54.9435
2023-02-24,51.9214
2023-02-25,51.9214
2023-02-26,51.9214
2023-02-27,51.9306
2023-02-28,51.3155
2023-03-01,51.5636
2023-03-02,51.3777
2023-03-03,52.1726
2023-03-04,52.1726
2023-03-05,52.1726
2023-03-06,49.5051
2023-03-07,47.8895
2023-03-08,49.1513
2023-03-09,47.6206
2023-03-10,46.1198
2023-03-11,46.1198
2023-03-12,46.1198
2023-03-13,45.3657
2023-03-14,46.1465
2023-03-15,44.6947
2023-03-16,46.8137
2023-03-17,45.7462
2023-03-18,45.7462
