,OMC US Equity
2020-03-26,39.5099
2020-03-27,36.5906
2020-03-28,36.5906
2020-03-29,36.5906
2020-03-30,39.6918
2020-03-31,39.6782
2020-04-01,37.5214
2020-04-02,37.9963
2020-04-03,36.3588
2020-04-04,36.3588
2020-04-05,36.3588
2020-04-06,40.6727
2020-04-07,41.2342
2020-04-08,41.6524
2020-04-09,43.8019
2020-04-10,43.8019
2020-04-11,43.8019
2020-04-12,43.8019
2020-04-13,42.9942
2020-04-14,42.8696
2020-04-15,40.1391
2020-04-16,41.2691
2020-04-17,42.8996
2020-04-18,42.8996
2020-04-19,42.8996
2020-04-20,42.3891
2020-04-21,40.4143
2020-04-22,39.9295
2020-04-23,40.8332
2020-04-24,41.4483
2020-04-25,41.4483
2020-04-26,41.4483
2020-04-27,44.0234
2020-04-28,46.3076
2020-04-29,50.9649
2020-04-30,47.1921
2020-05-01,46.2594
2020-05-02,46.2594
2020-05-03,46.2594
2020-05-04,44.9533
2020-05-05,44.9128
2020-05-06,45.0357
2020-05-07,44.429
2020-05-08,45.9978
2020-05-09,45.9978
2020-05-10,45.9978
2020-05-11,44.6669
2020-05-12,43.1777
2020-05-13,40.9073
2020-05-14,42.2316
2020-05-15,42.9711
2020-05-16,42.9711
2020-05-17,42.9711
2020-05-18,45.4553
2020-05-19,44.6749
2020-05-20,44.8419
2020-05-21,44.3069
2020-05-22,44.2316
2020-05-23,44.2316
2020-05-24,44.2316
2020-05-25,44.2316
2020-05-26,46.9257
2020-05-27,50.8788
2020-05-28,48.2409
2020-05-29,47.8713
2020-05-30,47.8713
2020-05-31,47.8713
2020-06-01,48.7163
2020-06-02,48.3876
2020-06-03,50.41
2020-06-04,51.1825
2020-06-05,54.1387
2020-06-06,54.1387
2020-06-07,54.1387
2020-06-08,57.0158
2020-06-09,53.0848
2020-06-10,50.8243
2020-06-11,47.9202
2020-06-12,48.5048
2020-06-13,48.5048
2020-06-14,48.5048
2020-06-15,49.8013
2020-06-16,49.8418
2020-06-17,48.8529
2020-06-18,48.8853
2020-06-19,46.748
2020-06-20,46.748
2020-06-21,46.748
2020-06-22,46.1784
2020-06-23,47.7274
2020-06-24,46.0395
2020-06-25,46.455
2020-06-26,46.4339
2020-06-27,46.4339
2020-06-28,46.4339
2020-06-29,48.2721
2020-06-30,48.6464
2020-07-01,48.576
2020-07-02,48.6656
2020-07-03,48.6656
2020-07-04,48.6656
2020-07-05,48.6656
2020-07-06,49.5109
2020-07-07,50.0994
2020-07-08,47.4186
2020-07-09,45.1222
2020-07-10,48.0215
2020-07-11,48.0215
2020-07-12,48.0215
2020-07-13,48.9389
2020-07-14,49.3685
2020-07-15,51.1343
2020-07-16,51.1601
2020-07-17,50.3917
2020-07-18,50.3917
2020-07-19,50.3917
2020-07-20,48.0965
2020-07-21,48.8393
2020-07-22,49.5162
2020-07-23,51.3874
2020-07-24,51.703
2020-07-25,51.703
2020-07-26,51.703
2020-07-27,52.3292
2020-07-28,48.9036
2020-07-29,48.018
2020-07-30,46.9731
2020-07-31,47.7012
2020-08-01,47.7012
2020-08-02,47.7012
2020-08-03,47.658
2020-08-04,46.8387
2020-08-05,46.1932
2020-08-06,47.8491
2020-08-07,47.2202
2020-08-08,47.2202
2020-08-09,47.2202
2020-08-10,50.0997
2020-08-11,51.2539
2020-08-12,48.715
2020-08-13,48.9944
2020-08-14,49.8753
2020-08-15,49.8753
2020-08-16,49.8753
2020-08-17,48.2174
2020-08-18,48.7188
2020-08-19,48.0713
2020-08-20,46.6408
2020-08-21,46.1348
2020-08-22,46.1348
2020-08-23,46.1348
2020-08-24,49.67
2020-08-25,48.4988
2020-08-26,48.26
2020-08-27,50.597
2020-08-28,50.862
2020-08-29,50.862
2020-08-30,50.862
2020-08-31,49.013
2020-09-01,47.1529
2020-09-02,48.8605
2020-09-03,49.5278
2020-09-04,49.1409
2020-09-05,49.1409
2020-09-06,49.1409
2020-09-07,49.1409
2020-09-08,48.6725
2020-09-09,47.1297
2020-09-10,44.9966
2020-09-11,46.0904
2020-09-12,46.0904
2020-09-13,46.0904
2020-09-14,49.1293
2020-09-15,48.9026
2020-09-16,49.3258
2020-09-17,48.6706
2020-09-18,45.9766
2020-09-19,45.9766
2020-09-20,45.9766
2020-09-21,41.9975
2020-09-22,43.0178
2020-09-23,41.5389
2020-09-24,41.7461
2020-09-25,42.3333
2020-09-26,42.3333
2020-09-27,42.3333
2020-09-28,43.4884
2020-09-29,42.0825
2020-09-30,43.6335
2020-10-01,43.8012
2020-10-02,47.8369
2020-10-03,47.8369
2020-10-04,47.8369
2020-10-05,48.639
2020-10-06,47.6556
2020-10-07,49.6942
2020-10-08,51.7831
2020-10-09,50.3135
2020-10-10,50.3135
2020-10-11,50.3135
2020-10-12,52.3305
2020-10-13,51.0401
2020-10-14,51.7082
2020-10-15,50.8336
2020-10-16,50.1363
2020-10-17,50.1363
2020-10-18,50.1363
2020-10-19,46.6352
2020-10-20,47.3541
2020-10-21,48.1696
2020-10-22,48.3587
2020-10-23,50.995
2020-10-24,50.995
2020-10-25,50.995
2020-10-26,47.7231
2020-10-27,43.0508
2020-10-28,38.6365
2020-10-29,38.206
2020-10-30,41.4633
2020-10-31,41.4633
2020-11-01,41.4633
2020-11-02,44.7352
2020-11-03,47.3966
2020-11-04,43.773
2020-11-05,46.6013
2020-11-06,45.0797
2020-11-07,45.0797
2020-11-08,45.0797
2020-11-09,56.0939
2020-11-10,57.9418
2020-11-11,58.2189
2020-11-12,56.5434
2020-11-13,59.1348
2020-11-14,59.1348
2020-11-15,59.1348
2020-11-16,62.9154
2020-11-17,62.847
2020-11-18,59.2827
2020-11-19,58.7831
2020-11-20,59.0823
2020-11-21,59.0823
2020-11-22,59.0823
2020-11-23,60.7269
2020-11-24,64.1596
2020-11-25,63.694
2020-11-26,63.694
2020-11-27,61.6875
2020-11-28,61.6875
2020-11-29,61.6875
2020-11-30,61.6875
2020-12-01,62.0916
2020-12-02,62.4241
2020-12-03,63.94
2020-12-04,63.8059
2020-12-05,63.8059
2020-12-06,63.8059
2020-12-07,62.4699
2020-12-08,62.8778
2020-12-09,62.2975
2020-12-10,61.4877
2020-12-11,62.2864
2020-12-12,62.2864
2020-12-13,62.2864
2020-12-14,60.2154
2020-12-15,61.2191
2020-12-16,61.7446
2020-12-17,58.7981
2020-12-18,56.7398
2020-12-19,56.7398
2020-12-20,56.7398
2020-12-21,54.6834
2020-12-22,53.2957
2020-12-23,55.6107
2020-12-24,55.6412
2020-12-25,55.6412
2020-12-26,55.6412
2020-12-27,55.6412
2020-12-28,57.2825
2020-12-29,56.6203
2020-12-30,56.2939
2020-12-31,57.0621
2021-01-01,57.0621
2021-01-02,57.0621
2021-01-03,57.0621
2021-01-04,54.0135
2021-01-05,55.6583
2021-01-06,62.6856
2021-01-07,57.1621
2021-01-08,56.5097
2021-01-09,56.5097
2021-01-10,56.5097
2021-01-11,56.6578
2021-01-12,56.9748
2021-01-13,55.1778
2021-01-14,55.8328
2021-01-15,55.3309
2021-01-16,55.3309
2021-01-17,55.3309
2021-01-18,55.3309
2021-01-19,55.2928
2021-01-20,54.8437
2021-01-21,55.2362
2021-01-22,54.1408
2021-01-23,54.1408
2021-01-24,54.1408
2021-01-25,56.3622
2021-01-26,58.9128
2021-01-27,60.3567
2021-01-28,56.1135
2021-01-29,52.258
2021-01-30,52.258
2021-01-31,52.258
2021-02-01,53.0177
2021-02-02,52.6925
2021-02-03,55.0537
2021-02-04,56.1032
2021-02-05,57.6168
2021-02-06,57.6168
2021-02-07,57.6168
2021-02-08,58.8682
2021-02-09,58.8475
2021-02-10,55.4836
2021-02-11,56.9323
2021-02-12,57.2806
2021-02-13,57.2806
2021-02-14,57.2806
2021-02-15,57.2806
2021-02-16,56.5607
2021-02-17,58.4143
2021-02-18,57.6927
2021-02-19,59.0621
2021-02-20,59.0621
2021-02-21,59.0621
2021-02-22,63.1268
2021-02-23,63.2813
2021-02-24,63.5184
2021-02-25,59.5198
2021-02-26,58.8005
2021-02-27,58.8005
2021-02-28,58.8005
2021-03-01,62.0389
2021-03-02,62.808
2021-03-03,64.7132
2021-03-04,62.2812
2021-03-05,65.2598
2021-03-06,65.2598
2021-03-07,65.2598
2021-03-08,68.1656
2021-03-09,65.853
2021-03-10,67.0108
2021-03-11,66.5273
2021-03-12,68.0217
2021-03-13,68.0217
2021-03-14,68.0217
2021-03-15,65.6629
2021-03-16,65.8053
2021-03-17,65.9737
2021-03-18,66.3283
2021-03-19,64.4895
2021-03-20,64.4895
2021-03-21,64.4895
2021-03-22,65.3617
2021-03-23,61.7035
2021-03-24,60.4942
2021-03-25,62.3373
2021-03-26,60.7254
2021-03-27,60.7254
2021-03-28,60.7254
2021-03-29,59.6072
2021-03-30,60.266
2021-03-31,57.5791
2021-04-01,60.0722
2021-04-02,60.0722
2021-04-03,60.0722
2021-04-04,60.0722
2021-04-05,60.3734
2021-04-06,62.3116
2021-04-07,62.3903
2021-04-08,61.5259
2021-04-09,62.097
2021-04-10,62.097
2021-04-11,62.097
2021-04-12,64.2651
2021-04-13,62.6852
2021-04-14,62.7264
2021-04-15,63.8553
2021-04-16,64.143
2021-04-17,64.143
2021-04-18,64.143
2021-04-19,63.2991
2021-04-20,62.1791
2021-04-21,64.6655
2021-04-22,64.7348
2021-04-23,65.5596
2021-04-24,65.5596
2021-04-25,65.5596
2021-04-26,64.2683
2021-04-27,65.0103
2021-04-28,65.1571
2021-04-29,67.3264
2021-04-30,65.6139
2021-05-01,65.6139
2021-05-02,65.6139
2021-05-03,67.3725
2021-05-04,67.3996
2021-05-05,66.3146
2021-05-06,67.9041
2021-05-07,68.7938
2021-05-08,68.7938
2021-05-09,68.7938
2021-05-10,68.3188
2021-05-11,65.2324
2021-05-12,60.9339
2021-05-13,62.9691
2021-05-14,63.2912
2021-05-15,63.2912
2021-05-16,63.2912
2021-05-17,61.886
2021-05-18,61.1441
2021-05-19,59.3818
2021-05-20,60.1966
2021-05-21,60.6756
2021-05-22,60.6756
2021-05-23,60.6756
2021-05-24,61.2297
2021-05-25,57.9335
2021-05-26,57.6153
2021-05-27,59.0688
2021-05-28,58.0258
2021-05-29,58.0258
2021-05-30,58.0258
2021-05-31,58.0258
2021-06-01,59.5428
2021-06-02,58.5052
2021-06-03,57.0596
2021-06-04,58.4287
2021-06-05,58.4287
2021-06-06,58.4287
2021-06-07,58.3713
2021-06-08,60.1939
2021-06-09,59.7429
2021-06-10,59.993
2021-06-11,61.755
2021-06-12,61.755
2021-06-13,61.755
2021-06-14,57.9483
2021-06-15,59.2273
2021-06-16,57.6513
2021-06-17,52.6473
2021-06-18,45.5222
2021-06-19,45.5222
2021-06-20,45.5222
2021-06-21,50.2793
2021-06-22,48.8817
2021-06-23,48.7395
2021-06-24,49.9234
2021-06-25,51.278
2021-06-26,51.278
2021-06-27,51.278
2021-06-28,47.7302
2021-06-29,48.5533
2021-06-30,50.8096
2021-07-01,52.8297
2021-07-02,52.5864
2021-07-03,52.5864
2021-07-04,52.5864
2021-07-05,52.5864
2021-07-06,48.375
2021-07-07,49.3356
2021-07-08,47.297
2021-07-09,50.8464
2021-07-10,50.8464
2021-07-11,50.8464
2021-07-12,50.0055
2021-07-13,46.6957
2021-07-14,48.5971
2021-07-15,48.0314
2021-07-16,46.0359
2021-07-17,46.0359
2021-07-18,46.0359
2021-07-19,44.122
2021-07-20,39.0526
2021-07-21,40.4089
2021-07-22,38.0455
2021-07-23,38.7
2021-07-24,38.7
2021-07-25,38.7
2021-07-26,40.7922
2021-07-27,41.2201
2021-07-28,40.2422
2021-07-29,41.1531
2021-07-30,40.5143
2021-07-31,40.5143
2021-08-01,40.5143
2021-08-02,40.9766
2021-08-03,40.731
2021-08-04,38.578
2021-08-05,43.3084
2021-08-06,44.3839
2021-08-07,44.3839
2021-08-08,44.3839
2021-08-09,43.1147
2021-08-10,46.3522
2021-08-11,49.076
2021-08-12,48.8545
2021-08-13,47.5951
2021-08-14,47.5951
2021-08-15,47.5951
2021-08-16,48.2446
2021-08-17,46.2436
2021-08-18,43.2696
2021-08-19,40.4102
2021-08-20,41.5397
2021-08-21,41.5397
2021-08-22,41.5397
2021-08-23,43.6024
2021-08-24,43.5696
2021-08-25,43.5188
2021-08-26,42.1631
2021-08-27,45.3133
2021-08-28,45.3133
2021-08-29,45.3133
2021-08-30,43.4966
2021-08-31,45.8078
2021-09-01,46.1631
2021-09-02,48.1291
2021-09-03,47.0075
2021-09-04,47.0075
2021-09-05,47.0075
2021-09-06,47.0075
2021-09-07,45.7932
2021-09-08,45.1894
2021-09-09,44.0426
2021-09-10,43.2319
2021-09-11,43.2319
2021-09-12,43.2319
2021-09-13,45.1805
2021-09-14,45.0852
2021-09-15,48.3743
2021-09-16,47.1341
2021-09-17,46.7145
2021-09-18,46.7145
2021-09-19,46.7145
2021-09-20,44.9049
2021-09-21,43.6928
2021-09-22,47.3998
2021-09-23,51.0091
2021-09-24,52.135
2021-09-25,52.135
2021-09-26,52.135
2021-09-27,54.1618
2021-09-28,50.2574
2021-09-29,49.5498
2021-09-30,47.4571
2021-10-01,50.7537
2021-10-02,50.7537
2021-10-03,50.7537
2021-10-04,50.304
2021-10-05,53.3699
2021-10-06,52.7376
2021-10-07,53.1451
2021-10-08,52.6329
2021-10-09,52.6329
2021-10-10,52.6329
2021-10-11,52.7311
2021-10-12,49.5439
2021-10-13,50.6144
2021-10-14,54.793
2021-10-15,54.955
2021-10-16,54.955
2021-10-17,54.955
2021-10-18,54.5952
2021-10-19,54.7102
2021-10-20,50.8451
2021-10-21,46.295
2021-10-22,43.8161
2021-10-23,43.8161
2021-10-24,43.8161
2021-10-25,42.5311
2021-10-26,44.3913
2021-10-27,41.1546
2021-10-28,41.1546
2021-10-29,39.7126
2021-10-30,39.7126
2021-10-31,39.7126
2021-11-01,41.6912
2021-11-02,40.0087
2021-11-03,40.3059
2021-11-04,39.7264
2021-11-05,42.4338
2021-11-06,42.4338
2021-11-07,42.4338
2021-11-08,42.9324
2021-11-09,42.88
2021-11-10,43.3568
2021-11-11,44.3419
2021-11-12,43.0755
2021-11-13,43.0755
2021-11-14,43.0755
2021-11-15,43.3254
2021-11-16,41.4972
2021-11-17,44.2088
2021-11-18,41.5696
2021-11-19,40.5368
2021-11-20,40.5368
2021-11-21,40.5368
2021-11-22,42.9715
2021-11-23,45.3569
2021-11-24,45.029
2021-11-25,45.029
2021-11-26,42.7886
2021-11-27,42.7886
2021-11-28,42.7886
2021-11-29,42.2766
2021-11-30,41.9797
2021-12-01,40.6149
2021-12-02,46.7175
2021-12-03,46.6191
2021-12-04,46.6191
2021-12-05,46.6191
2021-12-06,47.9784
2021-12-07,48.5208
2021-12-08,48.7511
2021-12-09,48.3261
2021-12-10,50.9344
2021-12-11,50.9344
2021-12-12,50.9344
2021-12-13,51.7
2021-12-14,53.5947
2021-12-15,54.5596
2021-12-16,56.8882
2021-12-17,55.1797
2021-12-18,55.1797
2021-12-19,55.1797
2021-12-20,50.6756
2021-12-21,54.3452
2021-12-22,52.8152
2021-12-23,54.0535
2021-12-24,54.0535
2021-12-25,54.0535
2021-12-26,54.0535
2021-12-27,55.5332
2021-12-28,56.6358
2021-12-29,56.655
2021-12-30,57.0867
2021-12-31,55.806
2022-01-01,55.806
2022-01-02,55.806
2022-01-03,57.0668
2022-01-04,60.158
2022-01-05,60.608
2022-01-06,63.9908
2022-01-07,64.9361
2022-01-08,64.9361
2022-01-09,64.9361
2022-01-10,63.1645
2022-01-11,62.4925
2022-01-12,61.0373
2022-01-13,64.1741
2022-01-14,65.261
2022-01-15,65.261
2022-01-16,65.261
2022-01-17,65.261
2022-01-18,63.2752
2022-01-19,58.3114
2022-01-20,54.9879
2022-01-21,55.0989
2022-01-22,55.0989
2022-01-23,55.0989
2022-01-24,55.118
2022-01-25,54.8046
2022-01-26,55.0689
2022-01-27,49.7022
2022-01-28,52.4698
2022-01-29,52.4698
2022-01-30,52.4698
2022-01-31,53.8994
2022-02-01,55.8562
2022-02-02,57.2287
2022-02-03,58.1496
2022-02-04,55.8988
2022-02-05,55.8988
2022-02-06,55.8988
2022-02-07,57.1226
2022-02-08,59.7279
2022-02-09,72.5337
2022-02-10,65.303
2022-02-11,62.6468
2022-02-12,62.6468
2022-02-13,62.6468
2022-02-14,62.5449
2022-02-15,64.2298
2022-02-16,64.0878
2022-02-17,60.8187
2022-02-18,60.2438
2022-02-19,60.2438
2022-02-20,60.2438
2022-02-21,60.2438
2022-02-22,60.2092
2022-02-23,57.9683
2022-02-24,56.8404
2022-02-25,59.4361
2022-02-26,59.4361
2022-02-27,59.4361
2022-02-28,58.8006
2022-03-01,55.0796
2022-03-02,57.6554
2022-03-03,56.8208
2022-03-04,51.645
2022-03-05,51.645
2022-03-06,51.645
2022-03-07,45.8917
2022-03-08,45.653
2022-03-09,49.1996
2022-03-10,49.263
2022-03-11,48.4003
2022-03-12,48.4003
2022-03-13,48.4003
2022-03-14,52.5146
2022-03-15,53.875
2022-03-16,57.435
2022-03-17,58.1179
2022-03-18,57.3896
2022-03-19,57.3896
2022-03-20,57.3896
2022-03-21,56.7808
2022-03-22,57.1526
2022-03-23,54.8832
2022-03-24,56.5113
2022-03-25,58.3366
2022-03-26,58.3366
2022-03-27,58.3366
2022-03-28,57.0612
2022-03-29,59.1531
2022-03-30,58.4946
2022-03-31,56.3419
2022-04-01,53.3113
2022-04-02,53.3113
2022-04-03,53.3113
2022-04-04,52.4281
2022-04-05,51.4658
2022-04-06,49.6587
2022-04-07,48.3232
2022-04-08,47.1002
2022-04-09,47.1002
2022-04-10,47.1002
2022-04-11,47.4651
2022-04-12,47.1416
2022-04-13,47.4233
2022-04-14,48.2935
2022-04-15,48.2935
2022-04-16,48.2935
2022-04-17,48.2935
2022-04-18,48.1656
2022-04-19,51.4484
2022-04-20,56.1114
2022-04-21,51.8209
2022-04-22,48.7248
2022-04-23,48.7248
2022-04-24,48.7248
2022-04-25,48.8428
2022-04-26,48.0793
2022-04-27,48.1212
2022-04-28,48.3228
2022-04-29,45.0384
2022-04-30,45.0384
2022-05-01,45.0384
2022-05-02,46.0245
2022-05-03,48.0972
2022-05-04,50.0668
2022-05-05,47.7534
2022-05-06,47.1064
2022-05-07,47.1064
2022-05-08,47.1064
2022-05-09,47.0932
2022-05-10,44.8317
2022-05-11,43.7573
2022-05-12,44.9631
2022-05-13,47.2417
2022-05-14,47.2417
2022-05-15,47.2417
2022-05-16,47.228
2022-05-17,51.0922
2022-05-18,47.4945
2022-05-19,44.8933
2022-05-20,44.8328
2022-05-21,44.8328
2022-05-22,44.8328
2022-05-23,46.3433
2022-05-24,39.3005
2022-05-25,42.963
2022-05-26,44.2431
2022-05-27,46.7665
2022-05-28,46.7665
2022-05-29,46.7665
2022-05-30,46.7665
2022-05-31,46.3349
2022-06-01,44.4939
2022-06-02,44.9491
2022-06-03,43.1924
2022-06-04,43.1924
2022-06-05,43.1924
2022-06-06,44.7012
2022-06-07,44.4901
2022-06-08,43.342
2022-06-09,42.2797
2022-06-10,40.2998
2022-06-11,40.2998
2022-06-12,40.2998
2022-06-13,38.3236
2022-06-14,37.3104
2022-06-15,38.0773
2022-06-16,34.9447
2022-06-17,36.6416
2022-06-18,36.6416
2022-06-19,36.6416
2022-06-20,36.6416
2022-06-21,37.3057
2022-06-22,36.9527
2022-06-23,36.4038
2022-06-24,39.6882
2022-06-25,39.6882
2022-06-26,39.6882
2022-06-27,39.9265
2022-06-28,38.7748
2022-06-29,38.4171
2022-06-30,38.9142
2022-07-01,40.1212
2022-07-02,40.1212
2022-07-03,40.1212
2022-07-04,40.1212
2022-07-05,39.7383
2022-07-06,39.095
2022-07-07,39.8459
2022-07-08,40.9842
2022-07-09,40.9842
2022-07-10,40.9842
2022-07-11,40.587
2022-07-12,40.7021
2022-07-13,40.6478
2022-07-14,39.3446
2022-07-15,42.8585
2022-07-16,42.8585
2022-07-17,42.8585
2022-07-18,43.8045
2022-07-19,47.2721
2022-07-20,51.5415
2022-07-21,50.2239
2022-07-22,49.7955
2022-07-23,49.7955
2022-07-24,49.7955
2022-07-25,50.5072
2022-07-26,47.9048
2022-07-27,49.9663
2022-07-28,50.9543
2022-07-29,51.2594
2022-07-30,51.2594
2022-07-31,51.2594
2022-08-01,51.7173
2022-08-02,50.0496
2022-08-03,51.9689
2022-08-04,51.951
2022-08-05,49.7801
2022-08-06,49.7801
2022-08-07,49.7801
2022-08-08,51.7463
2022-08-09,52.0335
2022-08-10,54.411
2022-08-11,54.9564
2022-08-12,55.5549
2022-08-13,55.5549
2022-08-14,55.5549
2022-08-15,54.9426
2022-08-16,57.2652
2022-08-17,55.8693
2022-08-18,56.2154
2022-08-19,54.6736
2022-08-20,54.6736
2022-08-21,54.6736
2022-08-22,49.429
2022-08-23,49.3394
2022-08-24,49.1181
2022-08-25,50.0071
2022-08-26,47.0494
2022-08-27,47.0494
2022-08-28,47.0494
2022-08-29,46.5863
2022-08-30,46.2241
2022-08-31,44.2835
2022-09-01,43.8295
2022-09-02,43.1604
2022-09-03,43.1604
2022-09-04,43.1604
2022-09-05,43.1604
2022-09-06,42.6114
2022-09-07,45.7869
2022-09-08,47.0176
2022-09-09,52.0814
2022-09-10,52.0814
2022-09-11,52.0814
2022-09-12,54.0985
2022-09-13,49.0799
2022-09-14,47.7386
2022-09-15,49.2661
2022-09-16,45.9457
2022-09-17,45.9457
2022-09-18,45.9457
2022-09-19,47.8204
2022-09-20,44.7825
2022-09-21,44.1379
2022-09-22,42.832
2022-09-23,41.5169
2022-09-24,41.5169
2022-09-25,41.5169
2022-09-26,39.6492
2022-09-27,41.5253
2022-09-28,44.8023
2022-09-29,43.2357
2022-09-30,42.6915
2022-10-01,42.6915
2022-10-02,42.6915
2022-10-03,43.6434
2022-10-04,49.6138
2022-10-05,48.6948
2022-10-06,47.874
2022-10-07,46.5839
2022-10-08,46.5839
2022-10-09,46.5839
2022-10-10,46.2971
2022-10-11,46.2154
2022-10-12,47.983
2022-10-13,51.8224
2022-10-14,49.7321
2022-10-15,49.7321
2022-10-16,49.7321
2022-10-17,51.1752
2022-10-18,54.0035
2022-10-19,52.4498
2022-10-20,51.672
2022-10-21,55.1294
2022-10-22,55.1294
2022-10-23,55.1294
2022-10-24,56.8072
2022-10-25,57.3336
2022-10-26,56.7152
2022-10-27,56.2445
2022-10-28,58.3881
2022-10-29,58.3881
2022-10-30,58.3881
2022-10-31,58.6211
2022-11-01,59.1388
2022-11-02,56.0895
2022-11-03,55.1096
2022-11-04,56.8292
2022-11-05,56.8292
2022-11-06,56.8292
2022-11-07,57.8197
2022-11-08,59.6742
2022-11-09,58.0973
2022-11-10,60.6417
2022-11-11,63.7633
2022-11-12,63.7633
2022-11-13,63.7633
2022-11-14,61.4119
2022-11-15,62.1973
2022-11-16,60.4853
2022-11-17,60.5538
2022-11-18,61.8798
2022-11-19,61.8798
2022-11-20,61.8798
2022-11-21,60.513
2022-11-22,62.589
2022-11-23,62.7083
2022-11-24,62.7083
2022-11-25,63.9759
2022-11-26,63.9759
2022-11-27,63.9759
2022-11-28,61.7153
2022-11-29,62.5503
2022-11-30,63.8862
2022-12-01,64.0189
2022-12-02,61.2025
2022-12-03,61.2025
2022-12-04,61.2025
2022-12-05,58.0372
2022-12-06,55.833
2022-12-07,54.9055
2022-12-08,54.7828
2022-12-09,54.8524
2022-12-10,54.8524
2022-12-11,54.8524
2022-12-12,59.1475
2022-12-13,62.8204
2022-12-14,62.7104
2022-12-15,57.5194
2022-12-16,55.1124
2022-12-17,55.1124
2022-12-18,55.1124
2022-12-19,55.3861
2022-12-20,57.2025
2022-12-21,58.5975
2022-12-22,58.612
2022-12-23,61.0457
2022-12-24,61.0457
2022-12-25,61.0457
2022-12-26,61.0457
2022-12-27,62.2214
2022-12-28,60.6086
2022-12-29,61.9157
2022-12-30,61.8715
2022-12-31,61.8715
2023-01-01,61.8715
2023-01-02,61.8715
2023-01-03,63.1782
2023-01-04,65.6043
2023-01-05,66.4192
2023-01-06,67.5422
2023-01-07,67.5422
2023-01-08,67.5422
2023-01-09,66.6298
2023-01-10,66.752
2023-01-11,64.7398
2023-01-12,63.225
2023-01-13,62.5283
2023-01-14,62.5283
2023-01-15,62.5283
2023-01-16,62.5283
2023-01-17,61.608
2023-01-18,59.0074
2023-01-19,57.9267
2023-01-20,60.5806
2023-01-21,60.5806
2023-01-22,60.5806
2023-01-23,61.7174
2023-01-24,63.9798
2023-01-25,64.8133
2023-01-26,63.0365
2023-01-27,61.2519
2023-01-28,61.2519
2023-01-29,61.2519
2023-01-30,60.2172
2023-01-31,61.9548
2023-02-01,64.2578
2023-02-02,69.1977
2023-02-03,68.9161
2023-02-04,68.9161
2023-02-05,68.9161
2023-02-06,67.357
2023-02-07,67.0479
2023-02-08,69.2488
2023-02-09,69.6447
2023-02-10,64.7283
2023-02-11,64.7283
2023-02-12,64.7283
2023-02-13,66.84
2023-02-14,67.0617
2023-02-15,67.1186
2023-02-16,67.0468
2023-02-17,67.6673
2023-02-18,67.6673
2023-02-19,67.6673
2023-02-20,67.6673
2023-02-21,62.3422
2023-02-22,62.8855
2023-02-23,62.9933
2023-02-24,62.2223
2023-02-25,62.2223
2023-02-26,62.2223
2023-02-27,60.8677
2023-02-28,59.8224
2023-03-01,61.2009
2023-03-02,61.7292
2023-03-03,61.4325
2023-03-04,61.4325
2023-03-05,61.4325
2023-03-06,61.5917
2023-03-07,59.0704
2023-03-08,57.2756
2023-03-09,54.0809
2023-03-10,52.93
2023-03-11,52.93
2023-03-12,52.93
2023-03-13,49.1435
2023-03-14,52.4859
2023-03-15,49.1989
2023-03-16,52.1872
2023-03-17,50.0693
2023-03-18,50.0693
2023-03-19,50.0693
