,EA US Equity
2020-05-12,55.6602
2020-05-13,56.0204
2020-05-14,56.1733
2020-05-15,56.8851
2020-05-16,56.8851
2020-05-17,56.8851
2020-05-18,55.9452
2020-05-19,56.979
2020-05-20,57.7093
2020-05-21,55.5926
2020-05-22,57.4079
2020-05-23,57.4079
2020-05-24,57.4079
2020-05-25,57.4079
2020-05-26,54.4324
2020-05-27,54.9939
2020-05-28,57.875
2020-05-29,58.9234
2020-05-30,58.9234
2020-05-31,58.9234
2020-06-01,58.8244
2020-06-02,58.3982
2020-06-03,54.1195
2020-06-04,53.4338
2020-06-05,54.3433
2020-06-06,54.3433
2020-06-07,54.3433
2020-06-08,55.2865
2020-06-09,56.5049
2020-06-10,59.2583
2020-06-11,56.878
2020-06-12,56.4365
2020-06-13,56.4365
2020-06-14,56.4365
2020-06-15,59.7081
2020-06-16,58.9134
2020-06-17,60.5498
2020-06-18,61.3789
2020-06-19,61.9394
2020-06-20,61.9394
2020-06-21,61.9394
2020-06-22,61.4234
2020-06-23,62.036
2020-06-24,62.2264
2020-06-25,62.0713
2020-06-26,62.2137
2020-06-27,62.2137
2020-06-28,62.2137
2020-06-29,61.9101
2020-06-30,62.9694
2020-07-01,65.2966
2020-07-02,63.4994
2020-07-03,63.4994
2020-07-04,63.4994
2020-07-05,63.4994
2020-07-06,63.8204
2020-07-07,64.2066
2020-07-08,64.8385
2020-07-09,67.1446
2020-07-10,68.4916
2020-07-11,68.4916
2020-07-12,68.4916
2020-07-13,61.3696
2020-07-14,63.6583
2020-07-15,63.5373
2020-07-16,63.0664
2020-07-17,63.2591
2020-07-18,63.2591
2020-07-19,63.2591
2020-07-20,65.562
2020-07-21,62.7929
2020-07-22,61.5165
2020-07-23,58.0648
2020-07-24,57.9276
2020-07-25,57.9276
2020-07-26,57.9276
2020-07-27,58.7018
2020-07-28,57.0722
2020-07-29,58.0755
2020-07-30,60.2959
2020-07-31,62.6282
2020-08-01,62.6282
2020-08-02,62.6282
2020-08-03,63.1748
2020-08-04,65.9327
2020-08-05,65.7526
2020-08-06,66.2768
2020-08-07,62.4746
2020-08-08,62.4746
2020-08-09,62.4746
2020-08-10,58.6086
2020-08-11,53.4123
2020-08-12,56.7448
2020-08-13,58.1245
2020-08-14,56.7819
2020-08-15,56.7819
2020-08-16,56.7819
2020-08-17,56.7974
2020-08-18,58.4301
2020-08-19,57.668
2020-08-20,58.9153
2020-08-21,56.5021
2020-08-22,56.5021
2020-08-23,56.5021
2020-08-24,57.3928
2020-08-25,57.2629
2020-08-26,58.4157
2020-08-27,56.3558
2020-08-28,55.3783
2020-08-29,55.3783
2020-08-30,55.3783
2020-08-31,53.8746
2020-09-01,52.6286
2020-09-02,53.8178
2020-09-03,47.2989
2020-09-04,45.0461
2020-09-05,45.0461
2020-09-06,45.0461
2020-09-07,45.0461
2020-09-08,40.7
2020-09-09,44.854
2020-09-10,43.8149
2020-09-11,42.929
2020-09-12,42.929
2020-09-13,42.929
2020-09-14,43.0826
2020-09-15,45.1355
2020-09-16,43.9235
2020-09-17,42.8164
2020-09-18,43.454
2020-09-19,43.454
2020-09-20,43.454
2020-09-21,45.7889
2020-09-22,48.311
2020-09-23,46.1937
2020-09-24,47.0251
2020-09-25,48.7279
2020-09-26,48.7279
2020-09-27,48.7279
2020-09-28,49.7028
2020-09-29,47.7552
2020-09-30,48.1181
2020-10-01,50.289
2020-10-02,47.0977
2020-10-03,47.0977
2020-10-04,47.0977
2020-10-05,48.5984
2020-10-06,43.9972
2020-10-07,44.1554
2020-10-08,45.0802
2020-10-09,46.447
2020-10-10,46.447
2020-10-11,46.447
2020-10-12,49.5013
2020-10-13,51.2294
2020-10-14,51.0627
2020-10-15,49.818
2020-10-16,50.3332
2020-10-17,50.3332
2020-10-18,50.3332
2020-10-19,48.5121
2020-10-20,46.3864
2020-10-21,46.6658
2020-10-22,46.0411
2020-10-23,45.9105
2020-10-24,45.9105
2020-10-25,45.9105
2020-10-26,45.8298
2020-10-27,45.7743
2020-10-28,44.8199
2020-10-29,43.2646
2020-10-30,39.8405
2020-10-31,39.8405
2020-11-01,39.8405
2020-11-02,39.8245
2020-11-03,40.9665
2020-11-04,46.1605
2020-11-05,49.2152
2020-11-06,41.7917
2020-11-07,41.7917
2020-11-08,41.7917
2020-11-09,40.2656
2020-11-10,42.1935
2020-11-11,43.0186
2020-11-12,42.6776
2020-11-13,44.1511
2020-11-14,44.1511
2020-11-15,44.1511
2020-11-16,42.4722
2020-11-17,42.4115
2020-11-18,41.1351
2020-11-19,44.5276
2020-11-20,46.2089
2020-11-21,46.2089
2020-11-22,46.2089
2020-11-23,46.2005
2020-11-24,44.847
2020-11-25,46.1248
2020-11-26,46.1248
2020-11-27,48.7194
2020-11-28,48.7194
2020-11-29,48.7194
2020-11-30,51.9417
2020-12-01,51.6226
2020-12-02,53.6168
2020-12-03,52.488
2020-12-04,52.7629
2020-12-05,52.7629
2020-12-06,52.7629
2020-12-07,54.646
2020-12-08,55.7576
2020-12-09,56.6142
2020-12-10,57.8635
2020-12-11,58.7744
2020-12-12,58.7744
2020-12-13,58.7744
2020-12-14,60.1586
2020-12-15,62.4945
2020-12-16,63.1675
2020-12-17,61.0573
2020-12-18,63.0701
2020-12-19,63.0701
2020-12-20,63.0701
2020-12-21,61.174
2020-12-22,59.3512
2020-12-23,60.9363
2020-12-24,61.1623
2020-12-25,61.1623
2020-12-26,61.1623
2020-12-27,61.1623
2020-12-28,59.8608
2020-12-29,59.8366
2020-12-30,60.9379
2020-12-31,62.17
2021-01-01,62.17
2021-01-02,62.17
2021-01-03,62.17
2021-01-04,57.2416
2021-01-05,58.739
2021-01-06,53.8657
2021-01-07,57.0769
2021-01-08,57.9379
2021-01-09,57.9379
2021-01-10,57.9379
2021-01-11,57.259
2021-01-12,55.0085
2021-01-13,52.3292
2021-01-14,54.5197
2021-01-15,54.5695
2021-01-16,54.5695
2021-01-17,54.5695
2021-01-18,54.5695
2021-01-19,56.5636
2021-01-20,59.7035
2021-01-21,59.9691
2021-01-22,59.9912
2021-01-23,59.9912
2021-01-24,59.9912
2021-01-25,60.2186
2021-01-26,60.2186
2021-01-27,60.1333
2021-01-28,56.3341
2021-01-29,56.5018
2021-01-30,56.5018
2021-01-31,56.5018
2021-02-01,58.8026
2021-02-02,61.2635
2021-02-03,52.7016
2021-02-04,50.7308
2021-02-05,52.8863
2021-02-06,52.8863
2021-02-07,52.8863
2021-02-08,53.8855
2021-02-09,56.683
2021-02-10,55.2579
2021-02-11,57.273
2021-02-12,57.571
2021-02-13,57.571
2021-02-14,57.571
2021-02-15,57.571
2021-02-16,55.6516
2021-02-17,55.6906
2021-02-18,56.9283
2021-02-19,55.4478
2021-02-20,55.4478
2021-02-21,55.4478
2021-02-22,51.9176
2021-02-23,50.9268
2021-02-24,47.8991
2021-02-25,45.9244
2021-02-26,44.9271
2021-02-27,44.9271
2021-02-28,44.9271
2021-03-01,47.9646
2021-03-02,47.7331
2021-03-03,44.728
2021-03-04,43.4082
2021-03-05,44.6654
2021-03-06,44.6654
2021-03-07,44.6654
2021-03-08,40.8069
2021-03-09,44.2457
2021-03-10,43.6742
2021-03-11,44.7854
2021-03-12,44.1575
2021-03-13,44.1575
2021-03-14,44.1575
2021-03-15,44.5361
2021-03-16,45.3505
2021-03-17,44.445
2021-03-18,42.4456
2021-03-19,42.8548
2021-03-20,42.8548
2021-03-21,42.8548
2021-03-22,45.8512
2021-03-23,47.4056
2021-03-24,44.7709
2021-03-25,44.9947
2021-03-26,47.6837
2021-03-27,47.6837
2021-03-28,47.6837
2021-03-29,49.5998
2021-03-30,49.1257
2021-03-31,49.9866
2021-04-01,52.2879
2021-04-02,52.2879
2021-04-03,52.2879
2021-04-04,52.2879
2021-04-05,55.2333
2021-04-06,54.9783
2021-04-07,55.574
2021-04-08,55.0988
2021-04-09,53.9675
2021-04-10,53.9675
2021-04-11,53.9675
2021-04-12,54.8387
2021-04-13,55.4206
2021-04-14,54.8666
2021-04-15,55.924
2021-04-16,53.984
2021-04-17,53.984
2021-04-18,53.984
2021-04-19,52.4306
2021-04-20,53.6263
2021-04-21,53.8021
2021-04-22,54.0225
2021-04-23,55.8829
2021-04-24,55.8829
2021-04-25,55.8829
2021-04-26,56.5122
2021-04-27,56.092
2021-04-28,56.6279
2021-04-29,58.9272
2021-04-30,53.5986
2021-05-01,53.5986
2021-05-02,53.5986
2021-05-03,52.5599
2021-05-04,48.1416
2021-05-05,49.0028
2021-05-06,52.5485
2021-05-07,53.5845
2021-05-08,53.5845
2021-05-09,53.5845
2021-05-10,51.6718
2021-05-11,52.3772
2021-05-12,50.56
2021-05-13,49.9867
2021-05-14,49.4391
2021-05-15,49.4391
2021-05-16,49.4391
2021-05-17,48.2698
2021-05-18,48.878
2021-05-19,49.8221
2021-05-20,53.0288
2021-05-21,51.1366
2021-05-22,51.1366
2021-05-23,51.1366
2021-05-24,53.1607
2021-05-25,54.3528
2021-05-26,55.0905
2021-05-27,53.7848
2021-05-28,53.7848
2021-05-29,53.7848
2021-05-30,53.7848
2021-05-31,53.7848
2021-06-01,54.7177
2021-06-02,51.919
2021-06-03,52.5857
2021-06-04,56.0283
2021-06-05,56.0283
2021-06-06,56.0283
2021-06-07,56.5453
2021-06-08,56.2501
2021-06-09,56.591
2021-06-10,56.3639
2021-06-11,57.1752
2021-06-12,57.1752
2021-06-13,57.1752
2021-06-14,59.4812
2021-06-15,54.2361
2021-06-16,51.481
2021-06-17,50.67
2021-06-18,49.6911
2021-06-19,49.6911
2021-06-20,49.6911
2021-06-21,49.4957
2021-06-22,49.3702
2021-06-23,46.63
2021-06-24,46.671
2021-06-25,46.597
2021-06-26,46.597
2021-06-27,46.597
2021-06-28,52.3245
2021-06-29,53.6369
2021-06-30,53.2712
2021-07-01,51.0189
2021-07-02,52.5776
2021-07-03,52.5776
2021-07-04,52.5776
2021-07-05,52.5776
2021-07-06,52.0247
2021-07-07,51.9557
2021-07-08,48.6236
2021-07-09,49.3495
2021-07-10,49.3495
2021-07-11,49.3495
2021-07-12,49.8919
2021-07-13,52.347
2021-07-14,52.1622
2021-07-15,51.4968
2021-07-16,52.1014
2021-07-17,52.1014
2021-07-18,52.1014
2021-07-19,49.4081
2021-07-20,49.1678
2021-07-21,48.6637
2021-07-22,50.9952
2021-07-23,54.6587
2021-07-24,54.6587
2021-07-25,54.6587
2021-07-26,54.9939
2021-07-27,50.1016
2021-07-28,52.2587
2021-07-29,52.0019
2021-07-30,52.7754
2021-07-31,52.7754
2021-08-01,52.7754
2021-08-02,52.9782
2021-08-03,46.9826
2021-08-04,47.1405
2021-08-05,43.4407
2021-08-06,42.8344
2021-08-07,42.8344
2021-08-08,42.8344
2021-08-09,42.6254
2021-08-10,43.9919
2021-08-11,45.9365
2021-08-12,46.9712
2021-08-13,46.5571
2021-08-14,46.5571
2021-08-15,46.5571
2021-08-16,48.5551
2021-08-17,50.0764
2021-08-18,48.5761
2021-08-19,49.4856
2021-08-20,48.8555
2021-08-21,48.8555
2021-08-22,48.8555
2021-08-23,52.6956
2021-08-24,52.3123
2021-08-25,51.2177
2021-08-26,50.6159
2021-08-27,52.7794
2021-08-28,52.7794
2021-08-29,52.7794
2021-08-30,53.2835
2021-08-31,56.1768
2021-09-01,57.7566
2021-09-02,55.9936
2021-09-03,57.5551
2021-09-04,57.5551
2021-09-05,57.5551
2021-09-06,57.5551
2021-09-07,55.2239
2021-09-08,53.4077
2021-09-09,50.6534
2021-09-10,54.4793
2021-09-11,54.4793
2021-09-12,54.4793
2021-09-13,53.7909
2021-09-14,54.6989
2021-09-15,43.9203
2021-09-16,42.7894
2021-09-17,40.7014
2021-09-18,40.7014
2021-09-19,40.7014
2021-09-20,37.2731
2021-09-21,34.6224
2021-09-22,34.3492
2021-09-23,36.4947
2021-09-24,39.2645
2021-09-25,39.2645
2021-09-26,39.2645
2021-09-27,41.9739
2021-09-28,44.1903
2021-09-29,48.8946
2021-09-30,53.1197
2021-10-01,54.334
2021-10-02,54.334
2021-10-03,54.334
2021-10-04,53.8708
2021-10-05,54.7341
2021-10-06,45.2869
2021-10-07,48.5162
2021-10-08,50.5739
2021-10-09,50.5739
2021-10-10,50.5739
2021-10-11,50.1249
2021-10-12,47.7627
2021-10-13,47.5722
2021-10-14,46.9572
2021-10-15,46.1457
2021-10-16,46.1457
2021-10-17,46.1457
2021-10-18,46.1114
2021-10-19,48.1477
2021-10-20,50.4728
2021-10-21,51.7784
2021-10-22,52.1796
2021-10-23,52.1796
2021-10-24,52.1796
2021-10-25,53.2049
2021-10-26,53.3987
2021-10-27,51.2751
2021-10-28,51.13
2021-10-29,51.1505
2021-10-30,51.1505
2021-10-31,51.1505
2021-11-01,52.7045
2021-11-02,50.9398
2021-11-03,50.2116
2021-11-04,53.2846
2021-11-05,50.1573
2021-11-06,50.1573
2021-11-07,50.1573
2021-11-08,48.7239
2021-11-09,50.4184
2021-11-10,49.8848
2021-11-11,54.8911
2021-11-12,55.7665
2021-11-13,55.7665
2021-11-14,55.7665
2021-11-15,51.4284
2021-11-16,49.7724
2021-11-17,48.4403
2021-11-18,47.6871
2021-11-19,43.4271
2021-11-20,43.4271
2021-11-21,43.4271
2021-11-22,38.9726
2021-11-23,41.1496
2021-11-24,39.932
2021-11-25,39.932
2021-11-26,39.4652
2021-11-27,39.4652
2021-11-28,39.4652
2021-11-29,38.7149
2021-11-30,38.2592
2021-12-01,35.6362
2021-12-02,38.2275
2021-12-03,41.0172
2021-12-04,41.0172
2021-12-05,41.0172
2021-12-06,42.0675
2021-12-07,42.0777
2021-12-08,42.3106
2021-12-09,41.2426
2021-12-10,41.9507
2021-12-11,41.9507
2021-12-12,41.9507
2021-12-13,43.2009
2021-12-14,43.2903
2021-12-15,45.5628
2021-12-16,46.0969
2021-12-17,44.378
2021-12-18,44.378
2021-12-19,44.378
2021-12-20,47.0019
2021-12-21,49.3205
2021-12-22,48.6357
2021-12-23,49.7392
2021-12-24,49.7392
2021-12-25,49.7392
2021-12-26,49.7392
2021-12-27,50.2558
2021-12-28,50.7066
2021-12-29,50.3444
2021-12-30,51.7698
2021-12-31,48.9506
2022-01-01,48.9506
2022-01-02,48.9506
2022-01-03,52.1614
2022-01-04,52.974
2022-01-05,50.8134
2022-01-06,46.6832
2022-01-07,48.8695
2022-01-08,48.8695
2022-01-09,48.8695
2022-01-10,46.1706
2022-01-11,48.1258
2022-01-12,49.813
2022-01-13,48.2284
2022-01-14,47.849
2022-01-15,47.849
2022-01-16,47.849
2022-01-17,47.849
2022-01-18,51.288
2022-01-19,54.0009
2022-01-20,55.6778
2022-01-21,55.7878
2022-01-22,55.7878
2022-01-23,55.7878
2022-01-24,51.8831
2022-01-25,48.0564
2022-01-26,47.1717
2022-01-27,48.206
2022-01-28,49.0281
2022-01-29,49.0281
2022-01-30,49.0281
2022-01-31,49.7382
2022-02-01,47.2359
2022-02-02,53.6481
2022-02-03,53.7446
2022-02-04,54.0907
2022-02-05,54.0907
2022-02-06,54.0907
2022-02-07,52.8156
2022-02-08,50.8923
2022-02-09,52.1531
2022-02-10,51.3748
2022-02-11,50.5273
2022-02-12,50.5273
2022-02-13,50.5273
2022-02-14,49.8506
2022-02-15,50.9191
2022-02-16,49.7138
2022-02-17,46.9667
2022-02-18,45.9933
2022-02-19,45.9933
2022-02-20,45.9933
2022-02-21,45.9933
2022-02-22,44.0176
2022-02-23,43.6968
2022-02-24,44.5775
2022-02-25,45.9347
2022-02-26,45.9347
2022-02-27,45.9347
2022-02-28,47.4528
2022-03-01,45.5911
2022-03-02,46.8259
2022-03-03,45.4605
2022-03-04,44.1932
2022-03-05,44.1932
2022-03-06,44.1932
2022-03-07,43.9771
2022-03-08,40.8971
2022-03-09,44.2623
2022-03-10,42.6408
2022-03-11,41.4872
2022-03-12,41.4872
2022-03-13,41.4872
2022-03-14,38.9063
2022-03-15,40.8915
2022-03-16,44.2575
2022-03-17,45.7282
2022-03-18,46.8838
2022-03-19,46.8838
2022-03-20,46.8838
2022-03-21,46.2175
2022-03-22,48.7002
2022-03-23,45.6725
2022-03-24,46.6425
2022-03-25,48.4348
2022-03-26,48.4348
2022-03-27,48.4348
2022-03-28,49.1616
2022-03-29,49.9621
2022-03-30,48.8048
2022-03-31,47.6433
2022-04-01,46.3938
2022-04-02,46.3938
2022-04-03,46.3938
2022-04-04,49.387
2022-04-05,47.273
2022-04-06,46.314
2022-04-07,44.9595
2022-04-08,45.0512
2022-04-09,45.0512
2022-04-10,45.0512
2022-04-11,44.1942
2022-04-12,45.3767
2022-04-13,45.4371
2022-04-14,44.4009
2022-04-15,44.4009
2022-04-16,44.4009
2022-04-17,44.4009
2022-04-18,43.9536
2022-04-19,46.3429
2022-04-20,45.5627
2022-04-21,46.1155
2022-04-22,51.2919
2022-04-23,51.2919
2022-04-24,51.2919
2022-04-25,51.3585
2022-04-26,47.4192
2022-04-27,44.0344
2022-04-28,46.5683
2022-04-29,41.779
2022-04-30,41.779
2022-05-01,41.779
2022-05-02,43.9485
2022-05-03,46.5982
2022-05-04,47.8282
2022-05-05,44.2472
2022-05-06,40.9163
2022-05-07,40.9163
2022-05-08,40.9163
2022-05-09,38.6517
2022-05-10,38.3544
2022-05-11,46.8923
2022-05-12,47.2832
2022-05-13,50.5486
2022-05-14,50.5486
2022-05-15,50.5486
2022-05-16,52.4207
2022-05-17,53.2281
2022-05-18,53.6052
2022-05-19,54.4038
2022-05-20,54.9689
2022-05-21,54.9689
2022-05-22,54.9689
2022-05-23,57.2008
2022-05-24,59.2222
2022-05-25,59.6759
2022-05-26,60.5764
2022-05-27,60.419
2022-05-28,60.419
2022-05-29,60.419
2022-05-30,60.419
2022-05-31,60.5039
2022-06-01,61.1367
2022-06-02,62.527
2022-06-03,61.9451
2022-06-04,61.9451
2022-06-05,61.9451
2022-06-06,61.1795
2022-06-07,61.7892
2022-06-08,59.6941
2022-06-09,55.875
2022-06-10,53.4179
2022-06-11,53.4179
2022-06-12,53.4179
2022-06-13,49.0147
2022-06-14,47.8041
2022-06-15,49.5566
2022-06-16,48.4177
2022-06-17,48.9487
2022-06-18,48.9487
2022-06-19,48.9487
2022-06-20,48.9487
2022-06-21,50.6838
2022-06-22,49.4068
2022-06-23,49.3406
2022-06-24,50.5545
2022-06-25,50.5545
2022-06-26,50.5545
2022-06-27,46.2971
2022-06-28,44.029
2022-06-29,43.988
2022-06-30,43.0107
2022-07-01,44.1849
2022-07-02,44.1849
2022-07-03,44.1849
2022-07-04,44.1849
2022-07-05,46.3246
2022-07-06,45.9636
2022-07-07,47.2913
2022-07-08,47.3234
2022-07-09,47.3234
2022-07-10,47.3234
2022-07-11,45.6072
2022-07-12,43.896
2022-07-13,43.623
2022-07-14,44.3512
2022-07-15,45.3919
2022-07-16,45.3919
2022-07-17,45.3919
2022-07-18,45.9449
2022-07-19,49.5413
2022-07-20,50.4564
2022-07-21,53.1953
2022-07-22,53.1373
2022-07-23,53.1373
2022-07-24,53.1373
2022-07-25,52.8512
2022-07-26,53.7423
2022-07-27,55.2496
2022-07-28,56.2802
2022-07-29,53.7817
2022-07-30,53.7817
2022-07-31,53.7817
2022-08-01,53.3295
2022-08-02,50.895
2022-08-03,55.5492
2022-08-04,55.4997
2022-08-05,54.6419
2022-08-06,54.6419
2022-08-07,54.6419
2022-08-08,52.7685
2022-08-09,50.6623
2022-08-10,52.7352
2022-08-11,50.9905
2022-08-12,52.8338
2022-08-13,52.8338
2022-08-14,52.8338
2022-08-15,53.0822
2022-08-16,56.6842
2022-08-17,54.3006
2022-08-18,53.4615
2022-08-19,51.1375
2022-08-20,51.1375
2022-08-21,51.1375
2022-08-22,48.5484
2022-08-23,47.0956
2022-08-24,45.9494
2022-08-25,48.2749
2022-08-26,53.0401
2022-08-27,53.0401
2022-08-28,53.0401
2022-08-29,50.3364
2022-08-30,47.4687
2022-08-31,47.8866
2022-09-01,48.7407
2022-09-02,46.4555
2022-09-03,46.4555
2022-09-04,46.4555
2022-09-05,46.4555
2022-09-06,45.8872
2022-09-07,46.8071
2022-09-08,48.5612
2022-09-09,50.4635
2022-09-10,50.4635
2022-09-11,50.4635
2022-09-12,52.4162
2022-09-13,49.022
2022-09-14,48.3563
2022-09-15,45.9385
2022-09-16,43.5428
2022-09-17,43.5428
2022-09-18,43.5428
2022-09-19,44.8684
2022-09-20,42.7814
2022-09-21,40.3063
2022-09-22,40.251
2022-09-23,38.8492
2022-09-24,38.8492
2022-09-25,38.8492
2022-09-26,38.215
2022-09-27,38.6195
2022-09-28,42.5247
2022-09-29,41.771
2022-09-30,40.2935
2022-10-01,40.2935
2022-10-02,40.2935
2022-10-03,45.0359
2022-10-04,48.4452
2022-10-05,47.9569
2022-10-06,48.9512
2022-10-07,47.6666
2022-10-08,47.6666
2022-10-09,47.6666
2022-10-10,46.1537
2022-10-11,44.8615
2022-10-12,44.5278
2022-10-13,47.102
2022-10-14,46.2947
2022-10-15,46.2947
2022-10-16,46.2947
2022-10-17,47.0241
2022-10-18,49.5375
2022-10-19,50.0301
2022-10-20,49.7203
2022-10-21,51.2703
2022-10-22,51.2703
2022-10-23,51.2703
2022-10-24,51.9933
2022-10-25,54.1361
2022-10-26,53.5508
2022-10-27,54.023
2022-10-28,54.5961
2022-10-29,54.5961
2022-10-30,54.5961
2022-10-31,51.7773
2022-11-01,52.1249
2022-11-02,54.7281
2022-11-03,52.2209
2022-11-04,55.4693
2022-11-05,55.4693
2022-11-06,55.4693
2022-11-07,57.9732
2022-11-08,54.0491
2022-11-09,51.0251
2022-11-10,54.7616
2022-11-11,55.5748
2022-11-12,55.5748
2022-11-13,55.5748
2022-11-14,53.779
2022-11-15,52.9523
2022-11-16,53.4834
2022-11-17,52.7248
2022-11-18,54.12
2022-11-19,54.12
2022-11-20,54.12
2022-11-21,51.671
2022-11-22,53.3055
2022-11-23,54.6809
2022-11-24,54.6809
2022-11-25,53.0422
2022-11-26,53.0422
2022-11-27,53.0422
2022-11-28,51.7778
2022-11-29,51.1516
2022-11-30,54.3477
2022-12-01,55.1471
2022-12-02,55.7765
2022-12-03,55.7765
2022-12-04,55.7765
2022-12-05,53.5843
2022-12-06,50.2762
2022-12-07,48.8259
2022-12-08,48.9347
2022-12-09,47.4723
2022-12-10,47.4723
2022-12-11,47.4723
2022-12-12,48.4848
2022-12-13,48.5769
2022-12-14,47.4571
2022-12-15,44.4144
2022-12-16,44.427
2022-12-17,44.427
2022-12-18,44.427
2022-12-19,43.4604
2022-12-20,43.0827
2022-12-21,45.8207
2022-12-22,44.6666
2022-12-23,44.7865
2022-12-24,44.7865
2022-12-25,44.7865
2022-12-26,44.7865
2022-12-27,44.0299
2022-12-28,42.6473
2022-12-29,46.2613
2022-12-30,46.25
2022-12-31,46.25
2023-01-01,46.25
2023-01-02,46.25
2023-01-03,47.0846
2023-01-04,49.9505
2023-01-05,49.536
2023-01-06,48.5388
2023-01-07,48.5388
2023-01-08,48.5388
2023-01-09,48.9158
2023-01-10,48.718
2023-01-11,51.5429
2023-01-12,51.949
2023-01-13,50.5906
2023-01-14,50.5906
2023-01-15,50.5906
2023-01-16,50.5906
2023-01-17,48.2003
2023-01-18,48.2147
2023-01-19,48.2296
2023-01-20,51.4997
2023-01-21,51.4997
2023-01-22,51.4997
2023-01-23,53.4044
2023-01-24,53.5108
2023-01-25,53.6066
2023-01-26,55.7384
2023-01-27,55.2893
2023-01-28,55.2893
2023-01-29,55.2893
2023-01-30,55.4544
2023-01-31,54.9127
2023-02-01,39.5475
2023-02-02,38.8216
2023-02-03,36.9361
2023-02-04,36.9361
2023-02-05,36.9361
2023-02-06,35.4477
2023-02-07,38.4015
2023-02-08,37.0955
2023-02-09,36.3101
2023-02-10,36.3255
2023-02-11,36.3255
2023-02-12,36.3255
2023-02-13,38.4698
2023-02-14,37.5814
2023-02-15,39.2467
2023-02-16,37.7002
2023-02-17,38.1361
2023-02-18,38.1361
2023-02-19,38.1361
2023-02-20,38.1361
2023-02-21,38.1681
2023-02-22,37.8846
2023-02-23,36.853
2023-02-24,35.911
2023-02-25,35.911
2023-02-26,35.911
2023-02-27,38.1824
2023-02-28,38.2511
2023-03-01,37.6769
2023-03-02,40.9303
2023-03-03,42.3543
2023-03-04,42.3543
2023-03-05,42.3543
2023-03-06,42.4211
2023-03-07,41.1271
2023-03-08,41.3738
2023-03-09,39.167
2023-03-10,37.7149
2023-03-11,37.7149
2023-03-12,37.7149
2023-03-13,39.3273
2023-03-14,41.8236
2023-03-15,41.6977
2023-03-16,45.3554
2023-03-17,45.1103
2023-03-18,45.1103
2023-03-19,45.1103
2023-03-20,45.3986
2023-03-21,47.769
