,IBP US Equity
2023-03-19,49.3048
2023-03-20,50.3904
2023-03-21,53.064
2023-03-22,50.8662
2023-03-23,50.8813
2023-03-24,53.1151
2023-03-25,53.1151
2023-03-26,53.1151
2023-03-27,52.4814
2023-03-28,53.3781
2023-03-29,54.4019
2023-03-30,53.8523
2023-03-31,56.692
2023-04-01,56.692
2023-04-02,56.692
2023-04-03,56.6642
2023-04-04,52.6798
2023-04-05,51.1645
2023-04-06,50.4713
2023-04-07,50.4713
2023-04-08,50.4713
2023-04-09,50.4713
2023-04-10,51.34
2023-04-11,54.1469
2023-04-12,53.933
2023-04-13,54.1671
2023-04-14,54.3751
2023-04-15,54.3751
2023-04-16,54.3751
2023-04-17,55.1125
2023-04-18,59.5962
2023-04-19,60.1753
2023-04-20,61.6149
2023-04-21,61.8802
2023-04-22,61.8802
2023-04-23,61.8802
2023-04-24,62.5296
2023-04-25,59.7089
2023-04-26,57.4209
2023-04-27,59.9859
2023-04-28,61.5286
2023-04-29,61.5286
2023-04-30,61.5286
2023-05-01,59.9048
2023-05-02,58.6903
2023-05-03,59.5109
2023-05-04,50.0486
2023-05-05,53.7049
2023-05-06,53.7049
2023-05-07,53.7049
2023-05-08,51.3402
2023-05-09,51.5331
2023-05-10,51.037
2023-05-11,51.6613
2023-05-12,50.5134
2023-05-13,50.5134
2023-05-14,50.5134
2023-05-15,51.7088
2023-05-16,50.3445
2023-05-17,51.2215
2023-05-18,51.6551
2023-05-19,48.954
2023-05-20,48.954
2023-05-21,48.954
2023-05-22,47.7892
2023-05-23,46.4044
2023-05-24,45.7994
2023-05-25,45.5552
2023-05-26,45.4985
2023-05-27,45.4985
2023-05-28,45.4985
2023-05-29,45.4985
2023-05-30,45.3568
2023-05-31,43.4854
2023-06-01,45.4248
2023-06-02,52.0611
2023-06-03,52.0611
2023-06-04,52.0611
2023-06-05,50.5512
2023-06-06,54.5343
2023-06-07,56.6279
2023-06-08,55.4762
2023-06-09,53.4621
2023-06-10,53.4621
2023-06-11,53.4621
2023-06-12,56.4899
2023-06-13,56.5104
2023-06-14,55.8097
2023-06-15,60.6532
2023-06-16,60.3201
2023-06-17,60.3201
2023-06-18,60.3201
2023-06-19,60.3201
2023-06-20,60.9791
2023-06-21,61.8909
2023-06-22,61.7907
2023-06-23,63.9188
2023-06-24,63.9188
2023-06-25,63.9188
2023-06-26,64.0834
2023-06-27,65.5635
2023-06-28,63.9805
2023-06-29,66.6537
2023-06-30,67.3503
2023-07-01,67.3503
2023-07-02,67.3503
2023-07-03,65.3393
2023-07-04,65.3393
2023-07-05,64.045
2023-07-06,61.4743
2023-07-07,61.8342
2023-07-08,61.8342
2023-07-09,61.8342
2023-07-10,63.804
2023-07-11,64.6219
2023-07-12,67.7661
2023-07-13,68.2344
2023-07-14,67.6441
2023-07-15,67.6441
2023-07-16,67.6441
2023-07-17,67.8254
2023-07-18,68.2903
2023-07-19,68.9328
2023-07-20,65.5825
2023-07-21,64.1152
2023-07-22,64.1152
2023-07-23,64.1152
2023-07-24,64.6971
2023-07-25,66.1527
2023-07-26,67.1187
2023-07-27,63.8157
2023-07-28,65.1685
2023-07-29,65.1685
2023-07-30,65.1685
2023-07-31,64.7511
2023-08-01,65.1936
2023-08-02,67.0328
2023-08-03,65.1642
2023-08-04,67.4739
2023-08-05,67.4739
2023-08-06,67.4739
2023-08-07,68.9548
2023-08-08,68.0425
2023-08-09,65.6577
2023-08-10,65.8075
2023-08-11,64.9984
2023-08-12,64.9984
2023-08-13,64.9984
2023-08-14,65.8236
2023-08-15,65.8745
2023-08-16,62.1229
2023-08-17,54.0329
2023-08-18,54.4024
2023-08-19,54.4024
2023-08-20,54.4024
2023-08-21,53.5946
2023-08-22,54.2728
2023-08-23,55.0494
2023-08-24,51.3032
2023-08-25,47.7323
2023-08-26,47.7323
2023-08-27,47.7323
2023-08-28,48.6822
2023-08-29,52.3708
2023-08-30,53.5928
2023-08-31,54.0073
2023-09-01,55.2107
2023-09-02,55.2107
2023-09-03,55.2107
2023-09-04,55.2107
2023-09-05,47.3216
2023-09-06,49.0431
2023-09-07,49.0587
2023-09-08,48.0552
2023-09-09,48.0552
2023-09-10,48.0552
2023-09-11,47.871
2023-09-12,46.8874
2023-09-13,43.9245
2023-09-14,45.5364
2023-09-15,41.508
2023-09-16,41.508
2023-09-17,41.508
2023-09-18,42.2378
2023-09-19,42.0393
2023-09-20,41.2374
2023-09-21,39.0538
2023-09-22,38.9659
2023-09-23,38.9659
2023-09-24,38.9659
2023-09-25,39.4492
2023-09-26,38.028
2023-09-27,38.6337
2023-09-28,40.8507
2023-09-29,41.4007
2023-09-30,41.4007
2023-10-01,41.4007
2023-10-02,40.0108
2023-10-03,37.4745
2023-10-04,38.712
2023-10-05,38.5098
2023-10-06,39.2104
2023-10-07,39.2104
2023-10-08,39.2104
2023-10-09,39.3667
2023-10-10,40.7515
2023-10-11,42.249
2023-10-12,37.8899
2023-10-13,37.9902
2023-10-14,37.9902
2023-10-15,37.9902
2023-10-16,38.6392
2023-10-17,38.3551
2023-10-18,34.965
2023-10-19,33.6346
2023-10-20,33.925
2023-10-21,33.925
2023-10-22,33.925
2023-10-23,34.0245
2023-10-24,33.9056
2023-10-25,31.1649
2023-10-26,34.2527
2023-10-27,34.4012
2023-10-28,34.4012
2023-10-29,34.4012
2023-10-30,35.2833
2023-10-31,37.8163
2023-11-01,41.8478
2023-11-02,45.4735
2023-11-03,51.2878
2023-11-04,51.2878
2023-11-05,51.2878
2023-11-06,49.1011
2023-11-07,49.8162
2023-11-08,48.2226
2023-11-09,49.5597
2023-11-10,53.1509
2023-11-11,53.1509
2023-11-12,53.1509
2023-11-13,51.8122
2023-11-14,60.7557
2023-11-15,59.1865
2023-11-16,59.8725
2023-11-17,62.1924
2023-11-18,62.1924
2023-11-19,62.1924
2023-11-20,64.3355
2023-11-21,62.6552
2023-11-22,62.4367
2023-11-23,62.4367
2023-11-24,62.95
2023-11-25,62.95
2023-11-26,62.95
2023-11-27,63.4186
2023-11-28,62.646
2023-11-29,65.2423
2023-11-30,65.0402
2023-12-01,66.5362
2023-12-02,66.5362
2023-12-03,66.5362
2023-12-04,67.3549
2023-12-05,65.9177
2023-12-06,69.1337
2023-12-07,69.5477
2023-12-08,70.5685
2023-12-09,70.5685
2023-12-10,70.5685
2023-12-11,70.2059
2023-12-12,69.2385
2023-12-13,71.3803
2023-12-14,77.112
2023-12-15,74.4789
2023-12-16,74.4789
2023-12-17,74.4789
2023-12-18,72.9914
2023-12-19,74.4109
2023-12-20,72.8814
2023-12-21,74.0588
2023-12-22,74.1415
2023-12-23,74.1415
2023-12-24,74.1415
2023-12-25,74.1415
2023-12-26,74.507
2023-12-27,74.6579
2023-12-28,72.8924
2023-12-29,70.2758
2023-12-30,70.2758
2023-12-31,70.2758
2024-01-01,70.2758
2024-01-02,68.2893
2024-01-03,63.1257
2024-01-04,60.7761
2024-01-05,62.0804
2024-01-06,62.0804
2024-01-07,62.0804
2024-01-08,64.7583
2024-01-09,65.5865
2024-01-10,67.0055
2024-01-11,66.5611
2024-01-12,67.2355
2024-01-13,67.2355
2024-01-14,67.2355
2024-01-15,67.2355
2024-01-16,65.9196
2024-01-17,64.5041
2024-01-18,66.5976
2024-01-19,68.0336
2024-01-20,68.0336
2024-01-21,68.0336
2024-01-22,70.5205
2024-01-23,63.5656
2024-01-24,59.2847
2024-01-25,60.8846
2024-01-26,62.1238
2024-01-27,62.1238
2024-01-28,62.1238
2024-01-29,64.6883
2024-01-30,65.0189
2024-01-31,63.3952
2024-02-01,65.5949
2024-02-02,65.9897
2024-02-03,65.9897
2024-02-04,65.9897
2024-02-05,61.0665
2024-02-06,61.9471
2024-02-07,63.036
2024-02-08,65.2297
2024-02-09,65.6888
2024-02-10,65.6888
2024-02-11,65.6888
2024-02-12,67.4857
2024-02-13,62.7876
2024-02-14,65.3415
2024-02-15,65.5473
2024-02-16,61.7152
2024-02-17,61.7152
2024-02-18,61.7152
2024-02-19,61.7152
2024-02-20,61.412
2024-02-21,59.4312
2024-02-22,66.2091
2024-02-23,69.0864
2024-02-24,69.0864
2024-02-25,69.0864
2024-02-26,69.5696
2024-02-27,70.0466
2024-02-28,68.295
2024-02-29,69.3166
2024-03-01,70.1083
2024-03-02,70.1083
2024-03-03,70.1083
2024-03-04,69.5229
2024-03-05,65.6662
2024-03-06,65.8822
2024-03-07,67.6422
2024-03-08,65.7072
2024-03-09,65.7072
2024-03-10,65.7072
2024-03-11,65.0231
2024-03-12,66.1637
2024-03-13,66.6345
2024-03-14,66.3832
2024-03-15,66.0703
2024-03-16,66.0703
2024-03-17,66.0703
2024-03-18,66.3757
2024-03-19,66.9396
2024-03-20,68.4615
2024-03-21,71.43
2024-03-22,71.6132
2024-03-23,71.6132
2024-03-24,71.6132
2024-03-25,70.268
2024-03-26,69.838
2024-03-27,69.85
2024-03-28,70.8488
2024-03-29,70.8488
2024-03-30,70.8488
2024-03-31,70.8488
2024-04-01,69.7921
2024-04-02,66.9313
2024-04-03,68.9572
2024-04-04,63.8168
2024-04-05,66.0497
2024-04-06,66.0497
2024-04-07,66.0497
2024-04-08,64.5791
