,ADP US Equity
2020-08-13,46.7236
2020-08-14,46.4951
2020-08-15,46.4951
2020-08-16,46.4951
2020-08-17,47.1194
2020-08-18,47.3826
2020-08-19,46.5156
2020-08-20,46.7556
2020-08-21,45.8449
2020-08-22,45.8449
2020-08-23,45.8449
2020-08-24,48.354
2020-08-25,48.735
2020-08-26,47.4232
2020-08-27,48.7997
2020-08-28,49.1245
2020-08-29,49.1245
2020-08-30,49.1245
2020-08-31,47.0207
2020-09-01,46.5079
2020-09-02,50.451
2020-09-03,47.395
2020-09-04,46.8587
2020-09-05,46.8587
2020-09-06,46.8587
2020-09-07,46.8587
2020-09-08,44.5994
2020-09-09,45.9972
2020-09-10,42.3803
2020-09-11,43.9579
2020-09-12,43.9579
2020-09-13,43.9579
2020-09-14,47.0086
2020-09-15,47.3872
2020-09-16,48.0969
2020-09-17,48.253
2020-09-18,45.7779
2020-09-19,45.7779
2020-09-20,45.7779
2020-09-21,42.4854
2020-09-22,44.4009
2020-09-23,41.2346
2020-09-24,43.3107
2020-09-25,46.8061
2020-09-26,46.8061
2020-09-27,46.8061
2020-09-28,49.2058
2020-09-29,49.4019
2020-09-30,51.0587
2020-10-01,49.5189
2020-10-02,50.3582
2020-10-03,50.3582
2020-10-04,50.3582
2020-10-05,52.2951
2020-10-06,53.3636
2020-10-07,54.5544
2020-10-08,57.0838
2020-10-09,59.1217
2020-10-10,59.1217
2020-10-11,59.1217
2020-10-12,59.6315
2020-10-13,58.7082
2020-10-14,57.4874
2020-10-15,56.3371
2020-10-16,57.1527
2020-10-17,57.1527
2020-10-18,57.1527
2020-10-19,53.7541
2020-10-20,55.0425
2020-10-21,55.2316
2020-10-22,56.8631
2020-10-23,57.1458
2020-10-24,57.1458
2020-10-25,57.1458
2020-10-26,53.5853
2020-10-27,53.8109
2020-10-28,60.6925
2020-10-29,62.6697
2020-10-30,62.4295
2020-10-31,62.4295
2020-11-01,62.4295
2020-11-02,64.5677
2020-11-03,67.3268
2020-11-04,65.3348
2020-11-05,63.4243
2020-11-06,65.3948
2020-11-07,65.3948
2020-11-08,65.3948
2020-11-09,67.2903
2020-11-10,67.8771
2020-11-11,68.2763
2020-11-12,65.7004
2020-11-13,66.8663
2020-11-14,66.8663
2020-11-15,66.8663
2020-11-16,69.5081
2020-11-17,68.569
2020-11-18,65.5264
2020-11-19,65.7733
2020-11-20,63.4136
2020-11-21,63.4136
2020-11-22,63.4136
2020-11-23,63.8625
2020-11-24,65.6351
2020-11-25,64.4233
2020-11-26,64.4233
2020-11-27,65.0791
2020-11-28,65.0791
2020-11-29,65.0791
2020-11-30,63.6577
2020-12-01,64.1251
2020-12-02,60.9531
2020-12-03,61.2801
2020-12-04,62.9782
2020-12-05,62.9782
2020-12-06,62.9782
2020-12-07,62.7463
2020-12-08,62.7028
2020-12-09,61.9377
2020-12-10,60.9181
2020-12-11,62.006
2020-12-12,62.006
2020-12-13,62.006
2020-12-14,61.5657
2020-12-15,63.405
2020-12-16,63.2124
2020-12-17,64.4346
2020-12-18,65.714
2020-12-19,65.714
2020-12-20,65.714
2020-12-21,63.5363
2020-12-22,62.1364
2020-12-23,60.7518
2020-12-24,61.8008
2020-12-25,61.8008
2020-12-26,61.8008
2020-12-27,61.8008
2020-12-28,61.8393
2020-12-29,59.6737
2020-12-30,58.3851
2020-12-31,60.3806
2021-01-01,60.3806
2021-01-02,60.3806
2021-01-03,60.3806
2021-01-04,52.4927
2021-01-05,52.0362
2021-01-06,51.4551
2021-01-07,52.3416
2021-01-08,54.3392
2021-01-09,54.3392
2021-01-10,54.3392
2021-01-11,51.7486
2021-01-12,52.2584
2021-01-13,48.0561
2021-01-14,45.681
2021-01-15,45.0198
2021-01-16,45.0198
2021-01-17,45.0198
2021-01-18,45.0198
2021-01-19,45.9017
2021-01-20,46.2851
2021-01-21,45.1052
2021-01-22,46.1277
2021-01-23,46.1277
2021-01-24,46.1277
2021-01-25,47.9232
2021-01-26,48.8058
2021-01-27,49.9819
2021-01-28,51.0832
2021-01-29,49.3855
2021-01-30,49.3855
2021-01-31,49.3855
2021-02-01,50.6654
2021-02-02,52.7073
2021-02-03,51.0387
2021-02-04,54.6154
2021-02-05,51.2122
2021-02-06,51.2122
2021-02-07,51.2122
2021-02-08,51.8182
2021-02-09,51.2624
2021-02-10,50.8031
2021-02-11,50.6537
2021-02-12,50.8991
2021-02-13,50.8991
2021-02-14,50.8991
2021-02-15,50.8991
2021-02-16,49.9277
2021-02-17,51.0062
2021-02-18,56.4753
2021-02-19,52.7867
2021-02-20,52.7867
2021-02-21,52.7867
2021-02-22,54.2165
2021-02-23,55.3547
2021-02-24,59.1941
2021-02-25,57.9602
2021-02-26,56.279
2021-02-27,56.279
2021-02-28,56.279
2021-03-01,59.1069
2021-03-02,56.3341
2021-03-03,55.8575
2021-03-04,52.3173
2021-03-05,58.0478
2021-03-06,58.0478
2021-03-07,58.0478
2021-03-08,59.5462
2021-03-09,61.2941
2021-03-10,60.2836
2021-03-11,60.5704
2021-03-12,61.4009
2021-03-13,61.4009
2021-03-14,61.4009
2021-03-15,65.3394
2021-03-16,64.4766
2021-03-17,64.0391
2021-03-18,62.0575
2021-03-19,59.8165
2021-03-20,59.8165
2021-03-21,59.8165
2021-03-22,60.1381
2021-03-23,59.7616
2021-03-24,60.657
2021-03-25,61.8908
2021-03-26,65.565
2021-03-27,65.565
2021-03-28,65.565
2021-03-29,65.3474
2021-03-30,60.3216
2021-03-31,60.7149
2021-04-01,61.3502
2021-04-02,61.3502
2021-04-03,61.3502
2021-04-04,61.3502
2021-04-05,63.744
2021-04-06,59.9156
2021-04-07,56.465
2021-04-08,58.1214
2021-04-09,58.9595
2021-04-10,58.9595
2021-04-11,58.9595
2021-04-12,59.1776
2021-04-13,60.6382
2021-04-14,59.8485
2021-04-15,60.3617
2021-04-16,61.0917
2021-04-17,61.0917
2021-04-18,61.0917
2021-04-19,60.8818
2021-04-20,60.9257
2021-04-21,62.0266
2021-04-22,62.4065
2021-04-23,63.1615
2021-04-24,63.1615
2021-04-25,63.1615
2021-04-26,62.2573
2021-04-27,62.8307
2021-04-28,52.6106
2021-04-29,54.0938
2021-04-30,52.7411
2021-05-01,52.7411
2021-05-02,52.7411
2021-05-03,56.3231
2021-05-04,58.165
2021-05-05,57.8533
2021-05-06,59.0684
2021-05-07,58.6156
2021-05-08,58.6156
2021-05-09,58.6156
2021-05-10,58.0906
2021-05-11,58.146
2021-05-12,52.9436
2021-05-13,55.4675
2021-05-14,57.1056
2021-05-15,57.1056
2021-05-16,57.1056
2021-05-17,57.034
2021-05-18,54.9647
2021-05-19,53.2897
2021-05-20,55.9833
2021-05-21,56.8721
2021-05-22,56.8721
2021-05-23,56.8721
2021-05-24,58.2194
2021-05-25,56.3166
2021-05-26,55.4807
2021-05-27,57.7438
2021-05-28,56.4769
2021-05-29,56.4769
2021-05-30,56.4769
2021-05-31,56.4769
2021-06-01,57.0285
2021-06-02,58.3961
2021-06-03,56.828
2021-06-04,57.4234
2021-06-05,57.4234
2021-06-06,57.4234
2021-06-07,56.3225
2021-06-08,58.1167
2021-06-09,57.3384
2021-06-10,59.6193
2021-06-11,59.1403
2021-06-12,59.1403
2021-06-13,59.1403
2021-06-14,58.5704
2021-06-15,58.4006
2021-06-16,56.2324
2021-06-17,56.4831
2021-06-18,51.3037
2021-06-19,51.3037
2021-06-20,51.3037
2021-06-21,54.6429
2021-06-22,54.9294
2021-06-23,53.2332
2021-06-24,54.0333
2021-06-25,55.2266
2021-06-26,55.2266
2021-06-27,55.2266
2021-06-28,54.3935
2021-06-29,55.3386
2021-06-30,56.2853
2021-07-01,57.3969
2021-07-02,58.9137
2021-07-03,58.9137
2021-07-04,58.9137
2021-07-05,58.9137
2021-07-06,58.4368
2021-07-07,60.4335
2021-07-08,58.5039
2021-07-09,60.1578
2021-07-10,60.1578
2021-07-11,60.1578
2021-07-12,60.1843
2021-07-13,60.3298
2021-07-14,60.875
2021-07-15,63.1233
2021-07-16,61.0713
2021-07-17,61.0713
2021-07-18,61.0713
2021-07-19,55.9165
2021-07-20,57.305
2021-07-21,58.5357
2021-07-22,57.027
2021-07-23,59.5755
2021-07-24,59.5755
2021-07-25,59.5755
2021-07-26,59.7437
2021-07-27,61.1687
2021-07-28,59.8034
2021-07-29,61.5189
2021-07-30,62.2035
2021-07-31,62.2035
2021-08-01,62.2035
2021-08-02,61.947
2021-08-03,65.2345
2021-08-04,63.1961
2021-08-05,64.2319
2021-08-06,63.8142
2021-08-07,63.8142
2021-08-08,63.8142
2021-08-09,64.3923
2021-08-10,66.7624
2021-08-11,66.0545
2021-08-12,64.0372
2021-08-13,64.263
2021-08-14,64.263
2021-08-15,64.263
2021-08-16,65.4194
2021-08-17,62.7594
2021-08-18,54.5125
2021-08-19,56.9617
2021-08-20,57.3738
2021-08-21,57.3738
2021-08-22,57.3738
2021-08-23,57.5111
2021-08-24,53.3196
2021-08-25,53.3196
2021-08-26,52.0467
2021-08-27,53.9719
2021-08-28,53.9719
2021-08-29,53.9719
2021-08-30,54.0835
2021-08-31,54.0465
2021-09-01,51.4054
2021-09-02,51.015
2021-09-03,51.9866
2021-09-04,51.9866
2021-09-05,51.9866
2021-09-06,51.9866
2021-09-07,46.2384
2021-09-08,49.4917
2021-09-09,48.4002
2021-09-10,46.0466
2021-09-11,46.0466
2021-09-12,46.0466
2021-09-13,45.236
2021-09-14,44.9794
2021-09-15,45.9312
2021-09-16,43.8008
2021-09-17,44.1421
2021-09-18,44.1421
2021-09-19,44.1421
2021-09-20,44.3235
2021-09-21,42.5274
2021-09-22,44.202
2021-09-23,48.0309
2021-09-24,49.0064
2021-09-25,49.0064
2021-09-26,49.0064
2021-09-27,48.4398
2021-09-28,43.7888
2021-09-29,46.5395
2021-09-30,46.9366
2021-10-01,49.319
2021-10-02,49.319
2021-10-03,49.319
2021-10-04,47.1804
2021-10-05,51.2622
2021-10-06,52.4947
2021-10-07,54.9658
2021-10-08,53.3955
2021-10-09,53.3955
2021-10-10,53.3955
2021-10-11,50.828
2021-10-12,50.9191
2021-10-13,52.2918
2021-10-14,55.4697
2021-10-15,59.2322
2021-10-16,59.2322
2021-10-17,59.2322
2021-10-18,58.7601
2021-10-19,59.8973
2021-10-20,58.7911
2021-10-21,60.1501
2021-10-22,62.4933
2021-10-23,62.4933
2021-10-24,62.4933
2021-10-25,62.7319
2021-10-26,63.2832
2021-10-27,65.5574
2021-10-28,66.2374
2021-10-29,67.2834
2021-10-30,67.2834
2021-10-31,67.2834
2021-11-01,64.1654
2021-11-02,66.2514
2021-11-03,66.636
2021-11-04,66.9318
2021-11-05,69.1258
2021-11-06,69.1258
2021-11-07,69.1258
2021-11-08,66.3096
2021-11-09,67.4223
2021-11-10,67.7062
2021-11-11,66.2272
2021-11-12,67.8153
2021-11-13,67.8153
2021-11-14,67.8153
2021-11-15,69.158
2021-11-16,70.4684
2021-11-17,71.4039
2021-11-18,72.0061
2021-11-19,71.9475
2021-11-20,71.9475
2021-11-21,71.9475
2021-11-22,70.3342
2021-11-23,69.3308
2021-11-24,66.7662
2021-11-25,66.7662
2021-11-26,60.5483
2021-11-27,60.5483
2021-11-28,60.5483
2021-11-29,65.0056
2021-11-30,59.4613
2021-12-01,55.53
2021-12-02,59.3732
2021-12-03,57.0434
2021-12-04,57.0434
2021-12-05,57.0434
2021-12-06,58.5728
2021-12-07,60.4217
2021-12-08,59.6416
2021-12-09,59.1446
2021-12-10,61.6797
2021-12-11,61.6797
2021-12-12,61.6797
2021-12-13,60.0283
2021-12-14,55.2827
2021-12-15,58.0044
2021-12-16,56.2586
2021-12-17,54.267
2021-12-18,54.267
2021-12-19,54.267
2021-12-20,54.2263
2021-12-21,55.9946
2021-12-22,59.5348
2021-12-23,61.9791
2021-12-24,61.9791
2021-12-25,61.9791
2021-12-26,61.9791
2021-12-27,64.1719
2021-12-28,63.9762
2021-12-29,64.9515
2021-12-30,62.7327
2021-12-31,63.273
2022-01-01,63.273
2022-01-02,63.273
2022-01-03,60.9689
2022-01-04,61.6104
2022-01-05,59.7481
2022-01-06,58.2915
2022-01-07,56.1302
2022-01-08,56.1302
2022-01-09,56.1302
2022-01-10,51.5192
2022-01-11,53.1194
2022-01-12,52.6307
2022-01-13,50.6289
2022-01-14,48.3866
2022-01-15,48.3866
2022-01-16,48.3866
2022-01-17,48.3866
2022-01-18,46.828
2022-01-19,45.7652
2022-01-20,42.9351
2022-01-21,41.086
2022-01-22,41.086
2022-01-23,41.086
2022-01-24,41.9882
2022-01-25,41.1887
2022-01-26,32.1472
2022-01-27,31.7609
2022-01-28,34.0087
2022-01-29,34.0087
2022-01-30,34.0087
2022-01-31,39.0378
2022-02-01,38.7676
2022-02-02,40.4045
2022-02-03,39.1238
2022-02-04,39.9204
2022-02-05,39.9204
2022-02-06,39.9204
2022-02-07,39.7905
2022-02-08,41.5602
2022-02-09,43.5043
2022-02-10,40.6458
2022-02-11,39.8033
2022-02-12,39.8033
2022-02-13,39.8033
2022-02-14,38.9397
2022-02-15,40.4462
2022-02-16,40.6097
2022-02-17,38.7206
2022-02-18,38.7156
2022-02-19,38.7156
2022-02-20,38.7156
2022-02-21,38.7156
2022-02-22,38.4373
2022-02-23,36.648
2022-02-24,39.8037
2022-02-25,42.9032
2022-02-26,42.9032
2022-02-27,42.9032
2022-02-28,42.9619
2022-03-01,41.7787
2022-03-02,44.7214
2022-03-03,43.8064
2022-03-04,46.485
2022-03-05,46.485
2022-03-06,46.485
2022-03-07,46.4424
2022-03-08,44.6218
2022-03-09,47.6676
2022-03-10,48.1955
2022-03-11,46.8246
2022-03-12,46.8246
2022-03-13,46.8246
2022-03-14,46.653
2022-03-15,50.3545
2022-03-16,50.4549
2022-03-17,51.4442
2022-03-18,51.9675
2022-03-19,51.9675
2022-03-20,51.9675
2022-03-21,50.3916
2022-03-22,52.2501
2022-03-23,50.3287
2022-03-24,53.2776
2022-03-25,54.6078
2022-03-26,54.6078
2022-03-27,54.6078
2022-03-28,55.6148
2022-03-29,58.1783
2022-03-30,59.7498
2022-03-31,59.5685
2022-04-01,62.7371
2022-04-02,62.7371
2022-04-03,62.7371
2022-04-04,63.5696
2022-04-05,64.9302
2022-04-06,64.7439
2022-04-07,65.0941
2022-04-08,64.3582
2022-04-09,64.3582
2022-04-10,64.3582
2022-04-11,58.5115
2022-04-12,58.5691
2022-04-13,60.1069
2022-04-14,56.4361
2022-04-15,56.4361
2022-04-16,56.4361
2022-04-17,56.4361
2022-04-18,54.9079
2022-04-19,56.3743
2022-04-20,58.1461
2022-04-21,56.2372
2022-04-22,51.4662
2022-04-23,51.4662
2022-04-24,51.4662
2022-04-25,53.6293
2022-04-26,50.4862
2022-04-27,53.8355
2022-04-28,54.7652
2022-04-29,47.93
2022-04-30,47.93
2022-05-01,47.93
2022-05-02,48.588
2022-05-03,49.8644
2022-05-04,53.7883
2022-05-05,48.291
2022-05-06,47.5026
2022-05-07,47.5026
2022-05-08,47.5026
2022-05-09,44.2074
2022-05-10,45.5997
2022-05-11,43.9062
2022-05-12,43.4462
2022-05-13,44.2007
2022-05-14,44.2007
2022-05-15,44.2007
2022-05-16,44.1124
2022-05-17,47.7285
2022-05-18,44.6902
2022-05-19,43.9509
2022-05-20,44.9725
2022-05-21,44.9725
2022-05-22,44.9725
2022-05-23,47.3674
2022-05-24,47.2541
2022-05-25,47.9097
2022-05-26,50.3016
2022-05-27,53.5178
2022-05-28,53.5178
2022-05-29,53.5178
2022-05-30,53.5178
2022-05-31,52.569
2022-06-01,50.6153
2022-06-02,52.8152
2022-06-03,51.1872
2022-06-04,51.1872
2022-06-05,51.1872
2022-06-06,50.5645
2022-06-07,51.9947
2022-06-08,50.7393
2022-06-09,48.9944
2022-06-10,46.8998
2022-06-11,46.8998
2022-06-12,46.8998
2022-06-13,43.6537
2022-06-14,43.3685
2022-06-15,45.1455
2022-06-16,41.8985
2022-06-17,42.1017
2022-06-18,42.1017
2022-06-19,42.1017
2022-06-20,42.1017
2022-06-21,45.8785
2022-06-22,46.1885
2022-06-23,47.9401
2022-06-24,52.104
2022-06-25,52.104
2022-06-26,52.104
2022-06-27,51.8532
2022-06-28,49.6633
2022-06-29,48.7266
2022-06-30,47.6575
2022-07-01,49.3628
2022-07-02,49.3628
2022-07-03,49.3628
2022-07-04,49.3628
2022-07-05,48.9747
2022-07-06,51.4891
2022-07-07,51.0859
2022-07-08,51.4842
2022-07-09,51.4842
2022-07-10,51.4842
2022-07-11,50.1439
2022-07-12,48.7107
2022-07-13,48.0442
2022-07-14,48.1224
2022-07-15,49.8823
2022-07-16,49.8823
2022-07-17,49.8823
2022-07-18,48.2525
2022-07-19,52.5936
2022-07-20,50.9163
2022-07-21,52.0296
2022-07-22,53.2396
2022-07-23,53.2396
2022-07-24,53.2396
2022-07-25,52.0563
2022-07-26,51.7709
2022-07-27,59.6298
2022-07-28,61.8014
2022-07-29,62.4317
2022-07-30,62.4317
2022-07-31,62.4317
2022-08-01,62.5097
2022-08-02,62.0431
2022-08-03,63.5316
2022-08-04,63.3026
2022-08-05,64.5873
2022-08-06,64.5873
2022-08-07,64.5873
2022-08-08,65.1418
2022-08-09,65.6119
2022-08-10,66.6557
2022-08-11,64.9449
2022-08-12,67.4705
2022-08-13,67.4705
2022-08-14,67.4705
2022-08-15,68.52
2022-08-16,68.6379
2022-08-17,68.8754
2022-08-18,68.9689
2022-08-19,68.0219
2022-08-20,68.0219
2022-08-21,68.0219
2022-08-22,65.1781
2022-08-23,64.6821
2022-08-24,64.8499
2022-08-25,65.7909
2022-08-26,59.6248
2022-08-27,59.6248
2022-08-28,59.6248
2022-08-29,58.4518
2022-08-30,56.1039
2022-08-31,55.2801
2022-09-01,56.155
2022-09-02,51.1585
2022-09-03,51.1585
2022-09-04,51.1585
2022-09-05,51.1585
2022-09-06,50.9453
2022-09-07,53.0749
2022-09-08,53.8081
2022-09-09,55.1656
2022-09-10,55.1656
2022-09-11,55.1656
2022-09-12,54.918
2022-09-13,49.1244
2022-09-14,48.7771
2022-09-15,46.5636
2022-09-16,48.4446
2022-09-17,48.4446
2022-09-18,48.4446
2022-09-19,49.7438
2022-09-20,48.4208
2022-09-21,46.5865
2022-09-22,46.62
2022-09-23,46.5053
2022-09-24,46.5053
2022-09-25,46.5053
2022-09-26,45.5052
2022-09-27,44.8842
2022-09-28,48.0005
2022-09-29,45.4234
2022-09-30,44.5053
2022-10-01,44.5053
2022-10-02,44.5053
2022-10-03,48.6742
2022-10-04,51.398
2022-10-05,52.8376
2022-10-06,50.204
2022-10-07,45.7936
2022-10-08,45.7936
2022-10-09,45.7936
2022-10-10,46.771
2022-10-11,45.4638
2022-10-12,44.3201
2022-10-13,47.951
2022-10-14,45.8209
2022-10-15,45.8209
2022-10-16,45.8209
2022-10-17,49.9537
2022-10-18,51.0
2022-10-19,50.0077
2022-10-20,47.9683
2022-10-21,49.8044
2022-10-22,49.8044
2022-10-23,49.8044
2022-10-24,52.0436
2022-10-25,52.4905
2022-10-26,50.9757
2022-10-27,50.8772
2022-10-28,54.9428
2022-10-29,54.9428
2022-10-30,54.9428
2022-10-31,54.3723
2022-11-01,55.3619
2022-11-02,51.6578
2022-11-03,50.8964
2022-11-04,51.3174
2022-11-05,51.3174
2022-11-06,51.3174
2022-11-07,53.254
2022-11-08,55.6351
2022-11-09,52.8331
2022-11-10,59.4129
2022-11-11,56.2499
2022-11-12,56.2499
2022-11-13,56.2499
2022-11-14,56.6094
2022-11-15,57.9713
2022-11-16,58.0972
2022-11-17,58.0552
2022-11-18,59.1337
2022-11-19,59.1337
2022-11-20,59.1337
2022-11-21,59.8174
2022-11-22,61.6529
2022-11-23,61.9042
2022-11-24,61.9042
2022-11-25,62.4755
2022-11-26,62.4755
2022-11-27,62.4755
2022-11-28,58.7374
2022-11-29,57.9272
2022-11-30,61.0275
2022-12-01,62.5633
2022-12-02,63.3284
2022-12-03,63.3284
2022-12-04,63.3284
2022-12-05,59.7584
2022-12-06,56.2686
2022-12-07,56.5775
2022-12-08,57.5177
2022-12-09,55.8049
2022-12-10,55.8049
2022-12-11,55.8049
2022-12-12,59.0084
2022-12-13,57.6745
2022-12-14,56.4202
2022-12-15,50.3838
2022-12-16,49.5388
2022-12-17,49.5388
2022-12-18,49.5388
2022-12-19,48.5749
2022-12-20,48.0164
2022-12-21,49.6465
2022-12-22,45.8981
2022-12-23,46.8361
2022-12-24,46.8361
2022-12-25,46.8361
2022-12-26,46.8361
2022-12-27,46.8842
2022-12-28,45.3814
2022-12-29,46.9147
2022-12-30,46.0647
2022-12-31,46.0647
2023-01-01,46.0647
2023-01-02,46.0647
2023-01-03,45.4835
2023-01-04,46.1396
2023-01-05,43.641
2023-01-06,47.3788
2023-01-07,47.3788
2023-01-08,47.3788
2023-01-09,47.0575
2023-01-10,47.7735
2023-01-11,50.1199
2023-01-12,49.6926
2023-01-13,50.3028
2023-01-14,50.3028
2023-01-15,50.3028
2023-01-16,50.3028
2023-01-17,45.818
2023-01-18,44.6048
2023-01-19,44.1602
2023-01-20,46.4463
2023-01-21,46.4463
2023-01-22,46.4463
2023-01-23,48.5897
2023-01-24,47.6475
2023-01-25,42.4117
2023-01-26,41.3238
2023-01-27,39.4454
2023-01-28,39.4454
2023-01-29,39.4454
2023-01-30,40.3839
2023-01-31,42.4438
2023-02-01,42.9857
2023-02-02,44.3178
2023-02-03,42.6396
2023-02-04,42.6396
2023-02-05,42.6396
2023-02-06,41.8204
2023-02-07,43.8227
2023-02-08,42.5422
2023-02-09,42.51
2023-02-10,43.714
2023-02-11,43.714
2023-02-12,43.714
2023-02-13,44.6804
2023-02-14,43.2972
2023-02-15,45.3567
2023-02-16,45.1641
2023-02-17,45.9438
2023-02-18,45.9438
2023-02-19,45.9438
2023-02-20,45.9438
2023-02-21,43.814
2023-02-22,42.917
2023-02-23,42.8392
2023-02-24,42.2062
2023-02-25,42.2062
2023-02-26,42.2062
2023-02-27,42.221
2023-02-28,41.2536
2023-03-01,41.1113
2023-03-02,43.433
2023-03-03,45.0811
2023-03-04,45.0811
2023-03-05,45.0811
2023-03-06,45.6543
2023-03-07,43.092
2023-03-08,43.6247
2023-03-09,42.579
2023-03-10,39.5264
2023-03-11,39.5264
2023-03-12,39.5264
2023-03-13,39.521
2023-03-14,39.5552
2023-03-15,39.3594
2023-03-16,41.6025
2023-03-17,40.0518
2023-03-18,40.0518
2023-03-19,40.0518
