,VNOM US Equity
2021-01-20,67.7623
2021-01-21,62.8538
2021-01-22,63.8195
2021-01-23,63.8195
2021-01-24,63.8195
2021-01-25,63.622
2021-01-26,62.4235
2021-01-27,56.7691
2021-01-28,58.6637
2021-01-29,57.6188
2021-01-30,57.6188
2021-01-31,57.6188
2021-02-01,59.3658
2021-02-02,59.4892
2021-02-03,62.9782
2021-02-04,62.7917
2021-02-05,61.4736
2021-02-06,61.4736
2021-02-07,61.4736
2021-02-08,64.0394
2021-02-09,64.4652
2021-02-10,66.9293
2021-02-11,67.2192
2021-02-12,68.9702
2021-02-13,68.9702
2021-02-14,68.9702
2021-02-15,68.9702
2021-02-16,69.0922
2021-02-17,66.457
2021-02-18,61.7122
2021-02-19,61.8235
2021-02-20,61.8235
2021-02-21,61.8235
2021-02-22,63.9211
2021-02-23,64.7502
2021-02-24,64.9929
2021-02-25,60.9607
2021-02-26,57.9836
2021-02-27,57.9836
2021-02-28,57.9836
2021-03-01,58.8237
2021-03-02,56.0628
2021-03-03,57.4392
2021-03-04,57.7298
2021-03-05,60.4437
2021-03-06,60.4437
2021-03-07,60.4437
2021-03-08,59.3994
2021-03-09,55.9023
2021-03-10,58.9944
2021-03-11,60.465
2021-03-12,61.1142
2021-03-13,61.1142
2021-03-14,61.1142
2021-03-15,64.711
2021-03-16,60.8306
2021-03-17,62.0723
2021-03-18,55.3384
2021-03-19,57.0148
2021-03-20,57.0148
2021-03-21,57.0148
2021-03-22,54.6336
2021-03-23,50.9886
2021-03-24,52.0434
2021-03-25,51.5683
2021-03-26,52.3557
2021-03-27,52.3557
2021-03-28,52.3557
2021-03-29,48.9089
2021-03-30,48.0171
2021-03-31,48.2611
2021-04-01,51.2217
2021-04-02,51.2217
2021-04-03,51.2217
2021-04-04,51.2217
2021-04-05,48.3951
2021-04-06,48.1722
2021-04-07,48.7019
2021-04-08,48.544
2021-04-09,50.5751
2021-04-10,50.5751
2021-04-11,50.5751
2021-04-12,52.5521
2021-04-13,54.7967
2021-04-14,57.2381
2021-04-15,57.7107
2021-04-16,55.753
2021-04-17,55.753
2021-04-18,55.753
2021-04-19,56.0044
2021-04-20,56.4069
2021-04-21,59.0164
2021-04-22,59.0164
2021-04-23,57.8152
2021-04-24,57.8152
2021-04-25,57.8152
2021-04-26,60.3542
2021-04-27,59.6924
2021-04-28,61.4421
2021-04-29,61.6408
2021-04-30,59.2704
2021-05-01,59.2704
2021-05-02,59.2704
2021-05-03,60.5266
2021-05-04,58.6551
2021-05-05,60.7146
2021-05-06,59.9295
2021-05-07,61.5743
2021-05-08,61.5743
2021-05-09,61.5743
2021-05-10,59.3684
2021-05-11,57.6885
2021-05-12,58.8722
2021-05-13,57.7749
2021-05-14,59.6636
2021-05-15,59.6636
2021-05-16,59.6636
2021-05-17,61.0421
2021-05-18,59.4785
2021-05-19,55.4741
2021-05-20,55.6306
2021-05-21,55.1296
2021-05-22,55.1296
2021-05-23,55.1296
2021-05-24,55.91
2021-05-25,53.9186
2021-05-26,54.6048
2021-05-27,55.5883
2021-05-28,55.7607
2021-05-29,55.7607
2021-05-30,55.7607
2021-05-31,55.7607
2021-06-01,58.7048
2021-06-02,58.309
2021-06-03,58.309
2021-06-04,58.352
2021-06-05,58.352
2021-06-06,58.352
2021-06-07,58.2899
2021-06-08,62.0112
2021-06-09,60.0798
2021-06-10,60.2038
2021-06-11,59.2512
2021-06-12,59.2512
2021-06-13,59.2512
2021-06-14,56.7137
2021-06-15,58.5071
2021-06-16,57.7644
2021-06-17,53.8182
2021-06-18,54.0605
2021-06-19,54.0605
2021-06-20,54.0605
2021-06-21,59.1979
2021-06-22,58.0402
2021-06-23,58.7085
2021-06-24,58.7085
2021-06-25,57.5439
2021-06-26,57.5439
2021-06-27,57.5439
2021-06-28,53.7147
2021-06-29,53.9548
2021-06-30,54.5885
2021-07-01,56.2648
2021-07-02,54.1953
2021-07-03,54.1953
2021-07-04,54.1953
2021-07-05,54.1953
2021-07-06,50.8767
2021-07-07,49.1638
2021-07-08,46.8875
2021-07-09,51.206
2021-07-10,51.206
2021-07-11,51.206
2021-07-12,50.9539
2021-07-13,50.6957
2021-07-14,47.7897
2021-07-15,45.3772
2021-07-16,44.05
2021-07-17,44.05
2021-07-18,44.05
2021-07-19,41.7749
2021-07-20,44.151
2021-07-21,47.3067
2021-07-22,49.1109
2021-07-23,48.3245
2021-07-24,48.3245
2021-07-25,48.3245
2021-07-26,49.3608
2021-07-27,47.3494
2021-07-28,48.7071
2021-07-29,50.8904
2021-07-30,50.9863
2021-07-31,50.9863
2021-08-01,50.9863
2021-08-02,50.8835
2021-08-03,50.7775
2021-08-04,48.5806
2021-08-05,51.2311
2021-08-06,50.5441
2021-08-07,50.5441
2021-08-08,50.5441
2021-08-09,50.3828
2021-08-10,54.7179
2021-08-11,55.6558
2021-08-12,54.6028
2021-08-13,52.1099
2021-08-14,52.1099
2021-08-15,52.1099
2021-08-16,49.1054
2021-08-17,49.2647
2021-08-18,48.1223
2021-08-19,45.9191
2021-08-20,47.8826
2021-08-21,47.8826
2021-08-22,47.8826
2021-08-23,50.8369
2021-08-24,51.7959
2021-08-25,52.5519
2021-08-26,52.2692
2021-08-27,53.4098
2021-08-28,53.4098
2021-08-29,53.4098
2021-08-30,54.7323
2021-08-31,54.8343
2021-09-01,54.0779
2021-09-02,58.0674
2021-09-03,56.6048
2021-09-04,56.6048
2021-09-05,56.6048
2021-09-06,56.6048
2021-09-07,55.5353
2021-09-08,53.4459
2021-09-09,55.9662
2021-09-10,55.4077
2021-09-11,55.4077
2021-09-12,55.4077
2021-09-13,57.7807
2021-09-14,55.8967
2021-09-15,59.5781
2021-09-16,60.1306
2021-09-17,62.4582
2021-09-18,62.4582
2021-09-19,62.4582
2021-09-20,59.0189
2021-09-21,59.188
2021-09-22,60.413
2021-09-23,62.6523
2021-09-24,62.8077
2021-09-25,62.8077
2021-09-26,62.8077
2021-09-27,65.7567
2021-09-28,61.5299
2021-09-29,65.0663
2021-09-30,63.5843
2021-10-01,64.3898
2021-10-02,64.3898
2021-10-03,64.3898
2021-10-04,67.1463
2021-10-05,67.5012
2021-10-06,64.4409
2021-10-07,64.829
2021-10-08,66.074
2021-10-09,66.074
2021-10-10,66.074
2021-10-11,66.2955
2021-10-12,66.6495
2021-10-13,65.3584
2021-10-14,66.0056
2021-10-15,68.3853
2021-10-16,68.3853
2021-10-17,68.3853
2021-10-18,70.8658
2021-10-19,68.999
2021-10-20,67.6638
2021-10-21,63.773
2021-10-22,64.5635
2021-10-23,64.5635
2021-10-24,64.5635
2021-10-25,64.5028
2021-10-26,63.5759
2021-10-27,55.4433
2021-10-28,55.799
2021-10-29,53.9668
2021-10-30,53.9668
2021-10-31,53.9668
2021-11-01,55.558
2021-11-02,56.0017
2021-11-03,52.687
2021-11-04,54.6753
2021-11-05,57.085
2021-11-06,57.085
2021-11-07,57.085
2021-11-08,56.5831
2021-11-09,57.8691
2021-11-10,56.659
2021-11-11,56.4467
2021-11-12,56.3375
2021-11-13,56.3375
2021-11-14,56.3375
2021-11-15,56.7701
2021-11-16,62.1611
2021-11-17,56.7855
2021-11-18,58.7396
2021-11-19,52.6302
2021-11-20,52.6302
2021-11-21,52.6302
2021-11-22,52.5879
2021-11-23,55.4012
2021-11-24,56.2492
2021-11-25,56.2492
2021-11-26,49.3347
2021-11-27,49.3347
2021-11-28,49.3347
2021-11-29,50.7983
2021-11-30,49.5761
2021-12-01,46.4247
2021-12-02,48.9961
2021-12-03,48.404
2021-12-04,48.404
2021-12-05,48.404
2021-12-06,50.8612
2021-12-07,52.1441
2021-12-08,52.2834
2021-12-09,50.35
2021-12-10,49.8268
2021-12-11,49.8268
2021-12-12,49.8268
2021-12-13,47.6673
2021-12-14,45.9561
2021-12-15,46.1601
2021-12-16,46.536
2021-12-17,45.7648
2021-12-18,45.7648
2021-12-19,45.7648
2021-12-20,45.5788
2021-12-21,48.6452
2021-12-22,48.7294
2021-12-23,48.5647
2021-12-24,48.5647
2021-12-25,48.5647
2021-12-26,48.5647
2021-12-27,53.0393
2021-12-28,52.0087
2021-12-29,50.8587
2021-12-30,50.4738
2021-12-31,49.2319
2022-01-01,49.2319
2022-01-02,49.2319
2022-01-03,53.8126
2022-01-04,59.0549
2022-01-05,60.6066
2022-01-06,62.9002
2022-01-07,62.5785
2022-01-08,62.5785
2022-01-09,62.5785
2022-01-10,62.2959
2022-01-11,64.5843
2022-01-12,65.2932
2022-01-13,65.1932
2022-01-14,65.7894
2022-01-15,65.7894
2022-01-16,65.7894
2022-01-17,65.7894
2022-01-18,67.1645
2022-01-19,66.1073
2022-01-20,63.1752
2022-01-21,57.6527
2022-01-22,57.6527
2022-01-23,57.6527
2022-01-24,59.4994
2022-01-25,61.8783
2022-01-26,63.2503
2022-01-27,63.9091
2022-01-28,61.3168
2022-01-29,61.3168
2022-01-30,61.3168
2022-01-31,62.3155
2022-02-01,63.9726
2022-02-02,62.8656
2022-02-03,60.649
2022-02-04,60.8819
2022-02-05,60.8819
2022-02-06,60.8819
2022-02-07,61.6165
2022-02-08,58.309
2022-02-09,59.1481
2022-02-10,59.8295
2022-02-11,63.0734
2022-02-12,63.0734
2022-02-13,63.0734
2022-02-14,60.5879
2022-02-15,58.6744
2022-02-16,58.8577
2022-02-17,56.1934
2022-02-18,54.6256
2022-02-19,54.6256
2022-02-20,54.6256
2022-02-21,54.6256
2022-02-22,52.9759
2022-02-23,58.5087
2022-02-24,61.2068
2022-02-25,60.9608
2022-02-26,60.9608
2022-02-27,60.9608
2022-02-28,63.301
2022-03-01,63.6925
2022-03-02,63.6486
2022-03-03,64.5478
2022-03-04,66.0376
2022-03-05,66.0376
2022-03-06,66.0376
2022-03-07,60.9993
2022-03-08,61.4001
2022-03-09,59.9552
2022-03-10,62.5809
2022-03-11,58.5677
2022-03-12,58.5677
2022-03-13,58.5677
2022-03-14,56.8533
2022-03-15,55.2184
2022-03-16,55.7568
2022-03-17,60.4322
2022-03-18,59.8961
2022-03-19,59.8961
2022-03-20,59.8961
2022-03-21,60.7452
2022-03-22,59.7148
2022-03-23,60.5143
2022-03-24,60.7827
2022-03-25,64.4793
2022-03-26,64.4793
2022-03-27,64.4793
2022-03-28,61.6755
2022-03-29,60.1845
2022-03-30,58.2301
2022-03-31,56.8813
2022-04-01,58.0268
2022-04-02,58.0268
2022-04-03,58.0268
2022-04-04,59.4667
2022-04-05,60.2649
2022-04-06,61.3412
2022-04-07,61.1323
2022-04-08,61.4582
2022-04-09,61.4582
2022-04-10,61.4582
2022-04-11,58.0591
2022-04-12,57.0121
2022-04-13,60.2625
2022-04-14,60.5871
2022-04-15,60.5871
2022-04-16,60.5871
2022-04-17,60.5871
2022-04-18,61.3223
2022-04-19,59.2065
2022-04-20,61.227
2022-04-21,55.536
2022-04-22,54.2148
2022-04-23,54.2148
2022-04-24,54.2148
2022-04-25,50.3939
2022-04-26,47.6224
2022-04-27,49.3636
2022-04-28,50.3569
2022-04-29,49.602
2022-04-30,49.602
2022-05-01,49.602
2022-05-02,47.8698
2022-05-03,55.9177
2022-05-04,56.867
2022-05-05,53.5627
2022-05-06,54.0992
2022-05-07,54.0992
2022-05-08,54.0992
2022-05-09,47.1493
2022-05-10,48.4197
2022-05-11,48.5833
2022-05-12,48.6395
2022-05-13,50.2702
2022-05-14,50.2702
2022-05-15,50.2702
2022-05-16,51.7987
2022-05-17,54.2411
2022-05-18,53.0576
2022-05-19,51.7438
2022-05-20,52.0982
2022-05-21,52.0982
2022-05-22,52.0982
2022-05-23,53.7736
2022-05-24,53.3688
2022-05-25,56.2275
2022-05-26,58.4055
2022-05-27,60.5918
2022-05-28,60.5918
2022-05-29,60.5918
2022-05-30,60.5918
2022-05-31,62.5444
2022-06-01,63.0735
2022-06-02,63.3414
2022-06-03,64.9596
2022-06-04,64.9596
2022-06-05,64.9596
2022-06-06,65.1189
2022-06-07,66.2305
2022-06-08,65.2699
2022-06-09,63.0377
2022-06-10,62.1434
2022-06-11,62.1434
2022-06-12,62.1434
2022-06-13,57.7634
2022-06-14,57.8378
2022-06-15,56.3994
2022-06-16,52.9608
2022-06-17,45.2358
2022-06-18,45.2358
2022-06-19,45.2358
2022-06-20,45.2358
2022-06-21,46.7477
2022-06-22,40.6806
2022-06-23,37.8178
2022-06-24,38.8812
2022-06-25,38.8812
2022-06-26,38.8812
2022-06-27,42.5204
2022-06-28,45.3661
2022-06-29,42.7215
2022-06-30,43.4574
2022-07-01,44.969
2022-07-02,44.969
2022-07-03,44.969
2022-07-04,44.969
2022-07-05,41.1174
2022-07-06,38.995
2022-07-07,43.4214
2022-07-08,43.3354
2022-07-09,43.3354
2022-07-10,43.3354
2022-07-11,43.1761
2022-07-12,41.6959
2022-07-13,44.0124
2022-07-14,42.4287
2022-07-15,43.608
2022-07-16,43.608
2022-07-17,43.608
2022-07-18,44.8468
2022-07-19,47.2013
2022-07-20,48.4704
2022-07-21,47.3737
2022-07-22,47.0069
2022-07-23,47.0069
2022-07-24,47.0069
2022-07-25,50.3639
2022-07-26,51.2673
2022-07-27,52.9365
2022-07-28,53.0802
2022-07-29,55.241
2022-07-30,55.241
2022-07-31,55.241
2022-08-01,52.6842
2022-08-02,54.7133
2022-08-03,51.9135
2022-08-04,49.3036
2022-08-05,50.7696
2022-08-06,50.7696
2022-08-07,50.7696
2022-08-08,51.5655
2022-08-09,52.2817
2022-08-10,53.362
2022-08-11,55.6919
2022-08-12,56.3739
2022-08-13,56.3739
2022-08-14,56.3739
2022-08-15,53.8326
2022-08-16,52.6983
2022-08-17,52.7412
2022-08-18,55.7524
2022-08-19,53.4677
2022-08-20,53.4677
2022-08-21,53.4677
2022-08-22,56.8715
2022-08-23,57.9444
2022-08-24,58.3082
2022-08-25,57.9968
2022-08-26,55.9122
2022-08-27,55.9122
2022-08-28,55.9122
2022-08-29,56.6486
2022-08-30,53.7616
2022-08-31,53.2007
2022-09-01,51.1831
2022-09-02,53.1523
2022-09-03,53.1523
2022-09-04,53.1523
2022-09-05,53.1523
2022-09-06,52.2558
2022-09-07,50.8646
2022-09-08,52.6195
2022-09-09,54.224
2022-09-10,54.224
2022-09-11,54.224
2022-09-12,54.844
2022-09-13,53.8553
2022-09-14,57.4664
2022-09-15,55.3428
2022-09-16,54.2056
2022-09-17,54.2056
2022-09-18,54.2056
2022-09-19,52.1606
2022-09-20,52.8261
2022-09-21,51.1337
2022-09-22,49.4935
2022-09-23,43.7308
2022-09-24,43.7308
2022-09-25,43.7308
2022-09-26,41.7838
2022-09-27,42.8028
2022-09-28,48.2427
2022-09-29,47.8275
2022-09-30,48.418
2022-10-01,48.418
2022-10-02,48.418
2022-10-03,51.6666
2022-10-04,53.2959
2022-10-05,54.1815
2022-10-06,54.7602
2022-10-07,54.5464
2022-10-08,54.5464
2022-10-09,54.5464
2022-10-10,55.7962
2022-10-11,54.8307
2022-10-12,55.4442
2022-10-13,56.0616
2022-10-14,52.9258
2022-10-15,52.9258
2022-10-16,52.9258
2022-10-17,53.9991
2022-10-18,55.2242
2022-10-19,56.3035
2022-10-20,55.8748
2022-10-21,56.4959
2022-10-22,56.4959
2022-10-23,56.4959
2022-10-24,56.3544
2022-10-25,56.3996
2022-10-26,57.953
2022-10-27,55.1823
2022-10-28,55.9699
2022-10-29,55.9699
2022-10-30,55.9699
2022-10-31,56.5508
2022-11-01,57.0895
2022-11-02,57.516
2022-11-03,58.3253
2022-11-04,58.9206
2022-11-05,58.9206
2022-11-06,58.9206
2022-11-07,61.364
2022-11-08,57.5266
2022-11-09,51.8581
2022-11-10,53.4557
2022-11-11,54.3346
2022-11-12,54.3346
2022-11-13,54.3346
2022-11-14,54.1061
2022-11-15,54.4774
2022-11-16,53.958
2022-11-17,53.7707
2022-11-18,52.668
2022-11-19,52.668
2022-11-20,52.668
2022-11-21,49.7433
2022-11-22,52.9217
2022-11-23,53.2704
2022-11-24,53.2704
2022-11-25,53.6798
2022-11-26,53.6798
2022-11-27,53.6798
2022-11-28,52.014
2022-11-29,52.758
2022-11-30,54.2263
2022-12-01,53.6294
2022-12-02,54.7459
2022-12-03,54.7459
2022-12-04,54.7459
2022-12-05,51.8015
2022-12-06,48.3835
2022-12-07,48.6318
2022-12-08,46.52
2022-12-09,44.0787
2022-12-10,44.0787
2022-12-11,44.0787
2022-12-12,47.9118
2022-12-13,50.827
2022-12-14,49.0185
2022-12-15,48.963
2022-12-16,46.4876
2022-12-17,46.4876
2022-12-18,46.4876
2022-12-19,46.222
2022-12-20,49.053
2022-12-21,50.5985
2022-12-22,47.0444
2022-12-23,51.9096
2022-12-24,51.9096
2022-12-25,51.9096
2022-12-26,51.9096
2022-12-27,52.0356
2022-12-28,48.9837
2022-12-29,51.0001
2022-12-30,50.7077
2022-12-31,50.7077
2023-01-01,50.7077
2023-01-02,50.7077
2023-01-03,44.1185
2023-01-04,43.4646
2023-01-05,44.7222
2023-01-06,47.8527
2023-01-07,47.8527
2023-01-08,47.8527
2023-01-09,50.6932
2023-01-10,51.067
2023-01-11,51.5892
2023-01-12,54.7877
2023-01-13,54.5497
2023-01-14,54.5497
2023-01-15,54.5497
2023-01-16,54.5497
2023-01-17,52.9118
2023-01-18,49.5831
2023-01-19,52.0294
2023-01-20,51.8559
2023-01-21,51.8559
2023-01-22,51.8559
2023-01-23,52.8323
2023-01-24,53.3219
2023-01-25,53.4884
2023-01-26,53.4321
2023-01-27,52.4885
2023-01-28,52.4885
2023-01-29,52.4885
2023-01-30,49.8661
2023-01-31,50.0834
2023-02-01,47.6788
2023-02-02,46.126
2023-02-03,46.1006
2023-02-04,46.1006
2023-02-05,46.1006
2023-02-06,45.9432
2023-02-07,49.3987
2023-02-08,48.7046
2023-02-09,45.9273
2023-02-10,49.7997
2023-02-11,49.7997
2023-02-12,49.7997
2023-02-13,50.2334
2023-02-14,52.5148
2023-02-15,50.2961
2023-02-16,50.1045
2023-02-17,46.1546
2023-02-18,46.1546
2023-02-19,46.1546
2023-02-20,46.1546
2023-02-21,44.9019
2023-02-22,44.4459
2023-02-23,45.3821
2023-02-24,43.4986
2023-02-25,43.4986
2023-02-26,43.4986
2023-02-27,44.4891
2023-02-28,43.1443
2023-03-01,47.0011
2023-03-02,49.0458
2023-03-03,49.6321
2023-03-04,49.6321
2023-03-05,49.6321
2023-03-06,48.6666
2023-03-07,47.1484
2023-03-08,46.6378
2023-03-09,46.1211
2023-03-10,44.7707
2023-03-11,44.7707
2023-03-12,44.7707
2023-03-13,42.8996
2023-03-14,42.9681
2023-03-15,39.4441
2023-03-16,40.9743
2023-03-17,41.5645
2023-03-18,41.5645
2023-03-19,41.5645
