,EQT US Equity
2023-03-21,46.0299
2023-03-22,43.3846
2023-03-23,43.4298
2023-03-24,45.735
2023-03-25,45.735
2023-03-26,45.735
2023-03-27,45.5115
2023-03-28,46.5474
2023-03-29,47.7755
2023-03-30,47.4474
2023-03-31,48.8552
2023-04-01,48.8552
2023-04-02,48.8552
2023-04-03,48.6162
2023-04-04,50.1751
2023-04-05,50.4495
2023-04-06,49.3253
2023-04-07,49.3253
2023-04-08,49.3253
2023-04-09,49.3253
2023-04-10,52.2384
2023-04-11,52.3054
2023-04-12,50.4272
2023-04-13,50.9478
2023-04-14,51.5932
2023-04-15,51.5932
2023-04-16,51.5932
2023-04-17,50.6986
2023-04-18,51.9784
2023-04-19,51.7379
2023-04-20,50.4241
2023-04-21,50.0485
2023-04-22,50.0485
2023-04-23,50.0485
2023-04-24,50.4576
2023-04-25,47.6838
2023-04-26,46.7798
2023-04-27,52.5731
2023-04-28,55.5575
2023-04-29,55.5575
2023-04-30,55.5575
2023-05-01,54.0158
2023-05-02,50.3633
2023-05-03,47.3069
2023-05-04,46.3015
2023-05-05,49.4654
2023-05-06,49.4654
2023-05-07,49.4654
2023-05-08,49.3277
2023-05-09,49.7637
2023-05-10,49.4701
2023-05-11,48.7267
2023-05-12,52.5389
2023-05-13,52.5389
2023-05-14,52.5389
2023-05-15,56.2112
2023-05-16,55.3462
2023-05-17,55.3462
2023-05-18,59.4538
2023-05-19,57.801
2023-05-20,57.801
2023-05-21,57.801
2023-05-22,57.9595
2023-05-23,56.6924
2023-05-24,58.1134
2023-05-25,57.9708
2023-05-26,56.8171
2023-05-27,56.8171
2023-05-28,56.8171
2023-05-29,56.8171
2023-05-30,53.9832
2023-05-31,53.1762
2023-06-01,53.9594
2023-06-02,57.2125
2023-06-03,57.2125
2023-06-04,57.2125
2023-06-05,55.7785
2023-06-06,58.5596
2023-06-07,61.3236
2023-06-08,61.6158
2023-06-09,60.377
2023-06-10,60.377
2023-06-11,60.377
2023-06-12,59.6678
2023-06-13,60.9145
2023-06-14,59.4363
2023-06-15,60.4494
2023-06-16,61.811
2023-06-17,61.811
2023-06-18,61.811
2023-06-19,61.811
2023-06-20,60.745
2023-06-21,61.7095
2023-06-22,60.6813
2023-06-23,59.7797
2023-06-24,59.7797
2023-06-25,59.7797
2023-06-26,61.932
2023-06-27,62.1962
2023-06-28,60.234
2023-06-29,62.8826
2023-06-30,63.0602
2023-07-01,63.0602
2023-07-02,63.0602
2023-07-03,61.5374
2023-07-04,61.5374
2023-07-05,60.5955
2023-07-06,56.9864
2023-07-07,57.9804
2023-07-08,57.9804
2023-07-09,57.9804
2023-07-10,59.293
2023-07-11,59.8963
2023-07-12,57.3559
2023-07-13,56.1866
2023-07-14,52.5892
2023-07-15,52.5892
2023-07-16,52.5892
2023-07-17,53.2345
2023-07-18,56.1488
2023-07-19,56.6929
2023-07-20,58.8736
2023-07-21,56.0463
2023-07-22,56.0463
2023-07-23,56.0463
2023-07-24,55.4475
2023-07-25,55.2643
2023-07-26,59.5928
2023-07-27,59.2772
2023-07-28,61.1095
2023-07-29,61.1095
2023-07-30,61.1095
2023-07-31,60.7805
2023-08-01,59.1019
2023-08-02,56.5366
2023-08-03,58.5363
2023-08-04,58.6945
2023-08-05,58.6945
2023-08-06,58.6945
2023-08-07,59.4938
2023-08-08,61.5045
2023-08-09,63.8313
2023-08-10,59.7052
2023-08-11,60.2536
2023-08-12,60.2536
2023-08-13,60.2536
2023-08-14,59.7681
2023-08-15,57.5302
2023-08-16,56.8383
2023-08-17,58.995
2023-08-18,60.2327
2023-08-19,60.2327
2023-08-20,60.2327
2023-08-21,62.531
2023-08-22,58.7924
2023-08-23,54.0757
2023-08-24,53.94
2023-08-25,54.7387
2023-08-26,54.7387
2023-08-27,54.7387
2023-08-28,55.4671
2023-08-29,56.3807
2023-08-30,56.9661
2023-08-31,57.5088
2023-09-01,59.7898
2023-09-02,59.7898
2023-09-03,59.7898
2023-09-04,59.7898
2023-09-05,56.6145
2023-09-06,54.0282
2023-09-07,52.4236
2023-09-08,54.201
2023-09-09,54.201
2023-09-10,54.201
2023-09-11,53.4267
2023-09-12,57.0906
2023-09-13,54.7486
2023-09-14,53.7472
2023-09-15,50.9108
2023-09-16,50.9108
2023-09-17,50.9108
2023-09-18,50.0347
2023-09-19,49.5162
2023-09-20,47.0208
2023-09-21,44.0951
2023-09-22,43.4513
2023-09-23,43.4513
2023-09-24,43.4513
2023-09-25,44.8023
2023-09-26,44.9182
2023-09-27,46.7955
2023-09-28,49.0876
2023-09-29,49.4674
2023-09-30,49.4674
2023-10-01,49.4674
2023-10-02,45.7123
2023-10-03,47.1875
2023-10-04,47.2714
2023-10-05,51.1268
2023-10-06,55.1331
2023-10-07,55.1331
2023-10-08,55.1331
2023-10-09,58.3725
2023-10-10,57.6548
2023-10-11,56.171
2023-10-12,55.7859
2023-10-13,55.6731
2023-10-14,55.6731
2023-10-15,55.6731
2023-10-16,55.9724
2023-10-17,57.6998
2023-10-18,55.9663
2023-10-19,54.2511
2023-10-20,52.1763
2023-10-21,52.1763
2023-10-22,52.1763
2023-10-23,51.9541
2023-10-24,52.6323
2023-10-25,51.1667
2023-10-26,53.2527
2023-10-27,50.8085
2023-10-28,50.8085
2023-10-29,50.8085
2023-10-30,48.7367
2023-10-31,51.8989
2023-11-01,52.7531
2023-11-02,56.5776
2023-11-03,57.3875
2023-11-04,57.3875
2023-11-05,57.3875
2023-11-06,51.4568
2023-11-07,47.7635
2023-11-08,45.9016
2023-11-09,44.9025
2023-11-10,44.3204
2023-11-11,44.3204
2023-11-12,44.3204
2023-11-13,46.0516
2023-11-14,46.3094
2023-11-15,49.8535
2023-11-16,46.9818
2023-11-17,47.7601
2023-11-18,47.7601
2023-11-19,47.7601
2023-11-20,47.1338
2023-11-21,46.9745
2023-11-22,47.7573
2023-11-23,47.7573
2023-11-24,49.1298
2023-11-25,49.1298
2023-11-26,49.1298
2023-11-27,47.616
2023-11-28,46.7035
2023-11-29,46.4612
2023-11-30,47.058
2023-12-01,47.8598
2023-12-02,47.8598
2023-12-03,47.8598
2023-12-04,44.6846
2023-12-05,43.2587
2023-12-06,40.0307
2023-12-07,40.4012
2023-12-08,40.8424
2023-12-09,40.8424
2023-12-10,40.8424
2023-12-11,40.3132
2023-12-12,38.4249
2023-12-13,42.3902
2023-12-14,46.8122
2023-12-15,45.9239
2023-12-16,45.9239
2023-12-17,45.9239
2023-12-18,47.2057
2023-12-19,47.0339
2023-12-20,45.0012
2023-12-21,47.8333
2023-12-22,47.7584
2023-12-23,47.7584
2023-12-24,47.7584
2023-12-25,47.7584
2023-12-26,48.3711
2023-12-27,48.2912
2023-12-28,47.8551
2023-12-29,46.87
2023-12-30,46.87
2023-12-31,46.87
2024-01-01,46.87
2024-01-02,47.6748
2024-01-03,47.135
2024-01-04,45.6439
2024-01-05,47.3034
2024-01-06,47.3034
2024-01-07,47.3034
2024-01-08,45.8827
2024-01-09,45.487
2024-01-10,44.4668
2024-01-11,42.6526
2024-01-12,45.3439
2024-01-13,45.3439
2024-01-14,45.3439
2024-01-15,45.3439
2024-01-16,41.3784
2024-01-17,40.5577
2024-01-18,38.8014
2024-01-19,39.2369
2024-01-20,39.2369
2024-01-21,39.2369
2024-01-22,39.4227
2024-01-23,39.1257
2024-01-24,40.6673
2024-01-25,42.1821
2024-01-26,41.6866
2024-01-27,41.6866
2024-01-28,41.6866
2024-01-29,41.5185
2024-01-30,42.8305
2024-01-31,40.6845
2024-02-01,39.7505
2024-02-02,39.6951
2024-02-03,39.6951
2024-02-04,39.6951
2024-02-05,37.3757
2024-02-06,37.595
2024-02-07,37.595
2024-02-08,39.936
2024-02-09,38.7223
2024-02-10,38.7223
2024-02-11,38.7223
2024-02-12,41.3562
2024-02-13,38.9598
2024-02-14,35.9961
2024-02-15,42.1101
2024-02-16,43.4584
2024-02-17,43.4584
2024-02-18,43.4584
2024-02-19,43.4584
2024-02-20,40.86
2024-02-21,51.8262
2024-02-22,51.8779
2024-02-23,51.0
2024-02-24,51.0
2024-02-25,51.0
2024-02-26,50.2342
2024-02-27,49.6062
2024-02-28,49.7833
2024-02-29,51.4597
2024-03-01,51.0269
2024-03-02,51.0269
2024-03-03,51.0269
2024-03-04,52.5886
2024-03-05,53.8804
2024-03-06,52.5635
2024-03-07,51.4894
2024-03-08,52.2841
2024-03-09,52.2841
2024-03-10,52.2841
2024-03-11,43.9486
2024-03-12,43.7255
2024-03-13,42.4623
2024-03-14,41.8976
2024-03-15,41.0385
2024-03-16,41.0385
2024-03-17,41.0385
2024-03-18,40.964
2024-03-19,41.5493
2024-03-20,42.5075
2024-03-21,44.4635
2024-03-22,44.4635
2024-03-23,44.4635
2024-03-24,44.4635
2024-03-25,46.1342
2024-03-26,46.6038
2024-03-27,50.4535
2024-03-28,53.5469
2024-03-29,53.5469
2024-03-30,53.5469
2024-03-31,53.5469
2024-04-01,53.6667
2024-04-02,52.8218
2024-04-03,53.8244
2024-04-04,52.28
2024-04-05,51.2886
2024-04-06,51.2886
2024-04-07,51.2886
2024-04-08,52.4869
