,COP US Equity
2020-05-04,50.4067
2020-05-05,50.9928
2020-05-06,50.5186
2020-05-07,52.5669
2020-05-08,53.6878
2020-05-09,53.6878
2020-05-10,53.6878
2020-05-11,52.7212
2020-05-12,51.8978
2020-05-13,49.9223
2020-05-14,49.9689
2020-05-15,51.0764
2020-05-16,51.0764
2020-05-17,51.0764
2020-05-18,54.1271
2020-05-19,52.9633
2020-05-20,54.5714
2020-05-21,54.0163
2020-05-22,53.4409
2020-05-23,53.4409
2020-05-24,53.4409
2020-05-25,53.4409
2020-05-26,53.8913
2020-05-27,55.0447
2020-05-28,52.7775
2020-05-29,51.6766
2020-05-30,51.6766
2020-05-31,51.6766
2020-06-01,53.1504
2020-06-02,54.1195
2020-06-03,55.208
2020-06-04,54.6107
2020-06-05,58.958
2020-06-06,58.958
2020-06-07,58.958
2020-06-08,60.6849
2020-06-09,58.2102
2020-06-10,54.4885
2020-06-11,49.8908
2020-06-12,51.6824
2020-06-13,51.6824
2020-06-14,51.6824
2020-06-15,51.2351
2020-06-16,53.1767
2020-06-17,51.854
2020-06-18,52.3378
2020-06-19,51.4057
2020-06-20,51.4057
2020-06-21,51.4057
2020-06-22,51.2296
2020-06-23,51.5364
2020-06-24,48.0118
2020-06-25,49.3709
2020-06-26,47.3255
2020-06-27,47.3255
2020-06-28,47.3255
2020-06-29,48.5505
2020-06-30,49.4718
2020-07-01,47.8945
2020-07-02,49.2544
2020-07-03,49.2544
2020-07-04,49.2544
2020-07-05,49.2544
2020-07-06,49.0633
2020-07-07,47.7975
2020-07-08,48.3544
2020-07-09,45.0134
2020-07-10,46.9039
2020-07-11,46.9039
2020-07-12,46.9039
2020-07-13,46.8666
2020-07-14,49.1677
2020-07-15,49.592
2020-07-16,49.5506
2020-07-17,47.8661
2020-07-18,47.8661
2020-07-19,47.8661
2020-07-20,47.0054
2020-07-21,50.4166
2020-07-22,49.331
2020-07-23,48.725
2020-07-24,48.4671
2020-07-25,48.4671
2020-07-26,48.4671
2020-07-27,47.7268
2020-07-28,46.5584
2020-07-29,48.1472
2020-07-30,44.9058
2020-07-31,44.5685
2020-08-01,44.5685
2020-08-02,44.5685
2020-08-03,43.6458
2020-08-04,45.2494
2020-08-05,45.9002
2020-08-06,45.9526
2020-08-07,46.4007
2020-08-08,46.4007
2020-08-09,46.4007
2020-08-10,48.7563
2020-08-11,48.8777
2020-08-12,52.1453
2020-08-13,50.3855
2020-08-14,50.703
2020-08-15,50.703
2020-08-16,50.703
2020-08-17,50.4919
2020-08-18,49.8302
2020-08-19,48.6189
2020-08-20,47.0865
2020-08-21,46.0458
2020-08-22,46.0458
2020-08-23,46.0458
2020-08-24,47.4444
2020-08-25,47.4086
2020-08-26,45.1354
2020-08-27,46.3525
2020-08-28,46.8282
2020-08-29,46.8282
2020-08-30,46.8282
2020-08-31,45.9306
2020-09-01,44.6128
2020-09-02,43.2415
2020-09-03,42.5647
2020-09-04,42.3363
2020-09-05,42.3363
2020-09-06,42.3363
2020-09-07,42.3363
2020-09-08,39.3136
2020-09-09,40.2936
2020-09-10,37.8587
2020-09-11,38.3343
2020-09-12,38.3343
2020-09-13,38.3343
2020-09-14,39.3702
2020-09-15,40.0812
2020-09-16,43.2298
2020-09-17,45.5647
2020-09-18,45.1463
2020-09-19,45.1463
2020-09-20,45.1463
2020-09-21,42.383
2020-09-22,42.2766
2020-09-23,39.8944
2020-09-24,41.5726
2020-09-25,41.8197
2020-09-26,41.8197
2020-09-27,41.8197
2020-09-28,41.8452
2020-09-29,39.6053
2020-09-30,40.6051
2020-10-01,39.8684
2020-10-02,41.58
2020-10-03,41.58
2020-10-04,41.58
2020-10-05,44.6606
2020-10-06,42.7709
2020-10-07,45.2879
2020-10-08,48.0421
2020-10-09,47.2224
2020-10-10,47.2224
2020-10-11,47.2224
2020-10-12,48.2724
2020-10-13,46.7862
2020-10-14,46.063
2020-10-15,48.1249
2020-10-16,45.6066
2020-10-17,45.6066
2020-10-18,45.6066
2020-10-19,43.5066
2020-10-20,43.2755
2020-10-21,39.7436
2020-10-22,42.8995
2020-10-23,44.3941
2020-10-24,44.3941
2020-10-25,44.3941
2020-10-26,40.5273
2020-10-27,40.4288
2020-10-28,38.0839
2020-10-29,39.0051
2020-10-30,38.1482
2020-10-31,38.1482
2020-11-01,38.1482
2020-11-02,42.0731
2020-11-03,40.552
2020-11-04,43.0302
2020-11-05,42.5839
2020-11-06,41.0103
2020-11-07,41.0103
2020-11-08,41.0103
2020-11-09,49.6775
2020-11-10,53.3184
2020-11-11,52.8583
2020-11-12,50.5657
2020-11-13,52.8161
2020-11-14,52.8161
2020-11-15,52.8161
2020-11-16,56.9053
2020-11-17,57.9719
2020-11-18,58.4281
2020-11-19,58.8343
2020-11-20,59.091
2020-11-21,59.091
2020-11-22,59.091
2020-11-23,63.1333
2020-11-24,65.1144
2020-11-25,63.4949
2020-11-26,63.4949
2020-11-27,61.7632
2020-11-28,61.7632
2020-11-29,61.7632
2020-11-30,55.7992
2020-12-01,55.3017
2020-12-02,56.2752
2020-12-03,57.9403
2020-12-04,61.7056
2020-12-05,61.7056
2020-12-06,61.7056
2020-12-07,59.1196
2020-12-08,58.8732
2020-12-09,58.8985
2020-12-10,60.5323
2020-12-11,59.5528
2020-12-12,59.5528
2020-12-13,59.5528
2020-12-14,57.4089
2020-12-15,58.0553
2020-12-16,57.1579
2020-12-17,56.4992
2020-12-18,54.656
2020-12-19,54.656
2020-12-20,54.656
2020-12-21,53.3112
2020-12-22,51.1811
2020-12-23,52.8715
2020-12-24,51.8283
2020-12-25,51.8283
2020-12-26,51.8283
2020-12-27,51.8283
2020-12-28,51.4899
2020-12-29,51.0723
2020-12-30,52.6945
2020-12-31,52.6561
2021-01-01,52.6561
2021-01-02,52.6561
2021-01-03,52.6561
2021-01-04,51.8349
2021-01-05,55.6978
2021-01-06,58.2463
2021-01-07,59.9449
2021-01-08,59.9449
2021-01-09,59.9449
2021-01-10,59.9449
2021-01-11,60.8892
2021-01-12,63.6558
2021-01-13,62.7859
2021-01-14,63.8855
2021-01-15,58.0743
2021-01-16,58.0743
2021-01-17,58.0743
2021-01-18,58.0743
2021-01-19,59.2998
2021-01-20,58.0238
2021-01-21,53.9515
2021-01-22,53.0638
2021-01-23,53.0638
2021-01-24,53.0638
2021-01-25,52.8659
2021-01-26,51.2477
2021-01-27,49.4555
2021-01-28,50.2592
2021-01-29,48.3905
2021-01-30,48.3905
2021-01-31,48.3905
2021-02-01,49.6108
2021-02-02,50.0777
2021-02-03,53.8859
2021-02-04,55.1499
2021-02-05,55.7923
2021-02-06,55.7923
2021-02-07,55.7923
2021-02-08,59.2666
2021-02-09,59.4065
2021-02-10,59.933
2021-02-11,59.111
2021-02-12,60.1815
2021-02-13,60.1815
2021-02-14,60.1815
2021-02-15,60.1815
2021-02-16,62.5615
2021-02-17,63.2472
2021-02-18,59.5521
2021-02-19,60.5932
2021-02-20,60.5932
2021-02-21,60.5932
2021-02-22,63.838
2021-02-23,65.3036
2021-02-24,68.1195
2021-02-25,64.6556
2021-02-26,62.6073
2021-02-27,62.6073
2021-02-28,62.6073
2021-03-01,63.3145
2021-03-02,62.6404
2021-03-03,64.2853
2021-03-04,66.4554
2021-03-05,69.1467
2021-03-06,69.1467
2021-03-07,69.1467
2021-03-08,69.5554
2021-03-09,67.6998
2021-03-10,69.1695
2021-03-11,69.556
2021-03-12,68.1758
2021-03-13,68.1758
2021-03-14,68.1758
2021-03-15,65.9955
2021-03-16,62.808
2021-03-17,63.0997
2021-03-18,56.7457
2021-03-19,55.44
2021-03-20,55.44
2021-03-21,55.44
2021-03-22,54.8375
2021-03-23,53.9447
2021-03-24,56.0401
2021-03-25,56.5311
2021-03-26,58.4897
2021-03-27,58.4897
2021-03-28,58.4897
2021-03-29,56.3458
2021-03-30,55.6251
2021-03-31,54.8115
2021-04-01,56.3202
2021-04-02,56.3202
2021-04-03,56.3202
2021-04-04,56.3202
2021-04-05,53.1555
2021-04-06,53.7056
2021-04-07,53.3553
2021-04-08,51.3789
2021-04-09,51.3616
2021-04-10,51.3616
2021-04-11,51.3616
2021-04-12,50.7094
2021-04-13,50.5837
2021-04-14,53.7996
2021-04-15,52.3347
2021-04-16,50.8656
2021-04-17,50.8656
2021-04-18,50.8656
2021-04-19,50.5035
2021-04-20,46.6552
2021-04-21,49.1428
2021-04-22,48.1731
2021-04-23,48.6431
2021-04-24,48.6431
2021-04-25,48.6431
2021-04-26,49.6067
2021-04-27,51.4727
2021-04-28,54.3692
2021-04-29,54.5145
2021-04-30,50.8141
2021-05-01,50.8141
2021-05-02,50.8141
2021-05-03,53.4426
2021-05-04,53.1306
2021-05-05,57.4681
2021-05-06,57.8339
2021-05-07,59.7611
2021-05-08,59.7611
2021-05-09,59.7611
2021-05-10,59.56
2021-05-11,57.0186
2021-05-12,56.9597
2021-05-13,54.9469
2021-05-14,58.3502
2021-05-15,58.3502
2021-05-16,58.3502
2021-05-17,60.7451
2021-05-18,58.7618
2021-05-19,55.5833
2021-05-20,55.2398
2021-05-21,55.628
2021-05-22,55.628
2021-05-23,55.628
2021-05-24,56.3063
2021-05-25,53.9914
2021-05-26,54.8415
2021-05-27,55.0166
2021-05-28,55.3586
2021-05-29,55.3586
2021-05-30,55.3586
2021-05-31,55.3586
2021-06-01,59.222
2021-06-02,60.2351
2021-06-03,60.905
2021-06-04,61.437
2021-06-05,61.437
2021-06-06,61.437
2021-06-07,61.3461
2021-06-08,62.2983
2021-06-09,60.4542
2021-06-10,61.1913
2021-06-11,60.7135
2021-06-12,60.7135
2021-06-13,60.7135
2021-06-14,61.2457
2021-06-15,62.5723
2021-06-16,62.4694
2021-06-17,57.3031
2021-06-18,54.0735
2021-06-19,54.0735
2021-06-20,54.0735
2021-06-21,58.8115
2021-06-22,59.317
2021-06-23,59.2506
2021-06-24,60.2178
2021-06-25,60.0306
2021-06-26,60.0306
2021-06-27,60.0306
2021-06-28,56.1491
2021-06-29,54.9943
2021-06-30,58.052
2021-07-01,60.9867
2021-07-02,60.6983
2021-07-03,60.6983
2021-07-04,60.6983
2021-07-05,60.6983
2021-07-06,55.536
2021-07-07,53.1324
2021-07-08,53.4605
2021-07-09,54.9611
2021-07-10,54.9611
2021-07-11,54.9611
2021-07-12,54.3113
2021-07-13,53.6354
2021-07-14,50.2311
2021-07-15,49.167
2021-07-16,46.4416
2021-07-17,46.4416
2021-07-18,46.4416
2021-07-19,43.5936
2021-07-20,45.0839
2021-07-21,49.6419
2021-07-22,49.0637
2021-07-23,47.5783
2021-07-24,47.5783
2021-07-25,47.5783
2021-07-26,50.2283
2021-07-27,49.318
2021-07-28,49.9951
2021-07-29,50.6249
2021-07-30,48.8225
2021-07-31,48.8225
2021-08-01,48.8225
2021-08-02,47.6524
2021-08-03,49.9516
2021-08-04,47.0503
2021-08-05,48.8823
2021-08-06,49.8502
2021-08-07,49.8502
2021-08-08,49.8502
2021-08-09,48.0533
2021-08-10,49.8864
2021-08-11,51.1165
2021-08-12,50.8438
2021-08-13,48.9176
2021-08-14,48.9176
2021-08-15,48.9176
2021-08-16,46.9239
2021-08-17,46.4345
2021-08-18,44.7848
2021-08-19,43.0432
2021-08-20,43.7286
2021-08-21,43.7286
2021-08-22,43.7286
2021-08-23,47.7128
2021-08-24,48.8624
2021-08-25,49.9818
2021-08-26,48.3833
2021-08-27,51.298
2021-08-28,51.298
2021-08-29,51.298
2021-08-30,50.3122
2021-08-31,49.1012
2021-09-01,47.5462
2021-09-02,51.0964
2021-09-03,50.4444
2021-09-04,50.4444
2021-09-05,50.4444
2021-09-06,50.4444
2021-09-07,49.968
2021-09-08,48.6873
2021-09-09,49.2638
2021-09-10,49.557
2021-09-11,49.557
2021-09-12,49.557
2021-09-13,53.0375
2021-09-14,51.7467
2021-09-15,55.8195
2021-09-16,55.6358
2021-09-17,54.991
2021-09-18,54.991
2021-09-19,54.991
2021-09-20,51.3189
2021-09-21,55.1073
2021-09-22,59.3499
2021-09-23,61.2259
2021-09-24,62.8292
2021-09-25,62.8292
2021-09-26,62.8292
2021-09-27,64.773
2021-09-28,65.9607
2021-09-29,66.2201
2021-09-30,65.638
2021-10-01,68.1386
2021-10-02,68.1386
2021-10-03,68.1386
2021-10-04,69.508
2021-10-05,69.7403
2021-10-06,69.8195
2021-10-07,69.117
2021-10-08,72.3844
2021-10-09,72.3844
2021-10-10,72.3844
2021-10-11,70.2426
2021-10-12,68.9977
2021-10-13,68.5934
2021-10-14,69.2357
2021-10-15,69.5371
2021-10-16,69.5371
2021-10-17,69.5371
2021-10-18,69.9156
2021-10-19,70.7714
2021-10-20,71.4877
2021-10-21,67.9678
2021-10-22,69.2072
2021-10-23,69.2072
2021-10-24,69.2072
2021-10-25,70.0557
2021-10-26,70.5902
2021-10-27,65.4861
2021-10-28,66.3334
2021-10-29,64.8244
2021-10-30,64.8244
2021-10-31,64.8244
2021-11-01,64.9494
2021-11-02,61.4272
2021-11-03,60.7932
2021-11-04,61.5991
2021-11-05,64.438
2021-11-06,64.438
2021-11-07,64.438
2021-11-08,65.0377
2021-11-09,64.615
2021-11-10,58.5957
2021-11-11,56.8815
2021-11-12,57.2127
2021-11-13,57.2127
2021-11-14,57.2127
2021-11-15,57.762
2021-11-16,57.5921
2021-11-17,56.1603
2021-11-18,57.3871
2021-11-19,51.2368
2021-11-20,51.2368
2021-11-21,51.2368
2021-11-22,54.9023
2021-11-23,57.6332
2021-11-24,59.0581
2021-11-25,59.0581
2021-11-26,53.1575
2021-11-27,53.1575
2021-11-28,53.1575
2021-11-29,54.1062
2021-11-30,50.8916
2021-12-01,49.4912
2021-12-02,52.4871
2021-12-03,52.2537
2021-12-04,52.2537
2021-12-05,52.2537
2021-12-06,54.6203
2021-12-07,56.9078
2021-12-08,56.1426
2021-12-09,53.6135
2021-12-10,54.8805
2021-12-11,54.8805
2021-12-12,54.8805
2021-12-13,51.0876
2021-12-14,50.5897
2021-12-15,50.6336
2021-12-16,52.0873
2021-12-17,47.5648
2021-12-18,47.5648
2021-12-19,47.5648
2021-12-20,47.551
2021-12-21,50.6375
2021-12-22,51.2087
2021-12-23,51.3688
2021-12-24,51.3688
2021-12-25,51.3688
2021-12-26,51.3688
2021-12-27,54.2222
2021-12-28,54.0759
2021-12-29,53.7427
2021-12-30,52.6684
2021-12-31,52.8213
2022-01-01,52.8213
2022-01-02,52.8213
2022-01-03,55.2011
2022-01-04,59.4588
2022-01-05,57.1414
2022-01-06,60.5625
2022-01-07,62.8828
2022-01-08,62.8828
2022-01-09,62.8828
2022-01-10,63.2881
2022-01-11,65.8224
2022-01-12,66.5776
2022-01-13,65.1437
2022-01-14,67.9959
2022-01-15,67.9959
2022-01-16,67.9959
2022-01-17,67.9959
2022-01-18,68.6508
2022-01-19,68.2194
2022-01-20,65.18
2022-01-21,60.28
2022-01-22,60.28
2022-01-23,60.28
2022-01-24,60.5959
2022-01-25,64.5702
2022-01-26,64.4879
2022-01-27,66.7654
2022-01-28,66.0241
2022-01-29,66.0241
2022-01-30,66.0241
2022-01-31,65.006
2022-02-01,67.527
2022-02-02,68.073
2022-02-03,65.7847
2022-02-04,66.6501
2022-02-05,66.6501
2022-02-06,66.6501
2022-02-07,67.5585
2022-02-08,64.8108
2022-02-09,66.24
2022-02-10,64.5003
2022-02-11,66.3303
2022-02-12,66.3303
2022-02-13,66.3303
2022-02-14,63.1266
2022-02-15,60.2681
2022-02-16,60.7887
2022-02-17,61.7188
2022-02-18,59.3726
2022-02-19,59.3726
2022-02-20,59.3726
2022-02-21,59.3726
2022-02-22,56.7471
2022-02-23,57.1824
2022-02-24,56.4479
2022-02-25,60.193
2022-02-26,60.193
2022-02-27,60.193
2022-02-28,63.4869
2022-03-01,65.2281
2022-03-02,66.0884
2022-03-03,65.1162
2022-03-04,67.3704
2022-03-05,67.3704
2022-03-06,67.3704
2022-03-07,68.1157
2022-03-08,64.3596
2022-03-09,60.7272
2022-03-10,63.6068
2022-03-11,61.8557
2022-03-12,61.8557
2022-03-13,61.8557
2022-03-14,59.4518
2022-03-15,57.5847
2022-03-16,57.2993
2022-03-17,60.8034
2022-03-18,61.4321
2022-03-19,61.4321
2022-03-20,61.4321
2022-03-21,63.891
2022-03-22,62.5976
2022-03-23,64.5474
2022-03-24,64.672
2022-03-25,66.7749
2022-03-26,66.7749
2022-03-27,66.7749
2022-03-28,61.6453
2022-03-29,58.3858
2022-03-30,58.9548
2022-03-31,57.6906
2022-04-01,58.1797
2022-04-02,58.1797
2022-04-03,58.1797
2022-04-04,58.1438
2022-04-05,55.2018
2022-04-06,54.6186
2022-04-07,56.8561
2022-04-08,59.494
2022-04-09,59.494
2022-04-10,59.494
2022-04-11,53.9002
2022-04-12,55.6201
2022-04-13,55.8142
2022-04-14,56.7837
2022-04-15,56.7837
2022-04-16,56.7837
2022-04-17,56.7837
2022-04-18,58.5181
2022-04-19,56.3888
2022-04-20,57.3224
2022-04-21,53.086
2022-04-22,50.5176
2022-04-23,50.5176
2022-04-24,50.5176
2022-04-25,46.6957
2022-04-26,46.4117
2022-04-27,48.0829
2022-04-28,52.0726
2022-04-29,50.266
2022-04-30,50.266
2022-05-01,50.266
2022-05-02,50.6152
2022-05-03,53.175
2022-05-04,56.9554
2022-05-05,56.0066
2022-05-06,59.3871
2022-05-07,59.3871
2022-05-08,59.3871
2022-05-09,50.644
2022-05-10,51.2106
2022-05-11,51.9525
2022-05-12,52.3561
2022-05-13,54.6833
2022-05-14,54.6833
2022-05-15,54.6833
2022-05-16,56.7081
2022-05-17,57.6829
2022-05-18,55.5218
2022-05-19,55.6099
2022-05-20,55.8947
2022-05-21,55.8947
2022-05-22,55.8947
2022-05-23,58.5776
2022-05-24,58.8752
2022-05-25,59.9872
2022-05-26,61.2171
2022-05-27,62.1129
2022-05-28,62.1129
2022-05-29,62.1129
2022-05-30,62.1129
2022-05-31,59.9018
2022-06-01,62.0186
2022-06-02,61.2392
2022-06-03,63.1551
2022-06-04,63.1551
2022-06-05,63.1551
2022-06-06,62.4078
2022-06-07,65.4536
2022-06-08,64.5903
2022-06-09,61.3408
2022-06-10,59.7116
2022-06-11,59.7116
2022-06-12,59.7116
2022-06-13,55.2619
2022-06-14,55.036
2022-06-15,53.2347
2022-06-16,48.0322
2022-06-17,42.6198
2022-06-18,42.6198
2022-06-19,42.6198
2022-06-20,42.6198
2022-06-21,46.5933
2022-06-22,43.1248
2022-06-23,40.5305
2022-06-24,42.6165
2022-06-25,42.6165
2022-06-26,42.6165
2022-06-27,43.9866
2022-06-28,45.9622
2022-06-29,43.9458
2022-06-30,43.0877
2022-07-01,43.8914
2022-07-02,43.8914
2022-07-03,43.8914
2022-07-04,43.8914
2022-07-05,40.6719
2022-07-06,40.0488
2022-07-07,42.1709
2022-07-08,42.2482
2022-07-09,42.2482
2022-07-10,42.2482
2022-07-11,41.7705
2022-07-12,40.6725
2022-07-13,40.4943
2022-07-14,39.7001
2022-07-15,40.7263
2022-07-16,40.7263
2022-07-17,40.7263
2022-07-18,42.4517
2022-07-19,45.0406
2022-07-20,46.6638
2022-07-21,45.5529
2022-07-22,45.0542
2022-07-23,45.0542
2022-07-24,45.0542
2022-07-25,47.943
2022-07-26,47.3128
2022-07-27,48.8909
2022-07-28,49.4585
2022-07-29,51.8194
2022-07-30,51.8194
2022-07-31,51.8194
2022-08-01,50.1441
2022-08-02,49.8649
2022-08-03,47.4877
2022-08-04,46.5133
2022-08-05,48.7567
2022-08-06,48.7567
2022-08-07,48.7567
2022-08-08,49.3341
2022-08-09,50.7185
2022-08-10,51.0643
2022-08-11,54.165
2022-08-12,55.7477
2022-08-13,55.7477
2022-08-14,55.7477
2022-08-15,54.5039
2022-08-16,53.955
2022-08-17,54.8398
2022-08-18,57.2159
2022-08-19,57.3872
2022-08-20,57.3872
2022-08-21,57.3872
2022-08-22,57.455
2022-08-23,59.5895
2022-08-24,60.8982
2022-08-25,61.8611
2022-08-26,61.886
2022-08-27,61.886
2022-08-28,61.886
2022-08-29,62.7045
2022-08-30,59.7242
2022-08-31,58.6866
2022-09-01,56.8194
2022-09-02,58.7499
2022-09-03,58.7499
2022-09-04,58.7499
2022-09-05,58.7499
2022-09-06,57.1711
2022-09-07,55.4042
2022-09-08,56.5627
2022-09-09,59.1325
2022-09-10,59.1325
2022-09-11,59.1325
2022-09-12,60.7261
2022-09-13,58.7101
2022-09-14,62.1087
2022-09-15,60.0648
2022-09-16,57.8394
2022-09-17,57.8394
2022-09-18,57.8394
2022-09-19,57.6032
2022-09-20,56.8639
2022-09-21,55.954
2022-09-22,54.9971
2022-09-23,47.303
2022-09-24,47.303
2022-09-25,47.303
2022-09-26,46.3191
2022-09-27,46.0057
2022-09-28,50.5094
2022-09-29,51.0041
2022-09-30,49.9706
2022-10-01,49.9706
2022-10-02,49.9706
2022-10-03,55.3773
2022-10-04,58.789
2022-10-05,58.967
2022-10-06,59.96
2022-10-07,60.455
2022-10-08,60.455
2022-10-09,60.455
2022-10-10,58.9558
2022-10-11,57.8962
2022-10-12,58.3532
2022-10-13,62.1541
2022-10-14,58.0838
2022-10-15,58.0838
2022-10-16,58.0838
2022-10-17,58.3201
2022-10-18,57.9232
2022-10-19,59.8592
2022-10-20,60.2704
2022-10-21,61.8191
2022-10-22,61.8191
2022-10-23,61.8191
2022-10-24,62.1889
2022-10-25,61.0594
2022-10-26,62.5995
2022-10-27,62.6402
2022-10-28,62.9558
2022-10-29,62.9558
2022-10-30,62.9558
2022-10-31,61.8543
2022-11-01,62.9049
2022-11-02,61.5863
2022-11-03,65.849
2022-11-04,64.3336
2022-11-05,64.3336
2022-11-06,64.3336
2022-11-07,65.7575
2022-11-08,65.2433
2022-11-09,56.806
2022-11-10,59.2973
2022-11-11,61.7429
2022-11-12,61.7429
2022-11-13,61.7429
2022-11-14,61.3854
2022-11-15,61.9604
2022-11-16,57.8808
2022-11-17,59.0035
2022-11-18,56.9111
2022-11-19,56.9111
2022-11-20,56.9111
2022-11-21,54.5261
2022-11-22,57.2128
2022-11-23,54.7961
2022-11-24,54.7961
2022-11-25,54.8387
2022-11-26,54.8387
2022-11-27,54.8387
2022-11-28,52.6587
2022-11-29,52.926
2022-11-30,52.374
2022-12-01,52.0326
2022-12-02,51.3554
2022-12-03,51.3554
2022-12-04,51.3554
2022-12-05,49.2385
2022-12-06,46.5808
2022-12-07,46.0812
2022-12-08,44.5379
2022-12-09,42.8577
2022-12-10,42.8577
2022-12-11,42.8577
2022-12-12,44.3395
2022-12-13,45.6889
2022-12-14,45.3124
2022-12-15,45.0847
2022-12-16,43.5903
2022-12-17,43.5903
2022-12-18,43.5903
2022-12-19,43.5903
2022-12-20,45.611
2022-12-21,48.7315
2022-12-22,46.1794
2022-12-23,50.084
2022-12-24,50.084
2022-12-25,50.084
2022-12-26,50.084
2022-12-27,51.1572
2022-12-28,48.7445
2022-12-29,49.5852
2022-12-30,50.8289
2022-12-31,50.8289
2023-01-01,50.8289
2023-01-02,50.8289
2023-01-03,47.1794
2023-01-04,47.3557
2023-01-05,50.0446
2023-01-06,51.1434
2023-01-07,51.1434
2023-01-08,51.1434
2023-01-09,50.4592
2023-01-10,51.0201
2023-01-11,51.1473
2023-01-12,52.6726
2023-01-13,53.6932
2023-01-14,53.6932
2023-01-15,53.6932
2023-01-16,53.6932
2023-01-17,52.5917
2023-01-18,51.1016
2023-01-19,52.0088
2023-01-20,53.7672
2023-01-21,53.7672
2023-01-22,53.7672
2023-01-23,52.2364
2023-01-24,51.0481
2023-01-25,52.3727
2023-01-26,55.7698
2023-01-27,54.7875
2023-01-28,54.7875
2023-01-29,54.7875
2023-01-30,51.9825
2023-01-31,53.064
2023-02-01,49.4765
2023-02-02,44.6805
2023-02-03,42.5536
2023-02-04,42.5536
2023-02-05,42.5536
2023-02-06,42.1501
2023-02-07,46.0182
2023-02-08,45.1699
2023-02-09,44.5755
2023-02-10,48.7379
2023-02-11,48.7379
2023-02-12,48.7379
2023-02-13,47.1319
2023-02-14,48.1111
2023-02-15,46.739
2023-02-16,44.4673
2023-02-17,41.7612
2023-02-18,41.7612
2023-02-19,41.7612
2023-02-20,41.7612
2023-02-21,42.7723
2023-02-22,41.9928
2023-02-23,43.1688
2023-02-24,43.0484
2023-02-25,43.0484
2023-02-26,43.0484
2023-02-27,43.5998
2023-02-28,41.8742
2023-03-01,44.4997
2023-03-02,46.2995
2023-03-03,46.5666
2023-03-04,46.5666
2023-03-05,46.5666
2023-03-06,47.3704
2023-03-07,45.8879
2023-03-08,45.5635
2023-03-09,44.4641
2023-03-10,43.2553
2023-03-11,43.2553
2023-03-12,43.2553
2023-03-13,40.7063
2023-03-14,41.3926
2023-03-15,37.3659
2023-03-16,38.5383
2023-03-17,37.2872
2023-03-18,37.2872
2023-03-19,37.2872
2023-03-20,39.0885
