,DISH US Equity
2020-11-22,62.0392
2020-11-23,64.4156
2020-11-24,66.8626
2020-11-25,65.8891
2020-11-26,65.8891
2020-11-27,64.9828
2020-11-28,64.9828
2020-11-29,64.9828
2020-11-30,64.8352
2020-12-01,65.3843
2020-12-02,67.0405
2020-12-03,67.4054
2020-12-04,64.5643
2020-12-05,64.5643
2020-12-06,64.5643
2020-12-07,65.1062
2020-12-08,63.7486
2020-12-09,62.8958
2020-12-10,63.0816
2020-12-11,62.2752
2020-12-12,62.2752
2020-12-13,62.2752
2020-12-14,58.4853
2020-12-15,60.1493
2020-12-16,47.5109
2020-12-17,47.2646
2020-12-18,45.0417
2020-12-19,45.0417
2020-12-20,45.0417
2020-12-21,43.3896
2020-12-22,41.4457
2020-12-23,47.193
2020-12-24,47.4229
2020-12-25,47.4229
2020-12-26,47.4229
2020-12-27,47.4229
2020-12-28,49.6163
2020-12-29,49.0566
2020-12-30,48.6126
2020-12-31,50.7146
2021-01-01,50.7146
2021-01-02,50.7146
2021-01-03,50.7146
2021-01-04,48.6798
2021-01-05,48.5306
2021-01-06,49.4653
2021-01-07,51.042
2021-01-08,52.9163
2021-01-09,52.9163
2021-01-10,52.9163
2021-01-11,51.726
2021-01-12,52.5225
2021-01-13,50.6807
2021-01-14,53.6127
2021-01-15,52.4624
2021-01-16,52.4624
2021-01-17,52.4624
2021-01-18,52.4624
2021-01-19,51.269
2021-01-20,50.4952
2021-01-21,49.1523
2021-01-22,46.0495
2021-01-23,46.0495
2021-01-24,46.0495
2021-01-25,45.9995
2021-01-26,48.4905
2021-01-27,44.9951
2021-01-28,44.4505
2021-01-29,42.3526
2021-01-30,42.3526
2021-01-31,42.3526
2021-02-01,43.6526
2021-02-02,45.4862
2021-02-03,47.3722
2021-02-04,49.4815
2021-02-05,48.7207
2021-02-06,48.7207
2021-02-07,48.7207
2021-02-08,49.578
2021-02-09,51.629
2021-02-10,51.6557
2021-02-11,49.9405
2021-02-12,49.0144
2021-02-13,49.0144
2021-02-14,49.0144
2021-02-15,49.0144
2021-02-16,51.5358
2021-02-17,52.2051
2021-02-18,55.693
2021-02-19,55.138
2021-02-20,55.138
2021-02-21,55.138
2021-02-22,51.018
2021-02-23,47.5996
2021-02-24,48.8183
2021-02-25,49.2255
2021-02-26,49.1177
2021-02-27,49.1177
2021-02-28,49.1177
2021-03-01,52.6818
2021-03-02,53.3177
2021-03-03,54.703
2021-03-04,52.1975
2021-03-05,54.7645
2021-03-06,54.7645
2021-03-07,54.7645
2021-03-08,57.1233
2021-03-09,55.9399
2021-03-10,58.9117
2021-03-11,59.1859
2021-03-12,61.9353
2021-03-13,61.9353
2021-03-14,61.9353
2021-03-15,64.6689
2021-03-16,64.5102
2021-03-17,64.9375
2021-03-18,60.7452
2021-03-19,59.6666
2021-03-20,59.6666
2021-03-21,59.6666
2021-03-22,60.1947
2021-03-23,55.5636
2021-03-24,54.4266
2021-03-25,56.0439
2021-03-26,55.6799
2021-03-27,55.6799
2021-03-28,55.6799
2021-03-29,53.7357
2021-03-30,54.7856
2021-03-31,55.5509
2021-04-01,56.9222
2021-04-02,56.9222
2021-04-03,56.9222
2021-04-04,56.9222
2021-04-05,58.8694
2021-04-06,58.0761
2021-04-07,58.7615
2021-04-08,59.0076
2021-04-09,58.0628
2021-04-10,58.0628
2021-04-11,58.0628
2021-04-12,58.9766
2021-04-13,57.4493
2021-04-14,57.915
2021-04-15,57.9651
2021-04-16,58.7523
2021-04-17,58.7523
2021-04-18,58.7523
2021-04-19,55.2639
2021-04-20,54.8966
2021-04-21,64.0066
2021-04-22,65.806
2021-04-23,66.6843
2021-04-24,66.6843
2021-04-25,66.6843
2021-04-26,67.6755
2021-04-27,65.5896
2021-04-28,62.7808
2021-04-29,68.356
2021-04-30,67.5692
2021-05-01,67.5692
2021-05-02,67.5692
2021-05-03,66.5332
2021-05-04,68.7492
2021-05-05,68.2876
2021-05-06,68.4483
2021-05-07,69.3254
2021-05-08,69.3254
2021-05-09,69.3254
2021-05-10,69.0936
2021-05-11,68.3171
2021-05-12,62.7068
2021-05-13,62.991
2021-05-14,65.0571
2021-05-15,65.0571
2021-05-16,65.0571
2021-05-17,63.1721
2021-05-18,60.6787
2021-05-19,57.3716
2021-05-20,59.1011
2021-05-21,59.1011
2021-05-22,59.1011
2021-05-23,59.1011
2021-05-24,59.8183
2021-05-25,56.8365
2021-05-26,58.128
2021-05-27,59.2129
2021-05-28,56.4089
2021-05-29,56.4089
2021-05-30,56.4089
2021-05-31,56.4089
2021-06-01,57.1093
2021-06-02,60.2567
2021-06-03,58.6356
2021-06-04,59.0604
2021-06-05,59.0604
2021-06-06,59.0604
2021-06-07,58.8331
2021-06-08,54.8732
2021-06-09,47.6833
2021-06-10,46.9138
2021-06-11,46.9371
2021-06-12,46.9371
2021-06-13,46.9371
2021-06-14,46.852
2021-06-15,47.1741
2021-06-16,49.7667
2021-06-17,49.602
2021-06-18,47.0253
2021-06-19,47.0253
2021-06-20,47.0253
2021-06-21,49.3114
2021-06-22,48.8015
2021-06-23,48.0769
2021-06-24,49.9135
2021-06-25,52.7631
2021-06-26,52.7631
2021-06-27,52.7631
2021-06-28,51.135
2021-06-29,51.0856
2021-06-30,51.2561
2021-07-01,52.8123
2021-07-02,53.1508
2021-07-03,53.1508
2021-07-04,53.1508
2021-07-05,53.1508
2021-07-06,50.8595
2021-07-07,48.7617
2021-07-08,47.6218
2021-07-09,50.3619
2021-07-10,50.3619
2021-07-11,50.3619
2021-07-12,49.848
2021-07-13,47.2309
2021-07-14,47.6103
2021-07-15,46.4264
2021-07-16,45.3095
2021-07-17,45.3095
2021-07-18,45.3095
2021-07-19,44.3262
2021-07-20,49.3968
2021-07-21,51.7801
2021-07-22,51.9993
2021-07-23,51.3552
2021-07-24,51.3552
2021-07-25,51.3552
2021-07-26,53.8677
2021-07-27,54.2749
2021-07-28,52.9107
2021-07-29,52.3998
2021-07-30,51.4856
2021-07-31,51.4856
2021-08-01,51.4856
2021-08-02,50.9112
2021-08-03,51.7738
2021-08-04,50.3277
2021-08-05,51.2759
2021-08-06,51.652
2021-08-07,51.652
2021-08-08,51.652
2021-08-09,52.4694
2021-08-10,54.9994
2021-08-11,56.1529
2021-08-12,54.5712
2021-08-13,53.3474
2021-08-14,53.3474
2021-08-15,53.3474
2021-08-16,54.461
2021-08-17,54.4265
2021-08-18,52.9703
2021-08-19,50.6985
2021-08-20,53.3179
2021-08-21,53.3179
2021-08-22,53.3179
2021-08-23,54.2248
2021-08-24,54.2841
2021-08-25,55.7368
2021-08-26,52.73
2021-08-27,53.643
2021-08-28,53.643
2021-08-29,53.643
2021-08-30,54.1016
2021-08-31,54.9921
2021-09-01,57.1566
2021-09-02,60.5198
2021-09-03,59.9743
2021-09-04,59.9743
2021-09-05,59.9743
2021-09-06,59.9743
2021-09-07,59.8547
2021-09-08,59.446
2021-09-09,54.061
2021-09-10,50.2536
2021-09-11,50.2536
2021-09-12,50.2536
2021-09-13,54.6318
2021-09-14,48.08
2021-09-15,50.7562
2021-09-16,50.0819
2021-09-17,49.3761
2021-09-18,49.3761
2021-09-19,49.3761
2021-09-20,48.1609
2021-09-21,46.6563
2021-09-22,49.2188
2021-09-23,50.6249
2021-09-24,51.842
2021-09-25,51.842
2021-09-26,51.842
2021-09-27,55.4519
2021-09-28,52.7352
2021-09-29,53.6016
2021-09-30,51.697
2021-10-01,55.7621
2021-10-02,55.7621
2021-10-03,55.7621
2021-10-04,56.3655
2021-10-05,55.6099
2021-10-06,54.2219
2021-10-07,55.7225
2021-10-08,53.3945
2021-10-09,53.3945
2021-10-10,53.3945
2021-10-11,50.0061
2021-10-12,49.0676
2021-10-13,47.6913
2021-10-14,50.8057
2021-10-15,50.1875
2021-10-16,50.1875
2021-10-17,50.1875
2021-10-18,50.4474
2021-10-19,52.5232
2021-10-20,53.2485
2021-10-21,51.5625
2021-10-22,50.0329
2021-10-23,50.0329
2021-10-24,50.0329
2021-10-25,50.7614
2021-10-26,49.2216
2021-10-27,45.1484
2021-10-28,44.6498
2021-10-29,44.3123
2021-10-30,44.3123
2021-10-31,44.3123
2021-11-01,48.0005
2021-11-02,49.446
2021-11-03,50.0423
2021-11-04,37.5313
2021-11-05,39.5601
2021-11-06,39.5601
2021-11-07,39.5601
2021-11-08,39.3904
2021-11-09,37.878
2021-11-10,37.2532
2021-11-11,36.9381
2021-11-12,37.6559
2021-11-13,37.6559
2021-11-14,37.6559
2021-11-15,37.0452
2021-11-16,36.297
2021-11-17,35.7755
2021-11-18,33.8472
2021-11-19,32.6901
2021-11-20,32.6901
2021-11-21,32.6901
2021-11-22,32.6901
2021-11-23,31.9691
2021-11-24,34.0424
2021-11-25,34.0424
2021-11-26,33.3472
2021-11-27,33.3472
2021-11-28,33.3472
2021-11-29,32.9902
2021-11-30,30.0145
2021-12-01,29.0067
2021-12-02,31.1919
2021-12-03,31.3285
2021-12-04,31.3285
2021-12-05,31.3285
2021-12-06,34.6835
2021-12-07,34.5091
2021-12-08,35.0497
2021-12-09,34.8082
2021-12-10,34.751
2021-12-11,34.751
2021-12-12,34.751
2021-12-13,35.9123
2021-12-14,35.4433
2021-12-15,35.4017
2021-12-16,35.7914
2021-12-17,39.3854
2021-12-18,39.3854
2021-12-19,39.3854
2021-12-20,35.2977
2021-12-21,37.7258
2021-12-22,38.5214
2021-12-23,40.5703
2021-12-24,40.5703
2021-12-25,40.5703
2021-12-26,40.5703
2021-12-27,40.6044
2021-12-28,40.5321
2021-12-29,39.5851
2021-12-30,41.0109
2021-12-31,39.9846
2022-01-01,39.9846
2022-01-02,39.9846
2022-01-03,43.0416
2022-01-04,44.6541
2022-01-05,42.6858
2022-01-06,42.5286
2022-01-07,47.2829
2022-01-08,47.2829
2022-01-09,47.2829
2022-01-10,46.0885
2022-01-11,50.3989
2022-01-12,53.0852
2022-01-13,52.8757
2022-01-14,52.5387
2022-01-15,52.5387
2022-01-16,52.5387
2022-01-17,52.5387
2022-01-18,51.7937
2022-01-19,46.4042
2022-01-20,44.3682
2022-01-21,40.9703
2022-01-22,40.9703
2022-01-23,40.9703
2022-01-24,39.0275
2022-01-25,39.8837
2022-01-26,38.9818
2022-01-27,38.1517
2022-01-28,40.5107
2022-01-29,40.5107
2022-01-30,40.5107
2022-01-31,41.818
2022-02-01,42.8634
2022-02-02,41.7121
2022-02-03,40.7644
2022-02-04,40.3481
2022-02-05,40.3481
2022-02-06,40.3481
2022-02-07,39.6957
2022-02-08,40.9653
2022-02-09,45.7264
2022-02-10,45.078
2022-02-11,43.4218
2022-02-12,43.4218
2022-02-13,43.4218
2022-02-14,42.6488
2022-02-15,45.621
2022-02-16,44.8371
2022-02-17,40.7124
2022-02-18,38.7295
2022-02-19,38.7295
2022-02-20,38.7295
2022-02-21,38.7295
2022-02-22,37.8586
2022-02-23,35.9285
2022-02-24,41.899
2022-02-25,50.3561
2022-02-26,50.3561
2022-02-27,50.3561
2022-02-28,48.5187
2022-03-01,47.0186
2022-03-02,46.4536
2022-03-03,46.4536
2022-03-04,44.7075
2022-03-05,44.7075
2022-03-06,44.7075
2022-03-07,43.291
2022-03-08,47.0863
2022-03-09,47.0001
2022-03-10,46.0624
2022-03-11,45.0673
2022-03-12,45.0673
2022-03-13,45.0673
2022-03-14,43.7908
2022-03-15,43.7908
2022-03-16,47.3297
2022-03-17,48.9787
2022-03-18,49.4991
2022-03-19,49.4991
2022-03-20,49.4991
2022-03-21,48.5238
2022-03-22,49.4511
2022-03-23,48.4972
2022-03-24,47.6711
2022-03-25,47.699
2022-03-26,47.699
2022-03-27,47.699
2022-03-28,48.9394
2022-03-29,49.8894
2022-03-30,50.4227
2022-03-31,49.7596
2022-04-01,51.3425
2022-04-02,51.3425
2022-04-03,51.3425
2022-04-04,51.3425
2022-04-05,49.8749
2022-04-06,48.2691
2022-04-07,46.0265
2022-04-08,51.7507
2022-04-09,51.7507
2022-04-10,51.7507
2022-04-11,51.289
2022-04-12,50.1322
2022-04-13,51.1299
2022-04-14,54.0124
2022-04-15,54.0124
2022-04-16,54.0124
2022-04-17,54.0124
2022-04-18,53.3673
2022-04-19,54.7516
2022-04-20,53.0292
2022-04-21,48.3643
2022-04-22,46.5704
2022-04-23,46.5704
2022-04-24,46.5704
2022-04-25,49.0091
2022-04-26,47.9044
2022-04-27,46.5854
2022-04-28,46.4816
2022-04-29,41.6551
2022-04-30,41.6551
2022-05-01,41.6551
2022-05-02,39.9882
2022-05-03,41.1133
2022-05-04,44.9675
2022-05-05,40.8989
2022-05-06,32.5172
2022-05-07,32.5172
2022-05-08,32.5172
2022-05-09,31.3545
2022-05-10,32.5744
2022-05-11,27.7169
2022-05-12,33.7881
2022-05-13,35.6518
2022-05-14,35.6518
2022-05-15,35.6518
2022-05-16,35.2056
2022-05-17,37.4175
2022-05-18,36.6361
2022-05-19,36.1496
2022-05-20,36.7668
2022-05-21,36.7668
2022-05-22,36.7668
2022-05-23,36.6041
2022-05-24,36.7248
2022-05-25,39.6936
2022-05-26,39.7871
2022-05-27,40.503
2022-05-28,40.503
2022-05-29,40.503
2022-05-30,40.503
2022-05-31,41.7683
2022-06-01,40.671
2022-06-02,41.1141
2022-06-03,39.6503
2022-06-04,39.6503
2022-06-05,39.6503
2022-06-06,39.7019
2022-06-07,39.2845
2022-06-08,38.4483
2022-06-09,36.94
2022-06-10,37.4251
2022-06-11,37.4251
2022-06-12,37.4251
2022-06-13,34.5318
2022-06-14,33.5427
2022-06-15,35.1442
2022-06-16,32.9769
2022-06-17,34.079
2022-06-18,34.079
2022-06-19,34.079
2022-06-20,34.079
2022-06-21,33.2021
2022-06-22,33.2924
2022-06-23,34.333
2022-06-24,39.922
2022-06-25,39.922
2022-06-26,39.922
2022-06-27,39.9041
2022-06-28,38.6301
2022-06-29,38.2564
2022-06-30,38.2858
2022-07-01,39.5954
2022-07-02,39.5954
2022-07-03,39.5954
2022-07-04,39.5954
2022-07-05,39.8654
2022-07-06,39.181
2022-07-07,39.0585
2022-07-08,39.9642
2022-07-09,39.9642
2022-07-10,39.9642
2022-07-11,37.3592
2022-07-12,38.502
2022-07-13,38.9628
2022-07-14,38.0774
2022-07-15,40.1218
2022-07-16,40.1218
2022-07-17,40.1218
2022-07-18,40.1553
2022-07-19,41.7076
2022-07-20,45.0114
2022-07-21,44.1568
2022-07-22,43.6275
2022-07-23,43.6275
2022-07-24,43.6275
2022-07-25,42.8682
2022-07-26,41.9123
2022-07-27,43.4903
2022-07-28,42.3771
2022-07-29,40.6739
2022-07-30,40.6739
2022-07-31,40.6739
2022-08-01,40.3777
2022-08-02,40.0757
2022-08-03,44.0102
2022-08-04,47.1083
2022-08-05,47.2368
2022-08-06,47.2368
2022-08-07,47.2368
2022-08-08,47.2071
2022-08-09,45.7795
2022-08-10,47.9506
2022-08-11,48.0179
2022-08-12,50.4688
2022-08-13,50.4688
2022-08-14,50.4688
2022-08-15,50.8254
2022-08-16,48.3696
2022-08-17,44.9542
2022-08-18,45.3742
2022-08-19,45.1958
2022-08-20,45.1958
2022-08-21,45.1958
2022-08-22,42.5158
2022-08-23,42.3482
2022-08-24,42.7374
2022-08-25,46.684
2022-08-26,43.8801
2022-08-27,43.8801
2022-08-28,43.8801
2022-08-29,43.0634
2022-08-30,42.5827
2022-08-31,43.3522
2022-09-01,45.1028
2022-09-02,42.7273
2022-09-03,42.7273
2022-09-04,42.7273
2022-09-05,42.7273
2022-09-06,41.7325
2022-09-07,45.5541
2022-09-08,45.9852
2022-09-09,51.0935
2022-09-10,51.0935
2022-09-11,51.0935
2022-09-12,51.9537
2022-09-13,47.9641
2022-09-14,44.7688
2022-09-15,45.1305
2022-09-16,45.1305
2022-09-17,45.1305
2022-09-18,45.1305
2022-09-19,44.3951
2022-09-20,42.0247
2022-09-21,41.6283
2022-09-22,40.7275
2022-09-23,39.5049
2022-09-24,39.5049
2022-09-25,39.5049
2022-09-26,37.2181
2022-09-27,36.8855
2022-09-28,39.6352
2022-09-29,37.9497
2022-09-30,37.2035
2022-10-01,37.2035
2022-10-02,37.2035
2022-10-03,40.9245
2022-10-04,43.1392
2022-10-05,42.174
2022-10-06,41.7711
2022-10-07,39.6054
2022-10-08,39.6054
2022-10-09,39.6054
2022-10-10,39.8387
2022-10-11,38.2836
2022-10-12,37.8081
2022-10-13,38.3088
2022-10-14,37.0738
2022-10-15,37.0738
2022-10-16,37.0738
2022-10-17,40.9699
2022-10-18,41.9099
2022-10-19,40.79
2022-10-20,41.5175
2022-10-21,42.2112
2022-10-22,42.2112
2022-10-23,42.2112
2022-10-24,42.1199
2022-10-25,45.6814
2022-10-26,46.2259
2022-10-27,46.6213
2022-10-28,47.4606
2022-10-29,47.4606
2022-10-30,47.4606
2022-10-31,45.7252
2022-11-01,46.3465
2022-11-02,44.5528
2022-11-03,41.8274
2022-11-04,40.6798
2022-11-05,40.6798
2022-11-06,40.6798
2022-11-07,46.134
2022-11-08,48.6148
2022-11-09,44.822
2022-11-10,51.15
2022-11-11,53.8448
2022-11-12,53.8448
2022-11-13,53.8448
2022-11-14,52.2277
2022-11-15,50.8342
2022-11-16,49.8556
2022-11-17,48.8524
2022-11-18,48.3642
2022-11-19,48.3642
2022-11-20,48.3642
2022-11-21,47.2053
2022-11-22,49.2893
2022-11-23,50.6021
2022-11-24,50.6021
2022-11-25,50.9545
2022-11-26,50.9545
2022-11-27,50.9545
2022-11-28,49.5581
2022-11-29,49.8963
2022-11-30,51.1499
2022-12-01,49.5553
2022-12-02,49.4513
2022-12-03,49.4513
2022-12-04,49.4513
2022-12-05,45.8353
2022-12-06,45.7718
2022-12-07,45.7718
2022-12-08,46.447
2022-12-09,46.9295
2022-12-10,46.9295
2022-12-11,46.9295
2022-12-12,49.5174
2022-12-13,52.2543
2022-12-14,50.6998
2022-12-15,47.5586
2022-12-16,46.0493
2022-12-17,46.0493
2022-12-18,46.0493
2022-12-19,44.3039
2022-12-20,44.1437
2022-12-21,44.5586
2022-12-22,45.4803
2022-12-23,46.8109
2022-12-24,46.8109
2022-12-25,46.8109
2022-12-26,46.8109
2022-12-27,45.87
2022-12-28,43.4381
2022-12-29,46.0584
2022-12-30,45.7753
2022-12-31,45.7753
2023-01-01,45.7753
2023-01-02,45.7753
2023-01-03,46.0327
2023-01-04,49.0351
2023-01-05,49.837
2023-01-06,52.2467
2023-01-07,52.2467
2023-01-08,52.2467
2023-01-09,52.9258
2023-01-10,48.9638
2023-01-11,49.8272
2023-01-12,49.8671
2023-01-13,47.6344
2023-01-14,47.6344
2023-01-15,47.6344
2023-01-16,47.6344
2023-01-17,47.6769
2023-01-18,45.5352
2023-01-19,42.9343
2023-01-20,45.9529
2023-01-21,45.9529
2023-01-22,45.9529
2023-01-23,48.641
2023-01-24,47.6019
2023-01-25,49.2055
2023-01-26,48.176
2023-01-27,48.1374
2023-01-28,48.1374
2023-01-29,48.1374
2023-01-30,46.4441
2023-01-31,48.2833
2023-02-01,50.492
2023-02-02,53.0648
2023-02-03,50.9394
2023-02-04,50.9394
2023-02-05,50.9394
2023-02-06,49.2899
2023-02-07,48.8998
2023-02-08,46.5018
2023-02-09,44.806
2023-02-10,45.7209
2023-02-11,45.7209
2023-02-12,45.7209
2023-02-13,46.8493
2023-02-14,47.2421
2023-02-15,48.9337
2023-02-16,47.6767
2023-02-17,47.9
2023-02-18,47.9
2023-02-19,47.9
2023-02-20,47.9
2023-02-21,43.2418
2023-02-22,43.9353
2023-02-23,46.9736
2023-02-24,45.1497
2023-02-25,45.1497
2023-02-26,45.1497
2023-02-27,41.5088
2023-02-28,39.1006
2023-03-01,38.4291
2023-03-02,37.8445
2023-03-03,39.0436
2023-03-04,39.0436
2023-03-05,39.0436
2023-03-06,38.0415
2023-03-07,40.1601
2023-03-08,39.7131
2023-03-09,40.156
2023-03-10,37.7342
2023-03-11,37.7342
2023-03-12,37.7342
2023-03-13,36.9753
2023-03-14,36.1334
2023-03-15,35.7722
2023-03-16,34.7251
2023-03-17,33.4795
2023-03-18,33.4795
2023-03-19,33.4795
2023-03-20,33.1647
