,AJRD US Equity
2023-03-20,56.5357
2023-03-21,55.6211
2023-03-22,53.3875
2023-03-23,54.7047
2023-03-24,54.1395
2023-03-25,54.1395
2023-03-26,54.1395
2023-03-27,55.6562
2023-03-28,55.3014
2023-03-29,56.9114
2023-03-30,59.1498
2023-03-31,59.3247
2023-04-01,59.3247
2023-04-02,59.3247
2023-04-03,60.2058
2023-04-04,60.2948
2023-04-05,61.3671
2023-04-06,60.5217
2023-04-07,60.5217
2023-04-08,60.5217
2023-04-09,60.5217
2023-04-10,60.7084
2023-04-11,60.5603
2023-04-12,60.9544
2023-04-13,61.354
2023-04-14,61.192
2023-04-15,61.192
2023-04-16,61.192
2023-04-17,61.6113
2023-04-18,61.2689
2023-04-19,61.9256
2023-04-20,64.8061
2023-04-21,60.5733
2023-04-22,60.5733
2023-04-23,60.5733
2023-04-24,60.8904
2023-04-25,58.7715
2023-04-26,57.811
2023-04-27,58.1646
2023-04-28,58.2852
2023-04-29,58.2852
2023-04-30,58.2852
2023-05-01,57.2608
2023-05-02,57.2608
2023-05-03,57.7901
2023-05-04,57.7901
2023-05-05,56.2979
2023-05-06,56.2979
2023-05-07,56.2979
2023-05-08,54.479
2023-05-09,51.2259
2023-05-10,51.541
2023-05-11,52.6486
2023-05-12,52.4713
2023-05-13,52.4713
2023-05-14,52.4713
2023-05-15,53.6024
2023-05-16,45.9992
2023-05-17,44.3381
2023-05-18,43.2607
2023-05-19,40.345
2023-05-20,40.345
2023-05-21,40.345
2023-05-22,39.8616
2023-05-23,38.3182
2023-05-24,36.6255
2023-05-25,37.7631
2023-05-26,30.8814
2023-05-27,30.8814
2023-05-28,30.8814
2023-05-29,30.8814
2023-05-30,38.0216
2023-05-31,35.8451
2023-06-01,36.2978
2023-06-02,34.694
2023-06-03,34.694
2023-06-04,34.694
2023-06-05,40.1641
2023-06-06,38.4963
2023-06-07,38.4094
2023-06-08,38.8376
2023-06-09,34.755
2023-06-10,34.755
2023-06-11,34.755
2023-06-12,40.0747
2023-06-13,37.5415
2023-06-14,36.643
2023-06-15,35.9022
2023-06-16,37.8518
2023-06-17,37.8518
2023-06-18,37.8518
2023-06-19,37.8518
2023-06-20,41.2995
2023-06-21,43.1633
2023-06-22,47.675
2023-06-23,47.9801
2023-06-24,47.9801
2023-06-25,47.9801
2023-06-26,47.2205
2023-06-27,49.0963
2023-06-28,49.7126
2023-06-29,49.9216
2023-06-30,47.3748
2023-07-01,47.3748
2023-07-02,47.3748
2023-07-03,49.4042
2023-07-04,49.4042
2023-07-05,53.5043
2023-07-06,50.0106
2023-07-07,50.5828
2023-07-08,50.5828
2023-07-09,50.5828
2023-07-10,47.4019
2023-07-11,49.247
2023-07-12,57.1798
2023-07-13,58.0196
2023-07-14,56.122
2023-07-15,56.122
2023-07-16,56.122
2023-07-17,55.1884
2023-07-18,53.1751
2023-07-19,53.0841
2023-07-20,57.6593
2023-07-21,56.1729
2023-07-22,56.1729
2023-07-23,56.1729
2023-07-24,57.3805
2023-07-25,59.615
2023-07-26,63.4044
2023-07-27,67.4647
2023-07-28,67.4647
2023-07-29,67.4647
2023-07-30,67.4647
2023-07-31,67.4647
2023-08-01,67.4647
2023-08-02,67.4647
2023-08-03,67.4647
2023-08-04,67.4647
2023-08-05,67.4647
2023-08-06,67.4647
2023-08-07,67.4647
2023-08-08,67.4647
2023-08-09,67.4647
2023-08-10,67.4647
2023-08-11,67.4647
2023-08-12,67.4647
2023-08-13,67.4647
2023-08-14,67.4647
2023-08-15,67.4647
2023-08-16,67.4647
2023-08-17,67.4647
2023-08-18,67.4647
2023-08-19,67.4647
2023-08-20,67.4647
2023-08-21,67.4647
2023-08-22,67.4647
2023-08-23,67.4647
2023-08-24,67.4647
2023-08-25,67.4647
2023-08-26,67.4647
2023-08-27,67.4647
2023-08-28,67.4647
2023-08-29,67.4647
2023-08-30,67.4647
2023-08-31,67.4647
2023-09-01,67.4647
2023-09-02,67.4647
2023-09-03,67.4647
2023-09-04,67.4647
2023-09-05,67.4647
2023-09-06,67.4647
2023-09-07,67.4647
2023-09-08,67.4647
2023-09-09,67.4647
2023-09-10,67.4647
2023-09-11,67.4647
2023-09-12,67.4647
2023-09-13,67.4647
2023-09-14,67.4647
2023-09-15,67.4647
2023-09-16,67.4647
2023-09-17,67.4647
2023-09-18,67.4647
2023-09-19,67.4647
2023-09-20,67.4647
2023-09-21,67.4647
2023-09-22,67.4647
2023-09-23,67.4647
2023-09-24,67.4647
2023-09-25,67.4647
2023-09-26,67.4647
2023-09-27,67.4647
2023-09-28,67.4647
2023-09-29,67.4647
2023-09-30,67.4647
2023-10-01,67.4647
2023-10-02,67.4647
2023-10-03,67.4647
2023-10-04,67.4647
2023-10-05,67.4647
2023-10-06,67.4647
2023-10-07,67.4647
2023-10-08,67.4647
2023-10-09,67.4647
2023-10-10,67.4647
2023-10-11,67.4647
2023-10-12,67.4647
2023-10-13,67.4647
2023-10-14,67.4647
2023-10-15,67.4647
2023-10-16,67.4647
2023-10-17,67.4647
2023-10-18,67.4647
2023-10-19,67.4647
2023-10-20,67.4647
2023-10-21,67.4647
2023-10-22,67.4647
2023-10-23,67.4647
2023-10-24,67.4647
2023-10-25,67.4647
2023-10-26,67.4647
2023-10-27,67.4647
2023-10-28,67.4647
2023-10-29,67.4647
2023-10-30,67.4647
2023-10-31,67.4647
2023-11-01,67.4647
2023-11-02,67.4647
2023-11-03,67.4647
2023-11-04,67.4647
2023-11-05,67.4647
2023-11-06,67.4647
2023-11-07,67.4647
2023-11-08,67.4647
2023-11-09,67.4647
2023-11-10,67.4647
2023-11-11,67.4647
2023-11-12,67.4647
2023-11-13,67.4647
2023-11-14,67.4647
2023-11-15,67.4647
2023-11-16,67.4647
2023-11-17,67.4647
2023-11-18,67.4647
2023-11-19,67.4647
2023-11-20,67.4647
2023-11-21,67.4647
2023-11-22,67.4647
2023-11-23,67.4647
2023-11-24,67.4647
2023-11-25,67.4647
2023-11-26,67.4647
2023-11-27,67.4647
2023-11-28,67.4647
2023-11-29,67.4647
2023-11-30,67.4647
2023-12-01,67.4647
2023-12-02,67.4647
2023-12-03,67.4647
2023-12-04,67.4647
2023-12-05,67.4647
2023-12-06,67.4647
2023-12-07,67.4647
2023-12-08,67.4647
2023-12-09,67.4647
2023-12-10,67.4647
2023-12-11,67.4647
2023-12-12,67.4647
2023-12-13,67.4647
2023-12-14,67.4647
2023-12-15,67.4647
2023-12-16,67.4647
2023-12-17,67.4647
2023-12-18,67.4647
2023-12-19,67.4647
2023-12-20,67.4647
2023-12-21,67.4647
2023-12-22,67.4647
2023-12-23,67.4647
2023-12-24,67.4647
2023-12-25,67.4647
2023-12-26,67.4647
2023-12-27,67.4647
2023-12-28,67.4647
2023-12-29,67.4647
2023-12-30,67.4647
2023-12-31,67.4647
2024-01-01,67.4647
2024-01-02,67.4647
2024-01-03,67.4647
2024-01-04,67.4647
2024-01-05,67.4647
2024-01-06,67.4647
2024-01-07,67.4647
2024-01-08,67.4647
2024-01-09,67.4647
2024-01-10,67.4647
2024-01-11,67.4647
2024-01-12,67.4647
2024-01-13,67.4647
2024-01-14,67.4647
2024-01-15,67.4647
2024-01-16,67.4647
2024-01-17,67.4647
2024-01-18,67.4647
2024-01-19,67.4647
2024-01-20,67.4647
2024-01-21,67.4647
2024-01-22,67.4647
2024-01-23,67.4647
2024-01-24,67.4647
2024-01-25,67.4647
2024-01-26,67.4647
2024-01-27,67.4647
2024-01-28,67.4647
2024-01-29,67.4647
2024-01-30,67.4647
2024-01-31,67.4647
2024-02-01,67.4647
2024-02-02,67.4647
2024-02-03,67.4647
2024-02-04,67.4647
2024-02-05,67.4647
2024-02-06,67.4647
2024-02-07,67.4647
2024-02-08,67.4647
2024-02-09,67.4647
2024-02-10,67.4647
2024-02-11,67.4647
2024-02-12,67.4647
2024-02-13,67.4647
2024-02-14,67.4647
2024-02-15,67.4647
2024-02-16,67.4647
2024-02-17,67.4647
2024-02-18,67.4647
2024-02-19,67.4647
2024-02-20,67.4647
2024-02-21,67.4647
2024-02-22,67.4647
2024-02-23,67.4647
2024-02-24,67.4647
2024-02-25,67.4647
2024-02-26,67.4647
2024-02-27,67.4647
2024-02-28,67.4647
2024-02-29,67.4647
2024-03-01,67.4647
2024-03-02,67.4647
2024-03-03,67.4647
2024-03-04,67.4647
2024-03-05,67.4647
2024-03-06,67.4647
2024-03-07,67.4647
2024-03-08,67.4647
2024-03-09,67.4647
2024-03-10,67.4647
2024-03-11,67.4647
2024-03-12,67.4647
2024-03-13,67.4647
2024-03-14,67.4647
2024-03-15,67.4647
2024-03-16,67.4647
2024-03-17,67.4647
2024-03-18,67.4647
2024-03-19,67.4647
2024-03-20,67.4647
2024-03-21,67.4647
2024-03-22,67.4647
2024-03-23,67.4647
2024-03-24,67.4647
2024-03-25,67.4647
2024-03-26,67.4647
2024-03-27,67.4647
2024-03-28,67.4647
2024-03-29,67.4647
2024-03-30,67.4647
2024-03-31,67.4647
2024-04-01,67.4647
2024-04-02,67.4647
2024-04-03,67.4647
2024-04-04,67.4647
2024-04-05,67.4647
2024-04-06,67.4647
2024-04-07,67.4647
2024-04-08,67.4647
