,MSM US Equity
2021-08-11,46.6224
2021-08-12,46.7648
2021-08-13,45.0768
2021-08-14,45.0768
2021-08-15,45.0768
2021-08-16,43.9539
2021-08-17,43.919
2021-08-18,40.454
2021-08-19,41.5272
2021-08-20,41.445
2021-08-21,41.445
2021-08-22,41.445
2021-08-23,43.0089
2021-08-24,43.6364
2021-08-25,44.4335
2021-08-26,43.2608
2021-08-27,46.3748
2021-08-28,46.3748
2021-08-29,46.3748
2021-08-30,45.3751
2021-08-31,44.1999
2021-09-01,42.1767
2021-09-02,43.7601
2021-09-03,42.0457
2021-09-04,42.0457
2021-09-05,42.0457
2021-09-06,42.0457
2021-09-07,40.3088
2021-09-08,40.2238
2021-09-09,39.4653
2021-09-10,37.4089
2021-09-11,37.4089
2021-09-12,37.4089
2021-09-13,38.1616
2021-09-14,37.4789
2021-09-15,39.0203
2021-09-16,37.3044
2021-09-17,36.1641
2021-09-18,36.1641
2021-09-19,36.1641
2021-09-20,36.6506
2021-09-21,37.7476
2021-09-22,39.6811
2021-09-23,41.0733
2021-09-24,41.0537
2021-09-25,41.0537
2021-09-26,41.0537
2021-09-27,44.1949
2021-09-28,42.6681
2021-09-29,44.517
2021-09-30,41.6758
2021-10-01,44.8764
2021-10-02,44.8764
2021-10-03,44.8764
2021-10-04,46.9178
2021-10-05,47.0867
2021-10-06,50.2015
2021-10-07,50.1326
2021-10-08,51.5757
2021-10-09,51.5757
2021-10-10,51.5757
2021-10-11,49.7781
2021-10-12,50.1329
2021-10-13,48.5938
2021-10-14,53.4396
2021-10-15,51.7572
2021-10-16,51.7572
2021-10-17,51.7572
2021-10-18,53.1331
2021-10-19,54.8602
2021-10-20,50.1603
2021-10-21,47.1685
2021-10-22,46.2882
2021-10-23,46.2882
2021-10-24,46.2882
2021-10-25,47.2833
2021-10-26,46.2952
2021-10-27,45.7302
2021-10-28,50.033
2021-10-29,51.1654
2021-10-30,51.1654
2021-10-31,51.1654
2021-11-01,52.7451
2021-11-02,52.4035
2021-11-03,52.9083
2021-11-04,52.7877
2021-11-05,52.9652
2021-11-06,52.9652
2021-11-07,52.9652
2021-11-08,54.1687
2021-11-09,55.2866
2021-11-10,53.7444
2021-11-11,53.1887
2021-11-12,53.8701
2021-11-13,53.8701
2021-11-14,53.8701
2021-11-15,54.6773
2021-11-16,56.103
2021-11-17,55.1324
2021-11-18,53.4512
2021-11-19,50.8514
2021-11-20,50.8514
2021-11-21,50.8514
2021-11-22,50.0741
2021-11-23,53.662
2021-11-24,51.3758
2021-11-25,51.3758
2021-11-26,45.046
2021-11-27,45.046
2021-11-28,45.046
2021-11-29,44.0313
2021-11-30,39.7923
2021-12-01,38.4256
2021-12-02,44.6898
2021-12-03,45.1201
2021-12-04,45.1201
2021-12-05,45.1201
2021-12-06,48.2133
2021-12-07,49.5892
2021-12-08,50.0468
2021-12-09,49.414
2021-12-10,53.5459
2021-12-11,53.5459
2021-12-12,53.5459
2021-12-13,50.7501
2021-12-14,50.4225
2021-12-15,53.4898
2021-12-16,53.8451
2021-12-17,50.1729
2021-12-18,50.1729
2021-12-19,50.1729
2021-12-20,48.7655
2021-12-21,51.6864
2021-12-22,50.965
2021-12-23,51.6055
2021-12-24,51.6055
2021-12-25,51.6055
2021-12-26,51.6055
2021-12-27,52.7092
2021-12-28,52.9042
2021-12-29,53.945
2021-12-30,51.29
2021-12-31,51.5367
2022-01-01,51.5367
2022-01-02,51.5367
2022-01-03,51.2903
2022-01-04,52.7147
2022-01-05,50.7223
2022-01-06,49.6294
2022-01-07,50.6398
2022-01-08,50.6398
2022-01-09,50.6398
2022-01-10,51.0045
2022-01-11,52.3035
2022-01-12,53.2262
2022-01-13,56.536
2022-01-14,55.8287
2022-01-15,55.8287
2022-01-16,55.8287
2022-01-17,55.8287
2022-01-18,51.645
2022-01-19,50.3966
2022-01-20,48.1876
2022-01-21,49.2794
2022-01-22,49.2794
2022-01-23,49.2794
2022-01-24,51.9115
2022-01-25,48.8032
2022-01-26,48.0171
2022-01-27,45.7704
2022-01-28,45.9385
2022-01-29,45.9385
2022-01-30,45.9385
2022-01-31,47.4076
2022-02-01,50.8294
2022-02-02,52.2346
2022-02-03,52.1412
2022-02-04,46.4479
2022-02-05,46.4479
2022-02-06,46.4479
2022-02-07,44.9348
2022-02-08,43.2912
2022-02-09,46.9664
2022-02-10,44.6523
2022-02-11,43.9238
2022-02-12,43.9238
2022-02-13,43.9238
2022-02-14,43.8156
2022-02-15,43.5933
2022-02-16,45.3611
2022-02-17,44.5032
2022-02-18,43.1041
2022-02-19,43.1041
2022-02-20,43.1041
2022-02-21,43.1041
2022-02-22,42.2938
2022-02-23,38.9961
2022-02-24,37.9008
2022-02-25,42.6052
2022-02-26,42.6052
2022-02-27,42.6052
2022-02-28,42.2027
2022-03-01,39.7854
2022-03-02,43.1315
2022-03-03,46.753
2022-03-04,47.4942
2022-03-05,47.4942
2022-03-06,47.4942
2022-03-07,45.6675
2022-03-08,46.5186
2022-03-09,46.1077
2022-03-10,44.251
2022-03-11,42.3139
2022-03-12,42.3139
2022-03-13,42.3139
2022-03-14,48.6604
2022-03-15,49.4391
2022-03-16,48.0418
2022-03-17,50.371
2022-03-18,50.1803
2022-03-19,50.1803
2022-03-20,50.1803
2022-03-21,49.8677
2022-03-22,49.608
2022-03-23,49.8574
2022-03-24,52.2023
2022-03-25,53.9459
2022-03-26,53.9459
2022-03-27,53.9459
2022-03-28,53.2978
2022-03-29,54.5824
2022-03-30,60.1641
2022-03-31,58.6499
2022-04-01,59.2131
2022-04-02,59.2131
2022-04-03,59.2131
2022-04-04,56.3116
2022-04-05,56.0232
2022-04-06,56.2904
2022-04-07,55.5226
2022-04-08,56.851
2022-04-09,56.851
2022-04-10,56.851
2022-04-11,59.2005
2022-04-12,59.5432
2022-04-13,61.4363
2022-04-14,57.5416
2022-04-15,57.5416
2022-04-16,57.5416
2022-04-17,57.5416
2022-04-18,56.3946
2022-04-19,59.8887
2022-04-20,60.2548
2022-04-21,61.2721
2022-04-22,57.6691
2022-04-23,57.6691
2022-04-24,57.6691
2022-04-25,56.6872
2022-04-26,54.5637
2022-04-27,52.487
2022-04-28,55.1795
2022-04-29,50.701
2022-04-30,50.701
2022-05-01,50.701
2022-05-02,47.9907
2022-05-03,49.3355
2022-05-04,54.5226
2022-05-05,50.6439
2022-05-06,48.3366
2022-05-07,48.3366
2022-05-08,48.3366
2022-05-09,49.07
2022-05-10,46.9392
2022-05-11,44.5971
2022-05-12,46.3223
2022-05-13,47.6342
2022-05-14,47.6342
2022-05-15,47.6342
2022-05-16,49.6035
2022-05-17,54.2816
2022-05-18,50.5589
2022-05-19,49.8661
2022-05-20,49.1253
2022-05-21,49.1253
2022-05-22,49.1253
2022-05-23,49.0951
2022-05-24,51.0549
2022-05-25,51.3471
2022-05-26,52.5951
2022-05-27,54.5316
2022-05-28,54.5316
2022-05-29,54.5316
2022-05-30,54.5316
2022-05-31,54.0049
2022-06-01,54.279
2022-06-02,54.1862
2022-06-03,53.1708
2022-06-04,53.1708
2022-06-05,53.1708
2022-06-06,54.1743
2022-06-07,55.8123
2022-06-08,52.9703
2022-06-09,49.401
2022-06-10,47.4616
2022-06-11,47.4616
2022-06-12,47.4616
2022-06-13,44.091
2022-06-14,43.3937
2022-06-15,42.6951
2022-06-16,38.366
2022-06-17,36.0858
2022-06-18,36.0858
2022-06-19,36.0858
2022-06-20,36.0858
2022-06-21,37.6199
2022-06-22,37.3303
2022-06-23,37.1881
2022-06-24,41.4734
2022-06-25,41.4734
2022-06-26,41.4734
2022-06-27,43.3036
2022-06-28,39.507
2022-06-29,42.5344
2022-06-30,42.2733
2022-07-01,41.7555
2022-07-02,41.7555
2022-07-03,41.7555
2022-07-04,41.7555
2022-07-05,40.8961
2022-07-06,41.5368
2022-07-07,41.7607
2022-07-08,41.0425
2022-07-09,41.0425
2022-07-10,41.0425
2022-07-11,41.8705
2022-07-12,42.0709
2022-07-13,41.8174
2022-07-14,40.5247
2022-07-15,45.3646
2022-07-16,45.3646
2022-07-17,45.3646
2022-07-18,44.1764
2022-07-19,47.6748
2022-07-20,48.9464
2022-07-21,50.2319
2022-07-22,50.7282
2022-07-23,50.7282
2022-07-24,50.7282
2022-07-25,52.5021
2022-07-26,52.7535
2022-07-27,53.6501
2022-07-28,55.607
2022-07-29,58.2718
2022-07-30,58.2718
2022-07-31,58.2718
2022-08-01,57.8178
2022-08-02,55.8932
2022-08-03,56.9652
2022-08-04,56.8182
2022-08-05,56.7316
2022-08-06,56.7316
2022-08-07,56.7316
2022-08-08,57.1537
2022-08-09,57.5139
2022-08-10,60.1848
2022-08-11,60.1848
2022-08-12,62.5048
2022-08-13,62.5048
2022-08-14,62.5048
2022-08-15,63.1606
2022-08-16,63.476
2022-08-17,62.4489
2022-08-18,63.1449
2022-08-19,61.0433
2022-08-20,61.0433
2022-08-21,61.0433
2022-08-22,57.533
2022-08-23,56.1492
2022-08-24,56.1011
2022-08-25,57.7317
2022-08-26,51.9498
2022-08-27,51.9498
2022-08-28,51.9498
2022-08-29,51.8432
2022-08-30,48.8962
2022-08-31,46.5447
2022-09-01,46.4689
2022-09-02,45.3422
2022-09-03,45.3422
2022-09-04,45.3422
2022-09-05,45.3422
2022-09-06,45.1694
2022-09-07,48.5081
2022-09-08,47.9167
2022-09-09,49.0252
2022-09-10,49.0252
2022-09-11,49.0252
2022-09-12,50.5072
2022-09-13,45.0658
2022-09-14,42.6129
2022-09-15,42.1916
2022-09-16,40.9847
2022-09-17,40.9847
2022-09-18,40.9847
2022-09-19,42.7951
2022-09-20,41.4291
2022-09-21,39.9452
2022-09-22,38.1695
2022-09-23,35.8635
2022-09-24,35.8635
2022-09-25,35.8635
2022-09-26,35.6801
2022-09-27,36.5836
2022-09-28,42.0241
2022-09-29,39.9681
2022-09-30,39.2553
2022-10-01,39.2553
2022-10-02,39.2553
2022-10-03,43.2225
2022-10-04,47.5064
2022-10-05,46.4442
2022-10-06,44.9266
2022-10-07,42.0818
2022-10-08,42.0818
2022-10-09,42.0818
2022-10-10,43.7052
2022-10-11,44.8115
2022-10-12,44.9314
2022-10-13,48.5015
2022-10-14,45.686
2022-10-15,45.686
2022-10-16,45.686
2022-10-17,49.0008
2022-10-18,51.8897
2022-10-19,50.1759
2022-10-20,49.0264
2022-10-21,52.545
2022-10-22,52.545
2022-10-23,52.545
2022-10-24,54.087
2022-10-25,54.3255
2022-10-26,54.7961
2022-10-27,55.9473
2022-10-28,58.0556
2022-10-29,58.0556
2022-10-30,58.0556
2022-10-31,58.4528
2022-11-01,60.3664
2022-11-02,56.5768
2022-11-03,56.3881
2022-11-04,56.7612
2022-11-05,56.7612
2022-11-06,56.7612
2022-11-07,57.2005
2022-11-08,57.5238
2022-11-09,56.0838
2022-11-10,60.5947
2022-11-11,60.0093
2022-11-12,60.0093
2022-11-13,60.0093
2022-11-14,59.1779
2022-11-15,59.5348
2022-11-16,58.3905
2022-11-17,58.1238
2022-11-18,60.664
2022-11-19,60.664
2022-11-20,60.664
2022-11-21,59.5699
2022-11-22,60.7003
2022-11-23,57.6153
2022-11-24,57.6153
2022-11-25,57.6153
2022-11-26,57.6153
2022-11-27,57.6153
2022-11-28,56.3403
2022-11-29,56.7227
2022-11-30,60.1372
2022-12-01,59.4606
2022-12-02,59.6388
2022-12-03,59.6388
2022-12-04,59.6388
2022-12-05,56.9098
2022-12-06,55.1325
2022-12-07,55.6405
2022-12-08,55.7884
2022-12-09,53.9504
2022-12-10,53.9504
2022-12-11,53.9504
2022-12-12,55.7084
2022-12-13,54.907
2022-12-14,54.5726
2022-12-15,50.8006
2022-12-16,50.4074
2022-12-17,50.4074
2022-12-18,50.4074
2022-12-19,49.9409
2022-12-20,49.8954
2022-12-21,53.7927
2022-12-22,51.9028
2022-12-23,53.2658
2022-12-24,53.2658
2022-12-25,53.2658
2022-12-26,53.2658
2022-12-27,53.6214
2022-12-28,48.8285
2022-12-29,50.3235
2022-12-30,49.6279
2022-12-31,49.6279
2023-01-01,49.6279
2023-01-02,49.6279
2023-01-03,49.5615
2023-01-04,49.1755
2023-01-05,40.5802
2023-01-06,43.6138
2023-01-07,43.6138
2023-01-08,43.6138
2023-01-09,46.3881
2023-01-10,48.5987
2023-01-11,50.9592
2023-01-12,49.599
2023-01-13,49.4452
2023-01-14,49.4452
2023-01-15,49.4452
2023-01-16,49.4452
2023-01-17,46.9771
2023-01-18,44.6037
2023-01-19,43.7566
2023-01-20,47.4716
2023-01-21,47.4716
2023-01-22,47.4716
2023-01-23,49.0948
2023-01-24,50.6535
2023-01-25,50.1558
2023-01-26,52.4247
2023-01-27,52.753
2023-01-28,52.753
2023-01-29,52.753
2023-01-30,50.6251
2023-01-31,54.0948
2023-02-01,59.4255
2023-02-02,63.7433
2023-02-03,62.1327
2023-02-04,62.1327
2023-02-05,62.1327
2023-02-06,62.2059
2023-02-07,62.6293
2023-02-08,58.8959
2023-02-09,57.3556
2023-02-10,56.6181
2023-02-11,56.6181
2023-02-12,56.6181
2023-02-13,57.6438
2023-02-14,55.9478
2023-02-15,56.4896
2023-02-16,55.8969
2023-02-17,56.9102
2023-02-18,56.9102
2023-02-19,56.9102
2023-02-20,56.9102
2023-02-21,52.4424
2023-02-22,51.4735
2023-02-23,51.8991
2023-02-24,51.8051
2023-02-25,51.8051
2023-02-26,51.8051
2023-02-27,52.2524
2023-02-28,52.7245
2023-03-01,54.3757
2023-03-02,54.6074
2023-03-03,55.2763
2023-03-04,55.2763
2023-03-05,55.2763
2023-03-06,53.2577
2023-03-07,52.9533
2023-03-08,53.8308
2023-03-09,50.7414
2023-03-10,47.4297
2023-03-11,47.4297
2023-03-12,47.4297
2023-03-13,45.305
2023-03-14,47.7074
2023-03-15,44.1811
2023-03-16,45.0956
2023-03-17,41.2651
2023-03-18,41.2651
