,PSX US Equity
2020-08-23,44.966
2020-08-24,48.1724
2020-08-25,46.0791
2020-08-26,44.4948
2020-08-27,44.7772
2020-08-28,46.6449
2020-08-29,46.6449
2020-08-30,46.6449
2020-08-31,43.3535
2020-09-01,43.7493
2020-09-02,45.3058
2020-09-03,44.9382
2020-09-04,44.2066
2020-09-05,44.2066
2020-09-06,44.2066
2020-09-07,44.2066
2020-09-08,43.1622
2020-09-09,43.0693
2020-09-10,40.5518
2020-09-11,42.9039
2020-09-12,42.9039
2020-09-13,42.9039
2020-09-14,44.6269
2020-09-15,44.2866
2020-09-16,47.4721
2020-09-17,47.2902
2020-09-18,46.6772
2020-09-19,46.6772
2020-09-20,46.6772
2020-09-21,42.4852
2020-09-22,41.9259
2020-09-23,39.3157
2020-09-24,39.629
2020-09-25,39.673
2020-09-26,39.673
2020-09-27,39.673
2020-09-28,41.2937
2020-09-29,39.507
2020-09-30,39.1642
2020-10-01,37.6577
2020-10-02,38.8739
2020-10-03,38.8739
2020-10-04,38.8739
2020-10-05,41.1428
2020-10-06,39.6214
2020-10-07,40.9406
2020-10-08,43.4526
2020-10-09,42.792
2020-10-10,42.792
2020-10-11,42.792
2020-10-12,43.415
2020-10-13,41.0062
2020-10-14,42.2325
2020-10-15,42.8845
2020-10-16,40.749
2020-10-17,40.749
2020-10-18,40.749
2020-10-19,39.0501
2020-10-20,40.065
2020-10-21,39.1483
2020-10-22,41.2116
2020-10-23,41.9535
2020-10-24,41.9535
2020-10-25,41.9535
2020-10-26,39.3932
2020-10-27,38.2879
2020-10-28,35.5403
2020-10-29,38.3659
2020-10-30,39.4271
2020-10-31,39.4271
2020-11-01,39.4271
2020-11-02,41.4219
2020-11-03,40.9497
2020-11-04,41.576
2020-11-05,42.0055
2020-11-06,40.2918
2020-11-07,40.2918
2020-11-08,40.2918
2020-11-09,53.6887
2020-11-10,54.8136
2020-11-11,55.6567
2020-11-12,50.8324
2020-11-13,54.6798
2020-11-14,54.6798
2020-11-15,54.6798
2020-11-16,58.8026
2020-11-17,60.1575
2020-11-18,56.1689
2020-11-19,56.7474
2020-11-20,56.8652
2020-11-21,56.8652
2020-11-22,56.8652
2020-11-23,60.2632
2020-11-24,61.6459
2020-11-25,59.9695
2020-11-26,59.9695
2020-11-27,58.8025
2020-11-28,58.8025
2020-11-29,58.8025
2020-11-30,53.9037
2020-12-01,54.9882
2020-12-02,57.0392
2020-12-03,57.5027
2020-12-04,60.6994
2020-12-05,60.6994
2020-12-06,60.6994
2020-12-07,58.3043
2020-12-08,58.5577
2020-12-09,59.5887
2020-12-10,61.1049
2020-12-11,59.6105
2020-12-12,59.6105
2020-12-13,59.6105
2020-12-14,57.1268
2020-12-15,57.9548
2020-12-16,56.9248
2020-12-17,56.7942
2020-12-18,56.4372
2020-12-19,56.4372
2020-12-20,56.4372
2020-12-21,56.0274
2020-12-22,56.9439
2020-12-23,58.5642
2020-12-24,57.7979
2020-12-25,57.7979
2020-12-26,57.7979
2020-12-27,57.7979
2020-12-28,58.335
2020-12-29,57.1438
2020-12-30,59.1598
2020-12-31,58.3161
2021-01-01,58.3161
2021-01-02,58.3161
2021-01-03,58.3161
2021-01-04,58.238
2021-01-05,59.9668
2021-01-06,59.2477
2021-01-07,59.8491
2021-01-08,58.2511
2021-01-09,58.2511
2021-01-10,58.2511
2021-01-11,59.7589
2021-01-12,61.1274
2021-01-13,58.3752
2021-01-14,60.5839
2021-01-15,57.3936
2021-01-16,57.3936
2021-01-17,57.3936
2021-01-18,57.3936
2021-01-19,60.1437
2021-01-20,60.6707
2021-01-21,57.7816
2021-01-22,57.0133
2021-01-23,57.0133
2021-01-24,57.0133
2021-01-25,56.4154
2021-01-26,55.4303
2021-01-27,55.2876
2021-01-28,55.5566
2021-01-29,50.9295
2021-01-30,50.9295
2021-01-31,50.9295
2021-02-01,50.4296
2021-02-02,51.9177
2021-02-03,54.8017
2021-02-04,55.474
2021-02-05,55.5915
2021-02-06,55.5915
2021-02-07,55.5915
2021-02-08,59.371
2021-02-09,57.6651
2021-02-10,59.7448
2021-02-11,60.2247
2021-02-12,60.2105
2021-02-13,60.2105
2021-02-14,60.2105
2021-02-15,60.2105
2021-02-16,62.2127
2021-02-17,63.3177
2021-02-18,62.4263
2021-02-19,65.1737
2021-02-20,65.1737
2021-02-21,65.1737
2021-02-22,66.4969
2021-02-23,67.7047
2021-02-24,68.9725
2021-02-25,64.9691
2021-02-26,62.6765
2021-02-27,62.6765
2021-02-28,62.6765
2021-03-01,64.0388
2021-03-02,60.6653
2021-03-03,62.0031
2021-03-04,62.4824
2021-03-05,64.848
2021-03-06,64.848
2021-03-07,64.848
2021-03-08,65.7003
2021-03-09,61.4738
2021-03-10,63.8557
2021-03-11,62.9159
2021-03-12,63.641
2021-03-13,63.641
2021-03-14,63.641
2021-03-15,62.5259
2021-03-16,58.747
2021-03-17,59.2114
2021-03-18,54.3284
2021-03-19,55.1608
2021-03-20,55.1608
2021-03-21,55.1608
2021-03-22,53.2651
2021-03-23,51.5206
2021-03-24,54.4616
2021-03-25,54.8426
2021-03-26,56.5573
2021-03-27,56.5573
2021-03-28,56.5573
2021-03-29,54.5188
2021-03-30,54.2687
2021-03-31,53.3821
2021-04-01,54.9828
2021-04-02,54.9828
2021-04-03,54.9828
2021-04-04,54.9828
2021-04-05,53.6879
2021-04-06,52.2866
2021-04-07,51.3134
2021-04-08,49.5401
2021-04-09,50.2271
2021-04-10,50.2271
2021-04-11,50.2271
2021-04-12,48.6436
2021-04-13,48.6436
2021-04-14,50.7303
2021-04-15,50.2884
2021-04-16,49.8875
2021-04-17,49.8875
2021-04-18,49.8875
2021-04-19,48.9697
2021-04-20,46.0263
2021-04-21,48.0762
2021-04-22,45.7507
2021-04-23,47.6977
2021-04-24,47.6977
2021-04-25,47.6977
2021-04-26,47.7104
2021-04-27,49.7165
2021-04-28,52.0931
2021-04-29,53.2587
2021-04-30,52.9841
2021-05-01,52.9841
2021-05-02,52.9841
2021-05-03,56.3433
2021-05-04,55.1198
2021-05-05,57.1911
2021-05-06,57.828
2021-05-07,58.2734
2021-05-08,58.2734
2021-05-09,58.2734
2021-05-10,57.6147
2021-05-11,54.8222
2021-05-12,56.7156
2021-05-13,55.3269
2021-05-14,58.8537
2021-05-15,58.8537
2021-05-16,58.8537
2021-05-17,59.8329
2021-05-18,57.1055
2021-05-19,55.7107
2021-05-20,54.8628
2021-05-21,54.9652
2021-05-22,54.9652
2021-05-23,54.9652
2021-05-24,56.3534
2021-05-25,53.184
2021-05-26,53.3506
2021-05-27,54.5928
2021-05-28,54.3194
2021-05-29,54.3194
2021-05-30,54.3194
2021-05-31,54.3194
2021-06-01,57.3756
2021-06-02,60.2716
2021-06-03,59.6511
2021-06-04,61.898
2021-06-05,61.898
2021-06-06,61.898
2021-06-07,62.7765
2021-06-08,62.9191
2021-06-09,62.7367
2021-06-10,61.3813
2021-06-11,60.2671
2021-06-12,60.2671
2021-06-13,60.2671
2021-06-14,60.7837
2021-06-15,61.5106
2021-06-16,59.1725
2021-06-17,52.9287
2021-06-18,49.6229
2021-06-19,49.6229
2021-06-20,49.6229
2021-06-21,53.463
2021-06-22,54.1676
2021-06-23,54.5009
2021-06-24,56.1286
2021-06-25,56.5224
2021-06-26,56.5224
2021-06-27,56.5224
2021-06-28,50.3507
2021-06-29,49.972
2021-06-30,50.848
2021-07-01,52.3906
2021-07-02,53.3564
2021-07-03,53.3564
2021-07-04,53.3564
2021-07-05,53.3564
2021-07-06,48.9784
2021-07-07,46.7801
2021-07-08,44.8712
2021-07-09,47.2992
2021-07-10,47.2992
2021-07-11,47.2992
2021-07-12,46.9631
2021-07-13,46.1157
2021-07-14,42.8026
2021-07-15,41.4457
2021-07-16,38.9383
2021-07-17,38.9383
2021-07-18,38.9383
2021-07-19,35.6763
2021-07-20,36.4886
2021-07-21,40.0405
2021-07-22,38.8028
2021-07-23,38.6834
2021-07-24,38.6834
2021-07-25,38.6834
2021-07-26,41.5418
2021-07-27,41.8288
2021-07-28,42.7281
2021-07-29,42.2905
2021-07-30,40.9591
2021-07-31,40.9591
2021-08-01,40.9591
2021-08-02,41.0302
2021-08-03,44.6063
2021-08-04,40.2838
2021-08-05,42.5335
2021-08-06,43.2873
2021-08-07,43.2873
2021-08-08,43.2873
2021-08-09,42.3617
2021-08-10,43.9537
2021-08-11,44.189
2021-08-12,44.2294
2021-08-13,43.6309
2021-08-14,43.6309
2021-08-15,43.6309
2021-08-16,41.4773
2021-08-17,40.472
2021-08-18,38.6713
2021-08-19,36.9161
2021-08-20,36.6234
2021-08-21,36.6234
2021-08-22,36.6234
2021-08-23,40.9378
2021-08-24,43.8909
2021-08-25,45.5439
2021-08-26,43.9371
2021-08-27,46.4517
2021-08-28,46.4517
2021-08-29,46.4517
2021-08-30,45.3186
2021-08-31,44.7969
2021-09-01,42.8004
2021-09-02,43.7793
2021-09-03,43.4542
2021-09-04,43.4542
2021-09-05,43.4542
2021-09-06,43.4542
2021-09-07,42.4967
2021-09-08,40.6539
2021-09-09,40.395
2021-09-10,40.0155
2021-09-11,40.0155
2021-09-12,40.0155
2021-09-13,41.4077
2021-09-14,39.2447
2021-09-15,40.5021
2021-09-16,40.2079
2021-09-17,40.6375
2021-09-18,40.6375
2021-09-19,40.6375
2021-09-20,38.7015
2021-09-21,38.8221
2021-09-22,43.2292
2021-09-23,45.6561
2021-09-24,44.948
2021-09-25,44.948
2021-09-26,44.948
2021-09-27,49.3532
2021-09-28,49.064
2021-09-29,47.8126
2021-09-30,47.9139
2021-10-01,51.45
2021-10-02,51.45
2021-10-03,51.45
2021-10-04,55.3285
2021-10-05,57.1769
2021-10-06,58.3085
2021-10-07,59.2825
2021-10-08,62.1288
2021-10-09,62.1288
2021-10-10,62.1288
2021-10-11,61.9863
2021-10-12,62.5687
2021-10-13,61.3168
2021-10-14,61.6199
2021-10-15,60.0423
2021-10-16,60.0423
2021-10-17,60.0423
2021-10-18,59.4559
2021-10-19,61.5743
2021-10-20,62.1527
2021-10-21,61.113
2021-10-22,61.2946
2021-10-23,61.2946
2021-10-24,61.2946
2021-10-25,62.2522
2021-10-26,59.5142
2021-10-27,51.8985
2021-10-28,51.0656
2021-10-29,48.4261
2021-10-30,48.4261
2021-10-31,48.4261
2021-11-01,52.7365
2021-11-02,51.9479
2021-11-03,53.6377
2021-11-04,50.8938
2021-11-05,51.9914
2021-11-06,51.9914
2021-11-07,51.9914
2021-11-08,52.2643
2021-11-09,53.7236
2021-11-10,51.4617
2021-11-11,51.896
2021-11-12,51.3369
2021-11-13,51.3369
2021-11-14,51.3369
2021-11-15,53.2141
2021-11-16,51.7628
2021-11-17,48.5956
2021-11-18,47.3374
2021-11-19,42.555
2021-11-20,42.555
2021-11-21,42.555
2021-11-22,46.0853
2021-11-23,48.2032
2021-11-24,48.2545
2021-11-25,48.2545
2021-11-26,43.1496
2021-11-27,43.1496
2021-11-28,43.1496
2021-11-29,43.9594
2021-11-30,43.2387
2021-12-01,42.7138
2021-12-02,46.3647
2021-12-03,44.8587
2021-12-04,44.8587
2021-12-05,44.8587
2021-12-06,46.2588
2021-12-07,48.0568
2021-12-08,47.325
2021-12-09,47.9111
2021-12-10,48.2026
2021-12-11,48.2026
2021-12-12,48.2026
2021-12-13,44.8069
2021-12-14,46.2884
2021-12-15,46.0421
2021-12-16,46.6573
2021-12-17,47.832
2021-12-18,47.832
2021-12-19,47.832
2021-12-20,44.9432
2021-12-21,48.6142
2021-12-22,47.9792
2021-12-23,48.355
2021-12-24,48.355
2021-12-25,48.355
2021-12-26,48.355
2021-12-27,49.5532
2021-12-28,51.0578
2021-12-29,49.6077
2021-12-30,49.0737
2021-12-31,49.0879
2022-01-01,49.0879
2022-01-02,49.0879
2022-01-03,53.4808
2022-01-04,56.8073
2022-01-05,56.4385
2022-01-06,58.8276
2022-01-07,60.3683
2022-01-08,60.3683
2022-01-09,60.3683
2022-01-10,62.2446
2022-01-11,64.349
2022-01-12,64.4831
2022-01-13,64.9201
2022-01-14,66.518
2022-01-15,66.518
2022-01-16,66.518
2022-01-17,66.518
2022-01-18,66.588
2022-01-19,64.1271
2022-01-20,61.2573
2022-01-21,58.0744
2022-01-22,58.0744
2022-01-23,58.0744
2022-01-24,57.1646
2022-01-25,60.4534
2022-01-26,59.0889
2022-01-27,59.8815
2022-01-28,57.5305
2022-01-29,57.5305
2022-01-30,57.5305
2022-01-31,58.1156
2022-02-01,61.0648
2022-02-02,61.1043
2022-02-03,60.3446
2022-02-04,61.9944
2022-02-05,61.9944
2022-02-06,61.9944
2022-02-07,63.4041
2022-02-08,61.03
2022-02-09,61.6664
2022-02-10,61.6766
2022-02-11,65.2779
2022-02-12,65.2779
2022-02-13,65.2779
2022-02-14,61.0268
2022-02-15,57.9669
2022-02-16,57.7956
2022-02-17,55.998
2022-02-18,54.5206
2022-02-19,54.5206
2022-02-20,54.5206
2022-02-21,54.5206
2022-02-22,53.1798
2022-02-23,53.0129
2022-02-24,52.3056
2022-02-25,53.8473
2022-02-26,53.8473
2022-02-27,53.8473
2022-02-28,53.1858
2022-03-01,50.2487
2022-03-02,53.0232
2022-03-03,51.2145
2022-03-04,52.8651
2022-03-05,52.8651
2022-03-06,52.8651
2022-03-07,50.5514
2022-03-08,52.7052
2022-03-09,46.6131
2022-03-10,48.9043
2022-03-11,48.396
2022-03-12,48.396
2022-03-13,48.396
2022-03-14,45.6098
2022-03-15,42.6339
2022-03-16,44.127
2022-03-17,45.4562
2022-03-18,46.9605
2022-03-19,46.9605
2022-03-20,46.9605
2022-03-21,49.2004
2022-03-22,48.2535
2022-03-23,48.8356
2022-03-24,49.8686
2022-03-25,53.0203
2022-03-26,53.0203
2022-03-27,53.0203
2022-03-28,51.1205
2022-03-29,52.4536
2022-03-30,56.5756
2022-03-31,55.2647
2022-04-01,54.7275
2022-04-02,54.7275
2022-04-03,54.7275
2022-04-04,55.4669
2022-04-05,54.4816
2022-04-06,54.1803
2022-04-07,50.889
2022-04-08,52.2396
2022-04-09,52.2396
2022-04-10,52.2396
2022-04-11,50.0957
2022-04-12,49.4751
2022-04-13,50.8911
2022-04-14,50.528
2022-04-15,50.528
2022-04-16,50.528
2022-04-17,50.528
2022-04-18,55.4184
2022-04-19,57.8108
2022-04-20,56.9119
2022-04-21,53.2349
2022-04-22,50.5395
2022-04-23,50.5395
2022-04-24,50.5395
2022-04-25,47.7487
2022-04-26,48.7177
2022-04-27,49.9786
2022-04-28,54.299
2022-04-29,53.7841
2022-04-30,53.7841
2022-05-01,53.7841
2022-05-02,56.1
2022-05-03,57.5635
2022-05-04,61.9486
2022-05-05,59.9821
2022-05-06,61.3958
2022-05-07,61.3958
2022-05-08,61.3958
2022-05-09,54.015
2022-05-10,54.0897
2022-05-11,55.4455
2022-05-12,55.4351
2022-05-13,58.1983
2022-05-14,58.1983
2022-05-15,58.1983
2022-05-16,60.0614
2022-05-17,60.531
2022-05-18,58.1015
2022-05-19,57.8939
2022-05-20,57.2526
2022-05-21,57.2526
2022-05-22,57.2526
2022-05-23,58.3333
2022-05-24,59.7135
2022-05-25,61.5162
2022-05-26,61.027
2022-05-27,63.3272
2022-05-28,63.3272
2022-05-29,63.3272
2022-05-30,63.3272
2022-05-31,62.182
2022-06-01,63.9207
2022-06-02,63.6907
2022-06-03,64.7551
2022-06-04,64.7551
2022-06-05,64.7551
2022-06-06,65.8613
2022-06-07,68.4243
2022-06-08,68.6304
2022-06-09,65.9576
2022-06-10,63.428
2022-06-11,63.428
2022-06-12,63.428
2022-06-13,57.7365
2022-06-14,59.7978
2022-06-15,57.8974
2022-06-16,52.1379
2022-06-17,47.1908
2022-06-18,47.1908
2022-06-19,47.1908
2022-06-20,47.1908
2022-06-21,51.535
2022-06-22,47.4934
2022-06-23,43.5412
2022-06-24,43.4251
2022-06-25,43.4251
2022-06-26,43.4251
2022-06-27,45.7855
2022-06-28,47.0426
2022-06-29,44.2931
2022-06-30,42.7261
2022-07-01,44.5895
2022-07-02,44.5895
2022-07-03,44.5895
2022-07-04,44.5895
2022-07-05,42.2136
2022-07-06,41.7167
2022-07-07,44.0991
2022-07-08,43.7732
2022-07-09,43.7732
2022-07-10,43.7732
2022-07-11,43.6159
2022-07-12,42.82
2022-07-13,42.271
2022-07-14,41.5659
2022-07-15,44.2675
2022-07-16,44.2675
2022-07-17,44.2675
2022-07-18,45.2088
2022-07-19,47.4108
2022-07-20,48.5684
2022-07-21,47.3407
2022-07-22,46.8329
2022-07-23,46.8329
2022-07-24,46.8329
2022-07-25,49.0844
2022-07-26,48.0817
2022-07-27,50.0378
2022-07-28,49.77
2022-07-29,50.5907
2022-07-30,50.5907
2022-07-31,50.5907
2022-08-01,49.3192
2022-08-02,49.3628
2022-08-03,47.6415
2022-08-04,45.3374
2022-08-05,46.3786
2022-08-06,46.3786
2022-08-07,46.3786
2022-08-08,46.4167
2022-08-09,48.0654
2022-08-10,48.1608
2022-08-11,50.6902
2022-08-12,52.1831
2022-08-13,52.1831
2022-08-14,52.1831
2022-08-15,51.3738
2022-08-16,51.5589
2022-08-17,52.9447
2022-08-18,51.7242
2022-08-19,51.4642
2022-08-20,51.4642
2022-08-21,51.4642
2022-08-22,51.2404
2022-08-23,54.3505
2022-08-24,55.2421
2022-08-25,56.5586
2022-08-26,54.6754
2022-08-27,54.6754
2022-08-28,54.6754
2022-08-29,55.6317
2022-08-30,52.2232
2022-08-31,51.4849
2022-09-01,48.282
2022-09-02,50.452
2022-09-03,50.452
2022-09-04,50.452
2022-09-05,50.452
2022-09-06,48.7628
2022-09-07,48.3295
2022-09-08,47.9389
2022-09-09,50.1815
2022-09-10,50.1815
2022-09-11,50.1815
2022-09-12,51.748
2022-09-13,48.2595
2022-09-14,48.1016
2022-09-15,44.2377
2022-09-16,43.2457
2022-09-17,43.2457
2022-09-18,43.2457
2022-09-19,44.5985
2022-09-20,46.0291
2022-09-21,44.2426
2022-09-22,45.3675
2022-09-23,40.1104
2022-09-24,40.1104
2022-09-25,40.1104
2022-09-26,38.7565
2022-09-27,41.0727
2022-09-28,46.3505
2022-09-29,45.7208
2022-09-30,45.8098
2022-10-01,45.8098
2022-10-02,45.8098
2022-10-03,49.4854
2022-10-04,54.2882
2022-10-05,55.9739
2022-10-06,56.5267
2022-10-07,55.6971
2022-10-08,55.6971
2022-10-09,55.6971
2022-10-10,54.3632
2022-10-11,53.6271
2022-10-12,55.7212
2022-10-13,58.6623
2022-10-14,55.9443
2022-10-15,55.9443
2022-10-16,55.9443
2022-10-17,56.9466
2022-10-18,57.4255
2022-10-19,58.7686
2022-10-20,58.5505
2022-10-21,60.5001
2022-10-22,60.5001
2022-10-23,60.5001
2022-10-24,60.4565
2022-10-25,60.2545
2022-10-26,61.753
2022-10-27,62.6806
2022-10-28,63.136
2022-10-29,63.136
2022-10-30,63.136
2022-10-31,63.2013
2022-11-01,65.3799
2022-11-02,60.4219
2022-11-03,60.2848
2022-11-04,60.5625
2022-11-05,60.5625
2022-11-06,60.5625
2022-11-07,62.0493
2022-11-08,61.6547
2022-11-09,60.3884
2022-11-10,62.0864
2022-11-11,65.6692
2022-11-12,65.6692
2022-11-13,65.6692
2022-11-14,64.3757
2022-11-15,64.9592
2022-11-16,61.8969
2022-11-17,63.385
2022-11-18,62.4739
2022-11-19,62.4739
2022-11-20,62.4739
2022-11-21,62.504
2022-11-22,64.8818
2022-11-23,62.8825
2022-11-24,62.8825
2022-11-25,62.9349
2022-11-26,62.9349
2022-11-27,62.9349
2022-11-28,59.2779
2022-11-29,60.2072
2022-11-30,59.5592
2022-12-01,59.0629
2022-12-02,57.357
2022-12-03,57.357
2022-12-04,57.357
2022-12-05,54.4007
2022-12-06,53.1917
2022-12-07,53.1118
2022-12-08,50.7359
2022-12-09,47.7018
2022-12-10,47.7018
2022-12-11,47.7018
2022-12-12,51.8797
2022-12-13,51.9382
2022-12-14,51.0283
2022-12-15,51.2259
2022-12-16,50.3086
2022-12-17,50.3086
2022-12-18,50.3086
2022-12-19,50.2749
2022-12-20,52.4998
2022-12-21,53.2565
2022-12-22,49.9846
2022-12-23,53.5541
2022-12-24,53.5541
2022-12-25,53.5541
2022-12-26,53.5541
2022-12-27,54.1888
2022-12-28,51.4281
2022-12-29,53.4087
2022-12-30,53.3742
2022-12-31,53.3742
2023-01-01,53.3742
2023-01-02,53.3742
2023-01-03,49.9825
2023-01-04,49.6082
2023-01-05,52.0892
2023-01-06,54.7299
2023-01-07,54.7299
2023-01-08,54.7299
2023-01-09,50.7461
2023-01-10,50.2945
2023-01-11,50.1371
2023-01-12,51.6397
2023-01-13,51.817
2023-01-14,51.817
2023-01-15,51.817
2023-01-16,51.817
2023-01-17,51.2227
2023-01-18,51.4443
2023-01-19,53.2776
2023-01-20,55.9366
2023-01-21,55.9366
2023-01-22,55.9366
2023-01-23,55.911
2023-01-24,55.9837
2023-01-25,57.8726
2023-01-26,60.3952
2023-01-27,56.7219
2023-01-28,56.7219
2023-01-29,56.7219
2023-01-30,53.8843
2023-01-31,47.3592
2023-02-01,45.2574
2023-02-02,46.3274
2023-02-03,46.1671
2023-02-04,46.1671
2023-02-05,46.1671
2023-02-06,45.4682
2023-02-07,49.9752
2023-02-08,50.4393
2023-02-09,49.7849
2023-02-10,54.8533
2023-02-11,54.8533
2023-02-12,54.8533
2023-02-13,55.627
2023-02-14,55.2817
2023-02-15,53.8324
2023-02-16,51.9571
2023-02-17,47.6188
2023-02-18,47.6188
2023-02-19,47.6188
2023-02-20,47.6188
2023-02-21,47.7335
2023-02-22,47.5572
2023-02-23,48.5187
2023-02-24,50.2865
2023-02-25,50.2865
2023-02-26,50.2865
2023-02-27,51.992
2023-02-28,50.801
2023-03-01,55.3445
2023-03-02,53.7747
2023-03-03,53.9731
2023-03-04,53.9731
2023-03-05,53.9731
2023-03-06,51.7422
2023-03-07,49.4714
2023-03-08,47.0524
2023-03-09,48.9576
2023-03-10,49.0405
2023-03-11,49.0405
2023-03-12,49.0405
2023-03-13,43.7961
2023-03-14,46.3274
2023-03-15,42.7988
2023-03-16,44.2295
2023-03-17,43.9614
2023-03-18,43.9614
2023-03-19,43.9614
2023-03-20,44.8316
2023-03-21,44.8316
