,LMT US Equity
2020-05-27,54.796
2020-05-28,55.0346
2020-05-29,53.3468
2020-05-30,53.3468
2020-05-31,53.3468
2020-06-01,53.4478
2020-06-02,53.6097
2020-06-03,56.1166
2020-06-04,56.3141
2020-06-05,57.6562
2020-06-06,57.6562
2020-06-07,57.6562
2020-06-08,58.3203
2020-06-09,56.8294
2020-06-10,55.6023
2020-06-11,50.8827
2020-06-12,50.4351
2020-06-13,50.4351
2020-06-14,50.4351
2020-06-15,48.5474
2020-06-16,50.6581
2020-06-17,50.509
2020-06-18,49.657
2020-06-19,48.2558
2020-06-20,48.2558
2020-06-21,48.2558
2020-06-22,49.1573
2020-06-23,48.1736
2020-06-24,45.5444
2020-06-25,46.3099
2020-06-26,44.9883
2020-06-27,44.9883
2020-06-28,44.9883
2020-06-29,47.7234
2020-06-30,47.141
2020-07-01,46.1252
2020-07-02,46.5436
2020-07-03,46.5436
2020-07-04,46.5436
2020-07-05,46.5436
2020-07-06,46.7035
2020-07-07,44.5273
2020-07-08,43.8381
2020-07-09,41.5883
2020-07-10,44.2649
2020-07-11,44.2649
2020-07-12,44.2649
2020-07-13,45.3278
2020-07-14,46.054
2020-07-15,48.4776
2020-07-16,48.8303
2020-07-17,49.5396
2020-07-18,49.5396
2020-07-19,49.5396
2020-07-20,48.7472
2020-07-21,51.3466
2020-07-22,55.9191
2020-07-23,54.1262
2020-07-24,53.7372
2020-07-25,53.7372
2020-07-26,53.7372
2020-07-27,52.5945
2020-07-28,53.7236
2020-07-29,53.8828
2020-07-30,52.2618
2020-07-31,51.4723
2020-08-01,51.4723
2020-08-02,51.4723
2020-08-03,50.9312
2020-08-04,51.1839
2020-08-05,52.7426
2020-08-06,51.5799
2020-08-07,53.2472
2020-08-08,53.2472
2020-08-09,53.2472
2020-08-10,54.2559
2020-08-11,55.0008
2020-08-12,55.1352
2020-08-13,54.0227
2020-08-14,54.6673
2020-08-15,54.6673
2020-08-16,54.6673
2020-08-17,53.787
2020-08-18,54.1903
2020-08-19,54.1113
2020-08-20,53.2819
2020-08-21,53.8518
2020-08-22,53.8518
2020-08-23,53.8518
2020-08-24,55.6627
2020-08-25,55.5802
2020-08-26,55.7836
2020-08-27,55.5993
2020-08-28,55.8043
2020-08-29,55.8043
2020-08-30,55.8043
2020-08-31,54.4589
2020-09-01,52.9052
2020-09-02,57.043
2020-09-03,52.0898
2020-09-04,51.5902
2020-09-05,51.5902
2020-09-06,51.5902
2020-09-07,51.5902
2020-09-08,49.7292
2020-09-09,51.6176
2020-09-10,49.2748
2020-09-11,52.9974
2020-09-12,52.9974
2020-09-13,52.9974
2020-09-14,54.436
2020-09-15,53.9592
2020-09-16,54.9889
2020-09-17,55.1123
2020-09-18,54.7672
2020-09-19,54.7672
2020-09-20,54.7672
2020-09-21,48.6489
2020-09-22,51.8083
2020-09-23,49.9395
2020-09-24,48.3781
2020-09-25,51.1768
2020-09-26,51.1768
2020-09-27,51.1768
2020-09-28,52.4562
2020-09-29,51.8038
2020-09-30,49.8262
2020-10-01,48.9795
2020-10-02,48.8681
2020-10-03,48.8681
2020-10-04,48.8681
2020-10-05,50.1472
2020-10-06,47.4239
2020-10-07,49.8578
2020-10-08,51.8675
2020-10-09,50.8744
2020-10-10,50.8744
2020-10-11,50.8744
2020-10-12,51.9444
2020-10-13,51.9552
2020-10-14,52.6089
2020-10-15,50.7524
2020-10-16,50.9004
2020-10-17,50.9004
2020-10-18,50.9004
2020-10-19,49.764
2020-10-20,45.4381
2020-10-21,43.7054
2020-10-22,44.4914
2020-10-23,46.7605
2020-10-24,46.7605
2020-10-25,46.7605
2020-10-26,44.7248
2020-10-27,42.6892
2020-10-28,39.1999
2020-10-29,39.8939
2020-10-30,39.2169
2020-10-31,39.2169
2020-11-01,39.2169
2020-11-02,40.2567
2020-11-03,44.9453
2020-11-04,48.2686
2020-11-05,45.8207
2020-11-06,44.7415
2020-11-07,44.7415
2020-11-08,44.7415
2020-11-09,45.7739
2020-11-10,48.4962
2020-11-11,47.8186
2020-11-12,47.343
2020-11-13,50.0249
2020-11-14,50.0249
2020-11-15,50.0249
2020-11-16,50.7374
2020-11-17,50.279
2020-11-18,50.8983
2020-11-19,50.4674
2020-11-20,47.2901
2020-11-21,47.2901
2020-11-22,47.2901
2020-11-23,48.4166
2020-11-24,51.3184
2020-11-25,51.2636
2020-11-26,51.2636
2020-11-27,49.6969
2020-11-28,49.6969
2020-11-29,49.6969
2020-11-30,47.1666
2020-12-01,47.1629
2020-12-02,45.8184
2020-12-03,46.1117
2020-12-04,48.0986
2020-12-05,48.0986
2020-12-06,48.0986
2020-12-07,46.3686
2020-12-08,45.2781
2020-12-09,46.2344
2020-12-10,43.9983
2020-12-11,46.8197
2020-12-12,46.8197
2020-12-13,46.8197
2020-12-14,45.3065
2020-12-15,45.2729
2020-12-16,44.1428
2020-12-17,43.4068
2020-12-18,45.0569
2020-12-19,45.0569
2020-12-20,45.0569
2020-12-21,42.557
2020-12-22,42.0404
2020-12-23,43.8546
2020-12-24,44.0368
2020-12-25,44.0368
2020-12-26,44.0368
2020-12-27,44.0368
2020-12-28,45.1369
2020-12-29,45.0209
2020-12-30,45.1563
2020-12-31,45.5934
2021-01-01,45.5934
2021-01-02,45.5934
2021-01-03,45.5934
2021-01-04,41.2998
2021-01-05,43.5086
2021-01-06,43.2006
2021-01-07,41.0341
2021-01-08,38.6727
2021-01-09,38.6727
2021-01-10,38.6727
2021-01-11,39.5542
2021-01-12,41.8367
2021-01-13,43.7546
2021-01-14,44.7639
2021-01-15,44.6916
2021-01-16,44.6916
2021-01-17,44.6916
2021-01-18,44.6916
2021-01-19,42.2922
2021-01-20,42.3865
2021-01-21,41.5601
2021-01-22,41.6836
2021-01-23,41.6836
2021-01-24,41.6836
2021-01-25,43.8069
2021-01-26,38.6638
2021-01-27,39.7034
2021-01-28,38.0255
2021-01-29,35.93
2021-01-30,35.93
2021-01-31,35.93
2021-02-01,37.2245
2021-02-02,41.9815
2021-02-03,41.8642
2021-02-04,44.3754
2021-02-05,44.2977
2021-02-06,44.2977
2021-02-07,44.2977
2021-02-08,44.7193
2021-02-09,47.0515
2021-02-10,46.9831
2021-02-11,45.5901
2021-02-12,44.9527
2021-02-13,44.9527
2021-02-14,44.9527
2021-02-15,44.9527
2021-02-16,43.7412
2021-02-17,44.8628
2021-02-18,45.3887
2021-02-19,44.2034
2021-02-20,44.2034
2021-02-21,44.2034
2021-02-22,47.0908
2021-02-23,50.1354
2021-02-24,50.2896
2021-02-25,47.8226
2021-02-26,43.7376
2021-02-27,43.7376
2021-02-28,43.7376
2021-03-01,45.492
2021-03-02,48.1515
2021-03-03,49.3108
2021-03-04,48.0369
2021-03-05,49.1506
2021-03-06,49.1506
2021-03-07,49.1506
2021-03-08,49.6727
2021-03-09,47.7102
2021-03-10,49.457
2021-03-11,48.8954
2021-03-12,49.143
2021-03-13,49.143
2021-03-14,49.143
2021-03-15,52.3703
2021-03-16,52.7295
2021-03-17,54.6414
2021-03-18,57.998
2021-03-19,56.0462
2021-03-20,56.0462
2021-03-21,56.0462
2021-03-22,57.1883
2021-03-23,54.8815
2021-03-24,56.0189
2021-03-25,58.232
2021-03-26,59.6687
2021-03-27,59.6687
2021-03-28,59.6687
2021-03-29,62.7384
2021-03-30,61.3924
2021-03-31,60.769
2021-04-01,61.3622
2021-04-02,61.3622
2021-04-03,61.3622
2021-04-04,61.3622
2021-04-05,64.2094
2021-04-06,64.2869
2021-04-07,64.7249
2021-04-08,66.7417
2021-04-09,66.8124
2021-04-10,66.8124
2021-04-11,66.8124
2021-04-12,67.3661
2021-04-13,66.8392
2021-04-14,67.3953
2021-04-15,68.0909
2021-04-16,68.5092
2021-04-17,68.5092
2021-04-18,68.5092
2021-04-19,68.4463
2021-04-20,65.0461
2021-04-21,64.9778
2021-04-22,59.8159
2021-04-23,57.9509
2021-04-24,57.9509
2021-04-25,57.9509
2021-04-26,54.6104
2021-04-27,55.2338
2021-04-28,55.0572
2021-04-29,58.675
2021-04-30,58.7723
2021-05-01,58.7723
2021-05-02,58.7723
2021-05-03,60.925
2021-05-04,61.8661
2021-05-05,61.0876
2021-05-06,61.5253
2021-05-07,62.8617
2021-05-08,62.8617
2021-05-09,62.8617
2021-05-10,64.0668
2021-05-11,60.2256
2021-05-12,55.5618
2021-05-13,58.8365
2021-05-14,60.1165
2021-05-15,60.1165
2021-05-16,60.1165
2021-05-17,60.2608
2021-05-18,57.7787
2021-05-19,56.7373
2021-05-20,58.0322
2021-05-21,57.3298
2021-05-22,57.3298
2021-05-23,57.3298
2021-05-24,57.5665
2021-05-25,56.3394
2021-05-26,55.2136
2021-05-27,56.9022
2021-05-28,55.1808
2021-05-29,55.1808
2021-05-30,55.1808
2021-05-31,55.1808
2021-06-01,54.9948
2021-06-02,56.7046
2021-06-03,57.8847
2021-06-04,61.1559
2021-06-05,61.1559
2021-06-06,61.1559
2021-06-07,59.3268
2021-06-08,57.2874
2021-06-09,56.1287
2021-06-10,56.6115
2021-06-11,56.6115
2021-06-12,56.6115
2021-06-13,56.6115
2021-06-14,57.37
2021-06-15,57.7493
2021-06-16,53.3379
2021-06-17,52.8662
2021-06-18,50.4216
2021-06-19,50.4216
2021-06-20,50.4216
2021-06-21,52.4509
2021-06-22,52.4375
2021-06-23,49.0925
2021-06-24,49.3521
2021-06-25,52.0581
2021-06-26,52.0581
2021-06-27,52.0581
2021-06-28,50.7858
2021-06-29,46.7354
2021-06-30,49.8056
2021-07-01,50.9157
2021-07-02,51.6667
2021-07-03,51.6667
2021-07-04,51.6667
2021-07-05,51.6667
2021-07-06,49.9125
2021-07-07,52.7436
2021-07-08,50.5557
2021-07-09,52.3866
2021-07-10,52.3866
2021-07-11,52.3866
2021-07-12,49.9628
2021-07-13,49.2452
2021-07-14,48.6458
2021-07-15,49.5366
2021-07-16,48.8561
2021-07-17,48.8561
2021-07-18,48.8561
2021-07-19,45.8506
2021-07-20,50.7257
2021-07-21,51.2448
2021-07-22,50.6623
2021-07-23,51.1648
2021-07-24,51.1648
2021-07-25,51.1648
2021-07-26,44.1254
2021-07-27,48.0112
2021-07-28,47.0385
2021-07-29,46.931
2021-07-30,46.4443
2021-07-31,46.4443
2021-08-01,46.4443
2021-08-02,44.7066
2021-08-03,45.4274
2021-08-04,41.6161
2021-08-05,41.2221
2021-08-06,42.06
2021-08-07,42.06
2021-08-08,42.06
2021-08-09,41.5724
2021-08-10,42.3932
2021-08-11,43.1233
2021-08-12,41.3094
2021-08-13,40.4322
2021-08-14,40.4322
2021-08-15,40.4322
2021-08-16,42.0644
2021-08-17,43.0249
2021-08-18,40.4553
2021-08-19,39.2101
2021-08-20,41.4864
2021-08-21,41.4864
2021-08-22,41.4864
2021-08-23,41.6161
2021-08-24,42.8175
2021-08-25,42.6798
2021-08-26,44.7879
2021-08-27,45.0574
2021-08-28,45.0574
2021-08-29,45.0574
2021-08-30,45.1023
2021-08-31,45.3739
2021-09-01,43.3817
2021-09-02,44.4977
2021-09-03,43.1986
2021-09-04,43.1986
2021-09-05,43.1986
2021-09-06,43.1986
2021-09-07,39.2653
2021-09-08,41.1089
2021-09-09,39.7129
2021-09-10,38.0993
2021-09-11,38.0993
2021-09-12,38.0993
2021-09-13,38.464
2021-09-14,37.4193
2021-09-15,38.0641
2021-09-16,36.1782
2021-09-17,35.9101
2021-09-18,35.9101
2021-09-19,35.9101
2021-09-20,34.6238
2021-09-21,33.4388
2021-09-22,38.5652
2021-09-23,40.6224
2021-09-24,44.745
2021-09-25,44.745
2021-09-26,44.745
2021-09-27,47.4684
2021-09-28,46.7179
2021-09-29,45.5719
2021-09-30,42.5587
2021-10-01,44.5325
2021-10-02,44.5325
2021-10-03,44.5325
2021-10-04,43.496
2021-10-05,44.7886
2021-10-06,46.4029
2021-10-07,47.6678
2021-10-08,49.0371
2021-10-09,49.0371
2021-10-10,49.0371
2021-10-11,51.2669
2021-10-12,51.9462
2021-10-13,54.2548
2021-10-14,54.4476
2021-10-15,56.6139
2021-10-16,56.6139
2021-10-17,56.6139
2021-10-18,56.1317
2021-10-19,59.6159
2021-10-20,59.6487
2021-10-21,60.7524
2021-10-22,61.5429
2021-10-23,61.5429
2021-10-24,61.5429
2021-10-25,62.4694
2021-10-26,38.0925
2021-10-27,37.7596
2021-10-28,38.0195
2021-10-29,38.568
2021-10-30,38.568
2021-10-31,38.568
2021-11-01,38.0474
2021-11-02,36.36
2021-11-03,39.3934
2021-11-04,41.7581
2021-11-05,44.143
2021-11-06,44.143
2021-11-07,44.143
2021-11-08,45.1435
2021-11-09,43.6005
2021-11-10,43.3711
2021-11-11,42.6235
2021-11-12,44.4287
2021-11-13,44.4287
2021-11-14,44.4287
2021-11-15,45.47
2021-11-16,45.2108
2021-11-17,46.1461
2021-11-18,46.1988
2021-11-19,45.8682
2021-11-20,45.8682
2021-11-21,45.8682
2021-11-22,47.998
2021-11-23,48.1173
2021-11-24,47.2207
2021-11-25,47.2207
2021-11-26,46.7365
2021-11-27,46.7365
2021-11-28,46.7365
2021-11-29,45.893
2021-11-30,43.1099
2021-12-01,40.6637
2021-12-02,42.1266
2021-12-03,44.3335
2021-12-04,44.3335
2021-12-05,44.3335
2021-12-06,48.1675
2021-12-07,47.7306
2021-12-08,48.89
2021-12-09,50.3917
2021-12-10,51.146
2021-12-11,51.146
2021-12-12,51.146
2021-12-13,51.5449
2021-12-14,51.5999
2021-12-15,50.7925
2021-12-16,51.0652
2021-12-17,50.582
2021-12-18,50.582
2021-12-19,50.582
2021-12-20,46.2367
2021-12-21,48.5175
2021-12-22,50.0677
2021-12-23,52.4906
2021-12-24,52.4906
2021-12-25,52.4906
2021-12-26,52.4906
2021-12-27,54.4132
2021-12-28,56.3579
2021-12-29,56.6446
2021-12-30,56.1384
2021-12-31,57.1882
2022-01-01,57.1882
2022-01-02,57.1882
2022-01-03,56.3871
2022-01-04,60.542
2022-01-05,57.674
2022-01-06,57.5714
2022-01-07,58.7322
2022-01-08,58.7322
2022-01-09,58.7322
2022-01-10,60.3625
2022-01-11,60.8207
2022-01-12,58.5851
2022-01-13,60.6304
2022-01-14,64.143
2022-01-15,64.143
2022-01-16,64.143
2022-01-17,64.143
2022-01-18,65.8059
2022-01-19,66.1333
2022-01-20,64.3579
2022-01-21,61.3161
2022-01-22,61.3161
2022-01-23,61.3161
2022-01-24,62.3147
2022-01-25,67.8872
2022-01-26,69.2696
2022-01-27,67.6703
2022-01-28,69.0626
2022-01-29,69.0626
2022-01-30,69.0626
2022-01-31,66.1517
2022-02-01,64.6648
2022-02-02,64.7922
2022-02-03,65.7072
2022-02-04,65.4314
2022-02-05,65.4314
2022-02-06,65.4314
2022-02-07,66.6107
2022-02-08,67.999
2022-02-09,66.8336
2022-02-10,60.3366
2022-02-11,64.5476
2022-02-12,64.5476
2022-02-13,64.5476
2022-02-14,58.9955
2022-02-15,56.4096
2022-02-16,58.2738
2022-02-17,58.9985
2022-02-18,57.7174
2022-02-19,57.7174
2022-02-20,57.7174
2022-02-21,57.7174
2022-02-22,57.5718
2022-02-23,58.691
2022-02-24,61.3511
2022-02-25,65.9419
2022-02-26,65.9419
2022-02-27,65.9419
2022-02-28,72.6091
2022-03-01,76.5968
2022-03-02,73.3937
2022-03-03,72.3613
2022-03-04,74.1442
2022-03-05,74.1442
2022-03-06,74.1442
2022-03-07,75.4147
2022-03-08,68.0001
2022-03-09,67.8915
2022-03-10,66.1266
2022-03-11,64.0256
2022-03-12,64.0256
2022-03-13,64.0256
2022-03-14,65.1891
2022-03-15,66.0745
2022-03-16,56.4547
2022-03-17,58.1276
2022-03-18,57.3697
2022-03-19,57.3697
2022-03-20,57.3697
2022-03-21,60.4304
2022-03-22,60.5554
2022-03-23,61.5485
2022-03-24,62.4877
2022-03-25,63.3012
2022-03-26,63.3012
2022-03-27,63.3012
2022-03-28,60.3128
2022-03-29,57.7679
2022-03-30,59.7429
2022-03-31,58.285
2022-04-01,59.3187
2022-04-02,59.3187
2022-04-03,59.3187
2022-04-04,58.6718
2022-04-05,59.4224
2022-04-06,61.0839
2022-04-07,63.393
2022-04-08,62.0037
2022-04-09,62.0037
2022-04-10,62.0037
2022-04-11,62.5841
2022-04-12,63.2854
2022-04-13,63.6358
2022-04-14,63.055
2022-04-15,63.055
2022-04-16,63.055
2022-04-17,63.055
2022-04-18,62.9695
2022-04-19,60.0815
2022-04-20,57.8851
2022-04-21,53.1119
2022-04-22,54.7938
2022-04-23,54.7938
2022-04-24,54.7938
2022-04-25,53.8663
2022-04-26,54.7408
2022-04-27,54.371
2022-04-28,53.2741
2022-04-29,50.2017
2022-04-30,50.2017
2022-05-01,50.2017
2022-05-02,49.7958
2022-05-03,51.0337
2022-05-04,54.2652
2022-05-05,53.4044
2022-05-06,55.1875
2022-05-07,55.1875
2022-05-08,55.1875
2022-05-09,51.734
2022-05-10,51.8194
2022-05-11,52.2056
2022-05-12,50.3089
2022-05-13,50.4943
2022-05-14,50.4943
2022-05-15,50.4943
2022-05-16,51.2663
2022-05-17,52.3797
2022-05-18,50.0908
2022-05-19,47.2986
2022-05-20,46.8427
2022-05-21,46.8427
2022-05-22,46.8427
2022-05-23,49.8625
2022-05-24,52.9016
2022-05-25,54.3006
2022-05-26,54.433
2022-05-27,55.1996
2022-05-28,55.1996
2022-05-29,55.1996
2022-05-30,55.1996
2022-05-31,52.4644
2022-06-01,52.1812
2022-06-02,52.7706
2022-06-03,53.2904
2022-06-04,53.2904
2022-06-05,53.2904
2022-06-06,53.5315
2022-06-07,57.5863
2022-06-08,52.8185
2022-06-09,49.3156
2022-06-10,48.5277
2022-06-11,48.5277
2022-06-12,48.5277
2022-06-13,46.621
2022-06-14,44.3847
2022-06-15,43.8049
2022-06-16,41.2949
2022-06-17,41.0909
2022-06-18,41.0909
2022-06-19,41.0909
2022-06-20,41.0909
2022-06-21,46.3476
2022-06-22,45.3644
2022-06-23,44.0347
2022-06-24,46.8446
2022-06-25,46.8446
2022-06-26,46.8446
2022-06-27,46.9134
2022-06-28,47.4028
2022-06-29,46.8458
2022-06-30,50.5047
2022-07-01,51.6128
2022-07-02,51.6128
2022-07-03,51.6128
2022-07-04,51.6128
2022-07-05,46.13
2022-07-06,49.3702
2022-07-07,48.3246
2022-07-08,47.8038
2022-07-09,47.8038
2022-07-10,47.8038
2022-07-11,47.4358
2022-07-12,45.9828
2022-07-13,44.3266
2022-07-14,42.303
2022-07-15,41.8074
2022-07-16,41.8074
2022-07-17,41.8074
2022-07-18,39.0836
2022-07-19,40.2091
2022-07-20,41.9415
2022-07-21,41.9363
2022-07-22,41.8131
2022-07-23,41.8131
2022-07-24,41.8131
2022-07-25,43.6955
2022-07-26,42.8482
2022-07-27,43.5039
2022-07-28,46.2828
2022-07-29,48.9461
2022-07-30,48.9461
2022-07-31,48.9461
2022-08-01,50.7341
2022-08-02,53.6506
2022-08-03,53.8054
2022-08-04,53.3903
2022-08-05,52.771
2022-08-06,52.771
2022-08-07,52.771
2022-08-08,51.8487
2022-08-09,53.3984
2022-08-10,53.8699
2022-08-11,53.4272
2022-08-12,55.227
2022-08-13,55.227
2022-08-14,55.227
2022-08-15,56.4449
2022-08-16,57.1328
2022-08-17,57.5936
2022-08-18,56.6075
2022-08-19,56.8396
2022-08-20,56.8396
2022-08-21,56.8396
2022-08-22,53.4885
2022-08-23,53.7778
2022-08-24,53.9988
2022-08-25,55.8245
2022-08-26,52.5385
2022-08-27,52.5385
2022-08-28,52.5385
2022-08-29,51.928
2022-08-30,50.0324
2022-08-31,49.1334
2022-09-01,50.1857
2022-09-02,48.508
2022-09-03,48.508
2022-09-04,48.508
2022-09-05,48.508
2022-09-06,48.1822
2022-09-07,49.236
2022-09-08,49.0218
2022-09-09,49.8868
2022-09-10,49.8868
2022-09-11,49.8868
2022-09-12,48.5761
2022-09-13,44.6653
2022-09-14,48.0574
2022-09-15,46.8209
2022-09-16,47.1448
2022-09-17,47.1448
2022-09-18,47.1448
2022-09-19,48.185
2022-09-20,50.0368
2022-09-21,49.8643
2022-09-22,50.7338
2022-09-23,46.7169
2022-09-24,46.7169
2022-09-25,46.7169
2022-09-26,44.5231
2022-09-27,41.5757
2022-09-28,41.7069
2022-09-29,38.2198
2022-09-30,37.1192
2022-10-01,37.1192
2022-10-02,37.1192
2022-10-03,43.5781
2022-10-04,46.2815
2022-10-05,45.0204
2022-10-06,44.0208
2022-10-07,45.8852
2022-10-08,45.8852
2022-10-09,45.8852
2022-10-10,48.352
2022-10-11,48.7806
2022-10-12,43.9691
2022-10-13,47.3337
2022-10-14,42.2477
2022-10-15,42.2477
2022-10-16,42.2477
2022-10-17,45.1576
2022-10-18,55.3336
2022-10-19,57.2626
2022-10-20,58.2683
2022-10-21,60.5218
2022-10-22,60.5218
2022-10-23,60.5218
2022-10-24,61.1244
2022-10-25,61.6953
2022-10-26,62.2097
2022-10-27,64.1461
2022-10-28,66.5918
2022-10-29,66.5918
2022-10-30,66.5918
2022-10-31,66.9183
2022-11-01,66.5281
2022-11-02,65.191
2022-11-03,65.7417
2022-11-04,64.5364
2022-11-05,64.5364
2022-11-06,64.5364
2022-11-07,65.9628
2022-11-08,67.0444
2022-11-09,63.6378
2022-11-10,64.7948
2022-11-11,55.9315
2022-11-12,55.9315
2022-11-13,55.9315
2022-11-14,55.4013
2022-11-15,56.6192
2022-11-16,56.3108
2022-11-17,57.8463
2022-11-18,58.7759
2022-11-19,58.7759
2022-11-20,58.7759
2022-11-21,59.7109
2022-11-22,59.2252
2022-11-23,59.5959
2022-11-24,59.5959
2022-11-25,60.1661
2022-11-26,60.1661
2022-11-27,60.1661
2022-11-28,60.0744
2022-11-29,60.2973
2022-11-30,61.3304
2022-12-01,60.7309
2022-12-02,63.7918
2022-12-03,63.7918
2022-12-04,63.7918
2022-12-05,61.5898
2022-12-06,59.0599
2022-12-07,58.0248
2022-12-08,59.1309
2022-12-09,58.4448
2022-12-10,58.4448
2022-12-11,58.4448
2022-12-12,59.1905
2022-12-13,56.8415
2022-12-14,58.2384
2022-12-15,55.8312
2022-12-16,56.699
2022-12-17,56.699
2022-12-18,56.699
2022-12-19,56.699
2022-12-20,57.9831
2022-12-21,58.4219
2022-12-22,55.1077
2022-12-23,56.3322
2022-12-24,56.3322
2022-12-25,56.3322
2022-12-26,56.3322
2022-12-27,57.0042
2022-12-28,56.0831
2022-12-29,57.2826
2022-12-30,57.0469
2022-12-31,57.0469
2023-01-01,57.0469
2023-01-02,57.0469
2023-01-03,53.4098
2023-01-04,53.0079
2023-01-05,53.2095
2023-01-06,51.669
2023-01-07,51.669
2023-01-08,51.669
2023-01-09,46.4886
2023-01-10,47.7437
2023-01-11,48.0151
2023-01-12,47.5617
2023-01-13,43.5407
2023-01-14,43.5407
2023-01-15,43.5407
2023-01-16,43.5407
2023-01-17,42.7035
2023-01-18,40.9083
2023-01-19,40.3248
2023-01-20,42.0567
2023-01-21,42.0567
2023-01-22,42.0567
2023-01-23,41.43
2023-01-24,44.8113
2023-01-25,46.7822
2023-01-26,48.9439
2023-01-27,48.8676
2023-01-28,48.8676
2023-01-29,48.8676
2023-01-30,49.2535
2023-01-31,50.3
2023-02-01,49.8974
2023-02-02,47.9096
2023-02-03,48.6993
2023-02-04,48.6993
2023-02-05,48.6993
2023-02-06,52.6371
2023-02-07,52.3178
2023-02-08,52.8252
2023-02-09,52.9977
2023-02-10,56.9701
2023-02-11,56.9701
2023-02-12,56.9701
2023-02-13,57.3658
2023-02-14,57.1797
2023-02-15,56.6581
2023-02-16,52.3805
2023-02-17,54.077
2023-02-18,54.077
2023-02-19,54.077
2023-02-20,54.077
2023-02-21,55.4126
2023-02-22,55.5404
2023-02-23,55.3233
2023-02-24,55.8469
2023-02-25,55.8469
2023-02-26,55.8469
2023-02-27,55.384
2023-02-28,54.2374
2023-03-01,54.2681
2023-03-02,56.0067
2023-03-03,55.7753
2023-03-04,55.7753
2023-03-05,55.7753
2023-03-06,56.7784
2023-03-07,55.9095
2023-03-08,56.2944
2023-03-09,54.1688
2023-03-10,53.9667
2023-03-11,53.9667
2023-03-12,53.9667
2023-03-13,54.8774
2023-03-14,55.6414
2023-03-15,52.332
2023-03-16,52.2915
2023-03-17,48.2259
2023-03-18,48.2259
2023-03-19,48.2259
