,LGIH US Equity
2020-07-11,61.3479
2020-07-12,61.3479
2020-07-13,58.3942
2020-07-14,61.5938
2020-07-15,63.4603
2020-07-16,63.7495
2020-07-17,64.2577
2020-07-18,64.2577
2020-07-19,64.2577
2020-07-20,63.8648
2020-07-21,63.877
2020-07-22,65.505
2020-07-23,63.8616
2020-07-24,64.3471
2020-07-25,64.3471
2020-07-26,64.3471
2020-07-27,65.558
2020-07-28,63.3691
2020-07-29,65.0809
2020-07-30,64.172
2020-07-31,62.1032
2020-08-01,62.1032
2020-08-02,62.1032
2020-08-03,63.8737
2020-08-04,62.3666
2020-08-05,62.5893
2020-08-06,59.7997
2020-08-07,59.2192
2020-08-08,59.2192
2020-08-09,59.2192
2020-08-10,57.8633
2020-08-11,54.3362
2020-08-12,54.9504
2020-08-13,56.9149
2020-08-14,56.347
2020-08-15,56.347
2020-08-16,56.347
2020-08-17,59.2121
2020-08-18,59.5663
2020-08-19,59.5589
2020-08-20,59.1618
2020-08-21,60.3911
2020-08-22,60.3911
2020-08-23,60.3911
2020-08-24,61.393
2020-08-25,60.2054
2020-08-26,58.094
2020-08-27,56.7296
2020-08-28,57.0187
2020-08-29,57.0187
2020-08-30,57.0187
2020-08-31,55.6682
2020-09-01,58.1146
2020-09-02,61.8101
2020-09-03,55.8938
2020-09-04,51.6137
2020-09-05,51.6137
2020-09-06,51.6137
2020-09-07,51.6137
2020-09-08,51.71
2020-09-09,55.0689
2020-09-10,53.3035
2020-09-11,53.8052
2020-09-12,53.8052
2020-09-13,53.8052
2020-09-14,53.7795
2020-09-15,52.6412
2020-09-16,55.5081
2020-09-17,51.6283
2020-09-18,49.3477
2020-09-19,49.3477
2020-09-20,49.3477
2020-09-21,50.189
2020-09-22,53.1032
2020-09-23,49.0547
2020-09-24,51.6498
2020-09-25,50.3978
2020-09-26,50.3978
2020-09-27,50.3978
2020-09-28,54.2745
2020-09-29,53.2221
2020-09-30,54.3628
2020-10-01,57.5148
2020-10-02,58.7893
2020-10-03,58.7893
2020-10-04,58.7893
2020-10-05,59.0243
2020-10-06,56.5348
2020-10-07,56.2062
2020-10-08,57.2436
2020-10-09,58.1422
2020-10-10,58.1422
2020-10-11,58.1422
2020-10-12,58.8516
2020-10-13,58.9753
2020-10-14,57.9344
2020-10-15,59.1674
2020-10-16,57.6629
2020-10-17,57.6629
2020-10-18,57.6629
2020-10-19,56.5178
2020-10-20,57.2875
2020-10-21,52.0801
2020-10-22,48.6035
2020-10-23,51.1022
2020-10-24,51.1022
2020-10-25,51.1022
2020-10-26,49.5194
2020-10-27,49.1005
2020-10-28,48.5666
2020-10-29,46.7425
2020-10-30,45.7441
2020-10-31,45.7441
2020-11-01,45.7441
2020-11-02,48.7502
2020-11-03,50.3445
2020-11-04,53.599
2020-11-05,54.6957
2020-11-06,51.3709
2020-11-07,51.3709
2020-11-08,51.3709
2020-11-09,45.0555
2020-11-10,49.3301
2020-11-11,49.885
2020-11-12,48.1301
2020-11-13,48.9117
2020-11-14,48.9117
2020-11-15,48.9117
2020-11-16,47.7152
2020-11-17,47.5388
2020-11-18,48.3193
2020-11-19,48.2006
2020-11-20,48.1242
2020-11-21,48.1242
2020-11-22,48.1242
2020-11-23,50.1628
2020-11-24,48.2586
2020-11-25,47.9577
2020-11-26,47.9577
2020-11-27,49.0901
2020-11-28,49.0901
2020-11-29,49.0901
2020-11-30,47.2093
2020-12-01,46.9883
2020-12-02,44.3743
2020-12-03,47.1311
2020-12-04,45.9556
2020-12-05,45.9556
2020-12-06,45.9556
2020-12-07,47.5775
2020-12-08,45.3173
2020-12-09,47.5141
2020-12-10,47.147
2020-12-11,48.0705
2020-12-12,48.0705
2020-12-13,48.0705
2020-12-14,47.9389
2020-12-15,47.9512
2020-12-16,47.3045
2020-12-17,50.9919
2020-12-18,51.0095
2020-12-19,51.0095
2020-12-20,51.0095
2020-12-21,50.9275
2020-12-22,52.1763
2020-12-23,49.7495
2020-12-24,51.0335
2020-12-25,51.0335
2020-12-26,51.0335
2020-12-27,51.0335
2020-12-28,48.9061
2020-12-29,48.2555
2020-12-30,47.7962
2020-12-31,46.7391
2021-01-01,46.7391
2021-01-02,46.7391
2021-01-03,46.7391
2021-01-04,45.3713
2021-01-05,47.4112
2021-01-06,48.7896
2021-01-07,46.2025
2021-01-08,42.262
2021-01-09,42.262
2021-01-10,42.262
2021-01-11,43.8636
2021-01-12,43.1598
2021-01-13,43.3638
2021-01-14,43.0328
2021-01-15,45.1752
2021-01-16,45.1752
2021-01-17,45.1752
2021-01-18,45.1752
2021-01-19,46.1604
2021-01-20,49.19
2021-01-21,51.0079
2021-01-22,51.8347
2021-01-23,51.8347
2021-01-24,51.8347
2021-01-25,53.2439
2021-01-26,52.6383
2021-01-27,50.3734
2021-01-28,49.5084
2021-01-29,48.9631
2021-01-30,48.9631
2021-01-31,48.9631
2021-02-01,50.8011
2021-02-02,50.3377
2021-02-03,50.9023
2021-02-04,52.1294
2021-02-05,55.6129
2021-02-06,55.6129
2021-02-07,55.6129
2021-02-08,57.295
2021-02-09,56.4993
2021-02-10,58.2434
2021-02-11,59.7358
2021-02-12,57.5815
2021-02-13,57.5815
2021-02-14,57.5815
2021-02-15,57.5815
2021-02-16,53.049
2021-02-17,53.9983
2021-02-18,53.7023
2021-02-19,55.5941
2021-02-20,55.5941
2021-02-21,55.5941
2021-02-22,52.6256
2021-02-23,53.1026
2021-02-24,53.1771
2021-02-25,46.0071
2021-02-26,48.592
2021-02-27,48.592
2021-02-28,48.592
2021-03-01,50.7832
2021-03-02,54.2286
2021-03-03,56.0542
2021-03-04,56.0596
2021-03-05,57.9154
2021-03-06,57.9154
2021-03-07,57.9154
2021-03-08,60.9162
2021-03-09,62.2371
2021-03-10,63.9782
2021-03-11,64.1819
2021-03-12,64.262
2021-03-13,64.262
2021-03-14,64.262
2021-03-15,65.3357
2021-03-16,62.5913
2021-03-17,65.7516
2021-03-18,62.853
2021-03-19,63.0959
2021-03-20,63.0959
2021-03-21,63.0959
2021-03-22,63.4734
2021-03-23,60.7933
2021-03-24,61.3243
2021-03-25,63.5348
2021-03-26,66.4287
2021-03-27,66.4287
2021-03-28,66.4287
2021-03-29,62.7891
2021-03-30,64.021
2021-03-31,63.6894
2021-04-01,65.2176
2021-04-02,65.2176
2021-04-03,65.2176
2021-04-04,65.2176
2021-04-05,65.4378
2021-04-06,66.1159
2021-04-07,65.8325
2021-04-08,64.2372
2021-04-09,66.4714
2021-04-10,66.4714
2021-04-11,66.4714
2021-04-12,67.6123
2021-04-13,67.1876
2021-04-14,68.2476
2021-04-15,69.1067
2021-04-16,70.457
2021-04-17,70.457
2021-04-18,70.457
2021-04-19,70.9803
2021-04-20,65.4556
2021-04-21,66.7531
2021-04-22,65.2495
2021-04-23,66.1719
2021-04-24,66.1719
2021-04-25,66.1719
2021-04-26,66.1224
2021-04-27,66.4557
2021-04-28,64.2479
2021-04-29,66.5058
2021-04-30,62.8201
2021-05-01,62.8201
2021-05-02,62.8201
2021-05-03,65.5338
2021-05-04,66.5575
2021-05-05,64.6037
2021-05-06,65.9151
2021-05-07,68.9363
2021-05-08,68.9363
2021-05-09,68.9363
2021-05-10,67.1881
2021-05-11,60.7755
2021-05-12,56.2304
2021-05-13,59.7339
2021-05-14,60.891
2021-05-15,60.891
2021-05-16,60.891
2021-05-17,58.1579
2021-05-18,55.7217
2021-05-19,55.2809
2021-05-20,56.1627
2021-05-21,54.4002
2021-05-22,54.4002
2021-05-23,54.4002
2021-05-24,55.6835
2021-05-25,57.764
2021-05-26,60.0382
2021-05-27,60.1814
2021-05-28,61.128
2021-05-29,61.128
2021-05-30,61.128
2021-05-31,61.128
2021-06-01,62.0346
2021-06-02,60.8464
2021-06-03,55.2781
2021-06-04,55.8973
2021-06-05,55.8973
2021-06-06,55.8973
2021-06-07,55.1783
2021-06-08,56.8777
2021-06-09,52.4163
2021-06-10,46.8534
2021-06-11,47.6144
2021-06-12,47.6144
2021-06-13,47.6144
2021-06-14,46.4001
2021-06-15,47.4259
2021-06-16,46.1769
2021-06-17,45.9489
2021-06-18,46.3368
2021-06-19,46.3368
2021-06-20,46.3368
2021-06-21,47.6478
2021-06-22,47.799
2021-06-23,46.8859
2021-06-24,47.239
2021-06-25,46.7567
2021-06-26,46.7567
2021-06-27,46.7567
2021-06-28,47.8805
2021-06-29,50.3317
2021-06-30,51.3626
2021-07-01,53.4843
2021-07-02,53.116
2021-07-03,53.116
2021-07-04,53.116
2021-07-05,53.116
2021-07-06,51.1829
2021-07-07,54.5965
2021-07-08,51.5443
2021-07-09,51.9968
2021-07-10,51.9968
2021-07-11,51.9968
2021-07-12,51.772
2021-07-13,48.144
2021-07-14,48.9943
2021-07-15,48.0014
2021-07-16,47.3295
2021-07-17,47.3295
2021-07-18,47.3295
2021-07-19,48.2487
2021-07-20,50.3718
2021-07-21,52.1671
2021-07-22,50.6295
2021-07-23,52.9763
2021-07-24,52.9763
2021-07-25,52.9763
2021-07-26,49.5266
2021-07-27,50.5227
2021-07-28,49.8136
2021-07-29,54.374
2021-07-30,55.3014
2021-07-31,55.3014
2021-08-01,55.3014
2021-08-02,56.4006
2021-08-03,50.7872
2021-08-04,48.8039
2021-08-05,48.4494
2021-08-06,48.5606
2021-08-07,48.5606
2021-08-08,48.5606
2021-08-09,48.1512
2021-08-10,48.1964
2021-08-11,50.5263
2021-08-12,49.3025
2021-08-13,48.2455
2021-08-14,48.2455
2021-08-15,48.2455
2021-08-16,49.1762
2021-08-17,45.3605
2021-08-18,46.0505
2021-08-19,44.9767
2021-08-20,46.6285
2021-08-21,46.6285
2021-08-22,46.6285
2021-08-23,46.0191
2021-08-24,48.042
2021-08-25,48.1623
2021-08-26,46.9695
2021-08-27,49.4615
2021-08-28,49.4615
2021-08-29,49.4615
2021-08-30,49.9564
2021-08-31,50.738
2021-09-01,53.1099
2021-09-02,52.4678
2021-09-03,51.9544
2021-09-04,51.9544
2021-09-05,51.9544
2021-09-06,51.9544
2021-09-07,49.896
2021-09-08,45.5956
2021-09-09,46.6421
2021-09-10,46.3254
2021-09-11,46.3254
2021-09-12,46.3254
2021-09-13,45.945
2021-09-14,45.189
2021-09-15,46.744
2021-09-16,48.2691
2021-09-17,49.1368
2021-09-18,49.1368
2021-09-19,49.1368
2021-09-20,45.0801
2021-09-21,45.786
2021-09-22,46.1092
2021-09-23,44.4755
2021-09-24,44.4042
2021-09-25,44.4042
2021-09-26,44.4042
2021-09-27,46.5175
2021-09-28,44.5571
2021-09-29,45.3537
2021-09-30,41.0228
2021-10-01,40.4187
2021-10-02,40.4187
2021-10-03,40.4187
2021-10-04,40.1633
2021-10-05,38.8511
2021-10-06,38.5934
2021-10-07,42.0429
2021-10-08,41.0659
2021-10-09,41.0659
2021-10-10,41.0659
2021-10-11,40.3413
2021-10-12,41.0367
2021-10-13,43.1346
2021-10-14,43.9613
2021-10-15,41.336
2021-10-16,41.336
2021-10-17,41.336
2021-10-18,42.9641
2021-10-19,44.763
2021-10-20,47.3833
2021-10-21,46.6466
2021-10-22,46.921
2021-10-23,46.921
2021-10-24,46.921
2021-10-25,46.9915
2021-10-26,47.3772
2021-10-27,46.2035
2021-10-28,48.8264
2021-10-29,49.9864
2021-10-30,49.9864
2021-10-31,49.9864
2021-11-01,53.8706
2021-11-02,42.03
2021-11-03,44.0377
2021-11-04,42.1207
2021-11-05,44.3725
2021-11-06,44.3725
2021-11-07,44.3725
2021-11-08,43.5125
2021-11-09,45.0846
2021-11-10,44.5167
2021-11-11,46.0823
2021-11-12,47.7255
2021-11-13,47.7255
2021-11-14,47.7255
2021-11-15,47.7321
2021-11-16,49.2619
2021-11-17,50.6285
2021-11-18,52.1496
2021-11-19,52.824
2021-11-20,52.824
2021-11-21,52.824
2021-11-22,50.4551
2021-11-23,51.1141
2021-11-24,49.7843
2021-11-25,49.7843
2021-11-26,47.6346
2021-11-27,47.6346
2021-11-28,47.6346
2021-11-29,47.859
2021-11-30,47.9672
2021-12-01,49.9782
2021-12-02,54.6089
2021-12-03,53.0708
2021-12-04,53.0708
2021-12-05,53.0708
2021-12-06,55.2634
2021-12-07,56.2766
2021-12-08,55.6213
2021-12-09,56.9873
2021-12-10,57.8039
2021-12-11,57.8039
2021-12-12,57.8039
2021-12-13,52.9712
2021-12-14,52.6583
2021-12-15,54.9172
2021-12-16,52.0355
2021-12-17,50.8618
2021-12-18,50.8618
2021-12-19,50.8618
2021-12-20,48.2395
2021-12-21,51.1439
2021-12-22,52.7986
2021-12-23,51.7798
2021-12-24,51.7798
2021-12-25,51.7798
2021-12-26,51.7798
2021-12-27,50.4542
2021-12-28,51.2827
2021-12-29,51.1678
2021-12-30,51.1399
2021-12-31,53.2671
2022-01-01,53.2671
2022-01-02,53.2671
2022-01-03,49.0664
2022-01-04,48.2901
2022-01-05,46.3766
2022-01-06,46.3704
2022-01-07,40.5183
2022-01-08,40.5183
2022-01-09,40.5183
2022-01-10,40.9708
2022-01-11,42.9362
2022-01-12,42.6337
2022-01-13,44.4661
2022-01-14,44.5544
2022-01-15,44.5544
2022-01-16,44.5544
2022-01-17,44.5544
2022-01-18,38.8142
2022-01-19,37.241
2022-01-20,36.1421
2022-01-21,35.2569
2022-01-22,35.2569
2022-01-23,35.2569
2022-01-24,41.0088
2022-01-25,39.8608
2022-01-26,36.782
2022-01-27,35.9419
2022-01-28,39.5731
2022-01-29,39.5731
2022-01-30,39.5731
2022-01-31,41.3481
2022-02-01,40.7405
2022-02-02,42.3304
2022-02-03,41.876
2022-02-04,39.183
2022-02-05,39.183
2022-02-06,39.183
2022-02-07,38.615
2022-02-08,41.5222
2022-02-09,43.8518
2022-02-10,41.9478
2022-02-11,41.7426
2022-02-12,41.7426
2022-02-13,41.7426
2022-02-14,42.0625
2022-02-15,47.1299
2022-02-16,46.3278
2022-02-17,43.7534
2022-02-18,44.6441
2022-02-19,44.6441
2022-02-20,44.6441
2022-02-21,44.6441
2022-02-22,42.9179
2022-02-23,40.7173
2022-02-24,43.4725
2022-02-25,46.2498
2022-02-26,46.2498
2022-02-27,46.2498
2022-02-28,46.8525
2022-03-01,48.1188
2022-03-02,50.3469
2022-03-03,49.5072
2022-03-04,47.6661
2022-03-05,47.6661
2022-03-06,47.6661
2022-03-07,43.5522
2022-03-08,44.1434
2022-03-09,45.2936
2022-03-10,44.6769
2022-03-11,43.8598
2022-03-12,43.8598
2022-03-13,43.8598
2022-03-14,41.9826
2022-03-15,44.383
2022-03-16,45.2489
2022-03-17,46.9633
2022-03-18,48.4978
2022-03-19,48.4978
2022-03-20,48.4978
2022-03-21,45.8813
2022-03-22,45.6282
2022-03-23,40.4354
2022-03-24,39.0264
2022-03-25,37.9133
2022-03-26,37.9133
2022-03-27,37.9133
2022-03-28,37.8894
2022-03-29,39.9809
2022-03-30,38.5623
2022-03-31,36.6646
2022-04-01,37.4967
2022-04-02,37.4967
2022-04-03,37.4967
2022-04-04,39.5347
2022-04-05,37.433
2022-04-06,35.6402
2022-04-07,35.0841
2022-04-08,34.9496
2022-04-09,34.9496
2022-04-10,34.9496
2022-04-11,35.3413
2022-04-12,35.0712
2022-04-13,35.7363
2022-04-14,35.3241
2022-04-15,35.3241
2022-04-16,35.3241
2022-04-17,35.3241
2022-04-18,35.0003
2022-04-19,38.2226
2022-04-20,38.5318
2022-04-21,39.0017
2022-04-22,37.8391
2022-04-23,37.8391
2022-04-24,37.8391
2022-04-25,41.9974
2022-04-26,40.0796
2022-04-27,39.6762
2022-04-28,42.2079
2022-04-29,40.796
2022-04-30,40.796
2022-05-01,40.796
2022-05-02,43.7812
2022-05-03,44.5556
2022-05-04,48.2006
2022-05-05,45.7579
2022-05-06,44.4285
2022-05-07,44.4285
2022-05-08,44.4285
2022-05-09,44.2529
2022-05-10,43.0012
2022-05-11,39.9285
2022-05-12,43.7248
2022-05-13,46.497
2022-05-14,46.497
2022-05-15,46.497
2022-05-16,46.1759
2022-05-17,47.7902
2022-05-18,45.6701
2022-05-19,45.8337
2022-05-20,45.4957
2022-05-21,45.4957
2022-05-22,45.4957
2022-05-23,43.2196
2022-05-24,41.3304
2022-05-25,43.0274
2022-05-26,46.3053
2022-05-27,47.863
2022-05-28,47.863
2022-05-29,47.863
2022-05-30,47.863
2022-05-31,47.4165
2022-06-01,47.0702
2022-06-02,48.0672
2022-06-03,47.1078
2022-06-04,47.1078
2022-06-05,47.1078
2022-06-06,45.721
2022-06-07,47.9202
2022-06-08,46.6695
2022-06-09,46.8395
2022-06-10,44.2306
2022-06-11,44.2306
2022-06-12,44.2306
2022-06-13,40.1663
2022-06-14,39.9342
2022-06-15,39.7165
2022-06-16,36.6499
2022-06-17,35.6173
2022-06-18,35.6173
2022-06-19,35.6173
2022-06-20,35.6173
2022-06-21,37.3358
2022-06-22,39.1442
2022-06-23,43.9803
2022-06-24,44.4606
2022-06-25,44.4606
2022-06-26,44.4606
2022-06-27,45.2783
2022-06-28,43.8239
2022-06-29,44.4439
2022-06-30,45.0847
2022-07-01,49.1721
2022-07-02,49.1721
2022-07-03,49.1721
2022-07-04,49.1721
2022-07-05,53.2854
2022-07-06,52.2066
2022-07-07,51.28
2022-07-08,51.8595
2022-07-09,51.8595
2022-07-10,51.8595
2022-07-11,51.6221
2022-07-12,51.2091
2022-07-13,51.7729
2022-07-14,50.6837
2022-07-15,50.8575
2022-07-16,50.8575
2022-07-17,50.8575
2022-07-18,50.8362
2022-07-19,53.9414
2022-07-20,54.0447
2022-07-21,56.5348
2022-07-22,57.119
2022-07-23,57.119
2022-07-24,57.119
2022-07-25,55.9521
2022-07-26,56.1388
2022-07-27,58.301
2022-07-28,60.3412
2022-07-29,60.8565
2022-07-30,60.8565
2022-07-31,60.8565
2022-08-01,61.7255
2022-08-02,55.2109
2022-08-03,55.3483
2022-08-04,57.8862
2022-08-05,55.7228
2022-08-06,55.7228
2022-08-07,55.7228
2022-08-08,56.7053
2022-08-09,54.2016
2022-08-10,57.6216
2022-08-11,57.4291
2022-08-12,57.5757
2022-08-13,57.5757
2022-08-14,57.5757
2022-08-15,56.8384
2022-08-16,56.493
2022-08-17,54.4474
2022-08-18,53.0461
2022-08-19,49.8167
2022-08-20,49.8167
2022-08-21,49.8167
2022-08-22,47.7714
2022-08-23,47.3526
2022-08-24,47.8027
2022-08-25,49.4742
2022-08-26,45.9852
2022-08-27,45.9852
2022-08-28,45.9852
2022-08-29,46.0564
2022-08-30,45.6892
2022-08-31,44.8242
2022-09-01,43.3322
2022-09-02,42.0632
2022-09-03,42.0632
2022-09-04,42.0632
2022-09-05,42.0632
2022-09-06,40.7573
2022-09-07,42.9435
2022-09-08,43.6487
2022-09-09,45.8989
2022-09-10,45.8989
2022-09-11,45.8989
2022-09-12,46.1068
2022-09-13,40.8016
2022-09-14,40.1082
2022-09-15,39.2429
2022-09-16,41.1533
2022-09-17,41.1533
2022-09-18,41.1533
2022-09-19,42.1484
2022-09-20,40.824
2022-09-21,40.4118
2022-09-22,40.0329
2022-09-23,39.6353
2022-09-24,39.6353
2022-09-25,39.6353
2022-09-26,38.0141
2022-09-27,36.6742
2022-09-28,41.0808
2022-09-29,39.8135
2022-09-30,39.7096
2022-10-01,39.7096
2022-10-02,39.7096
2022-10-03,44.0725
2022-10-04,47.9206
2022-10-05,45.9654
2022-10-06,46.3601
2022-10-07,45.67
2022-10-08,45.67
2022-10-09,45.67
2022-10-10,45.6876
2022-10-11,45.1652
2022-10-12,44.3293
2022-10-13,42.7446
2022-10-14,40.0665
2022-10-15,40.0665
2022-10-16,40.0665
2022-10-17,41.3887
2022-10-18,44.4
2022-10-19,40.5071
2022-10-20,39.1366
2022-10-21,41.409
2022-10-22,41.409
2022-10-23,41.409
2022-10-24,44.6751
2022-10-25,48.9282
2022-10-26,49.5343
2022-10-27,51.1009
2022-10-28,52.4426
2022-10-29,52.4426
2022-10-30,52.4426
2022-10-31,51.9796
2022-11-01,52.2457
2022-11-02,45.7088
2022-11-03,44.989
2022-11-04,45.7454
2022-11-05,45.7454
2022-11-06,45.7454
2022-11-07,46.7265
2022-11-08,46.458
2022-11-09,44.263
2022-11-10,53.8126
2022-11-11,53.9101
2022-11-12,53.9101
2022-11-13,53.9101
2022-11-14,53.1701
2022-11-15,55.1314
2022-11-16,53.0384
2022-11-17,51.7037
2022-11-18,52.5835
2022-11-19,52.5835
2022-11-20,52.5835
2022-11-21,51.8327
2022-11-22,53.7114
2022-11-23,54.8319
2022-11-24,54.8319
2022-11-25,54.8903
2022-11-26,54.8903
2022-11-27,54.8903
2022-11-28,54.0307
2022-11-29,53.2884
2022-11-30,56.2992
2022-12-01,58.1152
2022-12-02,55.9107
2022-12-03,55.9107
2022-12-04,55.9107
2022-12-05,54.803
2022-12-06,52.1803
2022-12-07,53.7609
2022-12-08,53.0494
2022-12-09,52.5984
2022-12-10,52.5984
2022-12-11,52.5984
2022-12-12,55.1259
2022-12-13,56.1789
2022-12-14,55.0362
2022-12-15,57.9447
2022-12-16,56.3011
2022-12-17,56.3011
2022-12-18,56.3011
2022-12-19,52.9396
2022-12-20,51.0853
2022-12-21,52.4808
2022-12-22,52.4808
2022-12-23,50.5017
2022-12-24,50.5017
2022-12-25,50.5017
2022-12-26,50.5017
2022-12-27,49.4108
2022-12-28,47.1384
2022-12-29,49.0618
2022-12-30,48.9807
2022-12-31,48.9807
2023-01-01,48.9807
2023-01-02,48.9807
2023-01-03,50.8383
2023-01-04,53.1961
2023-01-05,54.3936
2023-01-06,55.4158
2023-01-07,55.4158
2023-01-08,55.4158
2023-01-09,55.4227
2023-01-10,56.6304
2023-01-11,58.4801
2023-01-12,57.4297
2023-01-13,59.0259
2023-01-14,59.0259
2023-01-15,59.0259
2023-01-16,59.0259
2023-01-17,58.9876
2023-01-18,58.5261
2023-01-19,55.7881
2023-01-20,58.2215
2023-01-21,58.2215
2023-01-22,58.2215
2023-01-23,59.8925
2023-01-24,59.2479
2023-01-25,59.2754
2023-01-26,59.9666
2023-01-27,60.2835
2023-01-28,60.2835
2023-01-29,60.2835
2023-01-30,57.5096
2023-01-31,61.5625
2023-02-01,63.5187
2023-02-02,67.6368
2023-02-03,64.744
2023-02-04,64.744
2023-02-05,64.744
2023-02-06,61.7525
2023-02-07,62.9266
2023-02-08,58.556
2023-02-09,58.4891
2023-02-10,56.7551
2023-02-11,56.7551
2023-02-12,56.7551
2023-02-13,59.6376
2023-02-14,58.5899
2023-02-15,59.1657
2023-02-16,58.1735
2023-02-17,55.9536
2023-02-18,55.9536
2023-02-19,55.9536
2023-02-20,55.9536
2023-02-21,48.8872
2023-02-22,48.7088
2023-02-23,50.5615
2023-02-24,49.2633
2023-02-25,49.2633
2023-02-26,49.2633
2023-02-27,48.5335
2023-02-28,48.6805
2023-03-01,48.1822
2023-03-02,48.1095
2023-03-03,50.5804
2023-03-04,50.5804
2023-03-05,50.5804
2023-03-06,47.9805
2023-03-07,46.8206
2023-03-08,49.0057
2023-03-09,47.7524
2023-03-10,45.7603
2023-03-11,45.7603
2023-03-12,45.7603
2023-03-13,46.4883
2023-03-14,48.8479
2023-03-15,50.2002
2023-03-16,51.7137
2023-03-17,50.3329
2023-03-18,50.3329
2023-03-19,50.3329
