,DAL US Equity
2020-06-14,51.4921
2020-06-15,51.5236
2020-06-16,52.4185
2020-06-17,51.7363
2020-06-18,51.8146
2020-06-19,50.2718
2020-06-20,50.2718
2020-06-21,50.2718
2020-06-22,50.031
2020-06-23,50.4362
2020-06-24,47.6503
2020-06-25,48.5074
2020-06-26,47.195
2020-06-27,47.195
2020-06-28,47.195
2020-06-29,49.3844
2020-06-30,48.6964
2020-07-01,48.2616
2020-07-02,48.2889
2020-07-03,48.2889
2020-07-04,48.2889
2020-07-05,48.2889
2020-07-06,49.2851
2020-07-07,47.4086
2020-07-08,47.4086
2020-07-09,45.64
2020-07-10,47.7741
2020-07-11,47.7741
2020-07-12,47.7741
2020-07-13,47.4131
2020-07-14,46.458
2020-07-15,50.1044
2020-07-16,48.2741
2020-07-17,47.9899
2020-07-18,47.9899
2020-07-19,47.9899
2020-07-20,46.8619
2020-07-21,47.1868
2020-07-22,46.9324
2020-07-23,47.7899
2020-07-24,46.5851
2020-07-25,46.5851
2020-07-26,46.5851
2020-07-27,45.9133
2020-07-28,46.6742
2020-07-29,46.337
2020-07-30,45.141
2020-07-31,45.1973
2020-08-01,45.1973
2020-08-02,45.1973
2020-08-03,45.6396
2020-08-04,46.5515
2020-08-05,48.085
2020-08-06,49.2339
2020-08-07,49.4237
2020-08-08,49.4237
2020-08-09,49.4237
2020-08-10,53.3235
2020-08-11,53.8349
2020-08-12,52.739
2020-08-13,51.963
2020-08-14,52.4272
2020-08-15,52.4272
2020-08-16,52.4272
2020-08-17,50.5476
2020-08-18,49.7734
2020-08-19,49.8549
2020-08-20,49.7506
2020-08-21,49.0077
2020-08-22,49.0077
2020-08-23,49.0077
2020-08-24,54.1297
2020-08-25,54.688
2020-08-26,54.3458
2020-08-27,55.9976
2020-08-28,58.1062
2020-08-29,58.1062
2020-08-30,58.1062
2020-08-31,55.4289
2020-09-01,55.1063
2020-09-02,55.9213
2020-09-03,56.0748
2020-09-04,57.1363
2020-09-05,57.1363
2020-09-06,57.1363
2020-09-07,57.1363
2020-09-08,58.5857
2020-09-09,56.5808
2020-09-10,56.6398
2020-09-11,56.4018
2020-09-12,56.4018
2020-09-13,56.4018
2020-09-14,58.6394
2020-09-15,59.9493
2020-09-16,61.8686
2020-09-17,60.1526
2020-09-18,57.1421
2020-09-19,57.1421
2020-09-20,57.1421
2020-09-21,50.1422
2020-09-22,50.9652
2020-09-23,49.5685
2020-09-24,48.4245
2020-09-25,50.0927
2020-09-26,50.0927
2020-09-27,50.0927
2020-09-28,53.2611
2020-09-29,51.673
2020-09-30,51.6076
2020-10-01,52.6817
2020-10-02,54.002
2020-10-03,54.002
2020-10-04,54.002
2020-10-05,54.507
2020-10-06,52.2746
2020-10-07,54.5095
2020-10-08,55.5564
2020-10-09,55.8144
2020-10-10,55.8144
2020-10-11,55.8144
2020-10-12,55.3795
2020-10-13,53.1854
2020-10-14,53.1603
2020-10-15,52.0945
2020-10-16,52.4001
2020-10-17,52.4001
2020-10-18,52.4001
2020-10-19,52.4725
2020-10-20,53.6392
2020-10-21,52.3108
2020-10-22,57.3628
2020-10-23,57.9441
2020-10-24,57.9441
2020-10-25,57.9441
2020-10-26,52.4729
2020-10-27,49.6165
2020-10-28,47.3022
2020-10-29,49.8369
2020-10-30,49.5703
2020-10-31,49.5703
2020-11-01,49.5703
2020-11-02,48.6282
2020-11-03,50.2129
2020-11-04,49.1293
2020-11-05,52.6177
2020-11-06,51.3029
2020-11-07,51.3029
2020-11-08,51.3029
2020-11-09,60.9476
2020-11-10,61.3472
2020-11-11,56.8447
2020-11-12,55.5095
2020-11-13,58.7659
2020-11-14,58.7659
2020-11-15,58.7659
2020-11-16,60.9549
2020-11-17,60.0976
2020-11-18,60.5425
2020-11-19,60.5425
2020-11-20,58.778
2020-11-21,58.778
2020-11-22,58.778
2020-11-23,61.2635
2020-11-24,64.5535
2020-11-25,64.5913
2020-11-26,64.5913
2020-11-27,64.0498
2020-11-28,64.0498
2020-11-29,64.0498
2020-11-30,62.1515
2020-12-01,61.4767
2020-12-02,63.0646
2020-12-03,65.5524
2020-12-04,64.1496
2020-12-05,64.1496
2020-12-06,64.1496
2020-12-07,64.1256
2020-12-08,64.2089
2020-12-09,63.4467
2020-12-10,64.1942
2020-12-11,61.9335
2020-12-12,61.9335
2020-12-13,61.9335
2020-12-14,59.3535
2020-12-15,61.2007
2020-12-16,59.3486
2020-12-17,59.3981
2020-12-18,58.3443
2020-12-19,58.3443
2020-12-20,58.3443
2020-12-21,57.0298
2020-12-22,54.2214
2020-12-23,56.6156
2020-12-24,55.4389
2020-12-25,55.4389
2020-12-26,55.4389
2020-12-27,55.4389
2020-12-28,56.2142
2020-12-29,55.9266
2020-12-30,56.9333
2020-12-31,56.0586
2021-01-01,56.0586
2021-01-02,56.0586
2021-01-03,56.0586
2021-01-04,52.5282
2021-01-05,54.182
2021-01-06,55.7946
2021-01-07,55.4299
2021-01-08,54.91
2021-01-09,54.91
2021-01-10,54.91
2021-01-11,53.405
2021-01-12,55.256
2021-01-13,55.5638
2021-01-14,57.6147
2021-01-15,53.8583
2021-01-16,53.8583
2021-01-17,53.8583
2021-01-18,53.8583
2021-01-19,54.5374
2021-01-20,57.1286
2021-01-21,54.7861
2021-01-22,53.1946
2021-01-23,53.1946
2021-01-24,53.1946
2021-01-25,50.6937
2021-01-26,51.5926
2021-01-27,49.8035
2021-01-28,53.0854
2021-01-29,48.6168
2021-01-30,48.6168
2021-01-31,48.6168
2021-02-01,48.3388
2021-02-02,50.3927
2021-02-03,52.3524
2021-02-04,54.5329
2021-02-05,54.9409
2021-02-06,54.9409
2021-02-07,54.9409
2021-02-08,58.5931
2021-02-09,56.9259
2021-02-10,57.5928
2021-02-11,57.1702
2021-02-12,58.1755
2021-02-13,58.1755
2021-02-14,58.1755
2021-02-15,58.1755
2021-02-16,60.466
2021-02-17,59.8181
2021-02-18,59.7926
2021-02-19,61.956
2021-02-20,61.956
2021-02-21,61.956
2021-02-22,65.0754
2021-02-23,65.9134
2021-02-24,67.6022
2021-02-25,64.0831
2021-02-26,63.3003
2021-02-27,63.3003
2021-02-28,63.3003
2021-03-01,63.479
2021-03-02,63.7376
2021-03-03,63.9242
2021-03-04,60.2117
2021-03-05,58.3211
2021-03-06,58.3211
2021-03-07,58.3211
2021-03-08,61.1323
2021-03-09,60.4753
2021-03-10,60.7772
2021-03-11,61.6525
2021-03-12,64.0616
2021-03-13,64.0616
2021-03-14,64.0616
2021-03-15,65.7705
2021-03-16,61.5915
2021-03-17,63.1798
2021-03-18,60.0949
2021-03-19,59.6644
2021-03-20,59.6644
2021-03-21,59.6644
2021-03-22,57.2371
2021-03-23,52.2616
2021-03-24,52.2011
2021-03-25,54.7287
2021-03-26,55.85
2021-03-27,55.85
2021-03-28,55.85
2021-03-29,55.1113
2021-03-30,57.7947
2021-03-31,56.4255
2021-04-01,57.3526
2021-04-02,57.3526
2021-04-03,57.3526
2021-04-04,57.3526
2021-04-05,59.646
2021-04-06,61.7441
2021-04-07,58.486
2021-04-08,57.6397
2021-04-09,56.4694
2021-04-10,56.4694
2021-04-11,56.4694
2021-04-12,55.4979
2021-04-13,54.2954
2021-04-14,54.1006
2021-04-15,51.2463
2021-04-16,50.8761
2021-04-17,50.8761
2021-04-18,50.8761
2021-04-19,49.8617
2021-04-20,46.5318
2021-04-21,49.1166
2021-04-22,47.1365
2021-04-23,49.4456
2021-04-24,49.4456
2021-04-25,49.4456
2021-04-26,51.005
2021-04-27,50.4682
2021-04-28,50.6671
2021-04-29,50.5411
2021-04-30,51.6603
2021-05-01,51.6603
2021-05-02,51.6603
2021-05-03,50.8882
2021-05-04,46.9289
2021-05-05,48.1097
2021-05-06,47.5623
2021-05-07,50.1276
2021-05-08,50.1276
2021-05-09,50.1276
2021-05-10,48.7071
2021-05-11,46.8685
2021-05-12,44.0518
2021-05-13,46.1634
2021-05-14,50.9323
2021-05-15,50.9323
2021-05-16,50.9323
2021-05-17,51.7634
2021-05-18,51.7222
2021-05-19,50.4958
2021-05-20,49.0084
2021-05-21,48.6027
2021-05-22,48.6027
2021-05-23,48.6027
2021-05-24,50.6322
2021-05-25,51.6607
2021-05-26,53.3108
2021-05-27,54.4103
2021-05-28,53.5484
2021-05-29,53.5484
2021-05-30,53.5484
2021-05-31,53.5484
2021-06-01,53.5895
2021-06-02,53.7377
2021-06-03,49.8767
2021-06-04,49.5399
2021-06-05,49.5399
2021-06-06,49.5399
2021-06-07,49.7738
2021-06-08,51.9841
2021-06-09,50.7331
2021-06-10,50.1567
2021-06-11,50.6879
2021-06-12,50.6879
2021-06-13,50.6879
2021-06-14,49.2084
2021-06-15,48.3088
2021-06-16,48.2841
2021-06-17,45.9759
2021-06-18,47.0509
2021-06-19,47.0509
2021-06-20,47.0509
2021-06-21,49.2217
2021-06-22,48.2119
2021-06-23,47.9575
2021-06-24,47.0331
2021-06-25,45.8151
2021-06-26,45.8151
2021-06-27,45.8151
2021-06-28,42.6934
2021-06-29,42.1268
2021-06-30,43.3404
2021-07-01,46.241
2021-07-02,46.0399
2021-07-03,46.0399
2021-07-04,46.0399
2021-07-05,46.0399
2021-07-06,43.7986
2021-07-07,42.1652
2021-07-08,41.1006
2021-07-09,43.7574
2021-07-10,43.7574
2021-07-11,43.7574
2021-07-12,43.5899
2021-07-13,40.1383
2021-07-14,38.7799
2021-07-15,40.9122
2021-07-16,38.2581
2021-07-17,38.2581
2021-07-18,38.2581
2021-07-19,35.4887
2021-07-20,41.6101
2021-07-21,44.0927
2021-07-22,42.9978
2021-07-23,41.7309
2021-07-24,41.7309
2021-07-25,41.7309
2021-07-26,44.9817
2021-07-27,43.5649
2021-07-28,44.4319
2021-07-29,44.287
2021-07-30,41.6191
2021-07-31,41.6191
2021-08-01,41.6191
2021-08-02,40.7597
2021-08-03,41.6461
2021-08-04,38.9693
2021-08-05,43.3218
2021-08-06,44.1509
2021-08-07,44.1509
2021-08-08,44.1509
2021-08-09,42.1596
2021-08-10,45.0707
2021-08-11,47.05
2021-08-12,45.4955
2021-08-13,44.2578
2021-08-14,44.2578
2021-08-15,44.2578
2021-08-16,44.3324
2021-08-17,42.0981
2021-08-18,41.8515
2021-08-19,40.4922
2021-08-20,41.0152
2021-08-21,41.0152
2021-08-22,41.0152
2021-08-23,43.9391
2021-08-24,47.217
2021-08-25,49.0159
2021-08-26,47.8546
2021-08-27,49.6025
2021-08-28,49.6025
2021-08-29,49.6025
2021-08-30,46.166
2021-08-31,47.4068
2021-09-01,47.3217
2021-09-02,48.3298
2021-09-03,47.0652
2021-09-04,47.0652
2021-09-05,47.0652
2021-09-06,47.0652
2021-09-07,47.3154
2021-09-08,45.7496
2021-09-09,49.3188
2021-09-10,45.591
2021-09-11,45.591
2021-09-12,45.591
2021-09-13,47.5355
2021-09-14,46.0007
2021-09-15,46.4838
2021-09-16,47.8826
2021-09-17,47.6383
2021-09-18,47.6383
2021-09-19,47.6383
2021-09-20,49.2691
2021-09-21,48.2937
2021-09-22,51.2194
2021-09-23,53.4353
2021-09-24,55.4052
2021-09-25,55.4052
2021-09-26,55.4052
2021-09-27,55.9183
2021-09-28,55.0276
2021-09-29,54.815
2021-09-30,52.8359
2021-10-01,58.5533
2021-10-02,58.5533
2021-10-03,58.5533
2021-10-04,57.4607
2021-10-05,56.8856
2021-10-06,55.021
2021-10-07,54.1538
2021-10-08,53.3859
2021-10-09,53.3859
2021-10-10,53.3859
2021-10-11,52.8944
2021-10-12,53.7065
2021-10-13,47.6164
2021-10-14,48.0293
2021-10-15,47.5503
2021-10-16,47.5503
2021-10-17,47.5503
2021-10-18,47.6018
2021-10-19,46.2859
2021-10-20,45.934
2021-10-21,46.216
2021-10-22,44.6269
2021-10-23,44.6269
2021-10-24,44.6269
2021-10-25,44.0805
2021-10-26,44.6896
2021-10-27,43.1341
2021-10-28,43.3889
2021-10-29,43.3387
2021-10-30,43.3387
2021-10-31,43.3387
2021-11-01,47.401
2021-11-02,47.3194
2021-11-03,49.8504
2021-11-04,49.1322
2021-11-05,57.4944
2021-11-06,57.4944
2021-11-07,57.4944
2021-11-08,58.2686
2021-11-09,57.9049
2021-11-10,55.458
2021-11-11,54.6999
2021-11-12,51.2697
2021-11-13,51.2697
2021-11-14,51.2697
2021-11-15,51.6775
2021-11-16,48.1842
2021-11-17,47.3685
2021-11-18,45.9303
2021-11-19,44.9025
2021-11-20,44.9025
2021-11-21,44.9025
2021-11-22,45.1388
2021-11-23,44.5459
2021-11-24,45.0437
2021-11-25,45.0437
2021-11-26,37.7848
2021-11-27,37.7848
2021-11-28,37.7848
2021-11-29,37.5202
2021-11-30,37.4427
2021-12-01,32.7696
2021-12-02,41.5585
2021-12-03,40.3991
2021-12-04,40.3991
2021-12-05,40.3991
2021-12-06,45.5428
2021-12-07,45.3554
2021-12-08,47.2424
2021-12-09,46.4911
2021-12-10,45.8558
2021-12-11,45.8558
2021-12-12,45.8558
2021-12-13,43.3472
2021-12-14,42.7197
2021-12-15,42.9208
2021-12-16,41.3984
2021-12-17,43.3488
2021-12-18,43.3488
2021-12-19,43.3488
2021-12-20,42.9789
2021-12-21,48.158
2021-12-22,49.5041
2021-12-23,49.8793
2021-12-24,49.8793
2021-12-25,49.8793
2021-12-26,49.8793
2021-12-27,49.2118
2021-12-28,50.6467
2021-12-29,49.5659
2021-12-30,49.2882
2021-12-31,49.386
2022-01-01,49.386
2022-01-02,49.386
2022-01-03,52.2671
2022-01-04,52.954
2022-01-05,52.1517
2022-01-06,51.7074
2022-01-07,54.9757
2022-01-08,54.9757
2022-01-09,54.9757
2022-01-10,52.6584
2022-01-11,54.0253
2022-01-12,52.4077
2022-01-13,54.3682
2022-01-14,51.4131
2022-01-15,51.4131
2022-01-16,51.4131
2022-01-17,51.4131
2022-01-18,49.5632
2022-01-19,47.8962
2022-01-20,47.9465
2022-01-21,45.7093
2022-01-22,45.7093
2022-01-23,45.7093
2022-01-24,45.8427
2022-01-25,47.9842
2022-01-26,48.0891
2022-01-27,47.0586
2022-01-28,46.91
2022-01-29,46.91
2022-01-30,46.91
2022-01-31,50.6939
2022-02-01,52.6736
2022-02-02,52.7472
2022-02-03,50.6034
2022-02-04,50.9168
2022-02-05,50.9168
2022-02-06,50.9168
2022-02-07,53.6791
2022-02-08,57.4723
2022-02-09,60.0463
2022-02-10,60.0857
2022-02-11,55.6353
2022-02-12,55.6353
2022-02-13,55.6353
2022-02-14,54.6747
2022-02-15,59.7119
2022-02-16,59.4947
2022-02-17,56.5687
2022-02-18,55.3651
2022-02-19,55.3651
2022-02-20,55.3651
2022-02-21,55.3651
2022-02-22,53.007
2022-02-23,49.133
2022-02-24,49.4478
2022-02-25,52.0979
2022-02-26,52.0979
2022-02-27,52.0979
2022-02-28,48.5713
2022-03-01,44.2138
2022-03-02,45.1075
2022-03-03,42.5013
2022-03-04,39.2662
2022-03-05,39.2662
2022-03-06,39.2662
2022-03-07,33.5546
2022-03-08,35.9793
2022-03-09,39.1656
2022-03-10,38.8925
2022-03-11,38.2618
2022-03-12,38.2618
2022-03-13,38.2618
2022-03-14,38.2618
2022-03-15,43.9191
2022-03-16,47.6041
2022-03-17,47.9799
2022-03-18,48.8934
2022-03-19,48.8934
2022-03-20,48.8934
2022-03-21,46.3664
2022-03-22,47.9249
2022-03-23,46.7255
2022-03-24,48.5484
2022-03-25,49.6619
2022-03-26,49.6619
2022-03-27,49.6619
2022-03-28,50.3967
2022-03-29,52.3702
2022-03-30,52.0254
2022-03-31,52.4346
2022-04-01,51.9381
2022-04-02,51.9381
2022-04-03,51.9381
2022-04-04,52.1005
2022-04-05,51.3624
2022-04-06,48.5909
2022-04-07,47.7396
2022-04-08,47.0172
2022-04-09,47.0172
2022-04-10,47.0172
2022-04-11,49.9693
2022-04-12,50.7609
2022-04-13,55.066
2022-04-14,57.2261
2022-04-15,57.2261
2022-04-16,57.2261
2022-04-17,57.2261
2022-04-18,56.7418
2022-04-19,58.1901
2022-04-20,58.9709
2022-04-21,60.7745
2022-04-22,58.4515
2022-04-23,58.4515
2022-04-24,58.4515
2022-04-25,57.5328
2022-04-26,54.6351
2022-04-27,56.6308
2022-04-28,58.5336
2022-04-29,55.8334
2022-04-30,55.8334
2022-05-01,55.8334
2022-05-02,55.1051
2022-05-03,56.2209
2022-05-04,57.0331
2022-05-05,53.5008
2022-05-06,51.3397
2022-05-07,51.3397
2022-05-08,51.3397
2022-05-09,46.6008
2022-05-10,47.3864
2022-05-11,46.0975
2022-05-12,44.1779
2022-05-13,47.2688
2022-05-14,47.2688
2022-05-15,47.2688
2022-05-16,47.0092
2022-05-17,51.4079
2022-05-18,49.0776
2022-05-19,48.9636
2022-05-20,47.9756
2022-05-21,47.9756
2022-05-22,47.9756
2022-05-23,49.5211
2022-05-24,45.8393
2022-05-25,48.2284
2022-05-26,51.7838
2022-05-27,53.8425
2022-05-28,53.8425
2022-05-29,53.8425
2022-05-30,53.8425
2022-05-31,52.9406
2022-06-01,49.5237
2022-06-02,50.2194
2022-06-03,48.0136
2022-06-04,48.0136
2022-06-05,48.0136
2022-06-06,48.7523
2022-06-07,49.9362
2022-06-08,47.5997
2022-06-09,45.4711
2022-06-10,43.2525
2022-06-11,43.2525
2022-06-12,43.2525
2022-06-13,39.6772
2022-06-14,38.7325
2022-06-15,39.7691
2022-06-16,37.1041
2022-06-17,38.3257
2022-06-18,38.3257
2022-06-19,38.3257
2022-06-20,38.3257
2022-06-21,38.0893
2022-06-22,38.0316
2022-06-23,37.5137
2022-06-24,40.631
2022-06-25,40.631
2022-06-26,40.631
2022-06-27,39.682
2022-06-28,39.5437
2022-06-29,38.6692
2022-06-30,37.8288
2022-07-01,38.9554
2022-07-02,38.9554
2022-07-03,38.9554
2022-07-04,38.9554
2022-07-05,39.5732
2022-07-06,39.1767
2022-07-07,39.9917
2022-07-08,39.7164
2022-07-09,39.7164
2022-07-10,39.7164
2022-07-11,39.0866
2022-07-12,43.0011
2022-07-13,40.9013
2022-07-14,41.0513
2022-07-15,41.7503
2022-07-16,41.7503
2022-07-17,41.7503
2022-07-18,44.004
2022-07-19,46.9562
2022-07-20,47.447
2022-07-21,45.8835
2022-07-22,44.836
2022-07-23,44.836
2022-07-24,44.836
2022-07-25,44.9638
2022-07-26,43.6217
2022-07-27,45.5012
2022-07-28,45.9349
2022-07-29,46.1565
2022-07-30,46.1565
2022-07-31,46.1565
2022-08-01,47.1206
2022-08-02,46.3028
2022-08-03,49.4671
2022-08-04,49.6388
2022-08-05,48.8024
2022-08-06,48.8024
2022-08-07,48.8024
2022-08-08,50.5913
2022-08-09,49.4008
2022-08-10,50.9914
2022-08-11,51.0577
2022-08-12,52.2606
2022-08-13,52.2606
2022-08-14,52.2606
2022-08-15,53.3586
2022-08-16,54.1012
2022-08-17,52.0828
2022-08-18,51.9574
2022-08-19,48.9363
2022-08-20,48.9363
2022-08-21,48.9363
2022-08-22,46.9547
2022-08-23,48.1773
2022-08-24,49.2637
2022-08-25,50.9089
2022-08-26,47.8187
2022-08-27,47.8187
2022-08-28,47.8187
2022-08-29,46.3738
2022-08-30,45.6926
2022-08-31,44.2818
2022-09-01,44.3365
2022-09-02,44.0013
2022-09-03,44.0013
2022-09-04,44.0013
2022-09-05,44.0013
2022-09-06,44.7218
2022-09-07,47.6222
2022-09-08,47.3503
2022-09-09,48.8335
2022-09-10,48.8335
2022-09-11,48.8335
2022-09-12,50.1517
2022-09-13,46.5795
2022-09-14,49.03
2022-09-15,50.6096
2022-09-16,47.7225
2022-09-17,47.7225
2022-09-18,47.7225
2022-09-19,49.8231
2022-09-20,49.3535
2022-09-21,45.6302
2022-09-22,43.0921
2022-09-23,41.2335
2022-09-24,41.2335
2022-09-25,41.2335
2022-09-26,39.365
2022-09-27,40.6994
2022-09-28,43.3588
2022-09-29,41.3254
2022-09-30,40.6123
2022-10-01,40.6123
2022-10-02,40.6123
2022-10-03,41.1651
2022-10-04,47.4627
2022-10-05,46.9821
2022-10-06,47.2225
2022-10-07,44.6472
2022-10-08,44.6472
2022-10-09,44.6472
2022-10-10,44.7233
2022-10-11,43.5271
2022-10-12,44.5066
2022-10-13,47.4861
2022-10-14,49.1751
2022-10-15,49.1751
2022-10-16,49.1751
2022-10-17,49.2956
2022-10-18,51.7567
2022-10-19,52.5584
2022-10-20,51.6203
2022-10-21,52.6366
2022-10-22,52.6366
2022-10-23,52.6366
2022-10-24,54.2326
2022-10-25,55.6443
2022-10-26,55.6443
2022-10-27,56.0815
2022-10-28,57.4074
2022-10-29,57.4074
2022-10-30,57.4074
2022-10-31,55.2077
2022-11-01,54.3345
2022-11-02,50.0492
2022-11-03,49.8162
2022-11-04,51.8515
2022-11-05,51.8515
2022-11-06,51.8515
2022-11-07,53.3384
2022-11-08,53.9029
2022-11-09,53.5243
2022-11-10,58.2604
2022-11-11,58.1095
2022-11-12,58.1095
2022-11-13,58.1095
2022-11-14,55.8645
2022-11-15,56.3529
2022-11-16,54.0544
2022-11-17,53.8796
2022-11-18,54.9107
2022-11-19,54.9107
2022-11-20,54.9107
2022-11-21,54.1772
2022-11-22,54.1772
2022-11-23,54.876
2022-11-24,54.876
2022-11-25,56.4866
2022-11-26,56.4866
2022-11-27,56.4866
2022-11-28,52.5725
2022-11-29,54.5333
2022-11-30,56.4464
2022-12-01,56.4713
2022-12-02,57.3056
2022-12-03,57.3056
2022-12-04,57.3056
2022-12-05,57.5098
2022-12-06,57.8229
2022-12-07,52.5492
2022-12-08,50.1533
2022-12-09,50.9343
2022-12-10,50.9343
2022-12-11,50.9343
2022-12-12,53.6344
2022-12-13,49.5891
2022-12-14,52.0901
2022-12-15,49.2114
2022-12-16,48.8426
2022-12-17,48.8426
2022-12-18,48.8426
2022-12-19,48.334
2022-12-20,48.2793
2022-12-21,50.5115
2022-12-22,48.4064
2022-12-23,49.1085
2022-12-24,49.1085
2022-12-25,49.1085
2022-12-26,49.1085
2022-12-27,48.3708
2022-12-28,45.8758
2022-12-29,48.1267
2022-12-30,48.5158
2022-12-31,48.5158
2023-01-01,48.5158
2023-01-02,48.5158
2023-01-03,47.8024
2023-01-04,52.9029
2023-01-05,55.0473
2023-01-06,56.9772
2023-01-07,56.9772
2023-01-08,56.9772
2023-01-09,58.6749
2023-01-10,61.4798
2023-01-11,61.6633
2023-01-12,64.4295
2023-01-13,60.0131
2023-01-14,60.0131
2023-01-15,60.0131
2023-01-16,60.0131
2023-01-17,60.1342
2023-01-18,60.3826
2023-01-19,60.2854
2023-01-20,61.7289
2023-01-21,61.7289
2023-01-22,61.7289
2023-01-23,61.8344
2023-01-24,60.8623
2023-01-25,62.1378
2023-01-26,61.5652
2023-01-27,59.819
2023-01-28,59.819
2023-01-29,59.819
2023-01-30,58.6598
2023-01-31,60.346
2023-02-01,62.1485
2023-02-02,62.171
2023-02-03,60.9703
2023-02-04,60.9703
2023-02-05,60.9703
2023-02-06,61.116
2023-02-07,60.92
2023-02-08,60.3197
2023-02-09,58.6071
2023-02-10,55.4268
2023-02-11,55.4268
2023-02-12,55.4268
2023-02-13,56.6719
2023-02-14,58.0804
2023-02-15,57.7696
2023-02-16,54.9552
2023-02-17,55.1993
2023-02-18,55.1993
2023-02-19,55.1993
2023-02-20,55.1993
2023-02-21,50.7212
2023-02-22,50.4189
2023-02-23,52.1241
2023-02-24,51.5248
2023-02-25,51.5248
2023-02-26,51.5248
2023-02-27,53.0998
2023-02-28,54.6863
2023-03-01,55.2191
2023-03-02,54.8658
2023-03-03,56.2494
2023-03-04,56.2494
2023-03-05,56.2494
2023-03-06,54.6768
2023-03-07,56.6383
2023-03-08,58.6417
2023-03-09,53.8097
2023-03-10,49.5833
2023-03-11,49.5833
2023-03-12,49.5833
2023-03-13,44.9581
2023-03-14,44.3852
2023-03-15,38.9136
2023-03-16,40.5385
2023-03-17,38.8673
