,SNX US Equity
2021-02-26,55.62
2021-02-27,55.62
2021-02-28,55.62
2021-03-01,60.8211
2021-03-02,57.6907
2021-03-03,56.9548
2021-03-04,54.7979
2021-03-05,57.4297
2021-03-06,57.4297
2021-03-07,57.4297
2021-03-08,58.9773
2021-03-09,61.1639
2021-03-10,61.2307
2021-03-11,64.0606
2021-03-12,65.7065
2021-03-13,65.7065
2021-03-14,65.7065
2021-03-15,67.2774
2021-03-16,67.74
2021-03-17,65.8013
2021-03-18,64.8482
2021-03-19,64.3452
2021-03-20,64.3452
2021-03-21,64.3452
2021-03-22,68.954
2021-03-23,67.6901
2021-03-24,68.0161
2021-03-25,69.4086
2021-03-26,72.3194
2021-03-27,72.3194
2021-03-28,72.3194
2021-03-29,67.5391
2021-03-30,68.9543
2021-03-31,68.1482
2021-04-01,69.3862
2021-04-02,69.3862
2021-04-03,69.3862
2021-04-04,69.3862
2021-04-05,71.1123
2021-04-06,71.3749
2021-04-07,71.1474
2021-04-08,70.6815
2021-04-09,70.4569
2021-04-10,70.4569
2021-04-11,70.4569
2021-04-12,70.4135
2021-04-13,69.4399
2021-04-14,70.5995
2021-04-15,70.8139
2021-04-16,72.4634
2021-04-17,72.4634
2021-04-18,72.4634
2021-04-19,73.6173
2021-04-20,70.2838
2021-04-21,70.0314
2021-04-22,68.9172
2021-04-23,69.8168
2021-04-24,69.8168
2021-04-25,69.8168
2021-04-26,70.8019
2021-04-27,70.0966
2021-04-28,67.9644
2021-04-29,68.7258
2021-04-30,63.2261
2021-05-01,63.2261
2021-05-02,63.2261
2021-05-03,64.5411
2021-05-04,63.2596
2021-05-05,64.7018
2021-05-06,60.7772
2021-05-07,62.8746
2021-05-08,62.8746
2021-05-09,62.8746
2021-05-10,59.0121
2021-05-11,57.5261
2021-05-12,53.0514
2021-05-13,56.0343
2021-05-14,58.0157
2021-05-15,58.0157
2021-05-16,58.0157
2021-05-17,58.6017
2021-05-18,57.0957
2021-05-19,58.3014
2021-05-20,58.6563
2021-05-21,59.0901
2021-05-22,59.0901
2021-05-23,59.0901
2021-05-24,62.1165
2021-05-25,60.5366
2021-05-26,61.4592
2021-05-27,62.4206
2021-05-28,60.8623
2021-05-29,60.8623
2021-05-30,60.8623
2021-05-31,60.8623
2021-06-01,61.0603
2021-06-02,60.6036
2021-06-03,60.8727
2021-06-04,61.7179
2021-06-05,61.7179
2021-06-06,61.7179
2021-06-07,60.6206
2021-06-08,62.7359
2021-06-09,58.7651
2021-06-10,59.2132
2021-06-11,61.3511
2021-06-12,61.3511
2021-06-13,61.3511
2021-06-14,60.1938
2021-06-15,58.9908
2021-06-16,55.7091
2021-06-17,49.8908
2021-06-18,47.9331
2021-06-19,47.9331
2021-06-20,47.9331
2021-06-21,49.8485
2021-06-22,48.3832
2021-06-23,49.3161
2021-06-24,51.2861
2021-06-25,51.7057
2021-06-26,51.7057
2021-06-27,51.7057
2021-06-28,52.2988
2021-06-29,52.838
2021-06-30,52.0268
2021-07-01,52.3317
2021-07-02,50.968
2021-07-03,50.968
2021-07-04,50.968
2021-07-05,50.968
2021-07-06,46.2168
2021-07-07,49.0863
2021-07-08,47.9001
2021-07-09,50.6101
2021-07-10,50.6101
2021-07-11,50.6101
2021-07-12,49.2892
2021-07-13,45.9247
2021-07-14,47.0046
2021-07-15,45.1721
2021-07-16,42.6936
2021-07-17,42.6936
2021-07-18,42.6936
2021-07-19,41.5436
2021-07-20,44.9223
2021-07-21,46.4805
2021-07-22,47.339
2021-07-23,48.8922
2021-07-24,48.8922
2021-07-25,48.8922
2021-07-26,50.1138
2021-07-27,48.8852
2021-07-28,49.9298
2021-07-29,51.3122
2021-07-30,51.3731
2021-07-31,51.3731
2021-08-01,51.3731
2021-08-02,49.4966
2021-08-03,51.2951
2021-08-04,52.8014
2021-08-05,54.2552
2021-08-06,54.4805
2021-08-07,54.4805
2021-08-08,54.4805
2021-08-09,55.2832
2021-08-10,56.3355
2021-08-11,58.6674
2021-08-12,57.9063
2021-08-13,55.6773
2021-08-14,55.6773
2021-08-15,55.6773
2021-08-16,55.7874
2021-08-17,53.9241
2021-08-18,53.6112
2021-08-19,53.8108
2021-08-20,55.9047
2021-08-21,55.9047
2021-08-22,55.9047
2021-08-23,55.9262
2021-08-24,56.9269
2021-08-25,59.198
2021-08-26,58.4666
2021-08-27,59.3905
2021-08-28,59.3905
2021-08-29,59.3905
2021-08-30,60.0414
2021-08-31,56.6706
2021-09-01,57.2528
2021-09-02,58.409
2021-09-03,56.8922
2021-09-04,56.8922
2021-09-05,56.8922
2021-09-06,56.8922
2021-09-07,56.8166
2021-09-08,51.0384
2021-09-09,49.5209
2021-09-10,45.0522
2021-09-11,45.0522
2021-09-12,45.0522
2021-09-13,45.7329
2021-09-14,42.8797
2021-09-15,46.0276
2021-09-16,46.515
2021-09-17,42.6625
2021-09-18,42.6625
2021-09-19,42.6625
2021-09-20,40.5433
2021-09-21,38.7925
2021-09-22,39.2226
2021-09-23,40.7306
2021-09-24,39.827
2021-09-25,39.827
2021-09-26,39.827
2021-09-27,42.2757
2021-09-28,35.9001
2021-09-29,38.2102
2021-09-30,35.8411
2021-10-01,38.5104
2021-10-02,38.5104
2021-10-03,38.5104
2021-10-04,38.2141
2021-10-05,39.8889
2021-10-06,37.8928
2021-10-07,39.6162
2021-10-08,38.9682
2021-10-09,38.9682
2021-10-10,38.9682
2021-10-11,38.3501
2021-10-12,37.7844
2021-10-13,37.0639
2021-10-14,41.537
2021-10-15,41.1254
2021-10-16,41.1254
2021-10-17,41.1254
2021-10-18,43.009
2021-10-19,43.4356
2021-10-20,41.2193
2021-10-21,41.5893
2021-10-22,41.1516
2021-10-23,41.1516
2021-10-24,41.1516
2021-10-25,42.0274
2021-10-26,41.3902
2021-10-27,39.0484
2021-10-28,41.8622
2021-10-29,42.4376
2021-10-30,42.4376
2021-10-31,42.4376
2021-11-01,47.2501
2021-11-02,47.578
2021-11-03,48.9476
2021-11-04,48.7191
2021-11-05,53.1678
2021-11-06,53.1678
2021-11-07,53.1678
2021-11-08,50.8053
2021-11-09,50.3403
2021-11-10,50.01
2021-11-11,52.0498
2021-11-12,50.8621
2021-11-13,50.8621
2021-11-14,50.8621
2021-11-15,50.9623
2021-11-16,52.1507
2021-11-17,51.6499
2021-11-18,52.7379
2021-11-19,52.5833
2021-11-20,52.5833
2021-11-21,52.5833
2021-11-22,50.9978
2021-11-23,49.5284
2021-11-24,51.4695
2021-11-25,51.4695
2021-11-26,45.2237
2021-11-27,45.2237
2021-11-28,45.2237
2021-11-29,46.0684
2021-11-30,41.3099
2021-12-01,41.1398
2021-12-02,45.011
2021-12-03,43.7686
2021-12-04,43.7686
2021-12-05,43.7686
2021-12-06,45.8233
2021-12-07,48.888
2021-12-08,49.4983
2021-12-09,46.8004
2021-12-10,48.3974
2021-12-11,48.3974
2021-12-12,48.3974
2021-12-13,45.8797
2021-12-14,46.5266
2021-12-15,46.6858
2021-12-16,50.0264
2021-12-17,48.1477
2021-12-18,48.1477
2021-12-19,48.1477
2021-12-20,44.9866
2021-12-21,49.4946
2021-12-22,51.8408
2021-12-23,53.0502
2021-12-24,53.0502
2021-12-25,53.0502
2021-12-26,53.0502
2021-12-27,54.6248
2021-12-28,54.5508
2021-12-29,54.5599
2021-12-30,53.3338
2021-12-31,53.8557
2022-01-01,53.8557
2022-01-02,53.8557
2022-01-03,53.8754
2022-01-04,56.6956
2022-01-05,54.7179
2022-01-06,52.5398
2022-01-07,47.9747
2022-01-08,47.9747
2022-01-09,47.9747
2022-01-10,48.5553
2022-01-11,46.3116
2022-01-12,47.3294
2022-01-13,48.0903
2022-01-14,45.8698
2022-01-15,45.8698
2022-01-16,45.8698
2022-01-17,45.8698
2022-01-18,45.5294
2022-01-19,45.4228
2022-01-20,45.0845
2022-01-21,43.6981
2022-01-22,43.6981
2022-01-23,43.6981
2022-01-24,44.0793
2022-01-25,39.914
2022-01-26,40.5382
2022-01-27,40.0894
2022-01-28,40.9549
2022-01-29,40.9549
2022-01-30,40.9549
2022-01-31,45.7789
2022-02-01,45.3962
2022-02-02,48.9401
2022-02-03,46.1753
2022-02-04,45.9778
2022-02-05,45.9778
2022-02-06,45.9778
2022-02-07,45.7248
2022-02-08,47.0744
2022-02-09,48.9617
2022-02-10,47.1053
2022-02-11,44.1551
2022-02-12,44.1551
2022-02-13,44.1551
2022-02-14,43.3781
2022-02-15,48.7039
2022-02-16,48.8869
2022-02-17,47.2656
2022-02-18,47.3114
2022-02-19,47.3114
2022-02-20,47.3114
2022-02-21,47.3114
2022-02-22,45.018
2022-02-23,42.2988
2022-02-24,44.4689
2022-02-25,47.4249
2022-02-26,47.4249
2022-02-27,47.4249
2022-02-28,45.4913
2022-03-01,44.3847
2022-03-02,49.413
2022-03-03,49.4033
2022-03-04,48.0214
2022-03-05,48.0214
2022-03-06,48.0214
2022-03-07,46.1737
2022-03-08,46.5988
2022-03-09,50.8228
2022-03-10,51.5575
2022-03-11,53.9815
2022-03-12,53.9815
2022-03-13,53.9815
2022-03-14,52.0267
2022-03-15,53.0465
2022-03-16,56.1846
2022-03-17,56.9147
2022-03-18,57.3874
2022-03-19,57.3874
2022-03-20,57.3874
2022-03-21,56.8116
2022-03-22,57.0435
2022-03-23,54.9881
2022-03-24,48.8493
2022-03-25,50.2894
2022-03-26,50.2894
2022-03-27,50.2894
2022-03-28,46.5687
2022-03-29,49.5548
2022-03-30,46.9527
2022-03-31,46.5494
2022-04-01,46.148
2022-04-02,46.148
2022-04-03,46.148
2022-04-04,47.1216
2022-04-05,44.5044
2022-04-06,43.7543
2022-04-07,43.2802
2022-04-08,43.2717
2022-04-09,43.2717
2022-04-10,43.2717
2022-04-11,42.8534
2022-04-12,42.6313
2022-04-13,44.4306
2022-04-14,45.7478
2022-04-15,45.7478
2022-04-16,45.7478
2022-04-17,45.7478
2022-04-18,48.134
2022-04-19,49.9182
2022-04-20,49.9075
2022-04-21,48.5406
2022-04-22,45.1934
2022-04-23,45.1934
2022-04-24,45.1934
2022-04-25,47.0479
2022-04-26,44.1557
2022-04-27,43.4491
2022-04-28,48.1281
2022-04-29,46.3364
2022-04-30,46.3364
2022-05-01,46.3364
2022-05-02,46.668
2022-05-03,48.6176
2022-05-04,51.9183
2022-05-05,49.4301
2022-05-06,47.7641
2022-05-07,47.7641
2022-05-08,47.7641
2022-05-09,46.2599
2022-05-10,44.9028
2022-05-11,42.4912
2022-05-12,43.2467
2022-05-13,46.5717
2022-05-14,46.5717
2022-05-15,46.5717
2022-05-16,46.2348
2022-05-17,49.2441
2022-05-18,46.0216
2022-05-19,44.7484
2022-05-20,44.3913
2022-05-21,44.3913
2022-05-22,44.3913
2022-05-23,46.7525
2022-05-24,45.0809
2022-05-25,45.6785
2022-05-26,48.7802
2022-05-27,51.0859
2022-05-28,51.0859
2022-05-29,51.0859
2022-05-30,51.0859
2022-05-31,52.1859
2022-06-01,51.0561
2022-06-02,53.4782
2022-06-03,52.5583
2022-06-04,52.5583
2022-06-05,52.5583
2022-06-06,53.3088
2022-06-07,54.8226
2022-06-08,52.3521
2022-06-09,51.6065
2022-06-10,48.1803
2022-06-11,48.1803
2022-06-12,48.1803
2022-06-13,44.7502
2022-06-14,43.9176
2022-06-15,46.2169
2022-06-16,40.7612
2022-06-17,41.1163
2022-06-18,41.1163
2022-06-19,41.1163
2022-06-20,41.1163
2022-06-21,43.51
2022-06-22,43.9126
2022-06-23,43.9815
2022-06-24,45.5232
2022-06-25,45.5232
2022-06-26,45.5232
2022-06-27,48.5469
2022-06-28,44.2901
2022-06-29,42.5775
2022-06-30,43.1578
2022-07-01,44.4246
2022-07-02,44.4246
2022-07-03,44.4246
2022-07-04,44.4246
2022-07-05,43.2915
2022-07-06,42.8645
2022-07-07,44.6479
2022-07-08,45.1399
2022-07-09,45.1399
2022-07-10,45.1399
2022-07-11,43.9753
2022-07-12,43.6757
2022-07-13,43.1012
2022-07-14,43.6289
2022-07-15,45.6394
2022-07-16,45.6394
2022-07-17,45.6394
2022-07-18,44.8787
2022-07-19,49.3863
2022-07-20,50.2209
2022-07-21,51.4024
2022-07-22,49.7475
2022-07-23,49.7475
2022-07-24,49.7475
2022-07-25,50.231
2022-07-26,50.0885
2022-07-27,51.2029
2022-07-28,52.9573
2022-07-29,54.007
2022-07-30,54.007
2022-07-31,54.007
2022-08-01,55.0259
2022-08-02,54.0789
2022-08-03,56.1604
2022-08-04,55.2961
2022-08-05,55.1133
2022-08-06,55.1133
2022-08-07,55.1133
2022-08-08,54.0414
2022-08-09,50.6999
2022-08-10,53.2595
2022-08-11,53.5865
2022-08-12,56.0604
2022-08-13,56.0604
2022-08-14,56.0604
2022-08-15,56.5131
2022-08-16,57.2973
2022-08-17,55.1996
2022-08-18,58.487
2022-08-19,55.9863
2022-08-20,55.9863
2022-08-21,55.9863
2022-08-22,53.4588
2022-08-23,52.9799
2022-08-24,51.9933
2022-08-25,54.4328
2022-08-26,48.8172
2022-08-27,48.8172
2022-08-28,48.8172
2022-08-29,48.3827
2022-08-30,47.0633
2022-08-31,46.8758
2022-09-01,44.8614
2022-09-02,44.0385
2022-09-03,44.0385
2022-09-04,44.0385
2022-09-05,44.0385
2022-09-06,45.8113
2022-09-07,48.0145
2022-09-08,47.3372
2022-09-09,47.5344
2022-09-10,47.5344
2022-09-11,47.5344
2022-09-12,49.5907
2022-09-13,44.1683
2022-09-14,43.5144
2022-09-15,42.894
2022-09-16,41.8324
2022-09-17,41.8324
2022-09-18,41.8324
2022-09-19,43.8594
2022-09-20,42.2532
2022-09-21,41.7891
2022-09-22,40.5515
2022-09-23,38.3963
2022-09-24,38.3963
2022-09-25,38.3963
2022-09-26,37.246
2022-09-27,37.6026
2022-09-28,39.0091
2022-09-29,37.0282
2022-09-30,35.4753
2022-10-01,35.4753
2022-10-02,35.4753
2022-10-03,39.1829
2022-10-04,43.9158
2022-10-05,42.9209
2022-10-06,42.903
2022-10-07,39.6118
2022-10-08,39.6118
2022-10-09,39.6118
2022-10-10,39.2469
2022-10-11,38.4727
2022-10-12,38.9057
2022-10-13,43.6479
2022-10-14,41.4911
2022-10-15,41.4911
2022-10-16,41.4911
2022-10-17,44.7623
2022-10-18,45.7639
2022-10-19,44.7132
2022-10-20,44.0072
2022-10-21,46.2642
2022-10-22,46.2642
2022-10-23,46.2642
2022-10-24,47.47
2022-10-25,49.5438
2022-10-26,49.8621
2022-10-27,49.7863
2022-10-28,52.5074
2022-10-29,52.5074
2022-10-30,52.5074
2022-10-31,51.4554
2022-11-01,52.337
2022-11-02,50.953
2022-11-03,49.6955
2022-11-04,50.8707
2022-11-05,50.8707
2022-11-06,50.8707
2022-11-07,53.3531
2022-11-08,54.2921
2022-11-09,52.0751
2022-11-10,56.6798
2022-11-11,58.625
2022-11-12,58.625
2022-11-13,58.625
2022-11-14,59.7352
2022-11-15,61.1296
2022-11-16,58.7975
2022-11-17,57.7318
2022-11-18,59.2172
2022-11-19,59.2172
2022-11-20,59.2172
2022-11-21,58.4999
2022-11-22,59.5319
2022-11-23,60.427
2022-11-24,60.427
2022-11-25,60.674
2022-11-26,60.674
2022-11-27,60.674
2022-11-28,56.7846
2022-11-29,56.7339
2022-11-30,58.8606
2022-12-01,59.3222
2022-12-02,57.5711
2022-12-03,57.5711
2022-12-04,57.5711
2022-12-05,53.7379
2022-12-06,52.5203
2022-12-07,51.5812
2022-12-08,53.4538
2022-12-09,52.8823
2022-12-10,52.8823
2022-12-11,52.8823
2022-12-12,54.0817
2022-12-13,54.6307
2022-12-14,54.9149
2022-12-15,50.858
2022-12-16,49.2126
2022-12-17,49.2126
2022-12-18,49.2126
2022-12-19,47.0637
2022-12-20,47.5229
2022-12-21,51.5641
2022-12-22,48.7955
2022-12-23,49.4714
2022-12-24,49.4714
2022-12-25,49.4714
2022-12-26,49.4714
2022-12-27,49.8774
2022-12-28,46.851
2022-12-29,50.4953
2022-12-30,49.0766
2022-12-31,49.0766
2023-01-01,49.0766
2023-01-02,49.0766
2023-01-03,51.1516
2023-01-04,50.5128
2023-01-05,50.0928
2023-01-06,53.9473
2023-01-07,53.9473
2023-01-08,53.9473
2023-01-09,54.8786
2023-01-10,59.2261
2023-01-11,63.3909
2023-01-12,62.2719
2023-01-13,63.6569
2023-01-14,63.6569
2023-01-15,63.6569
2023-01-16,63.6569
2023-01-17,62.0253
2023-01-18,59.4987
2023-01-19,58.8215
2023-01-20,60.4974
2023-01-21,60.4974
2023-01-22,60.4974
2023-01-23,61.5357
2023-01-24,59.8713
2023-01-25,58.5091
2023-01-26,52.6793
2023-01-27,51.6172
2023-01-28,51.6172
2023-01-29,51.6172
2023-01-30,50.6109
2023-01-31,52.2352
2023-02-01,54.0617
2023-02-02,54.835
2023-02-03,54.7473
2023-02-04,54.7473
2023-02-05,54.7473
2023-02-06,53.4005
2023-02-07,53.2118
2023-02-08,51.6567
2023-02-09,51.2692
2023-02-10,51.3447
2023-02-11,51.3447
2023-02-12,51.3447
2023-02-13,52.8876
2023-02-14,52.4783
2023-02-15,51.6632
2023-02-16,51.6014
2023-02-17,50.2081
2023-02-18,50.2081
2023-02-19,50.2081
2023-02-20,50.2081
2023-02-21,46.3581
2023-02-22,45.8448
2023-02-23,46.5482
2023-02-24,45.0462
2023-02-25,45.0462
2023-02-26,45.0462
2023-02-27,45.1419
2023-02-28,45.0492
2023-03-01,45.5122
2023-03-02,45.2534
2023-03-03,45.7549
2023-03-04,45.7549
2023-03-05,45.7549
2023-03-06,44.765
2023-03-07,43.6484
2023-03-08,43.6815
2023-03-09,41.6007
2023-03-10,38.8183
2023-03-11,38.8183
2023-03-12,38.8183
2023-03-13,37.5937
2023-03-14,40.921
2023-03-15,38.4828
2023-03-16,41.5851
