,SOI US Equity
,RSI_30D
2023-03-07,49.3466
2023-03-08,49.5469
2023-03-09,47.1058
2023-03-10,45.8752
2023-03-11,45.8752
2023-03-12,45.8752
2023-03-13,43.5529
2023-03-14,45.3862
2023-03-15,42.7437
2023-03-16,41.7595
2023-03-17,38.0808
2023-03-18,38.0808
2023-03-19,38.0808
2023-03-20,40.3877
2023-03-21,41.6926
2023-03-22,40.4214
2023-03-23,41.4555
2023-03-24,41.2966
2023-03-25,41.2966
2023-03-26,41.2966
2023-03-27,43.3915
2023-03-28,43.9824
2023-03-29,43.7462
2023-03-30,43.325
2023-03-31,44.3543
2023-04-01,44.3543
2023-04-02,44.3543
2023-04-03,46.8872
2023-04-04,45.4601
2023-04-05,44.5047
2023-04-06,43.9946
2023-04-07,43.9946
2023-04-08,43.9946
2023-04-09,43.9946
2023-04-10,44.3246
2023-04-11,44.1229
2023-04-12,43.3071
2023-04-13,43.4873
2023-04-14,42.8534
2023-04-15,42.8534
2023-04-16,42.8534
2023-04-17,42.4974
2023-04-18,41.36
2023-04-19,41.2173
2023-04-20,39.3233
2023-04-21,39.3233
2023-04-22,39.3233
2023-04-23,39.3233
2023-04-24,43.6351
2023-04-25,40.4492
2023-04-26,38.8202
2023-04-27,38.7556
2023-04-28,41.0876
2023-04-29,41.0876
2023-04-30,41.0876
2023-05-01,43.8749
2023-05-02,39.0036
2023-05-03,39.4733
2023-05-04,41.0695
2023-05-05,42.9907
2023-05-06,42.9907
2023-05-07,42.9907
2023-05-08,42.853
2023-05-09,42.9475
2023-05-10,44.6515
2023-05-11,42.8848
2023-05-12,43.3677
2023-05-13,43.3677
2023-05-14,43.3677
2023-05-15,43.9559
2023-05-16,43.1826
2023-05-17,46.031
2023-05-18,46.1274
2023-05-19,46.5224
2023-05-20,46.5224
2023-05-21,46.5224
2023-05-22,47.9055
2023-05-23,50.0073
2023-05-24,49.5374
2023-05-25,47.2413
2023-05-26,46.6155
2023-05-27,46.6155
2023-05-28,46.6155
2023-05-29,46.6155
2023-05-30,44.3575
2023-05-31,41.6297
2023-06-01,43.2232
2023-06-02,49.583
2023-06-03,49.583
2023-06-04,49.583
2023-06-05,49.1522
2023-06-06,50.5739
2023-06-07,54.139
2023-06-08,54.0453
2023-06-09,52.0852
2023-06-10,52.0852
2023-06-11,52.0852
2023-06-12,50.8142
2023-06-13,53.0168
2023-06-14,51.4581
2023-06-15,53.0539
2023-06-16,51.044
2023-06-17,51.044
2023-06-18,51.044
2023-06-19,51.044
2023-06-20,50.1506
2023-06-21,49.0841
2023-06-22,49.9105
2023-06-23,47.517
2023-06-24,47.517
2023-06-25,47.517
2023-06-26,49.1067
2023-06-27,49.9372
2023-06-28,49.0178
2023-06-29,51.7733
2023-06-30,51.677
2023-07-01,51.677
2023-07-02,51.677
2023-07-03,52.6788
2023-07-04,52.6788
2023-07-05,50.9889
2023-07-06,50.0126
2023-07-07,55.5583
2023-07-08,55.5583
2023-07-09,55.5583
2023-07-10,55.7196
2023-07-11,56.6157
2023-07-12,57.5843
2023-07-13,58.5419
2023-07-14,58.2021
2023-07-15,58.2021
2023-07-16,58.2021
2023-07-17,58.8608
2023-07-18,60.16
2023-07-19,61.2671
2023-07-20,61.2671
2023-07-21,61.0079
2023-07-22,61.0079
2023-07-23,61.0079
2023-07-24,62.0056
2023-07-25,61.7332
2023-07-26,60.2282
2023-07-27,56.3521
2023-07-28,65.1032
2023-07-29,65.1032
2023-07-30,65.1032
2023-07-31,68.6169
2023-08-01,65.5928
2023-08-02,65.4822
2023-08-03,66.9242
2023-08-04,67.4309
2023-08-05,67.4309
2023-08-06,67.4309
2023-08-07,66.726
2023-08-08,64.8555
2023-08-09,66.2619
2023-08-10,66.8584
2023-08-11,64.9575
2023-08-12,64.9575
2023-08-13,64.9575
2023-08-14,66.9043
2023-08-15,62.7353
2023-08-16,61.873
2023-08-17,62.2753
2023-08-18,63.2124
2023-08-19,63.2124
2023-08-20,63.2124
2023-08-21,60.9741
2023-08-22,58.7159
2023-08-23,57.7674
2023-08-24,56.8179
2023-08-25,55.1507
2023-08-26,55.1507
2023-08-27,55.1507
2023-08-28,56.472
2023-08-29,55.3131
2023-08-30,56.076
2023-08-31,57.0866
2023-09-01,58.9777
2023-09-02,58.9777
2023-09-03,58.9777
2023-09-04,58.9777
2023-09-05,59.1396
2023-09-06,55.9407
2023-09-07,55.0604
2023-09-08,56.563
2023-09-09,56.563
2023-09-10,56.563
2023-09-11,57.1729
2023-09-12,60.1501
2023-09-13,57.9506
2023-09-14,59.8682
2023-09-15,58.2648
2023-09-16,58.2648
2023-09-17,58.2648
2023-09-18,55.834
2023-09-19,53.726
2023-09-20,53.6213
2023-09-21,50.2762
2023-09-22,50.0803
2023-09-23,50.0803
2023-09-24,50.0803
2023-09-25,53.2813
2023-09-26,53.7326
2023-09-27,58.2399
2023-09-28,56.0435
2023-09-29,55.1218
2023-09-30,55.1218
2023-10-01,55.1218
2023-10-02,51.7013
2023-10-03,50.7702
2023-10-04,46.9234
2023-10-05,48.1248
2023-10-06,48.4958
2023-10-07,48.4958
2023-10-08,48.4958
2023-10-09,52.7763
2023-10-10,52.5
2023-10-11,52.6709
2023-10-12,50.5088
2023-10-13,51.051
2023-10-14,51.051
2023-10-15,51.051
2023-10-16,50.5734
2023-10-17,51.7867
2023-10-18,52.4371
2023-10-19,51.8173
2023-10-20,49.6907
2023-10-21,49.6907
2023-10-22,49.6907
2023-10-23,48.1337
2023-10-24,47.5556
2023-10-25,46.4966
2023-10-26,44.6274
2023-10-27,39.3137
2023-10-28,39.3137
2023-10-29,39.3137
2023-10-30,40.4423
2023-10-31,42.5426
2023-11-01,41.0452
2023-11-02,43.8432
2023-11-03,43.8432
2023-11-04,43.8432
2023-11-05,43.8432
2023-11-06,42.1947
2023-11-07,39.942
2023-11-08,39.7905
2023-11-09,38.8749
2023-11-10,40.296
2023-11-11,40.296
2023-11-12,40.296
2023-11-13,41.4692
2023-11-14,45.8703
2023-11-15,43.3418
2023-11-16,39.9966
2023-11-17,41.5866
2023-11-18,41.5866
2023-11-19,41.5866
2023-11-20,42.2201
2023-11-21,41.5213
2023-11-22,42.0723
2023-11-23,42.0723
2023-11-24,43.6113
2023-11-25,43.6113
2023-11-26,43.6113
2023-11-27,41.4161
2023-11-28,40.8644
2023-11-29,42.2291
2023-11-30,42.5766
2023-12-01,43.2826
2023-12-02,43.2826
2023-12-03,43.2826
2023-12-04,44.1118
2023-12-05,41.0105
2023-12-06,39.9319
2023-12-07,39.7654
2023-12-08,39.6798
2023-12-09,39.6798
2023-12-10,39.6798
2023-12-11,38.9857
2023-12-12,37.8719
2023-12-13,39.6553
2023-12-14,42.2917
2023-12-15,41.0848
2023-12-16,41.0848
2023-12-17,41.0848
2023-12-18,41.2183
2023-12-19,44.1008
2023-12-20,41.8797
2023-12-21,41.8797
2023-12-22,42.5528
2023-12-23,42.5528
2023-12-24,42.5528
2023-12-25,42.5528
2023-12-26,42.6901
2023-12-27,39.4693
2023-12-28,40.8679
2023-12-29,40.4808
2023-12-30,40.4808
2023-12-31,40.4808
2024-01-01,40.4808
2024-01-02,40.6263
2024-01-03,39.3339
2024-01-04,37.9877
2024-01-05,39.8142
2024-01-06,39.8142
2024-01-07,39.8142
2024-01-08,38.542
2024-01-09,35.895
2024-01-10,34.1387
2024-01-11,32.7949
2024-01-12,32.7949
2024-01-13,32.7949
2024-01-14,32.7949
2024-01-15,32.7949
2024-01-16,30.7385
2024-01-17,30.5915
2024-01-18,30.7627
2024-01-19,34.2852
2024-01-20,34.2852
2024-01-21,34.2852
2024-01-22,38.3053
2024-01-23,41.3054
2024-01-24,43.6021
2024-01-25,46.5304
2024-01-26,47.0253
2024-01-27,47.0253
2024-01-28,47.0253
2024-01-29,46.69
2024-01-30,45.9002
2024-01-31,43.0986
2024-02-01,42.3782
2024-02-02,40.864
2024-02-03,40.864
2024-02-04,40.864
2024-02-05,41.7256
2024-02-06,44.3802
2024-02-07,42.2828
2024-02-08,44.7153
2024-02-09,44.8489
2024-02-10,44.8489
2024-02-11,44.8489
2024-02-12,45.6638
2024-02-13,42.3214
2024-02-14,43.0174
2024-02-15,49.6755
2024-02-16,47.7167
2024-02-17,47.7167
2024-02-18,47.7167
2024-02-19,47.7167
2024-02-20,49.1009
2024-02-21,48.9891
2024-02-22,48.3063
2024-02-23,48.92
2024-02-24,48.92
2024-02-25,48.92
2024-02-26,48.2095
2024-02-27,55.5549
2024-02-28,53.5319
2024-02-29,56.1551
2024-03-01,56.5312
2024-03-02,56.5312
2024-03-03,56.5312
2024-03-04,52.3505
2024-03-05,52.0189
2024-03-06,51.7926
2024-03-07,51.3306
2024-03-08,55.3074
2024-03-09,55.3074
2024-03-10,55.3074
2024-03-11,55.5054
2024-03-12,57.5478
2024-03-13,55.6599
2024-03-14,54.4285
2024-03-15,56.8013
2024-03-16,56.8013
2024-03-17,56.8013
2024-03-18,56.171
2024-03-19,59.1707
2024-03-20,59.44
2024-03-21,60.0754
2024-03-22,55.9315
2024-03-23,55.9315
2024-03-24,55.9315
2024-03-25,57.3578
2024-03-26,54.2116
2024-03-27,55.4748
2024-03-28,56.0537
2024-03-29,56.0537
2024-03-30,56.0537
2024-03-31,56.0537
2024-04-01,56.4443
2024-04-02,55.803
2024-04-03,57.2111
2024-04-04,56.4142
2024-04-05,58.4116
2024-04-06,58.4116
2024-04-07,58.4116
2024-04-08,58.6079
