,JBLU US Equity
,RSI_30D
2023-03-06,53.4799
2023-03-07,50.7683
2023-03-08,49.6825
2023-03-09,45.736
2023-03-10,44.4255
2023-03-11,44.4255
2023-03-12,44.4255
2023-03-13,40.6396
2023-03-14,41.576
2023-03-15,39.5586
2023-03-16,41.6669
2023-03-17,40.2157
2023-03-18,40.2157
2023-03-19,40.2157
2023-03-20,39.3493
2023-03-21,41.0222
2023-03-22,39.2618
2023-03-23,38.4852
2023-03-24,39.3539
2023-03-25,39.3539
2023-03-26,39.3539
2023-03-27,40.8355
2023-03-28,42.0558
2023-03-29,44.1989
2023-03-30,44.1989
2023-03-31,46.3235
2023-04-01,46.3235
2023-04-02,46.3235
2023-04-03,45.2347
2023-04-04,43.9712
2023-04-05,42.6442
2023-04-06,42.8988
2023-04-07,42.8988
2023-04-08,42.8988
2023-04-09,42.8988
2023-04-10,44.8005
2023-04-11,46.6388
2023-04-12,43.9154
2023-04-13,43.9154
2023-04-14,42.3473
2023-04-15,42.3473
2023-04-16,42.3473
2023-04-17,42.4801
2023-04-18,43.8188
2023-04-19,45.1397
2023-04-20,42.8471
2023-04-21,44.6961
2023-04-22,44.6961
2023-04-23,44.6961
2023-04-24,43.6526
2023-04-25,43.2349
2023-04-26,44.6057
2023-04-27,45.5577
2023-04-28,48.0641
2023-04-29,48.0641
2023-04-30,48.0641
2023-05-01,47.0038
2023-05-02,47.6673
2023-05-03,47.2997
2023-05-04,44.1313
2023-05-05,47.1172
2023-05-06,47.1172
2023-05-07,47.1172
2023-05-08,47.7735
2023-05-09,47.0487
2023-05-10,46.2027
2023-05-11,45.1236
2023-05-12,43.8292
2023-05-13,43.8292
2023-05-14,43.8292
2023-05-15,46.5679
2023-05-16,45.1302
2023-05-17,50.5283
2023-05-18,50.5283
2023-05-19,48.8961
2023-05-20,48.8961
2023-05-21,48.8961
2023-05-22,47.0807
2023-05-23,46.3683
2023-05-24,44.9609
2023-05-25,45.9509
2023-05-26,45.9509
2023-05-27,45.9509
2023-05-28,45.9509
2023-05-29,45.9509
2023-05-30,45.6996
2023-05-31,46.0051
2023-06-01,46.0051
2023-06-02,51.1523
2023-06-03,51.1523
2023-06-04,51.1523
2023-06-05,48.4236
2023-06-06,53.7799
2023-06-07,54.0152
2023-06-08,54.0152
2023-06-09,54.633
2023-06-10,54.633
2023-06-11,54.633
2023-06-12,57.5806
2023-06-13,58.9064
2023-06-14,60.9076
2023-06-15,60.427
2023-06-16,61.0627
2023-06-17,61.0627
2023-06-18,61.0627
2023-06-19,61.0627
2023-06-20,61.5946
2023-06-21,61.9175
2023-06-22,61.2077
2023-06-23,58.4358
2023-06-24,58.4358
2023-06-25,58.4358
2023-06-26,59.7327
2023-06-27,66.6759
2023-06-28,66.1771
2023-06-29,66.4368
2023-06-30,67.3026
2023-07-01,67.3026
2023-07-02,67.3026
2023-07-03,68.4802
2023-07-04,68.4802
2023-07-05,71.0248
2023-07-06,60.728
2023-07-07,62.9662
2023-07-08,62.9662
2023-07-09,62.9662
2023-07-10,65.5956
2023-07-11,62.4503
2023-07-12,59.9713
2023-07-13,54.6933
2023-07-14,51.501
2023-07-15,51.501
2023-07-16,51.501
2023-07-17,50.641
2023-07-18,53.9963
2023-07-19,56.4923
2023-07-20,53.2164
2023-07-21,52.9362
2023-07-22,52.9362
2023-07-23,52.9362
2023-07-24,53.5268
2023-07-25,49.2351
2023-07-26,48.5497
2023-07-27,47.6912
2023-07-28,49.0882
2023-07-29,49.0882
2023-07-30,49.0882
2023-07-31,48.3754
2023-08-01,43.1494
2023-08-02,41.5304
2023-08-03,39.8133
2023-08-04,40.1207
2023-08-05,40.1207
2023-08-06,40.1207
2023-08-07,38.69
2023-08-08,39.6442
2023-08-09,39.0849
2023-08-10,39.6355
2023-08-11,39.4144
2023-08-12,39.4144
2023-08-13,39.4144
2023-08-14,40.7816
2023-08-15,39.5505
2023-08-16,39.1683
2023-08-17,39.7704
2023-08-18,38.8942
2023-08-19,38.8942
2023-08-20,38.8942
2023-08-21,38.5745
2023-08-22,37.6932
2023-08-23,38.8753
2023-08-24,37.6439
2023-08-25,36.9973
2023-08-26,36.9973
2023-08-27,36.9973
2023-08-28,37.137
2023-08-29,37.4239
2023-08-30,36.4766
2023-08-31,35.963
2023-09-01,36.1181
2023-09-02,36.1181
2023-09-03,36.1181
2023-09-04,36.1181
2023-09-05,35.7598
2023-09-06,33.2037
2023-09-07,31.6438
2023-09-08,30.1075
2023-09-09,30.1075
2023-09-10,30.1075
2023-09-11,29.9641
2023-09-12,29.6719
2023-09-13,28.2468
2023-09-14,31.8044
2023-09-15,30.6083
2023-09-16,30.6083
2023-09-17,30.6083
2023-09-18,28.6572
2023-09-19,28.3897
2023-09-20,27.9181
2023-09-21,27.5795
2023-09-22,27.5105
2023-09-23,27.5105
2023-09-24,27.5105
2023-09-25,27.0207
2023-09-26,26.6008
2023-09-27,27.5711
2023-09-28,29.8726
2023-09-29,30.6327
2023-09-30,30.6327
2023-10-01,30.6327
2023-10-02,31.4019
2023-10-03,30.2733
2023-10-04,34.4007
2023-10-05,34.0219
2023-10-06,34.2092
2023-10-07,34.2092
2023-10-08,34.2092
2023-10-09,32.5822
2023-10-10,34.0145
2023-10-11,35.8017
2023-10-12,34.0924
2023-10-13,33.6042
2023-10-14,33.6042
2023-10-15,33.6042
2023-10-16,35.8836
2023-10-17,34.8521
2023-10-18,33.8457
2023-10-19,33.9444
2023-10-20,35.4385
2023-10-21,35.4385
2023-10-22,35.4385
2023-10-23,35.2187
2023-10-24,33.6021
2023-10-25,32.4713
2023-10-26,33.9349
2023-10-27,32.4785
2023-10-28,32.4785
2023-10-29,32.4785
2023-10-30,33.9448
2023-10-31,29.7447
2023-11-01,29.1511
2023-11-02,33.6518
2023-11-03,41.5068
2023-11-04,41.5068
2023-11-05,41.5068
2023-11-06,40.5557
2023-11-07,40.3432
2023-11-08,39.592
2023-11-09,37.2354
2023-11-10,36.1702
2023-11-11,36.1702
2023-11-12,36.1702
2023-11-13,37.8424
2023-11-14,44.0584
2023-11-15,46.3592
2023-11-16,44.0443
2023-11-17,42.477
2023-11-18,42.477
2023-11-19,42.477
2023-11-20,45.2962
2023-11-21,43.3095
2023-11-22,43.3095
2023-11-23,43.3095
2023-11-24,43.7266
2023-11-25,43.7266
2023-11-26,43.7266
2023-11-27,42.8568
2023-11-28,45.7851
2023-11-29,46.8583
2023-11-30,46.5012
2023-12-01,49.2991
2023-12-02,49.2991
2023-12-03,49.2991
2023-12-04,51.9014
2023-12-05,49.5224
2023-12-06,50.5105
2023-12-07,58.1393
2023-12-08,57.6287
2023-12-09,57.6287
2023-12-10,57.6287
2023-12-11,57.2387
2023-12-12,58.7778
2023-12-13,59.4385
2023-12-14,60.5596
2023-12-15,59.2882
2023-12-16,59.2882
2023-12-17,59.2882
2023-12-18,59.0035
2023-12-19,59.9
2023-12-20,58.5748
2023-12-21,59.7021
2023-12-22,60.0091
2023-12-23,60.0091
2023-12-24,60.0091
2023-12-25,60.0091
2023-12-26,59.5398
2023-12-27,59.2205
2023-12-28,59.9974
2023-12-29,56.3485
2023-12-30,56.3485
2023-12-31,56.3485
2024-01-01,56.3485
2024-01-02,52.3398
2024-01-03,48.0461
2024-01-04,52.6548
2024-01-05,55.3843
2024-01-06,55.3843
2024-01-07,55.3843
2024-01-08,57.1534
2024-01-09,50.3798
2024-01-10,49.7084
2024-01-11,50.4959
2024-01-12,47.5196
2024-01-13,47.5196
2024-01-14,47.5196
2024-01-15,47.5196
2024-01-16,50.0406
2024-01-17,45.8188
2024-01-18,49.4383
2024-01-19,48.883
2024-01-20,48.883
2024-01-21,48.883
2024-01-22,48.9818
2024-01-23,50.3711
2024-01-24,49.6715
2024-01-25,52.3143
2024-01-26,54.0701
2024-01-27,54.0701
2024-01-28,54.0701
2024-01-29,53.7468
2024-01-30,51.0127
2024-01-31,51.6971
2024-02-01,54.2475
2024-02-02,55.6819
2024-02-03,55.6819
2024-02-04,55.6819
2024-02-05,53.9327
2024-02-06,57.4741
2024-02-07,54.1152
2024-02-08,55.2152
2024-02-09,56.3801
2024-02-10,56.3801
2024-02-11,56.3801
2024-02-12,57.4434
2024-02-13,66.0665
2024-02-14,64.217
2024-02-15,63.8063
2024-02-16,61.7634
2024-02-17,61.7634
2024-02-18,61.7634
2024-02-19,61.7634
2024-02-20,62.0775
2024-02-21,59.0667
2024-02-22,57.4338
2024-02-23,56.2047
2024-02-24,56.2047
2024-02-25,56.2047
2024-02-26,56.0139
2024-02-27,57.0691
2024-02-28,55.9776
2024-02-29,56.4476
2024-03-01,56.3439
2024-03-02,56.3439
2024-03-03,56.3439
2024-03-04,58.5501
2024-03-05,59.0848
2024-03-06,62.1182
2024-03-07,63.3238
2024-03-08,60.7676
2024-03-09,60.7676
2024-03-10,60.7676
2024-03-11,59.1565
2024-03-12,58.1988
2024-03-13,58.5841
2024-03-14,60.0325
2024-03-15,58.3655
2024-03-16,58.3655
2024-03-17,58.3655
2024-03-18,57.2688
2024-03-19,54.818
2024-03-20,58.493
2024-03-21,59.3117
2024-03-22,57.19
2024-03-23,57.19
2024-03-24,57.19
2024-03-25,59.5124
2024-03-26,58.8729
2024-03-27,59.4735
2024-03-28,59.5499
2024-03-29,59.5499
2024-03-30,59.5499
2024-03-31,59.5499
2024-04-01,55.9498
2024-04-02,53.9065
2024-04-03,53.5023
2024-04-04,52.8869
2024-04-05,52.9801
2024-04-06,52.9801
2024-04-07,52.9801
2024-04-08,55.0948
