,BGS US Equity
2020-04-15,56.6718
2020-04-16,59.9022
2020-04-17,56.2894
2020-04-18,56.2894
2020-04-19,56.2894
2020-04-20,57.0106
2020-04-21,56.9499
2020-04-22,56.2675
2020-04-23,56.827
2020-04-24,56.9508
2020-04-25,56.9508
2020-04-26,56.9508
2020-04-27,57.0782
2020-04-28,60.5996
2020-04-29,58.1651
2020-04-30,57.1103
2020-05-01,57.6564
2020-05-02,57.6564
2020-05-03,57.6564
2020-05-04,57.8583
2020-05-05,57.1885
2020-05-06,60.819
2020-05-07,59.6095
2020-05-08,60.3531
2020-05-09,60.3531
2020-05-10,60.3531
2020-05-11,61.7401
2020-05-12,65.8087
2020-05-13,68.2567
2020-05-14,64.2667
2020-05-15,64.7712
2020-05-16,64.7712
2020-05-17,64.7712
2020-05-18,63.9069
2020-05-19,61.5614
2020-05-20,59.2467
2020-05-21,58.4463
2020-05-22,58.8603
2020-05-23,58.8603
2020-05-24,58.8603
2020-05-25,58.8603
2020-05-26,60.1163
2020-05-27,62.5062
2020-05-28,60.6764
2020-05-29,60.1034
2020-05-30,60.1034
2020-05-31,60.1034
2020-06-01,62.1687
2020-06-02,61.7856
2020-06-03,61.7498
2020-06-04,62.2027
2020-06-05,63.3041
2020-06-06,63.3041
2020-06-07,63.3041
2020-06-08,66.4229
2020-06-09,62.9413
2020-06-10,63.0257
2020-06-11,52.3285
2020-06-12,55.4189
2020-06-13,55.4189
2020-06-14,55.4189
2020-06-15,57.6574
2020-06-16,57.6981
2020-06-17,57.6408
2020-06-18,57.5817
2020-06-19,57.7163
2020-06-20,57.7163
2020-06-21,57.7163
2020-06-22,56.7838
2020-06-23,56.3132
2020-06-24,57.3374
2020-06-25,58.0876
2020-06-26,56.9513
2020-06-27,56.9513
2020-06-28,56.9513
2020-06-29,58.5492
2020-06-30,58.2673
2020-07-01,57.5154
2020-07-02,57.996
2020-07-03,57.996
2020-07-04,57.996
2020-07-05,57.996
2020-07-06,59.3185
2020-07-07,60.6266
2020-07-08,60.8817
2020-07-09,57.0212
2020-07-10,58.4253
2020-07-11,58.4253
2020-07-12,58.4253
2020-07-13,57.9731
2020-07-14,60.1025
2020-07-15,59.0578
2020-07-16,59.4627
2020-07-17,60.9799
2020-07-18,60.9799
2020-07-19,60.9799
2020-07-20,59.3669
2020-07-21,61.375
2020-07-22,60.6005
2020-07-23,61.603
2020-07-24,59.7408
2020-07-25,59.7408
2020-07-26,59.7408
2020-07-27,62.1353
2020-07-28,62.0514
2020-07-29,63.5534
2020-07-30,63.1589
2020-07-31,66.3299
2020-08-01,66.3299
2020-08-02,66.3299
2020-08-03,67.2361
2020-08-04,67.6534
2020-08-05,69.4139
2020-08-06,65.0043
2020-08-07,65.4807
2020-08-08,65.4807
2020-08-09,65.4807
2020-08-10,64.2738
2020-08-11,62.3218
2020-08-12,63.6381
2020-08-13,63.3788
2020-08-14,62.8927
2020-08-15,62.8927
2020-08-16,62.8927
2020-08-17,64.4809
2020-08-18,65.0303
2020-08-19,65.5563
2020-08-20,64.1306
2020-08-21,64.5033
2020-08-22,64.5033
2020-08-23,64.5033
2020-08-24,65.6632
2020-08-25,67.2244
2020-08-26,67.3729
2020-08-27,67.8501
2020-08-28,67.7422
2020-08-29,67.7422
2020-08-30,67.7422
2020-08-31,66.592
2020-09-01,63.3594
2020-09-02,64.7522
2020-09-03,61.9603
2020-09-04,59.732
2020-09-05,59.732
2020-09-06,59.732
2020-09-07,59.732
2020-09-08,51.8122
2020-09-09,53.855
2020-09-10,48.1132
2020-09-11,46.2982
2020-09-12,46.2982
2020-09-13,46.2982
2020-09-14,48.2162
2020-09-15,45.9717
2020-09-16,46.3557
2020-09-17,48.4242
2020-09-18,49.2341
2020-09-19,49.2341
2020-09-20,49.2341
2020-09-21,51.0882
2020-09-22,50.5089
2020-09-23,48.7919
2020-09-24,51.278
2020-09-25,51.5411
2020-09-26,51.5411
2020-09-27,51.5411
2020-09-28,53.176
2020-09-29,52.5973
2020-09-30,52.4449
2020-10-01,52.587
2020-10-02,53.9396
2020-10-03,53.9396
2020-10-04,53.9396
2020-10-05,54.435
2020-10-06,53.8783
2020-10-07,54.9058
2020-10-08,55.0169
2020-10-09,55.842
2020-10-10,55.842
2020-10-11,55.842
2020-10-12,57.2076
2020-10-13,57.7915
2020-10-14,56.5932
2020-10-15,57.9463
2020-10-16,53.8465
2020-10-17,53.8465
2020-10-18,53.8465
2020-10-19,53.8465
2020-10-20,51.2446
2020-10-21,51.542
2020-10-22,51.8891
2020-10-23,52.199
2020-10-24,52.199
2020-10-25,52.199
2020-10-26,50.7968
2020-10-27,54.5025
2020-10-28,46.238
2020-10-29,46.9212
2020-10-30,45.4644
2020-10-31,45.4644
2020-11-01,45.4644
2020-11-02,51.2461
2020-11-03,53.8139
2020-11-04,51.1419
2020-11-05,51.7439
2020-11-06,53.4202
2020-11-07,53.4202
2020-11-08,53.4202
2020-11-09,46.7066
2020-11-10,47.2071
2020-11-11,49.8847
2020-11-12,49.5136
2020-11-13,48.9994
2020-11-14,48.9994
2020-11-15,48.9994
2020-11-16,47.0773
2020-11-17,45.8373
2020-11-18,45.0936
2020-11-19,46.4229
2020-11-20,45.3212
2020-11-21,45.3212
2020-11-22,45.3212
2020-11-23,45.3212
2020-11-24,47.773
2020-11-25,46.0907
2020-11-26,46.0907
2020-11-27,47.9093
2020-11-28,47.9093
2020-11-29,47.9093
2020-11-30,51.0997
2020-12-01,50.2483
2020-12-02,47.7776
2020-12-03,50.0953
2020-12-04,50.9531
2020-12-05,50.9531
2020-12-06,50.9531
2020-12-07,50.7276
2020-12-08,54.8293
2020-12-09,54.4745
2020-12-10,56.1383
2020-12-11,56.7791
2020-12-12,56.7791
2020-12-13,56.7791
2020-12-14,55.5205
2020-12-15,55.7572
2020-12-16,56.4761
2020-12-17,56.7186
2020-12-18,58.0988
2020-12-19,58.0988
2020-12-20,58.0988
2020-12-21,59.4692
2020-12-22,61.8314
2020-12-23,61.3383
2020-12-24,59.3315
2020-12-25,59.3315
2020-12-26,59.3315
2020-12-27,59.3315
2020-12-28,58.0848
2020-12-29,57.651
2020-12-30,50.9225
2020-12-31,49.2733
2021-01-01,49.2733
2021-01-02,49.2733
2021-01-03,49.2733
2021-01-04,49.1556
2021-01-05,45.4859
2021-01-06,48.6428
2021-01-07,50.2846
2021-01-08,49.1506
2021-01-09,49.1506
2021-01-10,49.1506
2021-01-11,47.8482
2021-01-12,45.6324
2021-01-13,48.0796
2021-01-14,50.8911
2021-01-15,51.6494
2021-01-16,51.6494
2021-01-17,51.6494
2021-01-18,51.6494
2021-01-19,55.539
2021-01-20,56.298
2021-01-21,56.1328
2021-01-22,57.6437
2021-01-23,57.6437
2021-01-24,57.6437
2021-01-25,67.4612
2021-01-26,73.1676
2021-01-27,77.2484
2021-01-28,66.6174
2021-01-29,67.3655
2021-01-30,67.3655
2021-01-31,67.3655
2021-02-01,65.3715
2021-02-02,54.3442
2021-02-03,55.1009
2021-02-04,54.4205
2021-02-05,54.6028
2021-02-06,54.6028
2021-02-07,54.6028
2021-02-08,55.7346
2021-02-09,55.4402
2021-02-10,55.1389
2021-02-11,54.6343
2021-02-12,54.2547
2021-02-13,54.2547
2021-02-14,54.2547
2021-02-15,54.2547
2021-02-16,51.2838
2021-02-17,51.92
2021-02-18,50.5126
2021-02-19,50.826
2021-02-20,50.826
2021-02-21,50.826
2021-02-22,50.5171
2021-02-23,51.9414
2021-02-24,51.3621
2021-02-25,50.6838
2021-02-26,49.088
2021-02-27,49.088
2021-02-28,49.088
2021-03-01,50.17
2021-03-02,49.252
2021-03-03,44.5198
2021-03-04,44.4996
2021-03-05,48.9772
2021-03-06,48.9772
2021-03-07,48.9772
2021-03-08,50.1563
2021-03-09,50.712
2021-03-10,52.5087
2021-03-11,53.4297
2021-03-12,53.9241
2021-03-13,53.9241
2021-03-14,53.9241
2021-03-15,52.9135
2021-03-16,53.0046
2021-03-17,53.6082
2021-03-18,52.2465
2021-03-19,55.3305
2021-03-20,55.3305
2021-03-21,55.3305
2021-03-22,56.0104
2021-03-23,54.5962
2021-03-24,51.2126
2021-03-25,53.5445
2021-03-26,55.4213
2021-03-27,55.4213
2021-03-28,55.4213
2021-03-29,53.0495
2021-03-30,51.576
2021-03-31,50.5822
2021-04-01,48.6898
2021-04-02,48.6898
2021-04-03,48.6898
2021-04-04,48.6898
2021-04-05,48.8421
2021-04-06,48.9205
2021-04-07,48.4594
2021-04-08,47.3312
2021-04-09,46.7681
2021-04-10,46.7681
2021-04-11,46.7681
2021-04-12,48.1602
2021-04-13,47.2808
2021-04-14,47.4613
2021-04-15,47.9223
2021-04-16,48.4834
2021-04-17,48.4834
2021-04-18,48.4834
2021-04-19,48.8004
2021-04-20,49.0921
2021-04-21,49.8475
2021-04-22,49.517
2021-04-23,47.6856
2021-04-24,47.6856
2021-04-25,47.6856
2021-04-26,46.6654
2021-04-27,45.0452
2021-04-28,45.272
2021-04-29,46.7129
2021-04-30,45.8906
2021-05-01,45.8906
2021-05-02,45.8906
2021-05-03,45.2317
2021-05-04,46.6192
2021-05-05,46.5495
2021-05-06,47.8799
2021-05-07,46.8205
2021-05-08,46.8205
2021-05-09,46.8205
2021-05-10,45.8435
2021-05-11,44.2516
2021-05-12,44.296
2021-05-13,47.0487
2021-05-14,50.0864
2021-05-15,50.0864
2021-05-16,50.0864
2021-05-17,46.5161
2021-05-18,48.0562
2021-05-19,48.6057
2021-05-20,48.726
2021-05-21,47.5745
2021-05-22,47.5745
2021-05-23,47.5745
2021-05-24,47.7023
2021-05-25,48.0084
2021-05-26,51.763
2021-05-27,50.0594
2021-05-28,52.8029
2021-05-29,52.8029
2021-05-30,52.8029
2021-05-31,52.8029
2021-06-01,51.1421
2021-06-02,62.9549
2021-06-03,55.7043
2021-06-04,53.4864
2021-06-05,53.4864
2021-06-06,53.4864
2021-06-07,56.157
2021-06-08,57.3629
2021-06-09,58.9963
2021-06-10,56.2268
2021-06-11,56.8055
2021-06-12,56.8055
2021-06-13,56.8055
2021-06-14,59.3095
2021-06-15,58.6259
2021-06-16,56.6322
2021-06-17,57.1188
2021-06-18,56.1093
2021-06-19,56.1093
2021-06-20,56.1093
2021-06-21,56.1093
2021-06-22,56.4283
2021-06-23,55.2852
2021-06-24,55.8737
2021-06-25,57.1245
2021-06-26,57.1245
2021-06-27,57.1245
2021-06-28,56.0292
2021-06-29,55.7116
2021-06-30,55.9547
2021-07-01,51.7658
2021-07-02,49.6736
2021-07-03,49.6736
2021-07-04,49.6736
2021-07-05,49.6736
2021-07-06,49.1762
2021-07-07,48.8389
2021-07-08,50.2851
2021-07-09,51.4622
2021-07-10,51.4622
2021-07-11,51.4622
2021-07-12,50.091
2021-07-13,48.2703
2021-07-14,47.4469
2021-07-15,47.524
2021-07-16,46.0549
2021-07-17,46.0549
2021-07-18,46.0549
2021-07-19,48.1094
2021-07-20,49.7098
2021-07-21,48.8197
2021-07-22,46.6592
2021-07-23,44.3898
2021-07-24,44.3898
2021-07-25,44.3898
2021-07-26,44.6806
2021-07-27,46.0156
2021-07-28,45.2392
2021-07-29,44.7422
2021-07-30,42.2068
2021-07-31,42.2068
2021-08-01,42.2068
2021-08-02,42.661
2021-08-03,43.0316
2021-08-04,39.9905
2021-08-05,40.7521
2021-08-06,44.9946
2021-08-07,44.9946
2021-08-08,44.9946
2021-08-09,47.948
2021-08-10,49.8812
2021-08-11,50.5649
2021-08-12,49.2896
2021-08-13,48.903
2021-08-14,48.903
2021-08-15,48.903
2021-08-16,48.2762
2021-08-17,50.6092
2021-08-18,48.0897
2021-08-19,47.0301
2021-08-20,48.9421
2021-08-21,48.9421
2021-08-22,48.9421
2021-08-23,43.7562
2021-08-24,45.9866
2021-08-25,47.5134
2021-08-26,46.0963
2021-08-27,47.0134
2021-08-28,47.0134
2021-08-29,47.0134
2021-08-30,47.7727
2021-08-31,51.0568
2021-09-01,50.4087
2021-09-02,51.3483
2021-09-03,51.6138
2021-09-04,51.6138
2021-09-05,51.6138
2021-09-06,51.6138
2021-09-07,49.9615
2021-09-08,51.6789
2021-09-09,49.2545
2021-09-10,49.4154
2021-09-11,49.4154
2021-09-12,49.4154
2021-09-13,47.5057
2021-09-14,47.8461
2021-09-15,47.4088
2021-09-16,47.4088
2021-09-17,49.8609
2021-09-18,49.8609
2021-09-19,49.8609
2021-09-20,49.3416
2021-09-21,50.4536
2021-09-22,50.9879
2021-09-23,50.4254
2021-09-24,49.4381
2021-09-25,49.4381
2021-09-26,49.4381
2021-09-27,53.3524
2021-09-28,52.1053
2021-09-29,56.558
2021-09-30,50.9164
2021-10-01,51.4772
2021-10-02,51.4772
2021-10-03,51.4772
2021-10-04,51.8431
2021-10-05,49.8138
2021-10-06,49.3041
2021-10-07,48.7451
2021-10-08,47.7964
2021-10-09,47.7964
2021-10-10,47.7964
2021-10-11,48.7347
2021-10-12,49.4398
2021-10-13,48.8376
2021-10-14,49.1334
2021-10-15,46.1434
2021-10-16,46.1434
2021-10-17,46.1434
2021-10-18,48.0066
2021-10-19,48.4058
2021-10-20,49.7043
2021-10-21,48.6806
2021-10-22,47.6178
2021-10-23,47.6178
2021-10-24,47.6178
2021-10-25,48.9286
2021-10-26,49.6069
2021-10-27,47.935
2021-10-28,49.7404
2021-10-29,49.5313
2021-10-30,49.5313
2021-10-31,49.5313
2021-11-01,53.661
2021-11-02,57.6402
2021-11-03,64.7895
2021-11-04,61.0004
2021-11-05,63.14
2021-11-06,63.14
2021-11-07,63.14
2021-11-08,64.611
2021-11-09,61.3016
2021-11-10,59.4037
2021-11-11,59.467
2021-11-12,60.2998
2021-11-13,60.2998
2021-11-14,60.2998
2021-11-15,60.8124
2021-11-16,59.1821
2021-11-17,57.3506
2021-11-18,51.3387
2021-11-19,50.3951
2021-11-20,50.3951
2021-11-21,50.3951
2021-11-22,51.6962
2021-11-23,50.3697
2021-11-24,49.4938
2021-11-25,49.4938
2021-11-26,49.3324
2021-11-27,49.3324
2021-11-28,49.3324
2021-11-29,48.5144
2021-11-30,47.8172
2021-12-01,47.1573
2021-12-02,48.5795
2021-12-03,47.9338
2021-12-04,47.9338
2021-12-05,47.9338
2021-12-06,48.124
2021-12-07,46.2871
2021-12-08,47.0831
2021-12-09,46.814
2021-12-10,48.0429
2021-12-11,48.0429
2021-12-12,48.0429
2021-12-13,47.243
2021-12-14,46.4894
2021-12-15,47.6766
2021-12-16,50.9995
2021-12-17,53.6686
2021-12-18,53.6686
2021-12-19,53.6686
2021-12-20,51.4314
2021-12-21,51.7624
2021-12-22,51.5031
2021-12-23,53.6642
2021-12-24,53.6642
2021-12-25,53.6642
2021-12-26,53.6642
2021-12-27,55.268
2021-12-28,55.6761
2021-12-29,52.6922
2021-12-30,54.1503
2021-12-31,52.879
2022-01-01,52.879
2022-01-02,52.879
2022-01-03,55.4655
2022-01-04,56.8466
2022-01-05,59.3695
2022-01-06,61.095
2022-01-07,64.9452
2022-01-08,64.9452
2022-01-09,64.9452
2022-01-10,62.9531
2022-01-11,63.5317
2022-01-12,65.186
2022-01-13,58.195
2022-01-14,60.8741
2022-01-15,60.8741
2022-01-16,60.8741
2022-01-17,60.8741
2022-01-18,59.2821
2022-01-19,57.156
2022-01-20,53.9704
2022-01-21,53.8374
2022-01-22,53.8374
2022-01-23,53.8374
2022-01-24,50.3696
2022-01-25,49.8772
2022-01-26,47.4006
2022-01-27,48.8004
2022-01-28,49.1398
2022-01-29,49.1398
2022-01-30,49.1398
2022-01-31,49.828
2022-02-01,50.09
2022-02-02,50.1349
2022-02-03,51.3569
2022-02-04,47.8941
2022-02-05,47.8941
2022-02-06,47.8941
2022-02-07,46.9166
2022-02-08,46.7023
2022-02-09,46.9031
2022-02-10,45.9189
2022-02-11,49.6451
2022-02-12,49.6451
2022-02-13,49.6451
2022-02-14,49.0392
2022-02-15,49.7228
2022-02-16,49.8718
2022-02-17,50.8269
2022-02-18,51.8753
2022-02-19,51.8753
2022-02-20,51.8753
2022-02-21,51.8753
2022-02-22,51.8209
2022-02-23,49.5103
2022-02-24,46.9422
2022-02-25,48.1958
2022-02-26,48.1958
2022-02-27,48.1958
2022-02-28,43.2338
2022-03-01,42.0318
2022-03-02,41.9901
2022-03-03,46.5383
2022-03-04,42.8147
2022-03-05,42.8147
2022-03-06,42.8147
2022-03-07,45.8847
2022-03-08,42.3029
2022-03-09,40.8145
2022-03-10,35.2539
2022-03-11,32.7437
2022-03-12,32.7437
2022-03-13,32.7437
2022-03-14,32.993
2022-03-15,34.6468
2022-03-16,37.4072
2022-03-17,38.7225
2022-03-18,41.1003
2022-03-19,41.1003
2022-03-20,41.1003
2022-03-21,39.0218
2022-03-22,40.7731
2022-03-23,39.7437
2022-03-24,40.2486
2022-03-25,42.2069
2022-03-26,42.2069
2022-03-27,42.2069
2022-03-28,42.0081
2022-03-29,44.5299
2022-03-30,42.8322
2022-03-31,43.2934
2022-04-01,42.7934
2022-04-02,42.7934
2022-04-03,42.7934
2022-04-04,43.5164
2022-04-05,41.6645
2022-04-06,43.2802
2022-04-07,43.865
2022-04-08,44.9418
2022-04-09,44.9418
2022-04-10,44.9418
2022-04-11,45.4339
2022-04-12,45.0589
2022-04-13,45.8298
2022-04-14,47.3579
2022-04-15,47.3579
2022-04-16,47.3579
2022-04-17,47.3579
2022-04-18,46.9469
2022-04-19,50.6856
2022-04-20,53.3271
2022-04-21,53.8043
2022-04-22,52.3446
2022-04-23,52.3446
2022-04-24,52.3446
2022-04-25,52.9367
2022-04-26,48.6111
2022-04-27,48.4291
2022-04-28,47.9648
2022-04-29,44.2358
2022-04-30,44.2358
2022-05-01,44.2358
2022-05-02,39.6915
2022-05-03,45.1364
2022-05-04,49.5176
2022-05-05,46.4823
2022-05-06,38.5337
2022-05-07,38.5337
2022-05-08,38.5337
2022-05-09,41.5221
2022-05-10,38.2879
2022-05-11,36.991
2022-05-12,39.0879
2022-05-13,42.1805
2022-05-14,42.1805
2022-05-15,42.1805
2022-05-16,40.4937
2022-05-17,40.2284
2022-05-18,37.3303
2022-05-19,36.2997
2022-05-20,34.9281
2022-05-21,34.9281
2022-05-22,34.9281
2022-05-23,37.4116
2022-05-24,38.0685
2022-05-25,38.6239
2022-05-26,39.2996
2022-05-27,39.9455
2022-05-28,39.9455
2022-05-29,39.9455
2022-05-30,39.9455
2022-05-31,39.3342
2022-06-01,39.0253
2022-06-02,38.8674
2022-06-03,38.4384
2022-06-04,38.4384
2022-06-05,38.4384
2022-06-06,39.8967
2022-06-07,38.7245
2022-06-08,39.252
2022-06-09,38.4529
2022-06-10,39.7224
2022-06-11,39.7224
2022-06-12,39.7224
2022-06-13,38.748
2022-06-14,40.0841
2022-06-15,40.0841
2022-06-16,42.0886
2022-06-17,45.9597
2022-06-18,45.9597
2022-06-19,45.9597
2022-06-20,45.9597
2022-06-21,48.7094
2022-06-22,46.8166
2022-06-23,51.4895
2022-06-24,51.5242
2022-06-25,51.5242
2022-06-26,51.5242
2022-06-27,53.0862
2022-06-28,50.8273
2022-06-29,46.3391
2022-06-30,48.7607
2022-07-01,50.0824
2022-07-02,50.0824
2022-07-03,50.0824
2022-07-04,50.0824
2022-07-05,49.4916
2022-07-06,49.5278
2022-07-07,48.4492
2022-07-08,46.8996
2022-07-09,46.8996
2022-07-10,46.8996
2022-07-11,46.2046
2022-07-12,49.0919
2022-07-13,49.2062
2022-07-14,48.7531
2022-07-15,47.9538
2022-07-16,47.9538
2022-07-17,47.9538
2022-07-18,49.2251
2022-07-19,50.2391
2022-07-20,49.9501
2022-07-21,48.0314
2022-07-22,49.6491
2022-07-23,49.6491
2022-07-24,49.6491
2022-07-25,50.5294
2022-07-26,50.868
2022-07-27,50.4218
2022-07-28,54.0106
2022-07-29,52.905
2022-07-30,52.905
2022-07-31,52.905
2022-08-01,54.7035
2022-08-02,56.535
2022-08-03,54.9547
2022-08-04,55.0335
2022-08-05,46.9595
2022-08-06,46.9595
2022-08-07,46.9595
2022-08-08,48.9181
2022-08-09,44.6538
2022-08-10,43.2875
2022-08-11,47.2249
2022-08-12,47.9052
2022-08-13,47.9052
2022-08-14,47.9052
2022-08-15,49.1851
2022-08-16,51.2968
2022-08-17,50.3269
2022-08-18,49.3251
2022-08-19,48.4022
2022-08-20,48.4022
2022-08-21,48.4022
2022-08-22,45.9139
2022-08-23,45.4991
2022-08-24,46.2113
2022-08-25,47.3418
2022-08-26,45.5446
2022-08-27,45.5446
2022-08-28,45.5446
2022-08-29,45.5446
2022-08-30,43.3864
2022-08-31,41.7819
2022-09-01,39.7132
2022-09-02,38.1558
2022-09-03,38.1558
2022-09-04,38.1558
2022-09-05,38.1558
2022-09-06,36.1978
2022-09-07,39.9482
2022-09-08,38.6838
2022-09-09,41.0191
2022-09-10,41.0191
2022-09-11,41.0191
2022-09-12,42.33
2022-09-13,40.3214
2022-09-14,40.2302
2022-09-15,38.7502
2022-09-16,36.3504
2022-09-17,36.3504
2022-09-18,36.3504
2022-09-19,34.5287
2022-09-20,33.7537
2022-09-21,36.1911
2022-09-22,36.7574
2022-09-23,34.9904
2022-09-24,34.9904
2022-09-25,34.9904
2022-09-26,34.1414
2022-09-27,34.0896
2022-09-28,37.3386
2022-09-29,34.7604
2022-09-30,33.8049
2022-10-01,33.8049
2022-10-02,33.8049
2022-10-03,33.7271
2022-10-04,33.7796
2022-10-05,31.8473
2022-10-06,31.0043
2022-10-07,29.8041
2022-10-08,29.8041
2022-10-09,29.8041
2022-10-10,30.8017
2022-10-11,32.9378
2022-10-12,33.7515
2022-10-13,33.6389
2022-10-14,32.328
2022-10-15,32.328
2022-10-16,32.328
2022-10-17,31.517
2022-10-18,32.9099
2022-10-19,32.1214
2022-10-20,31.2635
2022-10-21,31.1525
2022-10-22,31.1525
2022-10-23,31.1525
2022-10-24,32.9391
2022-10-25,37.4552
2022-10-26,37.7332
2022-10-27,40.1553
2022-10-28,41.96
2022-10-29,41.96
2022-10-30,41.96
2022-10-31,42.3304
2022-11-01,41.6238
2022-11-02,41.3855
2022-11-03,38.7474
2022-11-04,39.9525
2022-11-05,39.9525
2022-11-06,39.9525
2022-11-07,37.9306
2022-11-08,38.2831
2022-11-09,36.4283
2022-11-10,38.9582
2022-11-11,37.4178
2022-11-12,37.4178
2022-11-13,37.4178
2022-11-14,33.7862
2022-11-15,37.2433
2022-11-16,35.2474
2022-11-17,34.1127
2022-11-18,33.7667
2022-11-19,33.7667
2022-11-20,33.7667
2022-11-21,35.1836
2022-11-22,34.6318
2022-11-23,36.5755
2022-11-24,36.5755
2022-11-25,35.7982
2022-11-26,35.7982
2022-11-27,35.7982
2022-11-28,35.0281
2022-11-29,38.5063
2022-11-30,37.6852
2022-12-01,34.6588
2022-12-02,38.2242
2022-12-03,38.2242
2022-12-04,38.2242
2022-12-05,37.6447
2022-12-06,37.5139
2022-12-07,37.5139
2022-12-08,37.375
2022-12-09,36.467
2022-12-10,36.467
2022-12-11,36.467
2022-12-12,36.8333
2022-12-13,37.0836
2022-12-14,37.4042
2022-12-15,35.8905
2022-12-16,35.7037
2022-12-17,35.7037
2022-12-18,35.7037
2022-12-19,35.4365
2022-12-20,34.5576
2022-12-21,34.1386
2022-12-22,31.7496
2022-12-23,35.6327
2022-12-24,35.6327
2022-12-25,35.6327
2022-12-26,35.6327
2022-12-27,35.2182
2022-12-28,34.2805
2022-12-29,35.2241
2022-12-30,34.905
2022-12-31,34.905
2023-01-01,34.905
2023-01-02,34.905
2023-01-03,35.5841
2023-01-04,40.7032
2023-01-05,41.3064
2023-01-06,43.8659
2023-01-07,43.8659
2023-01-08,43.8659
2023-01-09,43.3148
2023-01-10,47.1258
2023-01-11,51.291
2023-01-12,52.4786
2023-01-13,52.0222
2023-01-14,52.0222
2023-01-15,52.0222
2023-01-16,52.0222
2023-01-17,55.0075
2023-01-18,52.7625
2023-01-19,53.0168
2023-01-20,54.7312
2023-01-21,54.7312
2023-01-22,54.7312
2023-01-23,57.0215
2023-01-24,51.4153
2023-01-25,51.1034
2023-01-26,48.758
2023-01-27,51.9797
2023-01-28,51.9797
2023-01-29,51.9797
2023-01-30,52.4083
2023-01-31,51.8235
2023-02-01,54.1796
2023-02-02,54.415
2023-02-03,52.5714
2023-02-04,52.5714
2023-02-05,52.5714
2023-02-06,51.2648
2023-02-07,47.736
2023-02-08,46.0718
2023-02-09,41.6514
2023-02-10,42.8088
2023-02-11,42.8088
2023-02-12,42.8088
2023-02-13,44.4902
2023-02-14,42.5691
2023-02-15,46.3221
2023-02-16,45.1355
2023-02-17,45.3939
2023-02-18,45.3939
2023-02-19,45.3939
2023-02-20,45.3939
2023-02-21,44.1046
2023-02-22,45.3883
2023-02-23,45.7641
2023-02-24,46.3641
2023-02-25,46.3641
2023-02-26,46.3641
2023-02-27,46.4198
2023-02-28,46.8201
2023-03-01,61.9743
2023-03-02,58.805
2023-03-03,59.646
2023-03-04,59.646
2023-03-05,59.646
2023-03-06,56.9624
2023-03-07,56.1958
2023-03-08,56.9711
2023-03-09,55.4933
2023-03-10,54.8948
2023-03-11,54.8948
2023-03-12,54.8948
2023-03-13,53.2498
2023-03-14,53.5697
2023-03-15,55.1566
2023-03-16,55.1079
2023-03-17,54.609
2023-03-18,54.609
2023-03-19,54.609
