,TGNA US Equity
2020-07-20,48.3179
2020-07-21,51.3089
2020-07-22,51.1994
2020-07-23,51.4139
2020-07-24,50.779
2020-07-25,50.779
2020-07-26,50.779
2020-07-27,51.4555
2020-07-28,51.2732
2020-07-29,53.2708
2020-07-30,53.0138
2020-07-31,51.5978
2020-08-01,51.5978
2020-08-02,51.5978
2020-08-03,52.3754
2020-08-04,53.6205
2020-08-05,50.0135
2020-08-06,50.9282
2020-08-07,52.0773
2020-08-08,52.0773
2020-08-09,52.0773
2020-08-10,50.7193
2020-08-11,54.678
2020-08-12,53.6294
2020-08-13,54.1412
2020-08-14,54.1412
2020-08-15,54.1412
2020-08-16,54.1412
2020-08-17,55.1994
2020-08-18,52.8849
2020-08-19,54.8436
2020-08-20,52.8464
2020-08-21,54.0986
2020-08-22,54.0986
2020-08-23,54.0986
2020-08-24,55.8875
2020-08-25,55.17
2020-08-26,55.7576
2020-08-27,56.1736
2020-08-28,56.6554
2020-08-29,56.6554
2020-08-30,56.6554
2020-08-31,54.0432
2020-09-01,52.6402
2020-09-02,52.9065
2020-09-03,52.5988
2020-09-04,52.5988
2020-09-05,52.5988
2020-09-06,52.5988
2020-09-07,52.5988
2020-09-08,50.7817
2020-09-09,53.4575
2020-09-10,50.3214
2020-09-11,49.0863
2020-09-12,49.0863
2020-09-13,49.0863
2020-09-14,52.6901
2020-09-15,52.6146
2020-09-16,54.4391
2020-09-17,54.5731
2020-09-18,54.5731
2020-09-19,54.5731
2020-09-20,54.5731
2020-09-21,48.7421
2020-09-22,47.9746
2020-09-23,46.5277
2020-09-24,49.0268
2020-09-25,48.2492
2020-09-26,48.2492
2020-09-27,48.2492
2020-09-28,49.6754
2020-09-29,48.5108
2020-09-30,48.2912
2020-10-01,46.2689
2020-10-02,46.3519
2020-10-03,46.3519
2020-10-04,46.3519
2020-10-05,48.8842
2020-10-06,49.0447
2020-10-07,51.5625
2020-10-08,53.1345
2020-10-09,51.0924
2020-10-10,51.0924
2020-10-11,51.0924
2020-10-12,51.17
2020-10-13,48.3131
2020-10-14,47.3261
2020-10-15,49.3041
2020-10-16,51.2759
2020-10-17,51.2759
2020-10-18,51.2759
2020-10-19,48.9142
2020-10-20,51.6044
2020-10-21,53.6944
2020-10-22,57.4926
2020-10-23,59.1078
2020-10-24,59.1078
2020-10-25,59.1078
2020-10-26,54.8736
2020-10-27,52.3833
2020-10-28,49.512
2020-10-29,50.0515
2020-10-30,49.7081
2020-10-31,49.7081
2020-11-01,49.7081
2020-11-02,51.2982
2020-11-03,53.7951
2020-11-04,52.0515
2020-11-05,55.8168
2020-11-06,56.7386
2020-11-07,56.7386
2020-11-08,56.7386
2020-11-09,59.472
2020-11-10,61.6763
2020-11-11,60.7442
2020-11-12,60.273
2020-11-13,61.7562
2020-11-14,61.7562
2020-11-15,61.7562
2020-11-16,63.5985
2020-11-17,64.8433
2020-11-18,61.3849
2020-11-19,58.1752
2020-11-20,60.1312
2020-11-21,60.1312
2020-11-22,60.1312
2020-11-23,60.5714
2020-11-24,61.6896
2020-11-25,61.4544
2020-11-26,61.4544
2020-11-27,60.7359
2020-11-28,60.7359
2020-11-29,60.7359
2020-11-30,59.2235
2020-12-01,59.7151
2020-12-02,60.3739
2020-12-03,58.2391
2020-12-04,60.3584
2020-12-05,60.3584
2020-12-06,60.3584
2020-12-07,60.4677
2020-12-08,60.2102
2020-12-09,59.5112
2020-12-10,59.9343
2020-12-11,57.8788
2020-12-12,57.8788
2020-12-13,57.8788
2020-12-14,56.0628
2020-12-15,56.6656
2020-12-16,54.0245
2020-12-17,53.1971
2020-12-18,49.22
2020-12-19,49.22
2020-12-20,49.22
2020-12-21,49.6022
2020-12-22,47.3184
2020-12-23,50.0796
2020-12-24,49.1179
2020-12-25,49.1179
2020-12-26,49.1179
2020-12-27,49.1179
2020-12-28,52.4597
2020-12-29,51.6961
2020-12-30,52.1999
2020-12-31,53.4205
2021-01-01,53.4205
2021-01-02,53.4205
2021-01-03,53.4205
2021-01-04,53.5648
2021-01-05,55.0765
2021-01-06,62.6779
2021-01-07,63.6303
2021-01-08,61.9938
2021-01-09,61.9938
2021-01-10,61.9938
2021-01-11,62.1528
2021-01-12,60.7505
2021-01-13,56.621
2021-01-14,56.621
2021-01-15,57.12
2021-01-16,57.12
2021-01-17,57.12
2021-01-18,57.12
2021-01-19,61.0068
2021-01-20,58.158
2021-01-21,60.6559
2021-01-22,60.9183
2021-01-23,60.9183
2021-01-24,60.9183
2021-01-25,62.2213
2021-01-26,62.7354
2021-01-27,58.3797
2021-01-28,59.5846
2021-01-29,60.9662
2021-01-30,60.9662
2021-01-31,60.9662
2021-02-01,63.6369
2021-02-02,62.8136
2021-02-03,61.4162
2021-02-04,64.8429
2021-02-05,66.0139
2021-02-06,66.0139
2021-02-07,66.0139
2021-02-08,66.9829
2021-02-09,66.9829
2021-02-10,66.3666
2021-02-11,66.4578
2021-02-12,67.4177
2021-02-13,67.4177
2021-02-14,67.4177
2021-02-15,67.4177
2021-02-16,66.6659
2021-02-17,68.4408
2021-02-18,67.3937
2021-02-19,68.1274
2021-02-20,68.1274
2021-02-21,68.1274
2021-02-22,69.7971
2021-02-23,71.6944
2021-02-24,72.1942
2021-02-25,65.4781
2021-02-26,64.9643
2021-02-27,64.9643
2021-02-28,64.9643
2021-03-01,63.4197
2021-03-02,60.3676
2021-03-03,62.1014
2021-03-04,62.6012
2021-03-05,66.5278
2021-03-06,66.5278
2021-03-07,66.5278
2021-03-08,67.1908
2021-03-09,65.5947
2021-03-10,67.8795
2021-03-11,68.5089
2021-03-12,68.9028
2021-03-13,68.9028
2021-03-14,68.9028
2021-03-15,68.548
2021-03-16,68.8385
2021-03-17,69.1751
2021-03-18,71.5588
2021-03-19,72.3693
2021-03-20,72.3693
2021-03-21,72.3693
2021-03-22,71.0367
2021-03-23,64.7788
2021-03-24,57.8044
2021-03-25,59.4846
2021-03-26,55.9301
2021-03-27,55.9301
2021-03-28,55.9301
2021-03-29,55.9805
2021-03-30,60.8848
2021-03-31,55.5679
2021-04-01,58.4273
2021-04-02,58.4273
2021-04-03,58.4273
2021-04-04,58.4273
2021-04-05,59.6307
2021-04-06,61.1806
2021-04-07,59.4109
2021-04-08,61.4854
2021-04-09,61.2455
2021-04-10,61.2455
2021-04-11,61.2455
2021-04-12,62.0496
2021-04-13,60.2036
2021-04-14,60.6876
2021-04-15,62.7938
2021-04-16,64.4014
2021-04-17,64.4014
2021-04-18,64.4014
2021-04-19,61.1111
2021-04-20,59.7409
2021-04-21,61.8565
2021-04-22,61.6129
2021-04-23,60.383
2021-04-24,60.383
2021-04-25,60.383
2021-04-26,59.827
2021-04-27,59.9541
2021-04-28,57.6876
2021-04-29,57.3141
2021-04-30,54.7468
2021-05-01,54.7468
2021-05-02,54.7468
2021-05-03,56.2434
2021-05-04,52.533
2021-05-05,53.182
2021-05-06,54.4218
2021-05-07,53.4841
2021-05-08,53.4841
2021-05-09,53.4841
2021-05-10,51.9787
2021-05-11,49.0662
2021-05-12,46.9606
2021-05-13,50.4982
2021-05-14,51.1619
2021-05-15,51.1619
2021-05-16,51.1619
2021-05-17,50.3032
2021-05-18,49.2869
2021-05-19,48.0707
2021-05-20,49.0878
2021-05-21,50.3726
2021-05-22,50.3726
2021-05-23,50.3726
2021-05-24,51.2578
2021-05-25,49.3238
2021-05-26,49.9558
2021-05-27,50.9904
2021-05-28,50.4509
2021-05-29,50.4509
2021-05-30,50.4509
2021-05-31,50.4509
2021-06-01,53.0217
2021-06-02,49.7019
2021-06-03,48.3257
2021-06-04,49.2163
2021-06-05,49.2163
2021-06-06,49.2163
2021-06-07,49.4566
2021-06-08,49.3358
2021-06-09,49.2115
2021-06-10,48.9563
2021-06-11,49.6318
2021-06-12,49.6318
2021-06-13,49.6318
2021-06-14,47.3007
2021-06-15,46.9207
2021-06-16,48.2118
2021-06-17,46.2713
2021-06-18,44.1862
2021-06-19,44.1862
2021-06-20,44.1862
2021-06-21,47.2252
2021-06-22,47.4367
2021-06-23,47.3713
2021-06-24,48.112
2021-06-25,48.5613
2021-06-26,48.5613
2021-06-27,48.5613
2021-06-28,46.7466
2021-06-29,44.6869
2021-06-30,48.191
2021-07-01,49.9039
2021-07-02,48.5883
2021-07-03,48.5883
2021-07-04,48.5883
2021-07-05,48.5883
2021-07-06,45.8257
2021-07-07,45.318
2021-07-08,43.0953
2021-07-09,46.2755
2021-07-10,46.2755
2021-07-11,46.2755
2021-07-12,46.423
2021-07-13,43.7514
2021-07-14,43.5104
2021-07-15,43.9891
2021-07-16,41.6178
2021-07-17,41.6178
2021-07-18,41.6178
2021-07-19,39.0494
2021-07-20,40.9348
2021-07-21,42.3779
2021-07-22,40.6102
2021-07-23,41.1833
2021-07-24,41.1833
2021-07-25,41.1833
2021-07-26,42.4151
2021-07-27,42.4151
2021-07-28,44.0048
2021-07-29,44.6701
2021-07-30,44.6701
2021-07-31,44.6701
2021-08-01,44.6701
2021-08-02,43.4949
2021-08-03,43.1495
2021-08-04,41.7104
2021-08-05,45.8061
2021-08-06,44.7455
2021-08-07,44.7455
2021-08-08,44.7455
2021-08-09,44.6742
2021-08-10,46.6961
2021-08-11,47.2167
2021-08-12,44.6599
2021-08-13,43.2353
2021-08-14,43.2353
2021-08-15,43.2353
2021-08-16,44.3374
2021-08-17,43.7515
2021-08-18,44.1334
2021-08-19,41.2376
2021-08-20,43.2596
2021-08-21,43.2596
2021-08-22,43.2596
2021-08-23,44.3907
2021-08-24,45.9691
2021-08-25,47.4222
2021-08-26,45.675
2021-08-27,49.5228
2021-08-28,49.5228
2021-08-29,49.5228
2021-08-30,48.632
2021-08-31,48.0628
2021-09-01,50.2155
2021-09-02,49.3226
2021-09-03,46.9379
2021-09-04,46.9379
2021-09-05,46.9379
2021-09-06,46.9379
2021-09-07,43.5574
2021-09-08,42.0938
2021-09-09,41.2071
2021-09-10,40.6618
2021-09-11,40.6618
2021-09-12,40.6618
2021-09-13,45.5956
2021-09-14,46.6349
2021-09-15,56.9786
2021-09-16,61.99
2021-09-17,61.2215
2021-09-18,61.2215
2021-09-19,61.2215
2021-09-20,60.7541
2021-09-21,69.2543
2021-09-22,69.1068
2021-09-23,68.354
2021-09-24,66.2631
2021-09-25,66.2631
2021-09-26,66.2631
2021-09-27,66.8255
2021-09-28,64.3829
2021-09-29,64.1624
2021-09-30,55.6781
2021-10-01,57.5247
2021-10-02,57.5247
2021-10-03,57.5247
2021-10-04,57.5693
2021-10-05,57.4445
2021-10-06,55.2751
2021-10-07,56.3471
2021-10-08,54.9837
2021-10-09,54.9837
2021-10-10,54.9837
2021-10-11,53.7007
2021-10-12,54.5369
2021-10-13,54.8531
2021-10-14,55.1223
2021-10-15,53.86
2021-10-16,53.86
2021-10-17,53.86
2021-10-18,54.7625
2021-10-19,54.4869
2021-10-20,58.5837
2021-10-21,58.0855
2021-10-22,58.5028
2021-10-23,58.5028
2021-10-24,58.5028
2021-10-25,56.3277
2021-10-26,56.2556
2021-10-27,52.2423
2021-10-28,53.2535
2021-10-29,52.2438
2021-10-30,52.2438
2021-10-31,52.2438
2021-11-01,55.3389
2021-11-02,55.1297
2021-11-03,55.1881
2021-11-04,54.966
2021-11-05,61.3488
2021-11-06,61.3488
2021-11-07,61.3488
2021-11-08,58.3987
2021-11-09,60.5525
2021-11-10,58.735
2021-11-11,58.98
2021-11-12,58.8354
2021-11-13,58.8354
2021-11-14,58.8354
2021-11-15,59.853
2021-11-16,58.071
2021-11-17,57.3352
2021-11-18,57.3352
2021-11-19,57.4506
2021-11-20,57.4506
2021-11-21,57.4506
2021-11-22,58.3821
2021-11-23,56.9316
2021-11-24,57.6571
2021-11-25,57.6571
2021-11-26,55.4816
2021-11-27,55.4816
2021-11-28,55.4816
2021-11-29,53.8469
2021-11-30,47.6868
2021-12-01,45.6822
2021-12-02,49.7848
2021-12-03,51.5553
2021-12-04,51.5553
2021-12-05,51.5553
2021-12-06,51.7978
2021-12-07,52.716
2021-12-08,50.9749
2021-12-09,49.0016
2021-12-10,46.9076
2021-12-11,46.9076
2021-12-12,46.9076
2021-12-13,45.4309
2021-12-14,44.3336
2021-12-15,43.5321
2021-12-16,44.3499
2021-12-17,42.609
2021-12-18,42.609
2021-12-19,42.609
2021-12-20,40.4726
2021-12-21,42.9026
2021-12-22,42.9026
2021-12-23,44.1977
2021-12-24,44.1977
2021-12-25,44.1977
2021-12-26,44.1977
2021-12-27,45.477
2021-12-28,44.6669
2021-12-29,43.8587
2021-12-30,43.2362
2021-12-31,42.6105
2022-01-01,42.6105
2022-01-02,42.6105
2022-01-03,48.1243
2022-01-04,46.6865
2022-01-05,43.5081
2022-01-06,42.8123
2022-01-07,43.2815
2022-01-08,43.2815
2022-01-09,43.2815
2022-01-10,42.7374
2022-01-11,41.4208
2022-01-12,47.2305
2022-01-13,49.3502
2022-01-14,50.5434
2022-01-15,50.5434
2022-01-16,50.5434
2022-01-17,50.5434
2022-01-18,49.017
2022-01-19,55.1677
2022-01-20,54.561
2022-01-21,51.7479
2022-01-22,51.7479
2022-01-23,51.7479
2022-01-24,51.3024
2022-01-25,50.7217
2022-01-26,49.248
2022-01-27,47.0939
2022-01-28,49.88
2022-01-29,49.88
2022-01-30,49.88
2022-01-31,49.88
2022-02-01,53.0202
2022-02-02,52.8189
2022-02-03,53.0035
2022-02-04,60.7834
2022-02-05,60.7834
2022-02-06,60.7834
2022-02-07,57.8197
2022-02-08,58.4391
2022-02-09,58.6805
2022-02-10,59.0739
2022-02-11,57.3782
2022-02-12,57.3782
2022-02-13,57.3782
2022-02-14,56.7463
2022-02-15,58.8309
2022-02-16,58.9332
2022-02-17,56.5338
2022-02-18,56.6996
2022-02-19,56.6996
2022-02-20,56.6996
2022-02-21,56.6996
2022-02-22,63.795
2022-02-23,62.7949
2022-02-24,63.7605
2022-02-25,64.5063
2022-02-26,64.5063
2022-02-27,64.5063
2022-02-28,65.3664
2022-03-01,64.7481
2022-03-02,65.132
2022-03-03,65.1976
2022-03-04,61.7514
2022-03-05,61.7514
2022-03-06,61.7514
2022-03-07,59.1201
2022-03-08,59.1716
2022-03-09,60.1059
2022-03-10,59.3257
2022-03-11,60.0763
2022-03-12,60.0763
2022-03-13,60.0763
2022-03-14,60.3466
2022-03-15,60.5676
2022-03-16,60.7374
2022-03-17,60.8536
2022-03-18,60.0264
2022-03-19,60.0264
2022-03-20,60.0264
2022-03-21,60.0264
2022-03-22,59.7367
2022-03-23,59.2438
2022-03-24,59.3825
2022-03-25,60.0159
2022-03-26,60.0159
2022-03-27,60.0159
2022-03-28,60.8578
2022-03-29,61.0698
2022-03-30,59.8404
2022-03-31,59.6147
2022-04-01,59.7717
2022-04-02,59.7717
2022-04-03,59.7717
2022-04-04,60.0926
2022-04-05,60.2566
2022-04-06,60.1288
2022-04-07,60.4757
2022-04-08,60.4757
2022-04-09,60.4757
2022-04-10,60.4757
2022-04-11,59.5061
2022-04-12,59.5061
2022-04-13,59.6051
2022-04-14,59.4547
2022-04-15,59.4547
2022-04-16,59.4547
2022-04-17,59.4547
2022-04-18,59.6653
2022-04-19,60.094
2022-04-20,61.471
2022-04-21,62.4001
2022-04-22,58.9676
2022-04-23,58.9676
2022-04-24,58.9676
2022-04-25,58.6498
2022-04-26,55.5521
2022-04-27,55.5521
2022-04-28,54.6258
2022-04-29,51.9382
2022-04-30,51.9382
2022-05-01,51.9382
2022-05-02,52.2085
2022-05-03,51.1667
2022-05-04,52.8357
2022-05-05,49.2109
2022-05-06,48.252
2022-05-07,48.252
2022-05-08,48.252
2022-05-09,40.9426
2022-05-10,42.2561
2022-05-11,48.4503
2022-05-12,46.3701
2022-05-13,40.75
2022-05-14,40.75
2022-05-15,40.75
2022-05-16,41.862
2022-05-17,45.1734
2022-05-18,42.407
2022-05-19,40.7417
2022-05-20,42.7196
2022-05-21,42.7196
2022-05-22,42.7196
2022-05-23,47.3202
2022-05-24,45.3067
2022-05-25,48.7403
2022-05-26,49.3047
2022-05-27,51.5139
2022-05-28,51.5139
2022-05-29,51.5139
2022-05-30,51.5139
2022-05-31,52.0542
2022-06-01,50.881
2022-06-02,53.6403
2022-06-03,51.9574
2022-06-04,51.9574
2022-06-05,51.9574
2022-06-06,50.3241
2022-06-07,48.2918
2022-06-08,46.0197
2022-06-09,44.1994
2022-06-10,43.9542
2022-06-11,43.9542
2022-06-12,43.9542
2022-06-13,39.9766
2022-06-14,39.1313
2022-06-15,41.4783
2022-06-16,39.4063
2022-06-17,44.4542
2022-06-18,44.4542
2022-06-19,44.4542
2022-06-20,44.4542
2022-06-21,46.6191
2022-06-22,46.0009
2022-06-23,48.3904
2022-06-24,50.7294
2022-06-25,50.7294
2022-06-26,50.7294
2022-06-27,50.1417
2022-06-28,47.2306
2022-06-29,46.6854
2022-06-30,47.0467
2022-07-01,47.2317
2022-07-02,47.2317
2022-07-03,47.2317
2022-07-04,47.2317
2022-07-05,46.0664
2022-07-06,41.3206
2022-07-07,40.7688
2022-07-08,40.145
2022-07-09,40.145
2022-07-10,40.145
2022-07-11,38.7808
2022-07-12,37.274
2022-07-13,36.8872
2022-07-14,37.6678
2022-07-15,43.5495
2022-07-16,43.5495
2022-07-17,43.5495
2022-07-18,46.9132
2022-07-19,49.5203
2022-07-20,48.9587
2022-07-21,48.7951
2022-07-22,49.8354
2022-07-23,49.8354
2022-07-24,49.8354
2022-07-25,51.3685
2022-07-26,50.5691
2022-07-27,51.1803
2022-07-28,51.4465
2022-07-29,49.9441
2022-07-30,49.9441
2022-07-31,49.9441
2022-08-01,49.2925
2022-08-02,50.0627
2022-08-03,51.8592
2022-08-04,54.0206
2022-08-05,52.2021
2022-08-06,52.2021
2022-08-07,52.2021
2022-08-08,52.0009
2022-08-09,52.0964
2022-08-10,54.2617
2022-08-11,54.5389
2022-08-12,56.0102
2022-08-13,56.0102
2022-08-14,56.0102
2022-08-15,57.2621
2022-08-16,58.1423
2022-08-17,57.5295
2022-08-18,57.7139
2022-08-19,57.2
2022-08-20,57.2
2022-08-21,57.2
2022-08-22,54.9231
2022-08-23,53.6948
2022-08-24,52.9596
2022-08-25,54.8769
2022-08-26,52.5386
2022-08-27,52.5386
2022-08-28,52.5386
2022-08-29,52.8666
2022-08-30,52.6158
2022-08-31,52.1044
2022-09-01,53.2789
2022-09-02,51.9608
2022-09-03,51.9608
2022-09-04,51.9608
2022-09-05,51.9608
2022-09-06,49.7943
2022-09-07,50.4232
2022-09-08,54.509
2022-09-09,56.6515
2022-09-10,56.6515
2022-09-11,56.6515
2022-09-12,58.7612
2022-09-13,52.3593
2022-09-14,52.88
2022-09-15,53.5107
2022-09-16,54.9657
2022-09-17,54.9657
2022-09-18,54.9657
2022-09-19,56.6692
2022-09-20,55.6445
2022-09-21,53.8807
2022-09-22,54.8328
2022-09-23,52.7067
2022-09-24,52.7067
2022-09-25,52.7067
2022-09-26,49.1142
2022-09-27,47.9154
2022-09-28,51.3756
2022-09-29,52.6356
2022-09-30,43.9881
2022-10-01,43.9881
2022-10-02,43.9881
2022-10-03,48.5582
2022-10-04,48.2044
2022-10-05,47.7545
2022-10-06,42.4288
2022-10-07,45.3393
2022-10-08,45.3393
2022-10-09,45.3393
2022-10-10,42.8729
2022-10-11,43.5468
2022-10-12,43.645
2022-10-13,46.2573
2022-10-14,45.5295
2022-10-15,45.5295
2022-10-16,45.5295
2022-10-17,46.7806
2022-10-18,46.6953
2022-10-19,43.8019
2022-10-20,46.3563
2022-10-21,48.8537
2022-10-22,48.8537
2022-10-23,48.8537
2022-10-24,48.8537
2022-10-25,48.2307
2022-10-26,46.1437
2022-10-27,45.2988
2022-10-28,46.2157
2022-10-29,46.2157
2022-10-30,46.2157
2022-10-31,48.8751
2022-11-01,48.0557
2022-11-02,45.763
2022-11-03,40.6678
2022-11-04,37.6457
2022-11-05,37.6457
2022-11-06,37.6457
2022-11-07,37.0879
2022-11-08,36.7748
2022-11-09,35.6536
2022-11-10,39.4716
2022-11-11,36.6009
2022-11-12,36.6009
2022-11-13,36.6009
2022-11-14,36.4222
2022-11-15,40.0556
2022-11-16,44.6041
2022-11-17,46.1265
2022-11-18,45.3388
2022-11-19,45.3388
2022-11-20,45.3388
2022-11-21,41.8443
2022-11-22,42.9809
2022-11-23,44.7842
2022-11-24,44.7842
2022-11-25,44.3694
2022-11-26,44.3694
2022-11-27,44.3694
2022-11-28,43.063
2022-11-29,43.8728
2022-11-30,45.5637
2022-12-01,45.6529
2022-12-02,47.3476
2022-12-03,47.3476
2022-12-04,47.3476
2022-12-05,49.5736
2022-12-06,47.573
2022-12-07,46.7149
2022-12-08,49.9161
2022-12-09,48.6267
2022-12-10,48.6267
2022-12-11,48.6267
2022-12-12,47.361
2022-12-13,47.361
2022-12-14,47.7251
2022-12-15,46.077
2022-12-16,47.7567
2022-12-17,47.7567
2022-12-18,47.7567
2022-12-19,48.1281
2022-12-20,48.7873
2022-12-21,50.4619
2022-12-22,51.1956
2022-12-23,55.616
2022-12-24,55.616
2022-12-25,55.616
2022-12-26,55.616
2022-12-27,56.6318
2022-12-28,56.2222
2022-12-29,59.7599
2022-12-30,58.9215
2022-12-31,58.9215
2023-01-01,58.9215
2023-01-02,58.9215
2023-01-03,59.07
2023-01-04,57.354
2023-01-05,55.4784
2023-01-06,55.0645
2023-01-07,55.0645
2023-01-08,55.0645
2023-01-09,53.7169
2023-01-10,55.2001
2023-01-11,57.2826
2023-01-12,50.5708
2023-01-13,49.1043
2023-01-14,49.1043
2023-01-15,49.1043
2023-01-16,49.1043
2023-01-17,45.867
2023-01-18,47.2169
2023-01-19,47.2169
2023-01-20,47.1331
2023-01-21,47.1331
2023-01-22,47.1331
2023-01-23,42.879
2023-01-24,41.8656
2023-01-25,42.1685
2023-01-26,47.198
2023-01-27,45.3505
2023-01-28,45.3505
2023-01-29,45.3505
2023-01-30,45.9884
2023-01-31,47.9633
2023-02-01,49.5254
2023-02-02,51.6124
2023-02-03,50.405
2023-02-04,50.405
2023-02-05,50.405
2023-02-06,48.5585
2023-02-07,51.7969
2023-02-08,50.6136
2023-02-09,48.7221
2023-02-10,47.996
2023-02-11,47.996
2023-02-12,47.996
2023-02-13,49.5515
2023-02-14,51.1471
2023-02-15,52.5366
2023-02-16,53.3441
2023-02-17,50.2488
2023-02-18,50.2488
2023-02-19,50.2488
2023-02-20,50.2488
2023-02-21,51.8987
2023-02-22,60.2792
2023-02-23,60.2792
2023-02-24,61.3912
2023-02-25,61.3912
2023-02-26,61.3912
2023-02-27,37.6748
2023-02-28,36.5776
2023-03-01,36.4007
2023-03-02,35.1692
2023-03-03,35.4275
2023-03-04,35.4275
2023-03-05,35.4275
2023-03-06,35.8242
2023-03-07,35.4487
2023-03-08,35.1438
2023-03-09,33.5134
2023-03-10,30.6091
2023-03-11,30.6091
2023-03-12,30.6091
2023-03-13,30.7535
2023-03-14,30.6217
2023-03-15,30.2197
2023-03-16,29.9822
2023-03-17,30.1445
2023-03-18,30.1445
2023-03-19,30.1445
2023-03-20,32.177
