,TKR US Equity
2020-08-04,56.8128
2020-08-05,58.0917
2020-08-06,58.8681
2020-08-07,60.3023
2020-08-08,60.3023
2020-08-09,60.3023
2020-08-10,63.1889
2020-08-11,64.285
2020-08-12,64.7953
2020-08-13,63.4855
2020-08-14,63.7458
2020-08-15,63.7458
2020-08-16,63.7458
2020-08-17,62.6215
2020-08-18,61.6969
2020-08-19,61.0081
2020-08-20,60.41
2020-08-21,59.5765
2020-08-22,59.5765
2020-08-23,59.5765
2020-08-24,61.3421
2020-08-25,61.5052
2020-08-26,61.5471
2020-08-27,60.9743
2020-08-28,62.1407
2020-08-29,62.1407
2020-08-30,62.1407
2020-08-31,60.2093
2020-09-01,63.4515
2020-09-02,64.6234
2020-09-03,59.1314
2020-09-04,59.5966
2020-09-05,59.5966
2020-09-06,59.5966
2020-09-07,59.5966
2020-09-08,56.8193
2020-09-09,59.6982
2020-09-10,58.5445
2020-09-11,59.9525
2020-09-12,59.9525
2020-09-13,59.9525
2020-09-14,60.6838
2020-09-15,61.6889
2020-09-16,61.7024
2020-09-17,60.0172
2020-09-18,57.7906
2020-09-19,57.7906
2020-09-20,57.7906
2020-09-21,53.671
2020-09-22,54.6737
2020-09-23,52.3125
2020-09-24,53.1206
2020-09-25,53.221
2020-09-26,53.221
2020-09-27,53.221
2020-09-28,55.2535
2020-09-29,54.7137
2020-09-30,54.0661
2020-10-01,53.3717
2020-10-02,55.7411
2020-10-03,55.7411
2020-10-04,55.7411
2020-10-05,59.4731
2020-10-06,59.9822
2020-10-07,61.9997
2020-10-08,62.5192
2020-10-09,63.5236
2020-10-10,63.5236
2020-10-11,63.5236
2020-10-12,61.6976
2020-10-13,61.4893
2020-10-14,60.8283
2020-10-15,61.6656
2020-10-16,61.3941
2020-10-17,61.3941
2020-10-18,61.3941
2020-10-19,60.3446
2020-10-20,61.8544
2020-10-21,61.1624
2020-10-22,61.817
2020-10-23,63.0726
2020-10-24,63.0726
2020-10-25,63.0726
2020-10-26,59.4677
2020-10-27,55.8564
2020-10-28,52.0288
2020-10-29,54.8517
2020-10-30,57.4269
2020-10-31,57.4269
2020-11-01,57.4269
2020-11-02,61.8948
2020-11-03,63.3577
2020-11-04,56.0542
2020-11-05,59.9258
2020-11-06,59.5853
2020-11-07,59.5853
2020-11-08,59.5853
2020-11-09,64.6874
2020-11-10,67.6709
2020-11-11,65.9419
2020-11-12,63.8288
2020-11-13,65.9155
2020-11-14,65.9155
2020-11-15,65.9155
2020-11-16,67.5718
2020-11-17,66.3466
2020-11-18,64.8761
2020-11-19,65.5747
2020-11-20,65.105
2020-11-21,65.105
2020-11-22,65.105
2020-11-23,66.9535
2020-11-24,68.0822
2020-11-25,67.212
2020-11-26,67.212
2020-11-27,67.3917
2020-11-28,67.3917
2020-11-29,67.3917
2020-11-30,65.0505
2020-12-01,64.4306
2020-12-02,63.6007
2020-12-03,62.2732
2020-12-04,65.1379
2020-12-05,65.1379
2020-12-06,65.1379
2020-12-07,62.9367
2020-12-08,64.5226
2020-12-09,65.3388
2020-12-10,65.2266
2020-12-11,64.919
2020-12-12,64.919
2020-12-13,64.919
2020-12-14,65.508
2020-12-15,67.6829
2020-12-16,63.8265
2020-12-17,63.6212
2020-12-18,64.3753
2020-12-19,64.3753
2020-12-20,64.3753
2020-12-21,64.7639
2020-12-22,63.0255
2020-12-23,63.6449
2020-12-24,64.1171
2020-12-25,64.1171
2020-12-26,64.1171
2020-12-27,64.1171
2020-12-28,62.6392
2020-12-29,60.6506
2020-12-30,62.6691
2020-12-31,62.7661
2021-01-01,62.7661
2021-01-02,62.7661
2021-01-03,62.7661
2021-01-04,59.1498
2021-01-05,61.9765
2021-01-06,67.5528
2021-01-07,68.9446
2021-01-08,68.0259
2021-01-09,68.0259
2021-01-10,68.0259
2021-01-11,67.8541
2021-01-12,68.875
2021-01-13,66.3851
2021-01-14,67.8396
2021-01-15,65.1299
2021-01-16,65.1299
2021-01-17,65.1299
2021-01-18,65.1299
2021-01-19,65.85
2021-01-20,65.4908
2021-01-21,64.7408
2021-01-22,62.8322
2021-01-23,62.8322
2021-01-24,62.8322
2021-01-25,55.8642
2021-01-26,54.3993
2021-01-27,50.7967
2021-01-28,52.4702
2021-01-29,50.4475
2021-01-30,50.4475
2021-01-31,50.4475
2021-02-01,54.2801
2021-02-02,55.3777
2021-02-03,55.9989
2021-02-04,47.4671
2021-02-05,46.6918
2021-02-06,46.6918
2021-02-07,46.6918
2021-02-08,46.8436
2021-02-09,48.7677
2021-02-10,48.3652
2021-02-11,48.6873
2021-02-12,49.3282
2021-02-13,49.3282
2021-02-14,49.3282
2021-02-15,49.3282
2021-02-16,49.5544
2021-02-17,47.5528
2021-02-18,46.7339
2021-02-19,50.1495
2021-02-20,50.1495
2021-02-21,50.1495
2021-02-22,50.8177
2021-02-23,51.5423
2021-02-24,55.6701
2021-02-25,54.9211
2021-02-26,54.1101
2021-02-27,54.1101
2021-02-28,54.1101
2021-03-01,57.6989
2021-03-02,54.455
2021-03-03,55.9107
2021-03-04,53.5021
2021-03-05,55.7948
2021-03-06,55.7948
2021-03-07,55.7948
2021-03-08,57.5401
2021-03-09,53.708
2021-03-10,54.3906
2021-03-11,56.8561
2021-03-12,56.6012
2021-03-13,56.6012
2021-03-14,56.6012
2021-03-15,57.2378
2021-03-16,57.3439
2021-03-17,60.2134
2021-03-18,58.744
2021-03-19,57.5783
2021-03-20,57.5783
2021-03-21,57.5783
2021-03-22,54.9199
2021-03-23,49.8806
2021-03-24,50.2198
2021-03-25,52.6869
2021-03-26,54.8516
2021-03-27,54.8516
2021-03-28,54.8516
2021-03-29,53.3515
2021-03-30,54.1939
2021-03-31,52.9883
2021-04-01,54.0893
2021-04-02,54.0893
2021-04-03,54.0893
2021-04-04,54.0893
2021-04-05,54.5894
2021-04-06,53.5568
2021-04-07,52.6865
2021-04-08,51.2548
2021-04-09,52.9686
2021-04-10,52.9686
2021-04-11,52.9686
2021-04-12,52.5183
2021-04-13,50.7862
2021-04-14,51.7634
2021-04-15,53.4371
2021-04-16,55.0154
2021-04-17,55.0154
2021-04-18,55.0154
2021-04-19,55.1726
2021-04-20,53.4343
2021-04-21,56.3183
2021-04-22,54.1517
2021-04-23,54.8677
2021-04-24,54.8677
2021-04-25,54.8677
2021-04-26,55.0891
2021-04-27,54.9034
2021-04-28,58.5309
2021-04-29,59.074
2021-04-30,53.8876
2021-05-01,53.8876
2021-05-02,53.8876
2021-05-03,55.761
2021-05-04,58.5444
2021-05-05,60.0097
2021-05-06,61.0263
2021-05-07,61.8908
2021-05-08,61.8908
2021-05-09,61.8908
2021-05-10,59.3971
2021-05-11,59.481
2021-05-12,54.4327
2021-05-13,57.1945
2021-05-14,57.4768
2021-05-15,57.4768
2021-05-16,57.4768
2021-05-17,58.2884
2021-05-18,55.7442
2021-05-19,53.6746
2021-05-20,53.1223
2021-05-21,54.2506
2021-05-22,54.2506
2021-05-23,54.2506
2021-05-24,53.2458
2021-05-25,52.6711
2021-05-26,53.0293
2021-05-27,55.5636
2021-05-28,56.0446
2021-05-29,56.0446
2021-05-30,56.0446
2021-05-31,56.0446
2021-06-01,57.2068
2021-06-02,55.4706
2021-06-03,55.0966
2021-06-04,56.0545
2021-06-05,56.0545
2021-06-06,56.0545
2021-06-07,53.0867
2021-06-08,55.0063
2021-06-09,53.4768
2021-06-10,50.1856
2021-06-11,49.6587
2021-06-12,49.6587
2021-06-13,49.6587
2021-06-14,47.139
2021-06-15,46.6286
2021-06-16,45.1628
2021-06-17,42.2791
2021-06-18,41.9054
2021-06-19,41.9054
2021-06-20,41.9054
2021-06-21,45.6776
2021-06-22,44.7619
2021-06-23,43.9733
2021-06-24,45.5397
2021-06-25,45.5709
2021-06-26,45.5709
2021-06-27,45.5709
2021-06-28,43.8819
2021-06-29,42.9819
2021-06-30,45.9843
2021-07-01,45.5971
2021-07-02,45.3247
2021-07-03,45.3247
2021-07-04,45.3247
2021-07-05,45.3247
2021-07-06,42.787
2021-07-07,44.4624
2021-07-08,42.7902
2021-07-09,46.7117
2021-07-10,46.7117
2021-07-11,46.7117
2021-07-12,47.2937
2021-07-13,44.9545
2021-07-14,44.3451
2021-07-15,43.5396
2021-07-16,40.9929
2021-07-17,40.9929
2021-07-18,40.9929
2021-07-19,40.0127
2021-07-20,41.9337
2021-07-21,44.7688
2021-07-22,43.0738
2021-07-23,43.8938
2021-07-24,43.8938
2021-07-25,43.8938
2021-07-26,44.5873
2021-07-27,45.9532
2021-07-28,44.5304
2021-07-29,46.6341
2021-07-30,48.2673
2021-07-31,48.2673
2021-08-01,48.2673
2021-08-02,42.1294
2021-08-03,44.5161
2021-08-04,42.8529
2021-08-05,43.0247
2021-08-06,44.5912
2021-08-07,44.5912
2021-08-08,44.5912
2021-08-09,43.4421
2021-08-10,45.6542
2021-08-11,49.5632
2021-08-12,49.4549
2021-08-13,49.4977
2021-08-14,49.4977
2021-08-15,49.4977
2021-08-16,48.5901
2021-08-17,46.3902
2021-08-18,44.0314
2021-08-19,42.3334
2021-08-20,42.1158
2021-08-21,42.1158
2021-08-22,42.1158
2021-08-23,43.0908
2021-08-24,44.1149
2021-08-25,44.0209
2021-08-26,43.0445
2021-08-27,45.7583
2021-08-28,45.7583
2021-08-29,45.7583
2021-08-30,45.6009
2021-08-31,43.4224
2021-09-01,42.448
2021-09-02,42.7617
2021-09-03,41.6159
2021-09-04,41.6159
2021-09-05,41.6159
2021-09-06,41.6159
2021-09-07,39.8715
2021-09-08,41.1379
2021-09-09,41.0829
2021-09-10,39.6414
2021-09-11,39.6414
2021-09-12,39.6414
2021-09-13,42.4845
2021-09-14,38.893
2021-09-15,41.3351
2021-09-16,38.3828
2021-09-17,37.6867
2021-09-18,37.6867
2021-09-19,37.6867
2021-09-20,36.1169
2021-09-21,35.5656
2021-09-22,37.6908
2021-09-23,39.3575
2021-09-24,40.0629
2021-09-25,40.0629
2021-09-26,40.0629
2021-09-27,42.1693
2021-09-28,42.4681
2021-09-29,40.0972
2021-09-30,37.7102
2021-10-01,40.2881
2021-10-02,40.2881
2021-10-03,40.2881
2021-10-04,40.3256
2021-10-05,41.9503
2021-10-06,41.2213
2021-10-07,43.8746
2021-10-08,43.2628
2021-10-09,43.2628
2021-10-10,43.2628
2021-10-11,42.846
2021-10-12,47.3846
2021-10-13,46.3085
2021-10-14,49.0081
2021-10-15,50.3635
2021-10-16,50.3635
2021-10-17,50.3635
2021-10-18,50.0196
2021-10-19,49.6026
2021-10-20,50.9233
2021-10-21,50.6242
2021-10-22,49.9987
2021-10-23,49.9987
2021-10-24,49.9987
2021-10-25,50.5763
2021-10-26,48.0806
2021-10-27,44.1266
2021-10-28,49.1122
2021-10-29,48.7757
2021-10-30,48.7757
2021-10-31,48.7757
2021-11-01,51.2753
2021-11-02,50.1755
2021-11-03,48.6068
2021-11-04,49.3239
2021-11-05,51.7608
2021-11-06,51.7608
2021-11-07,51.7608
2021-11-08,54.2533
2021-11-09,53.6653
2021-11-10,54.6211
2021-11-11,55.9257
2021-11-12,58.0302
2021-11-13,58.0302
2021-11-14,58.0302
2021-11-15,58.7055
2021-11-16,56.1921
2021-11-17,52.3963
2021-11-18,52.1373
2021-11-19,48.5478
2021-11-20,48.5478
2021-11-21,48.5478
2021-11-22,49.3001
2021-11-23,50.8368
2021-11-24,51.8594
2021-11-25,51.8594
2021-11-26,45.8329
2021-11-27,45.8329
2021-11-28,45.8329
2021-11-29,43.979
2021-11-30,40.934
2021-12-01,40.0262
2021-12-02,44.2973
2021-12-03,44.0291
2021-12-04,44.0291
2021-12-05,44.0291
2021-12-06,46.6239
2021-12-07,48.1939
2021-12-08,47.8967
2021-12-09,46.2396
2021-12-10,45.4808
2021-12-11,45.4808
2021-12-12,45.4808
2021-12-13,43.277
2021-12-14,41.3909
2021-12-15,41.8453
2021-12-16,42.3963
2021-12-17,44.5186
2021-12-18,44.5186
2021-12-19,44.5186
2021-12-20,40.8867
2021-12-21,46.6793
2021-12-22,45.8849
2021-12-23,46.5377
2021-12-24,46.5377
2021-12-25,46.5377
2021-12-26,46.5377
2021-12-27,48.2353
2021-12-28,49.5693
2021-12-29,50.139
2021-12-30,49.8552
2021-12-31,49.3683
2022-01-01,49.3683
2022-01-02,49.3683
2022-01-03,49.151
2022-01-04,54.691
2022-01-05,55.188
2022-01-06,57.0959
2022-01-07,55.9737
2022-01-08,55.9737
2022-01-09,55.9737
2022-01-10,53.7071
2022-01-11,52.5188
2022-01-12,51.8453
2022-01-13,55.1992
2022-01-14,55.1656
2022-01-15,55.1656
2022-01-16,55.1656
2022-01-17,55.1656
2022-01-18,54.8382
2022-01-19,51.0437
2022-01-20,48.9709
2022-01-21,47.0525
2022-01-22,47.0525
2022-01-23,47.0525
2022-01-24,48.2597
2022-01-25,47.5078
2022-01-26,46.0241
2022-01-27,43.857
2022-01-28,42.8666
2022-01-29,42.8666
2022-01-30,42.8666
2022-01-31,44.8682
2022-02-01,47.0381
2022-02-02,45.9023
2022-02-03,46.276
2022-02-04,44.8202
2022-02-05,44.8202
2022-02-06,44.8202
2022-02-07,43.001
2022-02-08,44.6979
2022-02-09,47.4573
2022-02-10,45.3478
2022-02-11,45.0216
2022-02-12,45.0216
2022-02-13,45.0216
2022-02-14,44.8331
2022-02-15,49.572
2022-02-16,50.7059
2022-02-17,48.7486
2022-02-18,48.9436
2022-02-19,48.9436
2022-02-20,48.9436
2022-02-21,48.9436
2022-02-22,47.4644
2022-02-23,44.1381
2022-02-24,43.275
2022-02-25,46.6497
2022-02-26,46.6497
2022-02-27,46.6497
2022-02-28,45.7493
2022-03-01,40.3974
2022-03-02,45.9665
2022-03-03,47.5887
2022-03-04,45.1764
2022-03-05,45.1764
2022-03-06,45.1764
2022-03-07,40.1205
2022-03-08,41.7944
2022-03-09,44.3133
2022-03-10,43.5358
2022-03-11,43.1602
2022-03-12,43.1602
2022-03-13,43.1602
2022-03-14,42.6599
2022-03-15,43.5285
2022-03-16,45.2447
2022-03-17,46.6933
2022-03-18,45.2485
2022-03-19,45.2485
2022-03-20,45.2485
2022-03-21,46.8636
2022-03-22,46.7878
2022-03-23,45.0054
2022-03-24,44.9555
2022-03-25,44.4456
2022-03-26,44.4456
2022-03-27,44.4456
2022-03-28,43.6769
2022-03-29,47.1443
2022-03-30,45.8437
2022-03-31,43.8029
2022-04-01,42.4942
2022-04-02,42.4942
2022-04-03,42.4942
2022-04-04,42.6102
2022-04-05,40.178
2022-04-06,38.6274
2022-04-07,38.7514
2022-04-08,37.8582
2022-04-09,37.8582
2022-04-10,37.8582
2022-04-11,38.6178
2022-04-12,38.6178
2022-04-13,41.8465
2022-04-14,44.0173
2022-04-15,44.0173
2022-04-16,44.0173
2022-04-17,44.0173
2022-04-18,43.5561
2022-04-19,47.3024
2022-04-20,48.5538
2022-04-21,47.6791
2022-04-22,44.4497
2022-04-23,44.4497
2022-04-24,44.4497
2022-04-25,45.1845
2022-04-26,41.8888
2022-04-27,43.7021
2022-04-28,46.2255
2022-04-29,44.0528
2022-04-30,44.0528
2022-05-01,44.0528
2022-05-02,46.4985
2022-05-03,48.9258
2022-05-04,52.8178
2022-05-05,48.9707
2022-05-06,46.7057
2022-05-07,46.7057
2022-05-08,46.7057
2022-05-09,48.4944
2022-05-10,46.5433
2022-05-11,45.2268
2022-05-12,45.7696
2022-05-13,46.6301
2022-05-14,46.6301
2022-05-15,46.6301
2022-05-16,45.8407
2022-05-17,49.2956
2022-05-18,46.6616
2022-05-19,47.4794
2022-05-20,46.6046
2022-05-21,46.6046
2022-05-22,46.6046
2022-05-23,47.6997
2022-05-24,46.5847
2022-05-25,47.8318
2022-05-26,49.7299
2022-05-27,50.6853
2022-05-28,50.6853
2022-05-29,50.6853
2022-05-30,50.6853
2022-05-31,51.1653
2022-06-01,49.5266
2022-06-02,53.5173
2022-06-03,52.4097
2022-06-04,52.4097
2022-06-05,52.4097
2022-06-06,53.7097
2022-06-07,55.3464
2022-06-08,54.0044
2022-06-09,53.5666
2022-06-10,48.5667
2022-06-11,48.5667
2022-06-12,48.5667
2022-06-13,45.5637
2022-06-14,45.1006
2022-06-15,46.003
2022-06-16,41.932
2022-06-17,41.8887
2022-06-18,41.8887
2022-06-19,41.8887
2022-06-20,41.8887
2022-06-21,41.7325
2022-06-22,40.8548
2022-06-23,39.5316
2022-06-24,44.3056
2022-06-25,44.3056
2022-06-26,44.3056
2022-06-27,44.5416
2022-06-28,44.2386
2022-06-29,42.5378
2022-06-30,42.16
2022-07-01,42.8978
2022-07-02,42.8978
2022-07-03,42.8978
2022-07-04,42.8978
2022-07-05,42.2535
2022-07-06,42.0025
2022-07-07,45.0743
2022-07-08,42.6113
2022-07-09,42.6113
2022-07-10,42.6113
2022-07-11,42.7629
2022-07-12,44.9051
2022-07-13,44.448
2022-07-14,43.6504
2022-07-15,46.2547
2022-07-16,46.2547
2022-07-17,46.2547
2022-07-18,47.1892
2022-07-19,51.7983
2022-07-20,52.436
2022-07-21,53.1766
2022-07-22,53.4075
2022-07-23,53.4075
2022-07-24,53.4075
2022-07-25,53.9653
2022-07-26,54.1447
2022-07-27,57.1117
2022-07-28,58.7212
2022-07-29,61.4988
2022-07-30,61.4988
2022-07-31,61.4988
2022-08-01,59.2605
2022-08-02,58.0857
2022-08-03,58.4137
2022-08-04,59.1934
2022-08-05,59.1545
2022-08-06,59.1545
2022-08-07,59.1545
2022-08-08,59.2653
2022-08-09,59.1823
2022-08-10,62.409
2022-08-11,63.9156
2022-08-12,64.562
2022-08-13,64.562
2022-08-14,64.562
2022-08-15,63.8917
2022-08-16,65.0794
2022-08-17,62.5263
2022-08-18,63.1301
2022-08-19,61.0936
2022-08-20,61.0936
2022-08-21,61.0936
2022-08-22,56.7501
2022-08-23,57.0793
2022-08-24,57.505
2022-08-25,59.281
2022-08-26,55.2654
2022-08-27,55.2654
2022-08-28,55.2654
2022-08-29,55.4216
2022-08-30,53.922
2022-08-31,51.7582
2022-09-01,51.3872
2022-09-02,50.6733
2022-09-03,50.6733
2022-09-04,50.6733
2022-09-05,50.6733
2022-09-06,53.4546
2022-09-07,56.3851
2022-09-08,57.4807
2022-09-09,58.9046
2022-09-10,58.9046
2022-09-11,58.9046
2022-09-12,60.9479
2022-09-13,56.2581
2022-09-14,54.4863
2022-09-15,52.3713
2022-09-16,48.327
2022-09-17,48.327
2022-09-18,48.327
2022-09-19,51.5571
2022-09-20,50.1015
2022-09-21,49.0841
2022-09-22,47.7912
2022-09-23,45.2662
2022-09-24,45.2662
2022-09-25,45.2662
2022-09-26,44.4974
2022-09-27,47.2763
2022-09-28,47.5233
2022-09-29,44.3017
2022-09-30,44.6296
2022-10-01,44.6296
2022-10-02,44.6296
2022-10-03,47.981
2022-10-04,52.5755
2022-10-05,54.1124
2022-10-06,53.2666
2022-10-07,51.5828
2022-10-08,51.5828
2022-10-09,51.5828
2022-10-10,51.7277
2022-10-11,51.0329
2022-10-12,49.3047
2022-10-13,52.0871
2022-10-14,51.562
2022-10-15,51.562
2022-10-16,51.562
2022-10-17,52.7854
2022-10-18,55.7862
2022-10-19,55.1226
2022-10-20,51.6513
2022-10-21,55.2001
2022-10-22,55.2001
2022-10-23,55.2001
2022-10-24,55.911
2022-10-25,57.46
2022-10-26,56.5171
2022-10-27,57.3826
2022-10-28,59.6636
2022-10-29,59.6636
2022-10-30,59.6636
2022-10-31,60.635
2022-11-01,61.6826
2022-11-02,56.5611
2022-11-03,57.2191
2022-11-04,59.7646
2022-11-05,59.7646
2022-11-06,59.7646
2022-11-07,60.4472
2022-11-08,60.5396
2022-11-09,56.0082
2022-11-10,58.9827
2022-11-11,60.4168
2022-11-12,60.4168
2022-11-13,60.4168
2022-11-14,60.5594
2022-11-15,61.1499
2022-11-16,59.212
2022-11-17,58.1733
2022-11-18,59.1497
2022-11-19,59.1497
2022-11-20,59.1497
2022-11-21,60.3931
2022-11-22,61.5795
2022-11-23,60.441
2022-11-24,60.441
2022-11-25,61.0419
2022-11-26,61.0419
2022-11-27,61.0419
2022-11-28,58.4518
2022-11-29,59.4244
2022-11-30,61.3105
2022-12-01,58.9162
2022-12-02,57.4285
2022-12-03,57.4285
2022-12-04,57.4285
2022-12-05,53.3321
2022-12-06,51.9659
2022-12-07,50.6392
2022-12-08,53.0886
2022-12-09,51.9415
2022-12-10,51.9415
2022-12-11,51.9415
2022-12-12,52.6001
2022-12-13,53.4184
2022-12-14,53.1685
2022-12-15,50.4813
2022-12-16,50.0374
2022-12-17,50.0374
2022-12-18,50.0374
2022-12-19,49.1432
2022-12-20,50.7212
2022-12-21,52.7536
2022-12-22,50.8832
2022-12-23,51.7212
2022-12-24,51.7212
2022-12-25,51.7212
2022-12-26,51.7212
2022-12-27,52.8055
2022-12-28,50.138
2022-12-29,52.0262
2022-12-30,51.5342
2022-12-31,51.5342
2023-01-01,51.5342
2023-01-02,51.5342
2023-01-03,49.8851
2023-01-04,51.9621
2023-01-05,50.376
2023-01-06,52.9821
2023-01-07,52.9821
2023-01-08,52.9821
2023-01-09,53.7885
2023-01-10,55.3144
2023-01-11,56.6218
2023-01-12,58.4923
2023-01-13,61.8921
2023-01-14,61.8921
2023-01-15,61.8921
2023-01-16,61.8921
2023-01-17,60.1058
2023-01-18,57.7223
2023-01-19,54.4574
2023-01-20,58.1677
2023-01-21,58.1677
2023-01-22,58.1677
2023-01-23,59.1596
2023-01-24,59.5541
2023-01-25,58.318
2023-01-26,61.3966
2023-01-27,63.0263
2023-01-28,63.0263
2023-01-29,63.0263
2023-01-30,61.8557
2023-01-31,63.5269
2023-02-01,65.0104
2023-02-02,68.0004
2023-02-03,67.5368
2023-02-04,67.5368
2023-02-05,67.5368
2023-02-06,61.1857
2023-02-07,63.5376
2023-02-08,62.0084
2023-02-09,59.8956
2023-02-10,60.7102
2023-02-11,60.7102
2023-02-12,60.7102
2023-02-13,62.1133
2023-02-14,62.719
2023-02-15,64.2539
2023-02-16,62.6302
2023-02-17,63.0653
2023-02-18,63.0653
2023-02-19,63.0653
2023-02-20,63.0653
2023-02-21,60.5462
2023-02-22,60.9916
2023-02-23,61.4101
2023-02-24,61.2532
2023-02-25,61.2532
2023-02-26,61.2532
2023-02-27,60.8423
2023-02-28,60.2606
2023-03-01,61.2313
2023-03-02,62.8536
2023-03-03,63.8811
2023-03-04,63.8811
2023-03-05,63.8811
2023-03-06,62.1416
2023-03-07,60.9961
2023-03-08,62.406
2023-03-09,58.0979
2023-03-10,52.2461
2023-03-11,52.2461
2023-03-12,52.2461
2023-03-13,49.9217
2023-03-14,52.7463
2023-03-15,47.2805
2023-03-16,47.7846
