,KR US Equity
2020-05-04,55.1298
2020-05-05,55.8819
2020-05-06,55.7783
2020-05-07,55.4239
2020-05-08,57.2772
2020-05-09,57.2772
2020-05-10,57.2772
2020-05-11,58.3362
2020-05-12,57.6539
2020-05-13,59.1636
2020-05-14,54.875
2020-05-15,53.9337
2020-05-16,53.9337
2020-05-17,53.9337
2020-05-18,53.0618
2020-05-19,51.3445
2020-05-20,53.0424
2020-05-21,52.4117
2020-05-22,53.211
2020-05-23,53.211
2020-05-24,53.211
2020-05-25,53.211
2020-05-26,49.753
2020-05-27,55.4708
2020-05-28,51.5916
2020-05-29,53.1474
2020-05-30,53.1474
2020-05-31,53.1474
2020-06-01,52.7403
2020-06-02,54.1651
2020-06-03,53.1255
2020-06-04,54.3436
2020-06-05,52.2844
2020-06-06,52.2844
2020-06-07,52.2844
2020-06-08,53.8077
2020-06-09,53.5076
2020-06-10,52.3335
2020-06-11,52.732
2020-06-12,51.2322
2020-06-13,51.2322
2020-06-14,51.2322
2020-06-15,50.6229
2020-06-16,52.0964
2020-06-17,52.9991
2020-06-18,49.5492
2020-06-19,50.9689
2020-06-20,50.9689
2020-06-21,50.9689
2020-06-22,50.389
2020-06-23,50.4918
2020-06-24,52.915
2020-06-25,52.7666
2020-06-26,52.3865
2020-06-27,52.3865
2020-06-28,52.3865
2020-06-29,57.0288
2020-06-30,55.9393
2020-07-01,54.8552
2020-07-02,54.5816
2020-07-03,54.5816
2020-07-04,54.5816
2020-07-05,54.5816
2020-07-06,55.3387
2020-07-07,55.132
2020-07-08,50.2407
2020-07-09,51.4432
2020-07-10,53.7555
2020-07-11,53.7555
2020-07-12,53.7555
2020-07-13,53.1396
2020-07-14,56.251
2020-07-15,54.4209
2020-07-16,54.2655
2020-07-17,54.6673
2020-07-18,54.6673
2020-07-19,54.6673
2020-07-20,55.6745
2020-07-21,57.7463
2020-07-22,58.8953
2020-07-23,58.7613
2020-07-24,56.8864
2020-07-25,56.8864
2020-07-26,56.8864
2020-07-27,57.0552
2020-07-28,58.6298
2020-07-29,58.0674
2020-07-30,54.8904
2020-07-31,56.2351
2020-08-01,56.2351
2020-08-02,56.2351
2020-08-03,57.3091
2020-08-04,58.2994
2020-08-05,56.8872
2020-08-06,56.6035
2020-08-07,57.3731
2020-08-08,57.3731
2020-08-09,57.3731
2020-08-10,56.3395
2020-08-11,52.7358
2020-08-12,54.1158
2020-08-13,54.7441
2020-08-14,57.7369
2020-08-15,57.7369
2020-08-16,57.7369
2020-08-17,59.8322
2020-08-18,60.6267
2020-08-19,60.5235
2020-08-20,58.9659
2020-08-21,58.9137
2020-08-22,58.9137
2020-08-23,58.9137
2020-08-24,59.4712
2020-08-25,59.547
2020-08-26,60.6497
2020-08-27,59.436
2020-08-28,54.7907
2020-08-29,54.7907
2020-08-30,54.7907
2020-08-31,56.3501
2020-09-01,54.9065
2020-09-02,59.5058
2020-09-03,57.0479
2020-09-04,54.0324
2020-09-05,54.0324
2020-09-06,54.0324
2020-09-07,54.0324
2020-09-08,50.374
2020-09-09,52.563
2020-09-10,50.7437
2020-09-11,49.2605
2020-09-12,49.2605
2020-09-13,49.2605
2020-09-14,43.7858
2020-09-15,43.3945
2020-09-16,41.1741
2020-09-17,43.2759
2020-09-18,46.1208
2020-09-19,46.1208
2020-09-20,46.1208
2020-09-21,47.101
2020-09-22,48.193
2020-09-23,46.5596
2020-09-24,47.1637
2020-09-25,47.5724
2020-09-26,47.5724
2020-09-27,47.5724
2020-09-28,48.2761
2020-09-29,48.5701
2020-09-30,49.168
2020-10-01,49.6438
2020-10-02,49.8644
2020-10-03,49.8644
2020-10-04,49.8644
2020-10-05,51.8716
2020-10-06,49.2973
2020-10-07,49.6538
2020-10-08,50.8165
2020-10-09,51.5292
2020-10-10,51.5292
2020-10-11,51.5292
2020-10-12,52.3329
2020-10-13,53.0929
2020-10-14,48.5693
2020-10-15,49.222
2020-10-16,49.647
2020-10-17,49.647
2020-10-18,49.647
2020-10-19,48.7559
2020-10-20,46.269
2020-10-21,46.269
2020-10-22,43.3035
2020-10-23,43.9498
2020-10-24,43.9498
2020-10-25,43.9498
2020-10-26,46.0697
2020-10-27,42.649
2020-10-28,41.9418
2020-10-29,42.4898
2020-10-30,42.2834
2020-10-31,42.2834
2020-11-01,42.2834
2020-11-02,41.6553
2020-11-03,45.4552
2020-11-04,42.7049
2020-11-05,45.9819
2020-11-06,48.1723
2020-11-07,48.1723
2020-11-08,48.1723
2020-11-09,40.0986
2020-11-10,44.1762
2020-11-11,44.901
2020-11-12,45.4214
2020-11-13,45.9059
2020-11-14,45.9059
2020-11-15,45.9059
2020-11-16,46.6189
2020-11-17,45.0821
2020-11-18,45.7299
2020-11-19,48.9343
2020-11-20,47.641
2020-11-21,47.641
2020-11-22,47.641
2020-11-23,50.1538
2020-11-24,48.7588
2020-11-25,47.2784
2020-11-26,47.2784
2020-11-27,47.7662
2020-11-28,47.7662
2020-11-29,47.7662
2020-11-30,50.2341
2020-12-01,50.2767
2020-12-02,47.2608
2020-12-03,42.1398
2020-12-04,41.1582
2020-12-05,41.1582
2020-12-06,41.1582
2020-12-07,42.8565
2020-12-08,44.4261
2020-12-09,44.1039
2020-12-10,44.1039
2020-12-11,44.7237
2020-12-12,44.7237
2020-12-13,44.7237
2020-12-14,44.5664
2020-12-15,44.1249
2020-12-16,43.2387
2020-12-17,43.3991
2020-12-18,42.8563
2020-12-19,42.8563
2020-12-20,42.8563
2020-12-21,42.5598
2020-12-22,43.0835
2020-12-23,45.9174
2020-12-24,46.6863
2020-12-25,46.6863
2020-12-26,46.6863
2020-12-27,46.6863
2020-12-28,46.0096
2020-12-29,46.4114
2020-12-30,46.9365
2020-12-31,48.1628
2021-01-01,48.1628
2021-01-02,48.1628
2021-01-03,48.1628
2021-01-04,50.2579
2021-01-05,48.9847
2021-01-06,50.7251
2021-01-07,48.5687
2021-01-08,47.55
2021-01-09,47.55
2021-01-10,47.55
2021-01-11,48.3173
2021-01-12,47.004
2021-01-13,49.7698
2021-01-14,55.631
2021-01-15,58.0943
2021-01-16,58.0943
2021-01-17,58.0943
2021-01-18,58.0943
2021-01-19,57.6215
2021-01-20,54.469
2021-01-21,55.1157
2021-01-22,56.7058
2021-01-23,56.7058
2021-01-24,56.7058
2021-01-25,60.8466
2021-01-26,68.5491
2021-01-27,72.3328
2021-01-28,57.8825
2021-01-29,54.9188
2021-01-30,54.9188
2021-01-31,54.9188
2021-02-01,52.3958
2021-02-02,50.5925
2021-02-03,52.9914
2021-02-04,51.4586
2021-02-05,50.5686
2021-02-06,50.5686
2021-02-07,50.5686
2021-02-08,50.9489
2021-02-09,51.8625
2021-02-10,51.9223
2021-02-11,51.8219
2021-02-12,53.5259
2021-02-13,53.5259
2021-02-14,53.5259
2021-02-15,53.5259
2021-02-16,52.5128
2021-02-17,54.685
2021-02-18,52.8192
2021-02-19,53.3781
2021-02-20,53.3781
2021-02-21,53.3781
2021-02-22,51.86
2021-02-23,49.9463
2021-02-24,49.0109
2021-02-25,47.8843
2021-02-26,47.2237
2021-02-27,47.2237
2021-02-28,47.2237
2021-03-01,49.6659
2021-03-02,48.5383
2021-03-03,50.9472
2021-03-04,53.6779
2021-03-05,54.7633
2021-03-06,54.7633
2021-03-07,54.7633
2021-03-08,55.6841
2021-03-09,54.6108
2021-03-10,56.9993
2021-03-11,55.8304
2021-03-12,57.3969
2021-03-13,57.3969
2021-03-14,57.3969
2021-03-15,58.5948
2021-03-16,58.3877
2021-03-17,56.1696
2021-03-18,53.8572
2021-03-19,56.1067
2021-03-20,56.1067
2021-03-21,56.1067
2021-03-22,58.439
2021-03-23,59.7007
2021-03-24,56.062
2021-03-25,58.2688
2021-03-26,60.2293
2021-03-27,60.2293
2021-03-28,60.2293
2021-03-29,62.0249
2021-03-30,62.3425
2021-03-31,54.7305
2021-04-01,54.5985
2021-04-02,54.5985
2021-04-03,54.5985
2021-04-04,54.5985
2021-04-05,56.7047
2021-04-06,57.1268
2021-04-07,57.818
2021-04-08,58.0334
2021-04-09,59.5039
2021-04-10,59.5039
2021-04-11,59.5039
2021-04-12,60.0047
2021-04-13,58.4693
2021-04-14,57.1504
2021-04-15,56.9549
2021-04-16,56.6344
2021-04-17,56.6344
2021-04-18,56.6344
2021-04-19,57.6214
2021-04-20,58.626
2021-04-21,59.0821
2021-04-22,57.0019
2021-04-23,56.658
2021-04-24,56.658
2021-04-25,56.658
2021-04-26,53.2901
2021-04-27,54.0917
2021-04-28,53.5953
2021-04-29,55.0532
2021-04-30,52.8737
2021-05-01,52.8737
2021-05-02,52.8737
2021-05-03,55.798
2021-05-04,50.0941
2021-05-05,52.0672
2021-05-06,55.8642
2021-05-07,55.9825
2021-05-08,55.9825
2021-05-09,55.9825
2021-05-10,59.1791
2021-05-11,57.4972
2021-05-12,51.3547
2021-05-13,52.4175
2021-05-14,53.5547
2021-05-15,53.5547
2021-05-16,53.5547
2021-05-17,54.1075
2021-05-18,53.4494
2021-05-19,50.7603
2021-05-20,50.6286
2021-05-21,51.3792
2021-05-22,51.3792
2021-05-23,51.3792
2021-05-24,51.4125
2021-05-25,50.9086
2021-05-26,50.6519
2021-05-27,50.2771
2021-05-28,52.7712
2021-05-29,52.7712
2021-05-30,52.7712
2021-05-31,52.7712
2021-06-01,53.8132
2021-06-02,56.0533
2021-06-03,57.7613
2021-06-04,58.1354
2021-06-05,58.1354
2021-06-06,58.1354
2021-06-07,59.2552
2021-06-08,58.893
2021-06-09,56.1846
2021-06-10,57.8607
2021-06-11,57.5038
2021-06-12,57.5038
2021-06-13,57.5038
2021-06-14,56.116
2021-06-15,53.8188
2021-06-16,52.4771
2021-06-17,57.9953
2021-06-18,56.214
2021-06-19,56.214
2021-06-20,56.214
2021-06-21,58.7442
2021-06-22,59.4739
2021-06-23,56.8128
2021-06-24,56.6489
2021-06-25,56.8421
2021-06-26,56.8421
2021-06-27,56.8421
2021-06-28,57.3338
2021-06-29,55.1247
2021-06-30,52.8925
2021-07-01,52.1641
2021-07-02,53.0558
2021-07-03,53.0558
2021-07-04,53.0558
2021-07-05,53.0558
2021-07-06,49.2565
2021-07-07,50.1414
2021-07-08,51.0626
2021-07-09,52.5368
2021-07-10,52.5368
2021-07-11,52.5368
2021-07-12,52.688
2021-07-13,51.6663
2021-07-14,52.6556
2021-07-15,54.6528
2021-07-16,56.549
2021-07-17,56.549
2021-07-18,56.549
2021-07-19,61.9601
2021-07-20,59.7108
2021-07-21,57.7168
2021-07-22,56.1153
2021-07-23,56.6394
2021-07-24,56.6394
2021-07-25,56.6394
2021-07-26,56.2054
2021-07-27,57.0229
2021-07-28,57.0229
2021-07-29,59.3571
2021-07-30,59.2606
2021-07-31,59.2606
2021-08-01,59.2606
2021-08-02,60.2957
2021-08-03,65.0647
2021-08-04,61.7299
2021-08-05,61.4969
2021-08-06,60.9262
2021-08-07,60.9262
2021-08-08,60.9262
2021-08-09,62.5156
2021-08-10,63.9469
2021-08-11,64.5628
2021-08-12,63.7905
2021-08-13,64.2913
2021-08-14,64.2913
2021-08-15,64.2913
2021-08-16,66.1166
2021-08-17,70.9009
2021-08-18,72.553
2021-08-19,70.8777
2021-08-20,72.8617
2021-08-21,72.8617
2021-08-22,72.8617
2021-08-23,71.8589
2021-08-24,67.1279
2021-08-25,67.2406
2021-08-26,64.3647
2021-08-27,65.1479
2021-08-28,65.1479
2021-08-29,65.1479
2021-08-30,66.8218
2021-08-31,66.0362
2021-09-01,64.6941
2021-09-02,68.3021
2021-09-03,65.3958
2021-09-04,65.3958
2021-09-05,65.3958
2021-09-06,65.3958
2021-09-07,62.6386
2021-09-08,63.3649
2021-09-09,62.6925
2021-09-10,50.6651
2021-09-11,50.6651
2021-09-12,50.6651
2021-09-13,51.2522
2021-09-14,48.1736
2021-09-15,46.3503
2021-09-16,45.7532
2021-09-17,45.9723
2021-09-18,45.9723
2021-09-19,45.9723
2021-09-20,44.5623
2021-09-21,44.6948
2021-09-22,43.7488
2021-09-23,44.0289
2021-09-24,43.4691
2021-09-25,43.4691
2021-09-26,43.4691
2021-09-27,44.2392
2021-09-28,45.4114
2021-09-29,48.3263
2021-09-30,45.5667
2021-10-01,42.0458
2021-10-02,42.0458
2021-10-03,42.0458
2021-10-04,43.7535
2021-10-05,44.615
2021-10-06,43.701
2021-10-07,43.5612
2021-10-08,43.4748
2021-10-09,43.4748
2021-10-10,43.4748
2021-10-11,43.8967
2021-10-12,44.8643
2021-10-13,43.7406
2021-10-14,42.6658
2021-10-15,41.0844
2021-10-16,41.0844
2021-10-17,41.0844
2021-10-18,43.6135
2021-10-19,43.1805
2021-10-20,44.2039
2021-10-21,44.1381
2021-10-22,47.8701
2021-10-23,47.8701
2021-10-24,47.8701
2021-10-25,48.2546
2021-10-26,46.9296
2021-10-27,45.2617
2021-10-28,46.1282
2021-10-29,47.4798
2021-10-30,47.4798
2021-10-31,47.4798
2021-11-01,49.1979
2021-11-02,50.1781
2021-11-03,57.7654
2021-11-04,59.111
2021-11-05,54.8779
2021-11-06,54.8779
2021-11-07,54.8779
2021-11-08,52.6783
2021-11-09,53.3951
2021-11-10,55.049
2021-11-11,54.3106
2021-11-12,55.4597
2021-11-13,55.4597
2021-11-14,55.4597
2021-11-15,56.1687
2021-11-16,52.5215
2021-11-17,48.9932
2021-11-18,51.4275
2021-11-19,49.757
2021-11-20,49.757
2021-11-21,49.757
2021-11-22,55.5292
2021-11-23,56.0593
2021-11-24,54.3176
2021-11-25,54.3176
2021-11-26,55.9512
2021-11-27,55.9512
2021-11-28,55.9512
2021-11-29,53.3526
2021-11-30,50.8183
2021-12-01,47.0931
2021-12-02,57.8454
2021-12-03,54.6863
2021-12-04,54.6863
2021-12-05,54.6863
2021-12-06,57.9572
2021-12-07,57.8543
2021-12-08,52.417
2021-12-09,54.1337
2021-12-10,55.8751
2021-12-11,55.8751
2021-12-12,55.8751
2021-12-13,57.7336
2021-12-14,57.6117
2021-12-15,58.7642
2021-12-16,57.9744
2021-12-17,55.2014
2021-12-18,55.2014
2021-12-19,55.2014
2021-12-20,56.5825
2021-12-21,52.7506
2021-12-22,51.9735
2021-12-23,51.2814
2021-12-24,51.2814
2021-12-25,51.2814
2021-12-26,51.2814
2021-12-27,52.4025
2021-12-28,53.8132
2021-12-29,54.4093
2021-12-30,55.2943
2021-12-31,55.5435
2022-01-01,55.5435
2022-01-02,55.5435
2022-01-03,55.3573
2022-01-04,57.4241
2022-01-05,58.7154
2022-01-06,59.3334
2022-01-07,61.2682
2022-01-08,61.2682
2022-01-09,61.2682
2022-01-10,63.0504
2022-01-11,59.0628
2022-01-12,57.5195
2022-01-13,61.7625
2022-01-14,60.7961
2022-01-15,60.7961
2022-01-16,60.7961
2022-01-17,60.7961
2022-01-18,59.381
2022-01-19,59.354
2022-01-20,55.9132
2022-01-21,55.0314
2022-01-22,55.0314
2022-01-23,55.0314
2022-01-24,56.648
2022-01-25,50.456
2022-01-26,48.9873
2022-01-27,51.1316
2022-01-28,47.2444
2022-01-29,47.2444
2022-01-30,47.2444
2022-01-31,47.5011
2022-02-01,48.664
2022-02-02,48.6021
2022-02-03,50.7815
2022-02-04,50.0426
2022-02-05,50.0426
2022-02-06,50.0426
2022-02-07,49.822
2022-02-08,51.6518
2022-02-09,50.843
2022-02-10,50.8885
2022-02-11,53.3434
2022-02-12,53.3434
2022-02-13,53.3434
2022-02-14,52.4274
2022-02-15,54.017
2022-02-16,49.6326
2022-02-17,51.1052
2022-02-18,51.8988
2022-02-19,51.8988
2022-02-20,51.8988
2022-02-21,51.8988
2022-02-22,50.6008
2022-02-23,49.4153
2022-02-24,49.2049
2022-02-25,53.7756
2022-02-26,53.7756
2022-02-27,53.7756
2022-02-28,54.4887
2022-03-01,57.5751
2022-03-02,59.4473
2022-03-03,67.7244
2022-03-04,71.7253
2022-03-05,71.7253
2022-03-06,71.7253
2022-03-07,69.1394
2022-03-08,64.6003
2022-03-09,63.84
2022-03-10,65.8089
2022-03-11,63.3616
2022-03-12,63.3616
2022-03-13,63.3616
2022-03-14,62.4211
2022-03-15,63.3432
2022-03-16,60.9326
2022-03-17,61.7729
2022-03-18,61.9749
2022-03-19,61.9749
2022-03-20,61.9749
2022-03-21,61.6798
2022-03-22,62.8433
2022-03-23,62.5783
2022-03-24,62.982
2022-03-25,63.3231
2022-03-26,63.3231
2022-03-27,63.3231
2022-03-28,63.3231
2022-03-29,61.8353
2022-03-30,61.7861
2022-03-31,63.2977
2022-04-01,63.4622
2022-04-02,63.4622
2022-04-03,63.4622
2022-04-04,63.3554
2022-04-05,63.6873
2022-04-06,65.3566
2022-04-07,67.0263
2022-04-08,69.401
2022-04-09,69.401
2022-04-10,69.401
2022-04-11,66.5747
2022-04-12,61.7304
2022-04-13,60.7437
2022-04-14,60.6948
2022-04-15,60.6948
2022-04-16,60.6948
2022-04-17,60.6948
2022-04-18,59.4555
2022-04-19,59.3803
2022-04-20,59.148
2022-04-21,60.0112
2022-04-22,56.9508
2022-04-23,56.9508
2022-04-24,56.9508
2022-04-25,56.1723
2022-04-26,53.7921
2022-04-27,53.4539
2022-04-28,53.2313
2022-04-29,49.5996
2022-04-30,49.5996
2022-05-01,49.5996
2022-05-02,49.0565
2022-05-03,51.5055
2022-05-04,53.6181
2022-05-05,49.2681
2022-05-06,49.2681
2022-05-07,49.2681
2022-05-08,49.2681
2022-05-09,51.4419
2022-05-10,52.1911
2022-05-11,50.2215
2022-05-12,50.4473
2022-05-13,48.5559
2022-05-14,48.5559
2022-05-15,48.5559
2022-05-16,48.1286
2022-05-17,43.9776
2022-05-18,38.2142
2022-05-19,38.4647
2022-05-20,40.1224
2022-05-21,40.1224
2022-05-22,40.1224
2022-05-23,43.8226
2022-05-24,46.6433
2022-05-25,45.9951
2022-05-26,48.0848
2022-05-27,49.7673
2022-05-28,49.7673
2022-05-29,49.7673
2022-05-30,49.7673
2022-05-31,49.7878
2022-06-01,46.5964
2022-06-02,49.7438
2022-06-03,49.0789
2022-06-04,49.0789
2022-06-05,49.0789
2022-06-06,48.3125
2022-06-07,48.0736
2022-06-08,46.4689
2022-06-09,44.9549
2022-06-10,46.4624
2022-06-11,46.4624
2022-06-12,46.4624
2022-06-13,44.9945
2022-06-14,45.1361
2022-06-15,46.3036
2022-06-16,44.1988
2022-06-17,38.083
2022-06-18,38.083
2022-06-19,38.083
2022-06-20,38.083
2022-06-21,43.0382
2022-06-22,41.3873
2022-06-23,42.2307
2022-06-24,43.7759
2022-06-25,43.7759
2022-06-26,43.7759
2022-06-27,44.3109
2022-06-28,43.8448
2022-06-29,43.2865
2022-06-30,41.9399
2022-07-01,43.8175
2022-07-02,43.8175
2022-07-03,43.8175
2022-07-04,43.8175
2022-07-05,42.2303
2022-07-06,42.6319
2022-07-07,45.7093
2022-07-08,44.3858
2022-07-09,44.3858
2022-07-10,44.3858
2022-07-11,44.1654
2022-07-12,43.6052
2022-07-13,44.4555
2022-07-14,43.5815
2022-07-15,44.2118
2022-07-16,44.2118
2022-07-17,44.2118
2022-07-18,43.7667
2022-07-19,43.2953
2022-07-20,43.0865
2022-07-21,41.1962
2022-07-22,41.1151
2022-07-23,41.1151
2022-07-24,41.1151
2022-07-25,40.0344
2022-07-26,40.9732
2022-07-27,40.8026
2022-07-28,41.1195
2022-07-29,42.3955
2022-07-30,42.3955
2022-07-31,42.3955
2022-08-01,43.348
2022-08-02,43.4769
2022-08-03,44.1019
2022-08-04,43.3965
2022-08-05,45.2422
2022-08-06,45.2422
2022-08-07,45.2422
2022-08-08,44.8026
2022-08-09,44.1917
2022-08-10,43.9662
2022-08-11,45.4071
2022-08-12,46.4106
2022-08-13,46.4106
2022-08-14,46.4106
2022-08-15,47.5154
2022-08-16,52.6025
2022-08-17,50.8696
2022-08-18,54.0322
2022-08-19,53.6317
2022-08-20,53.6317
2022-08-21,53.6317
2022-08-22,55.3988
2022-08-23,53.6256
2022-08-24,53.8021
2022-08-25,52.6279
2022-08-26,49.536
2022-08-27,49.536
2022-08-28,49.536
2022-08-29,49.2811
2022-08-30,46.8199
2022-08-31,48.2745
2022-09-01,50.4587
2022-09-02,49.8734
2022-09-03,49.8734
2022-09-04,49.8734
2022-09-05,49.8734
2022-09-06,50.1723
2022-09-07,54.2494
2022-09-08,49.54
2022-09-09,58.6462
2022-09-10,58.6462
2022-09-11,58.6462
2022-09-12,54.656
2022-09-13,51.6196
2022-09-14,50.5519
2022-09-15,48.019
2022-09-16,46.6503
2022-09-17,46.6503
2022-09-18,46.6503
2022-09-19,47.0923
2022-09-20,45.8667
2022-09-21,42.3197
2022-09-22,42.9558
2022-09-23,41.634
2022-09-24,41.634
2022-09-25,41.634
2022-09-26,42.0376
2022-09-27,40.566
2022-09-28,43.8861
2022-09-29,42.2649
2022-09-30,40.4001
2022-10-01,40.4001
2022-10-02,40.4001
2022-10-03,40.4001
2022-10-04,43.1424
2022-10-05,42.9273
2022-10-06,41.0637
2022-10-07,39.6082
2022-10-08,39.6082
2022-10-09,39.6082
2022-10-10,43.2496
2022-10-11,46.9769
2022-10-12,47.8748
2022-10-13,49.1853
2022-10-14,42.1347
2022-10-15,42.1347
2022-10-16,42.1347
2022-10-17,40.2948
2022-10-18,42.8753
2022-10-19,42.4773
2022-10-20,41.0963
2022-10-21,44.6275
2022-10-22,44.6275
2022-10-23,44.6275
2022-10-24,45.4615
2022-10-25,47.2424
2022-10-26,48.7301
2022-10-27,49.2603
2022-10-28,51.6114
2022-10-29,51.6114
2022-10-30,51.6114
2022-10-31,52.6932
2022-11-01,52.4134
2022-11-02,50.99
2022-11-03,52.4358
2022-11-04,50.5203
2022-11-05,50.5203
2022-11-06,50.5203
2022-11-07,51.5256
2022-11-08,52.1293
2022-11-09,54.1842
2022-11-10,54.2922
2022-11-11,51.7441
2022-11-12,51.7441
2022-11-13,51.7441
2022-11-14,51.0531
2022-11-15,51.7905
2022-11-16,54.0098
2022-11-17,54.7947
2022-11-18,54.9764
2022-11-19,54.9764
2022-11-20,54.9764
2022-11-21,54.5793
2022-11-22,54.463
2022-11-23,53.7522
2022-11-24,53.7522
2022-11-25,56.6768
2022-11-26,56.6768
2022-11-27,56.6768
2022-11-28,56.0353
2022-11-29,57.274
2022-11-30,56.7649
2022-12-01,54.3295
2022-12-02,51.8511
2022-12-03,51.8511
2022-12-04,51.8511
2022-12-05,47.8213
2022-12-06,48.5385
2022-12-07,50.1997
2022-12-08,51.5782
2022-12-09,48.9117
2022-12-10,48.9117
2022-12-11,48.9117
2022-12-12,49.5656
2022-12-13,46.3442
2022-12-14,44.6985
2022-12-15,41.8676
2022-12-16,44.2545
2022-12-17,44.2545
2022-12-18,44.2545
2022-12-19,44.4818
2022-12-20,45.0037
2022-12-21,44.7138
2022-12-22,47.0373
2022-12-23,48.8393
2022-12-24,48.8393
2022-12-25,48.8393
2022-12-26,48.8393
2022-12-27,49.0075
2022-12-28,45.4749
2022-12-29,45.5934
2022-12-30,45.4911
2022-12-31,45.4911
2023-01-01,45.4911
2023-01-02,45.4911
2023-01-03,45.2028
2023-01-04,46.7888
2023-01-05,47.3874
2023-01-06,49.1923
2023-01-07,49.1923
2023-01-08,49.1923
2023-01-09,50.5538
2023-01-10,49.9082
2023-01-11,48.7728
2023-01-12,48.9676
2023-01-13,47.5647
2023-01-14,47.5647
2023-01-15,47.5647
2023-01-16,47.5647
2023-01-17,50.6829
2023-01-18,47.8612
2023-01-19,44.3621
2023-01-20,45.8254
2023-01-21,45.8254
2023-01-22,45.8254
2023-01-23,46.6321
2023-01-24,45.4012
2023-01-25,47.4869
2023-01-26,46.2309
2023-01-27,48.1338
2023-01-28,48.1338
2023-01-29,48.1338
2023-01-30,45.7492
2023-01-31,47.1046
2023-02-01,48.8363
2023-02-02,48.2129
2023-02-03,46.601
2023-02-04,46.601
2023-02-05,46.601
2023-02-06,47.001
2023-02-07,46.7895
2023-02-08,46.1755
2023-02-09,45.6181
2023-02-10,48.1709
2023-02-11,48.1709
2023-02-12,48.1709
2023-02-13,48.4879
2023-02-14,45.285
2023-02-15,47.5776
2023-02-16,46.2617
2023-02-17,46.8053
2023-02-18,46.8053
2023-02-19,46.8053
2023-02-20,46.8053
2023-02-21,49.0107
2023-02-22,49.0107
2023-02-23,46.6409
2023-02-24,46.1211
2023-02-25,46.1211
2023-02-26,46.1211
2023-02-27,45.018
2023-02-28,44.1505
2023-03-01,45.1229
2023-03-02,53.3498
2023-03-03,54.1069
2023-03-04,54.1069
2023-03-05,54.1069
2023-03-06,55.598
2023-03-07,56.8453
2023-03-08,58.3648
2023-03-09,57.5879
2023-03-10,56.9993
2023-03-11,56.9993
2023-03-12,56.9993
2023-03-13,56.0121
2023-03-14,57.0284
2023-03-15,60.2258
2023-03-16,55.7419
2023-03-17,54.4759
2023-03-18,54.4759
2023-03-19,54.4759
