,OEC US Equity
2021-06-20,46.9457
2021-06-21,48.9328
2021-06-22,50.5145
2021-06-23,49.9807
2021-06-24,45.7104
2021-06-25,46.5645
2021-06-26,46.5645
2021-06-27,46.5645
2021-06-28,46.6156
2021-06-29,46.6156
2021-06-30,47.21
2021-07-01,48.9215
2021-07-02,48.1146
2021-07-03,48.1146
2021-07-04,48.1146
2021-07-05,48.1146
2021-07-06,44.8617
2021-07-07,47.0405
2021-07-08,44.3228
2021-07-09,47.6595
2021-07-10,47.6595
2021-07-11,47.6595
2021-07-12,48.3599
2021-07-13,46.4318
2021-07-14,45.3627
2021-07-15,44.9169
2021-07-16,42.4975
2021-07-17,42.4975
2021-07-18,42.4975
2021-07-19,39.2555
2021-07-20,42.0122
2021-07-21,42.8176
2021-07-22,41.1238
2021-07-23,42.385
2021-07-24,42.385
2021-07-25,42.385
2021-07-26,43.74
2021-07-27,44.0124
2021-07-28,44.4023
2021-07-29,46.4418
2021-07-30,46.3943
2021-07-31,46.3943
2021-08-01,46.3943
2021-08-02,44.5526
2021-08-03,46.1405
2021-08-04,43.3862
2021-08-05,42.7266
2021-08-06,45.032
2021-08-07,45.032
2021-08-08,45.032
2021-08-09,43.5364
2021-08-10,44.2331
2021-08-11,47.7356
2021-08-12,45.8899
2021-08-13,45.0581
2021-08-14,45.0581
2021-08-15,45.0581
2021-08-16,43.7367
2021-08-17,42.6656
2021-08-18,43.909
2021-08-19,41.2226
2021-08-20,43.677
2021-08-21,43.677
2021-08-22,43.677
2021-08-23,46.0093
2021-08-24,47.6123
2021-08-25,47.4665
2021-08-26,46.2934
2021-08-27,50.1685
2021-08-28,50.1685
2021-08-29,50.1685
2021-08-30,49.7111
2021-08-31,47.807
2021-09-01,48.0777
2021-09-02,49.4342
2021-09-03,49.814
2021-09-04,49.814
2021-09-05,49.814
2021-09-06,49.814
2021-09-07,52.4027
2021-09-08,50.163
2021-09-09,50.3771
2021-09-10,49.4434
2021-09-11,49.4434
2021-09-12,49.4434
2021-09-13,50.2292
2021-09-14,49.7153
2021-09-15,52.6656
2021-09-16,50.1939
2021-09-17,49.3032
2021-09-18,49.3032
2021-09-19,49.3032
2021-09-20,47.1399
2021-09-21,46.0428
2021-09-22,47.9524
2021-09-23,51.1913
2021-09-24,50.7966
2021-09-25,50.7966
2021-09-26,50.7966
2021-09-27,53.0946
2021-09-28,51.644
2021-09-29,52.131
2021-09-30,50.7216
2021-10-01,54.092
2021-10-02,54.092
2021-10-03,54.092
2021-10-04,52.5001
2021-10-05,54.353
2021-10-06,51.4137
2021-10-07,52.9616
2021-10-08,52.5575
2021-10-09,52.5575
2021-10-10,52.5575
2021-10-11,51.6831
2021-10-12,52.7139
2021-10-13,51.5171
2021-10-14,53.4311
2021-10-15,53.4854
2021-10-16,53.4854
2021-10-17,53.4854
2021-10-18,54.0395
2021-10-19,52.55
2021-10-20,54.0869
2021-10-21,54.4822
2021-10-22,55.1107
2021-10-23,55.1107
2021-10-24,55.1107
2021-10-25,55.4002
2021-10-26,55.2527
2021-10-27,50.5226
2021-10-28,51.7173
2021-10-29,52.1576
2021-10-30,52.1576
2021-10-31,52.1576
2021-11-01,54.43
2021-11-02,56.5641
2021-11-03,59.4821
2021-11-04,58.8133
2021-11-05,60.1024
2021-11-06,60.1024
2021-11-07,60.1024
2021-11-08,58.957
2021-11-09,58.2678
2021-11-10,56.01
2021-11-11,59.1739
2021-11-12,58.2768
2021-11-13,58.2768
2021-11-14,58.2768
2021-11-15,55.3816
2021-11-16,53.2602
2021-11-17,51.4834
2021-11-18,48.8604
2021-11-19,46.1938
2021-11-20,46.1938
2021-11-21,46.1938
2021-11-22,47.0388
2021-11-23,48.2672
2021-11-24,47.6059
2021-11-25,47.6059
2021-11-26,44.4021
2021-11-27,44.4021
2021-11-28,44.4021
2021-11-29,42.857
2021-11-30,42.228
2021-12-01,39.8577
2021-12-02,45.4512
2021-12-03,45.5144
2021-12-04,45.5144
2021-12-05,45.5144
2021-12-06,47.5861
2021-12-07,48.9846
2021-12-08,49.1068
2021-12-09,47.291
2021-12-10,47.0011
2021-12-11,47.0011
2021-12-12,47.0011
2021-12-13,45.1125
2021-12-14,44.2213
2021-12-15,43.7739
2021-12-16,43.8474
2021-12-17,43.3205
2021-12-18,43.3205
2021-12-19,43.3205
2021-12-20,40.5222
2021-12-21,43.5405
2021-12-22,44.3439
2021-12-23,46.8343
2021-12-24,46.8343
2021-12-25,46.8343
2021-12-26,46.8343
2021-12-27,48.4699
2021-12-28,49.277
2021-12-29,49.8191
2021-12-30,48.6099
2021-12-31,50.3416
2022-01-01,50.3416
2022-01-02,50.3416
2022-01-03,50.4107
2022-01-04,52.4059
2022-01-05,50.5949
2022-01-06,52.1681
2022-01-07,51.4315
2022-01-08,51.4315
2022-01-09,51.4315
2022-01-10,49.2724
2022-01-11,52.7599
2022-01-12,52.9567
2022-01-13,54.1425
2022-01-14,55.8071
2022-01-15,55.8071
2022-01-16,55.8071
2022-01-17,55.8071
2022-01-18,51.2207
2022-01-19,48.3062
2022-01-20,44.4416
2022-01-21,43.3381
2022-01-22,43.3381
2022-01-23,43.3381
2022-01-24,43.227
2022-01-25,43.0558
2022-01-26,40.7203
2022-01-27,40.7994
2022-01-28,40.4643
2022-01-29,40.4643
2022-01-30,40.4643
2022-01-31,43.1224
2022-02-01,50.5907
2022-02-02,52.4448
2022-02-03,51.6684
2022-02-04,51.8527
2022-02-05,51.8527
2022-02-06,51.8527
2022-02-07,52.6621
2022-02-08,57.0828
2022-02-09,59.1336
2022-02-10,59.1336
2022-02-11,58.6835
2022-02-12,58.6835
2022-02-13,58.6835
2022-02-14,56.9639
2022-02-15,60.0689
2022-02-16,59.5417
2022-02-17,60.2633
2022-02-18,47.4938
2022-02-19,47.4938
2022-02-20,47.4938
2022-02-21,47.4938
2022-02-22,39.2315
2022-02-23,36.641
2022-02-24,35.9395
2022-02-25,41.035
2022-02-26,41.035
2022-02-27,41.035
2022-02-28,39.3486
2022-03-01,35.0565
2022-03-02,36.9344
2022-03-03,40.9332
2022-03-04,42.0384
2022-03-05,42.0384
2022-03-06,42.0384
2022-03-07,39.5864
2022-03-08,40.5284
2022-03-09,44.5727
2022-03-10,46.1286
2022-03-11,45.3519
2022-03-12,45.3519
2022-03-13,45.3519
2022-03-14,45.7219
2022-03-15,44.8837
2022-03-16,46.1184
2022-03-17,46.0448
2022-03-18,45.9311
2022-03-19,45.9311
2022-03-20,45.9311
2022-03-21,45.7363
2022-03-22,44.9089
2022-03-23,44.2387
2022-03-24,43.9593
2022-03-25,44.0116
2022-03-26,44.0116
2022-03-27,44.0116
2022-03-28,45.2839
2022-03-29,46.8414
2022-03-30,46.6127
2022-03-31,45.6441
2022-04-01,45.0447
2022-04-02,45.0447
2022-04-03,45.0447
2022-04-04,45.613
2022-04-05,43.6517
2022-04-06,40.3207
2022-04-07,39.9969
2022-04-08,39.6673
2022-04-09,39.6673
2022-04-10,39.6673
2022-04-11,40.0505
2022-04-12,40.8282
2022-04-13,44.4907
2022-04-14,44.2029
2022-04-15,44.2029
2022-04-16,44.2029
2022-04-17,44.2029
2022-04-18,44.6964
2022-04-19,47.857
2022-04-20,48.7151
2022-04-21,48.1684
2022-04-22,46.082
2022-04-23,46.082
2022-04-24,46.082
2022-04-25,46.082
2022-04-26,42.8244
2022-04-27,42.4846
2022-04-28,44.3762
2022-04-29,44.1689
2022-04-30,44.1689
2022-05-01,44.1689
2022-05-02,46.3092
2022-05-03,50.4753
2022-05-04,52.9054
2022-05-05,51.1179
2022-05-06,54.1668
2022-05-07,54.1668
2022-05-08,54.1668
2022-05-09,55.3391
2022-05-10,53.0579
2022-05-11,54.5488
2022-05-12,54.8946
2022-05-13,55.4456
2022-05-14,55.4456
2022-05-15,55.4456
2022-05-16,58.0029
2022-05-17,62.2338
2022-05-18,59.624
2022-05-19,60.2804
2022-05-20,59.4678
2022-05-21,59.4678
2022-05-22,59.4678
2022-05-23,60.7316
2022-05-24,59.6415
2022-05-25,60.0344
2022-05-26,62.705
2022-05-27,63.8378
2022-05-28,63.8378
2022-05-29,63.8378
2022-05-30,63.8378
2022-05-31,62.6832
2022-06-01,64.0292
2022-06-02,65.5418
2022-06-03,66.5247
2022-06-04,66.5247
2022-06-05,66.5247
2022-06-06,66.8149
2022-06-07,64.8523
2022-06-08,63.216
2022-06-09,63.4648
2022-06-10,56.8968
2022-06-11,56.8968
2022-06-12,56.8968
2022-06-13,49.5084
2022-06-14,48.2405
2022-06-15,49.2855
2022-06-16,41.7669
2022-06-17,39.7235
2022-06-18,39.7235
2022-06-19,39.7235
2022-06-20,39.7235
2022-06-21,39.0219
2022-06-22,37.484
2022-06-23,36.1059
2022-06-24,38.3442
2022-06-25,38.3442
2022-06-26,38.3442
2022-06-27,42.0917
2022-06-28,42.1886
2022-06-29,42.1521
2022-06-30,43.9576
2022-07-01,45.0419
2022-07-02,45.0419
2022-07-03,45.0419
2022-07-04,45.0419
2022-07-05,42.5635
2022-07-06,41.6015
2022-07-07,44.7796
2022-07-08,46.0144
2022-07-09,46.0144
2022-07-10,46.0144
2022-07-11,45.5684
2022-07-12,45.5684
2022-07-13,45.2273
2022-07-14,42.8622
2022-07-15,43.9787
2022-07-16,43.9787
2022-07-17,43.9787
2022-07-18,44.4068
2022-07-19,47.0243
2022-07-20,49.0111
2022-07-21,51.9034
2022-07-22,50.5169
2022-07-23,50.5169
2022-07-24,50.5169
2022-07-25,51.0763
2022-07-26,50.1477
2022-07-27,53.5074
2022-07-28,54.1209
2022-07-29,54.0155
2022-07-30,54.0155
2022-07-31,54.0155
2022-08-01,54.8785
2022-08-02,54.2686
2022-08-03,54.5536
2022-08-04,52.9049
2022-08-05,47.2964
2022-08-06,47.2964
2022-08-07,47.2964
2022-08-08,48.0219
2022-08-09,47.2057
2022-08-10,48.64
2022-08-11,49.8409
2022-08-12,52.5363
2022-08-13,52.5363
2022-08-14,52.5363
2022-08-15,53.3527
2022-08-16,55.0011
2022-08-17,53.547
2022-08-18,54.5041
2022-08-19,51.9569
2022-08-20,51.9569
2022-08-21,51.9569
2022-08-22,49.7604
2022-08-23,50.3804
2022-08-24,52.6954
2022-08-25,55.1428
2022-08-26,52.2394
2022-08-27,52.2394
2022-08-28,52.2394
2022-08-29,52.4313
2022-08-30,51.0519
2022-08-31,50.4707
2022-09-01,49.3609
2022-09-02,50.0107
2022-09-03,50.0107
2022-09-04,50.0107
2022-09-05,50.0107
2022-09-06,48.7699
2022-09-07,50.1062
2022-09-08,51.4701
2022-09-09,53.2166
2022-09-10,53.2166
2022-09-11,53.2166
2022-09-12,54.2992
2022-09-13,50.6069
2022-09-14,50.0024
2022-09-15,48.5833
2022-09-16,44.2829
2022-09-17,44.2829
2022-09-18,44.2829
2022-09-19,46.3398
2022-09-20,43.9174
2022-09-21,42.6731
2022-09-22,41.2483
2022-09-23,39.952
2022-09-24,39.952
2022-09-25,39.952
2022-09-26,38.2281
2022-09-27,36.8509
2022-09-28,39.422
2022-09-29,36.9189
2022-09-30,36.1631
2022-10-01,36.1631
2022-10-02,36.1631
2022-10-03,40.8737
2022-10-04,42.8079
2022-10-05,41.6795
2022-10-06,40.7664
2022-10-07,39.1463
2022-10-08,39.1463
2022-10-09,39.1463
2022-10-10,39.3836
2022-10-11,38.5286
2022-10-12,38.1008
2022-10-13,41.1139
2022-10-14,40.1243
2022-10-15,40.1243
2022-10-16,40.1243
2022-10-17,44.4471
2022-10-18,47.2321
2022-10-19,47.0938
2022-10-20,45.6204
2022-10-21,49.0233
2022-10-22,49.0233
2022-10-23,49.0233
2022-10-24,49.1231
2022-10-25,51.6682
2022-10-26,51.6682
2022-10-27,51.1939
2022-10-28,51.1939
2022-10-29,51.1939
2022-10-30,51.1939
2022-10-31,53.2358
2022-11-01,53.6868
2022-11-02,51.8476
2022-11-03,49.7538
2022-11-04,56.2893
2022-11-05,56.2893
2022-11-06,56.2893
2022-11-07,59.5693
2022-11-08,59.2887
2022-11-09,55.6033
2022-11-10,62.0304
2022-11-11,63.6134
2022-11-12,63.6134
2022-11-13,63.6134
2022-11-14,61.7691
2022-11-15,60.6573
2022-11-16,60.6573
2022-11-17,58.6049
2022-11-18,59.0351
2022-11-19,59.0351
2022-11-20,59.0351
2022-11-21,58.3555
2022-11-22,60.7297
2022-11-23,60.5134
2022-11-24,60.5134
2022-11-25,61.2277
2022-11-26,61.2277
2022-11-27,61.2277
2022-11-28,58.5436
2022-11-29,58.9614
2022-11-30,59.7996
2022-12-01,59.0622
2022-12-02,60.3463
2022-12-03,60.3463
2022-12-04,60.3463
2022-12-05,58.1176
2022-12-06,56.3511
2022-12-07,55.9662
2022-12-08,57.0924
2022-12-09,56.5173
2022-12-10,56.5173
2022-12-11,56.5173
2022-12-12,56.9213
2022-12-13,58.7708
2022-12-14,57.0221
2022-12-15,52.2019
2022-12-16,51.0726
2022-12-17,51.0726
2022-12-18,51.0726
2022-12-19,49.2682
2022-12-20,50.0292
2022-12-21,52.3461
2022-12-22,50.5409
2022-12-23,52.0084
2022-12-24,52.0084
2022-12-25,52.0084
2022-12-26,52.0084
2022-12-27,52.0574
2022-12-28,50.6646
2022-12-29,52.3879
2022-12-30,52.5933
2022-12-31,52.5933
2023-01-01,52.5933
2023-01-02,52.5933
2023-01-03,50.5437
2023-01-04,54.0019
2023-01-05,51.3634
2023-01-06,54.8559
2023-01-07,54.8559
2023-01-08,54.8559
2023-01-09,57.3483
2023-01-10,58.1186
2023-01-11,58.6472
2023-01-12,59.4615
2023-01-13,60.4682
2023-01-14,60.4682
2023-01-15,60.4682
2023-01-16,60.4682
2023-01-17,59.9141
2023-01-18,59.7882
2023-01-19,59.1451
2023-01-20,61.3389
2023-01-21,61.3389
2023-01-22,61.3389
2023-01-23,61.4648
2023-01-24,60.0486
2023-01-25,60.5855
2023-01-26,60.9025
2023-01-27,59.7658
2023-01-28,59.7658
2023-01-29,59.7658
2023-01-30,59.3362
2023-01-31,64.5244
2023-02-01,65.3764
2023-02-02,66.6929
2023-02-03,67.4966
2023-02-04,67.4966
2023-02-05,67.4966
2023-02-06,65.0607
2023-02-07,66.059
2023-02-08,64.3045
2023-02-09,61.556
2023-02-10,62.7798
2023-02-11,62.7798
2023-02-12,62.7798
2023-02-13,64.3581
2023-02-14,64.7937
2023-02-15,64.0574
2023-02-16,64.0996
2023-02-17,71.5608
2023-02-18,71.5608
2023-02-19,71.5608
2023-02-20,71.5608
2023-02-21,72.4387
2023-02-22,73.9466
2023-02-23,73.3738
2023-02-24,74.6679
2023-02-25,74.6679
2023-02-26,74.6679
2023-02-27,74.3746
2023-02-28,74.9845
2023-03-01,76.3434
2023-03-02,77.1462
2023-03-03,77.7704
2023-03-04,77.7704
2023-03-05,77.7704
2023-03-06,74.8982
2023-03-07,72.7052
2023-03-08,74.5069
2023-03-09,66.0073
2023-03-10,61.2946
2023-03-11,61.2946
2023-03-12,61.2946
2023-03-13,58.3862
2023-03-14,60.3333
2023-03-15,57.0484
2023-03-16,60.2598
2023-03-17,57.1351
