,AEE US Equity
2020-07-26,58.3366
2020-07-27,57.424
2020-07-28,58.2974
2020-07-29,58.9312
2020-07-30,57.7953
2020-07-31,58.7414
2020-08-01,58.7414
2020-08-02,58.7414
2020-08-03,56.9055
2020-08-04,60.7521
2020-08-05,57.5733
2020-08-06,58.3634
2020-08-07,59.7858
2020-08-08,59.7858
2020-08-09,59.7858
2020-08-10,61.0992
2020-08-11,57.3167
2020-08-12,58.3629
2020-08-13,57.2824
2020-08-14,57.1031
2020-08-15,57.1031
2020-08-16,57.1031
2020-08-17,57.3242
2020-08-18,56.8506
2020-08-19,56.7923
2020-08-20,55.46
2020-08-21,55.8539
2020-08-22,55.8539
2020-08-23,55.8539
2020-08-24,56.6938
2020-08-25,53.4206
2020-08-26,51.2679
2020-08-27,52.1112
2020-08-28,51.6022
2020-08-29,51.6022
2020-08-30,51.6022
2020-08-31,52.4037
2020-09-01,51.1762
2020-09-02,54.2553
2020-09-03,52.0621
2020-09-04,51.7938
2020-09-05,51.7938
2020-09-06,51.7938
2020-09-07,51.7938
2020-09-08,49.7626
2020-09-09,51.5705
2020-09-10,48.0648
2020-09-11,48.3298
2020-09-12,48.3298
2020-09-13,48.3298
2020-09-14,49.0595
2020-09-15,50.0579
2020-09-16,50.9003
2020-09-17,50.2624
2020-09-18,48.7612
2020-09-19,48.7612
2020-09-20,48.7612
2020-09-21,48.2901
2020-09-22,49.2207
2020-09-23,46.3755
2020-09-24,48.6823
2020-09-25,51.6622
2020-09-26,51.6622
2020-09-27,51.6622
2020-09-28,52.0627
2020-09-29,53.2085
2020-09-30,53.3239
2020-10-01,54.8225
2020-10-02,54.706
2020-10-03,54.706
2020-10-04,54.706
2020-10-05,56.448
2020-10-06,57.5251
2020-10-07,56.0178
2020-10-08,57.9606
2020-10-09,58.5435
2020-10-10,58.5435
2020-10-11,58.5435
2020-10-12,59.4345
2020-10-13,55.9085
2020-10-14,56.2944
2020-10-15,55.7892
2020-10-16,58.1953
2020-10-17,58.1953
2020-10-18,58.1953
2020-10-19,56.2789
2020-10-20,57.2498
2020-10-21,57.5424
2020-10-22,58.9754
2020-10-23,59.6606
2020-10-24,59.6606
2020-10-25,59.6606
2020-10-26,60.9174
2020-10-27,61.1603
2020-10-28,53.6749
2020-10-29,53.6027
2020-10-30,53.0613
2020-10-31,53.0613
2020-11-01,53.0613
2020-11-02,57.3001
2020-11-03,59.3185
2020-11-04,57.1289
2020-11-05,54.773
2020-11-06,53.3336
2020-11-07,53.3336
2020-11-08,53.3336
2020-11-09,55.6479
2020-11-10,54.2904
2020-11-11,54.0786
2020-11-12,51.6915
2020-11-13,53.3062
2020-11-14,53.3062
2020-11-15,53.3062
2020-11-16,57.4725
2020-11-17,49.7258
2020-11-18,47.0189
2020-11-19,45.8291
2020-11-20,46.0281
2020-11-21,46.0281
2020-11-22,46.0281
2020-11-23,47.7169
2020-11-24,47.3026
2020-11-25,50.2371
2020-11-26,50.2371
2020-11-27,47.3641
2020-11-28,47.3641
2020-11-29,47.3641
2020-11-30,45.3235
2020-12-01,46.7552
2020-12-02,46.7205
2020-12-03,45.7037
2020-12-04,44.2773
2020-12-05,44.2773
2020-12-06,44.2773
2020-12-07,46.6037
2020-12-08,45.8474
2020-12-09,46.9784
2020-12-10,46.1294
2020-12-11,46.4125
2020-12-12,46.4125
2020-12-13,46.4125
2020-12-14,45.9703
2020-12-15,49.2133
2020-12-16,47.7604
2020-12-17,49.3291
2020-12-18,49.5831
2020-12-19,49.5831
2020-12-20,49.5831
2020-12-21,46.0419
2020-12-22,45.0508
2020-12-23,43.5327
2020-12-24,45.2571
2020-12-25,45.2571
2020-12-26,45.2571
2020-12-27,45.2571
2020-12-28,45.8952
2020-12-29,45.5421
2020-12-30,46.4884
2020-12-31,48.987
2021-01-01,48.987
2021-01-02,48.987
2021-01-03,48.987
2021-01-04,45.1273
2021-01-05,44.433
2021-01-06,45.8992
2021-01-07,41.988
2021-01-08,43.7411
2021-01-09,43.7411
2021-01-10,43.7411
2021-01-11,43.8335
2021-01-12,42.3928
2021-01-13,45.3209
2021-01-14,42.6343
2021-01-15,43.5513
2021-01-16,43.5513
2021-01-17,43.5513
2021-01-18,43.5513
2021-01-19,41.1686
2021-01-20,40.4331
2021-01-21,39.1468
2021-01-22,41.8727
2021-01-23,41.8727
2021-01-24,41.8727
2021-01-25,46.6443
2021-01-26,46.9107
2021-01-27,46.6881
2021-01-28,44.5383
2021-01-29,42.4968
2021-01-30,42.4968
2021-01-31,42.4968
2021-02-01,42.7705
2021-02-02,42.648
2021-02-03,42.5939
2021-02-04,45.4329
2021-02-05,46.059
2021-02-06,46.059
2021-02-07,46.059
2021-02-08,43.0144
2021-02-09,44.5912
2021-02-10,45.014
2021-02-11,43.3413
2021-02-12,45.069
2021-02-13,45.069
2021-02-14,45.069
2021-02-15,45.069
2021-02-16,43.8771
2021-02-17,45.4185
2021-02-18,47.2678
2021-02-19,43.8442
2021-02-20,43.8442
2021-02-21,43.8442
2021-02-22,41.4947
2021-02-23,43.5193
2021-02-24,42.7016
2021-02-25,42.7258
2021-02-26,40.6987
2021-02-27,40.6987
2021-02-28,40.6987
2021-03-01,43.658
2021-03-02,44.6419
2021-03-03,43.1929
2021-03-04,43.3149
2021-03-05,47.2528
2021-03-06,47.2528
2021-03-07,47.2528
2021-03-08,50.0922
2021-03-09,52.2667
2021-03-10,55.0259
2021-03-11,54.7586
2021-03-12,56.9748
2021-03-13,56.9748
2021-03-14,56.9748
2021-03-15,59.5104
2021-03-16,58.733
2021-03-17,57.8331
2021-03-18,58.576
2021-03-19,59.0276
2021-03-20,59.0276
2021-03-21,59.0276
2021-03-22,56.9765
2021-03-23,60.4219
2021-03-24,62.0036
2021-03-25,62.9144
2021-03-26,62.5782
2021-03-27,62.5782
2021-03-28,62.5782
2021-03-29,64.4096
2021-03-30,60.9901
2021-03-31,61.038
2021-04-01,60.1968
2021-04-02,60.1968
2021-04-03,60.1968
2021-04-04,60.1968
2021-04-05,60.9724
2021-04-06,60.9895
2021-04-07,60.4418
2021-04-08,59.913
2021-04-09,58.3022
2021-04-10,58.3022
2021-04-11,58.3022
2021-04-12,58.6787
2021-04-13,61.6218
2021-04-14,62.2284
2021-04-15,63.8951
2021-04-16,64.9938
2021-04-17,64.9938
2021-04-18,64.9938
2021-04-19,63.6281
2021-04-20,66.9777
2021-04-21,64.6038
2021-04-22,63.8237
2021-04-23,63.7353
2021-04-24,63.7353
2021-04-25,63.7353
2021-04-26,62.0162
2021-04-27,59.8566
2021-04-28,60.2386
2021-04-29,61.1749
2021-04-30,62.4805
2021-05-01,62.4805
2021-05-02,62.4805
2021-05-03,63.0679
2021-05-04,63.1239
2021-05-05,60.4687
2021-05-06,62.0418
2021-05-07,61.5038
2021-05-08,61.5038
2021-05-09,61.5038
2021-05-10,63.1749
2021-05-11,56.0095
2021-05-12,53.5476
2021-05-13,55.8082
2021-05-14,56.1961
2021-05-15,56.1961
2021-05-16,56.1961
2021-05-17,55.4017
2021-05-18,56.5249
2021-05-19,57.1152
2021-05-20,57.7301
2021-05-21,59.009
2021-05-22,59.009
2021-05-23,59.009
2021-05-24,57.6773
2021-05-25,54.9952
2021-05-26,55.4962
2021-05-27,54.7227
2021-05-28,55.9689
2021-05-29,55.9689
2021-05-30,55.9689
2021-05-31,55.9689
2021-06-01,55.9089
2021-06-02,58.3156
2021-06-03,59.0711
2021-06-04,60.3185
2021-06-05,60.3185
2021-06-06,60.3185
2021-06-07,60.3185
2021-06-08,57.567
2021-06-09,58.9894
2021-06-10,60.1007
2021-06-11,59.8951
2021-06-12,59.8951
2021-06-13,59.8951
2021-06-14,60.013
2021-06-15,60.7297
2021-06-16,53.3735
2021-06-17,54.8451
2021-06-18,48.3651
2021-06-19,48.3651
2021-06-20,48.3651
2021-06-21,51.5499
2021-06-22,49.4072
2021-06-23,47.4603
2021-06-24,46.4563
2021-06-25,47.7301
2021-06-26,47.7301
2021-06-27,47.7301
2021-06-28,48.1984
2021-06-29,43.6779
2021-06-30,44.0291
2021-07-01,45.8041
2021-07-02,45.8041
2021-07-03,45.8041
2021-07-04,45.8041
2021-07-05,45.8041
2021-07-06,47.6871
2021-07-07,50.0468
2021-07-08,49.3954
2021-07-09,49.0399
2021-07-10,49.0399
2021-07-11,49.0399
2021-07-12,51.5154
2021-07-13,50.85
2021-07-14,52.3526
2021-07-15,54.4291
2021-07-16,56.7025
2021-07-17,56.7025
2021-07-18,56.7025
2021-07-19,53.6803
2021-07-20,53.6803
2021-07-21,49.3056
2021-07-22,49.7844
2021-07-23,52.0056
2021-07-24,52.0056
2021-07-25,52.0056
2021-07-26,51.638
2021-07-27,55.6666
2021-07-28,53.5451
2021-07-29,53.7276
2021-07-30,52.7894
2021-07-31,52.7894
2021-08-01,52.7894
2021-08-02,54.8627
2021-08-03,56.6337
2021-08-04,55.6179
2021-08-05,57.5436
2021-08-06,59.0678
2021-08-07,59.0678
2021-08-08,59.0678
2021-08-09,60.7643
2021-08-10,60.6725
2021-08-11,61.6321
2021-08-12,60.864
2021-08-13,62.7072
2021-08-14,62.7072
2021-08-15,62.7072
2021-08-16,64.1683
2021-08-17,64.8528
2021-08-18,62.5154
2021-08-19,63.0856
2021-08-20,63.1256
2021-08-21,63.1256
2021-08-22,63.1256
2021-08-23,56.6462
2021-08-24,55.4626
2021-08-25,55.9273
2021-08-26,56.5833
2021-08-27,57.5179
2021-08-28,57.5179
2021-08-29,57.5179
2021-08-30,58.6012
2021-08-31,56.1737
2021-09-01,58.5715
2021-09-02,59.0616
2021-09-03,56.335
2021-09-04,56.335
2021-09-05,56.335
2021-09-06,56.335
2021-09-07,52.2375
2021-09-08,57.4059
2021-09-09,55.9029
2021-09-10,53.6063
2021-09-11,53.6063
2021-09-12,53.6063
2021-09-13,51.3007
2021-09-14,50.9068
2021-09-15,49.4582
2021-09-16,48.7528
2021-09-17,45.4032
2021-09-18,45.4032
2021-09-19,45.4032
2021-09-20,45.0499
2021-09-21,43.9013
2021-09-22,45.6918
2021-09-23,45.0962
2021-09-24,45.8267
2021-09-25,45.8267
2021-09-26,45.8267
2021-09-27,42.7279
2021-09-28,41.0914
2021-09-29,43.7215
2021-09-30,40.9657
2021-10-01,40.2027
2021-10-02,40.2027
2021-10-03,40.2027
2021-10-04,43.6805
2021-10-05,43.1611
2021-10-06,46.7257
2021-10-07,46.1751
2021-10-08,44.9049
2021-10-09,44.9049
2021-10-10,44.9049
2021-10-11,43.0667
2021-10-12,43.9936
2021-10-13,46.6117
2021-10-14,49.7994
2021-10-15,48.1522
2021-10-16,48.1522
2021-10-17,48.1522
2021-10-18,47.0345
2021-10-19,49.0647
2021-10-20,51.03
2021-10-21,51.3536
2021-10-22,53.1605
2021-10-23,53.1605
2021-10-24,53.1605
2021-10-25,51.7754
2021-10-26,53.1751
2021-10-27,50.9675
2021-10-28,51.791
2021-10-29,50.4877
2021-10-30,50.4877
2021-10-31,50.4877
2021-11-01,50.4625
2021-11-02,50.5903
2021-11-03,50.2149
2021-11-04,50.7015
2021-11-05,53.6441
2021-11-06,53.6441
2021-11-07,53.6441
2021-11-08,47.1513
2021-11-09,47.3084
2021-11-10,50.7886
2021-11-11,49.9965
2021-11-12,51.1058
2021-11-13,51.1058
2021-11-14,51.1058
2021-11-15,54.0141
2021-11-16,52.3263
2021-11-17,53.1419
2021-11-18,50.4143
2021-11-19,52.6691
2021-11-20,52.6691
2021-11-21,52.6691
2021-11-22,54.6682
2021-11-23,53.6779
2021-11-24,53.3099
2021-11-25,53.3099
2021-11-26,50.1349
2021-11-27,50.1349
2021-11-28,50.1349
2021-11-29,51.5208
2021-11-30,43.9035
2021-12-01,45.4065
2021-12-02,47.7291
2021-12-03,51.5308
2021-12-04,51.5308
2021-12-05,51.5308
2021-12-06,53.3069
2021-12-07,55.4368
2021-12-08,55.9113
2021-12-09,55.6989
2021-12-10,56.7193
2021-12-11,56.7193
2021-12-12,56.7193
2021-12-13,58.0519
2021-12-14,56.1396
2021-12-15,58.4214
2021-12-16,58.8323
2021-12-17,53.4829
2021-12-18,53.4829
2021-12-19,53.4829
2021-12-20,53.4605
2021-12-21,54.9786
2021-12-22,54.6946
2021-12-23,54.5974
2021-12-24,54.5974
2021-12-25,54.5974
2021-12-26,54.5974
2021-12-27,55.6774
2021-12-28,57.3982
2021-12-29,58.3406
2021-12-30,58.6304
2021-12-31,58.4901
2022-01-01,58.4901
2022-01-02,58.4901
2022-01-03,57.2708
2022-01-04,55.952
2022-01-05,56.4378
2022-01-06,55.2068
2022-01-07,55.9919
2022-01-08,55.9919
2022-01-09,55.9919
2022-01-10,53.8938
2022-01-11,52.3914
2022-01-12,54.2013
2022-01-13,56.8391
2022-01-14,54.6585
2022-01-15,54.6585
2022-01-16,54.6585
2022-01-17,54.6585
2022-01-18,53.3658
2022-01-19,53.4143
2022-01-20,54.0081
2022-01-21,53.5375
2022-01-22,53.5375
2022-01-23,53.5375
2022-01-24,49.8316
2022-01-25,48.7215
2022-01-26,47.6751
2022-01-27,49.7408
2022-01-28,53.1777
2022-01-29,53.1777
2022-01-30,53.1777
2022-01-31,55.7434
2022-02-01,52.5977
2022-02-02,54.8223
2022-02-03,53.3536
2022-02-04,50.4793
2022-02-05,50.4793
2022-02-06,50.4793
2022-02-07,51.6245
2022-02-08,51.6967
2022-02-09,52.4796
2022-02-10,47.1665
2022-02-11,47.5751
2022-02-12,47.5751
2022-02-13,47.5751
2022-02-14,46.2118
2022-02-15,44.5336
2022-02-16,44.7826
2022-02-17,44.8963
2022-02-18,45.3618
2022-02-19,45.3618
2022-02-20,45.3618
2022-02-21,45.3618
2022-02-22,46.0979
2022-02-23,43.298
2022-02-24,42.1341
2022-02-25,49.7511
2022-02-26,49.7511
2022-02-27,49.7511
2022-02-28,49.5569
2022-03-01,46.8158
2022-03-02,49.788
2022-03-03,52.7687
2022-03-04,57.2207
2022-03-05,57.2207
2022-03-06,57.2207
2022-03-07,57.3145
2022-03-08,54.2681
2022-03-09,51.9237
2022-03-10,53.5871
2022-03-11,53.4454
2022-03-12,53.4454
2022-03-13,53.4454
2022-03-14,53.1787
2022-03-15,55.4373
2022-03-16,54.1122
2022-03-17,55.5232
2022-03-18,53.617
2022-03-19,53.617
2022-03-20,53.617
2022-03-21,56.8626
2022-03-22,54.6984
2022-03-23,55.7864
2022-03-24,56.6096
2022-03-25,58.9265
2022-03-26,58.9265
2022-03-27,58.9265
2022-03-28,60.7255
2022-03-29,61.7451
2022-03-30,64.0313
2022-03-31,63.8645
2022-04-01,65.4625
2022-04-02,65.4625
2022-04-03,65.4625
2022-04-04,64.3198
2022-04-05,65.1842
2022-04-06,68.3435
2022-04-07,67.3902
2022-04-08,67.7707
2022-04-09,67.7707
2022-04-10,67.7707
2022-04-11,66.0292
2022-04-12,66.4375
2022-04-13,64.9422
2022-04-14,64.9422
2022-04-15,64.9422
2022-04-16,64.9422
2022-04-17,64.9422
2022-04-18,64.4147
2022-04-19,65.3398
2022-04-20,68.3216
2022-04-21,66.1415
2022-04-22,63.3627
2022-04-23,63.3627
2022-04-24,63.3627
2022-04-25,60.642
2022-04-26,57.9603
2022-04-27,56.437
2022-04-28,58.575
2022-04-29,52.5056
2022-04-30,52.5056
2022-05-01,52.5056
2022-05-02,50.5917
2022-05-03,51.4461
2022-05-04,54.2521
2022-05-05,52.9121
2022-05-06,51.6149
2022-05-07,51.6149
2022-05-08,51.6149
2022-05-09,51.6761
2022-05-10,52.1153
2022-05-11,53.2251
2022-05-12,51.3438
2022-05-13,52.4178
2022-05-14,52.4178
2022-05-15,52.4178
2022-05-16,52.1084
2022-05-17,53.2501
2022-05-18,51.5391
2022-05-19,50.7677
2022-05-20,51.1459
2022-05-21,51.1459
2022-05-22,51.1459
2022-05-23,52.5369
2022-05-24,57.3871
2022-05-25,57.3339
2022-05-26,58.097
2022-05-27,59.4398
2022-05-28,59.4398
2022-05-29,59.4398
2022-05-30,59.4398
2022-05-31,55.7439
2022-06-01,53.6627
2022-06-02,53.0135
2022-06-03,51.0478
2022-06-04,51.0478
2022-06-05,51.0478
2022-06-06,50.6591
2022-06-07,53.3404
2022-06-08,49.9968
2022-06-09,44.9298
2022-06-10,43.5967
2022-06-11,43.5967
2022-06-12,43.5967
2022-06-13,37.5675
2022-06-14,34.4935
2022-06-15,34.4423
2022-06-16,32.8547
2022-06-17,32.1134
2022-06-18,32.1134
2022-06-19,32.1134
2022-06-20,32.1134
2022-06-21,34.7596
2022-06-22,36.7566
2022-06-23,41.3023
2022-06-24,46.4062
2022-06-25,46.4062
2022-06-26,46.4062
2022-06-27,48.3021
2022-06-28,49.4026
2022-06-29,49.4732
2022-06-30,50.7536
2022-07-01,53.8297
2022-07-02,53.8297
2022-07-03,53.8297
2022-07-04,53.8297
2022-07-05,46.8776
2022-07-06,47.742
2022-07-07,47.3284
2022-07-08,46.5708
2022-07-09,46.5708
2022-07-10,46.5708
2022-07-11,46.876
2022-07-12,46.2332
2022-07-13,45.5229
2022-07-14,45.4736
2022-07-15,46.8621
2022-07-16,46.8621
2022-07-17,46.8621
2022-07-18,44.6284
2022-07-19,44.7308
2022-07-20,43.6938
2022-07-21,44.6782
2022-07-22,47.0116
2022-07-23,47.0116
2022-07-24,47.0116
2022-07-25,48.71
2022-07-26,50.8571
2022-07-27,50.8375
2022-07-28,55.5796
2022-07-29,57.2722
2022-07-30,57.2722
2022-07-31,57.2722
2022-08-01,57.06
2022-08-02,56.0082
2022-08-03,55.5113
2022-08-04,53.9819
2022-08-05,53.3607
2022-08-06,53.3607
2022-08-07,53.3607
2022-08-08,54.4635
2022-08-09,57.2464
2022-08-10,58.0737
2022-08-11,58.2103
2022-08-12,59.5726
2022-08-13,59.5726
2022-08-14,59.5726
2022-08-15,61.4572
2022-08-16,61.5053
2022-08-17,62.0272
2022-08-18,62.6171
2022-08-19,63.6712
2022-08-20,63.6712
2022-08-21,63.6712
2022-08-22,59.6053
2022-08-23,58.3625
2022-08-24,59.083
2022-08-25,60.1181
2022-08-26,56.2357
2022-08-27,56.2357
2022-08-28,56.2357
2022-08-29,57.0974
2022-08-30,52.6449
2022-08-31,51.0912
2022-09-01,53.5344
2022-09-02,51.537
2022-09-03,51.537
2022-09-04,51.537
2022-09-05,51.537
2022-09-06,51.28
2022-09-07,57.4774
2022-09-08,55.7672
2022-09-09,57.088
2022-09-10,57.088
2022-09-11,57.088
2022-09-12,57.6183
2022-09-13,51.7287
2022-09-14,52.8654
2022-09-15,48.2538
2022-09-16,49.2418
2022-09-17,49.2418
2022-09-18,49.2418
2022-09-19,50.2599
2022-09-20,48.3926
2022-09-21,47.0616
2022-09-22,46.9759
2022-09-23,44.7348
2022-09-24,44.7348
2022-09-25,44.7348
2022-09-26,41.1187
2022-09-27,38.9214
2022-09-28,40.7435
2022-09-29,36.3227
2022-09-30,34.201
2022-10-01,34.201
2022-10-02,34.201
2022-10-03,38.4208
2022-10-04,40.7782
2022-10-05,37.7959
2022-10-06,35.1658
2022-10-07,33.4258
2022-10-08,33.4258
2022-10-09,33.4258
2022-10-10,34.7232
2022-10-11,35.0639
2022-10-12,32.3602
2022-10-13,36.2518
2022-10-14,35.3722
2022-10-15,35.3722
2022-10-16,35.3722
2022-10-17,37.7971
2022-10-18,40.411
2022-10-19,39.5768
2022-10-20,37.6283
2022-10-21,39.1616
2022-10-22,39.1616
2022-10-23,39.1616
2022-10-24,39.6254
2022-10-25,42.2182
2022-10-26,42.2068
2022-10-27,43.42
2022-10-28,46.5122
2022-10-29,46.5122
2022-10-30,46.5122
2022-10-31,45.4959
2022-11-01,46.3935
2022-11-02,45.1749
2022-11-03,45.1362
2022-11-04,44.9899
2022-11-05,44.9899
2022-11-06,44.9899
2022-11-07,44.9762
2022-11-08,47.1584
2022-11-09,46.062
2022-11-10,51.7564
2022-11-11,48.9203
2022-11-12,48.9203
2022-11-13,48.9203
2022-11-14,47.7715
2022-11-15,49.1538
2022-11-16,50.6766
2022-11-17,49.3917
2022-11-18,52.9806
2022-11-19,52.9806
2022-11-20,52.9806
2022-11-21,53.7405
2022-11-22,54.3589
2022-11-23,55.5491
2022-11-24,55.5491
2022-11-25,56.4147
2022-11-26,56.4147
2022-11-27,56.4147
2022-11-28,54.9765
2022-11-29,53.8343
2022-11-30,56.6058
2022-12-01,55.577
2022-12-02,54.4864
2022-12-03,54.4864
2022-12-04,54.4864
2022-12-05,53.1939
2022-12-06,54.0983
2022-12-07,52.9558
2022-12-08,55.2148
2022-12-09,55.8159
2022-12-10,55.8159
2022-12-11,55.8159
2022-12-12,58.5968
2022-12-13,58.816
2022-12-14,56.8564
2022-12-15,54.0698
2022-12-16,53.2929
2022-12-17,53.2929
2022-12-18,53.2929
2022-12-19,52.5627
2022-12-20,52.3899
2022-12-21,54.5527
2022-12-22,54.1167
2022-12-23,55.8943
2022-12-24,55.8943
2022-12-25,55.8943
2022-12-26,55.8943
2022-12-27,56.9989
2022-12-28,55.2802
2022-12-29,56.2358
2022-12-30,54.1642
2022-12-31,54.1642
2023-01-01,54.1642
2023-01-02,54.1642
2023-01-03,53.3619
2023-01-04,54.1301
2023-01-05,48.8843
2023-01-06,52.6082
2023-01-07,52.6082
2023-01-08,52.6082
2023-01-09,54.2289
2023-01-10,53.7232
2023-01-11,55.9224
2023-01-12,54.3721
2023-01-13,54.9659
2023-01-14,54.9659
2023-01-15,54.9659
2023-01-16,54.9659
2023-01-17,53.3324
2023-01-18,49.0872
2023-01-19,48.0971
2023-01-20,49.158
2023-01-21,49.158
2023-01-22,49.158
2023-01-23,48.0468
2023-01-24,48.8835
2023-01-25,49.6032
2023-01-26,50.5632
2023-01-27,50.0873
2023-01-28,50.0873
2023-01-29,50.0873
2023-01-30,49.6043
2023-01-31,49.5311
2023-02-01,50.3273
2023-02-02,49.2555
2023-02-03,46.6322
2023-02-04,46.6322
2023-02-05,46.6322
2023-02-06,47.8381
2023-02-07,48.0203
2023-02-08,45.69
2023-02-09,43.9527
2023-02-10,47.6202
2023-02-11,47.6202
2023-02-12,47.6202
2023-02-13,48.2888
2023-02-14,47.1176
2023-02-15,48.3923
2023-02-16,48.4127
2023-02-17,51.246
2023-02-18,51.246
2023-02-19,51.246
2023-02-20,51.246
2023-02-21,48.8609
2023-02-22,47.8413
2023-02-23,46.8304
2023-02-24,45.7381
2023-02-25,45.7381
2023-02-26,45.7381
2023-02-27,44.8755
2023-02-28,42.7631
2023-03-01,40.0277
2023-03-02,43.03
2023-03-03,45.8952
2023-03-04,45.8952
2023-03-05,45.8952
2023-03-06,46.1424
2023-03-07,43.7143
2023-03-08,45.216
2023-03-09,44.3708
2023-03-10,41.7202
2023-03-11,41.7202
2023-03-12,41.7202
2023-03-13,46.3723
2023-03-14,48.3316
2023-03-15,51.0782
2023-03-16,52.4621
2023-03-17,50.5799
