,NKE US Equity
2023-03-20,52.7106
2023-03-21,57.5678
2023-03-22,50.1806
2023-03-23,51.7224
2023-03-24,51.4312
2023-03-25,51.4312
2023-03-26,51.4312
2023-03-27,48.2935
2023-03-28,48.3609
2023-03-29,51.2336
2023-03-30,50.7984
2023-03-31,53.4616
2023-04-01,53.4616
2023-04-02,53.4616
2023-04-03,52.3423
2023-04-04,54.399
2023-04-05,51.2395
2023-04-06,50.5
2023-04-07,50.5
2023-04-08,50.5
2023-04-09,50.5
2023-04-10,52.271
2023-04-11,53.6811
2023-04-12,54.0448
2023-04-13,56.7484
2023-04-14,56.1561
2023-04-15,56.1561
2023-04-16,56.1561
2023-04-17,56.3915
2023-04-18,56.4117
2023-04-19,55.6921
2023-04-20,54.0797
2023-04-21,55.2657
2023-04-22,55.2657
2023-04-23,55.2657
2023-04-24,56.928
2023-04-25,53.7118
2023-04-26,52.673
2023-04-27,54.7276
2023-04-28,55.8158
2023-04-29,55.8158
2023-04-30,55.8158
2023-05-01,57.0715
2023-05-02,56.1633
2023-05-03,55.4442
2023-05-04,51.423
2023-05-05,54.6587
2023-05-06,54.6587
2023-05-07,54.6587
2023-05-08,54.9668
2023-05-09,52.6927
2023-05-10,50.7525
2023-05-11,49.231
2023-05-12,46.9617
2023-05-13,46.9617
2023-05-14,46.9617
2023-05-15,46.5421
2023-05-16,43.0357
2023-05-17,43.6907
2023-05-18,46.1136
2023-05-19,42.0439
2023-05-20,42.0439
2023-05-21,42.0439
2023-05-22,38.1613
2023-05-23,37.0786
2023-05-24,36.7016
2023-05-25,36.0743
2023-05-26,36.1162
2023-05-27,36.1162
2023-05-28,36.1162
2023-05-29,36.1162
2023-05-30,35.3269
2023-05-31,34.339
2023-06-01,33.1002
2023-06-02,39.3551
2023-06-03,39.3551
2023-06-04,39.3551
2023-06-05,37.283
2023-06-06,38.5669
2023-06-07,39.7273
2023-06-08,38.9742
2023-06-09,38.6844
2023-06-10,38.6844
2023-06-11,38.6844
2023-06-12,40.0011
2023-06-13,39.9554
2023-06-14,47.508
2023-06-15,47.0548
2023-06-16,48.3902
2023-06-17,48.3902
2023-06-18,48.3902
2023-06-19,48.3902
2023-06-20,44.4129
2023-06-21,44.9217
2023-06-22,45.4848
2023-06-23,44.5618
2023-06-24,44.5618
2023-06-25,44.5618
2023-06-26,47.1804
2023-06-27,49.2685
2023-06-28,48.6514
2023-06-29,49.0384
2023-06-30,45.8814
2023-07-01,45.8814
2023-07-02,45.8814
2023-07-03,44.633
2023-07-04,44.633
2023-07-05,42.7149
2023-07-06,40.9055
2023-07-07,40.3398
2023-07-08,40.3398
2023-07-09,40.3398
2023-07-10,42.0497
2023-07-11,44.0721
2023-07-12,44.5324
2023-07-13,44.6343
2023-07-14,44.7786
2023-07-15,44.7786
2023-07-16,44.7786
2023-07-17,45.7885
2023-07-18,47.118
2023-07-19,47.3297
2023-07-20,44.616
2023-07-21,46.6752
2023-07-22,46.6752
2023-07-23,46.6752
2023-07-24,46.3374
2023-07-25,45.7819
2023-07-26,47.1758
2023-07-27,45.2157
2023-07-28,46.5545
2023-07-29,46.5545
2023-07-30,46.5545
2023-07-31,48.9588
2023-08-01,47.7168
2023-08-02,45.4402
2023-08-03,47.004
2023-08-04,47.2394
2023-08-05,47.2394
2023-08-06,47.2394
2023-08-07,49.5177
2023-08-08,48.493
2023-08-09,48.493
2023-08-10,47.612
2023-08-11,46.3709
2023-08-12,46.3709
2023-08-13,46.3709
2023-08-14,45.78
2023-08-15,44.3632
2023-08-16,44.3372
2023-08-17,42.4303
2023-08-18,42.1264
2023-08-19,42.1264
2023-08-20,42.1264
2023-08-21,39.7341
2023-08-22,38.1261
2023-08-23,35.268
2023-08-24,34.1728
2023-08-25,36.3808
2023-08-26,36.3808
2023-08-27,36.3808
2023-08-28,37.7901
2023-08-29,41.4263
2023-08-30,41.9674
2023-08-31,41.4988
2023-09-01,43.171
2023-09-02,43.171
2023-09-03,43.171
2023-09-04,43.171
2023-09-05,40.6916
2023-09-06,40.5263
2023-09-07,37.9633
2023-09-08,37.6784
2023-09-09,37.6784
2023-09-10,37.6784
2023-09-11,36.7139
2023-09-12,36.1804
2023-09-13,35.9927
2023-09-14,38.0654
2023-09-15,36.9786
2023-09-16,36.9786
2023-09-17,36.9786
2023-09-18,36.1182
2023-09-19,35.1153
2023-09-20,34.4701
2023-09-21,31.9079
2023-09-22,31.1837
2023-09-23,31.1837
2023-09-24,31.1837
2023-09-25,30.9383
2023-09-26,30.5111
2023-09-27,29.7693
2023-09-28,30.2604
2023-09-29,42.189
2023-09-30,42.189
2023-10-01,42.189
2023-10-02,40.9081
2023-10-03,41.8217
2023-10-04,43.1932
2023-10-05,43.0619
2023-10-06,45.3306
2023-10-07,45.3306
2023-10-08,45.3306
2023-10-09,45.0074
2023-10-10,46.2823
2023-10-11,48.0176
2023-10-12,49.0102
2023-10-13,50.0946
2023-10-14,50.0946
2023-10-15,50.0946
2023-10-16,53.4029
2023-10-17,54.8141
2023-10-18,55.8967
2023-10-19,54.6144
2023-10-20,53.9387
2023-10-21,53.9387
2023-10-22,53.9387
2023-10-23,54.1549
2023-10-24,57.6363
2023-10-25,54.6647
2023-10-26,49.0497
2023-10-27,46.2044
2023-10-28,46.2044
2023-10-29,46.2044
2023-10-30,51.6388
2023-10-31,52.8889
2023-11-01,50.2697
2023-11-02,55.3527
2023-11-03,57.4726
2023-11-04,57.4726
2023-11-05,57.4726
2023-11-06,57.6721
2023-11-07,59.8366
2023-11-08,59.8668
2023-11-09,56.3749
2023-11-10,55.136
2023-11-11,55.136
2023-11-12,55.136
2023-11-13,52.5712
2023-11-14,54.3538
2023-11-15,56.6069
2023-11-16,56.3152
2023-11-17,54.0511
2023-11-18,54.0511
2023-11-19,54.0511
2023-11-20,54.4643
2023-11-21,54.7333
2023-11-22,56.3235
2023-11-23,56.3235
2023-11-24,55.9082
2023-11-25,55.9082
2023-11-26,55.9082
2023-11-27,56.2892
2023-11-28,57.233
2023-11-29,59.106
2023-11-30,58.9411
2023-12-01,62.7965
2023-12-02,62.7965
2023-12-03,62.7965
2023-12-04,64.4093
2023-12-05,64.656
2023-12-06,65.3256
2023-12-07,63.0315
2023-12-08,64.134
2023-12-09,64.134
2023-12-10,64.134
2023-12-11,66.6588
2023-12-12,67.56
2023-12-13,68.8537
2023-12-14,68.5763
2023-12-15,69.0323
2023-12-16,69.0323
2023-12-17,69.0323
2023-12-18,68.2399
2023-12-19,69.5622
2023-12-20,67.2265
2023-12-21,68.2297
2023-12-22,48.1467
2023-12-23,48.1467
2023-12-24,48.1467
2023-12-25,48.1467
2023-12-26,48.1265
2023-12-27,47.2134
2023-12-28,49.11
2023-12-29,48.8415
2023-12-30,48.8415
2023-12-31,48.8415
2024-01-01,48.8415
2024-01-02,46.7067
2024-01-03,44.2221
2024-01-04,42.5971
2024-01-05,42.3933
2024-01-06,42.3933
2024-01-07,42.3933
2024-01-08,44.3219
2024-01-09,43.4618
2024-01-10,44.7598
2024-01-11,47.3458
2024-01-12,46.4585
2024-01-13,46.4585
2024-01-14,46.4585
2024-01-15,46.4585
2024-01-16,43.1335
2024-01-17,42.2899
2024-01-18,42.4451
2024-01-19,43.5451
2024-01-20,43.5451
2024-01-21,43.5451
2024-01-22,42.3296
2024-01-23,44.1024
2024-01-24,42.9407
2024-01-25,42.9543
2024-01-26,45.6164
2024-01-27,45.6164
2024-01-28,45.6164
2024-01-29,47.0745
2024-01-30,47.4614
2024-01-31,44.4896
2024-02-01,44.7999
2024-02-02,43.6476
2024-02-03,43.6476
2024-02-04,43.6476
2024-02-05,42.5373
2024-02-06,46.5393
2024-02-07,48.0467
2024-02-08,48.023
2024-02-09,48.975
2024-02-10,48.975
2024-02-11,48.975
2024-02-12,52.2937
2024-02-13,49.5802
2024-02-14,51.179
2024-02-15,50.828
2024-02-16,47.7543
2024-02-17,47.7543
2024-02-18,47.7543
2024-02-19,47.7543
2024-02-20,47.5086
2024-02-21,50.005
2024-02-22,49.7689
2024-02-23,50.4693
2024-02-24,50.4693
2024-02-25,50.4693
2024-02-26,49.0666
2024-02-27,49.8732
2024-02-28,48.8242
2024-02-29,48.2727
2024-03-01,46.1101
2024-03-02,46.1101
2024-03-03,46.1101
2024-03-04,43.314
2024-03-05,41.9314
2024-03-06,41.1796
2024-03-07,42.0645
2024-03-08,43.5853
2024-03-09,43.5853
2024-03-10,43.5853
2024-03-11,46.4628
2024-03-12,45.3414
2024-03-13,47.074
2024-03-14,45.6777
2024-03-15,44.9011
2024-03-16,44.9011
2024-03-17,44.9011
2024-03-18,43.7833
2024-03-19,45.6796
2024-03-20,46.157
2024-03-21,47.0118
2024-03-22,38.9229
2024-03-23,38.9229
2024-03-24,38.9229
2024-03-25,38.8137
2024-03-26,37.6515
2024-03-27,40.1091
2024-03-28,39.9515
2024-03-29,39.9515
2024-03-30,39.9515
2024-03-31,39.9515
2024-04-01,38.4706
2024-04-02,36.8678
2024-04-03,36.2659
2024-04-04,35.0624
2024-04-05,34.844
2024-04-06,34.844
2024-04-07,34.844
2024-04-08,36.7743
