,REGI US Equity
2020-08-27,59.9005
2020-08-28,58.9247
2020-08-29,58.9247
2020-08-30,58.9247
2020-08-31,54.3455
2020-09-01,61.9129
2020-09-02,61.872
2020-09-03,60.3266
2020-09-04,62.276
2020-09-05,62.276
2020-09-06,62.276
2020-09-07,62.276
2020-09-08,60.2546
2020-09-09,65.6188
2020-09-10,62.9442
2020-09-11,62.3619
2020-09-12,62.3619
2020-09-13,62.3619
2020-09-14,64.7044
2020-09-15,66.5951
2020-09-16,68.2431
2020-09-17,68.5244
2020-09-18,69.8011
2020-09-19,69.8011
2020-09-20,69.8011
2020-09-21,66.0784
2020-09-22,66.6345
2020-09-23,63.5322
2020-09-24,64.2033
2020-09-25,61.8661
2020-09-26,61.8661
2020-09-27,61.8661
2020-09-28,63.6489
2020-09-29,66.7062
2020-09-30,69.5317
2020-10-01,69.9277
2020-10-02,71.2684
2020-10-03,71.2684
2020-10-04,71.2684
2020-10-05,72.2657
2020-10-06,71.0274
2020-10-07,73.3668
2020-10-08,73.6518
2020-10-09,75.6052
2020-10-10,75.6052
2020-10-11,75.6052
2020-10-12,75.3451
2020-10-13,67.0898
2020-10-14,64.3761
2020-10-15,64.7449
2020-10-16,63.1372
2020-10-17,63.1372
2020-10-18,63.1372
2020-10-19,62.4179
2020-10-20,65.5322
2020-10-21,65.9133
2020-10-22,67.6919
2020-10-23,63.2299
2020-10-24,63.2299
2020-10-25,63.2299
2020-10-26,61.0918
2020-10-27,62.635
2020-10-28,57.5156
2020-10-29,59.4088
2020-10-30,58.2561
2020-10-31,58.2561
2020-11-01,58.2561
2020-11-02,57.1337
2020-11-03,56.2202
2020-11-04,52.6336
2020-11-05,57.7822
2020-11-06,53.848
2020-11-07,53.848
2020-11-08,53.848
2020-11-09,57.2488
2020-11-10,59.8491
2020-11-11,61.3586
2020-11-12,57.192
2020-11-13,57.8006
2020-11-14,57.8006
2020-11-15,57.8006
2020-11-16,58.4335
2020-11-17,56.4144
2020-11-18,53.6195
2020-11-19,53.2599
2020-11-20,51.6874
2020-11-21,51.6874
2020-11-22,51.6874
2020-11-23,54.6519
2020-11-24,54.9488
2020-11-25,55.923
2020-11-26,55.923
2020-11-27,57.8177
2020-11-28,57.8177
2020-11-29,57.8177
2020-11-30,54.1523
2020-12-01,54.4909
2020-12-02,55.4022
2020-12-03,54.4412
2020-12-04,54.9852
2020-12-05,54.9852
2020-12-06,54.9852
2020-12-07,51.1822
2020-12-08,54.1022
2020-12-09,53.6228
2020-12-10,53.1074
2020-12-11,56.5479
2020-12-12,56.5479
2020-12-13,56.5479
2020-12-14,58.5105
2020-12-15,62.5814
2020-12-16,62.1769
2020-12-17,63.7525
2020-12-18,65.0891
2020-12-19,65.0891
2020-12-20,65.0891
2020-12-21,66.1729
2020-12-22,66.9871
2020-12-23,65.052
2020-12-24,60.379
2020-12-25,60.379
2020-12-26,60.379
2020-12-27,60.379
2020-12-28,61.3022
2020-12-29,56.5242
2020-12-30,59.0768
2020-12-31,57.2536
2021-01-01,57.2536
2021-01-02,57.2536
2021-01-03,57.2536
2021-01-04,55.9884
2021-01-05,59.6871
2021-01-06,64.6016
2021-01-07,66.0283
2021-01-08,62.9341
2021-01-09,62.9341
2021-01-10,62.9341
2021-01-11,63.6576
2021-01-12,63.8236
2021-01-13,62.9986
2021-01-14,61.2916
2021-01-15,58.7014
2021-01-16,58.7014
2021-01-17,58.7014
2021-01-18,58.7014
2021-01-19,62.2179
2021-01-20,64.2988
2021-01-21,66.7475
2021-01-22,68.1076
2021-01-23,68.1076
2021-01-24,68.1076
2021-01-25,67.8765
2021-01-26,66.2164
2021-01-27,64.7903
2021-01-28,62.0721
2021-01-29,59.4396
2021-01-30,59.4396
2021-01-31,59.4396
2021-02-01,63.7179
2021-02-02,60.6086
2021-02-03,61.8531
2021-02-04,61.5145
2021-02-05,62.2886
2021-02-06,62.2886
2021-02-07,62.2886
2021-02-08,67.2984
2021-02-09,66.6619
2021-02-10,67.7537
2021-02-11,64.4974
2021-02-12,64.3858
2021-02-13,64.3858
2021-02-14,64.3858
2021-02-15,64.3858
2021-02-16,63.7017
2021-02-17,59.9087
2021-02-18,54.4888
2021-02-19,56.0725
2021-02-20,56.0725
2021-02-21,56.0725
2021-02-22,56.2875
2021-02-23,54.1188
2021-02-24,54.3097
2021-02-25,49.8274
2021-02-26,45.899
2021-02-27,45.899
2021-02-28,45.899
2021-03-01,50.3135
2021-03-02,48.8539
2021-03-03,45.3942
2021-03-04,44.7145
2021-03-05,45.9305
2021-03-06,45.9305
2021-03-07,45.9305
2021-03-08,45.1777
2021-03-09,46.8052
2021-03-10,49.0739
2021-03-11,49.2725
2021-03-12,48.2423
2021-03-13,48.2423
2021-03-14,48.2423
2021-03-15,47.5177
2021-03-16,45.6985
2021-03-17,43.1235
2021-03-18,42.5527
2021-03-19,42.3863
2021-03-20,42.3863
2021-03-21,42.3863
2021-03-22,43.1995
2021-03-23,40.7504
2021-03-24,41.0366
2021-03-25,40.9625
2021-03-26,41.182
2021-03-27,41.182
2021-03-28,41.182
2021-03-29,39.6308
2021-03-30,42.9766
2021-03-31,43.2949
2021-04-01,44.8191
2021-04-02,44.8191
2021-04-03,44.8191
2021-04-04,44.8191
2021-04-05,42.3527
2021-04-06,43.5722
2021-04-07,42.489
2021-04-08,43.6999
2021-04-09,43.1234
2021-04-10,43.1234
2021-04-11,43.1234
2021-04-12,41.696
2021-04-13,42.0641
2021-04-14,43.6655
2021-04-15,42.0882
2021-04-16,44.8706
2021-04-17,44.8706
2021-04-18,44.8706
2021-04-19,43.303
2021-04-20,41.8407
2021-04-21,42.6813
2021-04-22,41.4323
2021-04-23,42.1456
2021-04-24,42.1456
2021-04-25,42.1456
2021-04-26,43.333
2021-04-27,42.6591
2021-04-28,42.117
2021-04-29,40.7251
2021-04-30,40.764
2021-05-01,40.764
2021-05-02,40.764
2021-05-03,39.182
2021-05-04,44.198
2021-05-05,43.2383
2021-05-06,44.633
2021-05-07,45.4407
2021-05-08,45.4407
2021-05-09,45.4407
2021-05-10,43.1144
2021-05-11,42.7168
2021-05-12,42.6938
2021-05-13,44.3708
2021-05-14,48.1671
2021-05-15,48.1671
2021-05-16,48.1671
2021-05-17,48.1024
2021-05-18,50.0588
2021-05-19,49.5585
2021-05-20,44.6854
2021-05-21,44.8239
2021-05-22,44.8239
2021-05-23,44.8239
2021-05-24,46.9291
2021-05-25,45.4974
2021-05-26,47.0322
2021-05-27,47.6762
2021-05-28,47.5433
2021-05-29,47.5433
2021-05-30,47.5433
2021-05-31,47.5433
2021-06-01,49.6625
2021-06-02,52.5296
2021-06-03,53.9755
2021-06-04,51.337
2021-06-05,51.337
2021-06-06,51.337
2021-06-07,52.6865
2021-06-08,52.4539
2021-06-09,54.1489
2021-06-10,52.8104
2021-06-11,50.9512
2021-06-12,50.9512
2021-06-13,50.9512
2021-06-14,52.3783
2021-06-15,51.7596
2021-06-16,51.8517
2021-06-17,51.4141
2021-06-18,47.9595
2021-06-19,47.9595
2021-06-20,47.9595
2021-06-21,48.9352
2021-06-22,48.8829
2021-06-23,48.523
2021-06-24,49.0269
2021-06-25,47.1861
2021-06-26,47.1861
2021-06-27,47.1861
2021-06-28,48.0533
2021-06-29,47.4705
2021-06-30,47.5156
2021-07-01,48.2691
2021-07-02,47.1087
2021-07-03,47.1087
2021-07-04,47.1087
2021-07-05,47.1087
2021-07-06,46.8176
2021-07-07,46.0983
2021-07-08,46.8615
2021-07-09,50.234
2021-07-10,50.234
2021-07-11,50.234
2021-07-12,49.7632
2021-07-13,48.076
2021-07-14,47.5325
2021-07-15,49.0179
2021-07-16,50.0431
2021-07-17,50.0431
2021-07-18,50.0431
2021-07-19,46.8985
2021-07-20,49.2913
2021-07-21,52.4892
2021-07-22,49.58
2021-07-23,48.057
2021-07-24,48.057
2021-07-25,48.057
2021-07-26,47.8198
2021-07-27,45.6038
2021-07-28,48.0737
2021-07-29,47.8358
2021-07-30,47.5205
2021-07-31,47.5205
2021-08-01,47.5205
2021-08-02,45.3215
2021-08-03,45.9039
2021-08-04,44.2917
2021-08-05,48.3774
2021-08-06,47.1005
2021-08-07,47.1005
2021-08-08,47.1005
2021-08-09,45.6968
2021-08-10,45.489
2021-08-11,43.856
2021-08-12,43.5242
2021-08-13,42.0151
2021-08-14,42.0151
2021-08-15,42.0151
2021-08-16,41.0124
2021-08-17,40.343
2021-08-18,38.6937
2021-08-19,37.813
2021-08-20,36.3997
2021-08-21,36.3997
2021-08-22,36.3997
2021-08-23,39.898
2021-08-24,41.1638
2021-08-25,41.521
2021-08-26,40.4869
2021-08-27,42.7479
2021-08-28,42.7479
2021-08-29,42.7479
2021-08-30,40.5411
2021-08-31,39.8589
2021-09-01,38.9362
2021-09-02,38.9621
2021-09-03,38.4565
2021-09-04,38.4565
2021-09-05,38.4565
2021-09-06,38.4565
2021-09-07,38.7034
2021-09-08,37.6868
2021-09-09,37.9175
2021-09-10,37.2839
2021-09-11,37.2839
2021-09-12,37.2839
2021-09-13,42.4922
2021-09-14,41.5143
2021-09-15,43.1723
2021-09-16,42.6124
2021-09-17,42.2782
2021-09-18,42.2782
2021-09-19,42.2782
2021-09-20,41.6737
2021-09-21,43.391
2021-09-22,41.4105
2021-09-23,44.211
2021-09-24,42.4048
2021-09-25,42.4048
2021-09-26,42.4048
2021-09-27,45.764
2021-09-28,45.7897
2021-09-29,44.8999
2021-09-30,46.5062
2021-10-01,47.5392
2021-10-02,47.5392
2021-10-03,47.5392
2021-10-04,48.2717
2021-10-05,50.2602
2021-10-06,48.0416
2021-10-07,50.8119
2021-10-08,50.9702
2021-10-09,50.9702
2021-10-10,50.9702
2021-10-11,51.967
2021-10-12,50.4476
2021-10-13,51.0601
2021-10-14,51.6907
2021-10-15,49.9645
2021-10-16,49.9645
2021-10-17,49.9645
2021-10-18,50.4097
2021-10-19,52.3371
2021-10-20,52.8341
2021-10-21,51.9059
2021-10-22,55.8071
2021-10-23,55.8071
2021-10-24,55.8071
2021-10-25,57.6535
2021-10-26,56.8195
2021-10-27,53.373
2021-10-28,59.1198
2021-10-29,61.4458
2021-10-30,61.4458
2021-10-31,61.4458
2021-11-01,63.817
2021-11-02,60.7797
2021-11-03,62.0512
2021-11-04,53.6959
2021-11-05,53.674
2021-11-06,53.674
2021-11-07,53.674
2021-11-08,54.0813
2021-11-09,51.4623
2021-11-10,49.459
2021-11-11,49.9365
2021-11-12,46.4838
2021-11-13,46.4838
2021-11-14,46.4838
2021-11-15,46.0504
2021-11-16,46.0504
2021-11-17,43.9086
2021-11-18,43.6034
2021-11-19,42.8524
2021-11-20,42.8524
2021-11-21,42.8524
2021-11-22,45.1454
2021-11-23,44.8403
2021-11-24,43.8191
2021-11-25,43.8191
2021-11-26,42.4878
2021-11-27,42.4878
2021-11-28,42.4878
2021-11-29,43.5156
2021-11-30,42.6352
2021-12-01,41.0759
2021-12-02,42.4984
2021-12-03,41.2756
2021-12-04,41.2756
2021-12-05,41.2756
2021-12-06,41.2756
2021-12-07,41.3651
2021-12-08,41.945
2021-12-09,40.0886
2021-12-10,40.8444
2021-12-11,40.8444
2021-12-12,40.8444
2021-12-13,39.89
2021-12-14,38.9904
2021-12-15,39.7435
2021-12-16,38.361
2021-12-17,40.9863
2021-12-18,40.9863
2021-12-19,40.9863
2021-12-20,38.239
2021-12-21,40.8658
2021-12-22,39.8919
2021-12-23,39.1703
2021-12-24,39.1703
2021-12-25,39.1703
2021-12-26,39.1703
2021-12-27,40.2716
2021-12-28,40.1817
2021-12-29,40.0316
2021-12-30,41.031
2021-12-31,40.6134
2022-01-01,40.6134
2022-01-02,40.6134
2022-01-03,44.7383
2022-01-04,44.5656
2022-01-05,44.9881
2022-01-06,47.2349
2022-01-07,46.4785
2022-01-08,46.4785
2022-01-09,46.4785
2022-01-10,44.9326
2022-01-11,47.8249
2022-01-12,47.3371
2022-01-13,45.4201
2022-01-14,46.2055
2022-01-15,46.2055
2022-01-16,46.2055
2022-01-17,46.2055
2022-01-18,46.275
2022-01-19,44.5188
2022-01-20,41.5209
2022-01-21,38.6314
2022-01-22,38.6314
2022-01-23,38.6314
2022-01-24,41.5223
2022-01-25,40.5347
2022-01-26,38.9416
2022-01-27,38.705
2022-01-28,39.5973
2022-01-29,39.5973
2022-01-30,39.5973
2022-01-31,41.272
2022-02-01,42.5314
2022-02-02,39.2295
2022-02-03,38.4164
2022-02-04,39.1835
2022-02-05,39.1835
2022-02-06,39.1835
2022-02-07,37.7837
2022-02-08,37.3635
2022-02-09,39.4918
2022-02-10,39.2725
2022-02-11,39.3135
2022-02-12,39.3135
2022-02-13,39.3135
2022-02-14,36.806
2022-02-15,38.4715
2022-02-16,37.4753
2022-02-17,36.171
2022-02-18,34.8332
2022-02-19,34.8332
2022-02-20,34.8332
2022-02-21,34.8332
2022-02-22,33.9291
2022-02-23,48.8712
2022-02-24,51.4785
2022-02-25,52.4434
2022-02-26,52.4434
2022-02-27,52.4434
2022-02-28,67.9801
2022-03-01,67.0198
2022-03-02,67.0903
2022-03-03,67.353
2022-03-04,67.0485
2022-03-05,67.0485
2022-03-06,67.0485
2022-03-07,66.7505
2022-03-08,66.8738
2022-03-09,66.8286
2022-03-10,66.4874
2022-03-11,66.5997
2022-03-12,66.5997
2022-03-13,66.5997
2022-03-14,66.8214
2022-03-15,66.1151
2022-03-16,66.4471
2022-03-17,66.007
2022-03-18,65.6293
2022-03-19,65.6293
2022-03-20,65.6293
2022-03-21,65.7259
2022-03-22,65.6687
2022-03-23,65.6893
2022-03-24,65.7319
2022-03-25,65.6265
2022-03-26,65.6265
2022-03-27,65.6265
2022-03-28,65.7401
2022-03-29,65.7986
2022-03-30,65.475
2022-03-31,65.2379
2022-04-01,65.2639
2022-04-02,65.2639
2022-04-03,65.2639
2022-04-04,65.3444
2022-04-05,65.1103
2022-04-06,65.1533
2022-04-07,65.1681
2022-04-08,65.1108
2022-04-09,65.1108
2022-04-10,65.1108
2022-04-11,65.19
2022-04-12,64.9765
2022-04-13,65.0779
2022-04-14,65.389
2022-04-15,65.389
2022-04-16,65.389
2022-04-17,65.389
2022-04-18,65.9811
2022-04-19,66.0342
2022-04-20,65.8571
2022-04-21,65.9892
2022-04-22,65.4653
2022-04-23,65.4653
2022-04-24,65.4653
2022-04-25,65.7665
2022-04-26,65.062
2022-04-27,65.105
2022-04-28,65.1493
2022-04-29,64.8086
2022-04-30,64.8086
2022-05-01,64.8086
2022-05-02,64.998
2022-05-03,64.7277
2022-05-04,64.6814
2022-05-05,64.6814
2022-05-06,64.533
2022-05-07,64.533
2022-05-08,64.533
2022-05-09,64.2281
2022-05-10,63.9675
2022-05-11,64.4744
2022-05-12,64.6258
2022-05-13,64.6258
2022-05-14,64.6258
2022-05-15,64.6258
2022-05-16,64.5669
2022-05-17,64.3848
2022-05-18,64.8294
2022-05-19,64.1917
2022-05-20,65.2525
2022-05-21,65.2525
2022-05-22,65.2525
2022-05-23,64.855
2022-05-24,64.1809
2022-05-25,64.2578
2022-05-26,64.5333
2022-05-27,64.2405
2022-05-28,64.2405
2022-05-29,64.2405
2022-05-30,64.2405
2022-05-31,64.0902
2022-06-01,64.3063
2022-06-02,64.2263
2022-06-03,64.4549
2022-06-04,64.4549
2022-06-05,64.4549
2022-06-06,64.3698
2022-06-07,64.1944
2022-06-08,64.692
2022-06-09,64.5066
2022-06-10,64.7678
2022-06-11,64.7678
2022-06-12,64.7678
2022-06-13,64.7678
2022-06-14,64.7678
2022-06-15,64.7678
2022-06-16,64.7678
2022-06-17,64.7678
2022-06-18,64.7678
2022-06-19,64.7678
2022-06-20,64.7678
2022-06-21,64.7678
2022-06-22,64.7678
2022-06-23,64.7678
2022-06-24,64.7678
2022-06-25,64.7678
2022-06-26,64.7678
2022-06-27,64.7678
2022-06-28,64.7678
2022-06-29,64.7678
2022-06-30,64.7678
2022-07-01,64.7678
2022-07-02,64.7678
2022-07-03,64.7678
2022-07-04,64.7678
2022-07-05,64.7678
2022-07-06,64.7678
2022-07-07,64.7678
2022-07-08,64.7678
2022-07-09,64.7678
2022-07-10,64.7678
2022-07-11,64.7678
2022-07-12,64.7678
2022-07-13,64.7678
2022-07-14,64.7678
2022-07-15,64.7678
2022-07-16,64.7678
2022-07-17,64.7678
2022-07-18,64.7678
2022-07-19,64.7678
2022-07-20,64.7678
2022-07-21,64.7678
2022-07-22,64.7678
2022-07-23,64.7678
2022-07-24,64.7678
2022-07-25,64.7678
2022-07-26,64.7678
2022-07-27,64.7678
2022-07-28,64.7678
2022-07-29,64.7678
2022-07-30,64.7678
2022-07-31,64.7678
2022-08-01,64.7678
2022-08-02,64.7678
2022-08-03,64.7678
2022-08-04,64.7678
2022-08-05,64.7678
2022-08-06,64.7678
2022-08-07,64.7678
2022-08-08,64.7678
2022-08-09,64.7678
2022-08-10,64.7678
2022-08-11,64.7678
2022-08-12,64.7678
2022-08-13,64.7678
2022-08-14,64.7678
2022-08-15,64.7678
2022-08-16,64.7678
2022-08-17,64.7678
2022-08-18,64.7678
2022-08-19,64.7678
2022-08-20,64.7678
2022-08-21,64.7678
2022-08-22,64.7678
2022-08-23,64.7678
2022-08-24,64.7678
2022-08-25,64.7678
2022-08-26,64.7678
2022-08-27,64.7678
2022-08-28,64.7678
2022-08-29,64.7678
2022-08-30,64.7678
2022-08-31,64.7678
2022-09-01,64.7678
2022-09-02,64.7678
2022-09-03,64.7678
2022-09-04,64.7678
2022-09-05,64.7678
2022-09-06,64.7678
2022-09-07,64.7678
2022-09-08,64.7678
2022-09-09,64.7678
2022-09-10,64.7678
2022-09-11,64.7678
2022-09-12,64.7678
2022-09-13,64.7678
2022-09-14,64.7678
2022-09-15,64.7678
2022-09-16,64.7678
2022-09-17,64.7678
2022-09-18,64.7678
2022-09-19,64.7678
2022-09-20,64.7678
2022-09-21,64.7678
2022-09-22,64.7678
2022-09-23,64.7678
2022-09-24,64.7678
2022-09-25,64.7678
2022-09-26,64.7678
2022-09-27,64.7678
2022-09-28,64.7678
2022-09-29,64.7678
2022-09-30,64.7678
2022-10-01,64.7678
2022-10-02,64.7678
2022-10-03,64.7678
2022-10-04,64.7678
2022-10-05,64.7678
2022-10-06,64.7678
2022-10-07,64.7678
2022-10-08,64.7678
2022-10-09,64.7678
2022-10-10,64.7678
2022-10-11,64.7678
2022-10-12,64.7678
2022-10-13,64.7678
2022-10-14,64.7678
2022-10-15,64.7678
2022-10-16,64.7678
2022-10-17,64.7678
2022-10-18,64.7678
2022-10-19,64.7678
2022-10-20,64.7678
2022-10-21,64.7678
2022-10-22,64.7678
2022-10-23,64.7678
2022-10-24,64.7678
2022-10-25,64.7678
2022-10-26,64.7678
2022-10-27,64.7678
2022-10-28,64.7678
2022-10-29,64.7678
2022-10-30,64.7678
2022-10-31,64.7678
2022-11-01,64.7678
2022-11-02,64.7678
2022-11-03,64.7678
2022-11-04,64.7678
2022-11-05,64.7678
2022-11-06,64.7678
2022-11-07,64.7678
2022-11-08,64.7678
2022-11-09,64.7678
2022-11-10,64.7678
2022-11-11,64.7678
2022-11-12,64.7678
2022-11-13,64.7678
2022-11-14,64.7678
2022-11-15,64.7678
2022-11-16,64.7678
2022-11-17,64.7678
2022-11-18,64.7678
2022-11-19,64.7678
2022-11-20,64.7678
2022-11-21,64.7678
2022-11-22,64.7678
2022-11-23,64.7678
2022-11-24,64.7678
2022-11-25,64.7678
2022-11-26,64.7678
2022-11-27,64.7678
2022-11-28,64.7678
2022-11-29,64.7678
2022-11-30,64.7678
2022-12-01,64.7678
2022-12-02,64.7678
2022-12-03,64.7678
2022-12-04,64.7678
2022-12-05,64.7678
2022-12-06,64.7678
2022-12-07,64.7678
2022-12-08,64.7678
2022-12-09,64.7678
2022-12-10,64.7678
2022-12-11,64.7678
2022-12-12,64.7678
2022-12-13,64.7678
2022-12-14,64.7678
2022-12-15,64.7678
2022-12-16,64.7678
2022-12-17,64.7678
2022-12-18,64.7678
2022-12-19,64.7678
2022-12-20,64.7678
2022-12-21,64.7678
2022-12-22,64.7678
2022-12-23,64.7678
2022-12-24,64.7678
2022-12-25,64.7678
2022-12-26,64.7678
2022-12-27,64.7678
2022-12-28,64.7678
2022-12-29,64.7678
2022-12-30,64.7678
2022-12-31,64.7678
2023-01-01,64.7678
2023-01-02,64.7678
2023-01-03,64.7678
2023-01-04,64.7678
2023-01-05,64.7678
2023-01-06,64.7678
2023-01-07,64.7678
2023-01-08,64.7678
2023-01-09,64.7678
2023-01-10,64.7678
2023-01-11,64.7678
2023-01-12,64.7678
2023-01-13,64.7678
2023-01-14,64.7678
2023-01-15,64.7678
2023-01-16,64.7678
2023-01-17,64.7678
2023-01-18,64.7678
2023-01-19,64.7678
2023-01-20,64.7678
2023-01-21,64.7678
2023-01-22,64.7678
2023-01-23,64.7678
2023-01-24,64.7678
2023-01-25,64.7678
2023-01-26,64.7678
2023-01-27,64.7678
2023-01-28,64.7678
2023-01-29,64.7678
2023-01-30,64.7678
2023-01-31,64.7678
2023-02-01,64.7678
2023-02-02,64.7678
2023-02-03,64.7678
2023-02-04,64.7678
2023-02-05,64.7678
2023-02-06,64.7678
2023-02-07,64.7678
2023-02-08,64.7678
2023-02-09,64.7678
2023-02-10,64.7678
2023-02-11,64.7678
2023-02-12,64.7678
2023-02-13,64.7678
2023-02-14,64.7678
2023-02-15,64.7678
2023-02-16,64.7678
2023-02-17,64.7678
2023-02-18,64.7678
2023-02-19,64.7678
2023-02-20,64.7678
2023-02-21,64.7678
2023-02-22,64.7678
2023-02-23,64.7678
2023-02-24,64.7678
2023-02-25,64.7678
2023-02-26,64.7678
2023-02-27,64.7678
2023-02-28,64.7678
2023-03-01,64.7678
2023-03-02,64.7678
2023-03-03,64.7678
2023-03-04,64.7678
2023-03-05,64.7678
2023-03-06,64.7678
2023-03-07,64.7678
2023-03-08,64.7678
2023-03-09,64.7678
2023-03-10,64.7678
2023-03-11,64.7678
2023-03-12,64.7678
2023-03-13,64.7678
2023-03-14,64.7678
2023-03-15,64.7678
2023-03-16,64.7678
2023-03-17,64.7678
2023-03-18,64.7678
2023-03-19,64.7678
