,FICO US Equity
2022-07-04,50.9984
2022-07-05,51.6533
2022-07-06,53.2674
2022-07-07,54.2178
2022-07-08,53.0651
2022-07-09,53.0651
2022-07-10,53.0651
2022-07-11,52.8137
2022-07-12,51.4218
2022-07-13,52.3779
2022-07-14,53.1026
2022-07-15,55.0602
2022-07-16,55.0602
2022-07-17,55.0602
2022-07-18,54.2877
2022-07-19,57.4859
2022-07-20,59.3588
2022-07-21,62.2729
2022-07-22,62.518
2022-07-23,62.518
2022-07-24,62.518
2022-07-25,62.8757
2022-07-26,52.2812
2022-07-27,54.1884
2022-07-28,57.4447
2022-07-29,58.3921
2022-07-30,58.3921
2022-07-31,58.3921
2022-08-01,58.0832
2022-08-02,58.4084
2022-08-03,59.7447
2022-08-04,60.5684
2022-08-05,61.7278
2022-08-06,61.7278
2022-08-07,61.7278
2022-08-08,62.9041
2022-08-09,63.0221
2022-08-10,64.6767
2022-08-11,60.7058
2022-08-12,61.4496
2022-08-13,61.4496
2022-08-14,61.4496
2022-08-15,61.1951
2022-08-16,63.1207
2022-08-17,62.4874
2022-08-18,61.9861
2022-08-19,59.8901
2022-08-20,59.8901
2022-08-21,59.8901
2022-08-22,56.7837
2022-08-23,56.3279
2022-08-24,56.8464
2022-08-25,58.2059
2022-08-26,55.888
2022-08-27,55.888
2022-08-28,55.888
2022-08-29,52.3529
2022-08-30,50.7944
2022-08-31,49.3384
2022-09-01,47.8853
2022-09-02,47.2206
2022-09-03,47.2206
2022-09-04,47.2206
2022-09-05,47.2206
2022-09-06,47.6778
2022-09-07,49.6086
2022-09-08,50.107
2022-09-09,50.1465
2022-09-10,50.1465
2022-09-11,50.1465
2022-09-12,52.3149
2022-09-13,50.6901
2022-09-14,52.9891
2022-09-15,51.4513
2022-09-16,53.3146
2022-09-17,53.3146
2022-09-18,53.3146
2022-09-19,49.3446
2022-09-20,49.4002
2022-09-21,49.3101
2022-09-22,46.8913
2022-09-23,44.2946
2022-09-24,44.2946
2022-09-25,44.2946
2022-09-26,44.3683
2022-09-27,43.7891
2022-09-28,45.8779
2022-09-29,44.0202
2022-09-30,41.3093
2022-10-01,41.3093
2022-10-02,41.3093
2022-10-03,44.5837
2022-10-04,48.8574
2022-10-05,48.5964
2022-10-06,43.2108
2022-10-07,41.117
2022-10-08,41.117
2022-10-09,41.117
2022-10-10,40.0981
2022-10-11,42.4572
2022-10-12,42.3802
2022-10-13,42.1468
2022-10-14,41.4498
2022-10-15,41.4498
2022-10-16,41.4498
2022-10-17,43.7807
2022-10-18,46.4485
2022-10-19,44.2114
2022-10-20,44.1398
2022-10-21,44.4165
2022-10-22,44.4165
2022-10-23,44.4165
2022-10-24,46.0244
2022-10-25,50.0764
2022-10-26,53.2628
2022-10-27,58.2858
2022-10-28,60.0203
2022-10-29,60.0203
2022-10-30,60.0203
2022-10-31,58.5228
2022-11-01,57.8748
2022-11-02,51.6496
2022-11-03,49.5645
2022-11-04,49.3114
2022-11-05,49.3114
2022-11-06,49.3114
2022-11-07,49.6116
2022-11-08,52.2784
2022-11-09,50.9013
2022-11-10,68.4524
2022-11-11,70.4915
2022-11-12,70.4915
2022-11-13,70.4915
2022-11-14,67.9086
2022-11-15,69.7523
2022-11-16,69.8571
2022-11-17,64.6269
2022-11-18,62.9816
2022-11-19,62.9816
2022-11-20,62.9816
2022-11-21,63.4659
2022-11-22,62.8883
2022-11-23,63.0231
2022-11-24,63.0231
2022-11-25,63.9754
2022-11-26,63.9754
2022-11-27,63.9754
2022-11-28,63.7341
2022-11-29,64.043
2022-11-30,66.8125
2022-12-01,66.9416
2022-12-02,66.9585
2022-12-03,66.9585
2022-12-04,66.9585
2022-12-05,65.1975
2022-12-06,64.722
2022-12-07,65.133
2022-12-08,66.3315
2022-12-09,64.4293
2022-12-10,64.4293
2022-12-11,64.4293
2022-12-12,64.5241
2022-12-13,65.0014
2022-12-14,62.1756
2022-12-15,60.5148
2022-12-16,59.0545
2022-12-17,59.0545
2022-12-18,59.0545
2022-12-19,58.1016
2022-12-20,58.8601
2022-12-21,61.8537
2022-12-22,61.8936
2022-12-23,62.1795
2022-12-24,62.1795
2022-12-25,62.1795
2022-12-26,62.1795
2022-12-27,61.6539
2022-12-28,60.0614
2022-12-29,58.8101
2022-12-30,58.3193
2022-12-31,58.3193
2023-01-01,58.3193
2023-01-02,58.3193
2023-01-03,56.7581
2023-01-04,59.4691
2023-01-05,56.9568
2023-01-06,57.7238
2023-01-07,57.7238
2023-01-08,57.7238
2023-01-09,56.0688
2023-01-10,54.4654
2023-01-11,56.5683
2023-01-12,57.5899
2023-01-13,59.4327
2023-01-14,59.4327
2023-01-15,59.4327
2023-01-16,59.4327
2023-01-17,60.853
2023-01-18,61.1483
2023-01-19,59.7846
2023-01-20,63.294
2023-01-21,63.294
2023-01-22,63.294
2023-01-23,63.3945
2023-01-24,61.2041
2023-01-25,61.5725
2023-01-26,62.0327
2023-01-27,63.9994
2023-01-28,63.9994
2023-01-29,63.9994
2023-01-30,60.3616
2023-01-31,63.2906
2023-02-01,65.3363
2023-02-02,66.2255
2023-02-03,64.2181
2023-02-04,64.2181
2023-02-05,64.2181
2023-02-06,62.5043
2023-02-07,63.0333
2023-02-08,62.8804
2023-02-09,63.0019
2023-02-10,63.2801
2023-02-11,63.2801
2023-02-12,63.2801
2023-02-13,65.2509
2023-02-14,65.7515
2023-02-15,65.8687
2023-02-16,63.044
2023-02-17,61.6663
2023-02-18,61.6663
2023-02-19,61.6663
2023-02-20,61.6663
2023-02-21,57.6715
2023-02-22,57.3317
2023-02-23,58.6882
2023-02-24,57.3682
2023-02-25,57.3682
2023-02-26,57.3682
2023-02-27,58.1282
2023-02-28,59.3003
2023-03-01,60.1921
2023-03-02,60.967
2023-03-03,63.7039
2023-03-04,63.7039
2023-03-05,63.7039
2023-03-06,61.5243
2023-03-07,62.3184
2023-03-08,62.0124
2023-03-09,60.9435
2023-03-10,60.7668
2023-03-11,60.7668
2023-03-12,60.7668
2023-03-13,57.4574
2023-03-14,59.9141
2023-03-15,53.3998
2023-03-16,55.4453
2023-03-17,50.5245
