,MRO US Equity
2020-09-13,39.4968
2020-09-14,38.951
2020-09-15,38.4796
2020-09-16,41.1801
2020-09-17,42.6019
2020-09-18,44.2288
2020-09-19,44.2288
2020-09-20,44.2288
2020-09-21,41.9447
2020-09-22,41.1831
2020-09-23,39.0634
2020-09-24,40.2863
2020-09-25,38.913
2020-09-26,38.913
2020-09-27,38.913
2020-09-28,40.7563
2020-09-29,39.6827
2020-09-30,39.1089
2020-10-01,37.9728
2020-10-02,40.1566
2020-10-03,40.1566
2020-10-04,40.1566
2020-10-05,41.5344
2020-10-06,39.8932
2020-10-07,41.0349
2020-10-08,44.0868
2020-10-09,42.9822
2020-10-10,42.9822
2020-10-11,42.9822
2020-10-12,43.3493
2020-10-13,42.7794
2020-10-14,42.4905
2020-10-15,43.413
2020-10-16,41.4479
2020-10-17,41.4479
2020-10-18,41.4479
2020-10-19,40.5926
2020-10-20,42.8953
2020-10-21,42.3953
2020-10-22,45.9168
2020-10-23,46.7892
2020-10-24,46.7892
2020-10-25,46.7892
2020-10-26,43.5694
2020-10-27,43.5694
2020-10-28,40.8521
2020-10-29,42.7005
2020-10-30,42.4067
2020-10-31,42.4067
2020-11-01,42.4067
2020-11-02,44.8908
2020-11-03,44.7856
2020-11-04,46.4721
2020-11-05,46.7311
2020-11-06,44.9322
2020-11-07,44.9322
2020-11-08,44.9322
2020-11-09,55.5523
2020-11-10,55.3223
2020-11-11,55.3223
2020-11-12,52.4199
2020-11-13,54.7762
2020-11-14,54.7762
2020-11-15,54.7762
2020-11-16,58.497
2020-11-17,58.9156
2020-11-18,58.7929
2020-11-19,60.4949
2020-11-20,59.3537
2020-11-21,59.3537
2020-11-22,59.3537
2020-11-23,63.8248
2020-11-24,65.7398
2020-11-25,65.4837
2020-11-26,65.4837
2020-11-27,64.4446
2020-11-28,64.4446
2020-11-29,64.4446
2020-11-30,59.2197
2020-12-01,58.5346
2020-12-02,60.1252
2020-12-03,61.1278
2020-12-04,65.6624
2020-12-05,65.6624
2020-12-06,65.6624
2020-12-07,63.796
2020-12-08,66.1592
2020-12-09,66.6336
2020-12-10,67.5167
2020-12-11,64.683
2020-12-12,64.683
2020-12-13,64.683
2020-12-14,60.935
2020-12-15,62.2012
2020-12-16,62.5972
2020-12-17,61.926
2020-12-18,59.9317
2020-12-19,59.9317
2020-12-20,59.9317
2020-12-21,57.9995
2020-12-22,55.5301
2020-12-23,59.2677
2020-12-24,57.4689
2020-12-25,57.4689
2020-12-26,57.4689
2020-12-27,57.4689
2020-12-28,57.4689
2020-12-29,56.8534
2020-12-30,58.6113
2020-12-31,57.2475
2021-01-01,57.2475
2021-01-02,57.2475
2021-01-03,57.2475
2021-01-04,58.4776
2021-01-05,62.7715
2021-01-06,63.0899
2021-01-07,64.2906
2021-01-08,62.735
2021-01-09,62.735
2021-01-10,62.735
2021-01-11,63.3252
2021-01-12,67.7306
2021-01-13,64.0182
2021-01-14,67.3505
2021-01-15,63.3071
2021-01-16,63.3071
2021-01-17,63.3071
2021-01-18,63.3071
2021-01-19,64.9649
2021-01-20,65.2189
2021-01-21,61.7897
2021-01-22,60.8944
2021-01-23,60.8944
2021-01-24,60.8944
2021-01-25,58.0246
2021-01-26,55.1718
2021-01-27,55.6232
2021-01-28,55.7549
2021-01-29,53.1446
2021-01-30,53.1446
2021-01-31,53.1446
2021-02-01,53.8432
2021-02-02,54.1262
2021-02-03,56.9906
2021-02-04,57.0567
2021-02-05,57.9256
2021-02-06,57.9256
2021-02-07,57.9256
2021-02-08,63.9604
2021-02-09,63.1496
2021-02-10,64.1931
2021-02-11,61.1478
2021-02-12,62.3436
2021-02-13,62.3436
2021-02-14,62.3436
2021-02-15,62.3436
2021-02-16,65.4076
2021-02-17,65.5502
2021-02-18,61.5268
2021-02-19,63.2029
2021-02-20,63.2029
2021-02-21,63.2029
2021-02-22,66.6219
2021-02-23,70.2785
2021-02-24,72.4871
2021-02-25,68.3167
2021-02-26,66.8432
2021-02-27,66.8432
2021-02-28,66.8432
2021-03-01,67.209
2021-03-02,67.3209
2021-03-03,68.7899
2021-03-04,71.2313
2021-03-05,73.0814
2021-03-06,73.0814
2021-03-07,73.0814
2021-03-08,68.6609
2021-03-09,66.0437
2021-03-10,66.8016
2021-03-11,67.7822
2021-03-12,65.6383
2021-03-13,65.6383
2021-03-14,65.6383
2021-03-15,64.6152
2021-03-16,60.7618
2021-03-17,61.5656
2021-03-18,55.7743
2021-03-19,57.2186
2021-03-20,57.2186
2021-03-21,57.2186
2021-03-22,56.1584
2021-03-23,52.6525
2021-03-24,53.8712
2021-03-25,54.277
2021-03-26,56.7275
2021-03-27,56.7275
2021-03-28,56.7275
2021-03-29,55.6801
2021-03-30,56.0337
2021-03-31,54.3516
2021-04-01,59.0562
2021-04-02,59.0562
2021-04-03,59.0562
2021-04-04,59.0562
2021-04-05,55.8382
2021-04-06,55.5772
2021-04-07,54.5223
2021-04-08,54.3091
2021-04-09,54.3552
2021-04-10,54.3552
2021-04-11,54.3552
2021-04-12,53.5712
2021-04-13,53.5142
2021-04-14,55.1445
2021-04-15,53.6694
2021-04-16,51.8888
2021-04-17,51.8888
2021-04-18,51.8888
2021-04-19,52.4156
2021-04-20,49.4999
2021-04-21,51.2792
2021-04-22,50.6636
2021-04-23,52.4872
2021-04-24,52.4872
2021-04-25,52.4872
2021-04-26,53.0678
2021-04-27,54.4293
2021-04-28,57.8811
2021-04-29,57.7536
2021-04-30,54.8186
2021-05-01,54.8186
2021-05-02,54.8186
2021-05-03,54.0329
2021-05-04,55.0079
2021-05-05,56.8993
2021-05-06,55.6261
2021-05-07,57.5426
2021-05-08,57.5426
2021-05-09,57.5426
2021-05-10,56.0028
2021-05-11,54.988
2021-05-12,55.2502
2021-05-13,52.289
2021-05-14,56.0719
2021-05-15,56.0719
2021-05-16,56.0719
2021-05-17,58.186
2021-05-18,56.4321
2021-05-19,54.4902
2021-05-20,54.0095
2021-05-21,54.3738
2021-05-22,54.3738
2021-05-23,54.3738
2021-05-24,56.268
2021-05-25,54.3137
2021-05-26,55.5501
2021-05-27,56.514
2021-05-28,56.6164
2021-05-29,56.6164
2021-05-30,56.6164
2021-05-31,56.6164
2021-06-01,63.8784
2021-06-02,64.3646
2021-06-03,63.7501
2021-06-04,63.7501
2021-06-05,63.7501
2021-06-06,63.7501
2021-06-07,62.8933
2021-06-08,62.2442
2021-06-09,60.5912
2021-06-10,61.1023
2021-06-11,61.0278
2021-06-12,61.0278
2021-06-13,61.0278
2021-06-14,60.7217
2021-06-15,62.751
2021-06-16,61.3459
2021-06-17,55.8151
2021-06-18,53.7324
2021-06-19,53.7324
2021-06-20,53.7324
2021-06-21,58.1268
2021-06-22,58.2682
2021-06-23,58.7009
2021-06-24,60.0809
2021-06-25,61.1009
2021-06-26,61.1009
2021-06-27,61.1009
2021-06-28,56.4859
2021-06-29,56.0991
2021-06-30,57.5523
2021-07-01,60.141
2021-07-02,58.0116
2021-07-03,58.0116
2021-07-04,58.0116
2021-07-05,58.0116
2021-07-06,54.0521
2021-07-07,52.4325
2021-07-08,52.5376
2021-07-09,54.1614
2021-07-10,54.1614
2021-07-11,54.1614
2021-07-12,54.5248
2021-07-13,53.2154
2021-07-14,49.6886
2021-07-15,48.1481
2021-07-16,45.5893
2021-07-17,45.5893
2021-07-18,45.5893
2021-07-19,42.5797
2021-07-20,43.9172
2021-07-21,46.9941
2021-07-22,46.1539
2021-07-23,45.171
2021-07-24,45.171
2021-07-25,45.171
2021-07-26,47.0942
2021-07-27,44.8268
2021-07-28,47.1719
2021-07-29,47.3414
2021-07-30,46.2169
2021-07-31,46.2169
2021-08-01,46.2169
2021-08-02,44.767
2021-08-03,46.2703
2021-08-04,43.8037
2021-08-05,48.0441
2021-08-06,48.9594
2021-08-07,48.9594
2021-08-08,48.9594
2021-08-09,48.2355
2021-08-10,51.0689
2021-08-11,51.3289
2021-08-12,51.3289
2021-08-13,49.6354
2021-08-14,49.6354
2021-08-15,49.6354
2021-08-16,47.3205
2021-08-17,46.6373
2021-08-18,44.8346
2021-08-19,42.5959
2021-08-20,42.8526
2021-08-21,42.8526
2021-08-22,42.8526
2021-08-23,46.4447
2021-08-24,48.2435
2021-08-25,49.3227
2021-08-26,47.8031
2021-08-27,50.5606
2021-08-28,50.5606
2021-08-29,50.5606
2021-08-30,49.189
2021-08-31,49.1339
2021-09-01,46.4916
2021-09-02,49.1474
2021-09-03,48.6586
2021-09-04,48.6586
2021-09-05,48.6586
2021-09-06,48.6586
2021-09-07,48.382
2021-09-08,46.2605
2021-09-09,47.2423
2021-09-10,46.8001
2021-09-11,46.8001
2021-09-12,46.8001
2021-09-13,51.5507
2021-09-14,49.572
2021-09-15,54.2438
2021-09-16,52.5104
2021-09-17,50.7776
2021-09-18,50.7776
2021-09-19,50.7776
2021-09-20,48.109
2021-09-21,47.7594
2021-09-22,50.9708
2021-09-23,54.3496
2021-09-24,54.8931
2021-09-25,54.8931
2021-09-26,54.8931
2021-09-27,58.3553
2021-09-28,58.7596
2021-09-29,58.8835
2021-09-30,58.1606
2021-10-01,60.5409
2021-10-02,60.5409
2021-10-03,60.5409
2021-10-04,62.8066
2021-10-05,64.7581
2021-10-06,62.9563
2021-10-07,63.9231
2021-10-08,66.3145
2021-10-09,66.3145
2021-10-10,66.3145
2021-10-11,65.5548
2021-10-12,65.1046
2021-10-13,64.5155
2021-10-14,65.762
2021-10-15,65.9036
2021-10-16,65.9036
2021-10-17,65.9036
2021-10-18,66.7916
2021-10-19,66.5049
2021-10-20,66.8727
2021-10-21,64.5983
2021-10-22,66.1356
2021-10-23,66.1356
2021-10-24,66.1356
2021-10-25,66.8796
2021-10-26,67.141
2021-10-27,62.41
2021-10-28,63.4352
2021-10-29,62.518
2021-10-30,62.518
2021-10-31,62.518
2021-11-01,65.3485
2021-11-02,64.5671
2021-11-03,61.5887
2021-11-04,61.9267
2021-11-05,63.9763
2021-11-06,63.9763
2021-11-07,63.9763
2021-11-08,64.5682
2021-11-09,64.7281
2021-11-10,60.0991
2021-11-11,60.6722
2021-11-12,60.3274
2021-11-13,60.3274
2021-11-14,60.3274
2021-11-15,60.6512
2021-11-16,60.7936
2021-11-17,56.3629
2021-11-18,56.519
2021-11-19,51.3847
2021-11-20,51.3847
2021-11-21,51.3847
2021-11-22,53.2818
2021-11-23,57.4529
2021-11-24,58.8826
2021-11-25,58.8826
2021-11-26,52.4449
2021-11-27,52.4449
2021-11-28,52.4449
2021-11-29,53.1483
2021-11-30,51.2656
2021-12-01,49.405
2021-12-02,51.6614
2021-12-03,50.2012
2021-12-04,50.2012
2021-12-05,50.2012
2021-12-06,51.7105
2021-12-07,54.9457
2021-12-08,54.3095
2021-12-09,53.5084
2021-12-10,54.3444
2021-12-11,54.3444
2021-12-12,54.3444
2021-12-13,50.0512
2021-12-14,49.0373
2021-12-15,48.8909
2021-12-16,49.9722
2021-12-17,48.9019
2021-12-18,48.9019
2021-12-19,48.9019
2021-12-20,47.4501
2021-12-21,52.023
2021-12-22,53.3301
2021-12-23,53.1163
2021-12-24,53.1163
2021-12-25,53.1163
2021-12-26,53.1163
2021-12-27,55.6897
2021-12-28,55.2416
2021-12-29,55.6568
2021-12-30,54.381
2021-12-31,54.7226
2022-01-01,54.7226
2022-01-02,54.7226
2022-01-03,56.8705
2022-01-04,60.0911
2022-01-05,57.6825
2022-01-06,60.9978
2022-01-07,61.7908
2022-01-08,61.7908
2022-01-09,61.7908
2022-01-10,58.8438
2022-01-11,62.2691
2022-01-12,62.4448
2022-01-13,61.6136
2022-01-14,64.7352
2022-01-15,64.7352
2022-01-16,64.7352
2022-01-17,64.7352
2022-01-18,64.4941
2022-01-19,62.507
2022-01-20,60.0701
2022-01-21,56.9012
2022-01-22,56.9012
2022-01-23,56.9012
2022-01-24,57.6973
2022-01-25,62.0483
2022-01-26,62.4149
2022-01-27,63.2168
2022-01-28,63.1587
2022-01-29,63.1587
2022-01-30,63.1587
2022-01-31,61.013
2022-02-01,64.9424
2022-02-02,65.9064
2022-02-03,65.1535
2022-02-04,67.1259
2022-02-05,67.1259
2022-02-06,67.1259
2022-02-07,67.4436
2022-02-08,64.5118
2022-02-09,65.8036
2022-02-10,65.1032
2022-02-11,67.4896
2022-02-12,67.4896
2022-02-13,67.4896
2022-02-14,62.0064
2022-02-15,59.0202
2022-02-16,60.7476
2022-02-17,63.2284
2022-02-18,63.1277
2022-02-19,63.1277
2022-02-20,63.1277
2022-02-21,63.1277
2022-02-22,61.7546
2022-02-23,62.1957
2022-02-24,60.595
2022-02-25,62.0613
2022-02-26,62.0613
2022-02-27,62.0613
2022-02-28,64.1468
2022-03-01,65.1096
2022-03-02,65.4298
2022-03-03,64.8146
2022-03-04,67.4617
2022-03-05,67.4617
2022-03-06,67.4617
2022-03-07,68.8327
2022-03-08,67.4752
2022-03-09,63.7369
2022-03-10,65.1273
2022-03-11,61.518
2022-03-12,61.518
2022-03-13,61.518
2022-03-14,56.9644
2022-03-15,54.7211
2022-03-16,54.4699
2022-03-17,59.2441
2022-03-18,59.2739
2022-03-19,59.2739
2022-03-20,59.2739
2022-03-21,64.5631
2022-03-22,62.8904
2022-03-23,65.0971
2022-03-24,64.8802
2022-03-25,66.073
2022-03-26,66.073
2022-03-27,66.073
2022-03-28,62.8267
2022-03-29,61.6158
2022-03-30,62.8915
2022-03-31,61.249
2022-04-01,62.8941
2022-04-02,62.8941
2022-04-03,62.8941
2022-04-04,62.5934
2022-04-05,58.9298
2022-04-06,57.4282
2022-04-07,58.8828
2022-04-08,61.4728
2022-04-09,61.4728
2022-04-10,61.4728
2022-04-11,58.7873
2022-04-12,61.4756
2022-04-13,62.2043
2022-04-14,62.3027
2022-04-15,62.3027
2022-04-16,62.3027
2022-04-17,62.3027
2022-04-18,62.9755
2022-04-19,62.5478
2022-04-20,64.705
2022-04-21,58.459
2022-04-22,54.6461
2022-04-23,54.6461
2022-04-24,54.6461
2022-04-25,51.8841
2022-04-26,51.6955
2022-04-27,53.3896
2022-04-28,55.611
2022-04-29,53.8199
2022-04-30,53.8199
2022-05-01,53.8199
2022-05-02,53.9053
2022-05-03,57.4309
2022-05-04,60.8612
2022-05-05,60.826
2022-05-06,61.8978
2022-05-07,61.8978
2022-05-08,61.8978
2022-05-09,50.0034
2022-05-10,50.4769
2022-05-11,52.3919
2022-05-12,52.2846
2022-05-13,56.5831
2022-05-14,56.5831
2022-05-15,56.5831
2022-05-16,58.6048
2022-05-17,59.5226
2022-05-18,55.1502
2022-05-19,55.3847
2022-05-20,56.2033
2022-05-21,56.2033
2022-05-22,56.2033
2022-05-23,58.0271
2022-05-24,57.8838
2022-05-25,59.7944
2022-05-26,61.2417
2022-05-27,63.6558
2022-05-28,63.6558
2022-05-29,63.6558
2022-05-30,63.6558
2022-05-31,64.2835
2022-06-01,64.1244
2022-06-02,63.5387
2022-06-03,64.4348
2022-06-04,64.4348
2022-06-05,64.4348
2022-06-06,63.5263
2022-06-07,64.9647
2022-06-08,64.1384
2022-06-09,61.8332
2022-06-10,58.7494
2022-06-11,58.7494
2022-06-12,58.7494
2022-06-13,53.3063
2022-06-14,54.2299
2022-06-15,52.3036
2022-06-16,46.575
2022-06-17,43.4878
2022-06-18,43.4878
2022-06-19,43.4878
2022-06-20,43.4878
2022-06-21,45.3491
2022-06-22,41.9211
2022-06-23,40.0424
2022-06-24,40.1195
2022-06-25,40.1195
2022-06-26,40.1195
2022-06-27,42.8324
2022-06-28,45.2543
2022-06-29,42.7676
2022-06-30,42.2124
2022-07-01,42.3871
2022-07-02,42.3871
2022-07-03,42.3871
2022-07-04,42.3871
2022-07-05,39.8587
2022-07-06,39.0942
2022-07-07,42.0335
2022-07-08,41.8337
2022-07-09,41.8337
2022-07-10,41.8337
2022-07-11,41.0989
2022-07-12,39.9026
2022-07-13,40.1212
2022-07-14,39.5081
2022-07-15,40.7568
2022-07-16,40.7568
2022-07-17,40.7568
2022-07-18,42.757
2022-07-19,45.2788
2022-07-20,46.3091
2022-07-21,44.6565
2022-07-22,43.7846
2022-07-23,43.7846
2022-07-24,43.7846
2022-07-25,47.4844
2022-07-26,46.8817
2022-07-27,49.2745
2022-07-28,49.4445
2022-07-29,51.4869
2022-07-30,51.4869
2022-07-31,51.4869
2022-08-01,49.5149
2022-08-02,49.2499
2022-08-03,46.9124
2022-08-04,43.8259
2022-08-05,44.6222
2022-08-06,44.6222
2022-08-07,44.6222
2022-08-08,44.7842
2022-08-09,45.1437
2022-08-10,46.203
2022-08-11,50.3044
2022-08-12,50.6761
2022-08-13,50.6761
2022-08-14,50.6761
2022-08-15,48.9834
2022-08-16,48.333
2022-08-17,49.2972
2022-08-18,52.3388
2022-08-19,51.9594
2022-08-20,51.9594
2022-08-21,51.9594
2022-08-22,52.4433
2022-08-23,55.0561
2022-08-24,56.4117
2022-08-25,56.5985
2022-08-26,55.9474
2022-08-27,55.9474
2022-08-28,55.9474
2022-08-29,57.4658
2022-08-30,53.7827
2022-08-31,53.808
2022-09-01,51.8403
2022-09-02,53.8968
2022-09-03,53.8968
2022-09-04,53.8968
2022-09-05,53.8968
2022-09-06,53.3302
2022-09-07,51.5595
2022-09-08,53.4002
2022-09-09,55.2852
2022-09-10,55.2852
2022-09-11,55.2852
2022-09-12,57.3359
2022-09-13,55.1503
2022-09-14,57.2175
2022-09-15,55.5137
2022-09-16,53.7974
2022-09-17,53.7974
2022-09-18,53.7974
2022-09-19,52.9506
2022-09-20,52.4499
2022-09-21,50.7561
2022-09-22,49.088
2022-09-23,42.4999
2022-09-24,42.4999
2022-09-25,42.4999
2022-09-26,40.7945
2022-09-27,41.691
2022-09-28,45.3439
2022-09-29,45.7012
2022-09-30,45.184
2022-10-01,45.184
2022-10-02,45.184
2022-10-03,51.3695
2022-10-04,54.7509
2022-10-05,56.1726
2022-10-06,58.2569
2022-10-07,57.4306
2022-10-08,57.4306
2022-10-09,57.4306
2022-10-10,56.3112
2022-10-11,55.0427
2022-10-12,55.8991
2022-10-13,57.7515
2022-10-14,54.3547
2022-10-15,54.3547
2022-10-16,54.3547
2022-10-17,54.5492
2022-10-18,55.465
2022-10-19,57.1454
2022-10-20,56.8085
2022-10-21,58.7373
2022-10-22,58.7373
2022-10-23,58.7373
2022-10-24,59.3899
2022-10-25,59.7602
2022-10-26,60.8476
2022-10-27,61.5374
2022-10-28,60.3724
2022-10-29,60.3724
2022-10-30,60.3724
2022-10-31,60.9879
2022-11-01,61.9985
2022-11-02,58.197
2022-11-03,61.6484
2022-11-04,62.8155
2022-11-05,62.8155
2022-11-06,62.8155
2022-11-07,64.6404
2022-11-08,63.6706
2022-11-09,57.4317
2022-11-10,59.3357
2022-11-11,61.6756
2022-11-12,61.6756
2022-11-13,61.6756
2022-11-14,60.6046
2022-11-15,61.5701
2022-11-16,57.4735
2022-11-17,57.078
2022-11-18,55.7549
2022-11-19,55.7549
2022-11-20,55.7549
2022-11-21,53.7942
2022-11-22,56.205
2022-11-23,54.8157
2022-11-24,54.8157
2022-11-25,54.1237
2022-11-26,54.1237
2022-11-27,54.1237
2022-11-28,52.6716
2022-11-29,53.8842
2022-11-30,54.5094
2022-12-01,53.0739
2022-12-02,52.1531
2022-12-03,52.1531
2022-12-04,52.1531
2022-12-05,49.0823
2022-12-06,46.5932
2022-12-07,46.502
2022-12-08,45.1979
2022-12-09,43.7074
2022-12-10,43.7074
2022-12-11,43.7074
2022-12-12,46.4607
2022-12-13,47.769
2022-12-14,47.2672
2022-12-15,48.3104
2022-12-16,47.0031
2022-12-17,47.0031
2022-12-18,47.0031
2022-12-19,46.27
2022-12-20,46.6145
2022-12-21,48.3008
2022-12-22,45.6703
2022-12-23,47.7643
2022-12-24,47.7643
2022-12-25,47.7643
2022-12-26,47.7643
2022-12-27,48.3487
2022-12-28,45.6562
2022-12-29,46.2352
2022-12-30,47.0808
2022-12-31,47.0808
2023-01-01,47.0808
2023-01-02,47.0808
2023-01-03,43.5839
2023-01-04,42.8472
2023-01-05,44.5148
2023-01-06,46.652
2023-01-07,46.652
2023-01-08,46.652
2023-01-09,47.8755
2023-01-10,47.8227
2023-01-11,47.9414
2023-01-12,48.933
2023-01-13,48.0719
2023-01-14,48.0719
2023-01-15,48.0719
2023-01-16,48.0719
2023-01-17,47.2687
2023-01-18,47.5278
2023-01-19,49.1749
2023-01-20,50.7126
2023-01-21,50.7126
2023-01-22,50.7126
2023-01-23,51.3956
2023-01-24,50.5718
2023-01-25,50.6046
2023-01-26,53.4757
2023-01-27,51.9149
2023-01-28,51.9149
2023-01-29,51.9149
2023-01-30,47.9868
2023-01-31,49.2247
2023-02-01,47.1182
2023-02-02,45.3997
2023-02-03,44.9399
2023-02-04,44.9399
2023-02-05,44.9399
2023-02-06,44.2445
2023-02-07,47.9907
2023-02-08,47.1711
2023-02-09,45.7635
2023-02-10,50.9792
2023-02-11,50.9792
2023-02-12,50.9792
2023-02-13,49.6974
2023-02-14,49.4821
2023-02-15,46.2544
2023-02-16,48.5173
2023-02-17,45.9253
2023-02-18,45.9253
2023-02-19,45.9253
2023-02-20,45.9253
2023-02-21,44.7427
2023-02-22,43.9184
2023-02-23,45.1657
2023-02-24,45.5382
2023-02-25,45.5382
2023-02-26,45.5382
2023-02-27,46.3607
2023-02-28,44.3956
2023-03-01,46.5994
2023-03-02,47.6393
2023-03-03,49.0626
2023-03-04,49.0626
2023-03-05,49.0626
2023-03-06,48.1495
2023-03-07,46.3641
2023-03-08,45.5507
2023-03-09,43.1988
2023-03-10,41.5283
2023-03-11,41.5283
2023-03-12,41.5283
2023-03-13,38.9247
2023-03-14,39.993
2023-03-15,35.4763
2023-03-16,38.2241
2023-03-17,36.488
2023-03-18,36.488
