,WAFD US Equity
2021-03-07,65.0744
2021-03-08,69.0708
2021-03-09,65.4843
2021-03-10,67.3512
2021-03-11,67.489
2021-03-12,70.5729
2021-03-13,70.5729
2021-03-14,70.5729
2021-03-15,67.5355
2021-03-16,66.1433
2021-03-17,65.5519
2021-03-18,65.981
2021-03-19,64.9488
2021-03-20,64.9488
2021-03-21,64.9488
2021-03-22,62.568
2021-03-23,57.9693
2021-03-24,55.4668
2021-03-25,56.5449
2021-03-26,59.041
2021-03-27,59.041
2021-03-28,59.041
2021-03-29,54.4329
2021-03-30,55.1639
2021-03-31,53.3918
2021-04-01,53.685
2021-04-02,53.685
2021-04-03,53.685
2021-04-04,53.685
2021-04-05,53.4243
2021-04-06,54.1536
2021-04-07,53.8095
2021-04-08,53.3652
2021-04-09,54.3905
2021-04-10,54.3905
2021-04-11,54.3905
2021-04-12,55.7589
2021-04-13,52.7721
2021-04-14,56.5399
2021-04-15,58.1767
2021-04-16,60.8929
2021-04-17,60.8929
2021-04-18,60.8929
2021-04-19,59.4321
2021-04-20,55.3993
2021-04-21,57.5334
2021-04-22,56.731
2021-04-23,58.8422
2021-04-24,58.8422
2021-04-25,58.8422
2021-04-26,58.3361
2021-04-27,59.1619
2021-04-28,58.3956
2021-04-29,57.7189
2021-04-30,56.4619
2021-05-01,56.4619
2021-05-02,56.4619
2021-05-03,58.0958
2021-05-04,58.0458
2021-05-05,57.8909
2021-05-06,59.8618
2021-05-07,58.735
2021-05-08,58.735
2021-05-09,58.735
2021-05-10,57.5085
2021-05-11,57.1862
2021-05-12,54.2013
2021-05-13,59.1195
2021-05-14,59.333
2021-05-15,59.333
2021-05-16,59.333
2021-05-17,60.2979
2021-05-18,59.1683
2021-05-19,59.0593
2021-05-20,58.7235
2021-05-21,59.9026
2021-05-22,59.9026
2021-05-23,59.9026
2021-05-24,57.8512
2021-05-25,53.2407
2021-05-26,54.8889
2021-05-27,55.717
2021-05-28,56.5018
2021-05-29,56.5018
2021-05-30,56.5018
2021-05-31,56.5018
2021-06-01,57.0406
2021-06-02,56.7052
2021-06-03,57.3537
2021-06-04,57.4855
2021-06-05,57.4855
2021-06-06,57.4855
2021-06-07,56.8196
2021-06-08,56.8666
2021-06-09,54.5929
2021-06-10,52.594
2021-06-11,53.9783
2021-06-12,53.9783
2021-06-13,53.9783
2021-06-14,51.0645
2021-06-15,53.3138
2021-06-16,54.494
2021-06-17,48.6614
2021-06-18,42.8781
2021-06-19,42.8781
2021-06-20,42.8781
2021-06-21,48.2871
2021-06-22,48.9451
2021-06-23,48.0594
2021-06-24,50.6965
2021-06-25,51.5448
2021-06-26,51.5448
2021-06-27,51.5448
2021-06-28,48.7261
2021-06-29,48.0569
2021-06-30,47.7601
2021-07-01,48.2794
2021-07-02,47.6117
2021-07-03,47.6117
2021-07-04,47.6117
2021-07-05,47.6117
2021-07-06,42.5035
2021-07-07,42.4287
2021-07-08,40.4773
2021-07-09,46.5259
2021-07-10,46.5259
2021-07-11,46.5259
2021-07-12,46.7922
2021-07-13,43.1941
2021-07-14,48.0508
2021-07-15,50.9433
2021-07-16,49.7003
2021-07-17,49.7003
2021-07-18,49.7003
2021-07-19,46.3004
2021-07-20,48.7918
2021-07-21,49.9918
2021-07-22,47.8813
2021-07-23,49.6762
2021-07-24,49.6762
2021-07-25,49.6762
2021-07-26,50.5039
2021-07-27,49.7313
2021-07-28,51.059
2021-07-29,52.2901
2021-07-30,51.4242
2021-07-31,51.4242
2021-08-01,51.4242
2021-08-02,49.9464
2021-08-03,50.4119
2021-08-04,49.5381
2021-08-05,52.0198
2021-08-06,54.6216
2021-08-07,54.6216
2021-08-08,54.6216
2021-08-09,53.3981
2021-08-10,54.9461
2021-08-11,57.2033
2021-08-12,56.3624
2021-08-13,56.093
2021-08-14,56.093
2021-08-15,56.093
2021-08-16,54.6957
2021-08-17,53.8013
2021-08-18,52.1259
2021-08-19,52.1665
2021-08-20,55.6269
2021-08-21,55.6269
2021-08-22,55.6269
2021-08-23,55.5802
2021-08-24,55.6957
2021-08-25,56.3224
2021-08-26,54.0486
2021-08-27,56.0058
2021-08-28,56.0058
2021-08-29,56.0058
2021-08-30,53.7348
2021-08-31,54.144
2021-09-01,53.3146
2021-09-02,53.0673
2021-09-03,52.7131
2021-09-04,52.7131
2021-09-05,52.7131
2021-09-06,52.7131
2021-09-07,52.3517
2021-09-08,52.8296
2021-09-09,53.2661
2021-09-10,50.6276
2021-09-11,50.6276
2021-09-12,50.6276
2021-09-13,53.2204
2021-09-14,49.4682
2021-09-15,52.0217
2021-09-16,50.5535
2021-09-17,51.7738
2021-09-18,51.7738
2021-09-19,51.7738
2021-09-20,49.4899
2021-09-21,47.2861
2021-09-22,49.2817
2021-09-23,51.5936
2021-09-24,53.898
2021-09-25,53.898
2021-09-26,53.898
2021-09-27,58.4881
2021-09-28,56.9598
2021-09-29,58.4804
2021-09-30,56.4659
2021-10-01,58.4175
2021-10-02,58.4175
2021-10-03,58.4175
2021-10-04,58.8417
2021-10-05,59.3069
2021-10-06,57.6477
2021-10-07,59.2331
2021-10-08,58.7569
2021-10-09,58.7569
2021-10-10,58.7569
2021-10-11,57.2233
2021-10-12,56.8002
2021-10-13,56.6918
2021-10-14,58.7288
2021-10-15,61.6751
2021-10-16,61.6751
2021-10-17,61.6751
2021-10-18,59.8294
2021-10-19,59.4391
2021-10-20,61.6222
2021-10-21,61.6584
2021-10-22,62.0653
2021-10-23,62.0653
2021-10-24,62.0653
2021-10-25,60.4952
2021-10-26,59.0683
2021-10-27,54.3698
2021-10-28,56.3556
2021-10-29,55.8739
2021-10-30,55.8739
2021-10-31,55.8739
2021-11-01,58.8268
2021-11-02,57.3052
2021-11-03,59.5474
2021-11-04,56.7649
2021-11-05,59.0128
2021-11-06,59.0128
2021-11-07,59.0128
2021-11-08,57.5439
2021-11-09,54.3928
2021-11-10,56.3926
2021-11-11,56.777
2021-11-12,55.3141
2021-11-13,55.3141
2021-11-14,55.3141
2021-11-15,55.3551
2021-11-16,53.4266
2021-11-17,52.0444
2021-11-18,53.5538
2021-11-19,50.0099
2021-11-20,50.0099
2021-11-21,50.0099
2021-11-22,52.472
2021-11-23,54.1813
2021-11-24,52.8856
2021-11-25,52.8856
2021-11-26,43.6808
2021-11-27,43.6808
2021-11-28,43.6808
2021-11-29,43.2072
2021-11-30,41.9961
2021-12-01,40.5903
2021-12-02,45.2223
2021-12-03,44.2702
2021-12-04,44.2702
2021-12-05,44.2702
2021-12-06,47.9166
2021-12-07,47.4173
2021-12-08,46.6276
2021-12-09,44.9382
2021-12-10,45.7014
2021-12-11,45.7014
2021-12-12,45.7014
2021-12-13,44.2902
2021-12-14,45.0796
2021-12-15,46.0031
2021-12-16,43.8943
2021-12-17,42.8434
2021-12-18,42.8434
2021-12-19,42.8434
2021-12-20,42.5623
2021-12-21,45.2119
2021-12-22,45.7118
2021-12-23,46.5376
2021-12-24,46.5376
2021-12-25,46.5376
2021-12-26,46.5376
2021-12-27,47.8596
2021-12-28,49.4643
2021-12-29,49.2465
2021-12-30,47.8942
2021-12-31,48.5076
2022-01-01,48.5076
2022-01-02,48.5076
2022-01-03,49.732
2022-01-04,52.6441
2022-01-05,53.5436
2022-01-06,58.4081
2022-01-07,59.3246
2022-01-08,59.3246
2022-01-09,59.3246
2022-01-10,60.5355
2022-01-11,59.1816
2022-01-12,59.6128
2022-01-13,61.6395
2022-01-14,63.9011
2022-01-15,63.9011
2022-01-16,63.9011
2022-01-17,63.9011
2022-01-18,63.2945
2022-01-19,58.7326
2022-01-20,53.5053
2022-01-21,51.1111
2022-01-22,51.1111
2022-01-23,51.1111
2022-01-24,53.7678
2022-01-25,53.8038
2022-01-26,51.9993
2022-01-27,50.6108
2022-01-28,51.4393
2022-01-29,51.4393
2022-01-30,51.4393
2022-01-31,51.6391
2022-02-01,51.4639
2022-02-02,51.5489
2022-02-03,52.2032
2022-02-04,52.6005
2022-02-05,52.6005
2022-02-06,52.6005
2022-02-07,53.1378
2022-02-08,56.6926
2022-02-09,55.2978
2022-02-10,54.0247
2022-02-11,54.3724
2022-02-12,54.3724
2022-02-13,54.3724
2022-02-14,52.0314
2022-02-15,56.7244
2022-02-16,57.5679
2022-02-17,52.9568
2022-02-18,54.6955
2022-02-19,54.6955
2022-02-20,54.6955
2022-02-21,54.6955
2022-02-22,53.9917
2022-02-23,53.004
2022-02-24,47.3693
2022-02-25,53.9994
2022-02-26,53.9994
2022-02-27,53.9994
2022-02-28,52.5737
2022-03-01,48.2874
2022-03-02,52.0547
2022-03-03,51.5203
2022-03-04,49.5558
2022-03-05,49.5558
2022-03-06,49.5558
2022-03-07,44.9635
2022-03-08,45.4325
2022-03-09,47.7022
2022-03-10,47.8774
2022-03-11,49.8919
2022-03-12,49.8919
2022-03-13,49.8919
2022-03-14,48.1654
2022-03-15,49.723
2022-03-16,51.5632
2022-03-17,49.9471
2022-03-18,48.6058
2022-03-19,48.6058
2022-03-20,48.6058
2022-03-21,48.7127
2022-03-22,49.2584
2022-03-23,45.4559
2022-03-24,46.3208
2022-03-25,48.5937
2022-03-26,48.5937
2022-03-27,48.5937
2022-03-28,47.3558
2022-03-29,49.1661
2022-03-30,45.87
2022-03-31,44.2299
2022-04-01,44.6093
2022-04-02,44.6093
2022-04-03,44.6093
2022-04-04,43.299
2022-04-05,41.8214
2022-04-06,40.841
2022-04-07,39.8463
2022-04-08,40.062
2022-04-09,40.062
2022-04-10,40.062
2022-04-11,39.7963
2022-04-12,38.9062
2022-04-13,42.6231
2022-04-14,41.778
2022-04-15,41.778
2022-04-16,41.778
2022-04-17,41.778
2022-04-18,43.4116
2022-04-19,45.6135
2022-04-20,47.4107
2022-04-21,46.8062
2022-04-22,43.9745
2022-04-23,43.9745
2022-04-24,43.9745
2022-04-25,43.6453
2022-04-26,40.9505
2022-04-27,40.6147
2022-04-28,43.1986
2022-04-29,40.1651
2022-04-30,40.1651
2022-05-01,40.1651
2022-05-02,40.5576
2022-05-03,41.9582
2022-05-04,46.8564
2022-05-05,44.6651
2022-05-06,43.9767
2022-05-07,43.9767
2022-05-08,43.9767
2022-05-09,43.1022
2022-05-10,42.5705
2022-05-11,42.5385
2022-05-12,44.2264
2022-05-13,43.1178
2022-05-14,43.1178
2022-05-15,43.1178
2022-05-16,42.715
2022-05-17,47.532
2022-05-18,46.6772
2022-05-19,45.4005
2022-05-20,45.8263
2022-05-21,45.8263
2022-05-22,45.8263
2022-05-23,47.4787
2022-05-24,48.1499
2022-05-25,49.2814
2022-05-26,50.4416
2022-05-27,52.0622
2022-05-28,52.0622
2022-05-29,52.0622
2022-05-30,52.0622
2022-05-31,51.7124
2022-06-01,51.5332
2022-06-02,54.0836
2022-06-03,51.5922
2022-06-04,51.5922
2022-06-05,51.5922
2022-06-06,52.6988
2022-06-07,54.4923
2022-06-08,51.4431
2022-06-09,48.5892
2022-06-10,46.6864
2022-06-11,46.6864
2022-06-12,46.6864
2022-06-13,44.0636
2022-06-14,44.7327
2022-06-15,44.8238
2022-06-16,41.8298
2022-06-17,41.4885
2022-06-18,41.4885
2022-06-19,41.4885
2022-06-20,41.4885
2022-06-21,43.9486
2022-06-22,43.7655
2022-06-23,41.8542
2022-06-24,45.1284
2022-06-25,45.1284
2022-06-26,45.1284
2022-06-27,46.4649
2022-06-28,44.9546
2022-06-29,44.4686
2022-06-30,43.5691
2022-07-01,46.0616
2022-07-02,46.0616
2022-07-03,46.0616
2022-07-04,46.0616
2022-07-05,46.5683
2022-07-06,44.9405
2022-07-07,45.6594
2022-07-08,45.6594
2022-07-09,45.6594
2022-07-10,45.6594
2022-07-11,45.3636
2022-07-12,45.1045
2022-07-13,43.5188
2022-07-14,47.1547
2022-07-15,52.1197
2022-07-16,52.1197
2022-07-17,52.1197
2022-07-18,52.5428
2022-07-19,54.7756
2022-07-20,54.5298
2022-07-21,55.2362
2022-07-22,54.2113
2022-07-23,54.2113
2022-07-24,54.2113
2022-07-25,57.6273
2022-07-26,57.2068
2022-07-27,59.6437
2022-07-28,59.1537
2022-07-29,61.2401
2022-07-30,61.2401
2022-07-31,61.2401
2022-08-01,62.9571
2022-08-02,59.7273
2022-08-03,60.5088
2022-08-04,59.1593
2022-08-05,60.543
2022-08-06,60.543
2022-08-07,60.543
2022-08-08,60.3205
2022-08-09,60.988
2022-08-10,62.3003
2022-08-11,60.8303
2022-08-12,62.1603
2022-08-13,62.1603
2022-08-14,62.1603
2022-08-15,63.3406
2022-08-16,64.1812
2022-08-17,62.154
2022-08-18,62.1539
2022-08-19,60.4095
2022-08-20,60.4095
2022-08-21,60.4095
2022-08-22,56.9824
2022-08-23,54.4482
2022-08-24,53.6434
2022-08-25,54.9744
2022-08-26,51.6421
2022-08-27,51.6421
2022-08-28,51.6421
2022-08-29,49.2406
2022-08-30,49.2406
2022-08-31,46.0158
2022-09-01,45.2167
2022-09-02,43.9022
2022-09-03,43.9022
2022-09-04,43.9022
2022-09-05,43.9022
2022-09-06,41.2554
2022-09-07,42.7614
2022-09-08,44.5057
2022-09-09,47.2101
2022-09-10,47.2101
2022-09-11,47.2101
2022-09-12,48.5567
2022-09-13,43.5741
2022-09-14,43.3382
2022-09-15,44.6808
2022-09-16,44.6808
2022-09-17,44.6808
2022-09-18,44.6808
2022-09-19,47.8831
2022-09-20,47.8376
2022-09-21,45.9421
2022-09-22,43.8861
2022-09-23,41.9831
2022-09-24,41.9831
2022-09-25,41.9831
2022-09-26,41.1197
2022-09-27,40.225
2022-09-28,43.0665
2022-09-29,42.2517
2022-09-30,40.5455
2022-10-01,40.5455
2022-10-02,40.5455
2022-10-03,44.1279
2022-10-04,49.3861
2022-10-05,48.7391
2022-10-06,47.6624
2022-10-07,46.9754
2022-10-08,46.9754
2022-10-09,46.9754
2022-10-10,48.3239
2022-10-11,48.4208
2022-10-12,50.3012
2022-10-13,55.2751
2022-10-14,62.0992
2022-10-15,62.0992
2022-10-16,62.0992
2022-10-17,66.0871
2022-10-18,68.5457
2022-10-19,67.8797
2022-10-20,62.9945
2022-10-21,64.2989
2022-10-22,64.2989
2022-10-23,64.2989
2022-10-24,65.2783
2022-10-25,66.2818
2022-10-26,65.2832
2022-10-27,65.5031
2022-10-28,67.7793
2022-10-29,67.7793
2022-10-30,67.7793
2022-10-31,68.0714
2022-11-01,67.4872
2022-11-02,63.0555
2022-11-03,62.0352
2022-11-04,64.0992
2022-11-05,64.0992
2022-11-06,64.0992
2022-11-07,63.5563
2022-11-08,63.5829
2022-11-09,60.3053
2022-11-10,64.6513
2022-11-11,61.0286
2022-11-12,61.0286
2022-11-13,61.0286
2022-11-14,52.7667
2022-11-15,52.4852
2022-11-16,50.6227
2022-11-17,48.6737
2022-11-18,48.7679
2022-11-19,48.7679
2022-11-20,48.7679
2022-11-21,51.47
2022-11-22,51.8876
2022-11-23,50.413
2022-11-24,50.413
2022-11-25,51.1314
2022-11-26,51.1314
2022-11-27,51.1314
2022-11-28,49.3314
2022-11-29,50.0781
2022-11-30,51.8647
2022-12-01,51.0879
2022-12-02,50.6782
2022-12-03,50.6782
2022-12-04,50.6782
2022-12-05,45.7447
2022-12-06,46.0581
2022-12-07,45.5441
2022-12-08,47.4017
2022-12-09,46.7044
2022-12-10,46.7044
2022-12-11,46.7044
2022-12-12,47.2156
2022-12-13,48.2426
2022-12-14,46.4078
2022-12-15,44.6202
2022-12-16,44.2737
2022-12-17,44.2737
2022-12-18,44.2737
2022-12-19,45.6627
2022-12-20,47.1425
2022-12-21,50.1716
2022-12-22,48.8645
2022-12-23,49.1975
2022-12-24,49.1975
2022-12-25,49.1975
2022-12-26,49.1975
2022-12-27,49.5
2022-12-28,48.492
2022-12-29,48.9698
2022-12-30,47.3421
2022-12-31,47.3421
2023-01-01,47.3421
2023-01-02,47.3421
2023-01-03,46.5236
2023-01-04,44.8466
2023-01-05,42.8327
2023-01-06,47.7308
2023-01-07,47.7308
2023-01-08,47.7308
2023-01-09,48.3181
2023-01-10,50.3938
2023-01-11,52.6872
2023-01-12,53.4991
2023-01-13,57.8578
2023-01-14,57.8578
2023-01-15,57.8578
2023-01-16,57.8578
2023-01-17,56.3491
2023-01-18,49.4616
2023-01-19,47.9076
2023-01-20,48.7574
2023-01-21,48.7574
2023-01-22,48.7574
2023-01-23,48.5607
2023-01-24,48.0924
2023-01-25,49.0722
2023-01-26,49.4741
2023-01-27,49.9937
2023-01-28,49.9937
2023-01-29,49.9937
2023-01-30,50.1074
2023-01-31,54.6592
2023-02-01,56.0526
2023-02-02,58.5934
2023-02-03,57.2324
2023-02-04,57.2324
2023-02-05,57.2324
2023-02-06,53.9708
2023-02-07,55.4884
2023-02-08,55.0969
2023-02-09,53.7627
2023-02-10,54.2347
2023-02-11,54.2347
2023-02-12,54.2347
2023-02-13,55.1815
2023-02-14,56.9578
2023-02-15,58.7434
2023-02-16,55.7626
2023-02-17,57.2481
2023-02-18,57.2481
2023-02-19,57.2481
2023-02-20,57.2481
2023-02-21,52.1944
2023-02-22,51.4413
2023-02-23,52.0251
2023-02-24,52.165
2023-02-25,52.165
2023-02-26,52.165
2023-02-27,52.5588
2023-02-28,51.0952
2023-03-01,51.2848
2023-03-02,49.2688
2023-03-03,48.6482
2023-03-04,48.6482
2023-03-05,48.6482
2023-03-06,51.8631
2023-03-07,47.9965
2023-03-08,48.5412
2023-03-09,40.202
2023-03-10,40.1487
2023-03-11,40.1487
2023-03-12,40.1487
2023-03-13,42.322
2023-03-14,41.7799
2023-03-15,40.2905
2023-03-16,40.7031
2023-03-17,36.7851
