,SFM US Equity
2021-01-07,44.4625
2021-01-08,43.3526
2021-01-09,43.3526
2021-01-10,43.3526
2021-01-11,43.7675
2021-01-12,45.2202
2021-01-13,48.4972
2021-01-14,50.1925
2021-01-15,52.849
2021-01-16,52.849
2021-01-17,52.849
2021-01-18,52.849
2021-01-19,54.3439
2021-01-20,53.1495
2021-01-21,53.6338
2021-01-22,55.4284
2021-01-23,55.4284
2021-01-24,55.4284
2021-01-25,59.7584
2021-01-26,66.2303
2021-01-27,68.4694
2021-01-28,57.0164
2021-01-29,57.3405
2021-01-30,57.3405
2021-01-31,57.3405
2021-02-01,55.4891
2021-02-02,52.5055
2021-02-03,53.8002
2021-02-04,54.955
2021-02-05,55.2251
2021-02-06,55.2251
2021-02-07,55.2251
2021-02-08,56.0815
2021-02-09,57.4217
2021-02-10,55.958
2021-02-11,55.2547
2021-02-12,52.8964
2021-02-13,52.8964
2021-02-14,52.8964
2021-02-15,52.8964
2021-02-16,52.0349
2021-02-17,51.7925
2021-02-18,51.5194
2021-02-19,52.4392
2021-02-20,52.4392
2021-02-21,52.4392
2021-02-22,51.127
2021-02-23,52.0279
2021-02-24,50.3163
2021-02-25,45.7837
2021-02-26,48.7206
2021-02-27,48.7206
2021-02-28,48.7206
2021-03-01,51.7886
2021-03-02,51.7408
2021-03-03,56.8125
2021-03-04,60.5758
2021-03-05,58.336
2021-03-06,58.336
2021-03-07,58.336
2021-03-08,59.1512
2021-03-09,56.1669
2021-03-10,59.1138
2021-03-11,59.9149
2021-03-12,60.1732
2021-03-13,60.1732
2021-03-14,60.1732
2021-03-15,61.3956
2021-03-16,59.458
2021-03-17,58.6237
2021-03-18,57.6395
2021-03-19,57.5395
2021-03-20,57.5395
2021-03-21,57.5395
2021-03-22,61.5093
2021-03-23,63.6204
2021-03-24,60.6766
2021-03-25,63.682
2021-03-26,67.8223
2021-03-27,67.8223
2021-03-28,67.8223
2021-03-29,67.9135
2021-03-30,68.2163
2021-03-31,61.2686
2021-04-01,60.4254
2021-04-02,60.4254
2021-04-03,60.4254
2021-04-04,60.4254
2021-04-05,61.3068
2021-04-06,60.2228
2021-04-07,60.3389
2021-04-08,57.9341
2021-04-09,58.3092
2021-04-10,58.3092
2021-04-11,58.3092
2021-04-12,61.7487
2021-04-13,61.7037
2021-04-14,58.0281
2021-04-15,58.9908
2021-04-16,59.7665
2021-04-17,59.7665
2021-04-18,59.7665
2021-04-19,59.1434
2021-04-20,59.5793
2021-04-21,59.6747
2021-04-22,57.4316
2021-04-23,57.2692
2021-04-24,57.2692
2021-04-25,57.2692
2021-04-26,53.0776
2021-04-27,53.9266
2021-04-28,55.344
2021-04-29,55.4168
2021-04-30,52.7494
2021-05-01,52.7494
2021-05-02,52.7494
2021-05-03,56.101
2021-05-04,54.1989
2021-05-05,53.2648
2021-05-06,55.0848
2021-05-07,52.7067
2021-05-08,52.7067
2021-05-09,52.7067
2021-05-10,56.5528
2021-05-11,56.635
2021-05-12,51.6807
2021-05-13,52.2799
2021-05-14,53.9482
2021-05-15,53.9482
2021-05-16,53.9482
2021-05-17,53.9076
2021-05-18,53.6569
2021-05-19,50.1198
2021-05-20,50.3507
2021-05-21,51.5868
2021-05-22,51.5868
2021-05-23,51.5868
2021-05-24,50.6492
2021-05-25,51.1286
2021-05-26,51.4135
2021-05-27,52.6373
2021-05-28,54.7592
2021-05-29,54.7592
2021-05-30,54.7592
2021-05-31,54.7592
2021-06-01,54.7592
2021-06-02,57.7245
2021-06-03,58.3325
2021-06-04,58.4053
2021-06-05,58.4053
2021-06-06,58.4053
2021-06-07,59.1074
2021-06-08,59.8093
2021-06-09,58.2312
2021-06-10,62.878
2021-06-11,62.878
2021-06-12,62.878
2021-06-13,62.878
2021-06-14,61.5017
2021-06-15,59.0931
2021-06-16,55.449
2021-06-17,56.6609
2021-06-18,55.11
2021-06-19,55.11
2021-06-20,55.11
2021-06-21,57.2294
2021-06-22,55.8651
2021-06-23,51.8892
2021-06-24,49.1444
2021-06-25,49.3961
2021-06-26,49.3961
2021-06-27,49.3961
2021-06-28,49.7819
2021-06-29,45.261
2021-06-30,43.5388
2021-07-01,45.9755
2021-07-02,46.3673
2021-07-03,46.3673
2021-07-04,46.3673
2021-07-05,46.3673
2021-07-06,45.5696
2021-07-07,47.8248
2021-07-08,47.6645
2021-07-09,51.0175
2021-07-10,51.0175
2021-07-11,51.0175
2021-07-12,49.6837
2021-07-13,47.4002
2021-07-14,46.6224
2021-07-15,46.6677
2021-07-16,47.8122
2021-07-17,47.8122
2021-07-18,47.8122
2021-07-19,48.4531
2021-07-20,47.6744
2021-07-21,45.691
2021-07-22,43.6907
2021-07-23,43.894
2021-07-24,43.894
2021-07-25,43.894
2021-07-26,43.2479
2021-07-27,43.8358
2021-07-28,44.5916
2021-07-29,45.2449
2021-07-30,43.605
2021-07-31,43.605
2021-08-01,43.605
2021-08-02,43.1675
2021-08-03,42.9447
2021-08-04,39.6813
2021-08-05,44.0244
2021-08-06,41.5026
2021-08-07,41.5026
2021-08-08,41.5026
2021-08-09,43.9662
2021-08-10,46.0607
2021-08-11,46.2634
2021-08-12,45.774
2021-08-13,44.2763
2021-08-14,44.2763
2021-08-15,44.2763
2021-08-16,44.1445
2021-08-17,47.4367
2021-08-18,48.3657
2021-08-19,46.2516
2021-08-20,48.2284
2021-08-21,48.2284
2021-08-22,48.2284
2021-08-23,47.3746
2021-08-24,45.1687
2021-08-25,45.6054
2021-08-26,46.5954
2021-08-27,47.4744
2021-08-28,47.4744
2021-08-29,47.4744
2021-08-30,47.1732
2021-08-31,48.5795
2021-09-01,45.4269
2021-09-02,48.7578
2021-09-03,47.1473
2021-09-04,47.1473
2021-09-05,47.1473
2021-09-06,47.1473
2021-09-07,43.75
2021-09-08,41.6393
2021-09-09,42.1488
2021-09-10,41.198
2021-09-11,41.198
2021-09-12,41.198
2021-09-13,40.4994
2021-09-14,39.0488
2021-09-15,38.9286
2021-09-16,40.3222
2021-09-17,40.0643
2021-09-18,40.0643
2021-09-19,40.0643
2021-09-20,38.6163
2021-09-21,40.1305
2021-09-22,39.2593
2021-09-23,41.4296
2021-09-24,39.9097
2021-09-25,39.9097
2021-09-26,39.9097
2021-09-27,43.7403
2021-09-28,43.552
2021-09-29,46.921
2021-09-30,44.9725
2021-10-01,39.9141
2021-10-02,39.9141
2021-10-03,39.9141
2021-10-04,43.4809
2021-10-05,41.5665
2021-10-06,42.0067
2021-10-07,41.8843
2021-10-08,42.6337
2021-10-09,42.6337
2021-10-10,42.6337
2021-10-11,43.2164
2021-10-12,44.4423
2021-10-13,43.9284
2021-10-14,43.7381
2021-10-15,41.9525
2021-10-16,41.9525
2021-10-17,41.9525
2021-10-18,43.8858
2021-10-19,43.0251
2021-10-20,43.1532
2021-10-21,42.5103
2021-10-22,44.4213
2021-10-23,44.4213
2021-10-24,44.4213
2021-10-25,43.1424
2021-10-26,42.3354
2021-10-27,41.093
2021-10-28,42.9631
2021-10-29,43.7161
2021-10-30,43.7161
2021-10-31,43.7161
2021-11-01,44.7453
2021-11-02,44.2431
2021-11-03,51.5541
2021-11-04,49.7099
2021-11-05,55.2935
2021-11-06,55.2935
2021-11-07,55.2935
2021-11-08,56.4062
2021-11-09,56.1652
2021-11-10,54.538
2021-11-11,54.7889
2021-11-12,54.8405
2021-11-13,54.8405
2021-11-14,54.8405
2021-11-15,57.3088
2021-11-16,58.9661
2021-11-17,59.3855
2021-11-18,60.3179
2021-11-19,62.8335
2021-11-20,62.8335
2021-11-21,62.8335
2021-11-22,68.3966
2021-11-23,66.5118
2021-11-24,64.6684
2021-11-25,64.6684
2021-11-26,65.0265
2021-11-27,65.0265
2021-11-28,65.0265
2021-11-29,65.7449
2021-11-30,61.6204
2021-12-01,60.6827
2021-12-02,61.9215
2021-12-03,60.6462
2021-12-04,60.6462
2021-12-05,60.6462
2021-12-06,62.6741
2021-12-07,60.2798
2021-12-08,57.0746
2021-12-09,58.4706
2021-12-10,60.2923
2021-12-11,60.2923
2021-12-12,60.2923
2021-12-13,62.6995
2021-12-14,63.3813
2021-12-15,64.884
2021-12-16,65.6636
2021-12-17,65.7662
2021-12-18,65.7662
2021-12-19,65.7662
2021-12-20,66.4909
2021-12-21,61.5484
2021-12-22,61.7394
2021-12-23,62.4345
2021-12-24,62.4345
2021-12-25,62.4345
2021-12-26,62.4345
2021-12-27,64.369
2021-12-28,67.6501
2021-12-29,69.3041
2021-12-30,68.2089
2021-12-31,66.9218
2022-01-01,66.9218
2022-01-02,66.9218
2022-01-03,67.2099
2022-01-04,67.7585
2022-01-05,62.3035
2022-01-06,63.264
2022-01-07,66.1094
2022-01-08,66.1094
2022-01-09,66.1094
2022-01-10,67.9602
2022-01-11,57.0883
2022-01-12,57.4254
2022-01-13,59.4364
2022-01-14,58.4531
2022-01-15,58.4531
2022-01-16,58.4531
2022-01-17,58.4531
2022-01-18,59.7646
2022-01-19,57.5562
2022-01-20,54.0399
2022-01-21,54.7548
2022-01-22,54.7548
2022-01-23,54.7548
2022-01-24,57.167
2022-01-25,51.3056
2022-01-26,50.7487
2022-01-27,52.8656
2022-01-28,47.9609
2022-01-29,47.9609
2022-01-30,47.9609
2022-01-31,48.8503
2022-02-01,48.7813
2022-02-02,52.1704
2022-02-03,53.2911
2022-02-04,54.5232
2022-02-05,54.5232
2022-02-06,54.5232
2022-02-07,54.2505
2022-02-08,56.4397
2022-02-09,54.9984
2022-02-10,53.6595
2022-02-11,56.4649
2022-02-12,56.4649
2022-02-13,56.4649
2022-02-14,55.5059
2022-02-15,56.8331
2022-02-16,53.9026
2022-02-17,53.632
2022-02-18,54.176
2022-02-19,54.176
2022-02-20,54.176
2022-02-21,54.176
2022-02-22,51.6305
2022-02-23,52.3783
2022-02-24,49.0883
2022-02-25,53.8273
2022-02-26,53.8273
2022-02-27,53.8273
2022-02-28,51.3039
2022-03-01,50.9904
2022-03-02,53.8735
2022-03-03,59.8093
2022-03-04,64.5697
2022-03-05,64.5697
2022-03-06,64.5697
2022-03-07,64.461
2022-03-08,57.4572
2022-03-09,55.6694
2022-03-10,58.8484
2022-03-11,55.1014
2022-03-12,55.1014
2022-03-13,55.1014
2022-03-14,55.3908
2022-03-15,56.1332
2022-03-16,54.8177
2022-03-17,55.3821
2022-03-18,56.958
2022-03-19,56.958
2022-03-20,56.958
2022-03-21,57.2337
2022-03-22,57.375
2022-03-23,58.555
2022-03-24,58.7205
2022-03-25,59.1306
2022-03-26,59.1306
2022-03-27,59.1306
2022-03-28,57.4633
2022-03-29,56.9443
2022-03-30,56.1055
2022-03-31,56.1055
2022-04-01,57.3928
2022-04-02,57.3928
2022-04-03,57.3928
2022-04-04,56.0979
2022-04-05,56.4752
2022-04-06,58.8399
2022-04-07,60.606
2022-04-08,63.0994
2022-04-09,63.0994
2022-04-10,63.0994
2022-04-11,58.5166
2022-04-12,55.2501
2022-04-13,54.4316
2022-04-14,53.7073
2022-04-15,53.7073
2022-04-16,53.7073
2022-04-17,53.7073
2022-04-18,51.7326
2022-04-19,54.8833
2022-04-20,54.5544
2022-04-21,53.331
2022-04-22,50.7839
2022-04-23,50.7839
2022-04-24,50.7839
2022-04-25,51.5027
2022-04-26,48.2238
2022-04-27,46.9637
2022-04-28,46.2253
2022-04-29,46.2253
2022-04-30,46.2253
2022-05-01,46.2253
2022-05-02,47.8453
2022-05-03,49.3897
2022-05-04,51.2944
2022-05-05,34.3534
2022-05-06,34.9383
2022-05-07,34.9383
2022-05-08,34.9383
2022-05-09,37.6952
2022-05-10,39.7581
2022-05-11,37.2728
2022-05-12,38.0412
2022-05-13,39.3048
2022-05-14,39.3048
2022-05-15,39.3048
2022-05-16,38.5967
2022-05-17,38.3821
2022-05-18,35.9041
2022-05-19,35.9338
2022-05-20,37.4926
2022-05-21,37.4926
2022-05-22,37.4926
2022-05-23,37.8237
2022-05-24,40.9697
2022-05-25,42.2964
2022-05-26,44.9905
2022-05-27,46.4787
2022-05-28,46.4787
2022-05-29,46.4787
2022-05-30,46.4787
2022-05-31,47.4338
2022-06-01,46.5969
2022-06-02,47.8914
2022-06-03,48.2883
2022-06-04,48.2883
2022-06-05,48.2883
2022-06-06,47.836
2022-06-07,47.3768
2022-06-08,44.4355
2022-06-09,43.1649
2022-06-10,42.8881
2022-06-11,42.8881
2022-06-12,42.8881
2022-06-13,42.8644
2022-06-14,43.6375
2022-06-15,46.8901
2022-06-16,46.9805
2022-06-17,43.1544
2022-06-18,43.1544
2022-06-19,43.1544
2022-06-20,43.1544
2022-06-21,46.2437
2022-06-22,44.9197
2022-06-23,44.2882
2022-06-24,46.0097
2022-06-25,46.0097
2022-06-26,46.0097
2022-06-27,46.3706
2022-06-28,45.3258
2022-06-29,45.8309
2022-06-30,45.0242
2022-07-01,46.3272
2022-07-02,46.3272
2022-07-03,46.3272
2022-07-04,46.3272
2022-07-05,45.4907
2022-07-06,47.8296
2022-07-07,50.7161
2022-07-08,50.2319
2022-07-09,50.2319
2022-07-10,50.2319
2022-07-11,48.9625
2022-07-12,49.0259
2022-07-13,50.2732
2022-07-14,49.7565
2022-07-15,51.9286
2022-07-16,51.9286
2022-07-17,51.9286
2022-07-18,51.1548
2022-07-19,51.0863
2022-07-20,51.051
2022-07-21,50.6522
2022-07-22,52.5353
2022-07-23,52.5353
2022-07-24,52.5353
2022-07-25,51.3711
2022-07-26,50.1112
2022-07-27,51.522
2022-07-28,51.9188
2022-07-29,52.5757
2022-07-30,52.5757
2022-07-31,52.5757
2022-08-01,52.2068
2022-08-02,49.9889
2022-08-03,50.6591
2022-08-04,62.001
2022-08-05,59.8619
2022-08-06,59.8619
2022-08-07,59.8619
2022-08-08,59.0571
2022-08-09,58.0952
2022-08-10,58.9257
2022-08-11,55.0859
2022-08-12,55.3515
2022-08-13,55.3515
2022-08-14,55.3515
2022-08-15,56.8189
2022-08-16,59.2829
2022-08-17,58.3159
2022-08-18,60.6027
2022-08-19,60.8867
2022-08-20,60.8867
2022-08-21,60.8867
2022-08-22,61.487
2022-08-23,56.8918
2022-08-24,57.1466
2022-08-25,56.3426
2022-08-26,54.2737
2022-08-27,54.2737
2022-08-28,54.2737
2022-08-29,53.3888
2022-08-30,50.8854
2022-08-31,51.3906
2022-09-01,52.0036
2022-09-02,50.7172
2022-09-03,50.7172
2022-09-04,50.7172
2022-09-05,50.7172
2022-09-06,52.4888
2022-09-07,54.1277
2022-09-08,53.2742
2022-09-09,56.8571
2022-09-10,56.8571
2022-09-11,56.8571
2022-09-12,55.1388
2022-09-13,50.0531
2022-09-14,48.8471
2022-09-15,46.498
2022-09-16,47.2675
2022-09-17,47.2675
2022-09-18,47.2675
2022-09-19,46.9815
2022-09-20,45.6791
2022-09-21,45.2989
2022-09-22,46.0728
2022-09-23,47.3444
2022-09-24,47.3444
2022-09-25,47.3444
2022-09-26,45.1421
2022-09-27,45.0108
2022-09-28,50.6186
2022-09-29,48.7455
2022-09-30,47.8137
2022-10-01,47.8137
2022-10-02,47.8137
2022-10-03,47.8137
2022-10-04,49.2234
2022-10-05,45.7264
2022-10-06,45.5975
2022-10-07,44.4946
2022-10-08,44.4946
2022-10-09,44.4946
2022-10-10,48.2637
2022-10-11,50.3764
2022-10-12,47.8178
2022-10-13,51.8767
2022-10-14,46.3988
2022-10-15,46.3988
2022-10-16,46.3988
2022-10-17,49.1306
2022-10-18,49.3128
2022-10-19,49.4688
2022-10-20,44.8941
2022-10-21,47.4396
2022-10-22,47.4396
2022-10-23,47.4396
2022-10-24,46.9411
2022-10-25,48.5265
2022-10-26,51.3566
2022-10-27,51.6146
2022-10-28,54.8104
2022-10-29,54.8104
2022-10-30,54.8104
2022-10-31,54.1407
2022-11-01,51.7427
2022-11-02,51.9144
2022-11-03,52.5546
2022-11-04,52.098
2022-11-05,52.098
2022-11-06,52.098
2022-11-07,51.9645
2022-11-08,51.4195
2022-11-09,60.7169
2022-11-10,63.588
2022-11-11,62.0687
2022-11-12,62.0687
2022-11-13,62.0687
2022-11-14,63.1417
2022-11-15,62.5204
2022-11-16,63.3292
2022-11-17,59.0688
2022-11-18,59.6922
2022-11-19,59.6922
2022-11-20,59.6922
2022-11-21,58.9296
2022-11-22,59.8298
2022-11-23,59.0064
2022-11-24,59.0064
2022-11-25,60.438
2022-11-26,60.438
2022-11-27,60.438
2022-11-28,61.4427
2022-11-29,60.2907
2022-11-30,62.1708
2022-12-01,61.3644
2022-12-02,62.307
2022-12-03,62.307
2022-12-04,62.307
2022-12-05,59.4875
2022-12-06,59.9019
2022-12-07,59.2747
2022-12-08,61.4603
2022-12-09,58.2277
2022-12-10,58.2277
2022-12-11,58.2277
2022-12-12,58.8069
2022-12-13,59.2642
2022-12-14,58.8885
2022-12-15,56.4453
2022-12-16,56.6707
2022-12-17,56.6707
2022-12-18,56.6707
2022-12-19,55.3375
2022-12-20,55.9038
2022-12-21,57.3184
2022-12-22,55.701
2022-12-23,56.7237
2022-12-24,56.7237
2022-12-25,56.7237
2022-12-26,56.7237
2022-12-27,55.0232
2022-12-28,52.2956
2022-12-29,52.5913
2022-12-30,51.6709
2022-12-31,51.6709
2023-01-01,51.6709
2023-01-02,51.6709
2023-01-03,46.7612
2023-01-04,46.8333
2023-01-05,45.9958
2023-01-06,49.6833
2023-01-07,49.6833
2023-01-08,49.6833
2023-01-09,48.5512
2023-01-10,50.9973
2023-01-11,50.0737
2023-01-12,51.125
2023-01-13,50.6622
2023-01-14,50.6622
2023-01-15,50.6622
2023-01-16,50.6622
2023-01-17,49.6957
2023-01-18,47.6412
2023-01-19,44.3612
2023-01-20,48.2628
2023-01-21,48.2628
2023-01-22,48.2628
2023-01-23,48.9147
2023-01-24,47.2924
2023-01-25,49.0746
2023-01-26,50.9906
2023-01-27,51.7808
2023-01-28,51.7808
2023-01-29,51.7808
2023-01-30,49.9078
2023-01-31,50.8612
2023-02-01,51.2384
2023-02-02,53.1654
2023-02-03,53.2994
2023-02-04,53.2994
2023-02-05,53.2994
2023-02-06,52.2935
2023-02-07,52.7898
2023-02-08,51.4067
2023-02-09,52.2933
2023-02-10,52.8129
2023-02-11,52.8129
2023-02-12,52.8129
2023-02-13,54.1772
2023-02-14,50.9249
2023-02-15,52.9233
2023-02-16,53.6108
2023-02-17,54.1576
2023-02-18,54.1576
2023-02-19,54.1576
2023-02-20,54.1576
2023-02-21,48.6594
2023-02-22,49.6858
2023-02-23,47.6772
2023-02-24,45.1049
2023-02-25,45.1049
2023-02-26,45.1049
2023-02-27,46.3427
2023-02-28,44.2135
2023-03-01,46.2493
2023-03-02,58.5285
2023-03-03,56.2041
2023-03-04,56.2041
2023-03-05,56.2041
2023-03-06,53.5035
2023-03-07,53.196
2023-03-08,53.007
2023-03-09,54.2408
2023-03-10,52.6483
2023-03-11,52.6483
2023-03-12,52.6483
2023-03-13,51.8767
2023-03-14,52.3583
2023-03-15,53.9954
2023-03-16,53.2384
2023-03-17,50.0385
2023-03-18,50.0385
2023-03-19,50.0385
