,GD US Equity
2021-07-21,55.047
2021-07-22,53.8915
2021-07-23,55.0786
2021-07-24,55.0786
2021-07-25,55.0786
2021-07-26,55.1342
2021-07-27,57.0841
2021-07-28,58.3671
2021-07-29,60.5641
2021-07-30,58.0228
2021-07-31,58.0228
2021-08-01,58.0228
2021-08-02,57.7851
2021-08-03,59.0774
2021-08-04,57.3112
2021-08-05,58.045
2021-08-06,60.1123
2021-08-07,60.1123
2021-08-08,60.1123
2021-08-09,57.8424
2021-08-10,59.3775
2021-08-11,60.7641
2021-08-12,58.872
2021-08-13,57.8905
2021-08-14,57.8905
2021-08-15,57.8905
2021-08-16,59.706
2021-08-17,58.288
2021-08-18,55.2854
2021-08-19,53.7952
2021-08-20,55.5093
2021-08-21,55.5093
2021-08-22,55.5093
2021-08-23,56.1692
2021-08-24,57.0144
2021-08-25,57.3696
2021-08-26,57.0743
2021-08-27,57.7106
2021-08-28,57.7106
2021-08-29,57.7106
2021-08-30,56.9979
2021-08-31,58.1283
2021-09-01,57.4036
2021-09-02,59.8999
2021-09-03,60.0543
2021-09-04,60.0543
2021-09-05,60.0543
2021-09-06,60.0543
2021-09-07,59.9499
2021-09-08,61.9174
2021-09-09,61.0073
2021-09-10,57.7199
2021-09-11,57.7199
2021-09-12,57.7199
2021-09-13,54.7114
2021-09-14,51.2153
2021-09-15,53.253
2021-09-16,49.0598
2021-09-17,49.3349
2021-09-18,49.3349
2021-09-19,49.3349
2021-09-20,47.4674
2021-09-21,45.1252
2021-09-22,48.15
2021-09-23,51.3977
2021-09-24,52.091
2021-09-25,52.091
2021-09-26,52.091
2021-09-27,52.4471
2021-09-28,51.6758
2021-09-29,53.0713
2021-09-30,50.3212
2021-10-01,52.6753
2021-10-02,52.6753
2021-10-03,52.6753
2021-10-04,51.8512
2021-10-05,52.5542
2021-10-06,53.8412
2021-10-07,57.4083
2021-10-08,57.778
2021-10-09,57.778
2021-10-10,57.778
2021-10-11,58.5043
2021-10-12,59.1452
2021-10-13,58.9204
2021-10-14,60.6142
2021-10-15,63.2311
2021-10-16,63.2311
2021-10-17,63.2311
2021-10-18,61.2138
2021-10-19,62.9267
2021-10-20,62.6638
2021-10-21,62.0677
2021-10-22,63.4004
2021-10-23,63.4004
2021-10-24,63.4004
2021-10-25,60.989
2021-10-26,56.3863
2021-10-27,57.5955
2021-10-28,53.5892
2021-10-29,53.7358
2021-10-30,53.7358
2021-10-31,53.7358
2021-11-01,52.6786
2021-11-02,52.5047
2021-11-03,51.8219
2021-11-04,48.1623
2021-11-05,51.4639
2021-11-06,51.4639
2021-11-07,51.4639
2021-11-08,53.2429
2021-11-09,53.5009
2021-11-10,51.5986
2021-11-11,48.9942
2021-11-12,51.1356
2021-11-13,51.1356
2021-11-14,51.1356
2021-11-15,51.2482
2021-11-16,48.551
2021-11-17,49.4023
2021-11-18,47.7452
2021-11-19,45.9014
2021-11-20,45.9014
2021-11-21,45.9014
2021-11-22,49.5394
2021-11-23,50.5875
2021-11-24,48.8385
2021-11-25,48.8385
2021-11-26,43.454
2021-11-27,43.454
2021-11-28,43.454
2021-11-29,44.7105
2021-11-30,40.0089
2021-12-01,40.5761
2021-12-02,46.1009
2021-12-03,49.1629
2021-12-04,49.1629
2021-12-05,49.1629
2021-12-06,50.9386
2021-12-07,50.7025
2021-12-08,52.1346
2021-12-09,53.0836
2021-12-10,55.6806
2021-12-11,55.6806
2021-12-12,55.6806
2021-12-13,54.1911
2021-12-14,54.1703
2021-12-15,56.5615
2021-12-16,56.4954
2021-12-17,52.3041
2021-12-18,52.3041
2021-12-19,52.3041
2021-12-20,48.9796
2021-12-21,53.0248
2021-12-22,53.4144
2021-12-23,54.192
2021-12-24,54.192
2021-12-25,54.192
2021-12-26,54.192
2021-12-27,56.1773
2021-12-28,56.6079
2021-12-29,56.7868
2021-12-30,56.404
2021-12-31,57.1971
2022-01-01,57.1971
2022-01-02,57.1971
2022-01-03,56.0515
2022-01-04,59.8337
2022-01-05,57.8803
2022-01-06,59.0178
2022-01-07,59.2961
2022-01-08,59.2961
2022-01-09,59.2961
2022-01-10,57.5854
2022-01-11,58.3991
2022-01-12,58.6949
2022-01-13,59.2377
2022-01-14,60.7044
2022-01-15,60.7044
2022-01-16,60.7044
2022-01-17,60.7044
2022-01-18,58.272
2022-01-19,57.2926
2022-01-20,55.6244
2022-01-21,52.8117
2022-01-22,52.8117
2022-01-23,52.8117
2022-01-24,53.3518
2022-01-25,52.0731
2022-01-26,50.9013
2022-01-27,54.8248
2022-01-28,58.3887
2022-01-29,58.3887
2022-01-30,58.3887
2022-01-31,57.5475
2022-02-01,58.2135
2022-02-02,59.2527
2022-02-03,56.9404
2022-02-04,57.0494
2022-02-05,57.0494
2022-02-06,57.0494
2022-02-07,56.8386
2022-02-08,58.9954
2022-02-09,59.8644
2022-02-10,55.0383
2022-02-11,57.0835
2022-02-12,57.0835
2022-02-13,57.0835
2022-02-14,54.1379
2022-02-15,55.602
2022-02-16,57.0556
2022-02-17,57.0439
2022-02-18,58.3085
2022-02-19,58.3085
2022-02-20,58.3085
2022-02-21,58.3085
2022-02-22,59.1838
2022-02-23,58.4852
2022-02-24,60.4689
2022-02-25,67.2401
2022-02-26,67.2401
2022-02-27,67.2401
2022-02-28,70.7845
2022-03-01,69.4274
2022-03-02,70.678
2022-03-03,71.8449
2022-03-04,74.9478
2022-03-05,74.9478
2022-03-06,74.9478
2022-03-07,75.721
2022-03-08,63.5648
2022-03-09,64.307
2022-03-10,63.1623
2022-03-11,60.5355
2022-03-12,60.5355
2022-03-13,60.5355
2022-03-14,61.2753
2022-03-15,63.2749
2022-03-16,55.5066
2022-03-17,57.0555
2022-03-18,56.8522
2022-03-19,56.8522
2022-03-20,56.8522
2022-03-21,59.9324
2022-03-22,60.8048
2022-03-23,61.716
2022-03-24,62.3537
2022-03-25,63.947
2022-03-26,63.947
2022-03-27,63.947
2022-03-28,61.1806
2022-03-29,61.2805
2022-03-30,62.8762
2022-03-31,60.374
2022-04-01,61.0531
2022-04-02,61.0531
2022-04-03,61.0531
2022-04-04,58.4955
2022-04-05,58.4337
2022-04-06,59.3278
2022-04-07,61.5247
2022-04-08,60.2389
2022-04-09,60.2389
2022-04-10,60.2389
2022-04-11,61.0488
2022-04-12,61.195
2022-04-13,61.0984
2022-04-14,61.1157
2022-04-15,61.1157
2022-04-16,61.1157
2022-04-17,61.1157
2022-04-18,61.1872
2022-04-19,62.7981
2022-04-20,63.4307
2022-04-21,58.1913
2022-04-22,55.4398
2022-04-23,55.4398
2022-04-24,55.4398
2022-04-25,55.6983
2022-04-26,53.8348
2022-04-27,55.9036
2022-04-28,56.7065
2022-04-29,52.8932
2022-04-30,52.8932
2022-05-01,52.8932
2022-05-02,50.4292
2022-05-03,50.5237
2022-05-04,56.7786
2022-05-05,54.0518
2022-05-06,54.2741
2022-05-07,54.2741
2022-05-08,54.2741
2022-05-09,47.5179
2022-05-10,47.4761
2022-05-11,46.0618
2022-05-12,44.0761
2022-05-13,46.043
2022-05-14,46.043
2022-05-15,46.043
2022-05-16,47.0606
2022-05-17,49.5826
2022-05-18,46.2196
2022-05-19,41.9411
2022-05-20,39.9445
2022-05-21,39.9445
2022-05-22,39.9445
2022-05-23,42.0772
2022-05-24,44.0801
2022-05-25,44.2271
2022-05-26,45.0142
2022-05-27,48.2895
2022-05-28,48.2895
2022-05-29,48.2895
2022-05-30,48.2895
2022-05-31,47.3993
2022-06-01,48.2079
2022-06-02,50.1563
2022-06-03,50.5685
2022-06-04,50.5685
2022-06-05,50.5685
2022-06-06,50.4247
2022-06-07,53.7823
2022-06-08,51.1213
2022-06-09,48.4922
2022-06-10,47.222
2022-06-11,47.222
2022-06-12,47.222
2022-06-13,43.5174
2022-06-14,42.7215
2022-06-15,44.0338
2022-06-16,41.1242
2022-06-17,40.1635
2022-06-18,40.1635
2022-06-19,40.1635
2022-06-20,40.1635
2022-06-21,44.4691
2022-06-22,44.2067
2022-06-23,44.5764
2022-06-24,48.0362
2022-06-25,48.0362
2022-06-26,48.0362
2022-06-27,48.7125
2022-06-28,47.0817
2022-06-29,46.4353
2022-06-30,48.4029
2022-07-01,49.9401
2022-07-02,49.9401
2022-07-03,49.9401
2022-07-04,49.9401
2022-07-05,44.9843
2022-07-06,47.8694
2022-07-07,48.4367
2022-07-08,48.7365
2022-07-09,48.7365
2022-07-10,48.7365
2022-07-11,47.9956
2022-07-12,46.3244
2022-07-13,44.6541
2022-07-14,43.1921
2022-07-15,44.6709
2022-07-16,44.6709
2022-07-17,44.6709
2022-07-18,43.1774
2022-07-19,46.229
2022-07-20,47.447
2022-07-21,47.5494
2022-07-22,47.4762
2022-07-23,47.4762
2022-07-24,47.4762
2022-07-25,48.7567
2022-07-26,48.0615
2022-07-27,49.4756
2022-07-28,51.8866
2022-07-29,53.5526
2022-07-30,53.5526
2022-07-31,53.5526
2022-08-01,53.2271
2022-08-02,53.7377
2022-08-03,55.8424
2022-08-04,54.7701
2022-08-05,54.4834
2022-08-06,54.4834
2022-08-07,54.4834
2022-08-08,52.3776
2022-08-09,53.5226
2022-08-10,55.2501
2022-08-11,56.0591
2022-08-12,59.4753
2022-08-13,59.4753
2022-08-14,59.4753
2022-08-15,61.157
2022-08-16,61.2729
2022-08-17,61.8916
2022-08-18,62.4051
2022-08-19,60.6961
2022-08-20,60.6961
2022-08-21,60.6961
2022-08-22,55.1432
2022-08-23,54.7893
2022-08-24,55.0875
2022-08-25,57.1858
2022-08-26,53.2249
2022-08-27,53.2249
2022-08-28,53.2249
2022-08-29,53.9013
2022-08-30,52.09
2022-08-31,50.597
2022-09-01,48.2704
2022-09-02,47.9564
2022-09-03,47.9564
2022-09-04,47.9564
2022-09-05,47.9564
2022-09-06,47.74
2022-09-07,49.9959
2022-09-08,49.9609
2022-09-09,52.6471
2022-09-10,52.6471
2022-09-11,52.6471
2022-09-12,55.0842
2022-09-13,49.9086
2022-09-14,51.6413
2022-09-15,50.1597
2022-09-16,49.506
2022-09-17,49.506
2022-09-18,49.506
2022-09-19,50.549
2022-09-20,50.6024
2022-09-21,49.967
2022-09-22,49.8886
2022-09-23,45.7161
2022-09-24,45.7161
2022-09-25,45.7161
2022-09-26,44.7957
2022-09-27,43.7058
2022-09-28,45.1032
2022-09-29,41.4991
2022-09-30,40.25
2022-10-01,40.25
2022-10-02,40.25
2022-10-03,46.4211
2022-10-04,50.3019
2022-10-05,50.3263
2022-10-06,49.0686
2022-10-07,49.2449
2022-10-08,49.2449
2022-10-09,49.2449
2022-10-10,50.383
2022-10-11,51.8861
2022-10-12,48.9745
2022-10-13,52.592
2022-10-14,47.7901
2022-10-15,47.7901
2022-10-16,47.7901
2022-10-17,52.1454
2022-10-18,56.3852
2022-10-19,57.2424
2022-10-20,56.0781
2022-10-21,58.4174
2022-10-22,58.4174
2022-10-23,58.4174
2022-10-24,58.9478
2022-10-25,59.7983
2022-10-26,59.7653
2022-10-27,60.7953
2022-10-28,61.9857
2022-10-29,61.9857
2022-10-30,61.9857
2022-10-31,61.3341
2022-11-01,61.3843
2022-11-02,58.8403
2022-11-03,60.0827
2022-11-04,60.2854
2022-11-05,60.2854
2022-11-06,60.2854
2022-11-07,61.3582
2022-11-08,61.8195
2022-11-09,59.5074
2022-11-10,61.4626
2022-11-11,54.3652
2022-11-12,54.3652
2022-11-13,54.3652
2022-11-14,54.1714
2022-11-15,55.9128
2022-11-16,55.0845
2022-11-17,55.9613
2022-11-18,56.8589
2022-11-19,56.8589
2022-11-20,56.8589
2022-11-21,58.0858
2022-11-22,58.5712
2022-11-23,58.9739
2022-11-24,58.9739
2022-11-25,59.7517
2022-11-26,59.7517
2022-11-27,59.7517
2022-11-28,57.2627
2022-11-29,57.6687
2022-11-30,58.3251
2022-12-01,58.2293
2022-12-02,60.1855
2022-12-03,60.1855
2022-12-04,60.1855
2022-12-05,56.3833
2022-12-06,54.4458
2022-12-07,52.964
2022-12-08,53.886
2022-12-09,53.4144
2022-12-10,53.4144
2022-12-11,53.4144
2022-12-12,55.0547
2022-12-13,54.3716
2022-12-14,54.5616
2022-12-15,51.5874
2022-12-16,52.281
2022-12-17,52.281
2022-12-18,52.281
2022-12-19,50.8932
2022-12-20,52.5365
2022-12-21,54.7961
2022-12-22,52.2022
2022-12-23,53.0925
2022-12-24,53.0925
2022-12-25,53.0925
2022-12-26,53.0925
2022-12-27,53.665
2022-12-28,52.2743
2022-12-29,53.8538
2022-12-30,52.9553
2022-12-31,52.9553
2023-01-01,52.9553
2023-01-02,52.9553
2023-01-03,53.3079
2023-01-04,50.6018
2023-01-05,50.1345
2023-01-06,52.8594
2023-01-07,52.8594
2023-01-08,52.8594
2023-01-09,50.47
2023-01-10,52.1837
2023-01-11,53.0138
2023-01-12,52.2067
2023-01-13,46.7016
2023-01-14,46.7016
2023-01-15,46.7016
2023-01-16,46.7016
2023-01-17,47.3603
2023-01-18,44.5842
2023-01-19,41.9931
2023-01-20,43.0071
2023-01-21,43.0071
2023-01-22,43.0071
2023-01-23,42.7949
2023-01-24,45.2601
2023-01-25,40.1473
2023-01-26,41.1346
2023-01-27,40.7838
2023-01-28,40.7838
2023-01-29,40.7838
2023-01-30,41.2686
2023-01-31,45.2567
2023-02-01,43.6528
2023-02-02,44.4025
2023-02-03,44.506
2023-02-04,44.506
2023-02-05,44.506
2023-02-06,45.1636
2023-02-07,44.8986
2023-02-08,42.998
2023-02-09,42.6952
2023-02-10,46.5551
2023-02-11,46.5551
2023-02-12,46.5551
2023-02-13,46.3145
2023-02-14,45.7319
2023-02-15,46.0784
2023-02-16,45.2051
2023-02-17,48.6149
2023-02-18,48.6149
2023-02-19,48.6149
2023-02-20,48.6149
2023-02-21,47.2777
2023-02-22,47.3895
2023-02-23,45.633
2023-02-24,46.1582
2023-02-25,46.1582
2023-02-26,46.1582
2023-02-27,45.1242
2023-02-28,43.0896
2023-03-01,42.927
2023-03-02,45.4061
2023-03-03,46.1528
2023-03-04,46.1528
2023-03-05,46.1528
2023-03-06,47.6164
2023-03-07,45.477
2023-03-08,43.2219
2023-03-09,40.2679
2023-03-10,38.9915
2023-03-11,38.9915
2023-03-12,38.9915
2023-03-13,37.6304
2023-03-14,38.7061
2023-03-15,36.7635
2023-03-16,40.0958
2023-03-17,38.8756
2023-03-18,38.8756
2023-03-19,38.8756
2023-03-20,40.6075
