,BIG US Equity
2020-05-27,75.068
2020-05-28,69.6401
2020-05-29,71.5243
2020-05-30,71.5243
2020-05-31,71.5243
2020-06-01,68.4664
2020-06-02,68.5148
2020-06-03,69.688
2020-06-04,66.3346
2020-06-05,65.2186
2020-06-06,65.2186
2020-06-07,65.2186
2020-06-08,62.452
2020-06-09,63.9439
2020-06-10,64.4093
2020-06-11,60.7114
2020-06-12,58.8355
2020-06-13,58.8355
2020-06-14,58.8355
2020-06-15,60.3514
2020-06-16,60.6219
2020-06-17,61.8459
2020-06-18,59.2728
2020-06-19,56.9838
2020-06-20,56.9838
2020-06-21,56.9838
2020-06-22,57.5226
2020-06-23,57.4295
2020-06-24,56.522
2020-06-25,57.3927
2020-06-26,67.6556
2020-06-27,67.6556
2020-06-28,67.6556
2020-06-29,67.7431
2020-06-30,65.6495
2020-07-01,63.495
2020-07-02,62.7554
2020-07-03,62.7554
2020-07-04,62.7554
2020-07-05,62.7554
2020-07-06,62.2023
2020-07-07,62.89
2020-07-08,64.0395
2020-07-09,62.5411
2020-07-10,61.4991
2020-07-11,61.4991
2020-07-12,61.4991
2020-07-13,56.2213
2020-07-14,56.9851
2020-07-15,55.6836
2020-07-16,54.3983
2020-07-17,53.9904
2020-07-18,53.9904
2020-07-19,53.9904
2020-07-20,57.5959
2020-07-21,60.3086
2020-07-22,61.6596
2020-07-23,60.4822
2020-07-24,61.3028
2020-07-25,61.3028
2020-07-26,61.3028
2020-07-27,59.704
2020-07-28,58.0518
2020-07-29,57.9308
2020-07-30,56.6064
2020-07-31,55.8761
2020-08-01,55.8761
2020-08-02,55.8761
2020-08-03,58.049
2020-08-04,60.342
2020-08-05,63.0102
2020-08-06,62.2937
2020-08-07,63.0296
2020-08-08,63.0296
2020-08-09,63.0296
2020-08-10,65.9753
2020-08-11,64.3266
2020-08-12,67.0379
2020-08-13,66.7567
2020-08-14,66.7567
2020-08-15,66.7567
2020-08-16,66.7567
2020-08-17,66.9348
2020-08-18,62.8516
2020-08-19,63.6772
2020-08-20,63.939
2020-08-21,66.4026
2020-08-22,66.4026
2020-08-23,66.4026
2020-08-24,68.4526
2020-08-25,69.0556
2020-08-26,70.2751
2020-08-27,70.2545
2020-08-28,59.8364
2020-08-29,59.8364
2020-08-30,59.8364
2020-08-31,55.6567
2020-09-01,56.7901
2020-09-02,57.0683
2020-09-03,52.5849
2020-09-04,51.5635
2020-09-05,51.5635
2020-09-06,51.5635
2020-09-07,51.5635
2020-09-08,50.1299
2020-09-09,54.0471
2020-09-10,54.6558
2020-09-11,55.1902
2020-09-12,55.1902
2020-09-13,55.1902
2020-09-14,55.1759
2020-09-15,55.6753
2020-09-16,54.1882
2020-09-17,52.0869
2020-09-18,51.3671
2020-09-19,51.3671
2020-09-20,51.3671
2020-09-21,53.0134
2020-09-22,52.5132
2020-09-23,50.4842
2020-09-24,52.3743
2020-09-25,53.51
2020-09-26,53.51
2020-09-27,53.51
2020-09-28,55.0945
2020-09-29,54.026
2020-09-30,50.4057
2020-10-01,50.9427
2020-10-02,51.7328
2020-10-03,51.7328
2020-10-04,51.7328
2020-10-05,53.4473
2020-10-06,52.8462
2020-10-07,56.5648
2020-10-08,58.3297
2020-10-09,57.7272
2020-10-10,57.7272
2020-10-11,57.7272
2020-10-12,58.0061
2020-10-13,59.2636
2020-10-14,58.8081
2020-10-15,60.9116
2020-10-16,61.4439
2020-10-17,61.4439
2020-10-18,61.4439
2020-10-19,59.7779
2020-10-20,60.2799
2020-10-21,58.3862
2020-10-22,56.5658
2020-10-23,54.3324
2020-10-24,54.3324
2020-10-25,54.3324
2020-10-26,54.983
2020-10-27,58.457
2020-10-28,57.6982
2020-10-29,54.0202
2020-10-30,49.9974
2020-10-31,49.9974
2020-11-01,49.9974
2020-11-02,49.4957
2020-11-03,51.2733
2020-11-04,51.4457
2020-11-05,53.4759
2020-11-06,54.9344
2020-11-07,54.9344
2020-11-08,54.9344
2020-11-09,46.3152
2020-11-10,48.5198
2020-11-11,51.1461
2020-11-12,49.9754
2020-11-13,49.6395
2020-11-14,49.6395
2020-11-15,49.6395
2020-11-16,51.2683
2020-11-17,51.3854
2020-11-18,51.033
2020-11-19,52.6326
2020-11-20,52.2468
2020-11-21,52.2468
2020-11-22,52.2468
2020-11-23,54.4137
2020-11-24,55.1499
2020-11-25,55.6311
2020-11-26,55.6311
2020-11-27,56.0137
2020-11-28,56.0137
2020-11-29,56.0137
2020-11-30,54.8826
2020-12-01,59.2187
2020-12-02,55.0012
2020-12-03,55.4998
2020-12-04,47.5079
2020-12-05,47.5079
2020-12-06,47.5079
2020-12-07,45.4105
2020-12-08,46.3264
2020-12-09,47.3477
2020-12-10,47.2376
2020-12-11,45.4749
2020-12-12,45.4749
2020-12-13,45.4749
2020-12-14,44.9012
2020-12-15,46.8509
2020-12-16,47.9876
2020-12-17,48.8644
2020-12-18,45.7623
2020-12-19,45.7623
2020-12-20,45.7623
2020-12-21,45.895
2020-12-22,45.1835
2020-12-23,46.1702
2020-12-24,45.2486
2020-12-25,45.2486
2020-12-26,45.2486
2020-12-27,45.2486
2020-12-28,46.1852
2020-12-29,46.0333
2020-12-30,44.9084
2020-12-31,43.7612
2021-01-01,43.7612
2021-01-02,43.7612
2021-01-03,43.7612
2021-01-04,42.9108
2021-01-05,44.6591
2021-01-06,48.3762
2021-01-07,47.9909
2021-01-08,46.8042
2021-01-09,46.8042
2021-01-10,46.8042
2021-01-11,49.6688
2021-01-12,53.3885
2021-01-13,52.4142
2021-01-14,57.5692
2021-01-15,57.4241
2021-01-16,57.4241
2021-01-17,57.4241
2021-01-18,57.4241
2021-01-19,57.4857
2021-01-20,53.4529
2021-01-21,52.1318
2021-01-22,54.8598
2021-01-23,54.8598
2021-01-24,54.8598
2021-01-25,55.3784
2021-01-26,58.9917
2021-01-27,68.3834
2021-01-28,61.6985
2021-01-29,61.1466
2021-01-30,61.1466
2021-01-31,61.1466
2021-02-01,56.3692
2021-02-02,52.0476
2021-02-03,53.0019
2021-02-04,54.995
2021-02-05,55.652
2021-02-06,55.652
2021-02-07,55.652
2021-02-08,59.1751
2021-02-09,59.3649
2021-02-10,60.289
2021-02-11,62.003
2021-02-12,63.1174
2021-02-13,63.1174
2021-02-14,63.1174
2021-02-15,63.1174
2021-02-16,63.6374
2021-02-17,61.1428
2021-02-18,59.0044
2021-02-19,60.4732
2021-02-20,60.4732
2021-02-21,60.4732
2021-02-22,59.6127
2021-02-23,60.8584
2021-02-24,60.1151
2021-02-25,58.0565
2021-02-26,58.8524
2021-02-27,58.8524
2021-02-28,58.8524
2021-03-01,57.6143
2021-03-02,56.2605
2021-03-03,57.0414
2021-03-04,55.2382
2021-03-05,56.5107
2021-03-06,56.5107
2021-03-07,56.5107
2021-03-08,60.1631
2021-03-09,59.0737
2021-03-10,58.0468
2021-03-11,59.7499
2021-03-12,61.473
2021-03-13,61.473
2021-03-14,61.473
2021-03-15,62.6909
2021-03-16,58.4653
2021-03-17,59.1466
2021-03-18,59.4795
2021-03-19,61.8435
2021-03-20,61.8435
2021-03-21,61.8435
2021-03-22,61.9606
2021-03-23,58.0409
2021-03-24,53.6494
2021-03-25,57.4322
2021-03-26,58.8806
2021-03-27,58.8806
2021-03-28,58.8806
2021-03-29,56.1811
2021-03-30,57.1269
2021-03-31,56.7572
2021-04-01,57.2154
2021-04-02,57.2154
2021-04-03,57.2154
2021-04-04,57.2154
2021-04-05,58.5225
2021-04-06,56.6542
2021-04-07,53.4793
2021-04-08,54.6119
2021-04-09,54.8568
2021-04-10,54.8568
2021-04-11,54.8568
2021-04-12,55.32
2021-04-13,54.6618
2021-04-14,55.3877
2021-04-15,54.6107
2021-04-16,55.6764
2021-04-17,55.6764
2021-04-18,55.6764
2021-04-19,52.4081
2021-04-20,49.9496
2021-04-21,51.9967
2021-04-22,52.1762
2021-04-23,52.6139
2021-04-24,52.6139
2021-04-25,52.6139
2021-04-26,54.6222
2021-04-27,56.0321
2021-04-28,55.5222
2021-04-29,56.9034
2021-04-30,55.0126
2021-05-01,55.0126
2021-05-02,55.0126
2021-05-03,56.6864
2021-05-04,54.4212
2021-05-05,54.4516
2021-05-06,55.4846
2021-05-07,54.6218
2021-05-08,54.6218
2021-05-09,54.6218
2021-05-10,53.5328
2021-05-11,51.6977
2021-05-12,47.9949
2021-05-13,50.008
2021-05-14,52.5282
2021-05-15,52.5282
2021-05-16,52.5282
2021-05-17,53.0558
2021-05-18,51.2868
2021-05-19,47.5576
2021-05-20,48.91
2021-05-21,48.6182
2021-05-22,48.6182
2021-05-23,48.6182
2021-05-24,48.0145
2021-05-25,47.3837
2021-05-26,50.455
2021-05-27,49.1647
2021-05-28,45.3432
2021-05-29,45.3432
2021-05-30,45.3432
2021-05-31,45.3432
2021-06-01,46.6539
2021-06-02,48.8679
2021-06-03,49.9754
2021-06-04,49.8063
2021-06-05,49.8063
2021-06-06,49.8063
2021-06-07,52.9566
2021-06-08,57.4255
2021-06-09,55.2716
2021-06-10,50.5798
2021-06-11,53.3924
2021-06-12,53.3924
2021-06-13,53.3924
2021-06-14,50.8085
2021-06-15,49.633
2021-06-16,49.906
2021-06-17,49.9761
2021-06-18,48.8052
2021-06-19,48.8052
2021-06-20,48.8052
2021-06-21,50.0064
2021-06-22,53.6187
2021-06-23,50.9753
2021-06-24,50.156
2021-06-25,50.0545
2021-06-26,50.0545
2021-06-27,50.0545
2021-06-28,50.2212
2021-06-29,49.5158
2021-06-30,50.5926
2021-07-01,50.0571
2021-07-02,48.5401
2021-07-03,48.5401
2021-07-04,48.5401
2021-07-05,48.5401
2021-07-06,47.1377
2021-07-07,45.9236
2021-07-08,45.6276
2021-07-09,48.7289
2021-07-10,48.7289
2021-07-11,48.7289
2021-07-12,45.9735
2021-07-13,45.6732
2021-07-14,44.5622
2021-07-15,44.4994
2021-07-16,43.1269
2021-07-17,43.1269
2021-07-18,43.1269
2021-07-19,43.043
2021-07-20,45.8354
2021-07-21,48.0091
2021-07-22,45.9437
2021-07-23,46.1663
2021-07-24,46.1663
2021-07-25,46.1663
2021-07-26,47.1982
2021-07-27,45.5537
2021-07-28,45.0393
2021-07-29,43.9664
2021-07-30,42.8213
2021-07-31,42.8213
2021-08-01,42.8213
2021-08-02,40.6828
2021-08-03,42.5616
2021-08-04,39.7404
2021-08-05,41.1014
2021-08-06,40.4744
2021-08-07,40.4744
2021-08-08,40.4744
2021-08-09,40.2971
2021-08-10,43.0587
2021-08-11,46.885
2021-08-12,46.1244
2021-08-13,45.8051
2021-08-14,45.8051
2021-08-15,45.8051
2021-08-16,45.6115
2021-08-17,43.5074
2021-08-18,42.9058
2021-08-19,41.9707
2021-08-20,44.1472
2021-08-21,44.1472
2021-08-22,44.1472
2021-08-23,45.1803
2021-08-24,46.2244
2021-08-25,46.8317
2021-08-26,42.3874
2021-08-27,39.5434
2021-08-28,39.5434
2021-08-29,39.5434
2021-08-30,39.161
2021-08-31,36.5982
2021-09-01,36.4079
2021-09-02,35.7727
2021-09-03,35.7727
2021-09-04,35.7727
2021-09-05,35.7727
2021-09-06,35.7727
2021-09-07,34.058
2021-09-08,34.296
2021-09-09,35.8894
2021-09-10,35.1411
2021-09-11,35.1411
2021-09-12,35.1411
2021-09-13,35.8425
2021-09-14,34.8724
2021-09-15,38.3616
2021-09-16,38.5265
2021-09-17,39.0883
2021-09-18,39.0883
2021-09-19,39.0883
2021-09-20,38.8922
2021-09-21,35.633
2021-09-22,38.6145
2021-09-23,39.3503
2021-09-24,39.2045
2021-09-25,39.2045
2021-09-26,39.2045
2021-09-27,44.4894
2021-09-28,43.1609
2021-09-29,42.9787
2021-09-30,37.1592
2021-10-01,36.5573
2021-10-02,36.5573
2021-10-03,36.5573
2021-10-04,36.6113
2021-10-05,37.2741
2021-10-06,39.1216
2021-10-07,42.8458
2021-10-08,44.4253
2021-10-09,44.4253
2021-10-10,44.4253
2021-10-11,41.5936
2021-10-12,43.9457
2021-10-13,43.698
2021-10-14,43.878
2021-10-15,44.0294
2021-10-16,44.0294
2021-10-17,44.0294
2021-10-18,43.3836
2021-10-19,44.0031
2021-10-20,43.2203
2021-10-21,43.2762
2021-10-22,42.1593
2021-10-23,42.1593
2021-10-24,42.1593
2021-10-25,43.8133
2021-10-26,42.0905
2021-10-27,40.6724
2021-10-28,41.035
2021-10-29,41.8522
2021-10-30,41.8522
2021-10-31,41.8522
2021-11-01,46.5106
2021-11-02,48.0692
2021-11-03,53.586
2021-11-04,53.4
2021-11-05,53.3477
2021-11-06,53.3477
2021-11-07,53.3477
2021-11-08,50.8267
2021-11-09,50.9897
2021-11-10,48.8941
2021-11-11,49.1363
2021-11-12,49.5251
2021-11-13,49.5251
2021-11-14,49.5251
2021-11-15,50.4164
2021-11-16,51.6011
2021-11-17,47.2281
2021-11-18,49.095
2021-11-19,45.8062
2021-11-20,45.8062
2021-11-21,45.8062
2021-11-22,49.7452
2021-11-23,47.8609
2021-11-24,44.2903
2021-11-25,44.2903
2021-11-26,45.6604
2021-11-27,45.6604
2021-11-28,45.6604
2021-11-29,43.3089
2021-11-30,42.5702
2021-12-01,41.5415
2021-12-02,43.3815
2021-12-03,47.231
2021-12-04,47.231
2021-12-05,47.231
2021-12-06,44.3776
2021-12-07,46.1014
2021-12-08,45.5521
2021-12-09,45.6501
2021-12-10,46.0521
2021-12-11,46.0521
2021-12-12,46.0521
2021-12-13,44.865
2021-12-14,42.8418
2021-12-15,43.2588
2021-12-16,42.9767
2021-12-17,43.5667
2021-12-18,43.5667
2021-12-19,43.5667
2021-12-20,42.0706
2021-12-21,44.6114
2021-12-22,45.1725
2021-12-23,43.7807
2021-12-24,43.7807
2021-12-25,43.7807
2021-12-26,43.7807
2021-12-27,44.4808
2021-12-28,45.4182
2021-12-29,48.1718
2021-12-30,49.9087
2021-12-31,49.1014
2022-01-01,49.1014
2022-01-02,49.1014
2022-01-03,52.9202
2022-01-04,55.9268
2022-01-05,53.2353
2022-01-06,53.3437
2022-01-07,56.1383
2022-01-08,56.1383
2022-01-09,56.1383
2022-01-10,50.5325
2022-01-11,49.4886
2022-01-12,46.5344
2022-01-13,46.4634
2022-01-14,46.2008
2022-01-15,46.2008
2022-01-16,46.2008
2022-01-17,46.2008
2022-01-18,44.6771
2022-01-19,42.5876
2022-01-20,41.125
2022-01-21,41.2378
2022-01-22,41.2378
2022-01-23,41.2378
2022-01-24,46.4093
2022-01-25,46.9714
2022-01-26,43.0426
2022-01-27,42.4518
2022-01-28,42.6818
2022-01-29,42.6818
2022-01-30,42.6818
2022-01-31,46.1741
2022-02-01,48.8602
2022-02-02,46.9634
2022-02-03,45.467
2022-02-04,43.8237
2022-02-05,43.8237
2022-02-06,43.8237
2022-02-07,42.5908
2022-02-08,43.3804
2022-02-09,41.0566
2022-02-10,40.288
2022-02-11,40.4162
2022-02-12,40.4162
2022-02-13,40.4162
2022-02-14,41.8733
2022-02-15,42.8433
2022-02-16,40.9492
2022-02-17,40.2619
2022-02-18,40.7857
2022-02-19,40.7857
2022-02-20,40.7857
2022-02-21,40.7857
2022-02-22,38.5947
2022-02-23,37.2238
2022-02-24,38.9659
2022-02-25,40.6882
2022-02-26,40.6882
2022-02-27,40.6882
2022-02-28,39.5341
2022-03-01,38.8604
2022-03-02,44.6073
2022-03-03,44.006
2022-03-04,46.0698
2022-03-05,46.0698
2022-03-06,46.0698
2022-03-07,43.4977
2022-03-08,43.4019
2022-03-09,44.4692
2022-03-10,42.1951
2022-03-11,39.7321
2022-03-12,39.7321
2022-03-13,39.7321
2022-03-14,38.2682
2022-03-15,46.5807
2022-03-16,47.0436
2022-03-17,48.3828
2022-03-18,50.2122
2022-03-19,50.2122
2022-03-20,50.2122
2022-03-21,48.851
2022-03-22,49.6974
2022-03-23,47.2564
2022-03-24,47.9635
2022-03-25,47.7619
2022-03-26,47.7619
2022-03-27,47.7619
2022-03-28,48.8268
2022-03-29,52.3931
2022-03-30,46.9083
2022-03-31,44.5463
2022-04-01,44.0845
2022-04-02,44.0845
2022-04-03,44.0845
2022-04-04,46.5288
2022-04-05,45.1671
2022-04-06,44.225
2022-04-07,44.7272
2022-04-08,46.077
2022-04-09,46.077
2022-04-10,46.077
2022-04-11,46.5169
2022-04-12,46.0313
2022-04-13,47.7092
2022-04-14,48.9717
2022-04-15,48.9717
2022-04-16,48.9717
2022-04-17,48.9717
2022-04-18,48.8649
2022-04-19,51.4615
2022-04-20,51.4615
2022-04-21,50.3893
2022-04-22,45.8441
2022-04-23,45.8441
2022-04-24,45.8441
2022-04-25,46.5447
2022-04-26,43.756
2022-04-27,42.6974
2022-04-28,43.4755
2022-04-29,40.7929
2022-04-30,40.7929
2022-05-01,40.7929
2022-05-02,43.7556
2022-05-03,43.5831
2022-05-04,44.5231
2022-05-05,42.6447
2022-05-06,41.7987
2022-05-07,41.7987
2022-05-08,41.7987
2022-05-09,47.2918
2022-05-10,44.8529
2022-05-11,43.0024
2022-05-12,46.7682
2022-05-13,46.9331
2022-05-14,46.9331
2022-05-15,46.9331
2022-05-16,45.7862
2022-05-17,46.1345
2022-05-18,41.3162
2022-05-19,41.821
2022-05-20,39.7988
2022-05-21,39.7988
2022-05-22,39.7988
2022-05-23,39.299
2022-05-24,38.347
2022-05-25,44.3473
2022-05-26,45.4167
2022-05-27,41.197
2022-05-28,41.197
2022-05-29,41.197
2022-05-30,41.197
2022-05-31,38.7383
2022-06-01,37.0038
2022-06-02,38.7428
2022-06-03,38.9569
2022-06-04,38.9569
2022-06-05,38.9569
2022-06-06,38.8565
2022-06-07,39.4854
2022-06-08,40.7304
2022-06-09,40.9122
2022-06-10,39.6759
2022-06-11,39.6759
2022-06-12,39.6759
2022-06-13,39.0764
2022-06-14,38.6321
2022-06-15,38.5159
2022-06-16,37.2864
2022-06-17,37.0556
2022-06-18,37.0556
2022-06-19,37.0556
2022-06-20,37.0556
2022-06-21,36.6564
2022-06-22,36.8633
2022-06-23,37.8711
2022-06-24,40.9584
2022-06-25,40.9584
2022-06-26,40.9584
2022-06-27,40.1705
2022-06-28,39.7207
2022-06-29,38.9015
2022-06-30,37.9567
2022-07-01,37.2219
2022-07-02,37.2219
2022-07-03,37.2219
2022-07-04,37.2219
2022-07-05,38.3884
2022-07-06,37.2056
2022-07-07,40.1345
2022-07-08,43.2266
2022-07-09,43.2266
2022-07-10,43.2266
2022-07-11,43.4092
2022-07-12,43.5136
2022-07-13,43.2166
2022-07-14,41.7587
2022-07-15,42.2568
2022-07-16,42.2568
2022-07-17,42.2568
2022-07-18,42.5571
2022-07-19,43.0988
2022-07-20,43.2432
2022-07-21,41.7452
2022-07-22,41.1162
2022-07-23,41.1162
2022-07-24,41.1162
2022-07-25,39.8046
2022-07-26,36.4109
2022-07-27,38.7626
2022-07-28,39.1717
2022-07-29,40.5082
2022-07-30,40.5082
2022-07-31,40.5082
2022-08-01,42.4452
2022-08-02,41.6258
2022-08-03,43.0166
2022-08-04,42.3337
2022-08-05,44.9459
2022-08-06,44.9459
2022-08-07,44.9459
2022-08-08,48.7342
2022-08-09,45.6808
2022-08-10,47.0404
2022-08-11,48.5687
2022-08-12,49.7055
2022-08-13,49.7055
2022-08-14,49.7055
2022-08-15,52.2789
2022-08-16,56.6481
2022-08-17,54.6473
2022-08-18,54.4527
2022-08-19,49.8415
2022-08-20,49.8415
2022-08-21,49.8415
2022-08-22,49.1932
2022-08-23,49.2133
2022-08-24,47.5213
2022-08-25,48.6137
2022-08-26,46.0579
2022-08-27,46.0579
2022-08-28,46.0579
2022-08-29,45.1958
2022-08-30,50.3691
2022-08-31,44.3594
2022-09-01,46.0847
2022-09-02,45.939
2022-09-03,45.939
2022-09-04,45.939
2022-09-05,45.939
2022-09-06,45.756
2022-09-07,48.6049
2022-09-08,47.7173
2022-09-09,49.6206
2022-09-10,49.6206
2022-09-11,49.6206
2022-09-12,50.7157
2022-09-13,45.9998
2022-09-14,46.1538
2022-09-15,45.3837
2022-09-16,44.812
2022-09-17,44.812
2022-09-18,44.812
2022-09-19,44.3699
2022-09-20,42.3578
2022-09-21,42.1129
2022-09-22,41.8625
2022-09-23,42.5922
2022-09-24,42.5922
2022-09-25,42.5922
2022-09-26,42.1858
2022-09-27,41.7026
2022-09-28,41.4841
2022-09-29,38.4455
2022-09-30,37.3145
2022-10-01,37.3145
2022-10-02,37.3145
2022-10-03,40.1258
2022-10-04,43.4765
2022-10-05,42.9006
2022-10-06,42.3564
2022-10-07,41.9528
2022-10-08,41.9528
2022-10-09,41.9528
2022-10-10,42.1859
2022-10-11,43.2344
2022-10-12,43.6309
2022-10-13,42.9074
2022-10-14,40.5427
2022-10-15,40.5427
2022-10-16,40.5427
2022-10-17,42.6316
2022-10-18,44.6944
2022-10-19,42.0098
2022-10-20,40.965
2022-10-21,40.965
2022-10-22,40.965
2022-10-23,40.965
2022-10-24,39.6414
2022-10-25,43.2173
2022-10-26,43.244
2022-10-27,45.5276
2022-10-28,47.1889
2022-10-29,47.1889
2022-10-30,47.1889
2022-10-31,49.0678
2022-11-01,49.7732
2022-11-02,48.3403
2022-11-03,46.1198
2022-11-04,46.1462
2022-11-05,46.1462
2022-11-06,46.1462
2022-11-07,46.8462
2022-11-08,46.9011
2022-11-09,43.964
2022-11-10,50.1859
2022-11-11,51.0262
2022-11-12,51.0262
2022-11-13,51.0262
2022-11-14,50.6091
2022-11-15,52.8374
2022-11-16,47.3478
2022-11-17,47.7051
2022-11-18,47.9001
2022-11-19,47.9001
2022-11-20,47.9001
2022-11-21,47.3746
2022-11-22,50.7295
2022-11-23,52.1473
2022-11-24,52.1473
2022-11-25,50.2649
2022-11-26,50.2649
2022-11-27,50.2649
2022-11-28,49.1587
2022-11-29,50.7105
2022-11-30,51.372
2022-12-01,47.4438
2022-12-02,48.3249
2022-12-03,48.3249
2022-12-04,48.3249
2022-12-05,46.7701
2022-12-06,46.0155
2022-12-07,45.9028
2022-12-08,47.2132
2022-12-09,44.9162
2022-12-10,44.9162
2022-12-11,44.9162
2022-12-12,45.5194
2022-12-13,45.4717
2022-12-14,45.0084
2022-12-15,47.0076
2022-12-16,44.2426
2022-12-17,44.2426
2022-12-18,44.2426
2022-12-19,41.1205
2022-12-20,40.6574
2022-12-21,39.5883
2022-12-22,39.4201
2022-12-23,42.335
2022-12-24,42.335
2022-12-25,42.335
2022-12-26,42.335
2022-12-27,43.4967
2022-12-28,41.9995
2022-12-29,43.1823
2022-12-30,43.2768
2022-12-31,43.2768
2023-01-01,43.2768
2023-01-02,43.2768
2023-01-03,43.7924
2023-01-04,46.4667
2023-01-05,47.4705
2023-01-06,49.9701
2023-01-07,49.9701
2023-01-08,49.9701
2023-01-09,52.0527
2023-01-10,54.2086
2023-01-11,55.4961
2023-01-12,56.3426
2023-01-13,52.8841
2023-01-14,52.8841
2023-01-15,52.8841
2023-01-16,52.8841
2023-01-17,50.7179
2023-01-18,49.8289
2023-01-19,48.5631
2023-01-20,49.6842
2023-01-21,49.6842
2023-01-22,49.6842
2023-01-23,50.0021
2023-01-24,47.4101
2023-01-25,48.9283
2023-01-26,47.6449
2023-01-27,49.4058
2023-01-28,49.4058
2023-01-29,49.4058
2023-01-30,46.3962
2023-01-31,48.1774
2023-02-01,51.1181
2023-02-02,54.071
2023-02-03,50.9429
2023-02-04,50.9429
2023-02-05,50.9429
2023-02-06,51.2013
2023-02-07,51.0344
2023-02-08,49.8303
2023-02-09,48.0047
2023-02-10,48.0341
2023-02-11,48.0341
2023-02-12,48.0341
2023-02-13,49.5965
2023-02-14,48.7103
2023-02-15,50.1662
2023-02-16,49.5721
2023-02-17,49.1505
2023-02-18,49.1505
2023-02-19,49.1505
2023-02-20,49.1505
2023-02-21,46.4095
2023-02-22,46.3242
2023-02-23,43.9563
2023-02-24,43.8472
2023-02-25,43.8472
2023-02-26,43.8472
2023-02-27,42.6961
2023-02-28,42.3673
2023-03-01,40.6927
2023-03-02,43.5944
2023-03-03,45.2637
2023-03-04,45.2637
2023-03-05,45.2637
2023-03-06,43.6432
2023-03-07,43.2777
2023-03-08,44.4622
2023-03-09,42.8704
2023-03-10,42.0493
2023-03-11,42.0493
2023-03-12,42.0493
2023-03-13,41.9633
2023-03-14,41.1505
2023-03-15,40.4843
2023-03-16,40.1848
2023-03-17,38.2252
2023-03-18,38.2252
