,NGVT US Equity
2020-04-12,44.2426
2020-04-13,42.9577
2020-04-14,42.368
2020-04-15,40.7383
2020-04-16,40.6543
2020-04-17,42.4554
2020-04-18,42.4554
2020-04-19,42.4554
2020-04-20,41.4281
2020-04-21,40.9999
2020-04-22,41.4211
2020-04-23,41.4133
2020-04-24,42.4169
2020-04-25,42.4169
2020-04-26,42.4169
2020-04-27,43.8372
2020-04-28,46.3178
2020-04-29,48.7413
2020-04-30,54.9318
2020-05-01,51.2373
2020-05-02,51.2373
2020-05-03,51.2373
2020-05-04,51.1141
2020-05-05,50.0991
2020-05-06,48.9437
2020-05-07,49.8658
2020-05-08,51.775
2020-05-09,51.775
2020-05-10,51.775
2020-05-11,53.8561
2020-05-12,50.8801
2020-05-13,47.8548
2020-05-14,49.2443
2020-05-15,49.3503
2020-05-16,49.3503
2020-05-17,49.3503
2020-05-18,53.6266
2020-05-19,52.0721
2020-05-20,54.46
2020-05-21,53.727
2020-05-22,53.7349
2020-05-23,53.7349
2020-05-24,53.7349
2020-05-25,53.7349
2020-05-26,56.1295
2020-05-27,58.4964
2020-05-28,54.5314
2020-05-29,53.7615
2020-05-30,53.7615
2020-05-31,53.7615
2020-06-01,54.4798
2020-06-02,56.4812
2020-06-03,57.6136
2020-06-04,55.9827
2020-06-05,57.2421
2020-06-06,57.2421
2020-06-07,57.2421
2020-06-08,56.7538
2020-06-09,55.3661
2020-06-10,53.9067
2020-06-11,48.4013
2020-06-12,50.178
2020-06-13,50.178
2020-06-14,50.178
2020-06-15,51.5176
2020-06-16,53.8086
2020-06-17,51.8725
2020-06-18,51.4741
2020-06-19,50.9231
2020-06-20,50.9231
2020-06-21,50.9231
2020-06-22,51.3023
2020-06-23,51.0574
2020-06-24,48.9625
2020-06-25,49.3939
2020-06-26,47.1984
2020-06-27,47.1984
2020-06-28,47.1984
2020-06-29,51.1183
2020-06-30,51.8811
2020-07-01,51.1201
2020-07-02,51.9287
2020-07-03,51.9287
2020-07-04,51.9287
2020-07-05,51.9287
2020-07-06,52.4242
2020-07-07,51.1958
2020-07-08,51.4944
2020-07-09,50.7713
2020-07-10,52.3387
2020-07-11,52.3387
2020-07-12,52.3387
2020-07-13,53.0315
2020-07-14,54.5664
2020-07-15,56.8185
2020-07-16,56.6577
2020-07-17,58.0776
2020-07-18,58.0776
2020-07-19,58.0776
2020-07-20,57.7514
2020-07-21,58.4224
2020-07-22,57.6146
2020-07-23,58.1293
2020-07-24,55.7605
2020-07-25,55.7605
2020-07-26,55.7605
2020-07-27,56.079
2020-07-28,54.5675
2020-07-29,57.3365
2020-07-30,52.5848
2020-07-31,54.9674
2020-08-01,54.9674
2020-08-02,54.9674
2020-08-03,54.7467
2020-08-04,52.9748
2020-08-05,53.5742
2020-08-06,53.0174
2020-08-07,54.7065
2020-08-08,54.7065
2020-08-09,54.7065
2020-08-10,55.8646
2020-08-11,59.1093
2020-08-12,58.2363
2020-08-13,56.7198
2020-08-14,56.0725
2020-08-15,56.0725
2020-08-16,56.0725
2020-08-17,55.216
2020-08-18,53.635
2020-08-19,53.8863
2020-08-20,53.263
2020-08-21,52.1449
2020-08-22,52.1449
2020-08-23,52.1449
2020-08-24,54.4454
2020-08-25,52.5255
2020-08-26,51.1052
2020-08-27,50.7377
2020-08-28,52.1731
2020-08-29,52.1731
2020-08-30,52.1731
2020-08-31,49.8364
2020-09-01,50.9355
2020-09-02,53.6685
2020-09-03,51.0603
2020-09-04,53.2817
2020-09-05,53.2817
2020-09-06,53.2817
2020-09-07,53.2817
2020-09-08,50.4443
2020-09-09,50.3478
2020-09-10,50.0139
2020-09-11,50.3796
2020-09-12,50.3796
2020-09-13,50.3796
2020-09-14,50.7523
2020-09-15,50.6437
2020-09-16,49.9529
2020-09-17,50.0375
2020-09-18,48.5379
2020-09-19,48.5379
2020-09-20,48.5379
2020-09-21,42.421
2020-09-22,41.6177
2020-09-23,40.5193
2020-09-24,39.7669
2020-09-25,39.9482
2020-09-26,39.9482
2020-09-27,39.9482
2020-09-28,42.2056
2020-09-29,41.9926
2020-09-30,41.8954
2020-10-01,42.7691
2020-10-02,47.5376
2020-10-03,47.5376
2020-10-04,47.5376
2020-10-05,50.7699
2020-10-06,51.1131
2020-10-07,53.3212
2020-10-08,54.8891
2020-10-09,56.2112
2020-10-10,56.2112
2020-10-11,56.2112
2020-10-12,56.731
2020-10-13,56.9825
2020-10-14,57.2524
2020-10-15,58.5962
2020-10-16,59.9003
2020-10-17,59.9003
2020-10-18,59.9003
2020-10-19,56.0236
2020-10-20,56.2208
2020-10-21,54.5019
2020-10-22,56.4078
2020-10-23,55.5541
2020-10-24,55.5541
2020-10-25,55.5541
2020-10-26,52.9353
2020-10-27,50.3111
2020-10-28,45.5181
2020-10-29,46.115
2020-10-30,47.8134
2020-10-31,47.8134
2020-11-01,47.8134
2020-11-02,51.1019
2020-11-03,53.7265
2020-11-04,49.7416
2020-11-05,54.311
2020-11-06,53.0827
2020-11-07,53.0827
2020-11-08,53.0827
2020-11-09,62.1944
2020-11-10,61.2566
2020-11-11,60.0127
2020-11-12,57.1184
2020-11-13,59.4199
2020-11-14,59.4199
2020-11-15,59.4199
2020-11-16,61.1162
2020-11-17,60.0477
2020-11-18,57.3118
2020-11-19,56.2605
2020-11-20,57.4972
2020-11-21,57.4972
2020-11-22,57.4972
2020-11-23,60.8573
2020-11-24,61.3644
2020-11-25,57.9925
2020-11-26,57.9925
2020-11-27,57.7364
2020-11-28,57.7364
2020-11-29,57.7364
2020-11-30,55.5787
2020-12-01,56.6103
2020-12-02,58.25
2020-12-03,56.6939
2020-12-04,58.3171
2020-12-05,58.3171
2020-12-06,58.3171
2020-12-07,58.4815
2020-12-08,60.0436
2020-12-09,60.508
2020-12-10,60.2708
2020-12-11,58.6199
2020-12-12,58.6199
2020-12-13,58.6199
2020-12-14,57.1811
2020-12-15,60.042
2020-12-16,58.5172
2020-12-17,59.5528
2020-12-18,58.0917
2020-12-19,58.0917
2020-12-20,58.0917
2020-12-21,58.1107
2020-12-22,58.1107
2020-12-23,59.8713
2020-12-24,60.1679
2020-12-25,60.1679
2020-12-26,60.1679
2020-12-27,60.1679
2020-12-28,60.4121
2020-12-29,59.2255
2020-12-30,61.0488
2020-12-31,61.2066
2021-01-01,61.2066
2021-01-02,61.2066
2021-01-03,61.2066
2021-01-04,56.2702
2021-01-05,59.4044
2021-01-06,62.029
2021-01-07,60.353
2021-01-08,57.9113
2021-01-09,57.9113
2021-01-10,57.9113
2021-01-11,57.6315
2021-01-12,60.0471
2021-01-13,55.5576
2021-01-14,55.1531
2021-01-15,54.5801
2021-01-16,54.5801
2021-01-17,54.5801
2021-01-18,54.5801
2021-01-19,53.7017
2021-01-20,54.1164
2021-01-21,52.8912
2021-01-22,53.2485
2021-01-23,53.2485
2021-01-24,53.2485
2021-01-25,51.0149
2021-01-26,47.7678
2021-01-27,47.0702
2021-01-28,47.6792
2021-01-29,45.1736
2021-01-30,45.1736
2021-01-31,45.1736
2021-02-01,49.2316
2021-02-02,50.33
2021-02-03,50.161
2021-02-04,51.226
2021-02-05,53.4143
2021-02-06,53.4143
2021-02-07,53.4143
2021-02-08,55.4065
2021-02-09,54.1814
2021-02-10,53.8733
2021-02-11,48.1917
2021-02-12,49.9334
2021-02-13,49.9334
2021-02-14,49.9334
2021-02-15,49.9334
2021-02-16,49.3381
2021-02-17,49.7633
2021-02-18,49.0095
2021-02-19,49.9705
2021-02-20,49.9705
2021-02-21,49.9705
2021-02-22,51.0504
2021-02-23,50.1775
2021-02-24,50.4652
2021-02-25,48.9629
2021-02-26,49.322
2021-02-27,49.322
2021-02-28,49.322
2021-03-01,52.1105
2021-03-02,49.126
2021-03-03,50.4355
2021-03-04,49.3471
2021-03-05,53.2777
2021-03-06,53.2777
2021-03-07,53.2777
2021-03-08,54.9173
2021-03-09,54.6763
2021-03-10,57.3207
2021-03-11,58.4767
2021-03-12,59.2869
2021-03-13,59.2869
2021-03-14,59.2869
2021-03-15,60.9862
2021-03-16,59.2394
2021-03-17,59.3576
2021-03-18,56.8595
2021-03-19,54.3746
2021-03-20,54.3746
2021-03-21,54.3746
2021-03-22,54.0421
2021-03-23,49.5576
2021-03-24,49.7019
2021-03-25,52.4412
2021-03-26,55.389
2021-03-27,55.389
2021-03-28,55.389
2021-03-29,53.835
2021-03-30,55.5257
2021-03-31,53.6444
2021-04-01,53.8804
2021-04-02,53.8804
2021-04-03,53.8804
2021-04-04,53.8804
2021-04-05,52.525
2021-04-06,52.0276
2021-04-07,48.1739
2021-04-08,47.5665
2021-04-09,48.3095
2021-04-10,48.3095
2021-04-11,48.3095
2021-04-12,47.9968
2021-04-13,48.5282
2021-04-14,49.608
2021-04-15,50.2841
2021-04-16,52.095
2021-04-17,52.095
2021-04-18,52.095
2021-04-19,50.7213
2021-04-20,46.8846
2021-04-21,47.9761
2021-04-22,48.6255
2021-04-23,50.5553
2021-04-24,50.5553
2021-04-25,50.5553
2021-04-26,52.2976
2021-04-27,52.7659
2021-04-28,54.5315
2021-04-29,57.2525
2021-04-30,57.3635
2021-05-01,57.3635
2021-05-02,57.3635
2021-05-03,61.9619
2021-05-04,64.749
2021-05-05,66.075
2021-05-06,65.9363
2021-05-07,67.0021
2021-05-08,67.0021
2021-05-09,67.0021
2021-05-10,65.4532
2021-05-11,65.5857
2021-05-12,62.9639
2021-05-13,66.1797
2021-05-14,66.5969
2021-05-15,66.5969
2021-05-16,66.5969
2021-05-17,66.7504
2021-05-18,65.0764
2021-05-19,62.4863
2021-05-20,60.0961
2021-05-21,59.0754
2021-05-22,59.0754
2021-05-23,59.0754
2021-05-24,59.9826
2021-05-25,55.423
2021-05-26,55.4961
2021-05-27,55.9079
2021-05-28,54.3474
2021-05-29,54.3474
2021-05-30,54.3474
2021-05-31,54.3474
2021-06-01,58.2333
2021-06-02,55.2734
2021-06-03,56.4077
2021-06-04,57.7694
2021-06-05,57.7694
2021-06-06,57.7694
2021-06-07,54.7696
2021-06-08,55.1072
2021-06-09,53.4417
2021-06-10,53.583
2021-06-11,54.4282
2021-06-12,54.4282
2021-06-13,54.4282
2021-06-14,50.2488
2021-06-15,50.7261
2021-06-16,50.497
2021-06-17,48.5954
2021-06-18,48.7444
2021-06-19,48.7444
2021-06-20,48.7444
2021-06-21,50.3523
2021-06-22,51.3751
2021-06-23,51.4195
2021-06-24,53.623
2021-06-25,51.7884
2021-06-26,51.7884
2021-06-27,51.7884
2021-06-28,49.2939
2021-06-29,48.5226
2021-06-30,51.0229
2021-07-01,52.1803
2021-07-02,51.9073
2021-07-03,51.9073
2021-07-04,51.9073
2021-07-05,51.9073
2021-07-06,47.7555
2021-07-07,50.9517
2021-07-08,49.8224
2021-07-09,51.8854
2021-07-10,51.8854
2021-07-11,51.8854
2021-07-12,53.5191
2021-07-13,50.7196
2021-07-14,50.7908
2021-07-15,49.8666
2021-07-16,47.2963
2021-07-17,47.2963
2021-07-18,47.2963
2021-07-19,43.7153
2021-07-20,46.4601
2021-07-21,46.9508
2021-07-22,46.5363
2021-07-23,49.4264
2021-07-24,49.4264
2021-07-25,49.4264
2021-07-26,52.2221
2021-07-27,53.2365
2021-07-28,53.8031
2021-07-29,58.6702
2021-07-30,55.1444
2021-07-31,55.1444
2021-08-01,55.1444
2021-08-02,53.7624
2021-08-03,53.4232
2021-08-04,48.9871
2021-08-05,50.8386
2021-08-06,51.5488
2021-08-07,51.5488
2021-08-08,51.5488
2021-08-09,49.0659
2021-08-10,49.6765
2021-08-11,52.662
2021-08-12,52.2328
2021-08-13,53.6967
2021-08-14,53.6967
2021-08-15,53.6967
2021-08-16,51.7419
2021-08-17,50.6481
2021-08-18,48.0713
2021-08-19,45.3967
2021-08-20,45.2232
2021-08-21,45.2232
2021-08-22,45.2232
2021-08-23,47.4667
2021-08-24,47.8079
2021-08-25,50.2676
2021-08-26,47.7379
2021-08-27,51.2527
2021-08-28,51.2527
2021-08-29,51.2527
2021-08-30,50.2061
2021-08-31,49.1674
2021-09-01,48.7526
2021-09-02,49.2093
2021-09-03,47.163
2021-09-04,47.163
2021-09-05,47.163
2021-09-06,47.163
2021-09-07,46.4266
2021-09-08,44.1424
2021-09-09,45.1468
2021-09-10,41.3463
2021-09-11,41.3463
2021-09-12,41.3463
2021-09-13,42.7413
2021-09-14,41.9615
2021-09-15,42.3294
2021-09-16,41.0616
2021-09-17,39.5749
2021-09-18,39.5749
2021-09-19,39.5749
2021-09-20,39.3383
2021-09-21,37.8896
2021-09-22,37.4387
2021-09-23,40.1792
2021-09-24,41.7465
2021-09-25,41.7465
2021-09-26,41.7465
2021-09-27,43.0465
2021-09-28,42.5674
2021-09-29,43.2045
2021-09-30,41.2489
2021-10-01,46.074
2021-10-02,46.074
2021-10-03,46.074
2021-10-04,47.1075
2021-10-05,45.9715
2021-10-06,45.9049
2021-10-07,48.4388
2021-10-08,47.859
2021-10-09,47.859
2021-10-10,47.859
2021-10-11,47.2173
2021-10-12,47.5086
2021-10-13,49.2467
2021-10-14,52.4725
2021-10-15,51.867
2021-10-16,51.867
2021-10-17,51.867
2021-10-18,51.5109
2021-10-19,50.9193
2021-10-20,52.8939
2021-10-21,53.4281
2021-10-22,52.7911
2021-10-23,52.7911
2021-10-24,52.7911
2021-10-25,52.9362
2021-10-26,52.8615
2021-10-27,48.6693
2021-10-28,51.881
2021-10-29,51.3102
2021-10-30,51.3102
2021-10-31,51.3102
2021-11-01,51.94
2021-11-02,53.1286
2021-11-03,53.6881
2021-11-04,52.787
2021-11-05,57.9032
2021-11-06,57.9032
2021-11-07,57.9032
2021-11-08,56.1618
2021-11-09,52.2664
2021-11-10,54.8661
2021-11-11,56.2874
2021-11-12,58.0985
2021-11-13,58.0985
2021-11-14,58.0985
2021-11-15,57.4735
2021-11-16,50.4401
2021-11-17,51.0798
2021-11-18,50.0769
2021-11-19,50.7887
2021-11-20,50.7887
2021-11-21,50.7887
2021-11-22,51.0193
2021-11-23,51.2241
2021-11-24,49.2882
2021-11-25,49.2882
2021-11-26,43.9965
2021-11-27,43.9965
2021-11-28,43.9965
2021-11-29,43.6626
2021-11-30,40.9125
2021-12-01,40.6034
2021-12-02,42.6818
2021-12-03,42.6153
2021-12-04,42.6153
2021-12-05,42.6153
2021-12-06,49.3711
2021-12-07,47.3914
2021-12-08,48.6953
2021-12-09,48.7406
2021-12-10,45.3046
2021-12-11,45.3046
2021-12-12,45.3046
2021-12-13,42.5504
2021-12-14,41.1907
2021-12-15,41.3412
2021-12-16,40.7422
2021-12-17,43.6959
2021-12-18,43.6959
2021-12-19,43.6959
2021-12-20,41.0131
2021-12-21,43.4404
2021-12-22,43.5525
2021-12-23,44.7187
2021-12-24,44.7187
2021-12-25,44.7187
2021-12-26,44.7187
2021-12-27,46.001
2021-12-28,45.5231
2021-12-29,45.8556
2021-12-30,45.3969
2021-12-31,44.5754
2022-01-01,44.5754
2022-01-02,44.5754
2022-01-03,49.7718
2022-01-04,51.0087
2022-01-05,48.7519
2022-01-06,49.9961
2022-01-07,47.9305
2022-01-08,47.9305
2022-01-09,47.9305
2022-01-10,46.9064
2022-01-11,49.9449
2022-01-12,48.6021
2022-01-13,49.2229
2022-01-14,48.6755
2022-01-15,48.6755
2022-01-16,48.6755
2022-01-17,48.6755
2022-01-18,46.763
2022-01-19,45.7603
2022-01-20,44.3076
2022-01-21,41.2031
2022-01-22,41.2031
2022-01-23,41.2031
2022-01-24,40.2555
2022-01-25,40.005
2022-01-26,38.9032
2022-01-27,36.7271
2022-01-28,36.7039
2022-01-29,36.7039
2022-01-30,36.7039
2022-01-31,38.6298
2022-02-01,39.7751
2022-02-02,39.5382
2022-02-03,37.2556
2022-02-04,35.6613
2022-02-05,35.6613
2022-02-06,35.6613
2022-02-07,38.3303
2022-02-08,39.2066
2022-02-09,42.0339
2022-02-10,39.6926
2022-02-11,40.04
2022-02-12,40.04
2022-02-13,40.04
2022-02-14,39.222
2022-02-15,43.8731
2022-02-16,43.927
2022-02-17,44.149
2022-02-18,43.7015
2022-02-19,43.7015
2022-02-20,43.7015
2022-02-21,43.7015
2022-02-22,42.2829
2022-02-23,42.8823
2022-02-24,43.4092
2022-02-25,48.2004
2022-02-26,48.2004
2022-02-27,48.2004
2022-02-28,47.6048
2022-03-01,44.3599
2022-03-02,46.1836
2022-03-03,45.2233
2022-03-04,40.3889
2022-03-05,40.3889
2022-03-06,40.3889
2022-03-07,33.416
2022-03-08,36.8793
2022-03-09,44.0051
2022-03-10,42.2425
2022-03-11,44.9294
2022-03-12,44.9294
2022-03-13,44.9294
2022-03-14,44.014
2022-03-15,44.6918
2022-03-16,46.6429
2022-03-17,45.9537
2022-03-18,46.4854
2022-03-19,46.4854
2022-03-20,46.4854
2022-03-21,46.2201
2022-03-22,46.3927
2022-03-23,46.907
2022-03-24,47.576
2022-03-25,47.5209
2022-03-26,47.5209
2022-03-27,47.5209
2022-03-28,47.615
2022-03-29,50.9642
2022-03-30,47.549
2022-03-31,46.2661
2022-04-01,47.5471
2022-04-02,47.5471
2022-04-03,47.5471
2022-04-04,45.2362
2022-04-05,43.2014
2022-04-06,43.2014
2022-04-07,42.7594
2022-04-08,44.7475
2022-04-09,44.7475
2022-04-10,44.7475
2022-04-11,43.6407
2022-04-12,43.2716
2022-04-13,45.1566
2022-04-14,45.1425
2022-04-15,45.1425
2022-04-16,45.1425
2022-04-17,45.1425
2022-04-18,44.2278
2022-04-19,48.4647
2022-04-20,48.8808
2022-04-21,46.5336
2022-04-22,44.1452
2022-04-23,44.1452
2022-04-24,44.1452
2022-04-25,44.5412
2022-04-26,42.2377
2022-04-27,41.8968
2022-04-28,44.2762
2022-04-29,43.0557
2022-04-30,43.0557
2022-05-01,43.0557
2022-05-02,43.6515
2022-05-03,44.0552
2022-05-04,48.3045
2022-05-05,53.3383
2022-05-06,55.2878
2022-05-07,55.2878
2022-05-08,55.2878
2022-05-09,52.6214
2022-05-10,49.4709
2022-05-11,49.8005
2022-05-12,48.8687
2022-05-13,52.2658
2022-05-14,52.2658
2022-05-15,52.2658
2022-05-16,51.8483
2022-05-17,54.784
2022-05-18,54.4251
2022-05-19,55.1518
2022-05-20,54.4013
2022-05-21,54.4013
2022-05-22,54.4013
2022-05-23,55.2369
2022-05-24,56.0295
2022-05-25,55.3651
2022-05-26,57.3873
2022-05-27,57.9239
2022-05-28,57.9239
2022-05-29,57.9239
2022-05-30,57.9239
2022-05-31,56.8683
2022-06-01,57.4593
2022-06-02,61.5939
2022-06-03,59.8765
2022-06-04,59.8765
2022-06-05,59.8765
2022-06-06,60.6131
2022-06-07,61.9954
2022-06-08,59.6202
2022-06-09,59.9657
2022-06-10,55.2894
2022-06-11,55.2894
2022-06-12,55.2894
2022-06-13,50.2318
2022-06-14,49.9237
2022-06-15,50.8883
2022-06-16,44.09
2022-06-17,42.5244
2022-06-18,42.5244
2022-06-19,42.5244
2022-06-20,42.5244
2022-06-21,44.3253
2022-06-22,44.2888
2022-06-23,43.4499
2022-06-24,46.778
2022-06-25,46.778
2022-06-26,46.778
2022-06-27,46.5559
2022-06-28,46.3551
2022-06-29,45.3433
2022-06-30,45.6216
2022-07-01,46.172
2022-07-02,46.172
2022-07-03,46.172
2022-07-04,46.172
2022-07-05,44.1545
2022-07-06,43.9476
2022-07-07,47.3029
2022-07-08,47.0661
2022-07-09,47.0661
2022-07-10,47.0661
2022-07-11,46.4797
2022-07-12,46.3113
2022-07-13,44.4051
2022-07-14,42.6192
2022-07-15,44.6437
2022-07-16,44.6437
2022-07-17,44.6437
2022-07-18,43.8797
2022-07-19,48.3951
2022-07-20,48.628
2022-07-21,48.8498
2022-07-22,47.448
2022-07-23,47.448
2022-07-24,47.448
2022-07-25,49.6217
2022-07-26,48.4929
2022-07-27,52.1523
2022-07-28,53.6476
2022-07-29,53.8169
2022-07-30,53.8169
2022-07-31,53.8169
2022-08-01,53.0695
2022-08-02,51.8521
2022-08-03,57.8662
2022-08-04,58.5441
2022-08-05,55.2277
2022-08-06,55.2277
2022-08-07,55.2277
2022-08-08,55.497
2022-08-09,54.9215
2022-08-10,58.2396
2022-08-11,60.9028
2022-08-12,63.2258
2022-08-13,63.2258
2022-08-14,63.2258
2022-08-15,60.1826
2022-08-16,61.0194
2022-08-17,59.1443
2022-08-18,60.68
2022-08-19,58.2735
2022-08-20,58.2735
2022-08-21,58.2735
2022-08-22,55.9288
2022-08-23,57.6052
2022-08-24,58.1867
2022-08-25,60.0672
2022-08-26,55.2098
2022-08-27,55.2098
2022-08-28,55.2098
2022-08-29,55.007
2022-08-30,53.6889
2022-08-31,52.2548
2022-09-01,51.2199
2022-09-02,51.1428
2022-09-03,51.1428
2022-09-04,51.1428
2022-09-05,51.1428
2022-09-06,46.4584
2022-09-07,50.0245
2022-09-08,49.5904
2022-09-09,52.3632
2022-09-10,52.3632
2022-09-11,52.3632
2022-09-12,54.8917
2022-09-13,50.7667
2022-09-14,49.0364
2022-09-15,48.3443
2022-09-16,44.2194
2022-09-17,44.2194
2022-09-18,44.2194
2022-09-19,47.8735
2022-09-20,45.9746
2022-09-21,44.3299
2022-09-22,44.1244
2022-09-23,41.9539
2022-09-24,41.9539
2022-09-25,41.9539
2022-09-26,41.1371
2022-09-27,40.5853
2022-09-28,43.2677
2022-09-29,42.5017
2022-09-30,41.9392
2022-10-01,41.9392
2022-10-02,41.9392
2022-10-03,44.244
2022-10-04,47.4468
2022-10-05,46.9085
2022-10-06,47.2661
2022-10-07,44.5441
2022-10-08,44.5441
2022-10-09,44.5441
2022-10-10,44.6165
2022-10-11,44.3174
2022-10-12,43.5206
2022-10-13,45.6937
2022-10-14,44.1708
2022-10-15,44.1708
2022-10-16,44.1708
2022-10-17,47.5659
2022-10-18,49.3454
2022-10-19,48.14
2022-10-20,45.9443
2022-10-21,49.2732
2022-10-22,49.2732
2022-10-23,49.2732
2022-10-24,49.118
2022-10-25,49.8129
2022-10-26,50.2401
2022-10-27,50.8407
2022-10-28,51.3772
2022-10-29,51.3772
2022-10-30,51.3772
2022-10-31,52.7937
2022-11-01,53.7595
2022-11-02,49.3982
2022-11-03,56.142
2022-11-04,60.2032
2022-11-05,60.2032
2022-11-06,60.2032
2022-11-07,58.9903
2022-11-08,59.9238
2022-11-09,57.3371
2022-11-10,61.5026
2022-11-11,62.8963
2022-11-12,62.8963
2022-11-13,62.8963
2022-11-14,60.9883
2022-11-15,62.0657
2022-11-16,60.0993
2022-11-17,59.5632
2022-11-18,59.801
2022-11-19,59.801
2022-11-20,59.801
2022-11-21,60.0827
2022-11-22,61.6732
2022-11-23,61.5052
2022-11-24,61.5052
2022-11-25,60.8197
2022-11-26,60.8197
2022-11-27,60.8197
2022-11-28,58.1966
2022-11-29,56.9846
2022-11-30,59.5462
2022-12-01,58.2071
2022-12-02,58.422
2022-12-03,58.422
2022-12-04,58.422
2022-12-05,55.4987
2022-12-06,52.7411
2022-12-07,53.2933
2022-12-08,53.0009
2022-12-09,50.4375
2022-12-10,50.4375
2022-12-11,50.4375
2022-12-12,52.279
2022-12-13,51.9348
2022-12-14,50.4506
2022-12-15,47.3038
2022-12-16,47.054
2022-12-17,47.054
2022-12-18,47.054
2022-12-19,47.5413
2022-12-20,47.6732
2022-12-21,50.192
2022-12-22,48.2559
2022-12-23,48.8065
2022-12-24,48.8065
2022-12-25,48.8065
2022-12-26,48.8065
2022-12-27,48.4974
2022-12-28,47.535
2022-12-29,49.4429
2022-12-30,48.6955
2022-12-31,48.6955
2023-01-01,48.6955
2023-01-02,48.6955
2023-01-03,49.592
2023-01-04,52.0715
2023-01-05,50.9318
2023-01-06,54.0529
2023-01-07,54.0529
2023-01-08,54.0529
2023-01-09,56.4228
2023-01-10,60.0392
2023-01-11,60.184
2023-01-12,61.3536
2023-01-13,62.8998
2023-01-14,62.8998
2023-01-15,62.8998
2023-01-16,62.8998
2023-01-17,60.5169
2023-01-18,58.4599
2023-01-19,57.3934
2023-01-20,59.8419
2023-01-21,59.8419
2023-01-22,59.8419
2023-01-23,60.2915
2023-01-24,61.2564
2023-01-25,56.3333
2023-01-26,58.0481
2023-01-27,58.2328
2023-01-28,58.2328
2023-01-29,58.2328
2023-01-30,56.4338
2023-01-31,60.0476
2023-02-01,60.5073
2023-02-02,64.5589
2023-02-03,64.443
2023-02-04,64.443
2023-02-05,64.443
2023-02-06,64.1197
2023-02-07,66.6264
2023-02-08,64.7049
2023-02-09,61.8004
2023-02-10,62.988
2023-02-11,62.988
2023-02-12,62.988
2023-02-13,63.9771
2023-02-14,64.7474
2023-02-15,65.384
2023-02-16,64.1508
2023-02-17,65.1841
2023-02-18,65.1841
2023-02-19,65.1841
2023-02-20,65.1841
2023-02-21,58.8921
2023-02-22,59.1136
2023-02-23,60.1401
2023-02-24,60.6667
2023-02-25,60.6667
2023-02-26,60.6667
2023-02-27,59.4481
2023-02-28,51.899
2023-03-01,52.9123
2023-03-02,50.5063
2023-03-03,50.6913
2023-03-04,50.6913
2023-03-05,50.6913
2023-03-06,50.1226
2023-03-07,47.0568
2023-03-08,45.8356
2023-03-09,43.2879
2023-03-10,39.2853
2023-03-11,39.2853
2023-03-12,39.2853
2023-03-13,37.7997
2023-03-14,40.5459
2023-03-15,40.2086
2023-03-16,41.6999
2023-03-17,38.4203
2023-03-18,38.4203
2023-03-19,38.4203
