,URI US Equity
2020-05-08,51.9325
2020-05-09,51.9325
2020-05-10,51.9325
2020-05-11,50.8587
2020-05-12,48.7003
2020-05-13,48.2294
2020-05-14,50.7751
2020-05-15,51.6225
2020-05-16,51.6225
2020-05-17,51.6225
2020-05-18,55.0534
2020-05-19,53.3863
2020-05-20,54.406
2020-05-21,54.2933
2020-05-22,55.2023
2020-05-23,55.2023
2020-05-24,55.2023
2020-05-25,55.2023
2020-05-26,57.2494
2020-05-27,58.238
2020-05-28,57.0586
2020-05-29,57.4544
2020-05-30,57.4544
2020-05-31,57.4544
2020-06-01,57.7935
2020-06-02,58.7997
2020-06-03,60.8294
2020-06-04,61.3003
2020-06-05,64.1022
2020-06-06,64.1022
2020-06-07,64.1022
2020-06-08,62.6539
2020-06-09,62.6397
2020-06-10,61.3635
2020-06-11,55.3939
2020-06-12,55.8659
2020-06-13,55.8659
2020-06-14,55.8659
2020-06-15,57.0257
2020-06-16,60.4341
2020-06-17,59.2543
2020-06-18,58.497
2020-06-19,59.0233
2020-06-20,59.0233
2020-06-21,59.0233
2020-06-22,59.523
2020-06-23,58.0894
2020-06-24,53.1983
2020-06-25,53.8629
2020-06-26,52.2788
2020-06-27,52.2788
2020-06-28,52.2788
2020-06-29,54.8319
2020-06-30,55.2782
2020-07-01,53.9252
2020-07-02,54.6726
2020-07-03,54.6726
2020-07-04,54.6726
2020-07-05,54.6726
2020-07-06,55.6704
2020-07-07,54.2857
2020-07-08,54.683
2020-07-09,52.5022
2020-07-10,54.0851
2020-07-11,54.0851
2020-07-12,54.0851
2020-07-13,55.6862
2020-07-14,57.4257
2020-07-15,58.6635
2020-07-16,57.5445
2020-07-17,57.7705
2020-07-18,57.7705
2020-07-19,57.7705
2020-07-20,56.8702
2020-07-21,57.9963
2020-07-22,58.8855
2020-07-23,59.1557
2020-07-24,57.7706
2020-07-25,57.7706
2020-07-26,57.7706
2020-07-27,58.6944
2020-07-28,56.0824
2020-07-29,58.0636
2020-07-30,54.7932
2020-07-31,54.0482
2020-08-01,54.0482
2020-08-02,54.0482
2020-08-03,55.7691
2020-08-04,56.2505
2020-08-05,59.5341
2020-08-06,59.0556
2020-08-07,60.8238
2020-08-08,60.8238
2020-08-09,60.8238
2020-08-10,63.365
2020-08-11,60.3855
2020-08-12,61.3781
2020-08-13,61.2556
2020-08-14,61.5867
2020-08-15,61.5867
2020-08-16,61.5867
2020-08-17,61.4452
2020-08-18,60.0077
2020-08-19,59.3634
2020-08-20,58.8543
2020-08-21,59.0648
2020-08-22,59.0648
2020-08-23,59.0648
2020-08-24,59.8602
2020-08-25,59.7659
2020-08-26,60.0998
2020-08-27,60.7261
2020-08-28,62.2314
2020-08-29,62.2314
2020-08-30,62.2314
2020-08-31,58.6036
2020-09-01,60.9621
2020-09-02,61.7987
2020-09-03,55.6374
2020-09-04,56.5349
2020-09-05,56.5349
2020-09-06,56.5349
2020-09-07,56.5349
2020-09-08,54.2743
2020-09-09,55.8574
2020-09-10,53.7098
2020-09-11,54.9277
2020-09-12,54.9277
2020-09-13,54.9277
2020-09-14,55.8062
2020-09-15,55.7947
2020-09-16,58.0342
2020-09-17,57.5686
2020-09-18,54.8606
2020-09-19,54.8606
2020-09-20,54.8606
2020-09-21,50.2088
2020-09-22,50.453
2020-09-23,47.5063
2020-09-24,49.8581
2020-09-25,50.6015
2020-09-26,50.6015
2020-09-27,50.6015
2020-09-28,54.1374
2020-09-29,53.3464
2020-09-30,53.4805
2020-10-01,53.8826
2020-10-02,58.1409
2020-10-03,58.1409
2020-10-04,58.1409
2020-10-05,62.8003
2020-10-06,60.6895
2020-10-07,62.4258
2020-10-08,62.6037
2020-10-09,61.1622
2020-10-10,61.1622
2020-10-11,61.1622
2020-10-12,61.9303
2020-10-13,59.221
2020-10-14,55.9993
2020-10-15,56.12
2020-10-16,57.9147
2020-10-17,57.9147
2020-10-18,57.9147
2020-10-19,55.073
2020-10-20,55.8392
2020-10-21,54.5842
2020-10-22,53.8332
2020-10-23,55.0687
2020-10-24,55.0687
2020-10-25,55.0687
2020-10-26,51.9684
2020-10-27,48.5884
2020-10-28,46.8298
2020-10-29,48.0177
2020-10-30,50.3538
2020-10-31,50.3538
2020-11-01,50.3538
2020-11-02,56.1376
2020-11-03,59.1439
2020-11-04,50.132
2020-11-05,53.207
2020-11-06,54.1493
2020-11-07,54.1493
2020-11-08,54.1493
2020-11-09,58.3195
2020-11-10,59.2409
2020-11-11,58.4582
2020-11-12,56.4233
2020-11-13,57.9434
2020-11-14,57.9434
2020-11-15,57.9434
2020-11-16,60.7399
2020-11-17,59.4959
2020-11-18,59.927
2020-11-19,60.129
2020-11-20,60.8904
2020-11-21,60.8904
2020-11-22,60.8904
2020-11-23,62.6078
2020-11-24,65.4079
2020-11-25,62.308
2020-11-26,62.308
2020-11-27,62.906
2020-11-28,62.906
2020-11-29,62.906
2020-11-30,60.5022
2020-12-01,62.1813
2020-12-02,61.275
2020-12-03,62.6695
2020-12-04,64.7225
2020-12-05,64.7225
2020-12-06,64.7225
2020-12-07,64.9205
2020-12-08,63.4305
2020-12-09,64.3428
2020-12-10,62.2978
2020-12-11,61.7783
2020-12-12,61.7783
2020-12-13,61.7783
2020-12-14,60.972
2020-12-15,60.9974
2020-12-16,58.1793
2020-12-17,56.7867
2020-12-18,56.1108
2020-12-19,56.1108
2020-12-20,56.1108
2020-12-21,56.7712
2020-12-22,55.8372
2020-12-23,57.0356
2020-12-24,57.6038
2020-12-25,57.6038
2020-12-26,57.6038
2020-12-27,57.6038
2020-12-28,55.0929
2020-12-29,54.8469
2020-12-30,56.1596
2020-12-31,56.8214
2021-01-01,56.8214
2021-01-02,56.8214
2021-01-03,56.8214
2021-01-04,55.7577
2021-01-05,57.8936
2021-01-06,64.2254
2021-01-07,66.2594
2021-01-08,64.1569
2021-01-09,64.1569
2021-01-10,64.1569
2021-01-11,62.9257
2021-01-12,64.1615
2021-01-13,60.728
2021-01-14,62.3332
2021-01-15,60.0885
2021-01-16,60.0885
2021-01-17,60.0885
2021-01-18,60.0885
2021-01-19,61.6431
2021-01-20,61.3693
2021-01-21,60.9338
2021-01-22,60.6476
2021-01-23,60.6476
2021-01-24,60.6476
2021-01-25,58.3652
2021-01-26,56.0787
2021-01-27,51.3951
2021-01-28,56.7999
2021-01-29,53.0745
2021-01-30,53.0745
2021-01-31,53.0745
2021-02-01,55.9819
2021-02-02,55.0846
2021-02-03,55.1217
2021-02-04,57.6337
2021-02-05,59.1781
2021-02-06,59.1781
2021-02-07,59.1781
2021-02-08,60.8064
2021-02-09,62.0239
2021-02-10,61.8468
2021-02-11,62.5812
2021-02-12,64.1108
2021-02-13,64.1108
2021-02-14,64.1108
2021-02-15,64.1108
2021-02-16,64.5465
2021-02-17,60.3607
2021-02-18,59.193
2021-02-19,62.9316
2021-02-20,62.9316
2021-02-21,62.9316
2021-02-22,64.7909
2021-02-23,66.4085
2021-02-24,67.6133
2021-02-25,61.1961
2021-02-26,61.6866
2021-02-27,61.6866
2021-02-28,61.6866
2021-03-01,62.7821
2021-03-02,59.6503
2021-03-03,59.994
2021-03-04,57.8569
2021-03-05,60.6857
2021-03-06,60.6857
2021-03-07,60.6857
2021-03-08,61.0447
2021-03-09,58.5658
2021-03-10,60.3363
2021-03-11,61.9968
2021-03-12,63.4485
2021-03-13,63.4485
2021-03-14,63.4485
2021-03-15,64.5602
2021-03-16,61.588
2021-03-17,63.0262
2021-03-18,61.7422
2021-03-19,61.021
2021-03-20,61.021
2021-03-21,61.021
2021-03-22,59.4883
2021-03-23,55.7844
2021-03-24,57.0956
2021-03-25,59.1164
2021-03-26,62.3606
2021-03-27,62.3606
2021-03-28,62.3606
2021-03-29,60.6428
2021-03-30,62.381
2021-03-31,61.1346
2021-04-01,61.6228
2021-04-02,61.6228
2021-04-03,61.6228
2021-04-04,61.6228
2021-04-05,61.5628
2021-04-06,59.5311
2021-04-07,58.4098
2021-04-08,58.162
2021-04-09,58.9922
2021-04-10,58.9922
2021-04-11,58.9922
2021-04-12,59.747
2021-04-13,58.9303
2021-04-14,58.7462
2021-04-15,58.8323
2021-04-16,59.5601
2021-04-17,59.5601
2021-04-18,59.5601
2021-04-19,58.1864
2021-04-20,53.2311
2021-04-21,54.9532
2021-04-22,52.6955
2021-04-23,55.2155
2021-04-24,55.2155
2021-04-25,55.2155
2021-04-26,56.8188
2021-04-27,56.7665
2021-04-28,56.7747
2021-04-29,57.4672
2021-04-30,54.7662
2021-05-01,54.7662
2021-05-02,54.7662
2021-05-03,55.3109
2021-05-04,57.6358
2021-05-05,58.394
2021-05-06,60.9779
2021-05-07,62.1482
2021-05-08,62.1482
2021-05-09,62.1482
2021-05-10,62.3474
2021-05-11,59.2378
2021-05-12,55.2111
2021-05-13,56.2614
2021-05-14,58.5877
2021-05-15,58.5877
2021-05-16,58.5877
2021-05-17,58.3121
2021-05-18,54.8557
2021-05-19,51.6004
2021-05-20,50.9646
2021-05-21,51.6148
2021-05-22,51.6148
2021-05-23,51.6148
2021-05-24,52.9623
2021-05-25,52.4418
2021-05-26,53.1957
2021-05-27,55.2444
2021-05-28,55.3423
2021-05-29,55.3423
2021-05-30,55.3423
2021-05-31,55.3423
2021-06-01,56.9639
2021-06-02,56.5845
2021-06-03,55.6648
2021-06-04,54.0971
2021-06-05,54.0971
2021-06-06,54.0971
2021-06-07,48.498
2021-06-08,51.1753
2021-06-09,48.1719
2021-06-10,44.9128
2021-06-11,45.5882
2021-06-12,45.5882
2021-06-13,45.5882
2021-06-14,44.9226
2021-06-15,47.2358
2021-06-16,46.4087
2021-06-17,42.8609
2021-06-18,41.5233
2021-06-19,41.5233
2021-06-20,41.5233
2021-06-21,45.0062
2021-06-22,46.4657
2021-06-23,47.844
2021-06-24,50.4646
2021-06-25,49.3332
2021-06-26,49.3332
2021-06-27,49.3332
2021-06-28,50.8454
2021-06-29,49.9259
2021-06-30,51.1297
2021-07-01,51.8323
2021-07-02,51.2525
2021-07-03,51.2525
2021-07-04,51.2525
2021-07-05,51.2525
2021-07-06,48.6767
2021-07-07,49.1187
2021-07-08,47.092
2021-07-09,50.6985
2021-07-10,50.6985
2021-07-11,50.6985
2021-07-12,51.9357
2021-07-13,49.6947
2021-07-14,49.1234
2021-07-15,49.8037
2021-07-16,47.1488
2021-07-17,47.1488
2021-07-18,47.1488
2021-07-19,45.0666
2021-07-20,49.1622
2021-07-21,52.4929
2021-07-22,51.5228
2021-07-23,52.6721
2021-07-24,52.6721
2021-07-25,52.6721
2021-07-26,53.7401
2021-07-27,53.3648
2021-07-28,53.0805
2021-07-29,51.9386
2021-07-30,54.0521
2021-07-31,54.0521
2021-08-01,54.0521
2021-08-02,52.938
2021-08-03,56.333
2021-08-04,51.6414
2021-08-05,52.1286
2021-08-06,53.8243
2021-08-07,53.8243
2021-08-08,53.8243
2021-08-09,54.2091
2021-08-10,56.2965
2021-08-11,60.4088
2021-08-12,61.2625
2021-08-13,58.4672
2021-08-14,58.4672
2021-08-15,58.4672
2021-08-16,57.837
2021-08-17,55.8347
2021-08-18,54.2635
2021-08-19,51.6114
2021-08-20,51.2224
2021-08-21,51.2224
2021-08-22,51.2224
2021-08-23,53.4053
2021-08-24,54.9707
2021-08-25,56.6188
2021-08-26,55.7271
2021-08-27,57.6431
2021-08-28,57.6431
2021-08-29,57.6431
2021-08-30,57.3485
2021-08-31,56.7619
2021-09-01,54.9427
2021-09-02,56.6761
2021-09-03,55.8521
2021-09-04,55.8521
2021-09-05,55.8521
2021-09-06,55.8521
2021-09-07,53.9364
2021-09-08,51.9552
2021-09-09,52.6611
2021-09-10,52.3956
2021-09-11,52.3956
2021-09-12,52.3956
2021-09-13,53.0709
2021-09-14,49.0527
2021-09-15,52.22
2021-09-16,53.554
2021-09-17,52.0062
2021-09-18,52.0062
2021-09-19,52.0062
2021-09-20,48.3922
2021-09-21,48.592
2021-09-22,53.1741
2021-09-23,55.6254
2021-09-24,55.9412
2021-09-25,55.9412
2021-09-26,55.9412
2021-09-27,58.2533
2021-09-28,57.2506
2021-09-29,57.0011
2021-09-30,53.3719
2021-10-01,55.2776
2021-10-02,55.2776
2021-10-03,55.2776
2021-10-04,52.3965
2021-10-05,53.5409
2021-10-06,51.6312
2021-10-07,53.1905
2021-10-08,50.3153
2021-10-09,50.3153
2021-10-10,50.3153
2021-10-11,50.4136
2021-10-12,50.3576
2021-10-13,49.3816
2021-10-14,53.0893
2021-10-15,52.1692
2021-10-16,52.1692
2021-10-17,52.1692
2021-10-18,52.4336
2021-10-19,53.3429
2021-10-20,56.7128
2021-10-21,56.5368
2021-10-22,57.2988
2021-10-23,57.2988
2021-10-24,57.2988
2021-10-25,56.578
2021-10-26,53.4694
2021-10-27,50.4233
2021-10-28,55.7354
2021-10-29,58.529
2021-10-30,58.529
2021-10-31,58.529
2021-11-01,59.4652
2021-11-02,60.0967
2021-11-03,58.4754
2021-11-04,59.5537
2021-11-05,60.8926
2021-11-06,60.8926
2021-11-07,60.8926
2021-11-08,61.0773
2021-11-09,60.617
2021-11-10,56.6717
2021-11-11,57.2883
2021-11-12,57.4177
2021-11-13,57.4177
2021-11-14,57.4177
2021-11-15,57.763
2021-11-16,56.824
2021-11-17,56.1251
2021-11-18,55.4487
2021-11-19,54.4953
2021-11-20,54.4953
2021-11-21,54.4953
2021-11-22,55.0134
2021-11-23,54.3468
2021-11-24,53.8482
2021-11-25,53.8482
2021-11-26,49.624
2021-11-27,49.624
2021-11-28,49.624
2021-11-29,47.8876
2021-11-30,42.491
2021-12-01,40.9451
2021-12-02,43.3232
2021-12-03,41.5931
2021-12-04,41.5931
2021-12-05,41.5931
2021-12-06,45.6983
2021-12-07,49.322
2021-12-08,49.3839
2021-12-09,49.2565
2021-12-10,46.728
2021-12-11,46.728
2021-12-12,46.728
2021-12-13,44.1598
2021-12-14,43.9817
2021-12-15,45.1821
2021-12-16,44.1727
2021-12-17,42.7914
2021-12-18,42.7914
2021-12-19,42.7914
2021-12-20,40.1745
2021-12-21,42.6191
2021-12-22,41.7879
2021-12-23,43.88
2021-12-24,43.88
2021-12-25,43.88
2021-12-26,43.88
2021-12-27,44.4828
2021-12-28,44.5072
2021-12-29,44.7046
2021-12-30,43.474
2021-12-31,44.3728
2022-01-01,44.3728
2022-01-02,44.3728
2022-01-03,43.8766
2022-01-04,49.6798
2022-01-05,46.0644
2022-01-06,46.1149
2022-01-07,43.5357
2022-01-08,43.5357
2022-01-09,43.5357
2022-01-10,42.5264
2022-01-11,46.5332
2022-01-12,45.9592
2022-01-13,47.3619
2022-01-14,44.9831
2022-01-15,44.9831
2022-01-16,44.9831
2022-01-17,44.9831
2022-01-18,41.4841
2022-01-19,39.8592
2022-01-20,39.8148
2022-01-21,37.5499
2022-01-22,37.5499
2022-01-23,37.5499
2022-01-24,42.6496
2022-01-25,41.7595
2022-01-26,41.6078
2022-01-27,45.4633
2022-01-28,44.9457
2022-01-29,44.9457
2022-01-30,44.9457
2022-01-31,45.6863
2022-02-01,48.691
2022-02-02,47.6461
2022-02-03,47.1517
2022-02-04,43.9519
2022-02-05,43.9519
2022-02-06,43.9519
2022-02-07,45.0607
2022-02-08,47.4075
2022-02-09,50.5111
2022-02-10,48.1929
2022-02-11,44.9877
2022-02-12,44.9877
2022-02-13,44.9877
2022-02-14,45.0883
2022-02-15,47.8778
2022-02-16,48.5107
2022-02-17,45.7258
2022-02-18,45.1385
2022-02-19,45.1385
2022-02-20,45.1385
2022-02-21,45.1385
2022-02-22,45.2906
2022-02-23,42.1215
2022-02-24,44.8942
2022-02-25,47.1872
2022-02-26,47.1872
2022-02-27,47.1872
2022-02-28,48.6561
2022-03-01,46.4946
2022-03-02,50.0451
2022-03-03,50.6401
2022-03-04,47.5878
2022-03-05,47.5878
2022-03-06,47.5878
2022-03-07,43.5023
2022-03-08,46.724
2022-03-09,47.9844
2022-03-10,49.31
2022-03-11,49.6745
2022-03-12,49.6745
2022-03-13,49.6745
2022-03-14,49.0686
2022-03-15,51.0743
2022-03-16,53.2428
2022-03-17,55.2927
2022-03-18,55.1487
2022-03-19,55.1487
2022-03-20,55.1487
2022-03-21,55.5014
2022-03-22,57.4029
2022-03-23,56.8364
2022-03-24,57.8508
2022-03-25,58.8812
2022-03-26,58.8812
2022-03-27,58.8812
2022-03-28,58.7956
2022-03-29,59.2046
2022-03-30,57.242
2022-03-31,55.9709
2022-04-01,55.5827
2022-04-02,55.5827
2022-04-03,55.5827
2022-04-04,54.2635
2022-04-05,51.8777
2022-04-06,47.1959
2022-04-07,46.0286
2022-04-08,45.0482
2022-04-09,45.0482
2022-04-10,45.0482
2022-04-11,44.7882
2022-04-12,45.6694
2022-04-13,47.5303
2022-04-14,49.4335
2022-04-15,49.4335
2022-04-16,49.4335
2022-04-17,49.4335
2022-04-18,51.8573
2022-04-19,54.9967
2022-04-20,55.4027
2022-04-21,50.8703
2022-04-22,45.1412
2022-04-23,45.1412
2022-04-24,45.1412
2022-04-25,44.8263
2022-04-26,42.4002
2022-04-27,44.4764
2022-04-28,46.8668
2022-04-29,46.406
2022-04-30,46.406
2022-05-01,46.406
2022-05-02,44.2487
2022-05-03,45.739
2022-05-04,47.8822
2022-05-05,44.0194
2022-05-06,42.4358
2022-05-07,42.4358
2022-05-08,42.4358
2022-05-09,40.7433
2022-05-10,42.6256
2022-05-11,40.1537
2022-05-12,40.7612
2022-05-13,42.2551
2022-05-14,42.2551
2022-05-15,42.2551
2022-05-16,41.1634
2022-05-17,43.2366
2022-05-18,39.9383
2022-05-19,39.7929
2022-05-20,39.289
2022-05-21,39.289
2022-05-22,39.289
2022-05-23,40.5143
2022-05-24,39.2718
2022-05-25,41.6071
2022-05-26,44.09
2022-05-27,47.3314
2022-05-28,47.3314
2022-05-29,47.3314
2022-05-30,47.3314
2022-05-31,47.511
2022-06-01,46.446
2022-06-02,48.0422
2022-06-03,48.4396
2022-06-04,48.4396
2022-06-05,48.4396
2022-06-06,49.9769
2022-06-07,51.3261
2022-06-08,49.4172
2022-06-09,47.7517
2022-06-10,43.6747
2022-06-11,43.6747
2022-06-12,43.6747
2022-06-13,40.6786
2022-06-14,39.7592
2022-06-15,41.3795
2022-06-16,37.7106
2022-06-17,36.7451
2022-06-18,36.7451
2022-06-19,36.7451
2022-06-20,36.7451
2022-06-21,37.4222
2022-06-22,37.2961
2022-06-23,36.3395
2022-06-24,39.9401
2022-06-25,39.9401
2022-06-26,39.9401
2022-06-27,40.9666
2022-06-28,40.1983
2022-06-29,38.8928
2022-06-30,39.4338
2022-07-01,39.8678
2022-07-02,39.8678
2022-07-03,39.8678
2022-07-04,39.8678
2022-07-05,40.0609
2022-07-06,39.3534
2022-07-07,42.2935
2022-07-08,41.8019
2022-07-09,41.8019
2022-07-10,41.8019
2022-07-11,41.9491
2022-07-12,42.4771
2022-07-13,42.5001
2022-07-14,41.8777
2022-07-15,43.0117
2022-07-16,43.0117
2022-07-17,43.0117
2022-07-18,44.7663
2022-07-19,48.9659
2022-07-20,50.4512
2022-07-21,51.6294
2022-07-22,49.9994
2022-07-23,49.9994
2022-07-24,49.9994
2022-07-25,51.0288
2022-07-26,50.5363
2022-07-27,53.6823
2022-07-28,58.0867
2022-07-29,61.887
2022-07-30,61.887
2022-07-31,61.887
2022-08-01,60.9291
2022-08-02,59.1614
2022-08-03,59.916
2022-08-04,60.2654
2022-08-05,61.1828
2022-08-06,61.1828
2022-08-07,61.1828
2022-08-08,60.7393
2022-08-09,59.9552
2022-08-10,61.7834
2022-08-11,62.7163
2022-08-12,63.6472
2022-08-13,63.6472
2022-08-14,63.6472
2022-08-15,63.8563
2022-08-16,64.2489
2022-08-17,61.2021
2022-08-18,58.2645
2022-08-19,56.032
2022-08-20,56.032
2022-08-21,56.032
2022-08-22,53.0909
2022-08-23,52.9211
2022-08-24,53.2049
2022-08-25,56.3837
2022-08-26,52.2135
2022-08-27,52.2135
2022-08-28,52.2135
2022-08-29,50.683
2022-08-30,48.3361
2022-08-31,48.0922
2022-09-01,47.155
2022-09-02,47.4774
2022-09-03,47.4774
2022-09-04,47.4774
2022-09-05,47.4774
2022-09-06,48.2364
2022-09-07,49.8284
2022-09-08,52.1931
2022-09-09,53.9751
2022-09-10,53.9751
2022-09-11,53.9751
2022-09-12,54.612
2022-09-13,48.8197
2022-09-14,47.5197
2022-09-15,47.1608
2022-09-16,46.4104
2022-09-17,46.4104
2022-09-18,46.4104
2022-09-19,49.34
2022-09-20,47.7119
2022-09-21,45.8083
2022-09-22,43.3173
2022-09-23,40.9422
2022-09-24,40.9422
2022-09-25,40.9422
2022-09-26,40.1689
2022-09-27,41.6748
2022-09-28,45.679
2022-09-29,43.9722
2022-09-30,43.9648
2022-10-01,43.9648
2022-10-02,43.9648
2022-10-03,47.4767
2022-10-04,50.9761
2022-10-05,50.8708
2022-10-06,50.7851
2022-10-07,48.246
2022-10-08,48.246
2022-10-09,48.246
2022-10-10,47.5671
2022-10-11,46.4159
2022-10-12,46.0962
2022-10-13,48.2131
2022-10-14,46.4433
2022-10-15,46.4433
2022-10-16,46.4433
2022-10-17,49.7038
2022-10-18,51.8119
2022-10-19,49.3889
2022-10-20,46.3689
2022-10-21,48.9854
2022-10-22,48.9854
2022-10-23,48.9854
2022-10-24,50.607
2022-10-25,51.7119
2022-10-26,52.0519
2022-10-27,52.6772
2022-10-28,55.5041
2022-10-29,55.5041
2022-10-30,55.5041
2022-10-31,56.9804
2022-11-01,58.2654
2022-11-02,54.6511
2022-11-03,56.2933
2022-11-04,58.017
2022-11-05,58.017
2022-11-06,58.017
2022-11-07,57.7421
2022-11-08,58.8515
2022-11-09,55.6801
2022-11-10,61.4461
2022-11-11,62.2667
2022-11-12,62.2667
2022-11-13,62.2667
2022-11-14,63.8582
2022-11-15,62.8547
2022-11-16,60.5056
2022-11-17,60.5492
2022-11-18,60.013
2022-11-19,60.013
2022-11-20,60.013
2022-11-21,60.7222
2022-11-22,62.1857
2022-11-23,62.6289
2022-11-24,62.6289
2022-11-25,62.75
2022-11-26,62.75
2022-11-27,62.75
2022-11-28,58.9196
2022-11-29,57.3802
2022-11-30,59.6892
2022-12-01,60.4193
2022-12-02,60.4521
2022-12-03,60.4521
2022-12-04,60.4521
2022-12-05,56.9085
2022-12-06,57.2934
2022-12-07,58.2995
2022-12-08,60.5969
2022-12-09,57.6706
2022-12-10,57.6706
2022-12-11,57.6706
2022-12-12,59.4296
2022-12-13,60.8439
2022-12-14,61.0831
2022-12-15,57.6017
2022-12-16,56.3849
2022-12-17,56.3849
2022-12-18,56.3849
2022-12-19,55.6833
2022-12-20,55.4811
2022-12-21,57.7669
2022-12-22,54.9345
2022-12-23,56.0163
2022-12-24,56.0163
2022-12-25,56.0163
2022-12-26,56.0163
2022-12-27,56.8702
2022-12-28,54.7108
2022-12-29,55.816
2022-12-30,55.5601
2022-12-31,55.5601
2023-01-01,55.5601
2023-01-02,55.5601
2023-01-03,55.9016
2023-01-04,58.2919
2023-01-05,57.6248
2023-01-06,60.8254
2023-01-07,60.8254
2023-01-08,60.8254
2023-01-09,60.3485
2023-01-10,61.6191
2023-01-11,62.192
2023-01-12,63.9295
2023-01-13,64.0326
2023-01-14,64.0326
2023-01-15,64.0326
2023-01-16,64.0326
2023-01-17,62.704
2023-01-18,61.5822
2023-01-19,56.9125
2023-01-20,59.503
2023-01-21,59.503
2023-01-22,59.503
2023-01-23,61.4419
2023-01-24,61.842
2023-01-25,61.3509
2023-01-26,68.9005
2023-01-27,69.3154
2023-01-28,69.3154
2023-01-29,69.3154
2023-01-30,67.5124
2023-01-31,69.4511
2023-02-01,71.5111
2023-02-02,71.6951
2023-02-03,71.2811
2023-02-04,71.2811
2023-02-05,71.2811
2023-02-06,70.8653
2023-02-07,71.3988
2023-02-08,71.7338
2023-02-09,68.6175
2023-02-10,68.0947
2023-02-11,68.0947
2023-02-12,68.0947
2023-02-13,69.9692
2023-02-14,68.8621
2023-02-15,71.1674
2023-02-16,67.9634
2023-02-17,67.6821
2023-02-18,67.6821
2023-02-19,67.6821
2023-02-20,67.6821
2023-02-21,62.2709
2023-02-22,61.1259
2023-02-23,62.0516
2023-02-24,62.8203
2023-02-25,62.8203
2023-02-26,62.8203
2023-02-27,65.2708
2023-02-28,66.217
2023-03-01,65.9595
2023-03-02,66.4768
2023-03-03,68.084
2023-03-04,68.084
2023-03-05,68.084
2023-03-06,66.4132
2023-03-07,66.5513
2023-03-08,66.8561
2023-03-09,58.673
2023-03-10,51.8964
2023-03-11,51.8964
2023-03-12,51.8964
2023-03-13,47.0321
2023-03-14,48.8942
2023-03-15,44.3685
2023-03-16,45.1561
2023-03-17,40.3648
2023-03-18,40.3648
2023-03-19,40.3648
