,JWN US Equity
2020-04-28,45.4756
2020-04-29,45.1632
2020-04-30,43.1205
2020-05-01,41.753
2020-05-02,41.753
2020-05-03,41.753
2020-05-04,42.0923
2020-05-05,41.4431
2020-05-06,41.1903
2020-05-07,41.4673
2020-05-08,42.8412
2020-05-09,42.8412
2020-05-10,42.8412
2020-05-11,41.599
2020-05-12,40.3231
2020-05-13,39.4623
2020-05-14,39.6843
2020-05-15,41.2248
2020-05-16,41.2248
2020-05-17,41.2248
2020-05-18,41.7112
2020-05-19,40.4698
2020-05-20,39.5495
2020-05-21,41.4359
2020-05-22,40.9458
2020-05-23,40.9458
2020-05-24,40.9458
2020-05-25,40.9458
2020-05-26,43.3609
2020-05-27,48.7016
2020-05-28,46.2771
2020-05-29,43.354
2020-05-30,43.354
2020-05-31,43.354
2020-06-01,44.1968
2020-06-02,46.3339
2020-06-03,49.1283
2020-06-04,52.0994
2020-06-05,53.9869
2020-06-06,53.9869
2020-06-07,53.9869
2020-06-08,55.3142
2020-06-09,51.5045
2020-06-10,48.9736
2020-06-11,45.6891
2020-06-12,46.4355
2020-06-13,46.4355
2020-06-14,46.4355
2020-06-15,45.9456
2020-06-16,49.3685
2020-06-17,47.8504
2020-06-18,47.5702
2020-06-19,45.9689
2020-06-20,45.9689
2020-06-21,45.9689
2020-06-22,46.197
2020-06-23,46.1826
2020-06-24,44.4201
2020-06-25,43.5808
2020-06-26,42.6363
2020-06-27,42.6363
2020-06-28,42.6363
2020-06-29,44.6439
2020-06-30,44.2074
2020-07-01,43.7064
2020-07-02,44.3777
2020-07-03,44.3777
2020-07-04,44.3777
2020-07-05,44.3777
2020-07-06,45.0172
2020-07-07,44.0799
2020-07-08,45.7437
2020-07-09,44.4568
2020-07-10,45.4021
2020-07-11,45.4021
2020-07-12,45.4021
2020-07-13,44.7153
2020-07-14,44.0595
2020-07-15,46.4551
2020-07-16,46.2236
2020-07-17,44.6138
2020-07-18,44.6138
2020-07-19,44.6138
2020-07-20,43.867
2020-07-21,46.1443
2020-07-22,45.1517
2020-07-23,45.8527
2020-07-24,45.1072
2020-07-25,45.1072
2020-07-26,45.1072
2020-07-27,43.4097
2020-07-28,43.6221
2020-07-29,44.1521
2020-07-30,43.2347
2020-07-31,42.7181
2020-08-01,42.7181
2020-08-02,42.7181
2020-08-03,43.9998
2020-08-04,44.9429
2020-08-05,47.6306
2020-08-06,46.8278
2020-08-07,48.5726
2020-08-08,48.5726
2020-08-09,48.5726
2020-08-10,50.6659
2020-08-11,50.6422
2020-08-12,50.666
2020-08-13,50.3387
2020-08-14,51.2165
2020-08-15,51.2165
2020-08-16,51.2165
2020-08-17,51.242
2020-08-18,46.9787
2020-08-19,46.8587
2020-08-20,45.3485
2020-08-21,44.663
2020-08-22,44.663
2020-08-23,44.663
2020-08-24,47.7347
2020-08-25,47.6594
2020-08-26,45.5526
2020-08-27,45.8439
2020-08-28,48.3869
2020-08-29,48.3869
2020-08-30,48.3869
2020-08-31,49.2728
2020-09-01,47.1283
2020-09-02,48.2646
2020-09-03,49.0015
2020-09-04,50.2424
2020-09-05,50.2424
2020-09-06,50.2424
2020-09-07,50.2424
2020-09-08,50.356
2020-09-09,47.7616
2020-09-10,46.5482
2020-09-11,45.2788
2020-09-12,45.2788
2020-09-13,45.2788
2020-09-14,47.1427
2020-09-15,46.1932
2020-09-16,47.2914
2020-09-17,46.9234
2020-09-18,45.6239
2020-09-19,45.6239
2020-09-20,45.6239
2020-09-21,42.3531
2020-09-22,41.68
2020-09-23,39.883
2020-09-24,39.6203
2020-09-25,39.1355
2020-09-26,39.1355
2020-09-27,39.1355
2020-09-28,40.4545
2020-09-29,39.2478
2020-09-30,39.7513
2020-10-01,42.3374
2020-10-02,43.0807
2020-10-03,43.0807
2020-10-04,43.0807
2020-10-05,44.9882
2020-10-06,43.7628
2020-10-07,44.5441
2020-10-08,48.295
2020-10-09,47.3265
2020-10-10,47.3265
2020-10-11,47.3265
2020-10-12,46.4256
2020-10-13,45.7729
2020-10-14,45.3023
2020-10-15,46.255
2020-10-16,44.553
2020-10-17,44.553
2020-10-18,44.553
2020-10-19,42.2471
2020-10-20,42.8111
2020-10-21,43.3832
2020-10-22,47.7116
2020-10-23,50.3748
2020-10-24,50.3748
2020-10-25,50.3748
2020-10-26,46.8355
2020-10-27,44.8613
2020-10-28,44.2185
2020-10-29,43.7761
2020-10-30,43.4464
2020-10-31,43.4464
2020-11-01,43.4464
2020-11-02,43.7651
2020-11-03,48.2175
2020-11-04,45.5014
2020-11-05,46.122
2020-11-06,46.7493
2020-11-07,46.7493
2020-11-08,46.7493
2020-11-09,56.8902
2020-11-10,60.5641
2020-11-11,55.8302
2020-11-12,54.2894
2020-11-13,57.9582
2020-11-14,57.9582
2020-11-15,57.9582
2020-11-16,61.653
2020-11-17,63.7066
2020-11-18,64.4307
2020-11-19,65.5871
2020-11-20,64.9629
2020-11-21,64.9629
2020-11-22,64.9629
2020-11-23,68.3163
2020-11-24,69.8571
2020-11-25,73.316
2020-11-26,73.316
2020-11-27,71.3035
2020-11-28,71.3035
2020-11-29,71.3035
2020-11-30,68.9706
2020-12-01,70.8122
2020-12-02,72.299
2020-12-03,73.1251
2020-12-04,75.0448
2020-12-05,75.0448
2020-12-06,75.0448
2020-12-07,73.6279
2020-12-08,74.2122
2020-12-09,74.5639
2020-12-10,74.2944
2020-12-11,71.4441
2020-12-12,71.4441
2020-12-13,71.4441
2020-12-14,68.4447
2020-12-15,70.1565
2020-12-16,69.5156
2020-12-17,70.1773
2020-12-18,66.4472
2020-12-19,66.4472
2020-12-20,66.4472
2020-12-21,65.937
2020-12-22,64.3233
2020-12-23,66.5266
2020-12-24,65.0612
2020-12-25,65.0612
2020-12-26,65.0612
2020-12-27,65.0612
2020-12-28,66.0459
2020-12-29,64.1229
2020-12-30,65.8515
2020-12-31,64.9947
2021-01-01,64.9947
2021-01-02,64.9947
2021-01-03,64.9947
2021-01-04,62.6751
2021-01-05,64.3931
2021-01-06,67.091
2021-01-07,67.3623
2021-01-08,68.1008
2021-01-09,68.1008
2021-01-10,68.1008
2021-01-11,68.7803
2021-01-12,71.6983
2021-01-13,72.0579
2021-01-14,72.539
2021-01-15,67.663
2021-01-16,67.663
2021-01-17,67.663
2021-01-18,67.663
2021-01-19,67.663
2021-01-20,66.6927
2021-01-21,67.1796
2021-01-22,68.6668
2021-01-23,68.6668
2021-01-24,68.6668
2021-01-25,69.4525
2021-01-26,71.2564
2021-01-27,70.5667
2021-01-28,63.0675
2021-01-29,60.8381
2021-01-30,60.8381
2021-01-31,60.8381
2021-02-01,61.388
2021-02-02,58.4506
2021-02-03,61.378
2021-02-04,56.1572
2021-02-05,56.2496
2021-02-06,56.2496
2021-02-07,56.2496
2021-02-08,57.365
2021-02-09,55.8312
2021-02-10,57.3263
2021-02-11,56.3705
2021-02-12,56.9037
2021-02-13,56.9037
2021-02-14,56.9037
2021-02-15,56.9037
2021-02-16,58.8433
2021-02-17,58.7765
2021-02-18,58.7076
2021-02-19,60.3423
2021-02-20,60.3423
2021-02-21,60.3423
2021-02-22,60.9538
2021-02-23,61.1603
2021-02-24,60.7258
2021-02-25,59.6431
2021-02-26,58.3114
2021-02-27,58.3114
2021-02-28,58.3114
2021-03-01,60.948
2021-03-02,59.9418
2021-03-03,56.6897
2021-03-04,54.9248
2021-03-05,53.8836
2021-03-06,53.8836
2021-03-07,53.8836
2021-03-08,58.035
2021-03-09,58.5116
2021-03-10,58.6676
2021-03-11,57.8916
2021-03-12,64.1703
2021-03-13,64.1703
2021-03-14,64.1703
2021-03-15,69.4215
2021-03-16,67.2754
2021-03-17,65.2123
2021-03-18,62.3115
2021-03-19,62.0999
2021-03-20,62.0999
2021-03-21,62.0999
2021-03-22,57.1772
2021-03-23,51.8022
2021-03-24,49.0772
2021-03-25,52.3992
2021-03-26,54.1443
2021-03-27,54.1443
2021-03-28,54.1443
2021-03-29,52.0027
2021-03-30,53.1474
2021-03-31,52.6932
2021-04-01,50.9683
2021-04-02,50.9683
2021-04-03,50.9683
2021-04-04,50.9683
2021-04-05,51.0728
2021-04-06,51.6814
2021-04-07,50.8632
2021-04-08,51.2623
2021-04-09,52.367
2021-04-10,52.367
2021-04-11,52.367
2021-04-12,52.2073
2021-04-13,50.1341
2021-04-14,51.37
2021-04-15,49.3092
2021-04-16,49.1207
2021-04-17,49.1207
2021-04-18,49.1207
2021-04-19,48.6313
2021-04-20,47.3418
2021-04-21,51.0607
2021-04-22,50.9699
2021-04-23,52.3551
2021-04-24,52.3551
2021-04-25,52.3551
2021-04-26,50.3615
2021-04-27,52.09
2021-04-28,53.2583
2021-04-29,52.2123
2021-04-30,50.374
2021-05-01,50.374
2021-05-02,50.374
2021-05-03,54.1607
2021-05-04,52.8707
2021-05-05,53.6269
2021-05-06,53.1758
2021-05-07,55.563
2021-05-08,55.563
2021-05-09,55.563
2021-05-10,54.55
2021-05-11,51.9067
2021-05-12,48.402
2021-05-13,49.7869
2021-05-14,56.3093
2021-05-15,56.3093
2021-05-16,56.3093
2021-05-17,59.1717
2021-05-18,57.1455
2021-05-19,54.8749
2021-05-20,50.8381
2021-05-21,50.3869
2021-05-22,50.3869
2021-05-23,50.3869
2021-05-24,49.9892
2021-05-25,48.3641
2021-05-26,45.3561
2021-05-27,45.2595
2021-05-28,44.2021
2021-05-29,44.2021
2021-05-30,44.2021
2021-05-31,44.2021
2021-06-01,45.4002
2021-06-02,47.6419
2021-06-03,46.0393
2021-06-04,45.2307
2021-06-05,45.2307
2021-06-06,45.2307
2021-06-07,46.2765
2021-06-08,46.8713
2021-06-09,47.156
2021-06-10,46.0703
2021-06-11,47.7893
2021-06-12,47.7893
2021-06-13,47.7893
2021-06-14,46.1541
2021-06-15,44.9413
2021-06-16,46.4536
2021-06-17,45.0612
2021-06-18,42.7456
2021-06-19,42.7456
2021-06-20,42.7456
2021-06-21,44.699
2021-06-22,47.5406
2021-06-23,48.7703
2021-06-24,50.3361
2021-06-25,50.9327
2021-06-26,50.9327
2021-06-27,50.9327
2021-06-28,49.9049
2021-06-29,50.9811
2021-06-30,51.1945
2021-07-01,51.0604
2021-07-02,51.7884
2021-07-03,51.7884
2021-07-04,51.7884
2021-07-05,51.7884
2021-07-06,50.5128
2021-07-07,47.7559
2021-07-08,45.8972
2021-07-09,50.2145
2021-07-10,50.2145
2021-07-11,50.2145
2021-07-12,50.7589
2021-07-13,48.1276
2021-07-14,46.711
2021-07-15,45.4289
2021-07-16,44.4817
2021-07-17,44.4817
2021-07-18,44.4817
2021-07-19,42.673
2021-07-20,45.7109
2021-07-21,46.6337
2021-07-22,44.0932
2021-07-23,42.6571
2021-07-24,42.6571
2021-07-25,42.6571
2021-07-26,45.2632
2021-07-27,44.3175
2021-07-28,45.2402
2021-07-29,45.7657
2021-07-30,46.9605
2021-07-31,46.9605
2021-08-01,46.9605
2021-08-02,49.3101
2021-08-03,49.941
2021-08-04,47.9577
2021-08-05,50.6361
2021-08-06,52.4969
2021-08-07,52.4969
2021-08-08,52.4969
2021-08-09,52.4373
2021-08-10,54.2279
2021-08-11,55.29
2021-08-12,53.6434
2021-08-13,51.664
2021-08-14,51.664
2021-08-15,51.664
2021-08-16,50.3176
2021-08-17,47.0355
2021-08-18,45.6867
2021-08-19,48.315
2021-08-20,50.5109
2021-08-21,50.5109
2021-08-22,50.5109
2021-08-23,53.2505
2021-08-24,55.1283
2021-08-25,44.3468
2021-08-26,41.0704
2021-08-27,42.2617
2021-08-28,42.2617
2021-08-29,42.2617
2021-08-30,40.8306
2021-08-31,41.8239
2021-09-01,41.5749
2021-09-02,41.5493
2021-09-03,39.8861
2021-09-04,39.8861
2021-09-05,39.8861
2021-09-06,39.8861
2021-09-07,41.4591
2021-09-08,40.4919
2021-09-09,40.4399
2021-09-10,39.6233
2021-09-11,39.6233
2021-09-12,39.6233
2021-09-13,40.6236
2021-09-14,40.0335
2021-09-15,40.8805
2021-09-16,42.7772
2021-09-17,43.1626
2021-09-18,43.1626
2021-09-19,43.1626
2021-09-20,42.6311
2021-09-21,42.5196
2021-09-22,44.202
2021-09-23,46.2267
2021-09-24,46.1375
2021-09-25,46.1375
2021-09-26,46.1375
2021-09-27,47.0056
2021-09-28,46.3274
2021-09-29,45.5715
2021-09-30,41.0508
2021-10-01,42.0085
2021-10-02,42.0085
2021-10-03,42.0085
2021-10-04,41.9413
2021-10-05,41.8721
2021-10-06,40.9459
2021-10-07,42.3886
2021-10-08,42.1498
2021-10-09,42.1498
2021-10-10,42.1498
2021-10-11,41.1898
2021-10-12,42.569
2021-10-13,43.7534
2021-10-14,44.1677
2021-10-15,46.0683
2021-10-16,46.0683
2021-10-17,46.0683
2021-10-18,49.7509
2021-10-19,47.5273
2021-10-20,47.9052
2021-10-21,49.1365
2021-10-22,49.4691
2021-10-23,49.4691
2021-10-24,49.4691
2021-10-25,49.6395
2021-10-26,47.9205
2021-10-27,47.2852
2021-10-28,47.312
2021-10-29,47.9137
2021-10-30,47.9137
2021-10-31,47.9137
2021-11-01,50.5684
2021-11-02,52.9971
2021-11-03,56.2423
2021-11-04,55.935
2021-11-05,57.5493
2021-11-06,57.5493
2021-11-07,57.5493
2021-11-08,58.6916
2021-11-09,60.9465
2021-11-10,58.8402
2021-11-11,60.1641
2021-11-12,57.8596
2021-11-13,57.8596
2021-11-14,57.8596
2021-11-15,56.8055
2021-11-16,57.3915
2021-11-17,56.5102
2021-11-18,60.2945
2021-11-19,54.1964
2021-11-20,54.1964
2021-11-21,54.1964
2021-11-22,53.1582
2021-11-23,52.1977
2021-11-24,36.1407
2021-11-25,36.1407
2021-11-26,35.8332
2021-11-27,35.8332
2021-11-28,35.8332
2021-11-29,36.1032
2021-11-30,34.406
2021-12-01,33.0584
2021-12-02,34.2961
2021-12-03,33.8442
2021-12-04,33.8442
2021-12-05,33.8442
2021-12-06,34.7575
2021-12-07,36.8233
2021-12-08,36.7679
2021-12-09,36.2742
2021-12-10,36.0027
2021-12-11,36.0027
2021-12-12,36.0027
2021-12-13,34.2444
2021-12-14,35.8896
2021-12-15,36.3785
2021-12-16,35.8134
2021-12-17,36.2448
2021-12-18,36.2448
2021-12-19,36.2448
2021-12-20,36.0724
2021-12-21,37.7704
2021-12-22,39.2214
2021-12-23,40.4942
2021-12-24,40.4942
2021-12-25,40.4942
2021-12-26,40.4942
2021-12-27,41.6771
2021-12-28,41.8673
2021-12-29,42.8856
2021-12-30,43.8752
2021-12-31,43.166
2022-01-01,43.166
2022-01-02,43.166
2022-01-03,46.8303
2022-01-04,47.4488
2022-01-05,44.4405
2022-01-06,46.0142
2022-01-07,45.4154
2022-01-08,45.4154
2022-01-09,45.4154
2022-01-10,44.6802
2022-01-11,46.8124
2022-01-12,45.7954
2022-01-13,46.4248
2022-01-14,43.7084
2022-01-15,43.7084
2022-01-16,43.7084
2022-01-17,43.7084
2022-01-18,43.203
2022-01-19,42.7362
2022-01-20,40.7413
2022-01-21,38.9035
2022-01-22,38.9035
2022-01-23,38.9035
2022-01-24,46.1367
2022-01-25,46.0496
2022-01-26,44.8454
2022-01-27,44.6696
2022-01-28,44.5117
2022-01-29,44.5117
2022-01-30,44.5117
2022-01-31,46.3342
2022-02-01,47.8604
2022-02-02,45.5397
2022-02-03,44.1913
2022-02-04,45.6033
2022-02-05,45.6033
2022-02-06,45.6033
2022-02-07,46.0831
2022-02-08,48.4355
2022-02-09,50.1815
2022-02-10,48.9602
2022-02-11,45.3414
2022-02-12,45.3414
2022-02-13,45.3414
2022-02-14,44.858
2022-02-15,47.9472
2022-02-16,47.9739
2022-02-17,44.88
2022-02-18,45.6058
2022-02-19,45.6058
2022-02-20,45.6058
2022-02-21,45.6058
2022-02-22,42.5725
2022-02-23,41.1365
2022-02-24,43.6989
2022-02-25,44.8578
2022-02-26,44.8578
2022-02-27,44.8578
2022-02-28,44.5417
2022-03-01,41.9219
2022-03-02,57.7521
2022-03-03,55.1231
2022-03-04,52.3239
2022-03-05,52.3239
2022-03-06,52.3239
2022-03-07,50.7651
2022-03-08,52.4085
2022-03-09,51.7552
2022-03-10,51.6377
2022-03-11,49.7485
2022-03-12,49.7485
2022-03-13,49.7485
2022-03-14,52.0675
2022-03-15,52.9372
2022-03-16,54.3994
2022-03-17,55.413
2022-03-18,56.7172
2022-03-19,56.7172
2022-03-20,56.7172
2022-03-21,55.7189
2022-03-22,57.04
2022-03-23,54.8355
2022-03-24,56.2661
2022-03-25,56.6896
2022-03-26,56.6896
2022-03-27,56.6896
2022-03-28,57.0659
2022-03-29,58.9461
2022-03-30,56.0509
2022-03-31,56.0509
2022-04-01,56.8685
2022-04-02,56.8685
2022-04-03,56.8685
2022-04-04,58.2915
2022-04-05,58.8851
2022-04-06,57.8019
2022-04-07,56.5214
2022-04-08,56.0335
2022-04-09,56.0335
2022-04-10,56.0335
2022-04-11,56.6247
2022-04-12,57.72
2022-04-13,59.1811
2022-04-14,58.4191
2022-04-15,58.4191
2022-04-16,58.4191
2022-04-17,58.4191
2022-04-18,57.6231
2022-04-19,58.129
2022-04-20,57.9501
2022-04-21,55.1969
2022-04-22,51.2821
2022-04-23,51.2821
2022-04-24,51.2821
2022-04-25,52.7311
2022-04-26,50.8832
2022-04-27,50.5271
2022-04-28,52.6105
2022-04-29,49.4429
2022-04-30,49.4429
2022-05-01,49.4429
2022-05-02,52.0699
2022-05-03,51.7412
2022-05-04,53.9614
2022-05-05,49.3386
2022-05-06,45.9755
2022-05-07,45.9755
2022-05-08,45.9755
2022-05-09,44.2552
2022-05-10,43.9584
2022-05-11,41.2136
2022-05-12,44.2164
2022-05-13,46.704
2022-05-14,46.704
2022-05-15,46.704
2022-05-16,47.6159
2022-05-17,48.594
2022-05-18,44.0076
2022-05-19,44.3123
2022-05-20,41.6945
2022-05-21,41.6945
2022-05-22,41.6945
2022-05-23,42.3505
2022-05-24,40.9899
2022-05-25,47.5546
2022-05-26,50.0143
2022-05-27,53.5491
2022-05-28,53.5491
2022-05-29,53.5491
2022-05-30,53.5491
2022-05-31,53.2866
2022-06-01,51.615
2022-06-02,52.36
2022-06-03,51.7826
2022-06-04,51.7826
2022-06-05,51.7826
2022-06-06,52.6697
2022-06-07,53.9091
2022-06-08,54.8131
2022-06-09,55.2294
2022-06-10,53.4017
2022-06-11,53.4017
2022-06-12,53.4017
2022-06-13,49.5177
2022-06-14,51.4161
2022-06-15,52.9919
2022-06-16,47.9651
2022-06-17,48.5636
2022-06-18,48.5636
2022-06-19,48.5636
2022-06-20,48.5636
2022-06-21,47.7679
2022-06-22,46.4737
2022-06-23,45.9143
2022-06-24,48.5824
2022-06-25,48.5824
2022-06-26,48.5824
2022-06-27,49.4086
2022-06-28,46.6555
2022-06-29,44.6786
2022-06-30,42.8685
2022-07-01,42.2446
2022-07-02,42.2446
2022-07-03,42.2446
2022-07-04,42.2446
2022-07-05,42.4787
2022-07-06,41.4703
2022-07-07,43.0614
2022-07-08,43.4948
2022-07-09,43.4948
2022-07-10,43.4948
2022-07-11,41.9356
2022-07-12,42.5373
2022-07-13,42.6397
2022-07-14,41.3061
2022-07-15,41.737
2022-07-16,41.737
2022-07-17,41.737
2022-07-18,44.4023
2022-07-19,46.6039
2022-07-20,49.4065
2022-07-21,52.424
2022-07-22,50.3243
2022-07-23,50.3243
2022-07-24,50.3243
2022-07-25,50.2578
2022-07-26,47.3268
2022-07-27,48.0186
2022-07-28,48.6235
2022-07-29,50.4587
2022-07-30,50.4587
2022-07-31,50.4587
2022-08-01,50.9795
2022-08-02,50.7874
2022-08-03,53.8037
2022-08-04,50.5507
2022-08-05,50.2503
2022-08-06,50.2503
2022-08-07,50.2503
2022-08-08,50.9233
2022-08-09,46.6255
2022-08-10,49.3791
2022-08-11,51.8824
2022-08-12,52.1566
2022-08-13,52.1566
2022-08-14,52.1566
2022-08-15,53.3212
2022-08-16,57.0568
2022-08-17,54.5606
2022-08-18,51.8137
2022-08-19,51.0357
2022-08-20,51.0357
2022-08-21,51.0357
2022-08-22,48.5035
2022-08-23,49.0011
2022-08-24,40.7931
2022-08-25,40.5653
2022-08-26,39.9804
2022-08-27,39.9804
2022-08-28,39.9804
2022-08-29,39.7753
2022-08-30,39.8735
2022-08-31,38.8097
2022-09-01,39.7813
2022-09-02,40.2718
2022-09-03,40.2718
2022-09-04,40.2718
2022-09-05,40.2718
2022-09-06,41.2362
2022-09-07,43.2843
2022-09-08,45.1387
2022-09-09,44.7352
2022-09-10,44.7352
2022-09-11,44.7352
2022-09-12,45.7141
2022-09-13,42.8927
2022-09-14,42.1054
2022-09-15,43.1325
2022-09-16,44.5163
2022-09-17,44.5163
2022-09-18,44.5163
2022-09-19,46.4002
2022-09-20,45.5569
2022-09-21,45.766
2022-09-22,43.6827
2022-09-23,42.8214
2022-09-24,42.8214
2022-09-25,42.8214
2022-09-26,42.0681
2022-09-27,42.4752
2022-09-28,43.2997
2022-09-29,40.9369
2022-09-30,40.5172
2022-10-01,40.5172
2022-10-02,40.5172
2022-10-03,42.3809
2022-10-04,46.2641
2022-10-05,47.9969
2022-10-06,47.7274
2022-10-07,48.0019
2022-10-08,48.0019
2022-10-09,48.0019
2022-10-10,45.7644
2022-10-11,46.4529
2022-10-12,46.1248
2022-10-13,46.6941
2022-10-14,45.0859
2022-10-15,45.0859
2022-10-16,45.0859
2022-10-17,48.3788
2022-10-18,50.4554
2022-10-19,49.7378
2022-10-20,48.8804
2022-10-21,50.8592
2022-10-22,50.8592
2022-10-23,50.8592
2022-10-24,50.7431
2022-10-25,53.0442
2022-10-26,52.8595
2022-10-27,52.1706
2022-10-28,51.8528
2022-10-29,51.8528
2022-10-30,51.8528
2022-10-31,51.2713
2022-11-01,49.5777
2022-11-02,46.6031
2022-11-03,47.5243
2022-11-04,47.5911
2022-11-05,47.5911
2022-11-06,47.5911
2022-11-07,48.8706
2022-11-08,51.2363
2022-11-09,47.5568
2022-11-10,52.3016
2022-11-11,54.8682
2022-11-12,54.8682
2022-11-13,54.8682
2022-11-14,53.5637
2022-11-15,54.8846
2022-11-16,49.7863
2022-11-17,52.8095
2022-11-18,53.7043
2022-11-19,53.7043
2022-11-20,53.7043
2022-11-21,53.1827
2022-11-22,56.5313
2022-11-23,53.764
2022-11-24,53.764
2022-11-25,54.8127
2022-11-26,54.8127
2022-11-27,54.8127
2022-11-28,50.8976
2022-11-29,51.4495
2022-11-30,52.0576
2022-12-01,49.467
2022-12-02,49.9977
2022-12-03,49.9977
2022-12-04,49.9977
2022-12-05,47.9652
2022-12-06,45.4649
2022-12-07,43.9096
2022-12-08,43.496
2022-12-09,43.1921
2022-12-10,43.1921
2022-12-11,43.1921
2022-12-12,44.6988
2022-12-13,43.7196
2022-12-14,43.9419
2022-12-15,41.9813
2022-12-16,40.942
2022-12-17,40.942
2022-12-18,40.942
2022-12-19,41.1133
2022-12-20,41.4298
2022-12-21,41.932
2022-12-22,41.5895
2022-12-23,43.8525
2022-12-24,43.8525
2022-12-25,43.8525
2022-12-26,43.8525
2022-12-27,42.6397
2022-12-28,40.1344
2022-12-29,41.5409
2022-12-30,41.7272
2022-12-31,41.7272
2023-01-01,41.7272
2023-01-02,41.7272
2023-01-03,40.707
2023-01-04,43.9172
2023-01-05,43.9172
2023-01-06,44.5153
2023-01-07,44.5153
2023-01-08,44.5153
2023-01-09,43.7017
2023-01-10,44.8979
2023-01-11,46.8935
2023-01-12,47.5241
2023-01-13,48.3453
2023-01-14,48.3453
2023-01-15,48.3453
2023-01-16,48.3453
2023-01-17,48.4591
2023-01-18,47.7697
2023-01-19,47.2935
2023-01-20,47.377
2023-01-21,47.377
2023-01-22,47.377
2023-01-23,52.301
2023-01-24,50.6285
2023-01-25,51.1174
2023-01-26,51.1174
2023-01-27,51.0758
2023-01-28,51.0758
2023-01-29,51.0758
2023-01-30,52.5161
2023-01-31,55.3845
2023-02-01,56.9081
2023-02-02,60.687
2023-02-03,72.0449
2023-02-04,72.0449
2023-02-05,72.0449
2023-02-06,64.0126
2023-02-07,63.2172
2023-02-08,59.1613
2023-02-09,58.1957
2023-02-10,56.1514
2023-02-11,56.1514
2023-02-12,56.1514
2023-02-13,57.0117
2023-02-14,57.1947
2023-02-15,57.545
2023-02-16,56.6182
2023-02-17,56.0386
2023-02-18,56.0386
2023-02-19,56.0386
2023-02-20,56.0386
2023-02-21,50.6458
2023-02-22,49.9317
2023-02-23,50.0717
2023-02-24,48.4729
2023-02-25,48.4729
2023-02-26,48.4729
2023-02-27,48.9756
2023-02-28,49.3066
2023-03-01,47.9037
2023-03-02,48.937
2023-03-03,50.3869
2023-03-04,50.3869
2023-03-05,50.3869
2023-03-06,49.8572
2023-03-07,49.5403
2023-03-08,49.4103
2023-03-09,47.3233
2023-03-10,45.4887
2023-03-11,45.4887
2023-03-12,45.4887
2023-03-13,42.1307
2023-03-14,41.4071
2023-03-15,43.7749
2023-03-16,43.6608
2023-03-17,41.8555
2023-03-18,41.8555
2023-03-19,41.8555
