,LFUS US Equity
2020-12-10,68.5745
2020-12-11,69.3198
2020-12-12,69.3198
2020-12-13,69.3198
2020-12-14,66.3306
2020-12-15,68.6245
2020-12-16,64.3794
2020-12-17,67.1341
2020-12-18,67.2825
2020-12-19,67.2825
2020-12-20,67.2825
2020-12-21,63.9661
2020-12-22,64.8945
2020-12-23,65.9521
2020-12-24,65.9147
2020-12-25,65.9147
2020-12-26,65.9147
2020-12-27,65.9147
2020-12-28,66.2704
2020-12-29,63.8136
2020-12-30,65.393
2020-12-31,65.9919
2021-01-01,65.9919
2021-01-02,65.9919
2021-01-03,65.9919
2021-01-04,63.948
2021-01-05,65.278
2021-01-06,67.6645
2021-01-07,69.611
2021-01-08,70.5189
2021-01-09,70.5189
2021-01-10,70.5189
2021-01-11,71.5955
2021-01-12,73.9099
2021-01-13,72.6068
2021-01-14,73.8204
2021-01-15,68.2527
2021-01-16,68.2527
2021-01-17,68.2527
2021-01-18,68.2527
2021-01-19,69.526
2021-01-20,70.74
2021-01-21,66.9569
2021-01-22,67.2234
2021-01-23,67.2234
2021-01-24,67.2234
2021-01-25,63.0296
2021-01-26,58.6701
2021-01-27,51.2827
2021-01-28,52.4351
2021-01-29,48.4609
2021-01-30,48.4609
2021-01-31,48.4609
2021-02-01,52.8645
2021-02-02,55.607
2021-02-03,54.6293
2021-02-04,52.234
2021-02-05,54.9167
2021-02-06,54.9167
2021-02-07,54.9167
2021-02-08,56.8659
2021-02-09,57.3695
2021-02-10,57.161
2021-02-11,58.55
2021-02-12,58.9681
2021-02-13,58.9681
2021-02-14,58.9681
2021-02-15,58.9681
2021-02-16,59.6831
2021-02-17,56.8184
2021-02-18,55.4311
2021-02-19,59.2079
2021-02-20,59.2079
2021-02-21,59.2079
2021-02-22,58.4572
2021-02-23,55.1031
2021-02-24,55.7003
2021-02-25,50.7852
2021-02-26,51.3945
2021-02-27,51.3945
2021-02-28,51.3945
2021-03-01,55.4426
2021-03-02,52.1773
2021-03-03,51.3945
2021-03-04,48.0823
2021-03-05,50.0291
2021-03-06,50.0291
2021-03-07,50.0291
2021-03-08,49.272
2021-03-09,52.3082
2021-03-10,51.8243
2021-03-11,53.2729
2021-03-12,53.7429
2021-03-13,53.7429
2021-03-14,53.7429
2021-03-15,55.5334
2021-03-16,55.4822
2021-03-17,55.5896
2021-03-18,52.0782
2021-03-19,51.2337
2021-03-20,51.2337
2021-03-21,51.2337
2021-03-22,50.2375
2021-03-23,47.5955
2021-03-24,48.2438
2021-03-25,50.2662
2021-03-26,53.1111
2021-03-27,53.1111
2021-03-28,53.1111
2021-03-29,49.6653
2021-03-30,50.8453
2021-03-31,51.5304
2021-04-01,52.5581
2021-04-02,52.5581
2021-04-03,52.5581
2021-04-04,52.5581
2021-04-05,54.0628
2021-04-06,53.8549
2021-04-07,52.1168
2021-04-08,52.7035
2021-04-09,53.2124
2021-04-10,53.2124
2021-04-11,53.2124
2021-04-12,52.8863
2021-04-13,51.8867
2021-04-14,53.8014
2021-04-15,54.0075
2021-04-16,54.7882
2021-04-17,54.7882
2021-04-18,54.7882
2021-04-19,53.5409
2021-04-20,51.0982
2021-04-21,52.5952
2021-04-22,51.678
2021-04-23,54.908
2021-04-24,54.908
2021-04-25,54.908
2021-04-26,55.9717
2021-04-27,54.3274
2021-04-28,53.7227
2021-04-29,52.8474
2021-04-30,49.7744
2021-05-01,49.7744
2021-05-02,49.7744
2021-05-03,50.3456
2021-05-04,47.5808
2021-05-05,47.5474
2021-05-06,46.9718
2021-05-07,49.6216
2021-05-08,49.6216
2021-05-09,49.6216
2021-05-10,45.4491
2021-05-11,45.4538
2021-05-12,42.4002
2021-05-13,45.7538
2021-05-14,47.5386
2021-05-15,47.5386
2021-05-16,47.5386
2021-05-17,48.2733
2021-05-18,47.2248
2021-05-19,46.7535
2021-05-20,48.6944
2021-05-21,48.1307
2021-05-22,48.1307
2021-05-23,48.1307
2021-05-24,47.9004
2021-05-25,46.7178
2021-05-26,48.6906
2021-05-27,49.7196
2021-05-28,49.9151
2021-05-29,49.9151
2021-05-30,49.9151
2021-05-31,49.9151
2021-06-01,50.6459
2021-06-02,48.6145
2021-06-03,47.9669
2021-06-04,50.0811
2021-06-05,50.0811
2021-06-06,50.0811
2021-06-07,48.0424
2021-06-08,49.1586
2021-06-09,48.7889
2021-06-10,49.4961
2021-06-11,49.8621
2021-06-12,49.8621
2021-06-13,49.8621
2021-06-14,49.6409
2021-06-15,48.4746
2021-06-16,47.0234
2021-06-17,44.2097
2021-06-18,39.522
2021-06-19,39.522
2021-06-20,39.522
2021-06-21,41.996
2021-06-22,41.9875
2021-06-23,41.6301
2021-06-24,43.5694
2021-06-25,44.6863
2021-06-26,44.6863
2021-06-27,44.6863
2021-06-28,47.2213
2021-06-29,48.2068
2021-06-30,48.8653
2021-07-01,49.0074
2021-07-02,47.686
2021-07-03,47.686
2021-07-04,47.686
2021-07-05,47.686
2021-07-06,44.9887
2021-07-07,46.2693
2021-07-08,44.6242
2021-07-09,48.265
2021-07-10,48.265
2021-07-11,48.265
2021-07-12,48.6662
2021-07-13,47.1585
2021-07-14,45.1834
2021-07-15,44.5336
2021-07-16,42.1324
2021-07-17,42.1324
2021-07-18,42.1324
2021-07-19,41.0967
2021-07-20,45.7955
2021-07-21,48.3992
2021-07-22,46.7211
2021-07-23,48.4976
2021-07-24,48.4976
2021-07-25,48.4976
2021-07-26,48.9727
2021-07-27,46.009
2021-07-28,53.4809
2021-07-29,56.278
2021-07-30,55.6528
2021-07-31,55.6528
2021-08-01,55.6528
2021-08-02,54.1353
2021-08-03,55.1845
2021-08-04,53.1245
2021-08-05,52.8743
2021-08-06,54.2778
2021-08-07,54.2778
2021-08-08,54.2778
2021-08-09,53.9822
2021-08-10,56.8847
2021-08-11,57.6205
2021-08-12,59.0853
2021-08-13,60.266
2021-08-14,60.266
2021-08-15,60.266
2021-08-16,60.5369
2021-08-17,57.2311
2021-08-18,56.5232
2021-08-19,56.2412
2021-08-20,57.5645
2021-08-21,57.5645
2021-08-22,57.5645
2021-08-23,59.0741
2021-08-24,59.4377
2021-08-25,60.7858
2021-08-26,60.3616
2021-08-27,62.2085
2021-08-28,62.2085
2021-08-29,62.2085
2021-08-30,63.2002
2021-08-31,61.4178
2021-09-01,59.2868
2021-09-02,60.0741
2021-09-03,58.0895
2021-09-04,58.0895
2021-09-05,58.0895
2021-09-06,58.0895
2021-09-07,54.5971
2021-09-08,54.1355
2021-09-09,53.5175
2021-09-10,53.0733
2021-09-11,53.0733
2021-09-12,53.0733
2021-09-13,50.4616
2021-09-14,47.7178
2021-09-15,52.3355
2021-09-16,52.3243
2021-09-17,55.5484
2021-09-18,55.5484
2021-09-19,55.5484
2021-09-20,50.0247
2021-09-21,49.4847
2021-09-22,52.3164
2021-09-23,53.2342
2021-09-24,56.5508
2021-09-25,56.5508
2021-09-26,56.5508
2021-09-27,57.0654
2021-09-28,55.8784
2021-09-29,53.3322
2021-09-30,51.5935
2021-10-01,53.8613
2021-10-02,53.8613
2021-10-03,53.8613
2021-10-04,52.4
2021-10-05,53.9545
2021-10-06,52.1516
2021-10-07,52.9327
2021-10-08,53.1434
2021-10-09,53.1434
2021-10-10,53.1434
2021-10-11,51.993
2021-10-12,49.8537
2021-10-13,50.9037
2021-10-14,55.0304
2021-10-15,54.3781
2021-10-16,54.3781
2021-10-17,54.3781
2021-10-18,56.4145
2021-10-19,57.3501
2021-10-20,58.9605
2021-10-21,60.6789
2021-10-22,59.8408
2021-10-23,59.8408
2021-10-24,59.8408
2021-10-25,60.3267
2021-10-26,54.5361
2021-10-27,51.247
2021-10-28,57.0179
2021-10-29,57.5864
2021-10-30,57.5864
2021-10-31,57.5864
2021-11-01,59.4479
2021-11-02,63.8678
2021-11-03,64.0443
2021-11-04,64.6621
2021-11-05,65.6628
2021-11-06,65.6628
2021-11-07,65.6628
2021-11-08,65.1389
2021-11-09,66.6403
2021-11-10,65.9764
2021-11-11,66.5625
2021-11-12,67.9628
2021-11-13,67.9628
2021-11-14,67.9628
2021-11-15,64.8924
2021-11-16,65.8564
2021-11-17,66.9769
2021-11-18,66.0197
2021-11-19,61.6358
2021-11-20,61.6358
2021-11-21,61.6358
2021-11-22,58.9613
2021-11-23,58.0757
2021-11-24,58.2041
2021-11-25,58.2041
2021-11-26,53.0942
2021-11-27,53.0942
2021-11-28,53.0942
2021-11-29,55.1775
2021-11-30,50.3936
2021-12-01,50.9029
2021-12-02,54.1085
2021-12-03,53.4415
2021-12-04,53.4415
2021-12-05,53.4415
2021-12-06,53.7736
2021-12-07,54.782
2021-12-08,54.585
2021-12-09,50.5545
2021-12-10,52.0675
2021-12-11,52.0675
2021-12-12,52.0675
2021-12-13,52.9739
2021-12-14,51.367
2021-12-15,52.2038
2021-12-16,48.8948
2021-12-17,48.6757
2021-12-18,48.6757
2021-12-19,48.6757
2021-12-20,47.2093
2021-12-21,49.6332
2021-12-22,50.0071
2021-12-23,51.9724
2021-12-24,51.9724
2021-12-25,51.9724
2021-12-26,51.9724
2021-12-27,55.7375
2021-12-28,56.068
2021-12-29,56.3826
2021-12-30,55.3216
2021-12-31,55.7174
2022-01-01,55.7174
2022-01-02,55.7174
2022-01-03,56.2218
2022-01-04,59.1162
2022-01-05,55.6446
2022-01-06,54.7274
2022-01-07,49.7684
2022-01-08,49.7684
2022-01-09,49.7684
2022-01-10,49.2459
2022-01-11,50.3831
2022-01-12,50.7832
2022-01-13,49.7068
2022-01-14,49.2466
2022-01-15,49.2466
2022-01-16,49.2466
2022-01-17,49.2466
2022-01-18,46.2001
2022-01-19,42.8667
2022-01-20,39.8068
2022-01-21,36.7172
2022-01-22,36.7172
2022-01-23,36.7172
2022-01-24,41.2924
2022-01-25,37.95
2022-01-26,37.2262
2022-01-27,35.1481
2022-01-28,37.6661
2022-01-29,37.6661
2022-01-30,37.6661
2022-01-31,41.6131
2022-02-01,42.2228
2022-02-02,38.1114
2022-02-03,38.4701
2022-02-04,37.7479
2022-02-05,37.7479
2022-02-06,37.7479
2022-02-07,37.7221
2022-02-08,38.6672
2022-02-09,41.7184
2022-02-10,40.525
2022-02-11,38.9725
2022-02-12,38.9725
2022-02-13,38.9725
2022-02-14,39.0588
2022-02-15,41.4309
2022-02-16,43.4768
2022-02-17,41.1196
2022-02-18,41.8341
2022-02-19,41.8341
2022-02-20,41.8341
2022-02-21,41.8341
2022-02-22,39.9473
2022-02-23,39.4963
2022-02-24,41.6481
2022-02-25,44.8645
2022-02-26,44.8645
2022-02-27,44.8645
2022-02-28,43.4755
2022-03-01,40.6825
2022-03-02,43.815
2022-03-03,42.54
2022-03-04,40.5985
2022-03-05,40.5985
2022-03-06,40.5985
2022-03-07,38.5197
2022-03-08,38.9809
2022-03-09,41.9897
2022-03-10,41.6412
2022-03-11,40.1974
2022-03-12,40.1974
2022-03-13,40.1974
2022-03-14,39.7073
2022-03-15,42.2295
2022-03-16,45.0612
2022-03-17,45.6884
2022-03-18,47.5859
2022-03-19,47.5859
2022-03-20,47.5859
2022-03-21,47.4997
2022-03-22,47.4518
2022-03-23,45.9334
2022-03-24,45.9656
2022-03-25,45.2163
2022-03-26,45.2163
2022-03-27,45.2163
2022-03-28,46.7045
2022-03-29,48.2448
2022-03-30,46.7615
2022-03-31,44.8705
2022-04-01,44.7892
2022-04-02,44.7892
2022-04-03,44.7892
2022-04-04,44.9462
2022-04-05,41.6965
2022-04-06,40.3676
2022-04-07,39.7857
2022-04-08,39.1281
2022-04-09,39.1281
2022-04-10,39.1281
2022-04-11,39.5083
2022-04-12,38.4224
2022-04-13,40.0035
2022-04-14,38.7114
2022-04-15,38.7114
2022-04-16,38.7114
2022-04-17,38.7114
2022-04-18,38.6337
2022-04-19,39.9938
2022-04-20,42.7699
2022-04-21,42.9959
2022-04-22,40.8921
2022-04-23,40.8921
2022-04-24,40.8921
2022-04-25,41.7804
2022-04-26,38.6167
2022-04-27,38.8887
2022-04-28,42.455
2022-04-29,41.5678
2022-04-30,41.5678
2022-05-01,41.5678
2022-05-02,45.0846
2022-05-03,44.7384
2022-05-04,54.9568
2022-05-05,52.4001
2022-05-06,53.4144
2022-05-07,53.4144
2022-05-08,53.4144
2022-05-09,51.8306
2022-05-10,51.8148
2022-05-11,50.7496
2022-05-12,52.5589
2022-05-13,56.0175
2022-05-14,56.0175
2022-05-15,56.0175
2022-05-16,54.5828
2022-05-17,58.0944
2022-05-18,54.2088
2022-05-19,53.4128
2022-05-20,53.3357
2022-05-21,53.3357
2022-05-22,53.3357
2022-05-23,54.5646
2022-05-24,53.3874
2022-05-25,53.0955
2022-05-26,54.6828
2022-05-27,56.9437
2022-05-28,56.9437
2022-05-29,56.9437
2022-05-30,56.9437
2022-05-31,56.6074
2022-06-01,56.3303
2022-06-02,59.2024
2022-06-03,57.9313
2022-06-04,57.9313
2022-06-05,57.9313
2022-06-06,58.092
2022-06-07,59.2202
2022-06-08,55.8154
2022-06-09,54.2801
2022-06-10,51.3693
2022-06-11,51.3693
2022-06-12,51.3693
2022-06-13,47.6207
2022-06-14,47.804
2022-06-15,49.2573
2022-06-16,43.9502
2022-06-17,45.6377
2022-06-18,45.6377
2022-06-19,45.6377
2022-06-20,45.6377
2022-06-21,46.6234
2022-06-22,45.9766
2022-06-23,46.6611
2022-06-24,50.7342
2022-06-25,50.7342
2022-06-26,50.7342
2022-06-27,50.8071
2022-06-28,50.5941
2022-06-29,49.7391
2022-06-30,49.3277
2022-07-01,47.1069
2022-07-02,47.1069
2022-07-03,47.1069
2022-07-04,47.1069
2022-07-05,48.1892
2022-07-06,43.2454
2022-07-07,46.0348
2022-07-08,44.6381
2022-07-09,44.6381
2022-07-10,44.6381
2022-07-11,45.3677
2022-07-12,43.9167
2022-07-13,45.1808
2022-07-14,44.1917
2022-07-15,47.2668
2022-07-16,47.2668
2022-07-17,47.2668
2022-07-18,46.0727
2022-07-19,48.9738
2022-07-20,50.8736
2022-07-21,52.9874
2022-07-22,52.3936
2022-07-23,52.3936
2022-07-24,52.3936
2022-07-25,52.8677
2022-07-26,53.1696
2022-07-27,55.9436
2022-07-28,58.1273
2022-07-29,59.469
2022-07-30,59.469
2022-07-31,59.469
2022-08-01,59.2167
2022-08-02,58.3418
2022-08-03,51.5813
2022-08-04,50.2619
2022-08-05,49.2323
2022-08-06,49.2323
2022-08-07,49.2323
2022-08-08,48.4956
2022-08-09,45.5186
2022-08-10,48.4109
2022-08-11,47.6359
2022-08-12,49.2004
2022-08-13,49.2004
2022-08-14,49.2004
2022-08-15,49.1413
2022-08-16,48.0255
2022-08-17,47.2717
2022-08-18,48.5796
2022-08-19,47.0348
2022-08-20,47.0348
2022-08-21,47.0348
2022-08-22,44.9981
2022-08-23,44.4963
2022-08-24,45.4451
2022-08-25,47.5368
2022-08-26,44.0531
2022-08-27,44.0531
2022-08-28,44.0531
2022-08-29,44.6476
2022-08-30,44.76
2022-08-31,44.3943
2022-09-01,42.4573
2022-09-02,40.8304
2022-09-03,40.8304
2022-09-04,40.8304
2022-09-05,40.8304
2022-09-06,40.5004
2022-09-07,41.004
2022-09-08,41.3185
2022-09-09,43.2337
2022-09-10,43.2337
2022-09-11,43.2337
2022-09-12,44.2442
2022-09-13,40.8779
2022-09-14,40.1497
2022-09-15,38.5236
2022-09-16,36.4326
2022-09-17,36.4326
2022-09-18,36.4326
2022-09-19,38.8735
2022-09-20,37.4578
2022-09-21,36.6349
2022-09-22,34.4533
2022-09-23,33.8533
2022-09-24,33.8533
2022-09-25,33.8533
2022-09-26,32.9037
2022-09-27,33.1213
2022-09-28,36.6753
2022-09-29,36.972
2022-09-30,35.2969
2022-10-01,35.2969
2022-10-02,35.2969
2022-10-03,39.9599
2022-10-04,43.4919
2022-10-05,43.1424
2022-10-06,43.1349
2022-10-07,39.7814
2022-10-08,39.7814
2022-10-09,39.7814
2022-10-10,39.0865
2022-10-11,39.2501
2022-10-12,37.6247
2022-10-13,41.1105
2022-10-14,39.1529
2022-10-15,39.1529
2022-10-16,39.1529
2022-10-17,41.8769
2022-10-18,43.7544
2022-10-19,42.6362
2022-10-20,41.8056
2022-10-21,44.971
2022-10-22,44.971
2022-10-23,44.971
2022-10-24,45.7785
2022-10-25,47.8347
2022-10-26,47.4639
2022-10-27,48.5164
2022-10-28,51.3333
2022-10-29,51.3333
2022-10-30,51.3333
2022-10-31,50.0055
2022-11-01,49.6688
2022-11-02,45.1744
2022-11-03,43.4584
2022-11-04,47.5247
2022-11-05,47.5247
2022-11-06,47.5247
2022-11-07,48.8271
2022-11-08,50.6643
2022-11-09,49.7926
2022-11-10,54.4281
2022-11-11,55.9321
2022-11-12,55.9321
2022-11-13,55.9321
2022-11-14,56.466
2022-11-15,60.5338
2022-11-16,57.708
2022-11-17,57.4408
2022-11-18,58.141
2022-11-19,58.141
2022-11-20,58.141
2022-11-21,55.9717
2022-11-22,57.5898
2022-11-23,57.7459
2022-11-24,57.7459
2022-11-25,57.8862
2022-11-26,57.8862
2022-11-27,57.8862
2022-11-28,54.5786
2022-11-29,54.4093
2022-11-30,57.6947
2022-12-01,58.1834
2022-12-02,57.9262
2022-12-03,57.9262
2022-12-04,57.9262
2022-12-05,53.6104
2022-12-06,53.0695
2022-12-07,53.5917
2022-12-08,54.1009
2022-12-09,52.1902
2022-12-10,52.1902
2022-12-11,52.1902
2022-12-12,51.3075
2022-12-13,52.6446
2022-12-14,51.1168
2022-12-15,48.4334
2022-12-16,45.8417
2022-12-17,45.8417
2022-12-18,45.8417
2022-12-19,44.8619
2022-12-20,44.9134
2022-12-21,46.347
2022-12-22,44.2805
2022-12-23,45.9504
2022-12-24,45.9504
2022-12-25,45.9504
2022-12-26,45.9504
2022-12-27,46.0452
2022-12-28,44.6285
2022-12-29,48.1947
2022-12-30,47.0922
2022-12-31,47.0922
2023-01-01,47.0922
2023-01-02,47.0922
2023-01-03,48.3647
2023-01-04,49.9385
2023-01-05,49.5236
2023-01-06,52.4586
2023-01-07,52.4586
2023-01-08,52.4586
2023-01-09,54.8067
2023-01-10,55.7049
2023-01-11,57.0806
2023-01-12,58.6509
2023-01-13,58.1709
2023-01-14,58.1709
2023-01-15,58.1709
2023-01-16,58.1709
2023-01-17,57.5303
2023-01-18,57.1697
2023-01-19,53.5373
2023-01-20,55.8395
2023-01-21,55.8395
2023-01-22,55.8395
2023-01-23,58.7665
2023-01-24,59.4419
2023-01-25,57.5894
2023-01-26,58.7652
2023-01-27,58.9378
2023-01-28,58.9378
2023-01-29,58.9378
2023-01-30,55.4474
2023-01-31,59.1645
2023-02-01,60.759
2023-02-02,64.0285
2023-02-03,63.7987
2023-02-04,63.7987
2023-02-05,63.7987
2023-02-06,60.2793
2023-02-07,62.4442
2023-02-08,61.8456
2023-02-09,61.8708
2023-02-10,60.3598
2023-02-11,60.3598
2023-02-12,60.3598
2023-02-13,60.866
2023-02-14,60.8694
2023-02-15,60.814
2023-02-16,61.2734
2023-02-17,60.9216
2023-02-18,60.9216
2023-02-19,60.9216
2023-02-20,60.9216
2023-02-21,55.7303
2023-02-22,55.1913
2023-02-23,55.652
2023-02-24,54.4088
2023-02-25,54.4088
2023-02-26,54.4088
2023-02-27,55.3603
2023-02-28,54.9886
2023-03-01,56.6903
2023-03-02,58.8233
2023-03-03,60.9703
2023-03-04,60.9703
2023-03-05,60.9703
2023-03-06,58.698
2023-03-07,55.3102
2023-03-08,57.4909
2023-03-09,55.5731
2023-03-10,53.4542
2023-03-11,53.4542
2023-03-12,53.4542
2023-03-13,52.4033
2023-03-14,54.561
2023-03-15,48.7178
2023-03-16,51.6779
2023-03-17,49.1418
