,AA US Equity
2020-03-23,23.8511
2020-03-24,31.0811
2020-03-25,30.7414
2020-03-26,30.2662
2020-03-27,29.7149
2020-03-28,29.7149
2020-03-29,29.7149
2020-03-30,28.8162
2020-03-31,29.2314
2020-04-01,29.6558
2020-04-02,29.3123
2020-04-03,29.0868
2020-04-04,29.0868
2020-04-05,29.0868
2020-04-06,31.9427
2020-04-07,34.211
2020-04-08,35.2802
2020-04-09,35.9822
2020-04-10,35.9822
2020-04-11,35.9822
2020-04-12,35.9822
2020-04-13,36.6457
2020-04-14,37.4598
2020-04-15,36.1591
2020-04-16,35.3314
2020-04-17,38.3948
2020-04-18,38.3948
2020-04-19,38.3948
2020-04-20,37.9812
2020-04-21,37.5922
2020-04-22,38.7406
2020-04-23,37.9245
2020-04-24,37.4847
2020-04-25,37.4847
2020-04-26,37.4847
2020-04-27,38.6415
2020-04-28,41.0522
2020-04-29,44.9998
2020-04-30,43.1279
2020-05-01,41.5464
2020-05-02,41.5464
2020-05-03,41.5464
2020-05-04,42.0719
2020-05-05,42.1208
2020-05-06,41.7559
2020-05-07,40.9486
2020-05-08,43.9064
2020-05-09,43.9064
2020-05-10,43.9064
2020-05-11,42.7604
2020-05-12,40.9895
2020-05-13,39.8859
2020-05-14,39.2859
2020-05-15,38.7537
2020-05-16,38.7537
2020-05-17,38.7537
2020-05-18,44.6485
2020-05-19,44.4158
2020-05-20,47.3049
2020-05-21,47.0148
2020-05-22,46.7184
2020-05-23,46.7184
2020-05-24,46.7184
2020-05-25,46.7184
2020-05-26,49.3154
2020-05-27,53.5717
2020-05-28,52.2996
2020-05-29,51.0894
2020-05-30,51.0894
2020-05-31,51.0894
2020-06-01,52.2741
2020-06-02,54.0427
2020-06-03,57.2799
2020-06-04,60.245
2020-06-05,61.6075
2020-06-06,61.6075
2020-06-07,61.6075
2020-06-08,64.2869
2020-06-09,62.3575
2020-06-10,60.3399
2020-06-11,52.9547
2020-06-12,56.452
2020-06-13,56.452
2020-06-14,56.452
2020-06-15,55.9866
2020-06-16,56.4202
2020-06-17,56.4202
2020-06-18,56.746
2020-06-19,56.0097
2020-06-20,56.0097
2020-06-21,56.0097
2020-06-22,57.1927
2020-06-23,58.4157
2020-06-24,53.8557
2020-06-25,56.1602
2020-06-26,52.6147
2020-06-27,52.6147
2020-06-28,52.6147
2020-06-29,52.8201
2020-06-30,53.6855
2020-07-01,52.5293
2020-07-02,52.6021
2020-07-03,52.6021
2020-07-04,52.6021
2020-07-05,52.6021
2020-07-06,54.411
2020-07-07,53.3991
2020-07-08,52.8064
2020-07-09,50.4483
2020-07-10,53.782
2020-07-11,53.782
2020-07-12,53.782
2020-07-13,54.1406
2020-07-14,57.8613
2020-07-15,58.1169
2020-07-16,60.5903
2020-07-17,58.664
2020-07-18,58.664
2020-07-19,58.664
2020-07-20,57.1771
2020-07-21,58.5824
2020-07-22,58.1784
2020-07-23,56.5643
2020-07-24,56.7024
2020-07-25,56.7024
2020-07-26,56.7024
2020-07-27,58.3791
2020-07-28,56.8454
2020-07-29,57.7841
2020-07-30,57.7841
2020-07-31,56.9011
2020-08-01,56.9011
2020-08-02,56.9011
2020-08-03,59.3299
2020-08-04,59.2791
2020-08-05,62.6241
2020-08-06,63.3034
2020-08-07,62.0831
2020-08-08,62.0831
2020-08-09,62.0831
2020-08-10,64.8276
2020-08-11,61.3564
2020-08-12,61.5755
2020-08-13,59.1948
2020-08-14,59.7317
2020-08-15,59.7317
2020-08-16,59.7317
2020-08-17,59.0287
2020-08-18,59.9346
2020-08-19,61.7837
2020-08-20,61.1467
2020-08-21,58.1002
2020-08-22,58.1002
2020-08-23,58.1002
2020-08-24,59.9209
2020-08-25,59.5604
2020-08-26,59.6322
2020-08-27,58.3993
2020-08-28,59.455
2020-08-29,59.455
2020-08-30,59.455
2020-08-31,56.7927
2020-09-01,58.5956
2020-09-02,56.4193
2020-09-03,54.2362
2020-09-04,54.9332
2020-09-05,54.9332
2020-09-06,54.9332
2020-09-07,54.9332
2020-09-08,54.0812
2020-09-09,53.4256
2020-09-10,51.826
2020-09-11,52.7408
2020-09-12,52.7408
2020-09-13,52.7408
2020-09-14,53.0636
2020-09-15,51.656
2020-09-16,52.2385
2020-09-17,49.9058
2020-09-18,49.2485
2020-09-19,49.2485
2020-09-20,49.2485
2020-09-21,44.4926
2020-09-22,44.1038
2020-09-23,41.7157
2020-09-24,42.0574
2020-09-25,41.4293
2020-09-26,41.4293
2020-09-27,41.4293
2020-09-28,45.3153
2020-09-29,42.8839
2020-09-30,42.7175
2020-10-01,41.7129
2020-10-02,44.1473
2020-10-03,44.1473
2020-10-04,44.1473
2020-10-05,44.7579
2020-10-06,43.5927
2020-10-07,46.7375
2020-10-08,49.2535
2020-10-09,48.2432
2020-10-10,48.2432
2020-10-11,48.2432
2020-10-12,48.6067
2020-10-13,49.291
2020-10-14,50.752
2020-10-15,47.2326
2020-10-16,48.9081
2020-10-17,48.9081
2020-10-18,48.9081
2020-10-19,48.9604
2020-10-20,49.8646
2020-10-21,52.5256
2020-10-22,54.1709
2020-10-23,53.1069
2020-10-24,53.1069
2020-10-25,53.1069
2020-10-26,50.5654
2020-10-27,50.7211
2020-10-28,47.2802
2020-10-29,49.3493
2020-10-30,50.2301
2020-10-31,50.2301
2020-11-01,50.2301
2020-11-02,53.6169
2020-11-03,54.6351
2020-11-04,51.2494
2020-11-05,55.1158
2020-11-06,56.7259
2020-11-07,56.7259
2020-11-08,56.7259
2020-11-09,61.4568
2020-11-10,62.3158
2020-11-11,61.7681
2020-11-12,60.288
2020-11-13,63.4737
2020-11-14,63.4737
2020-11-15,63.4737
2020-11-16,66.6491
2020-11-17,68.2473
2020-11-18,68.4013
2020-11-19,69.9116
2020-11-20,69.2836
2020-11-21,69.2836
2020-11-22,69.2836
2020-11-23,71.6543
2020-11-24,73.7894
2020-11-25,71.3136
2020-11-26,71.3136
2020-11-27,71.555
2020-11-28,71.555
2020-11-29,71.555
2020-11-30,68.4155
2020-12-01,72.5598
2020-12-02,73.5638
2020-12-03,71.9007
2020-12-04,74.9063
2020-12-05,74.9063
2020-12-06,74.9063
2020-12-07,73.2751
2020-12-08,72.7928
2020-12-09,70.0273
2020-12-10,72.4538
2020-12-11,67.3754
2020-12-12,67.3754
2020-12-13,67.3754
2020-12-14,63.1487
2020-12-15,64.0348
2020-12-16,61.822
2020-12-17,63.1612
2020-12-18,62.5184
2020-12-19,62.5184
2020-12-20,62.5184
2020-12-21,62.7491
2020-12-22,60.8131
2020-12-23,62.2818
2020-12-24,61.2693
2020-12-25,61.2693
2020-12-26,61.2693
2020-12-27,61.2693
2020-12-28,61.9583
2020-12-29,61.1544
2020-12-30,63.3901
2020-12-31,63.6281
2021-01-01,63.6281
2021-01-02,63.6281
2021-01-03,63.6281
2021-01-04,64.1107
2021-01-05,65.1163
2021-01-06,68.4677
2021-01-07,68.5083
2021-01-08,67.4293
2021-01-09,67.4293
2021-01-10,67.4293
2021-01-11,65.5168
2021-01-12,66.6984
2021-01-13,63.9101
2021-01-14,65.4285
2021-01-15,58.3557
2021-01-16,58.3557
2021-01-17,58.3557
2021-01-18,58.3557
2021-01-19,57.6786
2021-01-20,56.7819
2021-01-21,48.0362
2021-01-22,46.4412
2021-01-23,46.4412
2021-01-24,46.4412
2021-01-25,46.2848
2021-01-26,44.2797
2021-01-27,44.598
2021-01-28,44.1802
2021-01-29,42.8817
2021-01-30,42.8817
2021-01-31,42.8817
2021-02-01,45.5946
2021-02-02,46.5238
2021-02-03,48.9795
2021-02-04,50.3528
2021-02-05,52.0647
2021-02-06,52.0647
2021-02-07,52.0647
2021-02-08,54.4077
2021-02-09,54.2786
2021-02-10,53.6202
2021-02-11,53.0543
2021-02-12,53.8544
2021-02-13,53.8544
2021-02-14,53.8544
2021-02-15,53.8544
2021-02-16,56.0636
2021-02-17,54.3168
2021-02-18,51.6214
2021-02-19,57.0879
2021-02-20,57.0879
2021-02-21,57.0879
2021-02-22,60.8864
2021-02-23,61.0997
2021-02-24,65.5675
2021-02-25,60.4466
2021-02-26,57.5814
2021-02-27,57.5814
2021-02-28,57.5814
2021-03-01,60.3531
2021-03-02,62.9773
2021-03-03,67.8343
2021-03-04,62.1597
2021-03-05,62.7356
2021-03-06,62.7356
2021-03-07,62.7356
2021-03-08,61.4774
2021-03-09,63.6116
2021-03-10,66.2925
2021-03-11,66.5176
2021-03-12,64.8982
2021-03-13,64.8982
2021-03-14,64.8982
2021-03-15,63.7374
2021-03-16,60.1389
2021-03-17,63.3627
2021-03-18,61.9592
2021-03-19,61.845
2021-03-20,61.845
2021-03-21,61.845
2021-03-22,60.2135
2021-03-23,53.9696
2021-03-24,56.0676
2021-03-25,57.4162
2021-03-26,61.639
2021-03-27,61.639
2021-03-28,61.639
2021-03-29,60.1749
2021-03-30,61.3679
2021-03-31,60.4018
2021-04-01,59.8737
2021-04-02,59.8737
2021-04-03,59.8737
2021-04-04,59.8737
2021-04-05,58.4899
2021-04-06,58.0005
2021-04-07,58.3162
2021-04-08,58.1654
2021-04-09,57.9661
2021-04-10,57.9661
2021-04-11,57.9661
2021-04-12,58.6342
2021-04-13,57.4139
2021-04-14,60.8344
2021-04-15,59.5683
2021-04-16,63.5494
2021-04-17,63.5494
2021-04-18,63.5494
2021-04-19,64.074
2021-04-20,57.5411
2021-04-21,59.3409
2021-04-22,57.2805
2021-04-23,59.3655
2021-04-24,59.3655
2021-04-25,59.3655
2021-04-26,62.0363
2021-04-27,61.9356
2021-04-28,61.3992
2021-04-29,62.283
2021-04-30,61.1541
2021-05-01,61.1541
2021-05-02,61.1541
2021-05-03,62.4429
2021-05-04,64.2878
2021-05-05,66.0934
2021-05-06,64.5272
2021-05-07,66.0622
2021-05-08,66.0622
2021-05-09,66.0622
2021-05-10,65.703
2021-05-11,66.0373
2021-05-12,61.996
2021-05-13,61.1828
2021-05-14,61.9571
2021-05-15,61.9571
2021-05-16,61.9571
2021-05-17,63.2606
2021-05-18,61.3953
2021-05-19,54.1756
2021-05-20,53.5543
2021-05-21,54.0527
2021-05-22,54.0527
2021-05-23,54.0527
2021-05-24,54.6194
2021-05-25,52.1253
2021-05-26,54.361
2021-05-27,57.932
2021-05-28,58.8262
2021-05-29,58.8262
2021-05-30,58.8262
2021-05-31,58.8262
2021-06-01,60.548
2021-06-02,58.6499
2021-06-03,56.2667
2021-06-04,56.4384
2021-06-05,56.4384
2021-06-06,56.4384
2021-06-07,54.413
2021-06-08,55.7279
2021-06-09,54.5442
2021-06-10,53.5154
2021-06-11,53.4409
2021-06-12,53.4409
2021-06-13,53.4409
2021-06-14,52.6263
2021-06-15,51.3828
2021-06-16,49.6718
2021-06-17,46.5995
2021-06-18,44.2154
2021-06-19,44.2154
2021-06-20,44.2154
2021-06-21,46.135
2021-06-22,47.648
2021-06-23,49.6635
2021-06-24,51.8851
2021-06-25,50.9093
2021-06-26,50.9093
2021-06-27,50.9093
2021-06-28,51.4078
2021-06-29,53.8168
2021-06-30,52.526
2021-07-01,52.73
2021-07-02,54.3531
2021-07-03,54.3531
2021-07-04,54.3531
2021-07-05,54.3531
2021-07-06,51.5854
2021-07-07,51.1396
2021-07-08,49.534
2021-07-09,53.1703
2021-07-10,53.1703
2021-07-11,53.1703
2021-07-12,52.886
2021-07-13,49.8183
2021-07-14,48.9736
2021-07-15,47.9229
2021-07-16,45.2609
2021-07-17,45.2609
2021-07-18,45.2609
2021-07-19,43.1852
2021-07-20,49.2175
2021-07-21,52.5656
2021-07-22,52.7763
2021-07-23,52.4835
2021-07-24,52.4835
2021-07-25,52.4835
2021-07-26,55.3482
2021-07-27,54.1224
2021-07-28,54.0506
2021-07-29,55.7799
2021-07-30,56.9273
2021-07-31,56.9273
2021-08-01,56.9273
2021-08-02,55.495
2021-08-03,56.9588
2021-08-04,53.908
2021-08-05,53.908
2021-08-06,56.88
2021-08-07,56.88
2021-08-08,56.88
2021-08-09,56.5337
2021-08-10,61.0821
2021-08-11,62.0537
2021-08-12,62.652
2021-08-13,62.7759
2021-08-14,62.7759
2021-08-15,62.7759
2021-08-16,59.0663
2021-08-17,55.6987
2021-08-18,55.4817
2021-08-19,48.1006
2021-08-20,49.3066
2021-08-21,49.3066
2021-08-22,49.3066
2021-08-23,54.0596
2021-08-24,55.3586
2021-08-25,55.2477
2021-08-26,54.2203
2021-08-27,57.6684
2021-08-28,57.6684
2021-08-29,57.6684
2021-08-30,57.5361
2021-08-31,57.9356
2021-09-01,59.4522
2021-09-02,61.0014
2021-09-03,61.3512
2021-09-04,61.3512
2021-09-05,61.3512
2021-09-06,61.3512
2021-09-07,60.5274
2021-09-08,58.6034
2021-09-09,60.8091
2021-09-10,63.084
2021-09-11,63.084
2021-09-12,63.084
2021-09-13,62.5555
2021-09-14,60.2791
2021-09-15,64.3295
2021-09-16,60.3994
2021-09-17,59.4395
2021-09-18,59.4395
2021-09-19,59.4395
2021-09-20,58.8226
2021-09-21,54.3151
2021-09-22,57.1088
2021-09-23,57.8018
2021-09-24,57.6911
2021-09-25,57.6911
2021-09-26,57.6911
2021-09-27,61.0719
2021-09-28,60.1328
2021-09-29,59.4803
2021-09-30,56.8632
2021-10-01,57.8345
2021-10-02,57.8345
2021-10-03,57.8345
2021-10-04,56.8925
2021-10-05,56.682
2021-10-06,53.5307
2021-10-07,53.5307
2021-10-08,51.9542
2021-10-09,51.9542
2021-10-10,51.9542
2021-10-11,53.6968
2021-10-12,54.3627
2021-10-13,55.2059
2021-10-14,55.4803
2021-10-15,63.9385
2021-10-16,63.9385
2021-10-17,63.9385
2021-10-18,65.0882
2021-10-19,59.458
2021-10-20,57.7594
2021-10-21,54.3027
2021-10-22,53.3331
2021-10-23,53.3331
2021-10-24,53.3331
2021-10-25,55.4673
2021-10-26,53.3382
2021-10-27,48.9471
2021-10-28,49.7209
2021-10-29,49.1372
2021-10-30,49.1372
2021-10-31,49.1372
2021-11-01,50.0829
2021-11-02,50.5101
2021-11-03,50.9443
2021-11-04,49.5813
2021-11-05,51.4694
2021-11-06,51.4694
2021-11-07,51.4694
2021-11-08,52.6992
2021-11-09,50.5523
2021-11-10,49.1833
2021-11-11,55.1073
2021-11-12,55.8572
2021-11-13,55.8572
2021-11-14,55.8572
2021-11-15,54.1568
2021-11-16,51.1241
2021-11-17,50.7851
2021-11-18,50.5128
2021-11-19,50.3858
2021-11-20,50.3858
2021-11-21,50.3858
2021-11-22,51.533
2021-11-23,52.1742
2021-11-24,53.9533
2021-11-25,53.9533
2021-11-26,50.5617
2021-11-27,50.5617
2021-11-28,50.5617
2021-11-29,52.0403
2021-11-30,48.7333
2021-12-01,45.5764
2021-12-02,46.9216
2021-12-03,46.0721
2021-12-04,46.0721
2021-12-05,46.0721
2021-12-06,48.0067
2021-12-07,49.7344
2021-12-08,51.6841
2021-12-09,53.3257
2021-12-10,51.8124
2021-12-11,51.8124
2021-12-12,51.8124
2021-12-13,50.5301
2021-12-14,53.6481
2021-12-15,54.2162
2021-12-16,55.9887
2021-12-17,57.195
2021-12-18,57.195
2021-12-19,57.195
2021-12-20,56.3264
2021-12-21,60.0516
2021-12-22,62.3279
2021-12-23,62.3719
2021-12-24,62.3719
2021-12-25,62.3719
2021-12-26,62.3719
2021-12-27,62.7945
2021-12-28,61.8165
2021-12-29,62.2348
2021-12-30,61.5687
2021-12-31,61.94
2022-01-01,61.94
2022-01-02,61.94
2022-01-03,62.7252
2022-01-04,58.2171
2022-01-05,59.3075
2022-01-06,59.151
2022-01-07,63.101
2022-01-08,63.101
2022-01-09,63.101
2022-01-10,61.7922
2022-01-11,62.4332
2022-01-12,61.9123
2022-01-13,59.7059
2022-01-14,60.638
2022-01-15,60.638
2022-01-16,60.638
2022-01-17,60.638
2022-01-18,58.5061
2022-01-19,57.8467
2022-01-20,59.6609
2022-01-21,52.4025
2022-01-22,52.4025
2022-01-23,52.4025
2022-01-24,54.4608
2022-01-25,57.7888
2022-01-26,57.1656
2022-01-27,53.628
2022-01-28,52.8444
2022-01-29,52.8444
2022-01-30,52.8444
2022-01-31,51.9839
2022-02-01,53.6365
2022-02-02,54.7834
2022-02-03,58.3967
2022-02-04,59.7904
2022-02-05,59.7904
2022-02-06,59.7904
2022-02-07,59.1395
2022-02-08,64.4389
2022-02-09,65.8672
2022-02-10,64.8396
2022-02-11,66.5539
2022-02-12,66.5539
2022-02-13,66.5539
2022-02-14,66.7962
2022-02-15,66.9274
2022-02-16,69.5549
2022-02-17,67.5533
2022-02-18,68.7289
2022-02-19,68.7289
2022-02-20,68.7289
2022-02-21,68.7289
2022-02-22,63.1094
2022-02-23,64.0201
2022-02-24,61.443
2022-02-25,64.7495
2022-02-26,64.7495
2022-02-27,64.7495
2022-02-28,61.7286
2022-03-01,64.739
2022-03-02,66.4484
2022-03-03,66.647
2022-03-04,70.8489
2022-03-05,70.8489
2022-03-06,70.8489
2022-03-07,65.1997
2022-03-08,62.1875
2022-03-09,59.5122
2022-03-10,61.5648
2022-03-11,58.0907
2022-03-12,58.0907
2022-03-13,58.0907
2022-03-14,53.6425
2022-03-15,53.7813
2022-03-16,55.0539
2022-03-17,58.2155
2022-03-18,59.2106
2022-03-19,59.2106
2022-03-20,59.2106
2022-03-21,63.5441
2022-03-22,62.8657
2022-03-23,64.9402
2022-03-24,65.3281
2022-03-25,62.681
2022-03-26,62.681
2022-03-27,62.681
2022-03-28,62.9316
2022-03-29,60.909
2022-03-30,62.0289
2022-03-31,60.2109
2022-04-01,60.5377
2022-04-02,60.5377
2022-04-03,60.5377
2022-04-04,60.6962
2022-04-05,57.953
2022-04-06,57.9654
2022-04-07,56.5678
2022-04-08,54.9288
2022-04-09,54.9288
2022-04-10,54.9288
2022-04-11,53.5943
2022-04-12,54.114
2022-04-13,56.9557
2022-04-14,57.1864
2022-04-15,57.1864
2022-04-16,57.1864
2022-04-17,57.1864
2022-04-18,58.2966
2022-04-19,55.7422
2022-04-20,55.9855
2022-04-21,45.1734
2022-04-22,42.3961
2022-04-23,42.3961
2022-04-24,42.3961
2022-04-25,42.3961
2022-04-26,42.1664
2022-04-27,44.5149
2022-04-28,44.9209
2022-04-29,43.2409
2022-04-30,43.2409
2022-05-01,43.2409
2022-05-02,42.2552
2022-05-03,41.363
2022-05-04,44.0514
2022-05-05,41.3754
2022-05-06,40.0228
2022-05-07,40.0228
2022-05-08,40.0228
2022-05-09,36.5357
2022-05-10,37.8721
2022-05-11,38.5456
2022-05-12,37.4795
2022-05-13,40.5463
2022-05-14,40.5463
2022-05-15,40.5463
2022-05-16,42.1537
2022-05-17,44.5155
2022-05-18,42.8395
2022-05-19,44.0017
2022-05-20,43.1298
2022-05-21,43.1298
2022-05-22,43.1298
2022-05-23,45.0844
2022-05-24,43.9831
2022-05-25,43.7449
2022-05-26,45.2472
2022-05-27,46.5234
2022-05-28,46.5234
2022-05-29,46.5234
2022-05-30,46.5234
2022-05-31,44.7071
2022-06-01,45.2559
2022-06-02,46.3886
2022-06-03,45.031
2022-06-04,45.031
2022-06-05,45.031
2022-06-06,46.7948
2022-06-07,47.9698
2022-06-08,45.7062
2022-06-09,41.4922
2022-06-10,40.0429
2022-06-11,40.0429
2022-06-12,40.0429
2022-06-13,38.3216
2022-06-14,37.8334
2022-06-15,39.7246
2022-06-16,38.9247
2022-06-17,38.6992
2022-06-18,38.6992
2022-06-19,38.6992
2022-06-20,38.6992
2022-06-21,39.4252
2022-06-22,38.7254
2022-06-23,37.3985
2022-06-24,39.9562
2022-06-25,39.9562
2022-06-26,39.9562
2022-06-27,40.1408
2022-06-28,39.9439
2022-06-29,38.9054
2022-06-30,37.6385
2022-07-01,37.1477
2022-07-02,37.1477
2022-07-03,37.1477
2022-07-04,37.1477
2022-07-05,35.536
2022-07-06,36.1117
2022-07-07,39.25
2022-07-08,38.7158
2022-07-09,38.7158
2022-07-10,38.7158
2022-07-11,37.3684
2022-07-12,37.0634
2022-07-13,38.0871
2022-07-14,36.5308
2022-07-15,38.9697
2022-07-16,38.9697
2022-07-17,38.9697
2022-07-18,39.3554
2022-07-19,40.9428
2022-07-20,41.1152
2022-07-21,41.215
2022-07-22,41.9504
2022-07-23,41.9504
2022-07-24,41.9504
2022-07-25,43.0836
2022-07-26,43.3011
2022-07-27,44.1839
2022-07-28,45.714
2022-07-29,47.7312
2022-07-30,47.7312
2022-07-31,47.7312
2022-08-01,45.2244
2022-08-02,45.2927
2022-08-03,45.4686
2022-08-04,44.8323
2022-08-05,46.8405
2022-08-06,46.8405
2022-08-07,46.8405
2022-08-08,46.0395
2022-08-09,48.1022
2022-08-10,50.9817
2022-08-11,51.3296
2022-08-12,50.736
2022-08-13,50.736
2022-08-14,50.736
2022-08-15,49.5051
2022-08-16,51.1476
2022-08-17,49.8022
2022-08-18,51.9361
2022-08-19,48.679
2022-08-20,48.679
2022-08-21,48.679
2022-08-22,47.867
2022-08-23,51.0837
2022-08-24,52.5237
2022-08-25,55.0663
2022-08-26,53.7741
2022-08-27,53.7741
2022-08-28,53.7741
2022-08-29,53.3663
2022-08-30,48.1346
2022-08-31,46.8142
2022-09-01,45.4362
2022-09-02,46.7902
2022-09-03,46.7902
2022-09-04,46.7902
2022-09-05,46.7902
2022-09-06,45.4538
2022-09-07,45.2046
2022-09-08,46.6567
2022-09-09,50.8765
2022-09-10,50.8765
2022-09-11,50.8765
2022-09-12,50.5683
2022-09-13,48.3502
2022-09-14,43.1199
2022-09-15,41.6979
2022-09-16,41.1266
2022-09-17,41.1266
2022-09-18,41.1266
2022-09-19,43.6742
2022-09-20,42.7051
2022-09-21,39.3244
2022-09-22,37.9005
2022-09-23,36.4486
2022-09-24,36.4486
2022-09-25,36.4486
2022-09-26,35.7163
2022-09-27,36.0104
2022-09-28,36.7009
2022-09-29,36.9664
2022-09-30,35.5993
2022-10-01,35.5993
2022-10-02,35.5993
2022-10-03,40.4039
2022-10-04,43.7116
2022-10-05,43.5794
2022-10-06,43.3714
2022-10-07,42.6032
2022-10-08,42.6032
2022-10-09,42.6032
2022-10-10,42.4458
2022-10-11,41.5216
2022-10-12,44.0789
2022-10-13,45.3338
2022-10-14,42.8655
2022-10-15,42.8655
2022-10-16,42.8655
2022-10-17,44.1463
2022-10-18,44.5582
2022-10-19,42.5045
2022-10-20,44.1482
2022-10-21,46.7718
2022-10-22,46.7718
2022-10-23,46.7718
2022-10-24,44.8557
2022-10-25,47.5826
2022-10-26,48.8898
2022-10-27,47.5777
2022-10-28,45.6166
2022-10-29,45.6166
2022-10-30,45.6166
2022-10-31,45.2539
2022-11-01,47.4742
2022-11-02,44.3465
2022-11-03,44.2785
2022-11-04,49.6366
2022-11-05,49.6366
2022-11-06,49.6366
2022-11-07,48.7189
2022-11-08,50.5468
2022-11-09,47.9267
2022-11-10,51.1617
2022-11-11,54.7013
2022-11-12,54.7013
2022-11-13,54.7013
2022-11-14,55.1924
2022-11-15,56.0637
2022-11-16,55.4553
2022-11-17,53.9958
2022-11-18,53.9281
2022-11-19,53.9281
2022-11-20,53.9281
2022-11-21,53.1461
2022-11-22,55.8074
2022-11-23,54.8048
2022-11-24,54.8048
2022-11-25,54.0717
2022-11-26,54.0717
2022-11-27,54.0717
2022-11-28,52.3655
2022-11-29,53.6808
2022-11-30,56.081
2022-12-01,54.835
2022-12-02,56.0987
2022-12-03,56.0987
2022-12-04,56.0987
2022-12-05,51.6167
2022-12-06,53.3982
2022-12-07,51.5234
2022-12-08,52.2136
2022-12-09,49.8387
2022-12-10,49.8387
2022-12-11,49.8387
2022-12-12,50.6098
2022-12-13,50.9941
2022-12-14,50.2414
2022-12-15,47.8115
2022-12-16,47.2287
2022-12-17,47.2287
2022-12-18,47.2287
2022-12-19,46.7995
2022-12-20,48.9242
2022-12-21,49.8375
2022-12-22,48.6604
2022-12-23,49.0872
2022-12-24,49.0872
2022-12-25,49.0872
2022-12-26,49.0872
2022-12-27,49.8998
2022-12-28,48.6108
2022-12-29,51.9537
2022-12-30,50.6087
2022-12-31,50.6087
2023-01-01,50.6087
2023-01-02,50.6087
2023-01-03,49.5258
2023-01-04,50.2069
2023-01-05,50.6578
2023-01-06,51.7501
2023-01-07,51.7501
2023-01-08,51.7501
2023-01-09,56.2526
2023-01-10,58.996
2023-01-11,57.5764
2023-01-12,58.936
2023-01-13,60.1791
2023-01-14,60.1791
2023-01-15,60.1791
2023-01-16,60.1791
2023-01-17,60.4193
2023-01-18,58.3651
2023-01-19,53.1541
2023-01-20,54.7288
2023-01-21,54.7288
2023-01-22,54.7288
2023-01-23,55.5127
2023-01-24,56.6717
2023-01-25,55.7593
2023-01-26,55.6503
2023-01-27,56.3566
2023-01-28,56.3566
2023-01-29,56.3566
2023-01-30,53.0644
2023-01-31,55.1989
2023-02-01,57.6524
2023-02-02,56.3962
2023-02-03,55.1531
2023-02-04,55.1531
2023-02-05,55.1531
2023-02-06,54.1861
2023-02-07,55.5521
2023-02-08,52.1008
2023-02-09,51.3327
2023-02-10,49.6927
2023-02-11,49.6927
2023-02-12,49.6927
2023-02-13,48.7888
2023-02-14,50.034
2023-02-15,49.375
2023-02-16,49.8481
2023-02-17,47.4525
2023-02-18,47.4525
2023-02-19,47.4525
2023-02-20,47.4525
2023-02-21,49.0426
2023-02-22,50.2437
2023-02-23,48.907
2023-02-24,46.9924
2023-02-25,46.9924
2023-02-26,46.9924
2023-02-27,49.1604
2023-02-28,50.3495
2023-03-01,53.7211
2023-03-02,56.0455
2023-03-03,58.0029
2023-03-04,58.0029
2023-03-05,58.0029
2023-03-06,55.578
2023-03-07,51.083
2023-03-08,52.0517
2023-03-09,48.4113
2023-03-10,45.2724
2023-03-11,45.2724
2023-03-12,45.2724
2023-03-13,45.0701
2023-03-14,44.9455
2023-03-15,40.3143
2023-03-16,41.5804
2023-03-17,40.1422
2023-03-18,40.1422
