,CIR US Equity
2023-03-19,56.4854
2023-03-20,55.7088
2023-03-21,56.7989
2023-03-22,54.8194
2023-03-23,56.0188
2023-03-24,56.7635
2023-03-25,56.7635
2023-03-26,56.7635
2023-03-27,58.36
2023-03-28,59.5244
2023-03-29,59.6202
2023-03-30,59.157
2023-03-31,59.0383
2023-04-01,59.0383
2023-04-02,59.0383
2023-04-03,60.0333
2023-04-04,57.7944
2023-04-05,55.4527
2023-04-06,53.8368
2023-04-07,53.8368
2023-04-08,53.8368
2023-04-09,53.8368
2023-04-10,54.3821
2023-04-11,54.9565
2023-04-12,54.8374
2023-04-13,53.3724
2023-04-14,51.1786
2023-04-15,51.1786
2023-04-16,51.1786
2023-04-17,52.9933
2023-04-18,50.6505
2023-04-19,50.0712
2023-04-20,49.0756
2023-04-21,48.0597
2023-04-22,48.0597
2023-04-23,48.0597
2023-04-24,47.5914
2023-04-25,45.4106
2023-04-26,45.3045
2023-04-27,50.0696
2023-04-28,49.2548
2023-04-29,49.2548
2023-04-30,49.2548
2023-05-01,48.2192
2023-05-02,47.5484
2023-05-03,46.6806
2023-05-04,44.903
2023-05-05,47.9919
2023-05-06,47.9919
2023-05-07,47.9919
2023-05-08,47.0453
2023-05-09,46.7646
2023-05-10,46.9284
2023-05-11,54.6615
2023-05-12,56.7301
2023-05-13,56.7301
2023-05-14,56.7301
2023-05-15,57.0402
2023-05-16,52.739
2023-05-17,53.7729
2023-05-18,54.8203
2023-05-19,55.1705
2023-05-20,55.1705
2023-05-21,55.1705
2023-05-22,56.6841
2023-05-23,52.9264
2023-05-24,51.7529
2023-05-25,52.2339
2023-05-26,54.3023
2023-05-27,54.3023
2023-05-28,54.3023
2023-05-29,54.3023
2023-05-30,53.8141
2023-05-31,51.2802
2023-06-01,51.8868
2023-06-02,57.9651
2023-06-03,57.9651
2023-06-04,57.9651
2023-06-05,77.3467
2023-06-06,77.1419
2023-06-07,76.9312
2023-06-08,76.9818
2023-06-09,76.9967
2023-06-10,76.9967
2023-06-11,76.9967
2023-06-12,76.9709
2023-06-13,76.891
2023-06-14,76.9323
2023-06-15,76.9579
2023-06-16,76.6941
2023-06-17,76.6941
2023-06-18,76.6941
2023-06-19,76.6941
2023-06-20,76.8492
2023-06-21,76.9052
2023-06-22,76.809
2023-06-23,76.849
2023-06-24,76.849
2023-06-25,76.849
2023-06-26,76.7805
2023-06-27,80.0597
2023-06-28,81.6998
2023-06-29,81.7847
2023-06-30,83.5307
2023-07-01,83.5307
2023-07-02,83.5307
2023-07-03,82.4509
2023-07-04,82.4509
2023-07-05,82.4977
2023-07-06,82.3678
2023-07-07,82.3678
2023-07-08,82.3678
2023-07-09,82.3678
2023-07-10,81.9193
2023-07-11,81.9662
2023-07-12,81.9984
2023-07-13,81.9984
2023-07-14,81.7251
2023-07-15,81.7251
2023-07-16,81.7251
2023-07-17,81.6447
2023-07-18,81.6032
2023-07-19,81.4746
2023-07-20,81.2538
2023-07-21,81.2538
2023-07-22,81.2538
2023-07-23,81.2538
2023-07-24,80.9252
2023-07-25,80.3489
2023-07-26,80.433
2023-07-27,79.4286
2023-07-28,79.4286
2023-07-29,79.4286
2023-07-30,79.4286
2023-07-31,79.5651
2023-08-01,79.9776
2023-08-02,79.645
2023-08-03,78.8534
2023-08-04,77.7121
2023-08-05,77.7121
2023-08-06,77.7121
2023-08-07,77.9759
2023-08-08,78.1266
2023-08-09,77.8816
2023-08-10,77.8995
2023-08-11,77.3163
2023-08-12,77.3163
2023-08-13,77.3163
2023-08-14,77.3747
2023-08-15,76.8289
2023-08-16,76.3415
2023-08-17,76.4739
2023-08-18,76.18
2023-08-19,76.18
2023-08-20,76.18
2023-08-21,76.3912
2023-08-22,75.5444
2023-08-23,75.5698
2023-08-24,75.4885
2023-08-25,75.2372
2023-08-26,75.2372
2023-08-27,75.2372
2023-08-28,75.151
2023-08-29,74.5322
2023-08-30,74.8384
2023-08-31,75.1169
2023-09-01,74.0801
2023-09-02,74.0801
2023-09-03,74.0801
2023-09-04,74.0801
2023-09-05,74.1807
2023-09-06,73.8842
2023-09-07,73.8842
2023-09-08,74.069
2023-09-09,74.069
2023-09-10,74.069
2023-09-11,73.5306
2023-09-12,73.5306
2023-09-13,74.0554
2023-09-14,74.218
2023-09-15,74.3429
2023-09-16,74.3429
2023-09-17,74.3429
2023-09-18,73.4841
2023-09-19,73.4841
2023-09-20,73.6238
2023-09-21,73.0926
2023-09-22,73.2919
2023-09-23,73.2919
2023-09-24,73.2919
2023-09-25,73.1518
2023-09-26,72.7201
2023-09-27,73.0491
2023-09-28,73.1051
2023-09-29,72.7925
2023-09-30,72.7925
2023-10-01,72.7925
2023-10-02,72.7925
2023-10-03,72.2964
2023-10-04,70.1529
2023-10-05,66.8412
2023-10-06,56.2466
2023-10-07,56.2466
2023-10-08,56.2466
2023-10-09,57.1148
2023-10-10,57.8926
2023-10-11,59.0037
2023-10-12,60.0114
2023-10-13,41.2294
2023-10-14,41.2294
2023-10-15,41.2294
2023-10-16,44.4895
2023-10-17,60.4805
2023-10-18,60.4805
2023-10-19,60.4805
2023-10-20,60.4805
2023-10-21,60.4805
2023-10-22,60.4805
2023-10-23,60.4805
2023-10-24,60.4805
2023-10-25,60.4805
2023-10-26,60.4805
2023-10-27,60.4805
2023-10-28,60.4805
2023-10-29,60.4805
2023-10-30,60.4805
2023-10-31,60.4805
2023-11-01,60.4805
2023-11-02,60.4805
2023-11-03,60.4805
2023-11-04,60.4805
2023-11-05,60.4805
2023-11-06,60.4805
2023-11-07,60.4805
2023-11-08,60.4805
2023-11-09,60.4805
2023-11-10,60.4805
2023-11-11,60.4805
2023-11-12,60.4805
2023-11-13,60.4805
2023-11-14,60.4805
2023-11-15,60.4805
2023-11-16,60.4805
2023-11-17,60.4805
2023-11-18,60.4805
2023-11-19,60.4805
2023-11-20,60.4805
2023-11-21,60.4805
2023-11-22,60.4805
2023-11-23,60.4805
2023-11-24,60.4805
2023-11-25,60.4805
2023-11-26,60.4805
2023-11-27,60.4805
2023-11-28,60.4805
2023-11-29,60.4805
2023-11-30,60.4805
2023-12-01,60.4805
2023-12-02,60.4805
2023-12-03,60.4805
2023-12-04,60.4805
2023-12-05,60.4805
2023-12-06,60.4805
2023-12-07,60.4805
2023-12-08,60.4805
2023-12-09,60.4805
2023-12-10,60.4805
2023-12-11,60.4805
2023-12-12,60.4805
2023-12-13,60.4805
2023-12-14,60.4805
2023-12-15,60.4805
2023-12-16,60.4805
2023-12-17,60.4805
2023-12-18,60.4805
2023-12-19,60.4805
2023-12-20,60.4805
2023-12-21,60.4805
2023-12-22,60.4805
2023-12-23,60.4805
2023-12-24,60.4805
2023-12-25,60.4805
2023-12-26,60.4805
2023-12-27,60.4805
2023-12-28,60.4805
2023-12-29,60.4805
2023-12-30,60.4805
2023-12-31,60.4805
2024-01-01,60.4805
2024-01-02,60.4805
2024-01-03,60.4805
2024-01-04,60.4805
2024-01-05,60.4805
2024-01-06,60.4805
2024-01-07,60.4805
2024-01-08,60.4805
2024-01-09,60.4805
2024-01-10,60.4805
2024-01-11,60.4805
2024-01-12,60.4805
2024-01-13,60.4805
2024-01-14,60.4805
2024-01-15,60.4805
2024-01-16,60.4805
2024-01-17,60.4805
2024-01-18,60.4805
2024-01-19,60.4805
2024-01-20,60.4805
2024-01-21,60.4805
2024-01-22,60.4805
2024-01-23,60.4805
2024-01-24,60.4805
2024-01-25,60.4805
2024-01-26,60.4805
2024-01-27,60.4805
2024-01-28,60.4805
2024-01-29,60.4805
2024-01-30,60.4805
2024-01-31,60.4805
2024-02-01,60.4805
2024-02-02,60.4805
2024-02-03,60.4805
2024-02-04,60.4805
2024-02-05,60.4805
2024-02-06,60.4805
2024-02-07,60.4805
2024-02-08,60.4805
2024-02-09,60.4805
2024-02-10,60.4805
2024-02-11,60.4805
2024-02-12,60.4805
2024-02-13,60.4805
2024-02-14,60.4805
2024-02-15,60.4805
2024-02-16,60.4805
2024-02-17,60.4805
2024-02-18,60.4805
2024-02-19,60.4805
2024-02-20,60.4805
2024-02-21,60.4805
2024-02-22,60.4805
2024-02-23,60.4805
2024-02-24,60.4805
2024-02-25,60.4805
2024-02-26,60.4805
2024-02-27,60.4805
2024-02-28,60.4805
2024-02-29,60.4805
2024-03-01,60.4805
2024-03-02,60.4805
2024-03-03,60.4805
2024-03-04,60.4805
2024-03-05,60.4805
2024-03-06,60.4805
2024-03-07,60.4805
2024-03-08,60.4805
2024-03-09,60.4805
2024-03-10,60.4805
2024-03-11,60.4805
2024-03-12,60.4805
2024-03-13,60.4805
2024-03-14,60.4805
2024-03-15,60.4805
2024-03-16,60.4805
2024-03-17,60.4805
2024-03-18,60.4805
2024-03-19,60.4805
2024-03-20,60.4805
2024-03-21,60.4805
2024-03-22,60.4805
2024-03-23,60.4805
2024-03-24,60.4805
2024-03-25,60.4805
2024-03-26,60.4805
2024-03-27,60.4805
2024-03-28,60.4805
2024-03-29,60.4805
2024-03-30,60.4805
2024-03-31,60.4805
2024-04-01,60.4805
2024-04-02,60.4805
2024-04-03,60.4805
2024-04-04,60.4805
2024-04-05,60.4805
2024-04-06,60.4805
2024-04-07,60.4805
2024-04-08,60.4805
