,LEN/B US Equity
2020-06-06,58.3069
2020-06-07,58.3069
2020-06-08,57.4373
2020-06-09,57.4373
2020-06-10,57.6089
2020-06-11,52.2834
2020-06-12,54.1838
2020-06-13,54.1838
2020-06-14,54.1838
2020-06-15,57.0725
2020-06-16,57.4407
2020-06-17,56.9227
2020-06-18,55.0356
2020-06-19,53.4277
2020-06-20,53.4277
2020-06-21,53.4277
2020-06-22,54.3999
2020-06-23,54.4431
2020-06-24,51.7161
2020-06-25,52.3817
2020-06-26,51.733
2020-06-27,51.733
2020-06-28,51.733
2020-06-29,53.497
2020-06-30,54.1739
2020-07-01,52.3307
2020-07-02,52.5846
2020-07-03,52.5846
2020-07-04,52.5846
2020-07-05,52.5846
2020-07-06,54.4725
2020-07-07,54.8842
2020-07-08,57.7413
2020-07-09,55.0884
2020-07-10,56.7293
2020-07-11,56.7293
2020-07-12,56.7293
2020-07-13,54.091
2020-07-14,57.0751
2020-07-15,58.4714
2020-07-16,59.6902
2020-07-17,59.2262
2020-07-18,59.2262
2020-07-19,59.2262
2020-07-20,58.3464
2020-07-21,57.872
2020-07-22,60.0156
2020-07-23,58.6832
2020-07-24,58.6067
2020-07-25,58.6067
2020-07-26,58.6067
2020-07-27,61.1423
2020-07-28,57.7118
2020-07-29,59.7103
2020-07-30,59.0702
2020-07-31,59.055
2020-08-01,59.055
2020-08-02,59.055
2020-08-03,60.3454
2020-08-04,59.2684
2020-08-05,60.366
2020-08-06,60.5386
2020-08-07,60.0484
2020-08-08,60.0484
2020-08-09,60.0484
2020-08-10,62.2612
2020-08-11,60.6854
2020-08-12,61.4855
2020-08-13,62.1299
2020-08-14,62.0753
2020-08-15,62.0753
2020-08-16,62.0753
2020-08-17,64.7675
2020-08-18,64.8187
2020-08-19,64.7019
2020-08-20,65.028
2020-08-21,67.5313
2020-08-22,67.5313
2020-08-23,67.5313
2020-08-24,66.9576
2020-08-25,65.7808
2020-08-26,63.5707
2020-08-27,61.4543
2020-08-28,61.4666
2020-08-29,61.4666
2020-08-30,61.4666
2020-08-31,60.2351
2020-09-01,63.2228
2020-09-02,63.4565
2020-09-03,59.3582
2020-09-04,56.8617
2020-09-05,56.8617
2020-09-06,56.8617
2020-09-07,56.8617
2020-09-08,56.5763
2020-09-09,58.7959
2020-09-10,58.572
2020-09-11,61.2081
2020-09-12,61.2081
2020-09-13,61.2081
2020-09-14,62.1704
2020-09-15,57.6574
2020-09-16,60.8948
2020-09-17,59.7356
2020-09-18,60.743
2020-09-19,60.743
2020-09-20,60.743
2020-09-21,56.8747
2020-09-22,60.3746
2020-09-23,54.9955
2020-09-24,56.2298
2020-09-25,55.6017
2020-09-26,55.6017
2020-09-27,55.6017
2020-09-28,58.4906
2020-09-29,57.4602
2020-09-30,60.3115
2020-10-01,61.2306
2020-10-02,62.2421
2020-10-03,62.2421
2020-10-04,62.2421
2020-10-05,61.3505
2020-10-06,58.2813
2020-10-07,58.115
2020-10-08,61.4359
2020-10-09,61.5439
2020-10-10,61.5439
2020-10-11,61.5439
2020-10-12,61.1571
2020-10-13,59.6224
2020-10-14,60.0049
2020-10-15,61.6434
2020-10-16,61.4549
2020-10-17,61.4549
2020-10-18,61.4549
2020-10-19,58.2871
2020-10-20,59.3201
2020-10-21,55.2178
2020-10-22,51.269
2020-10-23,52.7975
2020-10-24,52.7975
2020-10-25,52.7975
2020-10-26,49.19
2020-10-27,46.9232
2020-10-28,46.5727
2020-10-29,45.5059
2020-10-30,44.7485
2020-10-31,44.7485
2020-11-01,44.7485
2020-11-02,47.6337
2020-11-03,49.5342
2020-11-04,53.7055
2020-11-05,53.0151
2020-11-06,50.0632
2020-11-07,50.0632
2020-11-08,50.0632
2020-11-09,45.4206
2020-11-10,50.1039
2020-11-11,50.968
2020-11-12,48.8815
2020-11-13,50.6048
2020-11-14,50.6048
2020-11-15,50.6048
2020-11-16,50.7129
2020-11-17,50.3708
2020-11-18,50.5434
2020-11-19,50.5313
2020-11-20,49.9245
2020-11-21,49.9245
2020-11-22,49.9245
2020-11-23,52.3523
2020-11-24,50.3424
2020-11-25,50.7338
2020-11-26,50.7338
2020-11-27,51.1321
2020-11-28,51.1321
2020-11-29,51.1321
2020-11-30,49.5769
2020-12-01,47.0129
2020-12-02,45.1881
2020-12-03,49.4303
2020-12-04,48.2525
2020-12-05,48.2525
2020-12-06,48.2525
2020-12-07,50.0857
2020-12-08,46.9992
2020-12-09,46.9543
2020-12-10,46.7812
2020-12-11,47.3701
2020-12-12,47.3701
2020-12-13,47.3701
2020-12-14,49.0664
2020-12-15,48.4481
2020-12-16,49.0312
2020-12-17,54.6139
2020-12-18,55.2754
2020-12-19,55.2754
2020-12-20,55.2754
2020-12-21,53.9653
2020-12-22,54.7708
2020-12-23,52.8038
2020-12-24,54.4484
2020-12-25,54.4484
2020-12-26,54.4484
2020-12-27,54.4484
2020-12-28,52.2248
2020-12-29,51.7022
2020-12-30,51.579
2020-12-31,50.0436
2021-01-01,50.0436
2021-01-02,50.0436
2021-01-03,50.0436
2021-01-04,48.1249
2021-01-05,47.3352
2021-01-06,46.9821
2021-01-07,50.0778
2021-01-08,47.5749
2021-01-09,47.5749
2021-01-10,47.5749
2021-01-11,49.9308
2021-01-12,51.0682
2021-01-13,50.7079
2021-01-14,49.3505
2021-01-15,51.1851
2021-01-16,51.1851
2021-01-17,51.1851
2021-01-18,51.1851
2021-01-19,52.8329
2021-01-20,57.4141
2021-01-21,57.8026
2021-01-22,58.824
2021-01-23,58.824
2021-01-24,58.824
2021-01-25,60.4183
2021-01-26,59.6276
2021-01-27,57.8687
2021-01-28,57.974
2021-01-29,56.4494
2021-01-30,56.4494
2021-01-31,56.4494
2021-02-01,57.7456
2021-02-02,58.623
2021-02-03,58.6058
2021-02-04,60.0641
2021-02-05,63.4498
2021-02-06,63.4498
2021-02-07,63.4498
2021-02-08,66.6875
2021-02-09,64.2489
2021-02-10,64.6312
2021-02-11,65.5551
2021-02-12,62.8247
2021-02-13,62.8247
2021-02-14,62.8247
2021-02-15,62.8247
2021-02-16,58.5098
2021-02-17,57.8327
2021-02-18,56.4054
2021-02-19,57.6042
2021-02-20,57.6042
2021-02-21,57.6042
2021-02-22,53.4693
2021-02-23,53.3703
2021-02-24,53.8004
2021-02-25,47.9346
2021-02-26,49.6286
2021-02-27,49.6286
2021-02-28,49.6286
2021-03-01,49.901
2021-03-02,51.4779
2021-03-03,47.5911
2021-03-04,47.3134
2021-03-05,52.8021
2021-03-06,52.8021
2021-03-07,52.8021
2021-03-08,54.5598
2021-03-09,55.9059
2021-03-10,58.1358
2021-03-11,57.9282
2021-03-12,54.4805
2021-03-13,54.4805
2021-03-14,54.4805
2021-03-15,56.5419
2021-03-16,55.3502
2021-03-17,63.6645
2021-03-18,57.9274
2021-03-19,58.0071
2021-03-20,58.0071
2021-03-21,58.0071
2021-03-22,59.1289
2021-03-23,57.7608
2021-03-24,57.0664
2021-03-25,60.393
2021-03-26,62.1246
2021-03-27,62.1246
2021-03-28,62.1246
2021-03-29,59.3381
2021-03-30,61.1482
2021-03-31,60.4775
2021-04-01,61.5569
2021-04-02,61.5569
2021-04-03,61.5569
2021-04-04,61.5569
2021-04-05,62.1718
2021-04-06,62.013
2021-04-07,60.6087
2021-04-08,59.7008
2021-04-09,61.9403
2021-04-10,61.9403
2021-04-11,61.9403
2021-04-12,61.4875
2021-04-13,60.247
2021-04-14,59.4245
2021-04-15,59.1418
2021-04-16,60.9584
2021-04-17,60.9584
2021-04-18,60.9584
2021-04-19,58.4881
2021-04-20,55.1264
2021-04-21,55.442
2021-04-22,54.4103
2021-04-23,55.163
2021-04-24,55.163
2021-04-25,55.163
2021-04-26,56.3848
2021-04-27,55.9489
2021-04-28,55.479
2021-04-29,56.7218
2021-04-30,54.4111
2021-05-01,54.4111
2021-05-02,54.4111
2021-05-03,56.7345
2021-05-04,57.724
2021-05-05,56.1931
2021-05-06,56.1931
2021-05-07,57.9216
2021-05-08,57.9216
2021-05-09,57.9216
2021-05-10,57.7217
2021-05-11,54.0935
2021-05-12,46.954
2021-05-13,49.101
2021-05-14,50.2842
2021-05-15,50.2842
2021-05-16,50.2842
2021-05-17,48.8696
2021-05-18,46.7954
2021-05-19,46.3025
2021-05-20,47.6106
2021-05-21,47.4475
2021-05-22,47.4475
2021-05-23,47.4475
2021-05-24,48.434
2021-05-25,49.2612
2021-05-26,50.4817
2021-05-27,51.2267
2021-05-28,50.7679
2021-05-29,50.7679
2021-05-30,50.7679
2021-05-31,50.7679
2021-06-01,50.3661
2021-06-02,48.0559
2021-06-03,46.2938
2021-06-04,48.2825
2021-06-05,48.2825
2021-06-06,48.2825
2021-06-07,47.1119
2021-06-08,48.8232
2021-06-09,46.316
2021-06-10,44.8764
2021-06-11,46.487
2021-06-12,46.487
2021-06-13,46.487
2021-06-14,45.3163
2021-06-15,46.5009
2021-06-16,45.6938
2021-06-17,49.3457
2021-06-18,52.5255
2021-06-19,52.5255
2021-06-20,52.5255
2021-06-21,53.732
2021-06-22,54.559
2021-06-23,52.4314
2021-06-24,51.6793
2021-06-25,50.9759
2021-06-26,50.9759
2021-06-27,50.9759
2021-06-28,52.8907
2021-06-29,54.1145
2021-06-30,55.3038
2021-07-01,57.7578
2021-07-02,56.4951
2021-07-03,56.4951
2021-07-04,56.4951
2021-07-05,56.4951
2021-07-06,54.4104
2021-07-07,56.7276
2021-07-08,52.2278
2021-07-09,53.0998
2021-07-10,53.0998
2021-07-11,53.0998
2021-07-12,52.7545
2021-07-13,50.0601
2021-07-14,50.3125
2021-07-15,50.6223
2021-07-16,49.8717
2021-07-17,49.8717
2021-07-18,49.8717
2021-07-19,49.858
2021-07-20,52.85
2021-07-21,54.8769
2021-07-22,54.4756
2021-07-23,57.5554
2021-07-24,57.5554
2021-07-25,57.5554
2021-07-26,55.2274
2021-07-27,56.2713
2021-07-28,54.628
2021-07-29,59.7639
2021-07-30,58.5792
2021-07-31,58.5792
2021-08-01,58.5792
2021-08-02,59.2498
2021-08-03,60.4225
2021-08-04,57.9906
2021-08-05,57.7531
2021-08-06,56.0752
2021-08-07,56.0752
2021-08-08,56.0752
2021-08-09,56.1917
2021-08-10,58.0011
2021-08-11,60.5156
2021-08-12,58.8035
2021-08-13,59.4721
2021-08-14,59.4721
2021-08-15,59.4721
2021-08-16,59.6795
2021-08-17,54.57
2021-08-18,53.9725
2021-08-19,53.7694
2021-08-20,55.5367
2021-08-21,55.5367
2021-08-22,55.5367
2021-08-23,54.4968
2021-08-24,57.1096
2021-08-25,57.848
2021-08-26,54.972
2021-08-27,57.0292
2021-08-28,57.0292
2021-08-29,57.0292
2021-08-30,56.9062
2021-08-31,55.5738
2021-09-01,56.7553
2021-09-02,55.9773
2021-09-03,53.5299
2021-09-04,53.5299
2021-09-05,53.5299
2021-09-06,53.5299
2021-09-07,52.3168
2021-09-08,49.7126
2021-09-09,48.8783
2021-09-10,47.7994
2021-09-11,47.7994
2021-09-12,47.7994
2021-09-13,46.8396
2021-09-14,45.9398
2021-09-15,46.8205
2021-09-16,48.767
2021-09-17,50.8386
2021-09-18,50.8386
2021-09-19,50.8386
2021-09-20,47.2442
2021-09-21,46.313
2021-09-22,46.597
2021-09-23,47.7878
2021-09-24,47.8199
2021-09-25,47.8199
2021-09-26,47.8199
2021-09-27,49.0827
2021-09-28,44.4851
2021-09-29,44.949
2021-09-30,42.0539
2021-10-01,41.8414
2021-10-02,41.8414
2021-10-03,41.8414
2021-10-04,40.2806
2021-10-05,40.0354
2021-10-06,42.3761
2021-10-07,43.3863
2021-10-08,42.6535
2021-10-09,42.6535
2021-10-10,42.6535
2021-10-11,41.8279
2021-10-12,43.171
2021-10-13,44.8948
2021-10-14,49.2957
2021-10-15,47.8365
2021-10-16,47.8365
2021-10-17,47.8365
2021-10-18,51.3296
2021-10-19,51.0155
2021-10-20,53.6145
2021-10-21,53.0226
2021-10-22,51.8546
2021-10-23,51.8546
2021-10-24,51.8546
2021-10-25,51.7549
2021-10-26,51.0778
2021-10-27,50.1281
2021-10-28,51.7041
2021-10-29,51.1409
2021-10-30,51.1409
2021-10-31,51.1409
2021-11-01,52.5931
2021-11-02,50.7286
2021-11-03,53.4378
2021-11-04,52.8547
2021-11-05,56.3641
2021-11-06,56.3641
2021-11-07,56.3641
2021-11-08,56.5548
2021-11-09,60.2216
2021-11-10,56.5511
2021-11-11,58.0288
2021-11-12,59.9502
2021-11-13,59.9502
2021-11-14,59.9502
2021-11-15,57.5692
2021-11-16,59.0711
2021-11-17,61.1387
2021-11-18,61.6456
2021-11-19,62.2382
2021-11-20,62.2382
2021-11-21,62.2382
2021-11-22,60.0129
2021-11-23,60.1906
2021-11-24,58.4814
2021-11-25,58.4814
2021-11-26,54.4385
2021-11-27,54.4385
2021-11-28,54.4385
2021-11-29,54.9681
2021-11-30,51.8507
2021-12-01,56.0717
2021-12-02,60.3873
2021-12-03,59.0357
2021-12-04,59.0357
2021-12-05,59.0357
2021-12-06,61.5032
2021-12-07,61.4358
2021-12-08,62.281
2021-12-09,62.1206
2021-12-10,61.1785
2021-12-11,61.1785
2021-12-12,61.1785
2021-12-13,57.0958
2021-12-14,55.1055
2021-12-15,58.1143
2021-12-16,52.3405
2021-12-17,49.4808
2021-12-18,49.4808
2021-12-19,49.4808
2021-12-20,49.5066
2021-12-21,52.4608
2021-12-22,55.9022
2021-12-23,55.5043
2021-12-24,55.5043
2021-12-25,55.5043
2021-12-26,55.5043
2021-12-27,56.8622
2021-12-28,57.7759
2021-12-29,59.2873
2021-12-30,57.7142
2021-12-31,59.0708
2022-01-01,59.0708
2022-01-02,59.0708
2022-01-03,54.2982
2022-01-04,55.3226
2022-01-05,53.0857
2022-01-06,50.5104
2022-01-07,45.7815
2022-01-08,45.7815
2022-01-09,45.7815
2022-01-10,47.1693
2022-01-11,50.4655
2022-01-12,50.7405
2022-01-13,51.684
2022-01-14,50.9477
2022-01-15,50.9477
2022-01-16,50.9477
2022-01-17,50.9477
2022-01-18,44.9433
2022-01-19,41.7464
2022-01-20,40.9442
2022-01-21,41.2548
2022-01-22,41.2548
2022-01-23,41.2548
2022-01-24,45.3244
2022-01-25,43.8363
2022-01-26,41.0481
2022-01-27,40.3403
2022-01-28,41.7538
2022-01-29,41.7538
2022-01-30,41.7538
2022-01-31,44.5089
2022-02-01,43.8659
2022-02-02,45.7059
2022-02-03,43.6907
2022-02-04,40.7855
2022-02-05,40.7855
2022-02-06,40.7855
2022-02-07,42.7433
2022-02-08,44.4097
2022-02-09,46.6001
2022-02-10,42.7383
2022-02-11,42.7139
2022-02-12,42.7139
2022-02-13,42.7139
2022-02-14,42.1248
2022-02-15,43.2761
2022-02-16,43.5978
2022-02-17,41.8271
2022-02-18,42.6972
2022-02-19,42.6972
2022-02-20,42.6972
2022-02-21,42.6972
2022-02-22,39.8903
2022-02-23,37.8732
2022-02-24,42.361
2022-02-25,44.6892
2022-02-26,44.6892
2022-02-27,44.6892
2022-02-28,44.156
2022-03-01,43.9494
2022-03-02,45.7126
2022-03-03,44.0477
2022-03-04,43.713
2022-03-05,43.713
2022-03-06,43.713
2022-03-07,39.6382
2022-03-08,39.9179
2022-03-09,43.5177
2022-03-10,43.5177
2022-03-11,42.7023
2022-03-12,42.7023
2022-03-13,42.7023
2022-03-14,40.4649
2022-03-15,43.5045
2022-03-16,45.8234
2022-03-17,46.2422
2022-03-18,48.3389
2022-03-19,48.3389
2022-03-20,48.3389
2022-03-21,45.5163
2022-03-22,45.7892
2022-03-23,43.3857
2022-03-24,42.7922
2022-03-25,42.3032
2022-03-26,42.3032
2022-03-27,42.3032
2022-03-28,42.0717
2022-03-29,45.1648
2022-03-30,43.7629
2022-03-31,41.7848
2022-04-01,43.1937
2022-04-02,43.1937
2022-04-03,43.1937
2022-04-04,43.4952
2022-04-05,41.018
2022-04-06,39.2395
2022-04-07,38.5171
2022-04-08,39.7885
2022-04-09,39.7885
2022-04-10,39.7885
2022-04-11,40.721
2022-04-12,40.5391
2022-04-13,42.1799
2022-04-14,41.0005
2022-04-15,41.0005
2022-04-16,41.0005
2022-04-17,41.0005
2022-04-18,40.4425
2022-04-19,44.217
2022-04-20,44.5343
2022-04-21,43.6453
2022-04-22,42.184
2022-04-23,42.184
2022-04-24,42.184
2022-04-25,45.295
2022-04-26,43.4222
2022-04-27,42.295
2022-04-28,45.5742
2022-04-29,43.5876
2022-04-30,43.5876
2022-05-01,43.5876
2022-05-02,44.9897
2022-05-03,46.0449
2022-05-04,49.7323
2022-05-05,45.6604
2022-05-06,45.2906
2022-05-07,45.2906
2022-05-08,45.2906
2022-05-09,44.5443
2022-05-10,43.5332
2022-05-11,40.2232
2022-05-12,43.2386
2022-05-13,45.0502
2022-05-14,45.0502
2022-05-15,45.0502
2022-05-16,44.2613
2022-05-17,46.2956
2022-05-18,43.0287
2022-05-19,43.3972
2022-05-20,44.4781
2022-05-21,44.4781
2022-05-22,44.4781
2022-05-23,44.2776
2022-05-24,42.5726
2022-05-25,45.6755
2022-05-26,48.1052
2022-05-27,50.1476
2022-05-28,50.1476
2022-05-29,50.1476
2022-05-30,50.1476
2022-05-31,49.3873
2022-06-01,48.9029
2022-06-02,49.5639
2022-06-03,49.4465
2022-06-04,49.4465
2022-06-05,49.4465
2022-06-06,50.2009
2022-06-07,50.3137
2022-06-08,48.2994
2022-06-09,47.7439
2022-06-10,44.2877
2022-06-11,44.2877
2022-06-12,44.2877
2022-06-13,40.5053
2022-06-14,40.1497
2022-06-15,40.5055
2022-06-16,37.0304
2022-06-17,36.8084
2022-06-18,36.8084
2022-06-19,36.8084
2022-06-20,36.8084
2022-06-21,38.7091
2022-06-22,40.8011
2022-06-23,43.6659
2022-06-24,44.7292
2022-06-25,44.7292
2022-06-26,44.7292
2022-06-27,44.6896
2022-06-28,42.9937
2022-06-29,42.886
2022-06-30,43.721
2022-07-01,47.9566
2022-07-02,47.9566
2022-07-03,47.9566
2022-07-04,47.9566
2022-07-05,50.0996
2022-07-06,49.6841
2022-07-07,50.6925
2022-07-08,50.8914
2022-07-09,50.8914
2022-07-10,50.8914
2022-07-11,50.6799
2022-07-12,49.4784
2022-07-13,50.191
2022-07-14,49.2039
2022-07-15,49.3911
2022-07-16,49.3911
2022-07-17,49.3911
2022-07-18,47.8786
2022-07-19,50.178
2022-07-20,49.9085
2022-07-21,53.0278
2022-07-22,54.1282
2022-07-23,54.1282
2022-07-24,54.1282
2022-07-25,52.1679
2022-07-26,51.7882
2022-07-27,54.0678
2022-07-28,55.652
2022-07-29,55.3029
2022-07-30,55.3029
2022-07-31,55.3029
2022-08-01,55.5412
2022-08-02,51.0778
2022-08-03,51.8098
2022-08-04,54.3778
2022-08-05,53.0473
2022-08-06,53.0473
2022-08-07,53.0473
2022-08-08,54.795
2022-08-09,52.1236
2022-08-10,55.0752
2022-08-11,55.4173
2022-08-12,56.1792
2022-08-13,56.1792
2022-08-14,56.1792
2022-08-15,56.5156
2022-08-16,56.773
2022-08-17,54.3027
2022-08-18,54.617
2022-08-19,52.0996
2022-08-20,52.0996
2022-08-21,52.0996
2022-08-22,50.0077
2022-08-23,49.7476
2022-08-24,51.4457
2022-08-25,52.662
2022-08-26,47.5213
2022-08-27,47.5213
2022-08-28,47.5213
2022-08-29,46.5908
2022-08-30,45.6148
2022-08-31,44.5716
2022-09-01,43.9807
2022-09-02,44.5592
2022-09-03,44.5592
2022-09-04,44.5592
2022-09-05,44.5592
2022-09-06,43.1882
2022-09-07,45.4584
2022-09-08,45.9675
2022-09-09,47.6945
2022-09-10,47.6945
2022-09-11,47.6945
2022-09-12,48.734
2022-09-13,42.2874
2022-09-14,41.3712
2022-09-15,41.5392
2022-09-16,44.2806
2022-09-17,44.2806
2022-09-18,44.2806
2022-09-19,46.1532
2022-09-20,44.653
2022-09-21,43.7073
2022-09-22,46.2534
2022-09-23,45.5999
2022-09-24,45.5999
2022-09-25,45.5999
2022-09-26,42.8162
2022-09-27,42.5695
2022-09-28,47.5544
2022-09-29,45.8882
2022-09-30,45.2649
2022-10-01,45.2649
2022-10-02,45.2649
2022-10-03,49.0486
2022-10-04,52.178
2022-10-05,51.163
2022-10-06,51.4796
2022-10-07,49.1578
2022-10-08,49.1578
2022-10-09,49.1578
2022-10-10,49.6306
2022-10-11,49.7727
2022-10-12,48.5259
2022-10-13,47.8318
2022-10-14,45.2363
2022-10-15,45.2363
2022-10-16,45.2363
2022-10-17,46.3925
2022-10-18,49.2039
2022-10-19,45.1521
2022-10-20,44.3132
2022-10-21,45.829
2022-10-22,45.829
2022-10-23,45.829
2022-10-24,47.1664
2022-10-25,52.1758
2022-10-26,52.2014
2022-10-27,52.8822
2022-10-28,55.8938
2022-10-29,55.8938
2022-10-30,55.8938
2022-10-31,54.141
2022-11-01,55.7821
2022-11-02,53.3814
2022-11-03,52.2468
2022-11-04,53.337
2022-11-05,53.337
2022-11-06,53.337
2022-11-07,52.7072
2022-11-08,51.026
2022-11-09,51.4678
2022-11-10,61.0625
2022-11-11,60.9445
2022-11-12,60.9445
2022-11-13,60.9445
2022-11-14,58.3072
2022-11-15,59.7986
2022-11-16,58.8406
2022-11-17,57.0082
2022-11-18,56.8223
2022-11-19,56.8223
2022-11-20,56.8223
2022-11-21,55.2452
2022-11-22,56.7249
2022-11-23,58.1032
2022-11-24,58.1032
2022-11-25,58.2015
2022-11-26,58.2015
2022-11-27,58.2015
2022-11-28,56.7168
2022-11-29,57.7064
2022-11-30,59.3389
2022-12-01,60.2415
2022-12-02,59.1773
2022-12-03,59.1773
2022-12-04,59.1773
2022-12-05,58.0032
2022-12-06,56.3175
2022-12-07,59.506
2022-12-08,59.2457
2022-12-09,57.5846
2022-12-10,57.5846
2022-12-11,57.5846
2022-12-12,58.4934
2022-12-13,59.2442
2022-12-14,59.5869
2022-12-15,63.3766
2022-12-16,60.7953
2022-12-17,60.7953
2022-12-18,60.7953
2022-12-19,57.6887
2022-12-20,56.3611
2022-12-21,57.9331
2022-12-22,58.6073
2022-12-23,58.1498
2022-12-24,58.1498
2022-12-25,58.1498
2022-12-26,58.1498
2022-12-27,58.0326
2022-12-28,54.5105
2022-12-29,57.0106
2022-12-30,56.8658
2022-12-31,56.8658
2023-01-01,56.8658
2023-01-02,56.8658
2023-01-03,58.501
2023-01-04,60.3551
2023-01-05,60.3205
2023-01-06,61.9902
2023-01-07,61.9902
2023-01-08,61.9902
2023-01-09,60.7221
2023-01-10,61.6703
2023-01-11,64.3218
2023-01-12,64.6089
2023-01-13,64.0188
2023-01-14,64.0188
2023-01-15,64.0188
2023-01-16,64.0188
2023-01-17,64.0517
2023-01-18,62.2861
2023-01-19,59.3525
2023-01-20,60.9033
2023-01-21,60.9033
2023-01-22,60.9033
2023-01-23,61.7357
2023-01-24,63.2948
2023-01-25,63.2751
2023-01-26,64.8431
2023-01-27,65.8523
2023-01-28,65.8523
2023-01-29,65.8523
2023-01-30,64.2958
2023-01-31,67.0361
2023-02-01,68.2615
2023-02-02,69.8953
2023-02-03,65.4164
2023-02-04,65.4164
2023-02-05,65.4164
2023-02-06,62.9141
2023-02-07,63.6179
2023-02-08,60.1299
2023-02-09,60.0775
2023-02-10,61.579
2023-02-11,61.579
2023-02-12,61.579
2023-02-13,63.8001
2023-02-14,63.2649
2023-02-15,62.7765
2023-02-16,59.9938
2023-02-17,56.8352
2023-02-18,56.8352
2023-02-19,56.8352
2023-02-20,56.8352
2023-02-21,52.8261
2023-02-22,53.6224
2023-02-23,54.1297
2023-02-24,52.2622
2023-02-25,52.2622
2023-02-26,52.2622
2023-02-27,52.3755
2023-02-28,53.0386
2023-03-01,51.0409
2023-03-02,51.4945
2023-03-03,53.9791
2023-03-04,53.9791
2023-03-05,53.9791
2023-03-06,52.8847
2023-03-07,52.8847
2023-03-08,55.2251
2023-03-09,54.3815
2023-03-10,52.4809
2023-03-11,52.4809
2023-03-12,52.4809
2023-03-13,53.8756
2023-03-14,56.4891
2023-03-15,54.8979
2023-03-16,60.0121
2023-03-17,59.3076
2023-03-18,59.3076
