,HDS US Equity
2020-05-12,43.5479
2020-05-13,41.7185
2020-05-14,42.4216
2020-05-15,43.6016
2020-05-16,43.6016
2020-05-17,43.6016
2020-05-18,48.3644
2020-05-19,47.7421
2020-05-20,50.0252
2020-05-21,50.0252
2020-05-22,49.6414
2020-05-23,49.6414
2020-05-24,49.6414
2020-05-25,49.6414
2020-05-26,51.7389
2020-05-27,52.6785
2020-05-28,52.3799
2020-05-29,51.7928
2020-05-30,51.7928
2020-05-31,51.7928
2020-06-01,52.0421
2020-06-02,54.5129
2020-06-03,56.3629
2020-06-04,57.669
2020-06-05,59.633
2020-06-06,59.633
2020-06-07,59.633
2020-06-08,58.0443
2020-06-09,61.6445
2020-06-10,58.8014
2020-06-11,53.6428
2020-06-12,54.1269
2020-06-13,54.1269
2020-06-14,54.1269
2020-06-15,54.6171
2020-06-16,56.3543
2020-06-17,55.7816
2020-06-18,55.3453
2020-06-19,54.588
2020-06-20,54.588
2020-06-21,54.588
2020-06-22,53.4531
2020-06-23,53.6562
2020-06-24,51.3496
2020-06-25,52.4031
2020-06-26,50.7752
2020-06-27,50.7752
2020-06-28,50.7752
2020-06-29,51.9627
2020-06-30,53.8624
2020-07-01,51.869
2020-07-02,52.3593
2020-07-03,52.3593
2020-07-04,52.3593
2020-07-05,52.3593
2020-07-06,53.3138
2020-07-07,51.7761
2020-07-08,51.248
2020-07-09,50.0383
2020-07-10,49.8171
2020-07-11,49.8171
2020-07-12,49.8171
2020-07-13,52.0535
2020-07-14,54.0075
2020-07-15,55.6582
2020-07-16,54.7038
2020-07-17,54.9599
2020-07-18,54.9599
2020-07-19,54.9599
2020-07-20,55.1905
2020-07-21,55.6073
2020-07-22,56.1269
2020-07-23,56.2373
2020-07-24,55.2875
2020-07-25,55.2875
2020-07-26,55.2875
2020-07-27,55.2875
2020-07-28,52.0921
2020-07-29,53.9363
2020-07-30,54.034
2020-07-31,53.3612
2020-08-01,53.3612
2020-08-02,53.3612
2020-08-03,54.7547
2020-08-04,56.8174
2020-08-05,57.9604
2020-08-06,57.4786
2020-08-07,58.7095
2020-08-08,58.7095
2020-08-09,58.7095
2020-08-10,60.7009
2020-08-11,67.1616
2020-08-12,67.3854
2020-08-13,67.5163
2020-08-14,67.4812
2020-08-15,67.4812
2020-08-16,67.4812
2020-08-17,66.3424
2020-08-18,64.8909
2020-08-19,62.777
2020-08-20,62.859
2020-08-21,63.1948
2020-08-22,63.1948
2020-08-23,63.1948
2020-08-24,63.4088
2020-08-25,63.5403
2020-08-26,62.0033
2020-08-27,61.8678
2020-08-28,61.4512
2020-08-29,61.4512
2020-08-30,61.4512
2020-08-31,58.5751
2020-09-01,60.4634
2020-09-02,62.1271
2020-09-03,56.9838
2020-09-04,55.7644
2020-09-05,55.7644
2020-09-06,55.7644
2020-09-07,55.7644
2020-09-08,55.7302
2020-09-09,62.0093
2020-09-10,53.7312
2020-09-11,55.8101
2020-09-12,55.8101
2020-09-13,55.8101
2020-09-14,56.5912
2020-09-15,57.4767
2020-09-16,57.9314
2020-09-17,57.7185
2020-09-18,55.316
2020-09-19,55.316
2020-09-20,55.316
2020-09-21,51.6207
2020-09-22,52.3632
2020-09-23,51.7335
2020-09-24,53.0293
2020-09-25,55.7067
2020-09-26,55.7067
2020-09-27,55.7067
2020-09-28,56.4243
2020-09-29,55.1715
2020-09-30,57.0281
2020-10-01,58.0296
2020-10-02,58.8856
2020-10-03,58.8856
2020-10-04,58.8856
2020-10-05,59.9746
2020-10-06,56.7384
2020-10-07,58.4877
2020-10-08,59.8403
2020-10-09,59.7105
2020-10-10,59.7105
2020-10-11,59.7105
2020-10-12,60.1355
2020-10-13,57.2733
2020-10-14,57.3457
2020-10-15,57.1786
2020-10-16,57.1442
2020-10-17,57.1442
2020-10-18,57.1442
2020-10-19,55.5179
2020-10-20,56.711
2020-10-21,55.4521
2020-10-22,57.7944
2020-10-23,57.5425
2020-10-24,57.5425
2020-10-25,57.5425
2020-10-26,52.8464
2020-10-27,50.322
2020-10-28,49.4869
2020-10-29,49.8253
2020-10-30,48.7504
2020-10-31,48.7504
2020-11-01,48.7504
2020-11-02,53.9743
2020-11-03,56.5726
2020-11-04,54.6757
2020-11-05,56.7748
2020-11-06,58.1588
2020-11-07,58.1588
2020-11-08,58.1588
2020-11-09,58.8174
2020-11-10,59.822
2020-11-11,60.1263
2020-11-12,57.7932
2020-11-13,60.558
2020-11-14,60.558
2020-11-15,60.558
2020-11-16,75.8731
2020-11-17,75.9613
2020-11-18,75.7609
2020-11-19,75.7609
2020-11-20,75.6085
2020-11-21,75.6085
2020-11-22,75.6085
2020-11-23,75.6085
2020-11-24,75.6085
2020-11-25,75.641
2020-11-26,75.641
2020-11-27,75.6746
2020-11-28,75.6746
2020-11-29,75.6746
2020-11-30,75.5669
2020-12-01,75.5788
2020-12-02,75.6283
2020-12-03,75.7554
2020-12-04,75.349
2020-12-05,75.349
2020-12-06,75.349
2020-12-07,75.2237
2020-12-08,75.2237
2020-12-09,75.3261
2020-12-10,75.2801
2020-12-11,75.2326
2020-12-12,75.2326
2020-12-13,75.2326
2020-12-14,75.2488
2020-12-15,74.7442
2020-12-16,74.9699
2020-12-17,74.8103
2020-12-18,74.8103
2020-12-19,74.8103
2020-12-20,74.8103
2020-12-21,74.8675
2020-12-22,74.7503
2020-12-23,74.9933
2020-12-24,74.9933
2020-12-25,74.9933
2020-12-26,74.9933
2020-12-27,74.9933
2020-12-28,74.9933
2020-12-29,74.9933
2020-12-30,74.9933
2020-12-31,74.9933
2021-01-01,74.9933
2021-01-02,74.9933
2021-01-03,74.9933
2021-01-04,74.9933
2021-01-05,74.9933
2021-01-06,74.9933
2021-01-07,74.9933
2021-01-08,74.9933
2021-01-09,74.9933
2021-01-10,74.9933
2021-01-11,74.9933
2021-01-12,74.9933
2021-01-13,74.9933
2021-01-14,74.9933
2021-01-15,74.9933
2021-01-16,74.9933
2021-01-17,74.9933
2021-01-18,74.9933
2021-01-19,74.9933
2021-01-20,74.9933
2021-01-21,74.9933
2021-01-22,74.9933
2021-01-23,74.9933
2021-01-24,74.9933
2021-01-25,74.9933
2021-01-26,74.9933
2021-01-27,74.9933
2021-01-28,74.9933
2021-01-29,74.9933
2021-01-30,74.9933
2021-01-31,74.9933
2021-02-01,74.9933
2021-02-02,74.9933
2021-02-03,74.9933
2021-02-04,74.9933
2021-02-05,74.9933
2021-02-06,74.9933
2021-02-07,74.9933
2021-02-08,74.9933
2021-02-09,74.9933
2021-02-10,74.9933
2021-02-11,74.9933
2021-02-12,74.9933
2021-02-13,74.9933
2021-02-14,74.9933
2021-02-15,74.9933
2021-02-16,74.9933
2021-02-17,74.9933
2021-02-18,74.9933
2021-02-19,74.9933
2021-02-20,74.9933
2021-02-21,74.9933
2021-02-22,74.9933
2021-02-23,74.9933
2021-02-24,74.9933
2021-02-25,74.9933
2021-02-26,74.9933
2021-02-27,74.9933
2021-02-28,74.9933
2021-03-01,74.9933
2021-03-02,74.9933
2021-03-03,74.9933
2021-03-04,74.9933
2021-03-05,74.9933
2021-03-06,74.9933
2021-03-07,74.9933
2021-03-08,74.9933
2021-03-09,74.9933
2021-03-10,74.9933
2021-03-11,74.9933
2021-03-12,74.9933
2021-03-13,74.9933
2021-03-14,74.9933
2021-03-15,74.9933
2021-03-16,74.9933
2021-03-17,74.9933
2021-03-18,74.9933
2021-03-19,74.9933
2021-03-20,74.9933
2021-03-21,74.9933
2021-03-22,74.9933
2021-03-23,74.9933
2021-03-24,74.9933
2021-03-25,74.9933
2021-03-26,74.9933
2021-03-27,74.9933
2021-03-28,74.9933
2021-03-29,74.9933
2021-03-30,74.9933
2021-03-31,74.9933
2021-04-01,74.9933
2021-04-02,74.9933
2021-04-03,74.9933
2021-04-04,74.9933
2021-04-05,74.9933
2021-04-06,74.9933
2021-04-07,74.9933
2021-04-08,74.9933
2021-04-09,74.9933
2021-04-10,74.9933
2021-04-11,74.9933
2021-04-12,74.9933
2021-04-13,74.9933
2021-04-14,74.9933
2021-04-15,74.9933
2021-04-16,74.9933
2021-04-17,74.9933
2021-04-18,74.9933
2021-04-19,74.9933
2021-04-20,74.9933
2021-04-21,74.9933
2021-04-22,74.9933
2021-04-23,74.9933
2021-04-24,74.9933
2021-04-25,74.9933
2021-04-26,74.9933
2021-04-27,74.9933
2021-04-28,74.9933
2021-04-29,74.9933
2021-04-30,74.9933
2021-05-01,74.9933
2021-05-02,74.9933
2021-05-03,74.9933
2021-05-04,74.9933
2021-05-05,74.9933
2021-05-06,74.9933
2021-05-07,74.9933
2021-05-08,74.9933
2021-05-09,74.9933
2021-05-10,74.9933
2021-05-11,74.9933
2021-05-12,74.9933
2021-05-13,74.9933
2021-05-14,74.9933
2021-05-15,74.9933
2021-05-16,74.9933
2021-05-17,74.9933
2021-05-18,74.9933
2021-05-19,74.9933
2021-05-20,74.9933
2021-05-21,74.9933
2021-05-22,74.9933
2021-05-23,74.9933
2021-05-24,74.9933
2021-05-25,74.9933
2021-05-26,74.9933
2021-05-27,74.9933
2021-05-28,74.9933
2021-05-29,74.9933
2021-05-30,74.9933
2021-05-31,74.9933
2021-06-01,74.9933
2021-06-02,74.9933
2021-06-03,74.9933
2021-06-04,74.9933
2021-06-05,74.9933
2021-06-06,74.9933
2021-06-07,74.9933
2021-06-08,74.9933
2021-06-09,74.9933
2021-06-10,74.9933
2021-06-11,74.9933
2021-06-12,74.9933
2021-06-13,74.9933
2021-06-14,74.9933
2021-06-15,74.9933
2021-06-16,74.9933
2021-06-17,74.9933
2021-06-18,74.9933
2021-06-19,74.9933
2021-06-20,74.9933
2021-06-21,74.9933
2021-06-22,74.9933
2021-06-23,74.9933
2021-06-24,74.9933
2021-06-25,74.9933
2021-06-26,74.9933
2021-06-27,74.9933
2021-06-28,74.9933
2021-06-29,74.9933
2021-06-30,74.9933
2021-07-01,74.9933
2021-07-02,74.9933
2021-07-03,74.9933
2021-07-04,74.9933
2021-07-05,74.9933
2021-07-06,74.9933
2021-07-07,74.9933
2021-07-08,74.9933
2021-07-09,74.9933
2021-07-10,74.9933
2021-07-11,74.9933
2021-07-12,74.9933
2021-07-13,74.9933
2021-07-14,74.9933
2021-07-15,74.9933
2021-07-16,74.9933
2021-07-17,74.9933
2021-07-18,74.9933
2021-07-19,74.9933
2021-07-20,74.9933
2021-07-21,74.9933
2021-07-22,74.9933
2021-07-23,74.9933
2021-07-24,74.9933
2021-07-25,74.9933
2021-07-26,74.9933
2021-07-27,74.9933
2021-07-28,74.9933
2021-07-29,74.9933
2021-07-30,74.9933
2021-07-31,74.9933
2021-08-01,74.9933
2021-08-02,74.9933
2021-08-03,74.9933
2021-08-04,74.9933
2021-08-05,74.9933
2021-08-06,74.9933
2021-08-07,74.9933
2021-08-08,74.9933
2021-08-09,74.9933
2021-08-10,74.9933
2021-08-11,74.9933
2021-08-12,74.9933
2021-08-13,74.9933
2021-08-14,74.9933
2021-08-15,74.9933
2021-08-16,74.9933
2021-08-17,74.9933
2021-08-18,74.9933
2021-08-19,74.9933
2021-08-20,74.9933
2021-08-21,74.9933
2021-08-22,74.9933
2021-08-23,74.9933
2021-08-24,74.9933
2021-08-25,74.9933
2021-08-26,74.9933
2021-08-27,74.9933
2021-08-28,74.9933
2021-08-29,74.9933
2021-08-30,74.9933
2021-08-31,74.9933
2021-09-01,74.9933
2021-09-02,74.9933
2021-09-03,74.9933
2021-09-04,74.9933
2021-09-05,74.9933
2021-09-06,74.9933
2021-09-07,74.9933
2021-09-08,74.9933
2021-09-09,74.9933
2021-09-10,74.9933
2021-09-11,74.9933
2021-09-12,74.9933
2021-09-13,74.9933
2021-09-14,74.9933
2021-09-15,74.9933
2021-09-16,74.9933
2021-09-17,74.9933
2021-09-18,74.9933
2021-09-19,74.9933
2021-09-20,74.9933
2021-09-21,74.9933
2021-09-22,74.9933
2021-09-23,74.9933
2021-09-24,74.9933
2021-09-25,74.9933
2021-09-26,74.9933
2021-09-27,74.9933
2021-09-28,74.9933
2021-09-29,74.9933
2021-09-30,74.9933
2021-10-01,74.9933
2021-10-02,74.9933
2021-10-03,74.9933
2021-10-04,74.9933
2021-10-05,74.9933
2021-10-06,74.9933
2021-10-07,74.9933
2021-10-08,74.9933
2021-10-09,74.9933
2021-10-10,74.9933
2021-10-11,74.9933
2021-10-12,74.9933
2021-10-13,74.9933
2021-10-14,74.9933
2021-10-15,74.9933
2021-10-16,74.9933
2021-10-17,74.9933
2021-10-18,74.9933
2021-10-19,74.9933
2021-10-20,74.9933
2021-10-21,74.9933
2021-10-22,74.9933
2021-10-23,74.9933
2021-10-24,74.9933
2021-10-25,74.9933
2021-10-26,74.9933
2021-10-27,74.9933
2021-10-28,74.9933
2021-10-29,74.9933
2021-10-30,74.9933
2021-10-31,74.9933
2021-11-01,74.9933
2021-11-02,74.9933
2021-11-03,74.9933
2021-11-04,74.9933
2021-11-05,74.9933
2021-11-06,74.9933
2021-11-07,74.9933
2021-11-08,74.9933
2021-11-09,74.9933
2021-11-10,74.9933
2021-11-11,74.9933
2021-11-12,74.9933
2021-11-13,74.9933
2021-11-14,74.9933
2021-11-15,74.9933
2021-11-16,74.9933
2021-11-17,74.9933
2021-11-18,74.9933
2021-11-19,74.9933
2021-11-20,74.9933
2021-11-21,74.9933
2021-11-22,74.9933
2021-11-23,74.9933
2021-11-24,74.9933
2021-11-25,74.9933
2021-11-26,74.9933
2021-11-27,74.9933
2021-11-28,74.9933
2021-11-29,74.9933
2021-11-30,74.9933
2021-12-01,74.9933
2021-12-02,74.9933
2021-12-03,74.9933
2021-12-04,74.9933
2021-12-05,74.9933
2021-12-06,74.9933
2021-12-07,74.9933
2021-12-08,74.9933
2021-12-09,74.9933
2021-12-10,74.9933
2021-12-11,74.9933
2021-12-12,74.9933
2021-12-13,74.9933
2021-12-14,74.9933
2021-12-15,74.9933
2021-12-16,74.9933
2021-12-17,74.9933
2021-12-18,74.9933
2021-12-19,74.9933
2021-12-20,74.9933
2021-12-21,74.9933
2021-12-22,74.9933
2021-12-23,74.9933
2021-12-24,74.9933
2021-12-25,74.9933
2021-12-26,74.9933
2021-12-27,74.9933
2021-12-28,74.9933
2021-12-29,74.9933
2021-12-30,74.9933
2021-12-31,74.9933
2022-01-01,74.9933
2022-01-02,74.9933
2022-01-03,74.9933
2022-01-04,74.9933
2022-01-05,74.9933
2022-01-06,74.9933
2022-01-07,74.9933
2022-01-08,74.9933
2022-01-09,74.9933
2022-01-10,74.9933
2022-01-11,74.9933
2022-01-12,74.9933
2022-01-13,74.9933
2022-01-14,74.9933
2022-01-15,74.9933
2022-01-16,74.9933
2022-01-17,74.9933
2022-01-18,74.9933
2022-01-19,74.9933
2022-01-20,74.9933
2022-01-21,74.9933
2022-01-22,74.9933
2022-01-23,74.9933
2022-01-24,74.9933
2022-01-25,74.9933
2022-01-26,74.9933
2022-01-27,74.9933
2022-01-28,74.9933
2022-01-29,74.9933
2022-01-30,74.9933
2022-01-31,74.9933
2022-02-01,74.9933
2022-02-02,74.9933
2022-02-03,74.9933
2022-02-04,74.9933
2022-02-05,74.9933
2022-02-06,74.9933
2022-02-07,74.9933
2022-02-08,74.9933
2022-02-09,74.9933
2022-02-10,74.9933
2022-02-11,74.9933
2022-02-12,74.9933
2022-02-13,74.9933
2022-02-14,74.9933
2022-02-15,74.9933
2022-02-16,74.9933
2022-02-17,74.9933
2022-02-18,74.9933
2022-02-19,74.9933
2022-02-20,74.9933
2022-02-21,74.9933
2022-02-22,74.9933
2022-02-23,74.9933
2022-02-24,74.9933
2022-02-25,74.9933
2022-02-26,74.9933
2022-02-27,74.9933
2022-02-28,74.9933
2022-03-01,74.9933
2022-03-02,74.9933
2022-03-03,74.9933
2022-03-04,74.9933
2022-03-05,74.9933
2022-03-06,74.9933
2022-03-07,74.9933
2022-03-08,74.9933
2022-03-09,74.9933
2022-03-10,74.9933
2022-03-11,74.9933
2022-03-12,74.9933
2022-03-13,74.9933
2022-03-14,74.9933
2022-03-15,74.9933
2022-03-16,74.9933
2022-03-17,74.9933
2022-03-18,74.9933
2022-03-19,74.9933
2022-03-20,74.9933
2022-03-21,74.9933
2022-03-22,74.9933
2022-03-23,74.9933
2022-03-24,74.9933
2022-03-25,74.9933
2022-03-26,74.9933
2022-03-27,74.9933
2022-03-28,74.9933
2022-03-29,74.9933
2022-03-30,74.9933
2022-03-31,74.9933
2022-04-01,74.9933
2022-04-02,74.9933
2022-04-03,74.9933
2022-04-04,74.9933
2022-04-05,74.9933
2022-04-06,74.9933
2022-04-07,74.9933
2022-04-08,74.9933
2022-04-09,74.9933
2022-04-10,74.9933
2022-04-11,74.9933
2022-04-12,74.9933
2022-04-13,74.9933
2022-04-14,74.9933
2022-04-15,74.9933
2022-04-16,74.9933
2022-04-17,74.9933
2022-04-18,74.9933
2022-04-19,74.9933
2022-04-20,74.9933
2022-04-21,74.9933
2022-04-22,74.9933
2022-04-23,74.9933
2022-04-24,74.9933
2022-04-25,74.9933
2022-04-26,74.9933
2022-04-27,74.9933
2022-04-28,74.9933
2022-04-29,74.9933
2022-04-30,74.9933
2022-05-01,74.9933
2022-05-02,74.9933
2022-05-03,74.9933
2022-05-04,74.9933
2022-05-05,74.9933
2022-05-06,74.9933
2022-05-07,74.9933
2022-05-08,74.9933
2022-05-09,74.9933
2022-05-10,74.9933
2022-05-11,74.9933
2022-05-12,74.9933
2022-05-13,74.9933
2022-05-14,74.9933
2022-05-15,74.9933
2022-05-16,74.9933
2022-05-17,74.9933
2022-05-18,74.9933
2022-05-19,74.9933
2022-05-20,74.9933
2022-05-21,74.9933
2022-05-22,74.9933
2022-05-23,74.9933
2022-05-24,74.9933
2022-05-25,74.9933
2022-05-26,74.9933
2022-05-27,74.9933
2022-05-28,74.9933
2022-05-29,74.9933
2022-05-30,74.9933
2022-05-31,74.9933
2022-06-01,74.9933
2022-06-02,74.9933
2022-06-03,74.9933
2022-06-04,74.9933
2022-06-05,74.9933
2022-06-06,74.9933
2022-06-07,74.9933
2022-06-08,74.9933
2022-06-09,74.9933
2022-06-10,74.9933
2022-06-11,74.9933
2022-06-12,74.9933
2022-06-13,74.9933
2022-06-14,74.9933
2022-06-15,74.9933
2022-06-16,74.9933
2022-06-17,74.9933
2022-06-18,74.9933
2022-06-19,74.9933
2022-06-20,74.9933
2022-06-21,74.9933
2022-06-22,74.9933
2022-06-23,74.9933
2022-06-24,74.9933
2022-06-25,74.9933
2022-06-26,74.9933
2022-06-27,74.9933
2022-06-28,74.9933
2022-06-29,74.9933
2022-06-30,74.9933
2022-07-01,74.9933
2022-07-02,74.9933
2022-07-03,74.9933
2022-07-04,74.9933
2022-07-05,74.9933
2022-07-06,74.9933
2022-07-07,74.9933
2022-07-08,74.9933
2022-07-09,74.9933
2022-07-10,74.9933
2022-07-11,74.9933
2022-07-12,74.9933
2022-07-13,74.9933
2022-07-14,74.9933
2022-07-15,74.9933
2022-07-16,74.9933
2022-07-17,74.9933
2022-07-18,74.9933
2022-07-19,74.9933
2022-07-20,74.9933
2022-07-21,74.9933
2022-07-22,74.9933
2022-07-23,74.9933
2022-07-24,74.9933
2022-07-25,74.9933
2022-07-26,74.9933
2022-07-27,74.9933
2022-07-28,74.9933
2022-07-29,74.9933
2022-07-30,74.9933
2022-07-31,74.9933
2022-08-01,74.9933
2022-08-02,74.9933
2022-08-03,74.9933
2022-08-04,74.9933
2022-08-05,74.9933
2022-08-06,74.9933
2022-08-07,74.9933
2022-08-08,74.9933
2022-08-09,74.9933
2022-08-10,74.9933
2022-08-11,74.9933
2022-08-12,74.9933
2022-08-13,74.9933
2022-08-14,74.9933
2022-08-15,74.9933
2022-08-16,74.9933
2022-08-17,74.9933
2022-08-18,74.9933
2022-08-19,74.9933
2022-08-20,74.9933
2022-08-21,74.9933
2022-08-22,74.9933
2022-08-23,74.9933
2022-08-24,74.9933
2022-08-25,74.9933
2022-08-26,74.9933
2022-08-27,74.9933
2022-08-28,74.9933
2022-08-29,74.9933
2022-08-30,74.9933
2022-08-31,74.9933
2022-09-01,74.9933
2022-09-02,74.9933
2022-09-03,74.9933
2022-09-04,74.9933
2022-09-05,74.9933
2022-09-06,74.9933
2022-09-07,74.9933
2022-09-08,74.9933
2022-09-09,74.9933
2022-09-10,74.9933
2022-09-11,74.9933
2022-09-12,74.9933
2022-09-13,74.9933
2022-09-14,74.9933
2022-09-15,74.9933
2022-09-16,74.9933
2022-09-17,74.9933
2022-09-18,74.9933
2022-09-19,74.9933
2022-09-20,74.9933
2022-09-21,74.9933
2022-09-22,74.9933
2022-09-23,74.9933
2022-09-24,74.9933
2022-09-25,74.9933
2022-09-26,74.9933
2022-09-27,74.9933
2022-09-28,74.9933
2022-09-29,74.9933
2022-09-30,74.9933
2022-10-01,74.9933
2022-10-02,74.9933
2022-10-03,74.9933
2022-10-04,74.9933
2022-10-05,74.9933
2022-10-06,74.9933
2022-10-07,74.9933
2022-10-08,74.9933
2022-10-09,74.9933
2022-10-10,74.9933
2022-10-11,74.9933
2022-10-12,74.9933
2022-10-13,74.9933
2022-10-14,74.9933
2022-10-15,74.9933
2022-10-16,74.9933
2022-10-17,74.9933
2022-10-18,74.9933
2022-10-19,74.9933
2022-10-20,74.9933
2022-10-21,74.9933
2022-10-22,74.9933
2022-10-23,74.9933
2022-10-24,74.9933
2022-10-25,74.9933
2022-10-26,74.9933
2022-10-27,74.9933
2022-10-28,74.9933
2022-10-29,74.9933
2022-10-30,74.9933
2022-10-31,74.9933
2022-11-01,74.9933
2022-11-02,74.9933
2022-11-03,74.9933
2022-11-04,74.9933
2022-11-05,74.9933
2022-11-06,74.9933
2022-11-07,74.9933
2022-11-08,74.9933
2022-11-09,74.9933
2022-11-10,74.9933
2022-11-11,74.9933
2022-11-12,74.9933
2022-11-13,74.9933
2022-11-14,74.9933
2022-11-15,74.9933
2022-11-16,74.9933
2022-11-17,74.9933
2022-11-18,74.9933
2022-11-19,74.9933
2022-11-20,74.9933
2022-11-21,74.9933
2022-11-22,74.9933
2022-11-23,74.9933
2022-11-24,74.9933
2022-11-25,74.9933
2022-11-26,74.9933
2022-11-27,74.9933
2022-11-28,74.9933
2022-11-29,74.9933
2022-11-30,74.9933
2022-12-01,74.9933
2022-12-02,74.9933
2022-12-03,74.9933
2022-12-04,74.9933
2022-12-05,74.9933
2022-12-06,74.9933
2022-12-07,74.9933
2022-12-08,74.9933
2022-12-09,74.9933
2022-12-10,74.9933
2022-12-11,74.9933
2022-12-12,74.9933
2022-12-13,74.9933
2022-12-14,74.9933
2022-12-15,74.9933
2022-12-16,74.9933
2022-12-17,74.9933
2022-12-18,74.9933
2022-12-19,74.9933
2022-12-20,74.9933
2022-12-21,74.9933
2022-12-22,74.9933
2022-12-23,74.9933
2022-12-24,74.9933
2022-12-25,74.9933
2022-12-26,74.9933
2022-12-27,74.9933
2022-12-28,74.9933
2022-12-29,74.9933
2022-12-30,74.9933
2022-12-31,74.9933
2023-01-01,74.9933
2023-01-02,74.9933
2023-01-03,74.9933
2023-01-04,74.9933
2023-01-05,74.9933
2023-01-06,74.9933
2023-01-07,74.9933
2023-01-08,74.9933
2023-01-09,74.9933
2023-01-10,74.9933
2023-01-11,74.9933
2023-01-12,74.9933
2023-01-13,74.9933
2023-01-14,74.9933
2023-01-15,74.9933
2023-01-16,74.9933
2023-01-17,74.9933
2023-01-18,74.9933
2023-01-19,74.9933
2023-01-20,74.9933
2023-01-21,74.9933
2023-01-22,74.9933
2023-01-23,74.9933
2023-01-24,74.9933
2023-01-25,74.9933
2023-01-26,74.9933
2023-01-27,74.9933
2023-01-28,74.9933
2023-01-29,74.9933
2023-01-30,74.9933
2023-01-31,74.9933
2023-02-01,74.9933
2023-02-02,74.9933
2023-02-03,74.9933
2023-02-04,74.9933
2023-02-05,74.9933
2023-02-06,74.9933
2023-02-07,74.9933
2023-02-08,74.9933
2023-02-09,74.9933
2023-02-10,74.9933
2023-02-11,74.9933
2023-02-12,74.9933
2023-02-13,74.9933
2023-02-14,74.9933
2023-02-15,74.9933
2023-02-16,74.9933
2023-02-17,74.9933
2023-02-18,74.9933
2023-02-19,74.9933
2023-02-20,74.9933
2023-02-21,74.9933
2023-02-22,74.9933
2023-02-23,74.9933
2023-02-24,74.9933
2023-02-25,74.9933
2023-02-26,74.9933
2023-02-27,74.9933
2023-02-28,74.9933
2023-03-01,74.9933
2023-03-02,74.9933
2023-03-03,74.9933
2023-03-04,74.9933
2023-03-05,74.9933
2023-03-06,74.9933
2023-03-07,74.9933
2023-03-08,74.9933
2023-03-09,74.9933
2023-03-10,74.9933
2023-03-11,74.9933
2023-03-12,74.9933
