,FHI US Equity
2020-09-04,47.491
2020-09-05,47.491
2020-09-06,47.491
2020-09-07,47.491
2020-09-08,45.336
2020-09-09,46.3788
2020-09-10,43.956
2020-09-11,44.6939
2020-09-12,44.6939
2020-09-13,44.6939
2020-09-14,46.3031
2020-09-15,45.1601
2020-09-16,46.5975
2020-09-17,45.0926
2020-09-18,45.0926
2020-09-19,45.0926
2020-09-20,45.0926
2020-09-21,41.3147
2020-09-22,41.1462
2020-09-23,39.9387
2020-09-24,39.9105
2020-09-25,40.4753
2020-09-26,40.4753
2020-09-27,40.4753
2020-09-28,44.5788
2020-09-29,43.059
2020-09-30,43.8272
2020-10-01,43.099
2020-10-02,45.7735
2020-10-03,45.7735
2020-10-04,45.7735
2020-10-05,48.0689
2020-10-06,46.4419
2020-10-07,48.9376
2020-10-08,55.0212
2020-10-09,57.606
2020-10-10,57.606
2020-10-11,57.606
2020-10-12,59.1215
2020-10-13,59.4063
2020-10-14,58.9047
2020-10-15,60.8511
2020-10-16,59.7824
2020-10-17,59.7824
2020-10-18,59.7824
2020-10-19,56.5119
2020-10-20,56.0691
2020-10-21,54.2021
2020-10-22,53.2667
2020-10-23,53.5854
2020-10-24,53.5854
2020-10-25,53.5854
2020-10-26,51.2358
2020-10-27,48.7523
2020-10-28,46.033
2020-10-29,46.2494
2020-10-30,50.2397
2020-10-31,50.2397
2020-11-01,50.2397
2020-11-02,51.9573
2020-11-03,54.2561
2020-11-04,53.9399
2020-11-05,55.1118
2020-11-06,54.4916
2020-11-07,54.4916
2020-11-08,54.4916
2020-11-09,60.5479
2020-11-10,61.9864
2020-11-11,61.3481
2020-11-12,60.2252
2020-11-13,63.348
2020-11-14,63.348
2020-11-15,63.348
2020-11-16,64.7347
2020-11-17,65.2695
2020-11-18,62.0645
2020-11-19,59.2819
2020-11-20,57.7054
2020-11-21,57.7054
2020-11-22,57.7054
2020-11-23,60.3202
2020-11-24,63.0076
2020-11-25,60.6121
2020-11-26,60.6121
2020-11-27,59.8629
2020-11-28,59.8629
2020-11-29,59.8629
2020-11-30,56.5897
2020-12-01,57.1258
2020-12-02,57.6412
2020-12-03,62.4298
2020-12-04,62.3586
2020-12-05,62.3586
2020-12-06,62.3586
2020-12-07,61.9569
2020-12-08,63.8618
2020-12-09,62.4489
2020-12-10,62.1122
2020-12-11,62.1591
2020-12-12,62.1591
2020-12-13,62.1591
2020-12-14,58.6304
2020-12-15,60.1011
2020-12-16,59.6918
2020-12-17,60.2267
2020-12-18,59.9134
2020-12-19,59.9134
2020-12-20,59.9134
2020-12-21,58.4967
2020-12-22,57.9845
2020-12-23,56.6427
2020-12-24,56.9458
2020-12-25,56.9458
2020-12-26,56.9458
2020-12-27,56.9458
2020-12-28,56.6182
2020-12-29,55.342
2020-12-30,56.1015
2020-12-31,57.7808
2021-01-01,57.7808
2021-01-02,57.7808
2021-01-03,57.7808
2021-01-04,54.2702
2021-01-05,55.5839
2021-01-06,60.5126
2021-01-07,61.512
2021-01-08,60.7585
2021-01-09,60.7585
2021-01-10,60.7585
2021-01-11,60.3337
2021-01-12,61.2309
2021-01-13,61.0524
2021-01-14,62.819
2021-01-15,61.0457
2021-01-16,61.0457
2021-01-17,61.0457
2021-01-18,61.0457
2021-01-19,61.4784
2021-01-20,61.1971
2021-01-21,58.0819
2021-01-22,57.196
2021-01-23,57.196
2021-01-24,57.196
2021-01-25,55.9167
2021-01-26,56.022
2021-01-27,51.5249
2021-01-28,53.9424
2021-01-29,45.8264
2021-01-30,45.8264
2021-01-31,45.8264
2021-02-01,47.6679
2021-02-02,46.7821
2021-02-03,48.5825
2021-02-04,50.7006
2021-02-05,51.6641
2021-02-06,51.6641
2021-02-07,51.6641
2021-02-08,54.696
2021-02-09,53.6089
2021-02-10,52.2482
2021-02-11,50.5034
2021-02-12,50.5034
2021-02-13,50.5034
2021-02-14,50.5034
2021-02-15,50.5034
2021-02-16,51.946
2021-02-17,50.2855
2021-02-18,47.1025
2021-02-19,48.5714
2021-02-20,48.5714
2021-02-21,48.5714
2021-02-22,47.9997
2021-02-23,46.5009
2021-02-24,50.8735
2021-02-25,48.5876
2021-02-26,46.0734
2021-02-27,46.0734
2021-02-28,46.0734
2021-03-01,52.3966
2021-03-02,50.4482
2021-03-03,52.5036
2021-03-04,52.0077
2021-03-05,55.6382
2021-03-06,55.6382
2021-03-07,55.6382
2021-03-08,55.3473
2021-03-09,55.6405
2021-03-10,59.0311
2021-03-11,57.4711
2021-03-12,58.1183
2021-03-13,58.1183
2021-03-14,58.1183
2021-03-15,58.8164
2021-03-16,56.5526
2021-03-17,56.4143
2021-03-18,54.0892
2021-03-19,54.7978
2021-03-20,54.7978
2021-03-21,54.7978
2021-03-22,55.1983
2021-03-23,51.4269
2021-03-24,51.6101
2021-03-25,52.8968
2021-03-26,55.792
2021-03-27,55.792
2021-03-28,55.792
2021-03-29,56.4838
2021-03-30,57.6625
2021-03-31,56.9573
2021-04-01,56.2457
2021-04-02,56.2457
2021-04-03,56.2457
2021-04-04,56.2457
2021-04-05,57.5172
2021-04-06,55.6172
2021-04-07,55.7382
2021-04-08,55.8316
2021-04-09,56.5589
2021-04-10,56.5589
2021-04-11,56.5589
2021-04-12,57.099
2021-04-13,54.58
2021-04-14,55.7067
2021-04-15,57.1929
2021-04-16,54.7552
2021-04-17,54.7552
2021-04-18,54.7552
2021-04-19,51.1255
2021-04-20,50.0418
2021-04-21,50.6549
2021-04-22,49.0433
2021-04-23,51.2669
2021-04-24,51.2669
2021-04-25,51.2669
2021-04-26,51.0403
2021-04-27,49.788
2021-04-28,50.8836
2021-04-29,51.2252
2021-04-30,46.0687
2021-05-01,46.0687
2021-05-02,46.0687
2021-05-03,47.7025
2021-05-04,52.4239
2021-05-05,56.6269
2021-05-06,58.5112
2021-05-07,59.5277
2021-05-08,59.5277
2021-05-09,59.5277
2021-05-10,61.1099
2021-05-11,56.537
2021-05-12,57.2157
2021-05-13,59.5423
2021-05-14,59.5423
2021-05-15,59.5423
2021-05-16,59.5423
2021-05-17,54.5815
2021-05-18,52.4981
2021-05-19,53.5022
2021-05-20,53.5312
2021-05-21,54.2987
2021-05-22,54.2987
2021-05-23,54.2987
2021-05-24,54.8622
2021-05-25,53.5324
2021-05-26,53.0293
2021-05-27,54.9383
2021-05-28,53.7165
2021-05-29,53.7165
2021-05-30,53.7165
2021-05-31,53.7165
2021-06-01,54.4156
2021-06-02,52.6939
2021-06-03,53.6826
2021-06-04,56.0878
2021-06-05,56.0878
2021-06-06,56.0878
2021-06-07,55.7333
2021-06-08,54.9743
2021-06-09,54.8523
2021-06-10,54.0255
2021-06-11,55.5839
2021-06-12,55.5839
2021-06-13,55.5839
2021-06-14,53.9853
2021-06-15,55.3487
2021-06-16,60.1696
2021-06-17,57.3813
2021-06-18,54.6444
2021-06-19,54.6444
2021-06-20,54.6444
2021-06-21,57.0941
2021-06-22,56.2025
2021-06-23,56.4776
2021-06-24,58.111
2021-06-25,60.0361
2021-06-26,60.0361
2021-06-27,60.0361
2021-06-28,56.2446
2021-06-29,56.0904
2021-06-30,56.9456
2021-07-01,58.2379
2021-07-02,58.112
2021-07-03,58.112
2021-07-04,58.112
2021-07-05,58.112
2021-07-06,54.4968
2021-07-07,54.4968
2021-07-08,51.3472
2021-07-09,54.1235
2021-07-10,54.1235
2021-07-11,54.1235
2021-07-12,56.6515
2021-07-13,55.0072
2021-07-14,52.4786
2021-07-15,52.8684
2021-07-16,52.935
2021-07-17,52.935
2021-07-18,52.935
2021-07-19,47.3649
2021-07-20,50.0658
2021-07-21,51.4823
2021-07-22,48.7819
2021-07-23,49.6055
2021-07-24,49.6055
2021-07-25,49.6055
2021-07-26,50.6562
2021-07-27,49.1972
2021-07-28,49.8425
2021-07-29,52.2532
2021-07-30,49.9403
2021-07-31,49.9403
2021-08-01,49.9403
2021-08-02,48.8868
2021-08-03,49.6761
2021-08-04,47.373
2021-08-05,49.0286
2021-08-06,51.5449
2021-08-07,51.5449
2021-08-08,51.5449
2021-08-09,52.0671
2021-08-10,53.8672
2021-08-11,55.9163
2021-08-12,55.6492
2021-08-13,54.9891
2021-08-14,54.9891
2021-08-15,54.9891
2021-08-16,54.478
2021-08-17,52.3483
2021-08-18,51.4777
2021-08-19,50.8313
2021-08-20,53.8299
2021-08-21,53.8299
2021-08-22,53.8299
2021-08-23,54.638
2021-08-24,55.4776
2021-08-25,56.9611
2021-08-26,53.7887
2021-08-27,56.5825
2021-08-28,56.5825
2021-08-29,56.5825
2021-08-30,53.3982
2021-08-31,53.7267
2021-09-01,51.4025
2021-09-02,50.4199
2021-09-03,49.1949
2021-09-04,49.1949
2021-09-05,49.1949
2021-09-06,49.1949
2021-09-07,46.0303
2021-09-08,45.8008
2021-09-09,47.1629
2021-09-10,45.8682
2021-09-11,45.8682
2021-09-12,45.8682
2021-09-13,47.0552
2021-09-14,44.8832
2021-09-15,46.5192
2021-09-16,43.9207
2021-09-17,44.3683
2021-09-18,44.3683
2021-09-19,44.3683
2021-09-20,40.646
2021-09-21,40.0197
2021-09-22,42.4787
2021-09-23,45.5696
2021-09-24,46.4736
2021-09-25,46.4736
2021-09-26,46.4736
2021-09-27,49.9154
2021-09-28,49.0655
2021-09-29,50.3936
2021-09-30,51.3265
2021-10-01,51.7782
2021-10-02,51.7782
2021-10-03,51.7782
2021-10-04,50.8396
2021-10-05,52.7874
2021-10-06,50.6727
2021-10-07,53.036
2021-10-08,54.6236
2021-10-09,54.6236
2021-10-10,54.6236
2021-10-11,51.509
2021-10-12,47.6487
2021-10-13,49.8975
2021-10-14,51.9983
2021-10-15,52.474
2021-10-16,52.474
2021-10-17,52.474
2021-10-18,51.2481
2021-10-19,51.2481
2021-10-20,53.7898
2021-10-21,52.7552
2021-10-22,52.6429
2021-10-23,52.6429
2021-10-24,52.6429
2021-10-25,53.1244
2021-10-26,53.1596
2021-10-27,48.8017
2021-10-28,48.2678
2021-10-29,52.9857
2021-10-30,52.9857
2021-10-31,52.9857
2021-11-01,56.6737
2021-11-02,56.0296
2021-11-03,57.2707
2021-11-04,55.0876
2021-11-05,57.1494
2021-11-06,57.1494
2021-11-07,57.1494
2021-11-08,56.7587
2021-11-09,56.7893
2021-11-10,58.5759
2021-11-11,60.1086
2021-11-12,60.423
2021-11-13,60.423
2021-11-14,60.423
2021-11-15,60.2443
2021-11-16,60.784
2021-11-17,56.8792
2021-11-18,55.4553
2021-11-19,55.371
2021-11-20,55.371
2021-11-21,55.371
2021-11-22,56.4669
2021-11-23,58.9747
2021-11-24,58.5218
2021-11-25,58.5218
2021-11-26,52.589
2021-11-27,52.589
2021-11-28,52.589
2021-11-29,53.347
2021-11-30,50.5716
2021-12-01,50.46
2021-12-02,54.7945
2021-12-03,53.0418
2021-12-04,53.0418
2021-12-05,53.0418
2021-12-06,54.8914
2021-12-07,56.8354
2021-12-08,58.3104
2021-12-09,57.0204
2021-12-10,56.8577
2021-12-11,56.8577
2021-12-12,56.8577
2021-12-13,54.913
2021-12-14,55.4386
2021-12-15,56.5519
2021-12-16,58.6874
2021-12-17,61.8534
2021-12-18,61.8534
2021-12-19,61.8534
2021-12-20,56.1943
2021-12-21,58.3472
2021-12-22,58.7287
2021-12-23,59.3884
2021-12-24,59.3884
2021-12-25,59.3884
2021-12-26,59.3884
2021-12-27,60.7407
2021-12-28,60.3251
2021-12-29,60.0277
2021-12-30,60.1438
2021-12-31,59.4292
2022-01-01,59.4292
2022-01-02,59.4292
2022-01-03,60.9299
2022-01-04,63.1575
2022-01-05,60.4065
2022-01-06,62.4059
2022-01-07,62.8906
2022-01-08,62.8906
2022-01-09,62.8906
2022-01-10,60.9051
2022-01-11,60.2344
2022-01-12,56.6629
2022-01-13,57.6029
2022-01-14,57.6346
2022-01-15,57.6346
2022-01-16,57.6346
2022-01-17,57.6346
2022-01-18,52.8537
2022-01-19,48.9079
2022-01-20,44.8173
2022-01-21,41.426
2022-01-22,41.426
2022-01-23,41.426
2022-01-24,41.1121
2022-01-25,39.9125
2022-01-26,41.3743
2022-01-27,38.7562
2022-01-28,42.1356
2022-01-29,42.1356
2022-01-30,42.1356
2022-01-31,42.7461
2022-02-01,41.9119
2022-02-02,40.8478
2022-02-03,41.0414
2022-02-04,42.897
2022-02-05,42.897
2022-02-06,42.897
2022-02-07,44.7485
2022-02-08,46.5063
2022-02-09,47.6196
2022-02-10,47.1935
2022-02-11,45.2599
2022-02-12,45.2599
2022-02-13,45.2599
2022-02-14,45.5292
2022-02-15,49.049
2022-02-16,49.8604
2022-02-17,45.793
2022-02-18,46.8066
2022-02-19,46.8066
2022-02-20,46.8066
2022-02-21,46.8066
2022-02-22,45.6093
2022-02-23,42.7512
2022-02-24,42.9438
2022-02-25,46.4484
2022-02-26,46.4484
2022-02-27,46.4484
2022-02-28,44.9887
2022-03-01,41.1686
2022-03-02,46.2359
2022-03-03,46.3984
2022-03-04,44.0834
2022-03-05,44.0834
2022-03-06,44.0834
2022-03-07,40.2953
2022-03-08,39.7411
2022-03-09,42.2406
2022-03-10,43.4374
2022-03-11,44.4626
2022-03-12,44.4626
2022-03-13,44.4626
2022-03-14,46.6875
2022-03-15,48.2116
2022-03-16,53.1335
2022-03-17,53.1335
2022-03-18,50.2548
2022-03-19,50.2548
2022-03-20,50.2548
2022-03-21,50.8173
2022-03-22,50.9893
2022-03-23,49.4391
2022-03-24,51.1527
2022-03-25,52.2213
2022-03-26,52.2213
2022-03-27,52.2213
2022-03-28,51.9038
2022-03-29,53.8206
2022-03-30,52.1905
2022-03-31,51.4173
2022-04-01,52.5979
2022-04-02,52.5979
2022-04-03,52.5979
2022-04-04,51.0194
2022-04-05,50.5615
2022-04-06,47.714
2022-04-07,45.3927
2022-04-08,46.2487
2022-04-09,46.2487
2022-04-10,46.2487
2022-04-11,46.9372
2022-04-12,45.1428
2022-04-13,45.8566
2022-04-14,43.9914
2022-04-15,43.9914
2022-04-16,43.9914
2022-04-17,43.9914
2022-04-18,43.0428
2022-04-19,47.0516
2022-04-20,47.1547
2022-04-21,44.0778
2022-04-22,42.1361
2022-04-23,42.1361
2022-04-24,42.1361
2022-04-25,41.9745
2022-04-26,39.346
2022-04-27,38.1234
2022-04-28,39.599
2022-04-29,37.2758
2022-04-30,37.2758
2022-05-01,37.2758
2022-05-02,37.0416
2022-05-03,40.1161
2022-05-04,43.7491
2022-05-05,41.6346
2022-05-06,42.3112
2022-05-07,42.3112
2022-05-08,42.3112
2022-05-09,43.697
2022-05-10,43.5859
2022-05-11,46.572
2022-05-12,48.4002
2022-05-13,49.2172
2022-05-14,49.2172
2022-05-15,49.2172
2022-05-16,50.7657
2022-05-17,54.3089
2022-05-18,50.8445
2022-05-19,51.6132
2022-05-20,52.6445
2022-05-21,52.6445
2022-05-22,52.6445
2022-05-23,52.9704
2022-05-24,53.6306
2022-05-25,54.531
2022-05-26,56.2872
2022-05-27,58.0205
2022-05-28,58.0205
2022-05-29,58.0205
2022-05-30,58.0205
2022-05-31,56.6708
2022-06-01,57.3269
2022-06-02,59.2952
2022-06-03,56.1624
2022-06-04,56.1624
2022-06-05,56.1624
2022-06-06,56.2776
2022-06-07,57.7141
2022-06-08,54.879
2022-06-09,53.1036
2022-06-10,49.8974
2022-06-11,49.8974
2022-06-12,49.8974
2022-06-13,45.3534
2022-06-14,44.8594
2022-06-15,44.141
2022-06-16,40.6927
2022-06-17,41.2637
2022-06-18,41.2637
2022-06-19,41.2637
2022-06-20,41.2637
2022-06-21,44.2815
2022-06-22,43.1737
2022-06-23,43.7628
2022-06-24,50.8341
2022-06-25,50.8341
2022-06-26,50.8341
2022-06-27,50.4027
2022-06-28,50.1095
2022-06-29,49.8993
2022-06-30,49.7759
2022-07-01,50.8143
2022-07-02,50.8143
2022-07-03,50.8143
2022-07-04,50.8143
2022-07-05,51.2879
2022-07-06,51.8
2022-07-07,54.1972
2022-07-08,52.9587
2022-07-09,52.9587
2022-07-10,52.9587
2022-07-11,52.1139
2022-07-12,52.5705
2022-07-13,50.9551
2022-07-14,53.2974
2022-07-15,55.9055
2022-07-16,55.9055
2022-07-17,55.9055
2022-07-18,53.3319
2022-07-19,55.4248
2022-07-20,55.6306
2022-07-21,57.0946
2022-07-22,56.9779
2022-07-23,56.9779
2022-07-24,56.9779
2022-07-25,58.1861
2022-07-26,56.975
2022-07-27,57.0058
2022-07-28,58.5734
2022-07-29,54.8799
2022-07-30,54.8799
2022-07-31,54.8799
2022-08-01,56.1376
2022-08-02,53.8102
2022-08-03,55.0942
2022-08-04,54.584
2022-08-05,55.0183
2022-08-06,55.0183
2022-08-07,55.0183
2022-08-08,55.4589
2022-08-09,55.7006
2022-08-10,57.0775
2022-08-11,56.2634
2022-08-12,59.2061
2022-08-13,59.2061
2022-08-14,59.2061
2022-08-15,60.0899
2022-08-16,58.8648
2022-08-17,58.5797
2022-08-18,59.9832
2022-08-19,57.2137
2022-08-20,57.2137
2022-08-21,57.2137
2022-08-22,53.1029
2022-08-23,52.0735
2022-08-24,53.7073
2022-08-25,56.0666
2022-08-26,54.1492
2022-08-27,54.1492
2022-08-28,54.1492
2022-08-29,52.8609
2022-08-30,51.994
2022-08-31,51.8683
2022-09-01,51.7389
2022-09-02,49.7282
2022-09-03,49.7282
2022-09-04,49.7282
2022-09-05,49.7282
2022-09-06,50.7395
2022-09-07,54.0837
2022-09-08,56.6223
2022-09-09,57.0087
2022-09-10,57.0087
2022-09-11,57.0087
2022-09-12,57.856
2022-09-13,52.9527
2022-09-14,52.0731
2022-09-15,51.7766
2022-09-16,49.7258
2022-09-17,49.7258
2022-09-18,49.7258
2022-09-19,56.0473
2022-09-20,55.5432
2022-09-21,52.1472
2022-09-22,52.255
2022-09-23,49.2683
2022-09-24,49.2683
2022-09-25,49.2683
2022-09-26,46.9886
2022-09-27,45.1646
2022-09-28,46.1655
2022-09-29,45.7851
2022-09-30,47.0968
2022-10-01,47.0968
2022-10-02,47.0968
2022-10-03,48.2307
2022-10-04,50.0882
2022-10-05,48.1124
2022-10-06,46.8979
2022-10-07,43.7154
2022-10-08,43.7154
2022-10-09,43.7154
2022-10-10,43.9293
2022-10-11,41.4828
2022-10-12,41.5726
2022-10-13,43.9304
2022-10-14,43.0488
2022-10-15,43.0488
2022-10-16,43.0488
2022-10-17,44.3811
2022-10-18,46.5375
2022-10-19,43.6982
2022-10-20,41.1341
2022-10-21,44.1432
2022-10-22,44.1432
2022-10-23,44.1432
2022-10-24,45.1643
2022-10-25,45.6168
2022-10-26,45.9523
2022-10-27,48.617
2022-10-28,57.4896
2022-10-29,57.4896
2022-10-30,57.4896
2022-10-31,55.2986
2022-11-01,56.5754
2022-11-02,54.4193
2022-11-03,55.1092
2022-11-04,56.7861
2022-11-05,56.7861
2022-11-06,56.7861
2022-11-07,57.7389
2022-11-08,59.4754
2022-11-09,56.7518
2022-11-10,57.443
2022-11-11,56.7394
2022-11-12,56.7394
2022-11-13,56.7394
2022-11-14,54.5875
2022-11-15,57.8368
2022-11-16,58.807
2022-11-17,60.3701
2022-11-18,62.4298
2022-11-19,62.4298
2022-11-20,62.4298
2022-11-21,60.5411
2022-11-22,61.6891
2022-11-23,60.7145
2022-11-24,60.7145
2022-11-25,61.3463
2022-11-26,61.3463
2022-11-27,61.3463
2022-11-28,60.0967
2022-11-29,60.7582
2022-11-30,61.6354
2022-12-01,61.8285
2022-12-02,62.6073
2022-12-03,62.6073
2022-12-04,62.6073
2022-12-05,61.9535
2022-12-06,58.908
2022-12-07,57.8541
2022-12-08,56.165
2022-12-09,53.5918
2022-12-10,53.5918
2022-12-11,53.5918
2022-12-12,53.698
2022-12-13,53.529
2022-12-14,52.9262
2022-12-15,51.2211
2022-12-16,50.7141
2022-12-17,50.7141
2022-12-18,50.7141
2022-12-19,51.4597
2022-12-20,49.9822
2022-12-21,54.148
2022-12-22,49.9289
2022-12-23,51.0507
2022-12-24,51.0507
2022-12-25,51.0507
2022-12-26,51.0507
2022-12-27,51.8586
2022-12-28,49.8327
2022-12-29,53.963
2022-12-30,52.9873
2022-12-31,52.9873
2023-01-01,52.9873
2023-01-02,52.9873
2023-01-03,56.3233
2023-01-04,57.9001
2023-01-05,57.1741
2023-01-06,59.6668
2023-01-07,59.6668
2023-01-08,59.6668
2023-01-09,58.0277
2023-01-10,58.4933
2023-01-11,58.0492
2023-01-12,60.2354
2023-01-13,61.4527
2023-01-14,61.4527
2023-01-15,61.4527
2023-01-16,61.4527
2023-01-17,58.5151
2023-01-18,58.1171
2023-01-19,56.3551
2023-01-20,56.9625
2023-01-21,56.9625
2023-01-22,56.9625
2023-01-23,56.154
2023-01-24,54.0383
2023-01-25,53.9506
2023-01-26,56.4005
2023-01-27,57.9214
2023-01-28,57.9214
2023-01-29,57.9214
2023-01-30,56.7577
2023-01-31,59.6743
2023-02-01,62.8339
2023-02-02,62.9472
2023-02-03,63.7477
2023-02-04,63.7477
2023-02-05,63.7477
2023-02-06,61.7754
2023-02-07,62.2918
2023-02-08,59.2708
2023-02-09,57.0993
2023-02-10,59.546
2023-02-11,59.546
2023-02-12,59.546
2023-02-13,62.5235
2023-02-14,60.2524
2023-02-15,58.3662
2023-02-16,58.5224
2023-02-17,58.5546
2023-02-18,58.5546
2023-02-19,58.5546
2023-02-20,58.5546
2023-02-21,55.4409
2023-02-22,53.5067
2023-02-23,53.6159
2023-02-24,53.7656
2023-02-25,53.7656
2023-02-26,53.7656
2023-02-27,54.1485
2023-02-28,55.5201
2023-03-01,57.4233
2023-03-02,56.9867
2023-03-03,57.9782
2023-03-04,57.9782
2023-03-05,57.9782
2023-03-06,56.9719
2023-03-07,57.9164
2023-03-08,56.883
2023-03-09,51.6839
2023-03-10,51.4607
2023-03-11,51.4607
2023-03-12,51.4607
2023-03-13,50.2924
2023-03-14,55.2993
2023-03-15,51.9797
2023-03-16,55.9399
2023-03-17,54.3794
2023-03-18,54.3794
2023-03-19,54.3794
