,ALK US Equity
2020-04-20,37.8837
2020-04-21,37.188
2020-04-22,36.6254
2020-04-23,37.4878
2020-04-24,37.3388
2020-04-25,37.3388
2020-04-26,37.3388
2020-04-27,37.2099
2020-04-28,42.0355
2020-04-29,44.8787
2020-04-30,43.5279
2020-05-01,41.4275
2020-05-02,41.4275
2020-05-03,41.4275
2020-05-04,40.3087
2020-05-05,40.5565
2020-05-06,39.5872
2020-05-07,40.1326
2020-05-08,42.3747
2020-05-09,42.3747
2020-05-10,42.3747
2020-05-11,40.8901
2020-05-12,39.5696
2020-05-13,38.4386
2020-05-14,39.2756
2020-05-15,38.8264
2020-05-16,38.8264
2020-05-17,38.8264
2020-05-18,43.3233
2020-05-19,42.9509
2020-05-20,44.9591
2020-05-21,46.8698
2020-05-22,46.0123
2020-05-23,46.0123
2020-05-24,46.0123
2020-05-25,46.0123
2020-05-26,50.5859
2020-05-27,51.3409
2020-05-28,49.9184
2020-05-29,49.6184
2020-05-30,49.6184
2020-05-31,49.6184
2020-06-01,51.7514
2020-06-02,51.8503
2020-06-03,55.1262
2020-06-04,58.0055
2020-06-05,58.3715
2020-06-06,58.3715
2020-06-07,58.3715
2020-06-08,64.4048
2020-06-09,59.4941
2020-06-10,54.681
2020-06-11,49.4093
2020-06-12,51.7617
2020-06-13,51.7617
2020-06-14,51.7617
2020-06-15,51.1635
2020-06-16,51.5277
2020-06-17,50.8149
2020-06-18,50.8501
2020-06-19,49.7822
2020-06-20,49.7822
2020-06-21,49.7822
2020-06-22,49.9509
2020-06-23,50.2964
2020-06-24,47.9743
2020-06-25,49.0611
2020-06-26,47.9396
2020-06-27,47.9396
2020-06-28,47.9396
2020-06-29,50.5273
2020-06-30,49.8884
2020-07-01,49.3325
2020-07-02,50.1433
2020-07-03,50.1433
2020-07-04,50.1433
2020-07-05,50.1433
2020-07-06,50.7521
2020-07-07,49.7091
2020-07-08,49.883
2020-07-09,47.932
2020-07-10,49.3836
2020-07-11,49.3836
2020-07-12,49.3836
2020-07-13,48.4626
2020-07-14,49.1664
2020-07-15,52.745
2020-07-16,51.0619
2020-07-17,50.745
2020-07-18,50.745
2020-07-19,50.745
2020-07-20,49.4855
2020-07-21,49.8452
2020-07-22,49.9641
2020-07-23,50.4139
2020-07-24,48.453
2020-07-25,48.453
2020-07-26,48.453
2020-07-27,47.3755
2020-07-28,48.4825
2020-07-29,48.1864
2020-07-30,48.0599
2020-07-31,47.7745
2020-08-01,47.7745
2020-08-02,47.7745
2020-08-03,47.1946
2020-08-04,47.6428
2020-08-05,49.7888
2020-08-06,50.7332
2020-08-07,51.0076
2020-08-08,51.0076
2020-08-09,51.0076
2020-08-10,54.6391
2020-08-11,54.2139
2020-08-12,53.3863
2020-08-13,52.3216
2020-08-14,52.145
2020-08-15,52.145
2020-08-16,52.145
2020-08-17,49.8958
2020-08-18,49.7863
2020-08-19,49.2432
2020-08-20,49.1128
2020-08-21,48.5476
2020-08-22,48.5476
2020-08-23,48.5476
2020-08-24,52.0562
2020-08-25,52.3617
2020-08-26,50.5721
2020-08-27,53.4901
2020-08-28,56.7448
2020-08-29,56.7448
2020-08-30,56.7448
2020-08-31,53.645
2020-09-01,53.9375
2020-09-02,55.8398
2020-09-03,55.6956
2020-09-04,56.3228
2020-09-05,56.3228
2020-09-06,56.3228
2020-09-07,56.3228
2020-09-08,57.4531
2020-09-09,55.676
2020-09-10,56.009
2020-09-11,54.9225
2020-09-12,54.9225
2020-09-13,54.9225
2020-09-14,56.7513
2020-09-15,57.7579
2020-09-16,59.1382
2020-09-17,57.1449
2020-09-18,54.9522
2020-09-19,54.9522
2020-09-20,54.9522
2020-09-21,48.9953
2020-09-22,49.3959
2020-09-23,47.7472
2020-09-24,45.9432
2020-09-25,47.7052
2020-09-26,47.7052
2020-09-27,47.7052
2020-09-28,49.1457
2020-09-29,47.7369
2020-09-30,47.6719
2020-10-01,48.1828
2020-10-02,49.2984
2020-10-03,49.2984
2020-10-04,49.2984
2020-10-05,49.3908
2020-10-06,46.7804
2020-10-07,48.5481
2020-10-08,51.4368
2020-10-09,51.5417
2020-10-10,51.5417
2020-10-11,51.5417
2020-10-12,51.0098
2020-10-13,50.2247
2020-10-14,51.2656
2020-10-15,50.2381
2020-10-16,52.7262
2020-10-17,52.7262
2020-10-18,52.7262
2020-10-19,53.1484
2020-10-20,53.798
2020-10-21,53.274
2020-10-22,54.9753
2020-10-23,56.7491
2020-10-24,56.7491
2020-10-25,56.7491
2020-10-26,50.4731
2020-10-27,48.4167
2020-10-28,45.3839
2020-10-29,47.454
2020-10-30,49.5078
2020-10-31,49.5078
2020-11-01,49.5078
2020-11-02,50.1971
2020-11-03,50.7282
2020-11-04,49.3029
2020-11-05,51.8445
2020-11-06,50.1119
2020-11-07,50.1119
2020-11-08,50.1119
2020-11-09,61.251
2020-11-10,60.5381
2020-11-11,58.4103
2020-11-12,55.1317
2020-11-13,57.9765
2020-11-14,57.9765
2020-11-15,57.9765
2020-11-16,60.831
2020-11-17,61.1585
2020-11-18,61.4475
2020-11-19,62.3068
2020-11-20,60.9025
2020-11-21,60.9025
2020-11-22,60.9025
2020-11-23,63.135
2020-11-24,65.8108
2020-11-25,65.9074
2020-11-26,65.9074
2020-11-27,64.1815
2020-11-28,64.1815
2020-11-29,64.1815
2020-11-30,63.1038
2020-12-01,63.0472
2020-12-02,63.4432
2020-12-03,65.3322
2020-12-04,65.1903
2020-12-05,65.1903
2020-12-06,65.1903
2020-12-07,61.3895
2020-12-08,61.3129
2020-12-09,60.1286
2020-12-10,61.3073
2020-12-11,58.5907
2020-12-12,58.5907
2020-12-13,58.5907
2020-12-14,56.8354
2020-12-15,58.7207
2020-12-16,57.6417
2020-12-17,58.2169
2020-12-18,58.4669
2020-12-19,58.4669
2020-12-20,58.4669
2020-12-21,58.2067
2020-12-22,58.3982
2020-12-23,60.5424
2020-12-24,61.1129
2020-12-25,61.1129
2020-12-26,61.1129
2020-12-27,61.1129
2020-12-28,61.5755
2020-12-29,60.338
2020-12-30,61.6008
2020-12-31,59.571
2021-01-01,59.571
2021-01-02,59.571
2021-01-03,59.571
2021-01-04,53.933
2021-01-05,54.9244
2021-01-06,57.46
2021-01-07,57.0599
2021-01-08,56.3697
2021-01-09,56.3697
2021-01-10,56.3697
2021-01-11,54.6989
2021-01-12,57.1375
2021-01-13,57.384
2021-01-14,62.3792
2021-01-15,58.8417
2021-01-16,58.8417
2021-01-17,58.8417
2021-01-18,58.8417
2021-01-19,60.2386
2021-01-20,61.6364
2021-01-21,59.9517
2021-01-22,58.9901
2021-01-23,58.9901
2021-01-24,58.9901
2021-01-25,56.0124
2021-01-26,54.0876
2021-01-27,49.2148
2021-01-28,51.9498
2021-01-29,49.1798
2021-01-30,49.1798
2021-01-31,49.1798
2021-02-01,50.745
2021-02-02,51.8591
2021-02-03,54.4608
2021-02-04,56.9447
2021-02-05,56.4521
2021-02-06,56.4521
2021-02-07,56.4521
2021-02-08,59.9192
2021-02-09,57.7225
2021-02-10,59.5759
2021-02-11,59.946
2021-02-12,59.7232
2021-02-13,59.7232
2021-02-14,59.7232
2021-02-15,59.7232
2021-02-16,62.3717
2021-02-17,62.4254
2021-02-18,62.2599
2021-02-19,64.8112
2021-02-20,64.8112
2021-02-21,64.8112
2021-02-22,66.1346
2021-02-23,68.7912
2021-02-24,69.5802
2021-02-25,66.0689
2021-02-26,65.0979
2021-02-27,65.0979
2021-02-28,65.0979
2021-03-01,64.7515
2021-03-02,65.3439
2021-03-03,65.8866
2021-03-04,63.34
2021-03-05,63.633
2021-03-06,63.633
2021-03-07,63.633
2021-03-08,66.7859
2021-03-09,64.7261
2021-03-10,63.8008
2021-03-11,62.5067
2021-03-12,64.9544
2021-03-13,64.9544
2021-03-14,64.9544
2021-03-15,68.5628
2021-03-16,66.1089
2021-03-17,68.3189
2021-03-18,63.9861
2021-03-19,64.1573
2021-03-20,64.1573
2021-03-21,64.1573
2021-03-22,60.6715
2021-03-23,56.5216
2021-03-24,56.1925
2021-03-25,58.6124
2021-03-26,59.183
2021-03-27,59.183
2021-03-28,59.183
2021-03-29,57.9931
2021-03-30,60.4413
2021-03-31,59.3704
2021-04-01,59.654
2021-04-02,59.654
2021-04-03,59.654
2021-04-04,59.654
2021-04-05,61.253
2021-04-06,63.7168
2021-04-07,61.6065
2021-04-08,61.9185
2021-04-09,61.824
2021-04-10,61.824
2021-04-11,61.824
2021-04-12,59.7335
2021-04-13,58.0837
2021-04-14,58.4682
2021-04-15,56.715
2021-04-16,56.5611
2021-04-17,56.5611
2021-04-18,56.5611
2021-04-19,55.6857
2021-04-20,52.8595
2021-04-21,55.2826
2021-04-22,52.5739
2021-04-23,55.3
2021-04-24,55.3
2021-04-25,55.3
2021-04-26,55.6167
2021-04-27,55.0193
2021-04-28,54.3698
2021-04-29,54.2466
2021-04-30,54.9984
2021-05-01,54.9984
2021-05-02,54.9984
2021-05-03,54.2701
2021-05-04,50.9652
2021-05-05,51.4676
2021-05-06,51.6579
2021-05-07,52.9213
2021-05-08,52.9213
2021-05-09,52.9213
2021-05-10,51.6072
2021-05-11,49.1894
2021-05-12,48.0329
2021-05-13,51.6806
2021-05-14,55.3187
2021-05-15,55.3187
2021-05-16,55.3187
2021-05-17,57.5751
2021-05-18,55.3929
2021-05-19,53.9221
2021-05-20,52.5685
2021-05-21,52.028
2021-05-22,52.028
2021-05-23,52.028
2021-05-24,53.644
2021-05-25,52.1052
2021-05-26,54.0025
2021-05-27,55.0495
2021-05-28,53.1028
2021-05-29,53.1028
2021-05-30,53.1028
2021-05-31,53.1028
2021-06-01,53.5722
2021-06-02,50.9348
2021-06-03,47.5448
2021-06-04,47.5311
2021-06-05,47.5311
2021-06-06,47.5311
2021-06-07,47.7032
2021-06-08,48.8703
2021-06-09,47.8551
2021-06-10,46.7903
2021-06-11,47.7589
2021-06-12,47.7589
2021-06-13,47.7589
2021-06-14,46.2135
2021-06-15,46.034
2021-06-16,45.4254
2021-06-17,43.5068
2021-06-18,44.7604
2021-06-19,44.7604
2021-06-20,44.7604
2021-06-21,47.8177
2021-06-22,46.5551
2021-06-23,45.8896
2021-06-24,45.5296
2021-06-25,45.084
2021-06-26,45.084
2021-06-27,45.084
2021-06-28,42.3007
2021-06-29,40.4281
2021-06-30,40.7978
2021-07-01,43.0719
2021-07-02,41.9991
2021-07-03,41.9991
2021-07-04,41.9991
2021-07-05,41.9991
2021-07-06,39.8322
2021-07-07,37.7511
2021-07-08,38.0921
2021-07-09,41.4122
2021-07-10,41.4122
2021-07-11,41.4122
2021-07-12,41.9955
2021-07-13,39.1456
2021-07-14,39.052
2021-07-15,38.1883
2021-07-16,35.2984
2021-07-17,35.2984
2021-07-18,35.2984
2021-07-19,33.263
2021-07-20,38.6783
2021-07-21,42.5201
2021-07-22,43.2005
2021-07-23,43.678
2021-07-24,43.678
2021-07-25,43.678
2021-07-26,47.5782
2021-07-27,45.8164
2021-07-28,46.3796
2021-07-29,45.2211
2021-07-30,44.0684
2021-07-31,44.0684
2021-08-01,44.0684
2021-08-02,42.2739
2021-08-03,43.1448
2021-08-04,40.5724
2021-08-05,44.6352
2021-08-06,45.1535
2021-08-07,45.1535
2021-08-08,45.1535
2021-08-09,43.7724
2021-08-10,46.4723
2021-08-11,48.0433
2021-08-12,46.7682
2021-08-13,45.422
2021-08-14,45.422
2021-08-15,45.422
2021-08-16,45.0548
2021-08-17,42.1788
2021-08-18,41.7239
2021-08-19,40.5478
2021-08-20,41.2444
2021-08-21,41.2444
2021-08-22,41.2444
2021-08-23,42.745
2021-08-24,46.2425
2021-08-25,47.1578
2021-08-26,46.4309
2021-08-27,48.22
2021-08-28,48.22
2021-08-29,48.22
2021-08-30,45.9166
2021-08-31,47.0091
2021-09-01,46.8382
2021-09-02,47.9243
2021-09-03,46.7421
2021-09-04,46.7421
2021-09-05,46.7421
2021-09-06,46.7421
2021-09-07,46.7979
2021-09-08,45.5635
2021-09-09,48.9268
2021-09-10,45.5341
2021-09-11,45.5341
2021-09-12,45.5341
2021-09-13,47.4459
2021-09-14,46.1005
2021-09-15,46.1739
2021-09-16,47.4335
2021-09-17,47.2652
2021-09-18,47.2652
2021-09-19,47.2652
2021-09-20,47.3425
2021-09-21,45.8648
2021-09-22,48.4871
2021-09-23,52.6483
2021-09-24,54.2586
2021-09-25,54.2586
2021-09-26,54.2586
2021-09-27,54.9943
2021-09-28,54.9347
2021-09-29,53.3979
2021-09-30,49.9266
2021-10-01,55.7212
2021-10-02,55.7212
2021-10-03,55.7212
2021-10-04,55.5181
2021-10-05,54.6011
2021-10-06,53.5736
2021-10-07,52.0805
2021-10-08,51.2774
2021-10-09,51.2774
2021-10-10,51.2774
2021-10-11,48.9017
2021-10-12,48.8493
2021-10-13,46.4623
2021-10-14,47.3808
2021-10-15,47.8627
2021-10-16,47.8627
2021-10-17,47.8627
2021-10-18,47.2362
2021-10-19,46.3748
2021-10-20,47.0203
2021-10-21,45.1176
2021-10-22,41.1926
2021-10-23,41.1926
2021-10-24,41.1926
2021-10-25,41.4791
2021-10-26,42.2182
2021-10-27,39.7623
2021-10-28,40.1088
2021-10-29,40.0136
2021-10-30,40.0136
2021-10-31,40.0136
2021-11-01,44.3647
2021-11-02,43.9162
2021-11-03,47.0678
2021-11-04,46.7009
2021-11-05,53.489
2021-11-06,53.489
2021-11-07,53.489
2021-11-08,52.5894
2021-11-09,52.4923
2021-11-10,50.0257
2021-11-11,48.6864
2021-11-12,46.6341
2021-11-13,46.6341
2021-11-14,46.6341
2021-11-15,46.6742
2021-11-16,43.6546
2021-11-17,43.0876
2021-11-18,41.4946
2021-11-19,41.9387
2021-11-20,41.9387
2021-11-21,41.9387
2021-11-22,42.7036
2021-11-23,42.1128
2021-11-24,42.5358
2021-11-25,42.5358
2021-11-26,37.1397
2021-11-27,37.1397
2021-11-28,37.1397
2021-11-29,37.1397
2021-11-30,35.9001
2021-12-01,32.9523
2021-12-02,40.1539
2021-12-03,38.8832
2021-12-04,38.8832
2021-12-05,38.8832
2021-12-06,42.9158
2021-12-07,42.5335
2021-12-08,44.5769
2021-12-09,44.5617
2021-12-10,45.0456
2021-12-11,45.0456
2021-12-12,45.0456
2021-12-13,42.9217
2021-12-14,42.6786
2021-12-15,42.9502
2021-12-16,41.3146
2021-12-17,43.0455
2021-12-18,43.0455
2021-12-19,43.0455
2021-12-20,41.955
2021-12-21,47.408
2021-12-22,47.6318
2021-12-23,49.1785
2021-12-24,49.1785
2021-12-25,49.1785
2021-12-26,49.1785
2021-12-27,48.4649
2021-12-28,49.0008
2021-12-29,47.6106
2021-12-30,47.2457
2021-12-31,47.5782
2022-01-01,47.5782
2022-01-02,47.5782
2022-01-03,51.4739
2022-01-04,53.9537
2022-01-05,52.5839
2022-01-06,51.9618
2022-01-07,54.478
2022-01-08,54.478
2022-01-09,54.478
2022-01-10,52.9213
2022-01-11,54.4964
2022-01-12,52.7726
2022-01-13,55.2151
2022-01-14,53.6567
2022-01-15,53.6567
2022-01-16,53.6567
2022-01-17,53.6567
2022-01-18,52.0374
2022-01-19,50.842
2022-01-20,49.7565
2022-01-21,46.4755
2022-01-22,46.4755
2022-01-23,46.4755
2022-01-24,45.4027
2022-01-25,47.0148
2022-01-26,47.2595
2022-01-27,47.8615
2022-01-28,47.189
2022-01-29,47.189
2022-01-30,47.189
2022-01-31,52.1382
2022-02-01,52.2683
2022-02-02,51.3201
2022-02-03,49.0967
2022-02-04,49.6054
2022-02-05,49.6054
2022-02-06,49.6054
2022-02-07,53.2226
2022-02-08,57.1215
2022-02-09,58.5873
2022-02-10,58.6339
2022-02-11,54.8394
2022-02-12,54.8394
2022-02-13,54.8394
2022-02-14,55.1263
2022-02-15,59.6502
2022-02-16,60.2224
2022-02-17,57.2414
2022-02-18,57.0357
2022-02-19,57.0357
2022-02-20,57.0357
2022-02-21,57.0357
2022-02-22,55.0706
2022-02-23,51.2462
2022-02-24,51.8995
2022-02-25,54.1889
2022-02-26,54.1889
2022-02-27,54.1889
2022-02-28,51.5401
2022-03-01,45.4348
2022-03-02,45.9231
2022-03-03,44.1707
2022-03-04,41.0889
2022-03-05,41.0889
2022-03-06,41.0889
2022-03-07,35.0431
2022-03-08,40.034
2022-03-09,43.0132
2022-03-10,43.7797
2022-03-11,43.3965
2022-03-12,43.3965
2022-03-13,43.3965
2022-03-14,44.5826
2022-03-15,47.6936
2022-03-16,51.5705
2022-03-17,51.0793
2022-03-18,52.1871
2022-03-19,52.1871
2022-03-20,52.1871
2022-03-21,50.2261
2022-03-22,51.2584
2022-03-23,50.694
2022-03-24,53.0672
2022-03-25,54.9174
2022-03-26,54.9174
2022-03-27,54.9174
2022-03-28,54.5466
2022-03-29,56.0209
2022-03-30,55.4319
2022-03-31,55.4319
2022-04-01,55.3336
2022-04-02,55.3336
2022-04-03,55.3336
2022-04-04,54.0286
2022-04-05,53.5491
2022-04-06,50.6161
2022-04-07,48.1702
2022-04-08,46.5937
2022-04-09,46.5937
2022-04-10,46.5937
2022-04-11,47.4433
2022-04-12,48.4517
2022-04-13,52.6166
2022-04-14,53.8202
2022-04-15,53.8202
2022-04-16,53.8202
2022-04-17,53.8202
2022-04-18,53.4009
2022-04-19,55.3658
2022-04-20,55.9343
2022-04-21,56.0584
2022-04-22,52.2849
2022-04-23,52.2849
2022-04-24,52.2849
2022-04-25,52.106
2022-04-26,48.1102
2022-04-27,48.7873
2022-04-28,50.7211
2022-04-29,48.9615
2022-04-30,48.9615
2022-05-01,48.9615
2022-05-02,47.0104
2022-05-03,47.0104
2022-05-04,47.7476
2022-05-05,44.326
2022-05-06,43.081
2022-05-07,43.081
2022-05-08,43.081
2022-05-09,39.4094
2022-05-10,39.7694
2022-05-11,37.8389
2022-05-12,36.5135
2022-05-13,39.3346
2022-05-14,39.3346
2022-05-15,39.3346
2022-05-16,38.6993
2022-05-17,42.8975
2022-05-18,41.1622
2022-05-19,41.4684
2022-05-20,40.6657
2022-05-21,40.6657
2022-05-22,40.6657
2022-05-23,41.3068
2022-05-24,38.6098
2022-05-25,40.312
2022-05-26,43.6629
2022-05-27,45.7424
2022-05-28,45.7424
2022-05-29,45.7424
2022-05-30,45.7424
2022-05-31,45.5151
2022-06-01,43.3026
2022-06-02,44.653
2022-06-03,47.0248
2022-06-04,47.0248
2022-06-05,47.0248
2022-06-06,46.9829
2022-06-07,47.7541
2022-06-08,45.995
2022-06-09,43.2398
2022-06-10,40.6817
2022-06-11,40.6817
2022-06-12,40.6817
2022-06-13,37.2965
2022-06-14,36.9545
2022-06-15,37.9883
2022-06-16,35.4001
2022-06-17,38.4208
2022-06-18,38.4208
2022-06-19,38.4208
2022-06-20,38.4208
2022-06-21,38.5745
2022-06-22,38.4202
2022-06-23,37.8938
2022-06-24,41.4599
2022-06-25,41.4599
2022-06-26,41.4599
2022-06-27,40.2181
2022-06-28,40.1116
2022-06-29,39.7485
2022-06-30,39.2222
2022-07-01,41.3161
2022-07-02,41.3161
2022-07-03,41.3161
2022-07-04,41.3161
2022-07-05,41.999
2022-07-06,41.3665
2022-07-07,41.2298
2022-07-08,41.1173
2022-07-09,41.1173
2022-07-10,41.1173
2022-07-11,40.3351
2022-07-12,43.2976
2022-07-13,42.4903
2022-07-14,41.7889
2022-07-15,42.8684
2022-07-16,42.8684
2022-07-17,42.8684
2022-07-18,43.3284
2022-07-19,45.9086
2022-07-20,47.1145
2022-07-21,46.7434
2022-07-22,45.9587
2022-07-23,45.9587
2022-07-24,45.9587
2022-07-25,47.9908
2022-07-26,45.5904
2022-07-27,48.362
2022-07-28,48.7892
2022-07-29,49.4187
2022-07-30,49.4187
2022-07-31,49.4187
2022-08-01,51.1841
2022-08-02,49.7242
2022-08-03,53.091
2022-08-04,54.1842
2022-08-05,53.4157
2022-08-06,53.4157
2022-08-07,53.4157
2022-08-08,53.873
2022-08-09,51.629
2022-08-10,53.2845
2022-08-11,52.4821
2022-08-12,54.5502
2022-08-13,54.5502
2022-08-14,54.5502
2022-08-15,56.5084
2022-08-16,56.0359
2022-08-17,52.5712
2022-08-18,52.6658
2022-08-19,50.1017
2022-08-20,50.1017
2022-08-21,50.1017
2022-08-22,47.6625
2022-08-23,48.3031
2022-08-24,50.1557
2022-08-25,51.7098
2022-08-26,49.0845
2022-08-27,49.0845
2022-08-28,49.0845
2022-08-29,48.5974
2022-08-30,49.0783
2022-08-31,46.5141
2022-09-01,46.7995
2022-09-02,46.6608
2022-09-03,46.6608
2022-09-04,46.6608
2022-09-05,46.6608
2022-09-06,47.3069
2022-09-07,52.0099
2022-09-08,51.1473
2022-09-09,52.9047
2022-09-10,52.9047
2022-09-11,52.9047
2022-09-12,53.4227
2022-09-13,49.3616
2022-09-14,51.4337
2022-09-15,52.0309
2022-09-16,48.1893
2022-09-17,48.1893
2022-09-18,48.1893
2022-09-19,50.9776
2022-09-20,50.0814
2022-09-21,46.615
2022-09-22,43.8666
2022-09-23,42.1118
2022-09-24,42.1118
2022-09-25,42.1118
2022-09-26,39.2061
2022-09-27,39.7302
2022-09-28,42.5075
2022-09-29,40.7016
2022-09-30,40.7231
2022-10-01,40.7231
2022-10-02,40.7231
2022-10-03,42.3683
2022-10-04,47.7743
2022-10-05,47.7928
2022-10-06,47.4452
2022-10-07,45.7753
2022-10-08,45.7753
2022-10-09,45.7753
2022-10-10,45.2487
2022-10-11,44.4972
2022-10-12,45.4975
2022-10-13,46.9495
2022-10-14,46.8186
2022-10-15,46.8186
2022-10-16,46.8186
2022-10-17,46.2469
2022-10-18,48.0197
2022-10-19,47.0487
2022-10-20,43.3987
2022-10-21,45.8896
2022-10-22,45.8896
2022-10-23,45.8896
2022-10-24,49.1086
2022-10-25,50.7122
2022-10-26,49.64
2022-10-27,50.4479
2022-10-28,52.6703
2022-10-29,52.6703
2022-10-30,52.6703
2022-10-31,52.727
2022-11-01,52.8439
2022-11-02,50.7656
2022-11-03,51.343
2022-11-04,53.4024
2022-11-05,53.4024
2022-11-06,53.4024
2022-11-07,53.7596
2022-11-08,53.9221
2022-11-09,51.8495
2022-11-10,57.085
2022-11-11,57.6322
2022-11-12,57.6322
2022-11-13,57.6322
2022-11-14,55.3253
2022-11-15,56.3939
2022-11-16,53.7128
2022-11-17,54.0987
2022-11-18,55.6294
2022-11-19,55.6294
2022-11-20,55.6294
2022-11-21,54.7325
2022-11-22,53.9278
2022-11-23,54.6979
2022-11-24,54.6979
2022-11-25,55.8237
2022-11-26,55.8237
2022-11-27,55.8237
2022-11-28,53.0939
2022-11-29,54.8281
2022-11-30,56.4166
2022-12-01,56.3407
2022-12-02,54.5439
2022-12-03,54.5439
2022-12-04,54.5439
2022-12-05,54.565
2022-12-06,53.5109
2022-12-07,48.7145
2022-12-08,48.2275
2022-12-09,49.4165
2022-12-10,49.4165
2022-12-11,49.4165
2022-12-12,52.1236
2022-12-13,51.0082
2022-12-14,52.0471
2022-12-15,47.4946
2022-12-16,48.6278
2022-12-17,48.6278
2022-12-18,48.6278
2022-12-19,45.8689
2022-12-20,46.275
2022-12-21,48.1451
2022-12-22,46.0864
2022-12-23,47.1129
2022-12-24,47.1129
2022-12-25,47.1129
2022-12-26,47.1129
2022-12-27,44.951
2022-12-28,43.0813
2022-12-29,46.6895
2022-12-30,46.9887
2022-12-31,46.9887
2023-01-01,46.9887
2023-01-02,46.9887
2023-01-03,45.4065
2023-01-04,50.1688
2023-01-05,49.7701
2023-01-06,52.1908
2023-01-07,52.1908
2023-01-08,52.1908
2023-01-09,53.0707
2023-01-10,56.0737
2023-01-11,56.7977
2023-01-12,59.7168
2023-01-13,61.1389
2023-01-14,61.1389
2023-01-15,61.1389
2023-01-16,61.1389
2023-01-17,61.1548
2023-01-18,58.6895
2023-01-19,58.8455
2023-01-20,59.5825
2023-01-21,59.5825
2023-01-22,59.5825
2023-01-23,60.0755
2023-01-24,59.0901
2023-01-25,61.4252
2023-01-26,61.8856
2023-01-27,61.0482
2023-01-28,61.0482
2023-01-29,61.0482
2023-01-30,58.693
2023-01-31,60.8375
2023-02-01,61.7089
2023-02-02,64.5486
2023-02-03,64.2371
2023-02-04,64.2371
2023-02-05,64.2371
2023-02-06,61.3413
2023-02-07,59.6561
2023-02-08,58.8333
2023-02-09,56.9209
2023-02-10,53.9865
2023-02-11,53.9865
2023-02-12,53.9865
2023-02-13,55.1618
2023-02-14,56.0037
2023-02-15,55.2122
2023-02-16,52.3716
2023-02-17,52.299
2023-02-18,52.299
2023-02-19,52.299
2023-02-20,52.299
2023-02-21,49.2165
2023-02-22,48.6281
2023-02-23,49.0882
2023-02-24,48.1259
2023-02-25,48.1259
2023-02-26,48.1259
2023-02-27,49.6694
2023-02-28,49.4485
2023-03-01,50.4368
2023-03-02,49.8168
2023-03-03,51.0109
2023-03-04,51.0109
2023-03-05,51.0109
2023-03-06,49.5783
2023-03-07,51.1805
2023-03-08,52.9551
2023-03-09,48.5476
2023-03-10,45.2723
2023-03-11,45.2723
2023-03-12,45.2723
2023-03-13,41.1836
2023-03-14,37.986
2023-03-15,35.0758
2023-03-16,35.3484
2023-03-17,33.6114
2023-03-18,33.6114
2023-03-19,33.6114
