,MTZ US Equity
2020-04-07,40.9999
2020-04-08,44.2113
2020-04-09,45.3987
2020-04-10,45.3987
2020-04-11,45.3987
2020-04-12,45.3987
2020-04-13,43.3045
2020-04-14,43.0042
2020-04-15,40.7854
2020-04-16,40.7694
2020-04-17,42.6029
2020-04-18,42.6029
2020-04-19,42.6029
2020-04-20,40.4547
2020-04-21,39.2665
2020-04-22,39.3271
2020-04-23,41.4441
2020-04-24,42.3596
2020-04-25,42.3596
2020-04-26,42.3596
2020-04-27,43.7881
2020-04-28,45.4862
2020-04-29,47.7306
2020-04-30,45.7715
2020-05-01,47.1317
2020-05-02,47.1317
2020-05-03,47.1317
2020-05-04,45.1779
2020-05-05,45.599
2020-05-06,44.3606
2020-05-07,45.248
2020-05-08,47.1097
2020-05-09,47.1097
2020-05-10,47.1097
2020-05-11,45.5961
2020-05-12,43.2089
2020-05-13,41.8979
2020-05-14,43.6187
2020-05-15,44.4396
2020-05-16,44.4396
2020-05-17,44.4396
2020-05-18,48.4583
2020-05-19,48.5021
2020-05-20,49.5767
2020-05-21,48.8483
2020-05-22,48.3005
2020-05-23,48.3005
2020-05-24,48.3005
2020-05-25,48.3005
2020-05-26,52.3677
2020-05-27,53.8674
2020-05-28,51.4397
2020-05-29,51.0486
2020-05-30,51.0486
2020-05-31,51.0486
2020-06-01,52.7475
2020-06-02,54.777
2020-06-03,56.1505
2020-06-04,56.5571
2020-06-05,58.8946
2020-06-06,58.8946
2020-06-07,58.8946
2020-06-08,57.8218
2020-06-09,55.479
2020-06-10,52.5089
2020-06-11,47.9008
2020-06-12,49.4787
2020-06-13,49.4787
2020-06-14,49.4787
2020-06-15,51.3681
2020-06-16,55.2239
2020-06-17,53.6095
2020-06-18,52.998
2020-06-19,54.6941
2020-06-20,54.6941
2020-06-21,54.6941
2020-06-22,55.2748
2020-06-23,55.2291
2020-06-24,51.225
2020-06-25,52.9366
2020-06-26,52.8716
2020-06-27,52.8716
2020-06-28,52.8716
2020-06-29,53.9738
2020-06-30,54.2967
2020-07-01,52.4176
2020-07-02,52.8114
2020-07-03,52.8114
2020-07-04,52.8114
2020-07-05,52.8114
2020-07-06,51.716
2020-07-07,48.9664
2020-07-08,48.3716
2020-07-09,45.7282
2020-07-10,46.833
2020-07-11,46.833
2020-07-12,46.833
2020-07-13,46.7907
2020-07-14,47.6724
2020-07-15,49.6851
2020-07-16,49.8395
2020-07-17,50.156
2020-07-18,50.156
2020-07-19,50.156
2020-07-20,48.8916
2020-07-21,51.6694
2020-07-22,51.44
2020-07-23,49.8875
2020-07-24,49.1455
2020-07-25,49.1455
2020-07-26,49.1455
2020-07-27,50.2357
2020-07-28,48.2363
2020-07-29,48.9723
2020-07-30,46.4034
2020-07-31,49.0227
2020-08-01,49.0227
2020-08-02,49.0227
2020-08-03,52.6159
2020-08-04,51.4421
2020-08-05,54.5115
2020-08-06,53.5099
2020-08-07,54.1327
2020-08-08,54.1327
2020-08-09,54.1327
2020-08-10,55.2269
2020-08-11,56.5962
2020-08-12,58.9822
2020-08-13,56.113
2020-08-14,55.473
2020-08-15,55.473
2020-08-16,55.473
2020-08-17,55.1133
2020-08-18,54.3559
2020-08-19,55.205
2020-08-20,54.5201
2020-08-21,53.7714
2020-08-22,53.7714
2020-08-23,53.7714
2020-08-24,54.2051
2020-08-25,53.2325
2020-08-26,54.1109
2020-08-27,54.7766
2020-08-28,55.6027
2020-08-29,55.6027
2020-08-30,55.6027
2020-08-31,54.8504
2020-09-01,56.4489
2020-09-02,56.2394
2020-09-03,52.5574
2020-09-04,52.3147
2020-09-05,52.3147
2020-09-06,52.3147
2020-09-07,52.3147
2020-09-08,50.7315
2020-09-09,49.6529
2020-09-10,49.0343
2020-09-11,49.1184
2020-09-12,49.1184
2020-09-13,49.1184
2020-09-14,50.3221
2020-09-15,48.3394
2020-09-16,51.3237
2020-09-17,52.2014
2020-09-18,49.9484
2020-09-19,49.9484
2020-09-20,49.9484
2020-09-21,45.5591
2020-09-22,47.4082
2020-09-23,47.4248
2020-09-24,47.0704
2020-09-25,48.0654
2020-09-26,48.0654
2020-09-27,48.0654
2020-09-28,49.911
2020-09-29,50.1992
2020-09-30,48.3376
2020-10-01,47.1857
2020-10-02,49.1726
2020-10-03,49.1726
2020-10-04,49.1726
2020-10-05,51.372
2020-10-06,50.2559
2020-10-07,54.2411
2020-10-08,55.4616
2020-10-09,55.7445
2020-10-10,55.7445
2020-10-11,55.7445
2020-10-12,58.8342
2020-10-13,56.6291
2020-10-14,56.7008
2020-10-15,57.4006
2020-10-16,57.1815
2020-10-17,57.1815
2020-10-18,57.1815
2020-10-19,55.1809
2020-10-20,57.5826
2020-10-21,55.877
2020-10-22,58.105
2020-10-23,60.3932
2020-10-24,60.3932
2020-10-25,60.3932
2020-10-26,55.3382
2020-10-27,54.1402
2020-10-28,53.1398
2020-10-29,55.0223
2020-10-30,56.844
2020-10-31,56.844
2020-11-01,56.844
2020-11-02,57.9503
2020-11-03,57.4985
2020-11-04,60.0493
2020-11-05,62.0695
2020-11-06,60.5347
2020-11-07,60.5347
2020-11-08,60.5347
2020-11-09,63.1591
2020-11-10,62.8642
2020-11-11,60.9985
2020-11-12,59.2187
2020-11-13,60.1626
2020-11-14,60.1626
2020-11-15,60.1626
2020-11-16,63.1592
2020-11-17,63.5707
2020-11-18,62.1543
2020-11-19,61.8931
2020-11-20,62.1965
2020-11-21,62.1965
2020-11-22,62.1965
2020-11-23,64.5564
2020-11-24,65.9177
2020-11-25,62.9974
2020-11-26,62.9974
2020-11-27,62.9562
2020-11-28,62.9562
2020-11-29,62.9562
2020-11-30,60.6966
2020-12-01,60.4314
2020-12-02,62.8103
2020-12-03,66.0258
2020-12-04,67.4503
2020-12-05,67.4503
2020-12-06,67.4503
2020-12-07,67.5632
2020-12-08,69.1347
2020-12-09,71.3271
2020-12-10,72.1107
2020-12-11,72.453
2020-12-12,72.453
2020-12-13,72.453
2020-12-14,69.7092
2020-12-15,70.5557
2020-12-16,69.2359
2020-12-17,66.7184
2020-12-18,66.9627
2020-12-19,66.9627
2020-12-20,66.9627
2020-12-21,67.9879
2020-12-22,69.7403
2020-12-23,70.7347
2020-12-24,70.7536
2020-12-25,70.7536
2020-12-26,70.7536
2020-12-27,70.7536
2020-12-28,71.2634
2020-12-29,66.385
2020-12-30,66.9058
2020-12-31,65.7208
2021-01-01,65.7208
2021-01-02,65.7208
2021-01-03,65.7208
2021-01-04,63.7944
2021-01-05,66.0608
2021-01-06,74.097
2021-01-07,74.568
2021-01-08,69.2304
2021-01-09,69.2304
2021-01-10,69.2304
2021-01-11,69.8443
2021-01-12,72.2036
2021-01-13,68.115
2021-01-14,70.4622
2021-01-15,70.1555
2021-01-16,70.1555
2021-01-17,70.1555
2021-01-18,70.1555
2021-01-19,69.7917
2021-01-20,70.3485
2021-01-21,68.5657
2021-01-22,69.7659
2021-01-23,69.7659
2021-01-24,69.7659
2021-01-25,65.8713
2021-01-26,66.7978
2021-01-27,66.9752
2021-01-28,63.4216
2021-01-29,60.5738
2021-01-30,60.5738
2021-01-31,60.5738
2021-02-01,63.699
2021-02-02,63.7242
2021-02-03,64.3893
2021-02-04,65.586
2021-02-05,66.8357
2021-02-06,66.8357
2021-02-07,66.8357
2021-02-08,64.3858
2021-02-09,65.663
2021-02-10,65.844
2021-02-11,66.7105
2021-02-12,67.4029
2021-02-13,67.4029
2021-02-14,67.4029
2021-02-15,67.4029
2021-02-16,67.131
2021-02-17,64.1205
2021-02-18,62.7142
2021-02-19,64.685
2021-02-20,64.685
2021-02-21,64.685
2021-02-22,65.8878
2021-02-23,66.9183
2021-02-24,67.4682
2021-02-25,65.0936
2021-02-26,63.4598
2021-02-27,63.4598
2021-02-28,63.4598
2021-03-01,65.4703
2021-03-02,65.7426
2021-03-03,66.1875
2021-03-04,61.1591
2021-03-05,66.3977
2021-03-06,66.3977
2021-03-07,66.3977
2021-03-08,67.241
2021-03-09,64.0064
2021-03-10,67.0455
2021-03-11,67.2015
2021-03-12,69.2162
2021-03-13,69.2162
2021-03-14,69.2162
2021-03-15,67.3104
2021-03-16,63.6041
2021-03-17,64.7722
2021-03-18,59.5275
2021-03-19,59.4914
2021-03-20,59.4914
2021-03-21,59.4914
2021-03-22,58.0583
2021-03-23,53.651
2021-03-24,52.3305
2021-03-25,54.5611
2021-03-26,56.07
2021-03-27,56.07
2021-03-28,56.07
2021-03-29,52.1517
2021-03-30,55.8156
2021-03-31,58.1493
2021-04-01,58.9587
2021-04-02,58.9587
2021-04-03,58.9587
2021-04-04,58.9587
2021-04-05,61.0056
2021-04-06,60.6772
2021-04-07,60.4528
2021-04-08,61.1733
2021-04-09,62.2729
2021-04-10,62.2729
2021-04-11,62.2729
2021-04-12,62.529
2021-04-13,61.6019
2021-04-14,62.0367
2021-04-15,60.4806
2021-04-16,62.9064
2021-04-17,62.9064
2021-04-18,62.9064
2021-04-19,61.3237
2021-04-20,60.0704
2021-04-21,59.6335
2021-04-22,58.7993
2021-04-23,61.5558
2021-04-24,61.5558
2021-04-25,61.5558
2021-04-26,61.4647
2021-04-27,62.712
2021-04-28,62.9471
2021-04-29,64.649
2021-04-30,63.0121
2021-05-01,63.0121
2021-05-02,63.0121
2021-05-03,64.175
2021-05-04,65.228
2021-05-05,65.6916
2021-05-06,66.9014
2021-05-07,68.3049
2021-05-08,68.3049
2021-05-09,68.3049
2021-05-10,71.1086
2021-05-11,72.8047
2021-05-12,65.9631
2021-05-13,68.0269
2021-05-14,68.982
2021-05-15,68.982
2021-05-16,68.982
2021-05-17,69.9895
2021-05-18,66.8498
2021-05-19,61.1511
2021-05-20,62.2626
2021-05-21,63.3156
2021-05-22,63.3156
2021-05-23,63.3156
2021-05-24,63.2813
2021-05-25,61.9412
2021-05-26,62.8326
2021-05-27,63.5285
2021-05-28,62.595
2021-05-29,62.595
2021-05-30,62.595
2021-05-31,62.595
2021-06-01,63.3688
2021-06-02,63.42
2021-06-03,64.7737
2021-06-04,64.8605
2021-06-05,64.8605
2021-06-06,64.8605
2021-06-07,64.9052
2021-06-08,66.203
2021-06-09,65.36
2021-06-10,61.334
2021-06-11,60.6635
2021-06-12,60.6635
2021-06-13,60.6635
2021-06-14,56.7261
2021-06-15,56.5079
2021-06-16,51.0259
2021-06-17,46.8202
2021-06-18,43.0329
2021-06-19,43.0329
2021-06-20,43.0329
2021-06-21,46.3993
2021-06-22,46.0402
2021-06-23,46.2404
2021-06-24,49.8046
2021-06-25,50.3841
2021-06-26,50.3841
2021-06-27,50.3841
2021-06-28,49.1361
2021-06-29,48.0878
2021-06-30,48.9768
2021-07-01,49.3061
2021-07-02,48.5982
2021-07-03,48.5982
2021-07-04,48.5982
2021-07-05,48.5982
2021-07-06,45.7037
2021-07-07,45.3217
2021-07-08,44.229
2021-07-09,47.6355
2021-07-10,47.6355
2021-07-11,47.6355
2021-07-12,48.6514
2021-07-13,47.2955
2021-07-14,45.623
2021-07-15,45.2326
2021-07-16,43.0978
2021-07-17,43.0978
2021-07-18,43.0978
2021-07-19,40.9861
2021-07-20,44.9679
2021-07-21,46.0424
2021-07-22,44.4083
2021-07-23,45.5065
2021-07-24,45.5065
2021-07-25,45.5065
2021-07-26,44.9876
2021-07-27,44.3362
2021-07-28,46.9122
2021-07-29,47.7068
2021-07-30,46.7742
2021-07-31,46.7742
2021-08-01,46.7742
2021-08-02,45.5303
2021-08-03,47.443
2021-08-04,44.194
2021-08-05,46.6081
2021-08-06,41.3547
2021-08-07,41.3547
2021-08-08,41.3547
2021-08-09,39.9482
2021-08-10,41.0302
2021-08-11,42.3268
2021-08-12,42.3186
2021-08-13,41.2325
2021-08-14,41.2325
2021-08-15,41.2325
2021-08-16,40.2296
2021-08-17,39.3286
2021-08-18,38.1986
2021-08-19,37.6817
2021-08-20,38.6062
2021-08-21,38.6062
2021-08-22,38.6062
2021-08-23,39.4311
2021-08-24,42.4045
2021-08-25,44.7315
2021-08-26,42.428
2021-08-27,44.0944
2021-08-28,44.0944
2021-08-29,44.0944
2021-08-30,43.5945
2021-08-31,42.3974
2021-09-01,40.2514
2021-09-02,45.0508
2021-09-03,43.9209
2021-09-04,43.9209
2021-09-05,43.9209
2021-09-06,43.9209
2021-09-07,44.105
2021-09-08,44.6224
2021-09-09,42.7258
2021-09-10,41.3446
2021-09-11,41.3446
2021-09-12,41.3446
2021-09-13,43.5608
2021-09-14,43.0157
2021-09-15,46.0572
2021-09-16,43.9065
2021-09-17,43.2378
2021-09-18,43.2378
2021-09-19,43.2378
2021-09-20,41.159
2021-09-21,39.8873
2021-09-22,40.1043
2021-09-23,41.6423
2021-09-24,41.4679
2021-09-25,41.4679
2021-09-26,41.4679
2021-09-27,44.4452
2021-09-28,44.0898
2021-09-29,43.6286
2021-09-30,41.482
2021-10-01,45.3036
2021-10-02,45.3036
2021-10-03,45.3036
2021-10-04,44.4778
2021-10-05,45.2613
2021-10-06,42.8486
2021-10-07,45.0675
2021-10-08,44.5946
2021-10-09,44.5946
2021-10-10,44.5946
2021-10-11,42.3544
2021-10-12,42.6148
2021-10-13,41.8135
2021-10-14,43.9924
2021-10-15,43.5297
2021-10-16,43.5297
2021-10-17,43.5297
2021-10-18,43.7744
2021-10-19,44.3701
2021-10-20,45.1943
2021-10-21,47.0644
2021-10-22,46.7248
2021-10-23,46.7248
2021-10-24,46.7248
2021-10-25,47.6597
2021-10-26,47.4028
2021-10-27,44.4303
2021-10-28,48.6625
2021-10-29,48.0053
2021-10-30,48.0053
2021-10-31,48.0053
2021-11-01,50.4479
2021-11-02,48.9716
2021-11-03,48.9588
2021-11-04,48.5786
2021-11-05,54.0524
2021-11-06,54.0524
2021-11-07,54.0524
2021-11-08,59.9589
2021-11-09,55.9663
2021-11-10,54.4372
2021-11-11,54.9025
2021-11-12,54.8396
2021-11-13,54.8396
2021-11-14,54.8396
2021-11-15,52.4496
2021-11-16,54.5111
2021-11-17,53.3095
2021-11-18,55.4862
2021-11-19,59.4363
2021-11-20,59.4363
2021-11-21,59.4363
2021-11-22,55.6646
2021-11-23,58.8779
2021-11-24,57.7169
2021-11-25,57.7169
2021-11-26,54.505
2021-11-27,54.505
2021-11-28,54.505
2021-11-29,54.569
2021-11-30,48.8592
2021-12-01,47.0645
2021-12-02,48.8985
2021-12-03,46.2314
2021-12-04,46.2314
2021-12-05,46.2314
2021-12-06,49.1303
2021-12-07,52.4456
2021-12-08,51.6935
2021-12-09,50.0545
2021-12-10,48.8938
2021-12-11,48.8938
2021-12-12,48.8938
2021-12-13,47.0087
2021-12-14,46.2589
2021-12-15,46.1135
2021-12-16,45.4874
2021-12-17,44.2276
2021-12-18,44.2276
2021-12-19,44.2276
2021-12-20,45.4898
2021-12-21,48.1247
2021-12-22,48.6165
2021-12-23,49.1659
2021-12-24,49.1659
2021-12-25,49.1659
2021-12-26,49.1659
2021-12-27,49.9249
2021-12-28,49.7381
2021-12-29,49.7597
2021-12-30,49.8823
2021-12-31,50.2251
2022-01-01,50.2251
2022-01-02,50.2251
2022-01-03,52.3599
2022-01-04,54.3838
2022-01-05,51.9792
2022-01-06,52.4145
2022-01-07,51.7832
2022-01-08,51.7832
2022-01-09,51.7832
2022-01-10,52.6789
2022-01-11,54.6852
2022-01-12,51.4026
2022-01-13,52.021
2022-01-14,54.1812
2022-01-15,54.1812
2022-01-16,54.1812
2022-01-17,54.1812
2022-01-18,51.4445
2022-01-19,47.793
2022-01-20,46.9649
2022-01-21,45.6596
2022-01-22,45.6596
2022-01-23,45.6596
2022-01-24,46.4899
2022-01-25,44.4642
2022-01-26,43.3865
2022-01-27,40.6941
2022-01-28,42.6199
2022-01-29,42.6199
2022-01-30,42.6199
2022-01-31,43.885
2022-02-01,45.2584
2022-02-02,43.2286
2022-02-03,42.6371
2022-02-04,42.9811
2022-02-05,42.9811
2022-02-06,42.9811
2022-02-07,43.8388
2022-02-08,47.4184
2022-02-09,51.4643
2022-02-10,49.6125
2022-02-11,48.45
2022-02-12,48.45
2022-02-13,48.45
2022-02-14,48.5781
2022-02-15,52.6513
2022-02-16,53.9834
2022-02-17,52.617
2022-02-18,50.8715
2022-02-19,50.8715
2022-02-20,50.8715
2022-02-21,50.8715
2022-02-22,47.3144
2022-02-23,46.1125
2022-02-24,50.4329
2022-02-25,40.4115
2022-02-26,40.4115
2022-02-27,40.4115
2022-02-28,40.21
2022-03-01,38.6633
2022-03-02,39.6033
2022-03-03,39.2217
2022-03-04,37.8591
2022-03-05,37.8591
2022-03-06,37.8591
2022-03-07,35.9006
2022-03-08,42.0316
2022-03-09,43.7536
2022-03-10,45.9204
2022-03-11,48.8731
2022-03-12,48.8731
2022-03-13,48.8731
2022-03-14,46.9129
2022-03-15,46.9651
2022-03-16,49.5474
2022-03-17,50.6181
2022-03-18,51.7029
2022-03-19,51.7029
2022-03-20,51.7029
2022-03-21,51.2216
2022-03-22,51.7036
2022-03-23,50.0258
2022-03-24,50.2134
2022-03-25,50.859
2022-03-26,50.859
2022-03-27,50.859
2022-03-28,49.4939
2022-03-29,50.2135
2022-03-30,49.4463
2022-03-31,50.3969
2022-04-01,50.8893
2022-04-02,50.8893
2022-04-03,50.8893
2022-04-04,47.1422
2022-04-05,44.9567
2022-04-06,43.4385
2022-04-07,42.8891
2022-04-08,43.7587
2022-04-09,43.7587
2022-04-10,43.7587
2022-04-11,44.9592
2022-04-12,44.6126
2022-04-13,43.0932
2022-04-14,44.4333
2022-04-15,44.4333
2022-04-16,44.4333
2022-04-17,44.4333
2022-04-18,43.5477
2022-04-19,46.0615
2022-04-20,46.7734
2022-04-21,44.2332
2022-04-22,41.4148
2022-04-23,41.4148
2022-04-24,41.4148
2022-04-25,40.9107
2022-04-26,38.6098
2022-04-27,38.6601
2022-04-28,39.2773
2022-04-29,38.6075
2022-04-30,38.6075
2022-05-01,38.6075
2022-05-02,39.5932
2022-05-03,40.8933
2022-05-04,44.8641
2022-05-05,42.5683
2022-05-06,45.6002
2022-05-07,45.6002
2022-05-08,45.6002
2022-05-09,43.4648
2022-05-10,44.6501
2022-05-11,44.1757
2022-05-12,44.6765
2022-05-13,47.1297
2022-05-14,47.1297
2022-05-15,47.1297
2022-05-16,47.633
2022-05-17,49.6502
2022-05-18,47.6048
2022-05-19,47.7893
2022-05-20,50.1169
2022-05-21,50.1169
2022-05-22,50.1169
2022-05-23,49.3946
2022-05-24,48.8456
2022-05-25,51.237
2022-05-26,53.2801
2022-05-27,54.5213
2022-05-28,54.5213
2022-05-29,54.5213
2022-05-30,54.5213
2022-05-31,53.6661
2022-06-01,53.6031
2022-06-02,53.1383
2022-06-03,50.5798
2022-06-04,50.5798
2022-06-05,50.5798
2022-06-06,54.8453
2022-06-07,56.9993
2022-06-08,55.466
2022-06-09,54.5131
2022-06-10,51.2196
2022-06-11,51.2196
2022-06-12,51.2196
2022-06-13,47.4454
2022-06-14,45.4935
2022-06-15,44.0656
2022-06-16,38.4115
2022-06-17,39.2768
2022-06-18,39.2768
2022-06-19,39.2768
2022-06-20,39.2768
2022-06-21,44.0037
2022-06-22,43.0872
2022-06-23,41.3987
2022-06-24,44.7479
2022-06-25,44.7479
2022-06-26,44.7479
2022-06-27,46.2125
2022-06-28,44.3547
2022-06-29,43.1478
2022-06-30,43.5293
2022-07-01,43.983
2022-07-02,43.983
2022-07-03,43.983
2022-07-04,43.983
2022-07-05,43.7406
2022-07-06,42.9279
2022-07-07,45.302
2022-07-08,45.0069
2022-07-09,45.0069
2022-07-10,45.0069
2022-07-11,44.124
2022-07-12,43.7132
2022-07-13,44.0074
2022-07-14,43.5076
2022-07-15,44.1763
2022-07-16,44.1763
2022-07-17,44.1763
2022-07-18,43.2794
2022-07-19,47.2574
2022-07-20,46.9556
2022-07-21,46.6911
2022-07-22,45.8562
2022-07-23,45.8562
2022-07-24,45.8562
2022-07-25,41.5891
2022-07-26,45.7797
2022-07-27,48.4596
2022-07-28,53.4627
2022-07-29,53.43
2022-07-30,53.43
2022-07-31,53.43
2022-08-01,52.543
2022-08-02,53.5208
2022-08-03,54.1293
2022-08-04,54.6529
2022-08-05,55.709
2022-08-06,55.709
2022-08-07,55.709
2022-08-08,55.1522
2022-08-09,53.603
2022-08-10,54.6004
2022-08-11,55.8669
2022-08-12,57.3044
2022-08-13,57.3044
2022-08-14,57.3044
2022-08-15,56.0631
2022-08-16,56.2655
2022-08-17,55.3902
2022-08-18,56.7169
2022-08-19,55.4794
2022-08-20,55.4794
2022-08-21,55.4794
2022-08-22,53.8721
2022-08-23,55.3612
2022-08-24,57.9192
2022-08-25,58.6349
2022-08-26,56.4303
2022-08-27,56.4303
2022-08-28,56.4303
2022-08-29,56.5422
2022-08-30,52.5609
2022-08-31,51.8977
2022-09-01,50.3723
2022-09-02,49.798
2022-09-03,49.798
2022-09-04,49.798
2022-09-05,49.798
2022-09-06,48.246
2022-09-07,51.3564
2022-09-08,50.9439
2022-09-09,54.3005
2022-09-10,54.3005
2022-09-11,54.3005
2022-09-12,55.1009
2022-09-13,53.3635
2022-09-14,54.6634
2022-09-15,53.6139
2022-09-16,51.6722
2022-09-17,51.6722
2022-09-18,51.6722
2022-09-19,52.6603
2022-09-20,50.405
2022-09-21,48.2294
2022-09-22,45.5079
2022-09-23,42.0498
2022-09-24,42.0498
2022-09-25,42.0498
2022-09-26,40.8543
2022-09-27,39.2876
2022-09-28,40.2067
2022-09-29,35.5543
2022-09-30,33.9088
2022-10-01,33.9088
2022-10-02,33.9088
2022-10-03,38.6504
2022-10-04,41.4084
2022-10-05,40.4546
2022-10-06,40.0605
2022-10-07,38.3678
2022-10-08,38.3678
2022-10-09,38.3678
2022-10-10,36.5127
2022-10-11,38.2919
2022-10-12,39.579
2022-10-13,45.2212
2022-10-14,43.2366
2022-10-15,43.2366
2022-10-16,43.2366
2022-10-17,46.1588
2022-10-18,48.3549
2022-10-19,48.7871
2022-10-20,49.7096
2022-10-21,51.0422
2022-10-22,51.0422
2022-10-23,51.0422
2022-10-24,51.3092
2022-10-25,52.1398
2022-10-26,51.5373
2022-10-27,51.3404
2022-10-28,52.5105
2022-10-29,52.5105
2022-10-30,52.5105
2022-10-31,52.9084
2022-11-01,54.3801
2022-11-02,51.6155
2022-11-03,49.0146
2022-11-04,60.6386
2022-11-05,60.6386
2022-11-06,60.6386
2022-11-07,63.4319
2022-11-08,62.5053
2022-11-09,60.5004
2022-11-10,62.8315
2022-11-11,65.3755
2022-11-12,65.3755
2022-11-13,65.3755
2022-11-14,60.5498
2022-11-15,61.2233
2022-11-16,60.9188
2022-11-17,60.6898
2022-11-18,62.0514
2022-11-19,62.0514
2022-11-20,62.0514
2022-11-21,62.0782
2022-11-22,60.2958
2022-11-23,58.0398
2022-11-24,58.0398
2022-11-25,58.733
2022-11-26,58.733
2022-11-27,58.733
2022-11-28,54.445
2022-11-29,55.0535
2022-11-30,57.7352
2022-12-01,55.9924
2022-12-02,54.3342
2022-12-03,54.3342
2022-12-04,54.3342
2022-12-05,53.5803
2022-12-06,53.6477
2022-12-07,53.8296
2022-12-08,55.6481
2022-12-09,54.9302
2022-12-10,54.9302
2022-12-11,54.9302
2022-12-12,53.7076
2022-12-13,55.6699
2022-12-14,55.4409
2022-12-15,52.6466
2022-12-16,51.5891
2022-12-17,51.5891
2022-12-18,51.5891
2022-12-19,51.4956
2022-12-20,51.6467
2022-12-21,52.7034
2022-12-22,49.3761
2022-12-23,50.9269
2022-12-24,50.9269
2022-12-25,50.9269
2022-12-26,50.9269
2022-12-27,50.1326
2022-12-28,48.6667
2022-12-29,50.3301
2022-12-30,51.3093
2022-12-31,51.3093
2023-01-01,51.3093
2023-01-02,51.3093
2023-01-03,52.2928
2023-01-04,53.2896
2023-01-05,54.2274
2023-01-06,57.5954
2023-01-07,57.5954
2023-01-08,57.5954
2023-01-09,59.6936
2023-01-10,61.2841
2023-01-11,61.3419
2023-01-12,61.8306
2023-01-13,63.0632
2023-01-14,63.0632
2023-01-15,63.0632
2023-01-16,63.0632
2023-01-17,59.1262
2023-01-18,57.3557
2023-01-19,56.0504
2023-01-20,58.441
2023-01-21,58.441
2023-01-22,58.441
2023-01-23,60.0635
2023-01-24,59.7795
2023-01-25,58.7346
2023-01-26,59.1957
2023-01-27,59.2617
2023-01-28,59.2617
2023-01-29,59.2617
2023-01-30,58.938
2023-01-31,60.7046
2023-02-01,59.9609
2023-02-02,60.6551
2023-02-03,60.8823
2023-02-04,60.8823
2023-02-05,60.8823
2023-02-06,59.0862
2023-02-07,60.2274
2023-02-08,56.8849
2023-02-09,54.8059
2023-02-10,54.4858
2023-02-11,54.4858
2023-02-12,54.4858
2023-02-13,56.6605
2023-02-14,58.1759
2023-02-15,60.0048
2023-02-16,58.7584
2023-02-17,55.2402
2023-02-18,55.2402
2023-02-19,55.2402
2023-02-20,55.2402
2023-02-21,50.7899
2023-02-22,51.1293
2023-02-23,55.1867
2023-02-24,55.457
2023-02-25,55.457
2023-02-26,55.457
2023-02-27,54.7865
2023-02-28,55.9216
2023-03-01,59.3316
2023-03-02,60.5154
2023-03-03,60.244
2023-03-04,60.244
2023-03-05,60.244
2023-03-06,59.3598
2023-03-07,56.0797
2023-03-08,55.7407
2023-03-09,54.5136
2023-03-10,51.8127
2023-03-11,51.8127
2023-03-12,51.8127
2023-03-13,47.7716
2023-03-14,48.601
2023-03-15,42.5018
2023-03-16,44.5733
2023-03-17,42.7293
2023-03-18,42.7293
2023-03-19,42.7293
2023-03-20,44.2242
