,LPLA US Equity
2020-06-02,57.9911
2020-06-03,59.9335
2020-06-04,60.4406
2020-06-05,62.0986
2020-06-06,62.0986
2020-06-07,62.0986
2020-06-08,63.4296
2020-06-09,64.0987
2020-06-10,61.5325
2020-06-11,55.864
2020-06-12,58.0183
2020-06-13,58.0183
2020-06-14,58.0183
2020-06-15,58.6153
2020-06-16,59.1851
2020-06-17,59.734
2020-06-18,58.6252
2020-06-19,57.9265
2020-06-20,57.9265
2020-06-21,57.9265
2020-06-22,57.3221
2020-06-23,57.3031
2020-06-24,53.4054
2020-06-25,54.5492
2020-06-26,50.6091
2020-06-27,50.6091
2020-06-28,50.6091
2020-06-29,53.3752
2020-06-30,54.7429
2020-07-01,53.3586
2020-07-02,53.6306
2020-07-03,53.6306
2020-07-04,53.6306
2020-07-05,53.6306
2020-07-06,54.3233
2020-07-07,52.0488
2020-07-08,53.0008
2020-07-09,50.8688
2020-07-10,52.7489
2020-07-11,52.7489
2020-07-12,52.7489
2020-07-13,52.3431
2020-07-14,52.6637
2020-07-15,54.8851
2020-07-16,53.8595
2020-07-17,53.2292
2020-07-18,53.2292
2020-07-19,53.2292
2020-07-20,52.4174
2020-07-21,53.6939
2020-07-22,52.5709
2020-07-23,51.6538
2020-07-24,51.5763
2020-07-25,51.5763
2020-07-26,51.5763
2020-07-27,52.9733
2020-07-28,51.9896
2020-07-29,55.9421
2020-07-30,54.1306
2020-07-31,53.8873
2020-08-01,53.8873
2020-08-02,53.8873
2020-08-03,55.1646
2020-08-04,54.6321
2020-08-05,56.0028
2020-08-06,57.0189
2020-08-07,58.979
2020-08-08,58.979
2020-08-09,58.979
2020-08-10,57.6987
2020-08-11,57.8947
2020-08-12,58.0345
2020-08-13,57.6002
2020-08-14,57.3845
2020-08-15,57.3845
2020-08-16,57.3845
2020-08-17,54.3727
2020-08-18,53.3359
2020-08-19,54.5919
2020-08-20,52.8198
2020-08-21,52.6514
2020-08-22,52.6514
2020-08-23,52.6514
2020-08-24,54.1944
2020-08-25,54.548
2020-08-26,53.7417
2020-08-27,54.9743
2020-08-28,55.1969
2020-08-29,55.1969
2020-08-30,55.1969
2020-08-31,54.9161
2020-09-01,55.6627
2020-09-02,57.4836
2020-09-03,56.0837
2020-09-04,56.434
2020-09-05,56.434
2020-09-06,56.434
2020-09-07,56.434
2020-09-08,50.6527
2020-09-09,51.6164
2020-09-10,49.8227
2020-09-11,49.2873
2020-09-12,49.2873
2020-09-13,49.2873
2020-09-14,52.2449
2020-09-15,51.7909
2020-09-16,51.9687
2020-09-17,49.5516
2020-09-18,49.5922
2020-09-19,49.5922
2020-09-20,49.5922
2020-09-21,46.4557
2020-09-22,46.2193
2020-09-23,44.1399
2020-09-24,43.7922
2020-09-25,45.2536
2020-09-26,45.2536
2020-09-27,45.2536
2020-09-28,47.9783
2020-09-29,46.5406
2020-09-30,47.4649
2020-10-01,47.4379
2020-10-02,48.1532
2020-10-03,48.1532
2020-10-04,48.1532
2020-10-05,51.549
2020-10-06,51.8695
2020-10-07,52.2108
2020-10-08,55.1188
2020-10-09,56.1602
2020-10-10,56.1602
2020-10-11,56.1602
2020-10-12,57.5978
2020-10-13,53.6067
2020-10-14,52.499
2020-10-15,54.0595
2020-10-16,56.1411
2020-10-17,56.1411
2020-10-18,56.1411
2020-10-19,55.1047
2020-10-20,55.0078
2020-10-21,52.9205
2020-10-22,55.0902
2020-10-23,55.157
2020-10-24,55.157
2020-10-25,55.157
2020-10-26,51.6293
2020-10-27,49.6466
2020-10-28,45.8162
2020-10-29,47.1037
2020-10-30,50.3134
2020-10-31,50.3134
2020-11-01,50.3134
2020-11-02,51.1278
2020-11-03,54.0497
2020-11-04,48.3008
2020-11-05,48.5492
2020-11-06,45.5801
2020-11-07,45.5801
2020-11-08,45.5801
2020-11-09,56.327
2020-11-10,58.3409
2020-11-11,58.3043
2020-11-12,56.7489
2020-11-13,59.3711
2020-11-14,59.3711
2020-11-15,59.3711
2020-11-16,60.835
2020-11-17,61.8864
2020-11-18,60.7025
2020-11-19,59.7387
2020-11-20,58.6092
2020-11-21,58.6092
2020-11-22,58.6092
2020-11-23,60.3792
2020-11-24,62.6327
2020-11-25,60.7667
2020-11-26,60.7667
2020-11-27,59.9272
2020-11-28,59.9272
2020-11-29,59.9272
2020-11-30,57.4393
2020-12-01,59.689
2020-12-02,61.1816
2020-12-03,63.8794
2020-12-04,65.8519
2020-12-05,65.8519
2020-12-06,65.8519
2020-12-07,63.0722
2020-12-08,61.7126
2020-12-09,61.942
2020-12-10,61.3338
2020-12-11,60.9213
2020-12-12,60.9213
2020-12-13,60.9213
2020-12-14,61.023
2020-12-15,63.7853
2020-12-16,64.4522
2020-12-17,65.0115
2020-12-18,65.6095
2020-12-19,65.6095
2020-12-20,65.6095
2020-12-21,65.0345
2020-12-22,65.3965
2020-12-23,65.9156
2020-12-24,65.2667
2020-12-25,65.2667
2020-12-26,65.2667
2020-12-27,65.2667
2020-12-28,65.6169
2020-12-29,65.2848
2020-12-30,65.1994
2020-12-31,65.4053
2021-01-01,65.4053
2021-01-02,65.4053
2021-01-03,65.4053
2021-01-04,63.8426
2021-01-05,63.4329
2021-01-06,68.506
2021-01-07,71.0524
2021-01-08,72.8205
2021-01-09,72.8205
2021-01-10,72.8205
2021-01-11,74.0708
2021-01-12,76.0785
2021-01-13,72.8356
2021-01-14,73.5392
2021-01-15,72.1536
2021-01-16,72.1536
2021-01-17,72.1536
2021-01-18,72.1536
2021-01-19,72.6678
2021-01-20,72.651
2021-01-21,68.1881
2021-01-22,65.3636
2021-01-23,65.3636
2021-01-24,65.3636
2021-01-25,62.064
2021-01-26,60.7112
2021-01-27,53.0187
2021-01-28,57.717
2021-01-29,55.271
2021-01-30,55.271
2021-01-31,55.271
2021-02-01,57.3589
2021-02-02,59.9524
2021-02-03,60.995
2021-02-04,62.46
2021-02-05,67.0835
2021-02-06,67.0835
2021-02-07,67.0835
2021-02-08,65.1119
2021-02-09,66.4121
2021-02-10,67.7617
2021-02-11,67.7283
2021-02-12,68.5614
2021-02-13,68.5614
2021-02-14,68.5614
2021-02-15,68.5614
2021-02-16,70.0093
2021-02-17,68.3691
2021-02-18,66.807
2021-02-19,67.7366
2021-02-20,67.7366
2021-02-21,67.7366
2021-02-22,69.0725
2021-02-23,69.5852
2021-02-24,69.5609
2021-02-25,65.6518
2021-02-26,65.0086
2021-02-27,65.0086
2021-02-28,65.0086
2021-03-01,67.2493
2021-03-02,66.4113
2021-03-03,66.4594
2021-03-04,62.8887
2021-03-05,64.4279
2021-03-06,64.4279
2021-03-07,64.4279
2021-03-08,65.1167
2021-03-09,66.5191
2021-03-10,68.1599
2021-03-11,69.3223
2021-03-12,69.8725
2021-03-13,69.8725
2021-03-14,69.8725
2021-03-15,70.5526
2021-03-16,66.012
2021-03-17,67.5479
2021-03-18,68.0055
2021-03-19,69.1683
2021-03-20,69.1683
2021-03-21,69.1683
2021-03-22,67.3644
2021-03-23,59.2173
2021-03-24,57.4348
2021-03-25,59.8625
2021-03-26,61.5911
2021-03-27,61.5911
2021-03-28,61.5911
2021-03-29,61.0338
2021-03-30,61.3147
2021-03-31,61.6831
2021-04-01,62.492
2021-04-02,62.492
2021-04-03,62.492
2021-04-04,62.492
2021-04-05,63.5879
2021-04-06,61.8572
2021-04-07,62.3867
2021-04-08,63.4243
2021-04-09,63.7796
2021-04-10,63.7796
2021-04-11,63.7796
2021-04-12,64.9328
2021-04-13,62.2229
2021-04-14,63.4944
2021-04-15,63.1508
2021-04-16,63.1783
2021-04-17,63.1783
2021-04-18,63.1783
2021-04-19,61.633
2021-04-20,56.3067
2021-04-21,57.8646
2021-04-22,58.057
2021-04-23,61.5983
2021-04-24,61.5983
2021-04-25,61.5983
2021-04-26,61.878
2021-04-27,63.4436
2021-04-28,64.29
2021-04-29,65.7176
2021-04-30,66.8225
2021-05-01,66.8225
2021-05-02,66.8225
2021-05-03,63.1549
2021-05-04,64.1752
2021-05-05,64.9703
2021-05-06,65.0722
2021-05-07,64.4183
2021-05-08,64.4183
2021-05-09,64.4183
2021-05-10,60.0921
2021-05-11,55.994
2021-05-12,51.3085
2021-05-13,53.1073
2021-05-14,56.4164
2021-05-15,56.4164
2021-05-16,56.4164
2021-05-17,55.3367
2021-05-18,53.2461
2021-05-19,53.2286
2021-05-20,55.0529
2021-05-21,55.2497
2021-05-22,55.2497
2021-05-23,55.2497
2021-05-24,55.077
2021-05-25,53.4172
2021-05-26,53.3499
2021-05-27,53.7545
2021-05-28,54.2956
2021-05-29,54.2956
2021-05-30,54.2956
2021-05-31,54.2956
2021-06-01,54.2638
2021-06-02,53.012
2021-06-03,50.2644
2021-06-04,47.2755
2021-06-05,47.2755
2021-06-06,47.2755
2021-06-07,48.223
2021-06-08,47.5553
2021-06-09,45.116
2021-06-10,44.3261
2021-06-11,45.9891
2021-06-12,45.9891
2021-06-13,45.9891
2021-06-14,45.1412
2021-06-15,45.3988
2021-06-16,48.1364
2021-06-17,46.6179
2021-06-18,42.5173
2021-06-19,42.5173
2021-06-20,42.5173
2021-06-21,48.4967
2021-06-22,46.0842
2021-06-23,47.0028
2021-06-24,47.659
2021-06-25,50.6457
2021-06-26,50.6457
2021-06-27,50.6457
2021-06-28,46.1194
2021-06-29,44.8867
2021-06-30,44.4591
2021-07-01,49.6431
2021-07-02,48.9642
2021-07-03,48.9642
2021-07-04,48.9642
2021-07-05,48.9642
2021-07-06,46.6468
2021-07-07,46.7175
2021-07-08,43.656
2021-07-09,47.8405
2021-07-10,47.8405
2021-07-11,47.8405
2021-07-12,49.0298
2021-07-13,47.0299
2021-07-14,45.7976
2021-07-15,45.5855
2021-07-16,43.8335
2021-07-17,43.8335
2021-07-18,43.8335
2021-07-19,40.6852
2021-07-20,46.0936
2021-07-21,49.6343
2021-07-22,48.2711
2021-07-23,49.9389
2021-07-24,49.9389
2021-07-25,49.9389
2021-07-26,50.1548
2021-07-27,50.0209
2021-07-28,50.9097
2021-07-29,53.539
2021-07-30,51.262
2021-07-31,51.262
2021-08-01,51.262
2021-08-02,49.2373
2021-08-03,48.2444
2021-08-04,47.7644
2021-08-05,51.5499
2021-08-06,53.9938
2021-08-07,53.9938
2021-08-08,53.9938
2021-08-09,54.2894
2021-08-10,54.3101
2021-08-11,55.2538
2021-08-12,56.4751
2021-08-13,54.8987
2021-08-14,54.8987
2021-08-15,54.8987
2021-08-16,53.7096
2021-08-17,51.6549
2021-08-18,50.8985
2021-08-19,49.1426
2021-08-20,51.6021
2021-08-21,51.6021
2021-08-22,51.6021
2021-08-23,53.2154
2021-08-24,54.1726
2021-08-25,55.9017
2021-08-26,55.1008
2021-08-27,57.5134
2021-08-28,57.5134
2021-08-29,57.5134
2021-08-30,55.27
2021-08-31,54.7817
2021-09-01,55.8384
2021-09-02,56.3802
2021-09-03,56.1491
2021-09-04,56.1491
2021-09-05,56.1491
2021-09-06,56.1491
2021-09-07,54.1399
2021-09-08,52.8542
2021-09-09,52.7509
2021-09-10,50.7636
2021-09-11,50.7636
2021-09-12,50.7636
2021-09-13,51.5787
2021-09-14,49.7363
2021-09-15,52.0427
2021-09-16,50.768
2021-09-17,53.0185
2021-09-18,53.0185
2021-09-19,53.0185
2021-09-20,49.2173
2021-09-21,49.1226
2021-09-22,53.3146
2021-09-23,57.5924
2021-09-24,59.1365
2021-09-25,59.1365
2021-09-26,59.1365
2021-09-27,62.4545
2021-09-28,59.609
2021-09-29,60.3341
2021-09-30,58.1392
2021-10-01,60.2204
2021-10-02,60.2204
2021-10-03,60.2204
2021-10-04,58.0467
2021-10-05,60.6103
2021-10-06,60.7703
2021-10-07,61.9356
2021-10-08,63.5287
2021-10-09,63.5287
2021-10-10,63.5287
2021-10-11,63.3585
2021-10-12,63.1251
2021-10-13,63.1777
2021-10-14,64.9427
2021-10-15,66.3086
2021-10-16,66.3086
2021-10-17,66.3086
2021-10-18,66.2767
2021-10-19,66.957
2021-10-20,67.3146
2021-10-21,66.1413
2021-10-22,67.047
2021-10-23,67.047
2021-10-24,67.047
2021-10-25,66.7178
2021-10-26,66.9575
2021-10-27,63.4801
2021-10-28,65.1669
2021-10-29,54.6191
2021-10-30,54.6191
2021-10-31,54.6191
2021-11-01,56.431
2021-11-02,58.6219
2021-11-03,60.3865
2021-11-04,57.8937
2021-11-05,56.2501
2021-11-06,56.2501
2021-11-07,56.2501
2021-11-08,55.2925
2021-11-09,52.9845
2021-11-10,52.6881
2021-11-11,53.2872
2021-11-12,53.6574
2021-11-13,53.6574
2021-11-14,53.6574
2021-11-15,55.1144
2021-11-16,55.8256
2021-11-17,54.6377
2021-11-18,54.6099
2021-11-19,52.3551
2021-11-20,52.3551
2021-11-21,52.3551
2021-11-22,53.4305
2021-11-23,57.2439
2021-11-24,58.2804
2021-11-25,58.2804
2021-11-26,48.3583
2021-11-27,48.3583
2021-11-28,48.3583
2021-11-29,50.3731
2021-11-30,46.9979
2021-12-01,45.1936
2021-12-02,49.7974
2021-12-03,47.6493
2021-12-04,47.6493
2021-12-05,47.6493
2021-12-06,49.5231
2021-12-07,51.6503
2021-12-08,51.749
2021-12-09,49.778
2021-12-10,49.0691
2021-12-11,49.0691
2021-12-12,49.0691
2021-12-13,46.9742
2021-12-14,48.7484
2021-12-15,51.2133
2021-12-16,49.967
2021-12-17,47.3757
2021-12-18,47.3757
2021-12-19,47.3757
2021-12-20,44.6892
2021-12-21,48.3388
2021-12-22,49.9198
2021-12-23,50.9921
2021-12-24,50.9921
2021-12-25,50.9921
2021-12-26,50.9921
2021-12-27,50.9417
2021-12-28,50.1276
2021-12-29,49.9196
2021-12-30,50.5234
2021-12-31,49.3202
2022-01-01,49.3202
2022-01-02,49.3202
2022-01-03,51.1524
2022-01-04,55.0425
2022-01-05,55.0602
2022-01-06,57.8708
2022-01-07,59.6773
2022-01-08,59.6773
2022-01-09,59.6773
2022-01-10,60.7825
2022-01-11,60.5361
2022-01-12,60.3403
2022-01-13,57.7087
2022-01-14,57.7262
2022-01-15,57.7262
2022-01-16,57.7262
2022-01-17,57.7262
2022-01-18,52.7035
2022-01-19,49.5897
2022-01-20,50.0093
2022-01-21,46.8275
2022-01-22,46.8275
2022-01-23,46.8275
2022-01-24,46.6269
2022-01-25,46.6627
2022-01-26,48.8492
2022-01-27,48.8492
2022-01-28,51.2715
2022-01-29,51.2715
2022-01-30,51.2715
2022-01-31,55.0567
2022-02-01,57.8985
2022-02-02,57.0471
2022-02-03,54.6886
2022-02-04,59.1332
2022-02-05,59.1332
2022-02-06,59.1332
2022-02-07,58.1649
2022-02-08,62.6619
2022-02-09,63.1785
2022-02-10,62.2151
2022-02-11,60.5015
2022-02-12,60.5015
2022-02-13,60.5015
2022-02-14,58.0651
2022-02-15,59.9487
2022-02-16,60.6904
2022-02-17,56.2767
2022-02-18,55.3735
2022-02-19,55.3735
2022-02-20,55.3735
2022-02-21,55.3735
2022-02-22,55.6484
2022-02-23,53.9242
2022-02-24,52.5317
2022-02-25,55.7051
2022-02-26,55.7051
2022-02-27,55.7051
2022-02-28,54.5666
2022-03-01,46.013
2022-03-02,49.4295
2022-03-03,47.6866
2022-03-04,42.925
2022-03-05,42.925
2022-03-06,42.925
2022-03-07,38.1417
2022-03-08,38.9843
2022-03-09,43.6907
2022-03-10,44.9015
2022-03-11,44.656
2022-03-12,44.656
2022-03-13,44.656
2022-03-14,46.4211
2022-03-15,47.6547
2022-03-16,52.4493
2022-03-17,53.4072
2022-03-18,54.9443
2022-03-19,54.9443
2022-03-20,54.9443
2022-03-21,54.4681
2022-03-22,56.8523
2022-03-23,55.6715
2022-03-24,57.3052
2022-03-25,56.9458
2022-03-26,56.9458
2022-03-27,56.9458
2022-03-28,56.5049
2022-03-29,55.916
2022-03-30,55.9809
2022-03-31,54.4169
2022-04-01,54.7202
2022-04-02,54.7202
2022-04-03,54.7202
2022-04-04,55.1655
2022-04-05,56.0553
2022-04-06,54.9002
2022-04-07,56.7787
2022-04-08,59.4574
2022-04-09,59.4574
2022-04-10,59.4574
2022-04-11,61.504
2022-04-12,61.7731
2022-04-13,65.9587
2022-04-14,66.5651
2022-04-15,66.5651
2022-04-16,66.5651
2022-04-17,66.5651
2022-04-18,65.2041
2022-04-19,66.9367
2022-04-20,66.5503
2022-04-21,57.692
2022-04-22,54.7009
2022-04-23,54.7009
2022-04-24,54.7009
2022-04-25,55.0324
2022-04-26,51.4468
2022-04-27,52.1633
2022-04-28,53.3476
2022-04-29,50.9831
2022-04-30,50.9831
2022-05-01,50.9831
2022-05-02,52.0616
2022-05-03,52.3134
2022-05-04,53.4169
2022-05-05,49.2791
2022-05-06,47.1529
2022-05-07,47.1529
2022-05-08,47.1529
2022-05-09,42.8837
2022-05-10,44.9785
2022-05-11,45.1185
2022-05-12,44.3668
2022-05-13,46.1116
2022-05-14,46.1116
2022-05-15,46.1116
2022-05-16,44.7061
2022-05-17,47.9615
2022-05-18,45.8449
2022-05-19,46.4346
2022-05-20,47.7586
2022-05-21,47.7586
2022-05-22,47.7586
2022-05-23,50.5832
2022-05-24,50.6881
2022-05-25,52.4424
2022-05-26,54.8529
2022-05-27,57.0314
2022-05-28,57.0314
2022-05-29,57.0314
2022-05-30,57.0314
2022-05-31,54.9766
2022-06-01,53.1843
2022-06-02,55.4472
2022-06-03,55.3409
2022-06-04,55.3409
2022-06-05,55.3409
2022-06-06,55.6959
2022-06-07,57.3865
2022-06-08,57.054
2022-06-09,53.5079
2022-06-10,50.7373
2022-06-11,50.7373
2022-06-12,50.7373
2022-06-13,47.4762
2022-06-14,50.7065
2022-06-15,50.7715
2022-06-16,48.5654
2022-06-17,49.5077
2022-06-18,49.5077
2022-06-19,49.5077
2022-06-20,49.5077
2022-06-21,51.9565
2022-06-22,50.311
2022-06-23,46.6703
2022-06-24,50.814
2022-06-25,50.814
2022-06-26,50.814
2022-06-27,51.9954
2022-06-28,51.7065
2022-06-29,49.79
2022-06-30,49.0984
2022-07-01,47.9021
2022-07-02,47.9021
2022-07-03,47.9021
2022-07-04,47.9021
2022-07-05,49.5342
2022-07-06,46.3263
2022-07-07,47.9656
2022-07-08,48.4168
2022-07-09,48.4168
2022-07-10,48.4168
2022-07-11,46.5002
2022-07-12,46.9768
2022-07-13,46.6973
2022-07-14,45.0937
2022-07-15,47.757
2022-07-16,47.757
2022-07-17,47.757
2022-07-18,47.8111
2022-07-19,51.0542
2022-07-20,52.8756
2022-07-21,53.7584
2022-07-22,52.963
2022-07-23,52.963
2022-07-24,52.963
2022-07-25,54.2907
2022-07-26,53.4942
2022-07-27,54.6416
2022-07-28,57.008
2022-07-29,59.1642
2022-07-30,59.1642
2022-07-31,59.1642
2022-08-01,57.7813
2022-08-02,59.1807
2022-08-03,61.0886
2022-08-04,61.7847
2022-08-05,63.5539
2022-08-06,63.5539
2022-08-07,63.5539
2022-08-08,62.3743
2022-08-09,63.9304
2022-08-10,61.8947
2022-08-11,61.7367
2022-08-12,62.9548
2022-08-13,62.9548
2022-08-14,62.9548
2022-08-15,62.1331
2022-08-16,63.2079
2022-08-17,64.0554
2022-08-18,64.0968
2022-08-19,59.9484
2022-08-20,59.9484
2022-08-21,59.9484
2022-08-22,58.201
2022-08-23,58.8561
2022-08-24,59.7564
2022-08-25,60.9273
2022-08-26,59.6265
2022-08-27,59.6265
2022-08-28,59.6265
2022-08-29,58.4714
2022-08-30,57.5948
2022-08-31,56.991
2022-09-01,57.469
2022-09-02,55.6612
2022-09-03,55.6612
2022-09-04,55.6612
2022-09-05,55.6612
2022-09-06,56.3581
2022-09-07,57.6481
2022-09-08,59.9251
2022-09-09,60.7079
2022-09-10,60.7079
2022-09-11,60.7079
2022-09-12,61.0039
2022-09-13,60.6907
2022-09-14,61.2658
2022-09-15,61.4023
2022-09-16,59.1848
2022-09-17,59.1848
2022-09-18,59.1848
2022-09-19,60.0068
2022-09-20,58.2892
2022-09-21,57.8609
2022-09-22,58.419
2022-09-23,53.0719
2022-09-24,53.0719
2022-09-25,53.0719
2022-09-26,49.5068
2022-09-27,51.3728
2022-09-28,53.2866
2022-09-29,50.1322
2022-09-30,51.172
2022-10-01,51.172
2022-10-02,51.172
2022-10-03,54.6245
2022-10-04,60.4616
2022-10-05,61.0091
2022-10-06,62.785
2022-10-07,60.5503
2022-10-08,60.5503
2022-10-09,60.5503
2022-10-10,61.0992
2022-10-11,58.774
2022-10-12,59.0653
2022-10-13,61.9153
2022-10-14,56.7379
2022-10-15,56.7379
2022-10-16,56.7379
2022-10-17,56.4669
2022-10-18,58.0415
2022-10-19,55.4892
2022-10-20,54.6069
2022-10-21,55.9232
2022-10-22,55.9232
2022-10-23,55.9232
2022-10-24,56.7769
2022-10-25,58.4573
2022-10-26,59.9559
2022-10-27,61.1601
2022-10-28,63.8065
2022-10-29,63.8065
2022-10-30,63.8065
2022-10-31,61.3073
2022-11-01,62.6603
2022-11-02,62.2168
2022-11-03,63.6089
2022-11-04,64.8401
2022-11-05,64.8401
2022-11-06,64.8401
2022-11-07,65.1324
2022-11-08,65.5575
2022-11-09,59.4154
2022-11-10,52.1248
2022-11-11,46.6646
2022-11-12,46.6646
2022-11-13,46.6646
2022-11-14,47.732
2022-11-15,49.3119
2022-11-16,43.7761
2022-11-17,43.5248
2022-11-18,43.7772
2022-11-19,43.7772
2022-11-20,43.7772
2022-11-21,45.6061
2022-11-22,48.972
2022-11-23,47.1226
2022-11-24,47.1226
2022-11-25,49.1777
2022-11-26,49.1777
2022-11-27,49.1777
2022-11-28,50.3241
2022-11-29,52.0376
2022-11-30,50.8596
2022-12-01,49.4765
2022-12-02,50.5044
2022-12-03,50.5044
2022-12-04,50.5044
2022-12-05,46.261
2022-12-06,47.6061
2022-12-07,46.7425
2022-12-08,45.9371
2022-12-09,45.6012
2022-12-10,45.6012
2022-12-11,45.6012
2022-12-12,46.139
2022-12-13,43.1315
2022-12-14,43.5922
2022-12-15,41.9382
2022-12-16,41.1882
2022-12-17,41.1882
2022-12-18,41.1882
2022-12-19,42.1815
2022-12-20,42.1997
2022-12-21,43.6958
2022-12-22,43.2222
2022-12-23,45.3596
2022-12-24,45.3596
2022-12-25,45.3596
2022-12-26,45.3596
2022-12-27,44.5593
2022-12-28,44.3249
2022-12-29,45.205
2022-12-30,45.8581
2022-12-31,45.8581
2023-01-01,45.8581
2023-01-02,45.8581
2023-01-03,46.3676
2023-01-04,44.771
2023-01-05,47.9808
2023-01-06,49.0665
2023-01-07,49.0665
2023-01-08,49.0665
2023-01-09,49.1416
2023-01-10,50.6834
2023-01-11,48.3446
2023-01-12,51.3335
2023-01-13,52.6653
2023-01-14,52.6653
2023-01-15,52.6653
2023-01-16,52.6653
2023-01-17,53.7353
2023-01-18,52.3161
2023-01-19,48.0392
2023-01-20,49.7742
2023-01-21,49.7742
2023-01-22,49.7742
2023-01-23,50.9377
2023-01-24,52.6338
2023-01-25,53.0704
2023-01-26,53.2004
2023-01-27,53.0787
2023-01-28,53.0787
2023-01-29,53.0787
2023-01-30,53.2859
2023-01-31,55.4001
2023-02-01,54.5416
2023-02-02,49.0253
2023-02-03,53.6063
2023-02-04,53.6063
2023-02-05,53.6063
2023-02-06,54.5289
2023-02-07,57.8842
2023-02-08,57.9645
2023-02-09,55.9769
2023-02-10,54.9289
2023-02-11,54.9289
2023-02-12,54.9289
2023-02-13,55.8836
2023-02-14,56.884
2023-02-15,58.0136
2023-02-16,58.1235
2023-02-17,58.8403
2023-02-18,58.8403
2023-02-19,58.8403
2023-02-20,58.8403
2023-02-21,56.5163
2023-02-22,55.8718
2023-02-23,54.922
2023-02-24,56.852
2023-02-25,56.852
2023-02-26,56.852
2023-02-27,56.426
2023-02-28,57.7406
2023-03-01,59.5203
2023-03-02,60.2353
2023-03-03,60.2436
2023-03-04,60.2436
2023-03-05,60.2436
2023-03-06,58.8828
2023-03-07,59.1504
2023-03-08,58.572
2023-03-09,52.178
2023-03-10,46.7633
2023-03-11,46.7633
2023-03-12,46.7633
2023-03-13,36.5089
2023-03-14,38.1162
2023-03-15,35.17
2023-03-16,38.5209
2023-03-17,36.5553
2023-03-18,36.5553
2023-03-19,36.5553
