,PNC US Equity
2020-05-24,48.9242
2020-05-25,48.9242
2020-05-26,51.3183
2020-05-27,54.4589
2020-05-28,54.049
2020-05-29,53.1388
2020-05-30,53.1388
2020-05-31,53.1388
2020-06-01,53.4292
2020-06-02,53.5191
2020-06-03,55.7729
2020-06-04,57.1082
2020-06-05,59.348
2020-06-06,59.348
2020-06-07,59.348
2020-06-08,60.5909
2020-06-09,57.6836
2020-06-10,53.7618
2020-06-11,48.4064
2020-06-12,49.8763
2020-06-13,49.8763
2020-06-14,49.8763
2020-06-15,50.8612
2020-06-16,51.7356
2020-06-17,50.2608
2020-06-18,49.7608
2020-06-19,48.5923
2020-06-20,48.5923
2020-06-21,48.5923
2020-06-22,48.7566
2020-06-23,48.3545
2020-06-24,46.2848
2020-06-25,47.9125
2020-06-26,45.356
2020-06-27,45.356
2020-06-28,45.356
2020-06-29,46.3748
2020-06-30,47.6399
2020-07-01,46.505
2020-07-02,46.1798
2020-07-03,46.1798
2020-07-04,46.1798
2020-07-05,46.1798
2020-07-06,46.8581
2020-07-07,45.0755
2020-07-08,45.3296
2020-07-09,44.6879
2020-07-10,46.3626
2020-07-11,46.3626
2020-07-12,46.3626
2020-07-13,47.0143
2020-07-14,46.2499
2020-07-15,47.9813
2020-07-16,49.2412
2020-07-17,48.0944
2020-07-18,48.0944
2020-07-19,48.0944
2020-07-20,48.0474
2020-07-21,50.9956
2020-07-22,50.3314
2020-07-23,50.7716
2020-07-24,50.4459
2020-07-25,50.4459
2020-07-26,50.4459
2020-07-27,49.1925
2020-07-28,49.1333
2020-07-29,51.8758
2020-07-30,50.0596
2020-07-31,50.3281
2020-08-01,50.3281
2020-08-02,50.3281
2020-08-03,49.8156
2020-08-04,49.3657
2020-08-05,50.2872
2020-08-06,50.6312
2020-08-07,52.5602
2020-08-08,52.5602
2020-08-09,52.5602
2020-08-10,52.5284
2020-08-11,54.5283
2020-08-12,54.1337
2020-08-13,53.2933
2020-08-14,53.8473
2020-08-15,53.8473
2020-08-16,53.8473
2020-08-17,52.6086
2020-08-18,49.8913
2020-08-19,49.3316
2020-08-20,49.0758
2020-08-21,49.3998
2020-08-22,49.3998
2020-08-23,49.3998
2020-08-24,52.2458
2020-08-25,53.037
2020-08-26,52.6093
2020-08-27,54.4193
2020-08-28,54.2724
2020-08-29,54.2724
2020-08-30,54.2724
2020-08-31,53.1351
2020-09-01,53.4858
2020-09-02,54.195
2020-09-03,53.4261
2020-09-04,54.7278
2020-09-05,54.7278
2020-09-06,54.7278
2020-09-07,54.7278
2020-09-08,51.7955
2020-09-09,51.3987
2020-09-10,49.6921
2020-09-11,52.1524
2020-09-12,52.1524
2020-09-13,52.1524
2020-09-14,55.2235
2020-09-15,52.2977
2020-09-16,54.333
2020-09-17,52.5944
2020-09-18,52.476
2020-09-19,52.476
2020-09-20,52.476
2020-09-21,49.661
2020-09-22,46.5804
2020-09-23,44.2313
2020-09-24,45.1943
2020-09-25,46.6197
2020-09-26,46.6197
2020-09-27,46.6197
2020-09-28,49.638
2020-09-29,48.5822
2020-09-30,51.2461
2020-10-01,50.8075
2020-10-02,53.1659
2020-10-03,53.1659
2020-10-04,53.1659
2020-10-05,55.3093
2020-10-06,53.7385
2020-10-07,55.3559
2020-10-08,56.4224
2020-10-09,55.3562
2020-10-10,55.3562
2020-10-11,55.3562
2020-10-12,56.0053
2020-10-13,52.2985
2020-10-14,49.8712
2020-10-15,50.6573
2020-10-16,52.3442
2020-10-17,52.3442
2020-10-18,52.3442
2020-10-19,50.946
2020-10-20,52.7595
2020-10-21,51.4107
2020-10-22,55.3063
2020-10-23,54.8109
2020-10-24,54.8109
2020-10-25,54.8109
2020-10-26,51.8171
2020-10-27,49.6639
2020-10-28,49.256
2020-10-29,50.2453
2020-10-30,52.0561
2020-10-31,52.0561
2020-11-01,52.0561
2020-11-02,54.2069
2020-11-03,57.9574
2020-11-04,52.1202
2020-11-05,55.201
2020-11-06,53.1568
2020-11-07,53.1568
2020-11-08,53.1568
2020-11-09,61.1135
2020-11-10,60.1285
2020-11-11,59.0954
2020-11-12,55.7135
2020-11-13,56.7402
2020-11-14,56.7402
2020-11-15,56.7402
2020-11-16,58.6937
2020-11-17,59.0209
2020-11-18,60.3269
2020-11-19,60.8623
2020-11-20,59.6956
2020-11-21,59.6956
2020-11-22,59.6956
2020-11-23,62.2364
2020-11-24,65.3129
2020-11-25,65.5555
2020-11-26,65.5555
2020-11-27,64.8086
2020-11-28,64.8086
2020-11-29,64.8086
2020-11-30,63.316
2020-12-01,64.6149
2020-12-02,64.9348
2020-12-03,64.8154
2020-12-04,65.4622
2020-12-05,65.4622
2020-12-06,65.4622
2020-12-07,64.7693
2020-12-08,64.3972
2020-12-09,65.3984
2020-12-10,65.7805
2020-12-11,65.4331
2020-12-12,65.4331
2020-12-13,65.4331
2020-12-14,63.4683
2020-12-15,64.2754
2020-12-16,65.4931
2020-12-17,65.2411
2020-12-18,65.1172
2020-12-19,65.1172
2020-12-20,65.1172
2020-12-21,64.7585
2020-12-22,63.7393
2020-12-23,65.6486
2020-12-24,64.993
2020-12-25,64.993
2020-12-26,64.993
2020-12-27,64.993
2020-12-28,65.2476
2020-12-29,63.2113
2020-12-30,64.5939
2020-12-31,65.9757
2021-01-01,65.9757
2021-01-02,65.9757
2021-01-03,65.9757
2021-01-04,66.0731
2021-01-05,65.0587
2021-01-06,69.9778
2021-01-07,71.2568
2021-01-08,70.2497
2021-01-09,70.2497
2021-01-10,70.2497
2021-01-11,70.8753
2021-01-12,72.0749
2021-01-13,68.7944
2021-01-14,70.08
2021-01-15,63.7314
2021-01-16,63.7314
2021-01-17,63.7314
2021-01-18,63.7314
2021-01-19,64.4609
2021-01-20,64.6177
2021-01-21,61.8267
2021-01-22,60.6458
2021-01-23,60.6458
2021-01-24,60.6458
2021-01-25,58.4792
2021-01-26,56.0999
2021-01-27,52.764
2021-01-28,55.3081
2021-01-29,51.6407
2021-01-30,51.6407
2021-01-31,51.6407
2021-02-01,53.3927
2021-02-02,56.552
2021-02-03,57.7273
2021-02-04,60.4797
2021-02-05,60.6336
2021-02-06,60.6336
2021-02-07,60.6336
2021-02-08,61.7304
2021-02-09,61.1115
2021-02-10,62.2967
2021-02-11,61.5092
2021-02-12,63.2856
2021-02-13,63.2856
2021-02-14,63.2856
2021-02-15,63.2856
2021-02-16,67.3134
2021-02-17,65.0335
2021-02-18,64.4214
2021-02-19,66.2201
2021-02-20,66.2201
2021-02-21,66.2201
2021-02-22,66.2756
2021-02-23,67.6246
2021-02-24,70.0399
2021-02-25,65.0573
2021-02-26,60.8535
2021-02-27,60.8535
2021-02-28,60.8535
2021-03-01,63.2169
2021-03-02,63.2267
2021-03-03,63.3573
2021-03-04,62.6751
2021-03-05,64.6588
2021-03-06,64.6588
2021-03-07,64.6588
2021-03-08,65.8024
2021-03-09,61.2904
2021-03-10,63.3681
2021-03-11,62.6556
2021-03-12,64.8129
2021-03-13,64.8129
2021-03-14,64.8129
2021-03-15,62.4151
2021-03-16,60.8386
2021-03-17,61.7859
2021-03-18,62.511
2021-03-19,59.2033
2021-03-20,59.2033
2021-03-21,59.2033
2021-03-22,55.7751
2021-03-23,54.4756
2021-03-24,54.9824
2021-03-25,58.7542
2021-03-26,60.1263
2021-03-27,60.1263
2021-03-28,60.1263
2021-03-29,56.3695
2021-03-30,58.0065
2021-03-31,56.4592
2021-04-01,57.52
2021-04-02,57.52
2021-04-03,57.52
2021-04-04,57.52
2021-04-05,58.2306
2021-04-06,57.2329
2021-04-07,57.7014
2021-04-08,57.5939
2021-04-09,58.7856
2021-04-10,58.7856
2021-04-11,58.7856
2021-04-12,59.1251
2021-04-13,56.5625
2021-04-14,57.5878
2021-04-15,54.9197
2021-04-16,57.3657
2021-04-17,57.3657
2021-04-18,57.3657
2021-04-19,56.4778
2021-04-20,52.0947
2021-04-21,54.1826
2021-04-22,53.2713
2021-04-23,55.7764
2021-04-24,55.7764
2021-04-25,55.7764
2021-04-26,57.0248
2021-04-27,58.8493
2021-04-28,59.7386
2021-04-29,61.73
2021-04-30,59.9873
2021-05-01,59.9873
2021-05-02,59.9873
2021-05-03,60.5938
2021-05-04,63.1613
2021-05-05,63.7671
2021-05-06,65.3963
2021-05-07,65.7223
2021-05-08,65.7223
2021-05-09,65.7223
2021-05-10,65.4166
2021-05-11,61.5895
2021-05-12,58.7347
2021-05-13,61.5769
2021-05-14,63.1567
2021-05-15,63.1567
2021-05-16,63.1567
2021-05-17,62.879
2021-05-18,58.9552
2021-05-19,58.2066
2021-05-20,56.8594
2021-05-21,58.1818
2021-05-22,58.1818
2021-05-23,58.1818
2021-05-24,58.4582
2021-05-25,56.7166
2021-05-26,56.8327
2021-05-27,58.1236
2021-05-28,58.4479
2021-05-29,58.4479
2021-05-30,58.4479
2021-05-31,58.4479
2021-06-01,59.1146
2021-06-02,58.7723
2021-06-03,59.0543
2021-06-04,57.3943
2021-06-05,57.3943
2021-06-06,57.3943
2021-06-07,56.6149
2021-06-08,57.2824
2021-06-09,54.3881
2021-06-10,52.6908
2021-06-11,53.0253
2021-06-12,53.0253
2021-06-13,53.0253
2021-06-14,51.283
2021-06-15,52.9363
2021-06-16,53.5702
2021-06-17,47.5309
2021-06-18,44.7254
2021-06-19,44.7254
2021-06-20,44.7254
2021-06-21,49.1145
2021-06-22,48.9487
2021-06-23,49.8392
2021-06-24,52.6741
2021-06-25,55.3674
2021-06-26,55.3674
2021-06-27,55.3674
2021-06-28,54.0281
2021-06-29,53.1739
2021-06-30,53.3696
2021-07-01,54.0412
2021-07-02,54.7634
2021-07-03,54.7634
2021-07-04,54.7634
2021-07-05,54.7634
2021-07-06,50.9535
2021-07-07,49.9269
2021-07-08,47.5224
2021-07-09,52.1092
2021-07-10,52.1092
2021-07-11,52.1092
2021-07-12,53.5694
2021-07-13,51.6563
2021-07-14,50.9832
2021-07-15,52.6313
2021-07-16,48.3918
2021-07-17,48.3918
2021-07-18,48.3918
2021-07-19,44.92
2021-07-20,47.5475
2021-07-21,49.6842
2021-07-22,47.746
2021-07-23,48.602
2021-07-24,48.602
2021-07-25,48.602
2021-07-26,49.5878
2021-07-27,49.4244
2021-07-28,49.083
2021-07-29,50.0625
2021-07-30,48.1791
2021-07-31,48.1791
2021-08-01,48.1791
2021-08-02,47.7534
2021-08-03,50.9959
2021-08-04,50.0654
2021-08-05,51.2232
2021-08-06,53.6287
2021-08-07,53.6287
2021-08-08,53.6287
2021-08-09,53.4312
2021-08-10,54.5561
2021-08-11,55.9877
2021-08-12,55.5761
2021-08-13,53.1351
2021-08-14,53.1351
2021-08-15,53.1351
2021-08-16,52.5579
2021-08-17,51.0643
2021-08-18,49.3906
2021-08-19,48.475
2021-08-20,49.6465
2021-08-21,49.6465
2021-08-22,49.6465
2021-08-23,50.7806
2021-08-24,51.7193
2021-08-25,54.4314
2021-08-26,53.4695
2021-08-27,55.9698
2021-08-28,55.9698
2021-08-29,55.9698
2021-08-30,52.7139
2021-08-31,53.0688
2021-09-01,51.7409
2021-09-02,53.4013
2021-09-03,53.2398
2021-09-04,53.2398
2021-09-05,53.2398
2021-09-06,53.2398
2021-09-07,53.765
2021-09-08,53.325
2021-09-09,53.7723
2021-09-10,53.1885
2021-09-11,53.1885
2021-09-12,53.1885
2021-09-13,55.4479
2021-09-14,50.0002
2021-09-15,51.4773
2021-09-16,51.2377
2021-09-17,50.3886
2021-09-18,50.3886
2021-09-19,50.3886
2021-09-20,46.9016
2021-09-21,46.355
2021-09-22,49.5686
2021-09-23,54.1319
2021-09-24,54.7663
2021-09-25,54.7663
2021-09-26,54.7663
2021-09-27,58.5634
2021-09-28,56.4313
2021-09-29,56.1923
2021-09-30,54.6534
2021-10-01,56.4822
2021-10-02,56.4822
2021-10-03,56.4822
2021-10-04,56.2887
2021-10-05,57.9158
2021-10-06,58.1374
2021-10-07,58.804
2021-10-08,59.4581
2021-10-09,59.4581
2021-10-10,59.4581
2021-10-11,57.7679
2021-10-12,59.3412
2021-10-13,57.8161
2021-10-14,59.2256
2021-10-15,55.9505
2021-10-16,55.9505
2021-10-17,55.9505
2021-10-18,57.193
2021-10-19,61.1629
2021-10-20,64.5523
2021-10-21,64.4841
2021-10-22,66.2509
2021-10-23,66.2509
2021-10-24,66.2509
2021-10-25,66.4979
2021-10-26,65.9878
2021-10-27,62.7754
2021-10-28,62.8582
2021-10-29,60.8367
2021-10-30,60.8367
2021-10-31,60.8367
2021-11-01,60.4484
2021-11-02,59.9008
2021-11-03,61.632
2021-11-04,56.7662
2021-11-05,56.2051
2021-11-06,56.2051
2021-11-07,56.2051
2021-11-08,56.9768
2021-11-09,55.9007
2021-11-10,54.3683
2021-11-11,54.5187
2021-11-12,52.6396
2021-11-13,52.6396
2021-11-14,52.6396
2021-11-15,53.6446
2021-11-16,54.2341
2021-11-17,51.3152
2021-11-18,49.9122
2021-11-19,48.5393
2021-11-20,48.5393
2021-11-21,48.5393
2021-11-22,52.6987
2021-11-23,56.4537
2021-11-24,56.0253
2021-11-25,56.0253
2021-11-26,48.9056
2021-11-27,48.9056
2021-11-28,48.9056
2021-11-29,49.5125
2021-11-30,46.6604
2021-12-01,45.5754
2021-12-02,50.4924
2021-12-03,47.6269
2021-12-04,47.6269
2021-12-05,47.6269
2021-12-06,49.2399
2021-12-07,51.5518
2021-12-08,50.6866
2021-12-09,49.7165
2021-12-10,50.3168
2021-12-11,50.3168
2021-12-12,50.3168
2021-12-13,46.6064
2021-12-14,48.5151
2021-12-15,48.0165
2021-12-16,50.6811
2021-12-17,47.5865
2021-12-18,47.5865
2021-12-19,47.5865
2021-12-20,44.6776
2021-12-21,47.7226
2021-12-22,47.8943
2021-12-23,48.4617
2021-12-24,48.4617
2021-12-25,48.4617
2021-12-26,48.4617
2021-12-27,50.6179
2021-12-28,50.6859
2021-12-29,50.735
2021-12-30,50.5564
2021-12-31,50.191
2022-01-01,50.191
2022-01-02,50.191
2022-01-03,55.526
2022-01-04,59.9467
2022-01-05,57.2599
2022-01-06,61.4385
2022-01-07,62.8885
2022-01-08,62.8885
2022-01-09,62.8885
2022-01-10,61.913
2022-01-11,62.5653
2022-01-12,63.0783
2022-01-13,63.794
2022-01-14,61.3522
2022-01-15,61.3522
2022-01-16,61.3522
2022-01-17,61.3522
2022-01-18,57.3269
2022-01-19,51.802
2022-01-20,50.8201
2022-01-21,47.4115
2022-01-22,47.4115
2022-01-23,47.4115
2022-01-24,49.2778
2022-01-25,49.331
2022-01-26,50.412
2022-01-27,49.7747
2022-01-28,51.7344
2022-01-29,51.7344
2022-01-30,51.7344
2022-01-31,50.3444
2022-02-01,52.5617
2022-02-02,53.2129
2022-02-03,51.3666
2022-02-04,52.7541
2022-02-05,52.7541
2022-02-06,52.7541
2022-02-07,52.3251
2022-02-08,53.3277
2022-02-09,52.9117
2022-02-10,52.8193
2022-02-11,50.5242
2022-02-12,50.5242
2022-02-13,50.5242
2022-02-14,48.658
2022-02-15,50.4364
2022-02-16,51.3676
2022-02-17,46.6468
2022-02-18,46.5678
2022-02-19,46.5678
2022-02-20,46.5678
2022-02-21,46.5678
2022-02-22,47.9079
2022-02-23,45.3981
2022-02-24,43.4318
2022-02-25,48.2468
2022-02-26,48.2468
2022-02-27,48.2468
2022-02-28,46.273
2022-03-01,40.2642
2022-03-02,44.303
2022-03-03,43.3209
2022-03-04,40.3724
2022-03-05,40.3724
2022-03-06,40.3724
2022-03-07,37.921
2022-03-08,39.7012
2022-03-09,42.719
2022-03-10,41.9638
2022-03-11,40.7928
2022-03-12,40.7928
2022-03-13,40.7928
2022-03-14,41.5198
2022-03-15,42.6515
2022-03-16,46.7089
2022-03-17,47.0773
2022-03-18,47.0278
2022-03-19,47.0278
2022-03-20,47.0278
2022-03-21,47.0509
2022-03-22,49.5239
2022-03-23,47.0722
2022-03-24,47.4046
2022-03-25,49.2356
2022-03-26,49.2356
2022-03-27,49.2356
2022-03-28,48.2851
2022-03-29,47.9316
2022-03-30,46.1413
2022-03-31,43.0074
2022-04-01,41.4716
2022-04-02,41.4716
2022-04-03,41.4716
2022-04-04,42.5425
2022-04-05,42.3409
2022-04-06,41.646
2022-04-07,41.9355
2022-04-08,44.1998
2022-04-09,44.1998
2022-04-10,44.1998
2022-04-11,43.8165
2022-04-12,42.3635
2022-04-13,41.6775
2022-04-14,39.9213
2022-04-15,39.9213
2022-04-16,39.9213
2022-04-17,39.9213
2022-04-18,40.4869
2022-04-19,42.2128
2022-04-20,43.3869
2022-04-21,42.2367
2022-04-22,39.9347
2022-04-23,39.9347
2022-04-24,39.9347
2022-04-25,39.5485
2022-04-26,38.0072
2022-04-27,38.7946
2022-04-28,39.3287
2022-04-29,36.7844
2022-04-30,36.7844
2022-05-01,36.7844
2022-05-02,37.9845
2022-05-03,39.7272
2022-05-04,42.9057
2022-05-05,40.2807
2022-05-06,39.1317
2022-05-07,39.1317
2022-05-08,39.1317
2022-05-09,37.6741
2022-05-10,36.7946
2022-05-11,35.8438
2022-05-12,35.5929
2022-05-13,34.7109
2022-05-14,34.7109
2022-05-15,34.7109
2022-05-16,33.703
2022-05-17,38.123
2022-05-18,35.9601
2022-05-19,35.415
2022-05-20,36.4536
2022-05-21,36.4536
2022-05-22,36.4536
2022-05-23,41.3627
2022-05-24,42.1764
2022-05-25,45.3233
2022-05-26,48.8303
2022-05-27,50.1363
2022-05-28,50.1363
2022-05-29,50.1363
2022-05-30,50.1363
2022-05-31,50.361
2022-06-01,48.496
2022-06-02,50.4578
2022-06-03,49.066
2022-06-04,49.066
2022-06-05,49.066
2022-06-06,48.9271
2022-06-07,49.0086
2022-06-08,46.8804
2022-06-09,42.8552
2022-06-10,40.425
2022-06-11,40.425
2022-06-12,40.425
2022-06-13,39.0515
2022-06-14,39.1508
2022-06-15,39.814
2022-06-16,37.3236
2022-06-17,39.3597
2022-06-18,39.3597
2022-06-19,39.3597
2022-06-20,39.3597
2022-06-21,41.1775
2022-06-22,41.2685
2022-06-23,40.8272
2022-06-24,46.0178
2022-06-25,46.0178
2022-06-26,46.0178
2022-06-27,45.2078
2022-06-28,44.223
2022-06-29,42.8704
2022-06-30,43.1726
2022-07-01,45.7903
2022-07-02,45.7903
2022-07-03,45.7903
2022-07-04,45.7903
2022-07-05,45.6609
2022-07-06,44.9967
2022-07-07,46.7211
2022-07-08,46.1111
2022-07-09,46.1111
2022-07-10,46.1111
2022-07-11,45.3472
2022-07-12,44.2709
2022-07-13,42.4915
2022-07-14,40.4641
2022-07-15,42.5465
2022-07-16,42.5465
2022-07-17,42.5465
2022-07-18,43.5838
2022-07-19,47.8822
2022-07-20,47.8549
2022-07-21,48.955
2022-07-22,49.0693
2022-07-23,49.0693
2022-07-24,49.0693
2022-07-25,51.2795
2022-07-26,49.0476
2022-07-27,50.0143
2022-07-28,49.9377
2022-07-29,52.2373
2022-07-30,52.2373
2022-07-31,52.2373
2022-08-01,52.3268
2022-08-02,50.1029
2022-08-03,51.6789
2022-08-04,50.6487
2022-08-05,52.9119
2022-08-06,52.9119
2022-08-07,52.9119
2022-08-08,52.0772
2022-08-09,51.9755
2022-08-10,54.6786
2022-08-11,56.4548
2022-08-12,58.2892
2022-08-13,58.2892
2022-08-14,58.2892
2022-08-15,57.6356
2022-08-16,58.4007
2022-08-17,56.7761
2022-08-18,56.8928
2022-08-19,54.3218
2022-08-20,54.3218
2022-08-21,54.3218
2022-08-22,50.5463
2022-08-23,50.5709
2022-08-24,51.3313
2022-08-25,52.5753
2022-08-26,47.0141
2022-08-27,47.0141
2022-08-28,47.0141
2022-08-29,45.4789
2022-08-30,44.8784
2022-08-31,43.9271
2022-09-01,44.3495
2022-09-02,43.4466
2022-09-03,43.4466
2022-09-04,43.4466
2022-09-05,43.4466
2022-09-06,42.7858
2022-09-07,45.9187
2022-09-08,48.818
2022-09-09,50.0908
2022-09-10,50.0908
2022-09-11,50.0908
2022-09-12,51.7085
2022-09-13,47.2722
2022-09-14,48.5832
2022-09-15,50.7279
2022-09-16,49.7361
2022-09-17,49.7361
2022-09-18,49.7361
2022-09-19,50.9399
2022-09-20,49.7084
2022-09-21,45.566
2022-09-22,42.9637
2022-09-23,41.1931
2022-09-24,41.1931
2022-09-25,41.1931
2022-09-26,39.2578
2022-09-27,38.8364
2022-09-28,42.0624
2022-09-29,41.5152
2022-09-30,40.6813
2022-10-01,40.6813
2022-10-02,40.6813
2022-10-03,44.535
2022-10-04,49.8034
2022-10-05,48.8146
2022-10-06,46.4339
2022-10-07,43.6968
2022-10-08,43.6968
2022-10-09,43.6968
2022-10-10,43.4001
2022-10-11,41.5134
2022-10-12,40.6146
2022-10-13,45.9322
2022-10-14,44.8481
2022-10-15,44.8481
2022-10-16,44.8481
2022-10-17,49.161
2022-10-18,49.3675
2022-10-19,46.5536
2022-10-20,44.3714
2022-10-21,49.8556
2022-10-22,49.8556
2022-10-23,49.8556
2022-10-24,52.2194
2022-10-25,53.7596
2022-10-26,52.8094
2022-10-27,52.35
2022-10-28,53.4384
2022-10-29,53.4384
2022-10-30,53.4384
2022-10-31,52.7452
2022-11-01,52.7316
2022-11-02,50.65
2022-11-03,47.2542
2022-11-04,49.3228
2022-11-05,49.3228
2022-11-06,49.3228
2022-11-07,49.4514
2022-11-08,50.719
2022-11-09,48.7138
2022-11-10,53.7609
2022-11-11,54.8194
2022-11-12,54.8194
2022-11-13,54.8194
2022-11-14,53.1905
2022-11-15,53.6805
2022-11-16,52.0301
2022-11-17,50.2026
2022-11-18,51.6571
2022-11-19,51.6571
2022-11-20,51.6571
2022-11-21,52.5681
2022-11-22,53.9563
2022-11-23,54.8519
2022-11-24,54.8519
2022-11-25,55.5289
2022-11-26,55.5289
2022-11-27,55.5289
2022-11-28,51.9941
2022-11-29,53.0732
2022-11-30,55.3672
2022-12-01,52.984
2022-12-02,52.5982
2022-12-03,52.5982
2022-12-04,52.5982
2022-12-05,45.8586
2022-12-06,45.1854
2022-12-07,47.2615
2022-12-08,46.8311
2022-12-09,46.6806
2022-12-10,46.6806
2022-12-11,46.6806
2022-12-12,48.4084
2022-12-13,46.8093
2022-12-14,44.3085
2022-12-15,44.6966
2022-12-16,44.8457
2022-12-17,44.8457
2022-12-18,44.8457
2022-12-19,44.7092
2022-12-20,45.8369
2022-12-21,47.4562
2022-12-22,47.7401
2022-12-23,48.2813
2022-12-24,48.2813
2022-12-25,48.2813
2022-12-26,48.2813
2022-12-27,48.985
2022-12-28,48.9118
2022-12-29,50.4224
2022-12-30,50.5069
2022-12-31,50.5069
2023-01-01,50.5069
2023-01-02,50.5069
2023-01-03,51.7299
2023-01-04,54.808
2023-01-05,51.3031
2023-01-06,54.6346
2023-01-07,54.6346
2023-01-08,54.6346
2023-01-09,54.6809
2023-01-10,55.1285
2023-01-11,55.7449
2023-01-12,57.7339
2023-01-13,54.8664
2023-01-14,54.8664
2023-01-15,54.8664
2023-01-16,54.8664
2023-01-17,53.0997
2023-01-18,46.1123
2023-01-19,43.6516
2023-01-20,48.4635
2023-01-21,48.4635
2023-01-22,48.4635
2023-01-23,51.2725
2023-01-24,50.6843
2023-01-25,51.7791
2023-01-26,52.8555
2023-01-27,53.6146
2023-01-28,53.6146
2023-01-29,53.6146
2023-01-30,53.3923
2023-01-31,54.9928
2023-02-01,54.5105
2023-02-02,55.3833
2023-02-03,54.7689
2023-02-04,54.7689
2023-02-05,54.7689
2023-02-06,52.9085
2023-02-07,52.8619
2023-02-08,51.7761
2023-02-09,49.7242
2023-02-10,50.0755
2023-02-11,50.0755
2023-02-12,50.0755
2023-02-13,51.3298
2023-02-14,51.4452
2023-02-15,50.5117
2023-02-16,49.1244
2023-02-17,49.3698
2023-02-18,49.3698
2023-02-19,49.3698
2023-02-20,49.3698
2023-02-21,46.8622
2023-02-22,47.5883
2023-02-23,49.1657
2023-02-24,49.5063
2023-02-25,49.5063
2023-02-26,49.5063
2023-02-27,48.8208
2023-02-28,49.0241
2023-03-01,46.6617
2023-03-02,42.7531
2023-03-03,45.2813
2023-03-04,45.2813
2023-03-05,45.2813
2023-03-06,45.118
2023-03-07,40.152
2023-03-08,39.7681
2023-03-09,35.4537
2023-03-10,35.0688
2023-03-11,35.0688
2023-03-12,35.0688
2023-03-13,31.528
2023-03-14,31.9982
2023-03-15,29.5506
2023-03-16,34.3562
2023-03-17,31.5462
2023-03-18,31.5462
