,PPL US Equity
2021-03-29,56.5597
2021-03-30,56.6054
2021-03-31,55.2247
2021-04-01,54.8039
2021-04-02,54.8039
2021-04-03,54.8039
2021-04-04,54.8039
2021-04-05,55.0066
2021-04-06,54.3759
2021-04-07,55.893
2021-04-08,54.0963
2021-04-09,53.5872
2021-04-10,53.5872
2021-04-11,53.5872
2021-04-12,54.09
2021-04-13,53.9556
2021-04-14,54.1325
2021-04-15,55.6024
2021-04-16,56.4682
2021-04-17,56.4682
2021-04-18,56.4682
2021-04-19,54.5602
2021-04-20,55.2817
2021-04-21,57.9303
2021-04-22,54.2453
2021-04-23,55.4524
2021-04-24,55.4524
2021-04-25,55.4524
2021-04-26,55.5679
2021-04-27,53.4879
2021-04-28,54.1612
2021-04-29,55.7862
2021-04-30,54.7452
2021-05-01,54.7452
2021-05-02,54.7452
2021-05-03,54.8075
2021-05-04,54.343
2021-05-05,53.1017
2021-05-06,52.4816
2021-05-07,55.252
2021-05-08,55.252
2021-05-09,55.252
2021-05-10,56.7164
2021-05-11,55.5712
2021-05-12,50.0459
2021-05-13,52.9249
2021-05-14,54.2876
2021-05-15,54.2876
2021-05-16,54.2876
2021-05-17,53.5586
2021-05-18,54.6301
2021-05-19,54.8834
2021-05-20,54.6467
2021-05-21,55.701
2021-05-22,55.701
2021-05-23,55.701
2021-05-24,55.2855
2021-05-25,52.5291
2021-05-26,52.8154
2021-05-27,52.0043
2021-05-28,52.4575
2021-05-29,52.4575
2021-05-30,52.4575
2021-05-31,52.4575
2021-06-01,51.5346
2021-06-02,51.1117
2021-06-03,51.6858
2021-06-04,51.4181
2021-06-05,51.4181
2021-06-06,51.4181
2021-06-07,52.1867
2021-06-08,50.5327
2021-06-09,54.7553
2021-06-10,55.4562
2021-06-11,57.3549
2021-06-12,57.3549
2021-06-13,57.3549
2021-06-14,56.6554
2021-06-15,56.9656
2021-06-16,51.1009
2021-06-17,50.4081
2021-06-18,42.9539
2021-06-19,42.9539
2021-06-20,42.9539
2021-06-21,47.1211
2021-06-22,46.2306
2021-06-23,44.8807
2021-06-24,46.022
2021-06-25,48.914
2021-06-26,48.914
2021-06-27,48.914
2021-06-28,48.5504
2021-06-29,45.2124
2021-06-30,46.7893
2021-07-01,48.9915
2021-07-02,48.9193
2021-07-03,48.9193
2021-07-04,48.9193
2021-07-05,48.9193
2021-07-06,48.3296
2021-07-07,48.2544
2021-07-08,48.2544
2021-07-09,50.5598
2021-07-10,50.5598
2021-07-11,50.5598
2021-07-12,49.9838
2021-07-13,46.537
2021-07-14,47.7236
2021-07-15,48.8969
2021-07-16,51.9265
2021-07-17,51.9265
2021-07-18,51.9265
2021-07-19,47.4819
2021-07-20,48.9623
2021-07-21,48.1494
2021-07-22,47.9995
2021-07-23,49.5432
2021-07-24,49.5432
2021-07-25,49.5432
2021-07-26,50.4246
2021-07-27,53.2652
2021-07-28,52.0153
2021-07-29,52.0153
2021-07-30,50.1675
2021-07-31,50.1675
2021-08-01,50.1675
2021-08-02,50.9055
2021-08-03,51.7273
2021-08-04,50.5885
2021-08-05,54.05
2021-08-06,56.7472
2021-08-07,56.7472
2021-08-08,56.7472
2021-08-09,55.0313
2021-08-10,53.8781
2021-08-11,56.0754
2021-08-12,54.9029
2021-08-13,57.2502
2021-08-14,57.2502
2021-08-15,57.2502
2021-08-16,56.6952
2021-08-17,56.6006
2021-08-18,55.0792
2021-08-19,55.1571
2021-08-20,59.1858
2021-08-21,59.1858
2021-08-22,59.1858
2021-08-23,54.1529
2021-08-24,54.4444
2021-08-25,54.355
2021-08-26,53.005
2021-08-27,54.1822
2021-08-28,54.1822
2021-08-29,54.1822
2021-08-30,53.8104
2021-08-31,55.1632
2021-09-01,60.0733
2021-09-02,62.418
2021-09-03,59.29
2021-09-04,59.29
2021-09-05,59.29
2021-09-06,59.29
2021-09-07,59.4175
2021-09-08,61.5951
2021-09-09,59.0778
2021-09-10,57.5179
2021-09-11,57.5179
2021-09-12,57.5179
2021-09-13,56.8781
2021-09-14,55.4206
2021-09-15,56.0038
2021-09-16,52.7892
2021-09-17,49.3692
2021-09-18,49.3692
2021-09-19,49.3692
2021-09-20,48.901
2021-09-21,47.3525
2021-09-22,47.8648
2021-09-23,48.4701
2021-09-24,47.4126
2021-09-25,47.4126
2021-09-26,47.4126
2021-09-27,46.9239
2021-09-28,45.7846
2021-09-29,48.1118
2021-09-30,43.548
2021-10-01,44.2893
2021-10-02,44.2893
2021-10-03,44.2893
2021-10-04,47.2453
2021-10-05,47.0107
2021-10-06,49.5172
2021-10-07,48.2949
2021-10-08,47.9682
2021-10-09,47.9682
2021-10-10,47.9682
2021-10-11,46.583
2021-10-12,47.2321
2021-10-13,49.2376
2021-10-14,51.2418
2021-10-15,52.4246
2021-10-16,52.4246
2021-10-17,52.4246
2021-10-18,49.7494
2021-10-19,52.586
2021-10-20,55.1293
2021-10-21,53.249
2021-10-22,54.1729
2021-10-23,54.1729
2021-10-24,54.1729
2021-10-25,52.9991
2021-10-26,53.7173
2021-10-27,52.973
2021-10-28,53.4732
2021-10-29,50.9503
2021-10-30,50.9503
2021-10-31,50.9503
2021-11-01,55.0161
2021-11-02,54.4558
2021-11-03,55.0088
2021-11-04,51.1533
2021-11-05,49.6949
2021-11-06,49.6949
2021-11-07,49.6949
2021-11-08,49.2675
2021-11-09,49.9795
2021-11-10,50.2504
2021-11-11,50.0634
2021-11-12,48.568
2021-11-13,48.568
2021-11-14,48.568
2021-11-15,50.8464
2021-11-16,49.5225
2021-11-17,47.5994
2021-11-18,45.6771
2021-11-19,46.9859
2021-11-20,46.9859
2021-11-21,46.9859
2021-11-22,48.0808
2021-11-23,50.2084
2021-11-24,49.5402
2021-11-25,49.5402
2021-11-26,45.2666
2021-11-27,45.2666
2021-11-28,45.2666
2021-11-29,47.7903
2021-11-30,42.9805
2021-12-01,43.5585
2021-12-02,46.7243
2021-12-03,50.3667
2021-12-04,50.3667
2021-12-05,50.3667
2021-12-06,54.5527
2021-12-07,55.2499
2021-12-08,53.9653
2021-12-09,52.6381
2021-12-10,53.6276
2021-12-11,53.6276
2021-12-12,53.6276
2021-12-13,54.7559
2021-12-14,54.3003
2021-12-15,57.518
2021-12-16,58.9452
2021-12-17,59.4816
2021-12-18,59.4816
2021-12-19,59.4816
2021-12-20,58.8846
2021-12-21,58.0806
2021-12-22,57.9783
2021-12-23,58.0548
2021-12-24,58.0548
2021-12-25,58.0548
2021-12-26,58.0548
2021-12-27,58.9058
2021-12-28,60.7053
2021-12-29,60.853
2021-12-30,62.0346
2021-12-31,62.8325
2022-01-01,62.8325
2022-01-02,62.8325
2022-01-03,63.411
2022-01-04,61.5527
2022-01-05,62.0133
2022-01-06,61.5051
2022-01-07,63.3685
2022-01-08,63.3685
2022-01-09,63.3685
2022-01-10,63.1051
2022-01-11,59.5229
2022-01-12,59.6076
2022-01-13,59.9544
2022-01-14,59.5576
2022-01-15,59.5576
2022-01-16,59.5576
2022-01-17,59.5576
2022-01-18,58.4899
2022-01-19,57.5559
2022-01-20,56.0996
2022-01-21,55.44
2022-01-22,55.44
2022-01-23,55.44
2022-01-24,54.1234
2022-01-25,53.8588
2022-01-26,50.656
2022-01-27,51.374
2022-01-28,55.0914
2022-01-29,55.0914
2022-01-30,55.0914
2022-01-31,55.0914
2022-02-01,52.9895
2022-02-02,55.0942
2022-02-03,54.6943
2022-02-04,51.2314
2022-02-05,51.2314
2022-02-06,51.2314
2022-02-07,49.7823
2022-02-08,52.5587
2022-02-09,52.5587
2022-02-10,44.5427
2022-02-11,43.2345
2022-02-12,43.2345
2022-02-13,43.2345
2022-02-14,40.5092
2022-02-15,39.6747
2022-02-16,39.5063
2022-02-17,38.7409
2022-02-18,26.6387
2022-02-19,26.6387
2022-02-20,26.6387
2022-02-21,26.6387
2022-02-22,34.0556
2022-02-23,30.831
2022-02-24,30.1652
2022-02-25,34.6373
2022-02-26,34.6373
2022-02-27,34.6373
2022-02-28,33.4611
2022-03-01,30.4946
2022-03-02,32.8056
2022-03-03,35.1995
2022-03-04,38.6311
2022-03-05,38.6311
2022-03-06,38.6311
2022-03-07,37.2401
2022-03-08,38.3124
2022-03-09,42.687
2022-03-10,42.1205
2022-03-11,40.5516
2022-03-12,40.5516
2022-03-13,40.5516
2022-03-14,39.9556
2022-03-15,42.5052
2022-03-16,43.3582
2022-03-17,44.5636
2022-03-18,43.8817
2022-03-19,43.8817
2022-03-20,43.8817
2022-03-21,45.5342
2022-03-22,45.2942
2022-03-23,45.517
2022-03-24,48.6873
2022-03-25,50.4497
2022-03-26,50.4497
2022-03-27,50.4497
2022-03-28,51.6394
2022-03-29,55.7318
2022-03-30,57.1862
2022-03-31,56.1585
2022-04-01,58.6825
2022-04-02,58.6825
2022-04-03,58.6825
2022-04-04,56.348
2022-04-05,56.404
2022-04-06,60.0166
2022-04-07,58.1119
2022-04-08,57.9655
2022-04-09,57.9655
2022-04-10,57.9655
2022-04-11,56.4934
2022-04-12,55.9058
2022-04-13,56.7207
2022-04-14,58.0385
2022-04-15,58.0385
2022-04-16,58.0385
2022-04-17,58.0385
2022-04-18,58.1532
2022-04-19,61.4737
2022-04-20,63.1592
2022-04-21,64.1146
2022-04-22,60.2363
2022-04-23,60.2363
2022-04-24,60.2363
2022-04-25,59.2324
2022-04-26,55.4801
2022-04-27,53.0924
2022-04-28,54.482
2022-04-29,49.261
2022-04-30,49.261
2022-05-01,49.261
2022-05-02,48.1117
2022-05-03,48.4847
2022-05-04,52.7051
2022-05-05,52.1526
2022-05-06,54.5095
2022-05-07,54.5095
2022-05-08,54.5095
2022-05-09,51.8081
2022-05-10,48.9022
2022-05-11,49.5904
2022-05-12,49.2473
2022-05-13,51.7235
2022-05-14,51.7235
2022-05-15,51.7235
2022-05-16,52.8849
2022-05-17,55.068
2022-05-18,54.9395
2022-05-19,53.899
2022-05-20,53.8331
2022-05-21,53.8331
2022-05-22,53.8331
2022-05-23,55.8977
2022-05-24,57.4408
2022-05-25,57.8616
2022-05-26,59.4181
2022-05-27,60.029
2022-05-28,60.029
2022-05-29,60.029
2022-05-30,60.029
2022-05-31,58.6587
2022-06-01,56.796
2022-06-02,56.8527
2022-06-03,56.0162
2022-06-04,56.0162
2022-06-05,56.0162
2022-06-06,56.8521
2022-06-07,60.2564
2022-06-08,57.4873
2022-06-09,50.3118
2022-06-10,45.8697
2022-06-11,45.8697
2022-06-12,45.8697
2022-06-13,40.2031
2022-06-14,36.3056
2022-06-15,37.733
2022-06-16,35.8954
2022-06-17,35.3696
2022-06-18,35.3696
2022-06-19,35.3696
2022-06-20,35.3696
2022-06-21,38.3237
2022-06-22,40.1711
2022-06-23,42.616
2022-06-24,45.0954
2022-06-25,45.0954
2022-06-26,45.0954
2022-06-27,46.5194
2022-06-28,45.5162
2022-06-29,45.2093
2022-06-30,45.5889
2022-07-01,48.8858
2022-07-02,48.8858
2022-07-03,48.8858
2022-07-04,48.8858
2022-07-05,44.7455
2022-07-06,45.8674
2022-07-07,46.8817
2022-07-08,46.5658
2022-07-09,46.5658
2022-07-10,46.5658
2022-07-11,47.2487
2022-07-12,46.9147
2022-07-13,46.0488
2022-07-14,46.39
2022-07-15,48.6841
2022-07-16,48.6841
2022-07-17,48.6841
2022-07-18,46.9602
2022-07-19,48.1337
2022-07-20,46.8073
2022-07-21,47.3842
2022-07-22,47.9102
2022-07-23,47.9102
2022-07-24,47.9102
2022-07-25,50.8469
2022-07-26,51.8725
2022-07-27,52.0903
2022-07-28,55.7646
2022-07-29,57.1531
2022-07-30,57.1531
2022-07-31,57.1531
2022-08-01,56.6457
2022-08-02,57.1378
2022-08-03,56.4092
2022-08-04,53.8891
2022-08-05,50.7044
2022-08-06,50.7044
2022-08-07,50.7044
2022-08-08,51.1552
2022-08-09,52.9894
2022-08-10,55.7011
2022-08-11,57.7841
2022-08-12,61.5271
2022-08-13,61.5271
2022-08-14,61.5271
2022-08-15,62.7584
2022-08-16,63.9519
2022-08-17,63.4094
2022-08-18,63.7277
2022-08-19,63.0188
2022-08-20,63.0188
2022-08-21,63.0188
2022-08-22,59.0761
2022-08-23,59.0761
2022-08-24,59.008
2022-08-25,59.5864
2022-08-26,55.8496
2022-08-27,55.8496
2022-08-28,55.8496
2022-08-29,56.3134
2022-08-30,52.9264
2022-08-31,51.3004
2022-09-01,52.4205
2022-09-02,50.3826
2022-09-03,50.3826
2022-09-04,50.3826
2022-09-05,50.3826
2022-09-06,49.6775
2022-09-07,53.9551
2022-09-08,55.2678
2022-09-09,56.4268
2022-09-10,56.4268
2022-09-11,56.4268
2022-09-12,57.9461
2022-09-13,53.3524
2022-09-14,54.3639
2022-09-15,50.1975
2022-09-16,50.4101
2022-09-17,50.4101
2022-09-18,50.4101
2022-09-19,52.6567
2022-09-20,50.1948
2022-09-21,47.7812
2022-09-22,47.5297
2022-09-23,46.3682
2022-09-24,46.3682
2022-09-25,46.3682
2022-09-26,43.2764
2022-09-27,41.5564
2022-09-28,43.0571
2022-09-29,37.447
2022-09-30,35.4156
2022-10-01,35.4156
2022-10-02,35.4156
2022-10-03,39.4373
2022-10-04,42.5639
2022-10-05,40.6118
2022-10-06,38.3224
2022-10-07,35.9774
2022-10-08,35.9774
2022-10-09,35.9774
2022-10-10,36.9748
2022-10-11,36.5715
2022-10-12,34.3085
2022-10-13,37.9166
2022-10-14,37.3931
2022-10-15,37.3931
2022-10-16,37.3931
2022-10-17,39.3792
2022-10-18,41.8268
2022-10-19,41.6182
2022-10-20,40.4361
2022-10-21,43.8339
2022-10-22,43.8339
2022-10-23,43.8339
2022-10-24,43.0002
2022-10-25,45.3383
2022-10-26,44.3595
2022-10-27,45.3454
2022-10-28,48.0654
2022-10-29,48.0654
2022-10-30,48.0654
2022-10-31,47.9831
2022-11-01,48.3492
2022-11-02,46.4468
2022-11-03,48.5861
2022-11-04,50.4555
2022-11-05,50.4555
2022-11-06,50.4555
2022-11-07,49.4806
2022-11-08,50.9079
2022-11-09,49.0272
2022-11-10,53.4725
2022-11-11,52.0416
2022-11-12,52.0416
2022-11-13,52.0416
2022-11-14,50.6825
2022-11-15,52.3036
2022-11-16,53.9499
2022-11-17,52.8905
2022-11-18,54.5755
2022-11-19,54.5755
2022-11-20,54.5755
2022-11-21,55.0898
2022-11-22,57.0998
2022-11-23,58.4681
2022-11-24,58.4681
2022-11-25,58.9078
2022-11-26,58.9078
2022-11-27,58.9078
2022-11-28,58.217
2022-11-29,57.7857
2022-11-30,59.7155
2022-12-01,58.4441
2022-12-02,57.8349
2022-12-03,57.8349
2022-12-04,57.8349
2022-12-05,57.2734
2022-12-06,58.197
2022-12-07,56.3637
2022-12-08,57.6882
2022-12-09,57.0422
2022-12-10,57.0422
2022-12-11,57.0422
2022-12-12,59.191
2022-12-13,58.5248
2022-12-14,58.873
2022-12-15,58.492
2022-12-16,57.0281
2022-12-17,57.0281
2022-12-18,57.0281
2022-12-19,56.9
2022-12-20,57.149
2022-12-21,58.3436
2022-12-22,56.8409
2022-12-23,58.644
2022-12-24,58.644
2022-12-25,58.644
2022-12-26,58.644
2022-12-27,59.3755
2022-12-28,57.6183
2022-12-29,58.7302
2022-12-30,55.7064
2022-12-31,55.7064
2023-01-01,55.7064
2023-01-02,55.7064
2023-01-03,55.5719
2023-01-04,59.2848
2023-01-05,54.8063
2023-01-06,58.2137
2023-01-07,58.2137
2023-01-08,58.2137
2023-01-09,59.1432
2023-01-10,59.1432
2023-01-11,61.8663
2023-01-12,61.3293
2023-01-13,60.5814
2023-01-14,60.5814
2023-01-15,60.5814
2023-01-16,60.5814
2023-01-17,60.4428
2023-01-18,54.7406
2023-01-19,51.5398
2023-01-20,52.4136
2023-01-21,52.4136
2023-01-22,52.4136
2023-01-23,52.4136
2023-01-24,53.3145
2023-01-25,53.3682
2023-01-26,54.3464
2023-01-27,54.0207
2023-01-28,54.0207
2023-01-29,54.0207
2023-01-30,52.8416
2023-01-31,53.7126
2023-02-01,53.7715
2023-02-02,52.2585
2023-02-03,47.6558
2023-02-04,47.6558
2023-02-05,47.6558
2023-02-06,48.8059
2023-02-07,48.2575
2023-02-08,45.9997
2023-02-09,44.2524
2023-02-10,48.1925
2023-02-11,48.1925
2023-02-12,48.1925
2023-02-13,49.1225
2023-02-14,47.5337
2023-02-15,48.4284
2023-02-16,47.0644
2023-02-17,49.3733
2023-02-18,49.3733
2023-02-19,49.3733
2023-02-20,49.3733
2023-02-21,43.9231
2023-02-22,43.3728
2023-02-23,44.3563
2023-02-24,43.4711
2023-02-25,43.4711
2023-02-26,43.4711
2023-02-27,42.7445
2023-02-28,40.352
2023-03-01,38.539
2023-03-02,41.6013
2023-03-03,43.3918
2023-03-04,43.3918
2023-03-05,43.3918
2023-03-06,43.984
2023-03-07,41.0242
2023-03-08,41.834
2023-03-09,40.9536
2023-03-10,39.3816
2023-03-11,39.3816
2023-03-12,39.3816
2023-03-13,42.8864
2023-03-14,44.3866
2023-03-15,45.9819
2023-03-16,45.7646
2023-03-17,43.7847
2023-03-18,43.7847
2023-03-19,43.7847
2023-03-20,46.6254
