,CMI US Equity
2021-02-24,63.7035
2021-02-25,61.2464
2021-02-26,59.7004
2021-02-27,59.7004
2021-02-28,59.7004
2021-03-01,63.6812
2021-03-02,60.3397
2021-03-03,61.8968
2021-03-04,60.0271
2021-03-05,62.7825
2021-03-06,62.7825
2021-03-07,62.7825
2021-03-08,63.832
2021-03-09,62.5092
2021-03-10,64.7878
2021-03-11,62.754
2021-03-12,64.1927
2021-03-13,64.1927
2021-03-14,64.1927
2021-03-15,64.8974
2021-03-16,59.5821
2021-03-17,60.5836
2021-03-18,59.8058
2021-03-19,58.4776
2021-03-20,58.4776
2021-03-21,58.4776
2021-03-22,57.1317
2021-03-23,52.9727
2021-03-24,53.9292
2021-03-25,55.4131
2021-03-26,55.9363
2021-03-27,55.9363
2021-03-28,55.9363
2021-03-29,55.0844
2021-03-30,56.2535
2021-03-31,53.8667
2021-04-01,53.1316
2021-04-02,53.1316
2021-04-03,53.1316
2021-04-04,53.1316
2021-04-05,54.8731
2021-04-06,54.1285
2021-04-07,53.039
2021-04-08,52.3651
2021-04-09,53.5756
2021-04-10,53.5756
2021-04-11,53.5756
2021-04-12,54.4829
2021-04-13,54.0048
2021-04-14,54.5145
2021-04-15,54.7943
2021-04-16,56.0328
2021-04-17,56.0328
2021-04-18,56.0328
2021-04-19,55.0279
2021-04-20,53.2137
2021-04-21,54.8934
2021-04-22,53.6363
2021-04-23,54.3845
2021-04-24,54.3845
2021-04-25,54.3845
2021-04-26,52.1779
2021-04-27,51.4081
2021-04-28,49.8795
2021-04-29,50.7453
2021-04-30,47.8503
2021-05-01,47.8503
2021-05-02,47.8503
2021-05-03,48.8564
2021-05-04,50.1105
2021-05-05,53.3011
2021-05-06,55.9951
2021-05-07,56.2373
2021-05-08,56.2373
2021-05-09,56.2373
2021-05-10,58.4734
2021-05-11,54.5247
2021-05-12,50.3303
2021-05-13,53.0919
2021-05-14,54.4565
2021-05-15,54.4565
2021-05-16,54.4565
2021-05-17,54.7793
2021-05-18,50.6484
2021-05-19,50.7281
2021-05-20,49.228
2021-05-21,50.1365
2021-05-22,50.1365
2021-05-23,50.1365
2021-05-24,49.4249
2021-05-25,48.7546
2021-05-26,49.2076
2021-05-27,51.6255
2021-05-28,50.4618
2021-05-29,50.4618
2021-05-30,50.4618
2021-05-31,50.4618
2021-06-01,53.0181
2021-06-02,51.8383
2021-06-03,52.4798
2021-06-04,54.3067
2021-06-05,54.3067
2021-06-06,54.3067
2021-06-07,51.1755
2021-06-08,51.5798
2021-06-09,49.6652
2021-06-10,47.0662
2021-06-11,45.8391
2021-06-12,45.8391
2021-06-13,45.8391
2021-06-14,44.9939
2021-06-15,46.0881
2021-06-16,43.859
2021-06-17,39.6626
2021-06-18,37.7944
2021-06-19,37.7944
2021-06-20,37.7944
2021-06-21,39.7538
2021-06-22,40.5051
2021-06-23,41.1758
2021-06-24,41.9351
2021-06-25,43.1256
2021-06-26,43.1256
2021-06-27,43.1256
2021-06-28,43.4153
2021-06-29,42.5296
2021-06-30,45.4428
2021-07-01,44.5092
2021-07-02,44.3465
2021-07-03,44.3465
2021-07-04,44.3465
2021-07-05,44.3465
2021-07-06,41.374
2021-07-07,43.2246
2021-07-08,42.4538
2021-07-09,46.0605
2021-07-10,46.0605
2021-07-11,46.0605
2021-07-12,46.4464
2021-07-13,45.4094
2021-07-14,44.0014
2021-07-15,44.794
2021-07-16,43.9249
2021-07-17,43.9249
2021-07-18,43.9249
2021-07-19,40.9191
2021-07-20,44.3694
2021-07-21,45.3577
2021-07-22,44.2619
2021-07-23,44.2619
2021-07-24,44.2619
2021-07-25,44.2619
2021-07-26,43.7142
2021-07-27,42.164
2021-07-28,41.1684
2021-07-29,42.0668
2021-07-30,41.4582
2021-07-31,41.4582
2021-08-01,41.4582
2021-08-02,39.7365
2021-08-03,42.9532
2021-08-04,41.8076
2021-08-05,40.2377
2021-08-06,40.9018
2021-08-07,40.9018
2021-08-08,40.9018
2021-08-09,42.1899
2021-08-10,44.6692
2021-08-11,50.3397
2021-08-12,48.6256
2021-08-13,47.7376
2021-08-14,47.7376
2021-08-15,47.7376
2021-08-16,48.8143
2021-08-17,46.6304
2021-08-18,45.2583
2021-08-19,44.8752
2021-08-20,45.0052
2021-08-21,45.0052
2021-08-22,45.0052
2021-08-23,47.6919
2021-08-24,48.3409
2021-08-25,50.0204
2021-08-26,48.9673
2021-08-27,51.3294
2021-08-28,51.3294
2021-08-29,51.3294
2021-08-30,50.1645
2021-08-31,48.2577
2021-09-01,47.4927
2021-09-02,49.0726
2021-09-03,50.2524
2021-09-04,50.2524
2021-09-05,50.2524
2021-09-06,50.2524
2021-09-07,46.9343
2021-09-08,46.8191
2021-09-09,46.3348
2021-09-10,46.6123
2021-09-11,46.6123
2021-09-12,46.6123
2021-09-13,48.469
2021-09-14,45.7452
2021-09-15,47.8414
2021-09-16,44.6216
2021-09-17,43.3332
2021-09-18,43.3332
2021-09-19,43.3332
2021-09-20,39.6833
2021-09-21,38.6387
2021-09-22,40.3882
2021-09-23,45.5675
2021-09-24,45.1622
2021-09-25,45.1622
2021-09-26,45.1622
2021-09-27,47.0458
2021-09-28,46.5413
2021-09-29,47.4343
2021-09-30,43.6274
2021-10-01,46.1168
2021-10-02,46.1168
2021-10-03,46.1168
2021-10-04,45.8458
2021-10-05,50.715
2021-10-06,50.6623
2021-10-07,50.8407
2021-10-08,51.6052
2021-10-09,51.6052
2021-10-10,51.6052
2021-10-11,49.1367
2021-10-12,47.6144
2021-10-13,48.6168
2021-10-14,53.418
2021-10-15,53.0313
2021-10-16,53.0313
2021-10-17,53.0313
2021-10-18,52.1507
2021-10-19,54.1087
2021-10-20,55.7566
2021-10-21,54.1821
2021-10-22,54.1821
2021-10-23,54.1821
2021-10-24,54.1821
2021-10-25,54.6027
2021-10-26,52.7082
2021-10-27,49.7674
2021-10-28,54.8448
2021-10-29,52.815
2021-10-30,52.815
2021-10-31,52.815
2021-11-01,56.0039
2021-11-02,53.91
2021-11-03,49.6303
2021-11-04,49.4392
2021-11-05,50.6132
2021-11-06,50.6132
2021-11-07,50.6132
2021-11-08,51.2205
2021-11-09,50.0249
2021-11-10,50.9857
2021-11-11,50.0561
2021-11-12,50.0828
2021-11-13,50.0828
2021-11-14,50.0828
2021-11-15,49.869
2021-11-16,49.4393
2021-11-17,47.0144
2021-11-18,45.4752
2021-11-19,42.8635
2021-11-20,42.8635
2021-11-21,42.8635
2021-11-22,45.9814
2021-11-23,45.8927
2021-11-24,44.6333
2021-11-25,44.6333
2021-11-26,41.0004
2021-11-27,41.0004
2021-11-28,41.0004
2021-11-29,39.697
2021-11-30,36.0023
2021-12-01,35.7143
2021-12-02,40.9653
2021-12-03,41.7935
2021-12-04,41.7935
2021-12-05,41.7935
2021-12-06,43.4074
2021-12-07,43.7674
2021-12-08,44.5267
2021-12-09,43.8031
2021-12-10,42.9345
2021-12-11,42.9345
2021-12-12,42.9345
2021-12-13,41.7877
2021-12-14,42.159
2021-12-15,43.7878
2021-12-16,43.5929
2021-12-17,39.35
2021-12-18,39.35
2021-12-19,39.35
2021-12-20,37.2622
2021-12-21,41.0804
2021-12-22,40.63
2021-12-23,42.9785
2021-12-24,42.9785
2021-12-25,42.9785
2021-12-26,42.9785
2021-12-27,44.6423
2021-12-28,45.6097
2021-12-29,46.482
2021-12-30,45.9187
2021-12-31,46.1488
2022-01-01,46.1488
2022-01-02,46.1488
2022-01-03,47.2254
2022-01-04,53.0758
2022-01-05,52.3876
2022-01-06,54.4498
2022-01-07,56.9277
2022-01-08,56.9277
2022-01-09,56.9277
2022-01-10,54.7288
2022-01-11,55.3357
2022-01-12,54.7866
2022-01-13,57.3761
2022-01-14,58.269
2022-01-15,58.269
2022-01-16,58.269
2022-01-17,58.269
2022-01-18,57.0486
2022-01-19,53.3695
2022-01-20,50.3659
2022-01-21,48.2126
2022-01-22,48.2126
2022-01-23,48.2126
2022-01-24,48.6452
2022-01-25,50.4258
2022-01-26,49.881
2022-01-27,48.6918
2022-01-28,46.6819
2022-01-29,46.6819
2022-01-30,46.6819
2022-01-31,46.611
2022-02-01,49.9341
2022-02-02,50.5774
2022-02-03,51.1166
2022-02-04,52.0532
2022-02-05,52.0532
2022-02-06,52.0532
2022-02-07,50.5251
2022-02-08,48.3649
2022-02-09,49.8225
2022-02-10,48.2095
2022-02-11,47.4772
2022-02-12,47.4772
2022-02-13,47.4772
2022-02-14,45.6137
2022-02-15,47.8922
2022-02-16,48.597
2022-02-17,46.3711
2022-02-18,45.9317
2022-02-19,45.9317
2022-02-20,45.9317
2022-02-21,45.9317
2022-02-22,43.3053
2022-02-23,38.5489
2022-02-24,37.2376
2022-02-25,37.734
2022-02-26,37.734
2022-02-27,37.734
2022-02-28,37.9703
2022-03-01,33.992
2022-03-02,42.5137
2022-03-03,43.8155
2022-03-04,40.3741
2022-03-05,40.3741
2022-03-06,40.3741
2022-03-07,35.2479
2022-03-08,37.4982
2022-03-09,40.8825
2022-03-10,40.3662
2022-03-11,39.5698
2022-03-12,39.5698
2022-03-13,39.5698
2022-03-14,41.1298
2022-03-15,41.5703
2022-03-16,45.6504
2022-03-17,45.7369
2022-03-18,46.5243
2022-03-19,46.5243
2022-03-20,46.5243
2022-03-21,46.2137
2022-03-22,48.3082
2022-03-23,47.4182
2022-03-24,48.1473
2022-03-25,48.4042
2022-03-26,48.4042
2022-03-27,48.4042
2022-03-28,47.2848
2022-03-29,50.1495
2022-03-30,48.5052
2022-03-31,46.0274
2022-04-01,43.9049
2022-04-02,43.9049
2022-04-03,43.9049
2022-04-04,44.7193
2022-04-05,43.5766
2022-04-06,42.7647
2022-04-07,41.5483
2022-04-08,40.8374
2022-04-09,40.8374
2022-04-10,40.8374
2022-04-11,39.9607
2022-04-12,39.785
2022-04-13,41.3253
2022-04-14,42.3376
2022-04-15,42.3376
2022-04-16,42.3376
2022-04-17,42.3376
2022-04-18,42.9229
2022-04-19,46.2716
2022-04-20,48.6776
2022-04-21,50.0222
2022-04-22,45.4224
2022-04-23,45.4224
2022-04-24,45.4224
2022-04-25,43.7648
2022-04-26,40.9468
2022-04-27,43.827
2022-04-28,43.6265
2022-04-29,40.9939
2022-04-30,40.9939
2022-05-01,40.9939
2022-05-02,44.7371
2022-05-03,48.9402
2022-05-04,52.3847
2022-05-05,49.9017
2022-05-06,48.7323
2022-05-07,48.7323
2022-05-08,48.7323
2022-05-09,49.2595
2022-05-10,46.6053
2022-05-11,46.0102
2022-05-12,47.8366
2022-05-13,48.7607
2022-05-14,48.7607
2022-05-15,48.7607
2022-05-16,49.6234
2022-05-17,52.5256
2022-05-18,50.3265
2022-05-19,49.8795
2022-05-20,47.4776
2022-05-21,47.4776
2022-05-22,47.4776
2022-05-23,48.2837
2022-05-24,47.1171
2022-05-25,50.5066
2022-05-26,51.0011
2022-05-27,53.2954
2022-05-28,53.2954
2022-05-29,53.2954
2022-05-30,53.2954
2022-05-31,53.8767
2022-06-01,53.1214
2022-06-02,55.0661
2022-06-03,54.6822
2022-06-04,54.6822
2022-06-05,54.6822
2022-06-06,55.5254
2022-06-07,56.8552
2022-06-08,55.8752
2022-06-09,54.3813
2022-06-10,50.6918
2022-06-11,50.6918
2022-06-12,50.6918
2022-06-13,45.7183
2022-06-14,45.9601
2022-06-15,47.4658
2022-06-16,42.6411
2022-06-17,44.0516
2022-06-18,44.0516
2022-06-19,44.0516
2022-06-20,44.0516
2022-06-21,46.6743
2022-06-22,45.5694
2022-06-23,42.0292
2022-06-24,46.9107
2022-06-25,46.9107
2022-06-26,46.9107
2022-06-27,47.0924
2022-06-28,47.4439
2022-06-29,46.3614
2022-06-30,46.2575
2022-07-01,46.5842
2022-07-02,46.5842
2022-07-03,46.5842
2022-07-04,46.5842
2022-07-05,46.5691
2022-07-06,46.8314
2022-07-07,50.6801
2022-07-08,50.2625
2022-07-09,50.2625
2022-07-10,50.2625
2022-07-11,48.2132
2022-07-12,50.6509
2022-07-13,49.7765
2022-07-14,47.2354
2022-07-15,48.1161
2022-07-16,48.1161
2022-07-17,48.1161
2022-07-18,48.8436
2022-07-19,52.8742
2022-07-20,53.1977
2022-07-21,53.4338
2022-07-22,52.8635
2022-07-23,52.8635
2022-07-24,52.8635
2022-07-25,53.4657
2022-07-26,52.299
2022-07-27,54.9101
2022-07-28,57.9473
2022-07-29,60.7293
2022-07-30,60.7293
2022-07-31,60.7293
2022-08-01,58.4609
2022-08-02,58.814
2022-08-03,58.2551
2022-08-04,59.1023
2022-08-05,59.3338
2022-08-06,59.3338
2022-08-07,59.3338
2022-08-08,58.9669
2022-08-09,57.9564
2022-08-10,59.8852
2022-08-11,60.8655
2022-08-12,62.7038
2022-08-13,62.7038
2022-08-14,62.7038
2022-08-15,64.0458
2022-08-16,64.7761
2022-08-17,63.0754
2022-08-18,63.7731
2022-08-19,62.4547
2022-08-20,62.4547
2022-08-21,62.4547
2022-08-22,59.1886
2022-08-23,59.5135
2022-08-24,59.6582
2022-08-25,61.5932
2022-08-26,56.651
2022-08-27,56.651
2022-08-28,56.651
2022-08-29,55.785
2022-08-30,53.5928
2022-08-31,51.7187
2022-09-01,51.4187
2022-09-02,50.0504
2022-09-03,50.0504
2022-09-04,50.0504
2022-09-05,50.0504
2022-09-06,49.7631
2022-09-07,52.1174
2022-09-08,51.2794
2022-09-09,53.6379
2022-09-10,53.6379
2022-09-11,53.6379
2022-09-12,54.348
2022-09-13,49.573
2022-09-14,49.9537
2022-09-15,48.8037
2022-09-16,48.5921
2022-09-17,48.5921
2022-09-18,48.5921
2022-09-19,51.2697
2022-09-20,49.6192
2022-09-21,48.3354
2022-09-22,45.9642
2022-09-23,44.1339
2022-09-24,44.1339
2022-09-25,44.1339
2022-09-26,43.3584
2022-09-27,43.738
2022-09-28,47.0358
2022-09-29,45.1804
2022-09-30,44.5219
2022-10-01,44.5219
2022-10-02,44.5219
2022-10-03,48.8621
2022-10-04,55.875
2022-10-05,57.3105
2022-10-06,54.9703
2022-10-07,53.2488
2022-10-08,53.2488
2022-10-09,53.2488
2022-10-10,53.9028
2022-10-11,54.3597
2022-10-12,53.0683
2022-10-13,56.4578
2022-10-14,53.2147
2022-10-15,53.2147
2022-10-16,53.2147
2022-10-17,53.6798
2022-10-18,55.7081
2022-10-19,56.1336
2022-10-20,53.2431
2022-10-21,59.2975
2022-10-22,59.2975
2022-10-23,59.2975
2022-10-24,59.6304
2022-10-25,60.1211
2022-10-26,61.1206
2022-10-27,61.9648
2022-10-28,64.3543
2022-10-29,64.3543
2022-10-30,64.3543
2022-10-31,64.1618
2022-11-01,65.0391
2022-11-02,61.1834
2022-11-03,55.8479
2022-11-04,58.3317
2022-11-05,58.3317
2022-11-06,58.3317
2022-11-07,57.2508
2022-11-08,58.3988
2022-11-09,57.4966
2022-11-10,59.4413
2022-11-11,61.8949
2022-11-12,61.8949
2022-11-13,61.8949
2022-11-14,62.2469
2022-11-15,62.8932
2022-11-16,62.3946
2022-11-17,62.3808
2022-11-18,63.1999
2022-11-19,63.1999
2022-11-20,63.1999
2022-11-21,60.7468
2022-11-22,62.2453
2022-11-23,62.5007
2022-11-24,62.5007
2022-11-25,62.1762
2022-11-26,62.1762
2022-11-27,62.1762
2022-11-28,58.7476
2022-11-29,59.128
2022-11-30,61.3678
2022-12-01,60.0043
2022-12-02,60.24
2022-12-03,60.24
2022-12-04,60.24
2022-12-05,57.1136
2022-12-06,57.3374
2022-12-07,56.0426
2022-12-08,55.7876
2022-12-09,52.0831
2022-12-10,52.0831
2022-12-11,52.0831
2022-12-12,54.376
2022-12-13,54.7308
2022-12-14,54.1022
2022-12-15,50.2208
2022-12-16,50.0202
2022-12-17,50.0202
2022-12-18,50.0202
2022-12-19,51.026
2022-12-20,51.1985
2022-12-21,54.1446
2022-12-22,53.0723
2022-12-23,53.4316
2022-12-24,53.4316
2022-12-25,53.4316
2022-12-26,53.4316
2022-12-27,55.1644
2022-12-28,53.1475
2022-12-29,53.419
2022-12-30,53.7799
2022-12-31,53.7799
2023-01-01,53.7799
2023-01-02,53.7799
2023-01-03,52.8347
2023-01-04,52.3927
2023-01-05,49.6236
2023-01-06,54.4091
2023-01-07,54.4091
2023-01-08,54.4091
2023-01-09,54.6512
2023-01-10,56.7409
2023-01-11,58.1653
2023-01-12,58.1169
2023-01-13,59.5919
2023-01-14,59.5919
2023-01-15,59.5919
2023-01-16,59.5919
2023-01-17,56.7356
2023-01-18,51.124
2023-01-19,47.4442
2023-01-20,47.4907
2023-01-21,47.4907
2023-01-22,47.4907
2023-01-23,52.0745
2023-01-24,54.8537
2023-01-25,53.8185
2023-01-26,54.6594
2023-01-27,55.1651
2023-01-28,55.1651
2023-01-29,55.1651
2023-01-30,53.8876
2023-01-31,55.4403
2023-02-01,56.2086
2023-02-02,59.1844
2023-02-03,58.8887
2023-02-04,58.8887
2023-02-05,58.8887
2023-02-06,55.1744
2023-02-07,55.597
2023-02-08,52.5297
2023-02-09,51.9112
2023-02-10,52.3753
2023-02-11,52.3753
2023-02-12,52.3753
2023-02-13,53.547
2023-02-14,53.2435
2023-02-15,56.4667
2023-02-16,56.5409
2023-02-17,58.5104
2023-02-18,58.5104
2023-02-19,58.5104
2023-02-20,58.5104
2023-02-21,54.0439
2023-02-22,53.1862
2023-02-23,52.6273
2023-02-24,50.2337
2023-02-25,50.2337
2023-02-26,50.2337
2023-02-27,49.6351
2023-02-28,49.5546
2023-03-01,53.5393
2023-03-02,55.7007
2023-03-03,58.5306
2023-03-04,58.5306
2023-03-05,58.5306
2023-03-06,58.3819
2023-03-07,57.202
2023-03-08,57.3156
2023-03-09,53.0111
2023-03-10,47.5368
2023-03-11,47.5368
2023-03-12,47.5368
2023-03-13,44.5183
2023-03-14,45.5034
2023-03-15,41.837
2023-03-16,42.72
2023-03-17,39.6611
