,2336307D US Equity
,RSI_30D
2020-01-01,57.1314
2020-01-02,58.4635
2020-01-03,56.5169
2020-01-04,56.5169
2020-01-05,56.5169
2020-01-06,56.2585
2020-01-07,54.7062
2020-01-08,54.5764
2020-01-09,59.6745
2020-01-10,57.9754
2020-01-11,57.9754
2020-01-12,57.9754
2020-01-13,59.8407
2020-01-14,57.7079
2020-01-15,56.3235
2020-01-16,60.104
2020-01-17,57.3529
2020-01-18,57.3529
2020-01-19,57.3529
2020-01-20,57.3529
2020-01-21,54.6501
2020-01-22,56.9709
2020-01-23,57.8296
2020-01-24,52.7646
2020-01-25,52.7646
2020-01-26,52.7646
2020-01-27,48.4676
2020-01-28,52.1036
2020-01-29,52.3158
2020-01-30,54.959
2020-01-31,49.6666
2020-02-01,49.6666
2020-02-02,49.6666
2020-02-03,54.8161
2020-02-04,59.4568
2020-02-05,61.6609
2020-02-06,60.7526
2020-02-07,59.1225
2020-02-08,59.1225
2020-02-09,59.1225
2020-02-10,60.1982
2020-02-11,60.315
2020-02-12,61.1408
2020-02-13,60.1694
2020-02-14,59.7486
2020-02-15,59.7486
2020-02-16,59.7486
2020-02-17,59.7486
2020-02-18,63.1007
2020-02-19,65.7389
2020-02-20,66.6902
2020-02-21,60.8627
2020-02-22,60.8627
2020-02-23,60.8627
2020-02-24,52.5657
2020-02-25,45.8194
2020-02-26,46.1812
2020-02-27,41.6066
2020-02-28,36.3592
2020-02-29,36.3592
2020-03-01,36.3592
2020-03-02,42.721
2020-03-03,40.4384
2020-03-04,43.7232
2020-03-05,37.7092
2020-03-06,35.817
2020-03-07,35.817
2020-03-08,35.817
2020-03-09,30.0644
2020-03-10,36.328
2020-03-11,32.7828
2020-03-12,29.2918
2020-03-13,35.8134
2020-03-14,35.8134
2020-03-15,35.8134
2020-03-16,31.6774
2020-03-17,33.8213
2020-03-18,32.3896
2020-03-19,34.9845
2020-03-20,34.2616
2020-03-21,34.2616
2020-03-22,34.2616
2020-03-23,31.3504
2020-03-24,37.8174
2020-03-25,40.6027
2020-03-26,43.2876
2020-03-27,42.6678
2020-03-28,42.6678
2020-03-29,42.6678
2020-03-30,44.1632
2020-03-31,42.8239
2020-04-01,41.1855
2020-04-02,41.9786
2020-04-03,41.384
2020-04-04,41.384
2020-04-05,41.384
2020-04-06,43.4725
2020-04-07,44.1235
2020-04-08,46.4102
2020-04-09,46.8216
2020-04-10,46.8216
2020-04-11,46.8216
2020-04-12,46.8216
2020-04-13,45.1483
2020-04-14,46.571
2020-04-15,45.0428
2020-04-16,45.9305
2020-04-17,46.9957
2020-04-18,46.9957
2020-04-19,46.9957
2020-04-20,45.5663
2020-04-21,44.9367
2020-04-22,46.3693
2020-04-23,45.4781
2020-04-24,46.3899
2020-04-25,46.3899
2020-04-26,46.3899
2020-04-27,48.1949
2020-04-28,48.7566
2020-04-29,51.2903
2020-04-30,50.7249
2020-05-01,47.7141
2020-05-02,47.7141
2020-05-03,47.7141
2020-05-04,48.5264
2020-05-05,49.089
2020-05-06,48.8505
2020-05-07,50.0141
2020-05-08,51.7558
2020-05-09,51.7558
2020-05-10,51.7558
2020-05-11,52.2908
2020-05-12,48.9859
2020-05-13,47.0313
2020-05-14,47.8808
2020-05-15,47.2237
2020-05-16,47.2237
2020-05-17,47.2237
2020-05-18,49.2602
2020-05-19,48.849
2020-05-20,47.4094
2020-05-21,48.7007
2020-05-22,50.2862
2020-05-23,50.2862
2020-05-24,50.2862
2020-05-25,50.2862
2020-05-26,52.465
2020-05-27,54.5145
2020-05-28,52.7182
2020-05-29,50.1338
2020-05-30,50.1338
2020-05-31,50.1338
2020-06-01,51.7136
2020-06-02,53.2088
2020-06-03,56.0486
2020-06-04,56.3044
2020-06-05,57.0794
2020-06-06,57.0794
2020-06-07,57.0794
2020-06-08,58.7647
2020-06-09,57.6965
2020-06-10,56.3368
2020-06-11,52.0299
2020-06-12,53.0223
2020-06-13,53.0223
2020-06-14,53.0223
2020-06-15,53.6205
2020-06-16,54.4877
2020-06-17,54.6683
2020-06-18,54.0817
2020-06-19,53.8395
2020-06-20,53.8395
2020-06-21,53.8395
2020-06-22,53.1499
2020-06-23,53.0662
2020-06-24,50.4679
2020-06-25,51.8719
2020-06-26,48.2494
2020-06-27,48.2494
2020-06-28,48.2494
2020-06-29,49.3794
2020-06-30,51.0979
2020-07-01,49.9545
2020-07-02,50.0811
2020-07-03,50.0811
2020-07-04,50.0811
2020-07-05,50.0811
2020-07-06,51.105
2020-07-07,48.9156
2020-07-08,49.999
2020-07-09,47.6848
2020-07-10,49.0548
2020-07-11,49.0548
2020-07-12,49.0548
2020-07-13,49.122
2020-07-14,47.7688
2020-07-15,50.9359
2020-07-16,49.9036
2020-07-17,49.254
2020-07-18,49.254
2020-07-19,49.254
2020-07-20,48.5499
2020-07-21,50.6356
2020-07-22,50.319
2020-07-23,49.6766
2020-07-24,48.5891
2020-07-25,48.5891
2020-07-26,48.5891
2020-07-27,49.764
2020-07-28,47.9815
2020-07-29,49.2911
2020-07-30,47.647
2020-07-31,47.8855
2020-08-01,47.8855
2020-08-02,47.8855
2020-08-03,49.4918
2020-08-04,48.9713
2020-08-05,50.8526
2020-08-06,50.2873
2020-08-07,51.8687
2020-08-08,51.8687
2020-08-09,51.8687
2020-08-10,53.5869
2020-08-11,53.9647
2020-08-12,53.3138
2020-08-13,51.8198
2020-08-14,52.0687
2020-08-15,52.0687
2020-08-16,52.0687
2020-08-17,53.3361
2020-08-18,52.7214
2020-08-19,52.9372
2020-08-20,51.1733
2020-08-21,51.8104
2020-08-22,51.8104
2020-08-23,51.8104
2020-08-24,54.3835
2020-08-25,53.5492
2020-08-26,54.101
2020-08-27,58.7815
2020-08-28,58.0394
2020-08-29,58.0394
2020-08-30,58.0394
2020-08-31,56.6908
2020-09-01,57.6879
2020-09-02,58.3036
2020-09-03,56.3604
2020-09-04,53.7752
2020-09-05,53.7752
2020-09-06,53.7752
2020-09-07,53.7752
2020-09-08,49.7457
2020-09-09,49.8377
2020-09-10,47.3485
2020-09-11,49.3297
2020-09-12,49.3297
2020-09-13,49.3297
2020-09-14,50.6114
2020-09-15,49.5918
2020-09-16,51.8279
2020-09-17,50.8049
2020-09-18,50.0445
2020-09-19,50.0445
2020-09-20,50.0445
2020-09-21,46.8484
2020-09-22,46.4134
2020-09-23,45.1346
2020-09-24,44.511
2020-09-25,46.5144
2020-09-26,46.5144
2020-09-27,46.5144
2020-09-28,50.3908
2020-09-29,49.6418
2020-09-30,49.7625
2020-10-01,50.6436
2020-10-02,52.6713
2020-10-03,52.6713
2020-10-04,52.6713
2020-10-05,54.6007
2020-10-06,54.4656
2020-10-07,56.2142
2020-10-08,78.1489
2020-10-09,77.4565
2020-10-10,77.4565
2020-10-11,77.4565
2020-10-12,78.1
2020-10-13,77.5329
2020-10-14,77.5828
2020-10-15,77.8499
2020-10-16,78.0497
2020-10-17,78.0497
2020-10-18,78.0497
2020-10-19,76.984
2020-10-20,77.1594
2020-10-21,75.6803
2020-10-22,76.3313
2020-10-23,76.3997
2020-10-24,76.3997
2020-10-25,76.3997
2020-10-26,74.0627
2020-10-27,71.6291
2020-10-28,70.2249
2020-10-29,70.7961
2020-10-30,70.8965
2020-10-31,70.8965
2020-11-01,70.8965
2020-11-02,71.5444
2020-11-03,72.571
2020-11-04,73.0259
2020-11-05,73.2311
2020-11-06,72.4976
2020-11-07,72.4976
2020-11-08,72.4976
2020-11-09,74.8438
2020-11-10,74.7352
2020-11-11,75.1087
2020-11-12,73.8938
2020-11-13,74.5475
2020-11-14,74.5475
2020-11-15,74.5475
2020-11-16,75.4159
2020-11-17,75.8422
2020-11-18,75.6914
2020-11-19,75.3194
2020-11-20,74.0026
2020-11-21,74.0026
2020-11-22,74.0026
2020-11-23,75.4907
2020-11-24,77.061
2020-11-25,76.6868
2020-11-26,76.6868
2020-11-27,76.8226
2020-11-28,76.8226
2020-11-29,76.8226
2020-11-30,71.469
2020-12-01,73.1384
2020-12-02,73.8352
2020-12-03,73.9593
2020-12-04,74.627
2020-12-05,74.627
2020-12-06,74.627
2020-12-07,73.5034
2020-12-08,73.2016
2020-12-09,73.8435
2020-12-10,73.5282
2020-12-11,71.0857
2020-12-12,71.0857
2020-12-13,71.0857
2020-12-14,68.4641
2020-12-15,70.1296
2020-12-16,70.4972
2020-12-17,70.84
2020-12-18,69.2451
2020-12-19,69.2451
2020-12-20,69.2451
2020-12-21,72.4154
2020-12-22,69.9509
2020-12-23,71.1949
2020-12-24,71.0956
2020-12-25,71.0956
2020-12-26,71.0956
2020-12-27,71.0956
2020-12-28,70.7215
2020-12-29,70.5121
2020-12-30,70.5272
2020-12-31,71.1215
2021-01-01,71.1215
2021-01-02,71.1215
2021-01-03,71.1215
2021-01-04,70.3687
2021-01-05,71.5674
2021-01-06,74.9324
2021-01-07,75.7148
2021-01-08,75.9892
2021-01-09,75.9892
2021-01-10,75.9892
2021-01-11,76.5608
2021-01-12,76.1311
2021-01-13,75.2965
2021-01-14,76.0718
2021-01-15,72.9532
2021-01-16,72.9532
2021-01-17,72.9532
2021-01-18,72.9532
2021-01-19,72.525
2021-01-20,72.485
2021-01-21,71.7478
2021-01-22,70.7553
2021-01-23,70.7553
2021-01-24,70.7553
2021-01-25,66.8114
2021-01-26,64.2301
2021-01-27,58.196
2021-01-28,60.0812
2021-01-29,56.5438
2021-01-30,56.5438
2021-01-31,56.5438
2021-02-01,57.1291
2021-02-02,61.2413
2021-02-03,60.5734
2021-02-04,62.5695
2021-02-05,63.4889
2021-02-06,63.4889
2021-02-07,63.4889
2021-02-08,64.6041
2021-02-09,64.4727
2021-02-10,64.5659
2021-02-11,63.5652
2021-02-12,64.4305
2021-02-13,64.4305
2021-02-14,64.4305
2021-02-15,64.4305
2021-02-16,66.2758
2021-02-17,64.2014
2021-02-18,62.8561
2021-02-19,64.3045
2021-02-20,64.3045
2021-02-21,64.3045
2021-02-22,66.1026
2021-02-23,66.7169
2021-02-24,68.8629
2021-02-25,65.474
2021-02-26,63.0899
2021-02-27,63.0899
2021-02-28,63.0899
2021-03-01,63.0899
2021-03-02,63.0899
2021-03-03,63.0899
2021-03-04,63.0899
2021-03-05,63.0899
2021-03-06,63.0899
2021-03-07,63.0899
2021-03-08,63.0899
2021-03-09,63.0899
2021-03-10,63.0899
2021-03-11,63.0899
2021-03-12,63.0899
2021-03-13,63.0899
2021-03-14,63.0899
2021-03-15,63.0899
2021-03-16,63.0899
2021-03-17,63.0899
2021-03-18,63.0899
2021-03-19,63.0899
2021-03-20,63.0899
2021-03-21,63.0899
2021-03-22,63.0899
2021-03-23,63.0899
2021-03-24,63.0899
2021-03-25,63.0899
2021-03-26,63.0899
2021-03-27,63.0899
2021-03-28,63.0899
2021-03-29,63.0899
2021-03-30,63.0899
2021-03-31,63.0899
2021-04-01,63.0899
2021-04-02,63.0899
2021-04-03,63.0899
2021-04-04,63.0899
2021-04-05,63.0899
2021-04-06,63.0899
2021-04-07,63.0899
2021-04-08,63.0899
2021-04-09,63.0899
2021-04-10,63.0899
2021-04-11,63.0899
2021-04-12,63.0899
2021-04-13,63.0899
2021-04-14,63.0899
2021-04-15,63.0899
2021-04-16,63.0899
2021-04-17,63.0899
2021-04-18,63.0899
2021-04-19,63.0899
2021-04-20,63.0899
2021-04-21,63.0899
2021-04-22,63.0899
2021-04-23,63.0899
2021-04-24,63.0899
2021-04-25,63.0899
2021-04-26,63.0899
2021-04-27,63.0899
2021-04-28,63.0899
2021-04-29,63.0899
2021-04-30,63.0899
2021-05-01,63.0899
2021-05-02,63.0899
2021-05-03,63.0899
2021-05-04,63.0899
2021-05-05,63.0899
2021-05-06,63.0899
2021-05-07,63.0899
2021-05-08,63.0899
2021-05-09,63.0899
2021-05-10,63.0899
2021-05-11,63.0899
2021-05-12,63.0899
2021-05-13,63.0899
2021-05-14,63.0899
2021-05-15,63.0899
2021-05-16,63.0899
2021-05-17,63.0899
2021-05-18,63.0899
2021-05-19,63.0899
2021-05-20,63.0899
2021-05-21,63.0899
2021-05-22,63.0899
2021-05-23,63.0899
2021-05-24,63.0899
2021-05-25,63.0899
2021-05-26,63.0899
2021-05-27,63.0899
2021-05-28,63.0899
2021-05-29,63.0899
2021-05-30,63.0899
2021-05-31,63.0899
2021-06-01,63.0899
2021-06-02,63.0899
2021-06-03,63.0899
2021-06-04,63.0899
2021-06-05,63.0899
2021-06-06,63.0899
2021-06-07,63.0899
2021-06-08,63.0899
2021-06-09,63.0899
2021-06-10,63.0899
2021-06-11,63.0899
2021-06-12,63.0899
2021-06-13,63.0899
2021-06-14,63.0899
2021-06-15,63.0899
2021-06-16,63.0899
2021-06-17,63.0899
2021-06-18,63.0899
2021-06-19,63.0899
2021-06-20,63.0899
2021-06-21,63.0899
2021-06-22,63.0899
2021-06-23,63.0899
2021-06-24,63.0899
2021-06-25,63.0899
2021-06-26,63.0899
2021-06-27,63.0899
2021-06-28,63.0899
2021-06-29,63.0899
2021-06-30,63.0899
2021-07-01,63.0899
2021-07-02,63.0899
2021-07-03,63.0899
2021-07-04,63.0899
2021-07-05,63.0899
2021-07-06,63.0899
2021-07-07,63.0899
2021-07-08,63.0899
2021-07-09,63.0899
2021-07-10,63.0899
2021-07-11,63.0899
2021-07-12,63.0899
2021-07-13,63.0899
2021-07-14,63.0899
2021-07-15,63.0899
2021-07-16,63.0899
2021-07-17,63.0899
2021-07-18,63.0899
2021-07-19,63.0899
2021-07-20,63.0899
2021-07-21,63.0899
2021-07-22,63.0899
2021-07-23,63.0899
2021-07-24,63.0899
2021-07-25,63.0899
2021-07-26,63.0899
2021-07-27,63.0899
2021-07-28,63.0899
2021-07-29,63.0899
2021-07-30,63.0899
2021-07-31,63.0899
2021-08-01,63.0899
2021-08-02,63.0899
2021-08-03,63.0899
2021-08-04,63.0899
2021-08-05,63.0899
2021-08-06,63.0899
2021-08-07,63.0899
2021-08-08,63.0899
2021-08-09,63.0899
2021-08-10,63.0899
2021-08-11,63.0899
2021-08-12,63.0899
2021-08-13,63.0899
2021-08-14,63.0899
2021-08-15,63.0899
2021-08-16,63.0899
2021-08-17,63.0899
2021-08-18,63.0899
2021-08-19,63.0899
2021-08-20,63.0899
2021-08-21,63.0899
2021-08-22,63.0899
2021-08-23,63.0899
2021-08-24,63.0899
2021-08-25,63.0899
2021-08-26,63.0899
2021-08-27,63.0899
2021-08-28,63.0899
2021-08-29,63.0899
2021-08-30,63.0899
2021-08-31,63.0899
2021-09-01,63.0899
2021-09-02,63.0899
2021-09-03,63.0899
2021-09-04,63.0899
2021-09-05,63.0899
2021-09-06,63.0899
2021-09-07,63.0899
2021-09-08,63.0899
2021-09-09,63.0899
2021-09-10,63.0899
2021-09-11,63.0899
2021-09-12,63.0899
2021-09-13,63.0899
2021-09-14,63.0899
2021-09-15,63.0899
2021-09-16,63.0899
2021-09-17,63.0899
2021-09-18,63.0899
2021-09-19,63.0899
2021-09-20,63.0899
2021-09-21,63.0899
2021-09-22,63.0899
2021-09-23,63.0899
2021-09-24,63.0899
2021-09-25,63.0899
2021-09-26,63.0899
2021-09-27,63.0899
2021-09-28,63.0899
2021-09-29,63.0899
2021-09-30,63.0899
2021-10-01,63.0899
2021-10-02,63.0899
2021-10-03,63.0899
2021-10-04,63.0899
2021-10-05,63.0899
2021-10-06,63.0899
2021-10-07,63.0899
2021-10-08,63.0899
2021-10-09,63.0899
2021-10-10,63.0899
2021-10-11,63.0899
2021-10-12,63.0899
2021-10-13,63.0899
2021-10-14,63.0899
2021-10-15,63.0899
2021-10-16,63.0899
2021-10-17,63.0899
2021-10-18,63.0899
2021-10-19,63.0899
2021-10-20,63.0899
2021-10-21,63.0899
2021-10-22,63.0899
2021-10-23,63.0899
2021-10-24,63.0899
2021-10-25,63.0899
2021-10-26,63.0899
2021-10-27,63.0899
2021-10-28,63.0899
2021-10-29,63.0899
2021-10-30,63.0899
2021-10-31,63.0899
2021-11-01,63.0899
2021-11-02,63.0899
2021-11-03,63.0899
2021-11-04,63.0899
2021-11-05,63.0899
2021-11-06,63.0899
2021-11-07,63.0899
2021-11-08,63.0899
2021-11-09,63.0899
2021-11-10,63.0899
2021-11-11,63.0899
2021-11-12,63.0899
2021-11-13,63.0899
2021-11-14,63.0899
2021-11-15,63.0899
2021-11-16,63.0899
2021-11-17,63.0899
2021-11-18,63.0899
2021-11-19,63.0899
