,AMGN US Equity
2020-05-07,54.1387
2020-05-08,54.6088
2020-05-09,54.6088
2020-05-10,54.6088
2020-05-11,57.0311
2020-05-12,54.9144
2020-05-13,54.7699
2020-05-14,55.1394
2020-05-15,56.3726
2020-05-16,56.3726
2020-05-17,56.3726
2020-05-18,53.5767
2020-05-19,51.4094
2020-05-20,51.5642
2020-05-21,50.3975
2020-05-22,51.0098
2020-05-23,51.0098
2020-05-24,51.0098
2020-05-25,51.0098
2020-05-26,49.467
2020-05-27,50.3951
2020-05-28,50.1264
2020-05-29,52.2826
2020-05-30,52.2826
2020-05-31,52.2826
2020-06-01,51.137
2020-06-02,49.8452
2020-06-03,48.7587
2020-06-04,48.7103
2020-06-05,50.7321
2020-06-06,50.7321
2020-06-07,50.7321
2020-06-08,50.7656
2020-06-09,50.3887
2020-06-10,51.3644
2020-06-11,47.766
2020-06-12,47.3486
2020-06-13,47.3486
2020-06-14,47.3486
2020-06-15,48.2285
2020-06-16,51.3975
2020-06-17,50.9876
2020-06-18,52.8668
2020-06-19,56.2125
2020-06-20,56.2125
2020-06-21,56.2125
2020-06-22,54.0754
2020-06-23,54.6918
2020-06-24,53.1589
2020-06-25,54.224
2020-06-26,53.1328
2020-06-27,53.1328
2020-06-28,53.1328
2020-06-29,52.5164
2020-06-30,54.3567
2020-07-01,61.3054
2020-07-02,62.2681
2020-07-03,62.2681
2020-07-04,62.2681
2020-07-05,62.2681
2020-07-06,61.2625
2020-07-07,59.7085
2020-07-08,58.9304
2020-07-09,58.9552
2020-07-10,57.6067
2020-07-11,57.6067
2020-07-12,57.6067
2020-07-13,57.9862
2020-07-14,59.1401
2020-07-15,59.2236
2020-07-16,59.9516
2020-07-17,61.1879
2020-07-18,61.1879
2020-07-19,61.1879
2020-07-20,62.112
2020-07-21,60.2987
2020-07-22,59.7466
2020-07-23,56.9956
2020-07-24,54.6557
2020-07-25,54.6557
2020-07-26,54.6557
2020-07-27,57.0817
2020-07-28,57.7498
2020-07-29,54.2854
2020-07-30,52.8996
2020-07-31,52.1526
2020-08-01,52.1526
2020-08-02,52.1526
2020-08-03,53.3984
2020-08-04,51.456
2020-08-05,50.3897
2020-08-06,50.4298
2020-08-07,49.9805
2020-08-08,49.9805
2020-08-09,49.9805
2020-08-10,48.6663
2020-08-11,46.8849
2020-08-12,50.6391
2020-08-13,49.9877
2020-08-14,50.4356
2020-08-15,50.4356
2020-08-16,50.4356
2020-08-17,52.1566
2020-08-18,51.3132
2020-08-19,50.7455
2020-08-20,49.7531
2020-08-21,49.1375
2020-08-22,49.1375
2020-08-23,49.1375
2020-08-24,47.9714
2020-08-25,54.7589
2020-08-26,55.6855
2020-08-27,56.9106
2020-08-28,57.0553
2020-08-29,57.0553
2020-08-30,57.0553
2020-08-31,57.1514
2020-09-01,55.5695
2020-09-02,59.0315
2020-09-03,53.0211
2020-09-04,53.2574
2020-09-05,53.2574
2020-09-06,53.2574
2020-09-07,53.2574
2020-09-08,49.4653
2020-09-09,51.6316
2020-09-10,49.1823
2020-09-11,50.4499
2020-09-12,50.4499
2020-09-13,50.4499
2020-09-14,52.1506
2020-09-15,52.9064
2020-09-16,52.5895
2020-09-17,52.7483
2020-09-18,52.5435
2020-09-19,52.5435
2020-09-20,52.5435
2020-09-21,50.0157
2020-09-22,52.2755
2020-09-23,49.6312
2020-09-24,48.4588
2020-09-25,50.3302
2020-09-26,50.3302
2020-09-27,50.3302
2020-09-28,51.9842
2020-09-29,52.6299
2020-09-30,55.4868
2020-10-01,56.0622
2020-10-02,50.5749
2020-10-03,50.5749
2020-10-04,50.5749
2020-10-05,55.3742
2020-10-06,53.6851
2020-10-07,55.7782
2020-10-08,47.8769
2020-10-09,46.5611
2020-10-10,46.5611
2020-10-11,46.5611
2020-10-12,47.7914
2020-10-13,47.7227
2020-10-14,47.0269
2020-10-15,45.9443
2020-10-16,46.2883
2020-10-17,46.2883
2020-10-18,46.2883
2020-10-19,44.2335
2020-10-20,44.4322
2020-10-21,43.5556
2020-10-22,43.1464
2020-10-23,42.8018
2020-10-24,42.8018
2020-10-25,42.8018
2020-10-26,41.8447
2020-10-27,41.2437
2020-10-28,38.4176
2020-10-29,39.2928
2020-10-30,38.9429
2020-10-31,38.9429
2020-11-01,38.9429
2020-11-02,40.9638
2020-11-03,40.8995
2020-11-04,46.8074
2020-11-05,47.6716
2020-11-06,47.5255
2020-11-07,47.5255
2020-11-08,47.5255
2020-11-09,49.3094
2020-11-10,52.6124
2020-11-11,52.1279
2020-11-12,50.2601
2020-11-13,51.1939
2020-11-14,51.1939
2020-11-15,51.1939
2020-11-16,50.8143
2020-11-17,48.5687
2020-11-18,46.2251
2020-11-19,44.7502
2020-11-20,44.0445
2020-11-21,44.0445
2020-11-22,44.0445
2020-11-23,43.5941
2020-11-24,42.7561
2020-11-25,42.6838
2020-11-26,42.6838
2020-11-27,45.5431
2020-11-28,45.5431
2020-11-29,45.5431
2020-11-30,44.1409
2020-12-01,46.0275
2020-12-02,46.9303
2020-12-03,47.1465
2020-12-04,48.5713
2020-12-05,48.5713
2020-12-06,48.5713
2020-12-07,46.9986
2020-12-08,48.5532
2020-12-09,49.1175
2020-12-10,48.1039
2020-12-11,47.6465
2020-12-12,47.6465
2020-12-13,47.6465
2020-12-14,49.0061
2020-12-15,49.7079
2020-12-16,48.363
2020-12-17,50.2293
2020-12-18,48.4501
2020-12-19,48.4501
2020-12-20,48.4501
2020-12-21,47.7001
2020-12-22,43.9322
2020-12-23,45.3111
2020-12-24,45.3052
2020-12-25,45.3052
2020-12-26,45.3052
2020-12-27,45.3052
2020-12-28,45.8315
2020-12-29,48.1402
2020-12-30,48.3524
2020-12-31,50.2812
2021-01-01,50.2812
2021-01-02,50.2812
2021-01-03,50.2812
2021-01-04,48.0793
2021-01-05,48.861
2021-01-06,52.5495
2021-01-07,53.041
2021-01-08,55.7906
2021-01-09,55.7906
2021-01-10,55.7906
2021-01-11,55.1036
2021-01-12,54.366
2021-01-13,55.0957
2021-01-14,57.4927
2021-01-15,59.6686
2021-01-16,59.6686
2021-01-17,59.6686
2021-01-18,59.6686
2021-01-19,61.1615
2021-01-20,63.2327
2021-01-21,62.9525
2021-01-22,63.6939
2021-01-23,63.6939
2021-01-24,63.6939
2021-01-25,65.4459
2021-01-26,66.1499
2021-01-27,59.8126
2021-01-28,57.3189
2021-01-29,52.9577
2021-01-30,52.9577
2021-01-31,52.9577
2021-02-01,52.3063
2021-02-02,52.3427
2021-02-03,50.0957
2021-02-04,50.1865
2021-02-05,49.5864
2021-02-06,49.5864
2021-02-07,49.5864
2021-02-08,50.4379
2021-02-09,49.7975
2021-02-10,51.0621
2021-02-11,49.8616
2021-02-12,51.4066
2021-02-13,51.4066
2021-02-14,51.4066
2021-02-15,51.4066
2021-02-16,48.3056
2021-02-17,50.2726
2021-02-18,48.1646
2021-02-19,47.6014
2021-02-20,47.6014
2021-02-21,47.6014
2021-02-22,47.4511
2021-02-23,48.2124
2021-02-24,46.4746
2021-02-25,44.804
2021-02-26,43.1163
2021-02-27,43.1163
2021-02-28,43.1163
2021-03-01,44.8681
2021-03-02,43.976
2021-03-03,42.8339
2021-03-04,41.5393
2021-03-05,46.3484
2021-03-06,46.3484
2021-03-07,46.3484
2021-03-08,46.4111
2021-03-09,47.3498
2021-03-10,48.1225
2021-03-11,49.0867
2021-03-12,48.4629
2021-03-13,48.4629
2021-03-14,48.4629
2021-03-15,52.7567
2021-03-16,55.7275
2021-03-17,58.1915
2021-03-18,58.2827
2021-03-19,59.2154
2021-03-20,59.2154
2021-03-21,59.2154
2021-03-22,61.4169
2021-03-23,57.4396
2021-03-24,57.7017
2021-03-25,58.1848
2021-03-26,61.9905
2021-03-27,61.9905
2021-03-28,61.9905
2021-03-29,63.0945
2021-03-30,58.7176
2021-03-31,57.9671
2021-04-01,58.1789
2021-04-02,58.1789
2021-04-03,58.1789
2021-04-04,58.1789
2021-04-05,59.8362
2021-04-06,57.4243
2021-04-07,56.6317
2021-04-08,55.6268
2021-04-09,56.9462
2021-04-10,56.9462
2021-04-11,56.9462
2021-04-12,56.9377
2021-04-13,57.5959
2021-04-14,57.2999
2021-04-15,60.7817
2021-04-16,61.1269
2021-04-17,61.1269
2021-04-18,61.1269
2021-04-19,61.2849
2021-04-20,63.1729
2021-04-21,62.813
2021-04-22,59.1985
2021-04-23,60.4483
2021-04-24,60.4483
2021-04-25,60.4483
2021-04-26,59.022
2021-04-27,58.6522
2021-04-28,44.9062
2021-04-29,43.7544
2021-04-30,47.2073
2021-05-01,47.2073
2021-05-02,47.2073
2021-05-03,50.8421
2021-05-04,52.0209
2021-05-05,53.188
2021-05-06,54.3145
2021-05-07,55.9509
2021-05-08,55.9509
2021-05-09,55.9509
2021-05-10,54.8406
2021-05-11,54.6149
2021-05-12,53.5675
2021-05-13,54.3318
2021-05-14,54.9976
2021-05-15,54.9976
2021-05-16,54.9976
2021-05-17,55.6232
2021-05-18,54.4334
2021-05-19,52.7219
2021-05-20,54.8931
2021-05-21,54.1755
2021-05-22,54.1755
2021-05-23,54.1755
2021-05-24,51.6984
2021-05-25,47.7173
2021-05-26,45.5406
2021-05-27,43.608
2021-05-28,45.5484
2021-05-29,45.5484
2021-05-30,45.5484
2021-05-31,45.5484
2021-06-01,43.0104
2021-06-02,44.1765
2021-06-03,44.6069
2021-06-04,45.4397
2021-06-05,45.4397
2021-06-06,45.4397
2021-06-07,45.6984
2021-06-08,45.4558
2021-06-09,47.5578
2021-06-10,51.2436
2021-06-11,49.918
2021-06-12,49.918
2021-06-13,49.918
2021-06-14,48.8143
2021-06-15,47.8854
2021-06-16,47.6962
2021-06-17,48.6141
2021-06-18,47.1067
2021-06-19,47.1067
2021-06-20,47.1067
2021-06-21,48.3492
2021-06-22,48.102
2021-06-23,47.194
2021-06-24,49.0511
2021-06-25,50.4436
2021-06-26,50.4436
2021-06-27,50.4436
2021-06-28,50.5728
2021-06-29,50.2508
2021-06-30,51.3389
2021-07-01,53.8864
2021-07-02,55.2707
2021-07-03,55.2707
2021-07-04,55.2707
2021-07-05,55.2707
2021-07-06,50.8412
2021-07-07,50.4849
2021-07-08,51.3544
2021-07-09,52.1096
2021-07-10,52.1096
2021-07-11,52.1096
2021-07-12,51.3654
2021-07-13,51.7604
2021-07-14,51.6378
2021-07-15,53.3353
2021-07-16,54.4744
2021-07-17,54.4744
2021-07-18,54.4744
2021-07-19,53.2312
2021-07-20,53.3744
2021-07-21,51.3028
2021-07-22,51.1919
2021-07-23,53.9783
2021-07-24,53.9783
2021-07-25,53.9783
2021-07-26,51.2946
2021-07-27,50.898
2021-07-28,50.464
2021-07-29,48.6769
2021-07-30,47.7772
2021-07-31,47.7772
2021-08-01,47.7772
2021-08-02,46.1007
2021-08-03,50.5052
2021-08-04,38.5314
2021-08-05,43.5206
2021-08-06,41.1828
2021-08-07,41.1828
2021-08-08,41.1828
2021-08-09,39.8787
2021-08-10,39.9396
2021-08-11,40.0922
2021-08-12,40.1107
2021-08-13,41.5405
2021-08-14,41.5405
2021-08-15,41.5405
2021-08-16,44.39
2021-08-17,44.5055
2021-08-18,41.5144
2021-08-19,39.9535
2021-08-20,39.4154
2021-08-21,39.4154
2021-08-22,39.4154
2021-08-23,41.418
2021-08-24,40.5892
2021-08-25,38.8102
2021-08-26,38.7346
2021-08-27,40.0523
2021-08-28,40.0523
2021-08-29,40.0523
2021-08-30,41.396
2021-08-31,42.7722
2021-09-01,41.2133
2021-09-02,43.7523
2021-09-03,44.1444
2021-09-04,44.1444
2021-09-05,44.1444
2021-09-06,44.1444
2021-09-07,40.5568
2021-09-08,40.2407
2021-09-09,36.8927
2021-09-10,35.8259
2021-09-11,35.8259
2021-09-12,35.8259
2021-09-13,38.797
2021-09-14,38.3762
2021-09-15,40.4305
2021-09-16,39.9233
2021-09-17,41.9014
2021-09-18,41.9014
2021-09-19,41.9014
2021-09-20,39.087
2021-09-21,39.3338
2021-09-22,38.2314
2021-09-23,39.6654
2021-09-24,38.7158
2021-09-25,38.7158
2021-09-26,38.7158
2021-09-27,38.3857
2021-09-28,37.8252
2021-09-29,40.6329
2021-09-30,39.0714
2021-10-01,40.4086
2021-10-02,40.4086
2021-10-03,40.4086
2021-10-04,38.6931
2021-10-05,39.1457
2021-10-06,37.8518
2021-10-07,37.2688
2021-10-08,37.1518
2021-10-09,37.1518
2021-10-10,37.1518
2021-10-11,35.6206
2021-10-12,32.6451
2021-10-13,34.664
2021-10-14,38.196
2021-10-15,39.3305
2021-10-16,39.3305
2021-10-17,39.3305
2021-10-18,36.2701
2021-10-19,40.0121
2021-10-20,42.7556
2021-10-21,42.2902
2021-10-22,42.5317
2021-10-23,42.5317
2021-10-24,42.5317
2021-10-25,41.3781
2021-10-26,42.4315
2021-10-27,40.9105
2021-10-28,41.5198
2021-10-29,41.3702
2021-10-30,41.3702
2021-10-31,41.3702
2021-11-01,44.2974
2021-11-02,48.5126
2021-11-03,51.7807
2021-11-04,49.1141
2021-11-05,48.1836
2021-11-06,48.1836
2021-11-07,48.1836
2021-11-08,46.3059
2021-11-09,46.6108
2021-11-10,47.9595
2021-11-11,46.6193
2021-11-12,46.4809
2021-11-13,46.4809
2021-11-14,46.4809
2021-11-15,44.666
2021-11-16,43.0969
2021-11-17,43.5359
2021-11-18,42.1285
2021-11-19,44.2617
2021-11-20,44.2617
2021-11-21,44.2617
2021-11-22,41.6773
2021-11-23,43.5107
2021-11-24,43.0749
2021-11-25,43.0749
2021-11-26,40.8957
2021-11-27,40.8957
2021-11-28,40.8957
2021-11-29,43.3459
2021-11-30,40.0348
2021-12-01,41.9535
2021-12-02,42.3214
2021-12-03,43.591
2021-12-04,43.591
2021-12-05,43.591
2021-12-06,49.3568
2021-12-07,51.4041
2021-12-08,53.1167
2021-12-09,52.2886
2021-12-10,50.8534
2021-12-11,50.8534
2021-12-12,50.8534
2021-12-13,51.2652
2021-12-14,53.1732
2021-12-15,57.2342
2021-12-16,59.4337
2021-12-17,59.3578
2021-12-18,59.3578
2021-12-19,59.3578
2021-12-20,56.9963
2021-12-21,57.6422
2021-12-22,58.0695
2021-12-23,59.6305
2021-12-24,59.6305
2021-12-25,59.6305
2021-12-26,59.6305
2021-12-27,60.558
2021-12-28,60.9614
2021-12-29,62.1819
2021-12-30,60.9644
2021-12-31,59.3683
2022-01-01,59.3683
2022-01-02,59.3683
2022-01-03,60.5922
2022-01-04,61.3964
2022-01-05,58.4968
2022-01-06,58.5193
2022-01-07,60.1018
2022-01-08,60.1018
2022-01-09,60.1018
2022-01-10,62.2653
2022-01-11,63.5979
2022-01-12,62.8892
2022-01-13,61.8429
2022-01-14,64.842
2022-01-15,64.842
2022-01-16,64.842
2022-01-17,64.842
2022-01-18,63.1014
2022-01-19,60.3311
2022-01-20,57.8393
2022-01-21,56.6492
2022-01-22,56.6492
2022-01-23,56.6492
2022-01-24,55.0215
2022-01-25,54.0036
2022-01-26,51.6285
2022-01-27,52.8805
2022-01-28,56.9396
2022-01-29,56.9396
2022-01-30,56.9396
2022-01-31,55.0313
2022-02-01,56.2006
2022-02-02,56.391
2022-02-03,51.8314
2022-02-04,50.175
2022-02-05,50.175
2022-02-06,50.175
2022-02-07,51.3582
2022-02-08,62.652
2022-02-09,59.5274
2022-02-10,53.4817
2022-02-11,53.0687
2022-02-12,53.0687
2022-02-13,53.0687
2022-02-14,51.7308
2022-02-15,51.508
2022-02-16,50.6332
2022-02-17,49.9611
2022-02-18,49.3321
2022-02-19,49.3321
2022-02-20,49.3321
2022-02-21,49.3321
2022-02-22,49.792
2022-02-23,49.4943
2022-02-24,48.2354
2022-02-25,53.7
2022-02-26,53.7
2022-02-27,53.7
2022-02-28,53.2876
2022-03-01,52.3275
2022-03-02,54.5804
2022-03-03,57.0939
2022-03-04,57.257
2022-03-05,57.257
2022-03-06,57.257
2022-03-07,58.1411
2022-03-08,55.4724
2022-03-09,55.7047
2022-03-10,52.1775
2022-03-11,53.4617
2022-03-12,53.4617
2022-03-13,53.4617
2022-03-14,53.7054
2022-03-15,55.2864
2022-03-16,55.3602
2022-03-17,58.0869
2022-03-18,58.332
2022-03-19,58.332
2022-03-20,58.332
2022-03-21,58.3772
2022-03-22,58.477
2022-03-23,56.3429
2022-03-24,58.1968
2022-03-25,59.4676
2022-03-26,59.4676
2022-03-27,59.4676
2022-03-28,60.5531
2022-03-29,61.2371
2022-03-30,61.895
2022-03-31,61.1136
2022-04-01,61.9744
2022-04-02,61.9744
2022-04-03,61.9744
2022-04-04,63.1115
2022-04-05,62.7675
2022-04-06,66.0802
2022-04-07,67.046
2022-04-08,67.2603
2022-04-09,67.2603
2022-04-10,67.2603
2022-04-11,65.9182
2022-04-12,64.9506
2022-04-13,67.0429
2022-04-14,67.3393
2022-04-15,67.3393
2022-04-16,67.3393
2022-04-17,67.3393
2022-04-18,64.8659
2022-04-19,65.7623
2022-04-20,66.9787
2022-04-21,67.027
2022-04-22,61.1269
2022-04-23,61.1269
2022-04-24,61.1269
2022-04-25,62.348
2022-04-26,59.8886
2022-04-27,58.7626
2022-04-28,49.2983
2022-04-29,45.7648
2022-04-30,45.7648
2022-05-01,45.7648
2022-05-02,44.2569
2022-05-03,45.3
2022-05-04,48.3767
2022-05-05,47.1488
2022-05-06,48.8005
2022-05-07,48.8005
2022-05-08,48.8005
2022-05-09,50.8264
2022-05-10,51.8831
2022-05-11,51.8282
2022-05-12,54.7155
2022-05-13,53.6395
2022-05-14,53.6395
2022-05-15,53.6395
2022-05-16,55.3126
2022-05-17,56.3142
2022-05-18,55.114
2022-05-19,55.6833
2022-05-20,57.5603
2022-05-21,57.5603
2022-05-22,57.5603
2022-05-23,58.5839
2022-05-24,60.4119
2022-05-25,61.1097
2022-05-26,61.135
2022-05-27,62.5289
2022-05-28,62.5289
2022-05-29,62.5289
2022-05-30,62.5289
2022-05-31,63.4373
2022-06-01,60.0585
2022-06-02,55.338
2022-06-03,55.4577
2022-06-04,55.4577
2022-06-05,55.4577
2022-06-06,52.8609
2022-06-07,53.5855
2022-06-08,52.7809
2022-06-09,49.6855
2022-06-10,48.318
2022-06-11,48.318
2022-06-12,48.318
2022-06-13,45.8854
2022-06-14,45.1095
2022-06-15,45.0212
2022-06-16,41.6016
2022-06-17,45.1503
2022-06-18,45.1503
2022-06-19,45.1503
2022-06-20,45.1503
2022-06-21,48.1496
2022-06-22,49.4892
2022-06-23,51.6909
2022-06-24,53.3178
2022-06-25,53.3178
2022-06-26,53.3178
2022-06-27,52.8975
2022-06-28,51.8088
2022-06-29,53.2354
2022-06-30,51.4862
2022-07-01,53.1678
2022-07-02,53.1678
2022-07-03,53.1678
2022-07-04,53.1678
2022-07-05,54.0322
2022-07-06,52.7685
2022-07-07,54.3866
2022-07-08,55.1628
2022-07-09,55.1628
2022-07-10,55.1628
2022-07-11,54.5289
2022-07-12,53.789
2022-07-13,53.8849
2022-07-14,52.4766
2022-07-15,54.9914
2022-07-16,54.9914
2022-07-17,54.9914
2022-07-18,50.6532
2022-07-19,53.383
2022-07-20,52.7841
2022-07-21,52.04
2022-07-22,52.1795
2022-07-23,52.1795
2022-07-24,52.1795
2022-07-25,54.4139
2022-07-26,56.2609
2022-07-27,56.6959
2022-07-28,54.7815
2022-07-29,52.6529
2022-07-30,52.6529
2022-07-31,52.6529
2022-08-01,51.0073
2022-08-02,49.4945
2022-08-03,52.2309
2022-08-04,52.0863
2022-08-05,51.4144
2022-08-06,51.4144
2022-08-07,51.4144
2022-08-08,52.3208
2022-08-09,53.2491
2022-08-10,56.3162
2022-08-11,52.7281
2022-08-12,52.7614
2022-08-13,52.7614
2022-08-14,52.7614
2022-08-15,54.9682
2022-08-16,56.5829
2022-08-17,55.9463
2022-08-18,55.0515
2022-08-19,56.0109
2022-08-20,56.0109
2022-08-21,56.0109
2022-08-22,52.085
2022-08-23,49.8662
2022-08-24,49.8844
2022-08-25,50.9784
2022-08-26,46.5364
2022-08-27,46.5364
2022-08-28,46.5364
2022-08-29,45.5009
2022-08-30,45.2874
2022-08-31,46.4664
2022-09-01,51.2546
2022-09-02,48.5506
2022-09-03,48.5506
2022-09-04,48.5506
2022-09-05,48.5506
2022-09-06,48.4239
2022-09-07,50.7032
2022-09-08,51.2753
2022-09-09,53.1827
2022-09-10,53.1827
2022-09-11,53.1827
2022-09-12,44.9917
2022-09-13,38.4465
2022-09-14,39.5124
2022-09-15,39.2557
2022-09-16,42.1952
2022-09-17,42.1952
2022-09-18,42.1952
2022-09-19,41.9658
2022-09-20,40.1532
2022-09-21,38.3284
2022-09-22,41.1302
2022-09-23,40.6769
2022-09-24,40.6769
2022-09-25,40.6769
2022-09-26,40.6176
2022-09-27,40.0851
2022-09-28,44.3639
2022-09-29,42.7377
2022-09-30,40.9205
2022-10-01,40.9205
2022-10-02,40.9205
2022-10-03,44.9734
2022-10-04,46.9024
2022-10-05,47.4928
2022-10-06,45.6043
2022-10-07,44.3932
2022-10-08,44.3932
2022-10-09,44.3932
2022-10-10,46.7814
2022-10-11,55.2503
2022-10-12,55.7979
2022-10-13,58.5374
2022-10-14,58.3082
2022-10-15,58.3082
2022-10-16,58.3082
2022-10-17,59.1306
2022-10-18,58.5222
2022-10-19,55.6485
2022-10-20,55.1213
2022-10-21,57.6403
2022-10-22,57.6403
2022-10-23,57.6403
2022-10-24,62.2229
2022-10-25,61.251
2022-10-26,64.1557
2022-10-27,64.3917
2022-10-28,66.9872
2022-10-29,66.9872
2022-10-30,66.9872
2022-10-31,64.4325
2022-11-01,65.1127
2022-11-02,62.8933
2022-11-03,60.6969
2022-11-04,62.08
2022-11-05,62.08
2022-11-06,62.08
2022-11-07,65.2724
2022-11-08,70.2609
2022-11-09,68.4477
2022-11-10,68.8603
2022-11-11,64.9879
2022-11-12,64.9879
2022-11-13,64.9879
2022-11-14,65.0829
2022-11-15,63.9929
2022-11-16,64.756
2022-11-17,66.003
2022-11-18,65.9961
2022-11-19,65.9961
2022-11-20,65.9961
2022-11-21,66.3105
2022-11-22,65.5112
2022-11-23,62.9307
2022-11-24,62.9307
2022-11-25,63.0709
2022-11-26,63.0709
2022-11-27,63.0709
2022-11-28,62.2685
2022-11-29,61.8109
2022-11-30,63.7404
2022-12-01,63.3948
2022-12-02,63.0641
2022-12-03,63.0641
2022-12-04,63.0641
2022-12-05,62.5928
2022-12-06,61.313
2022-12-07,62.5217
2022-12-08,62.3666
2022-12-09,57.0374
2022-12-10,57.0374
2022-12-11,57.0374
2022-12-12,55.7067
2022-12-13,52.6361
2022-12-14,51.8963
2022-12-15,48.7653
2022-12-16,49.5664
2022-12-17,49.5664
2022-12-18,49.5664
2022-12-19,48.5099
2022-12-20,47.9228
2022-12-21,48.9389
2022-12-22,48.2934
2022-12-23,47.4262
2022-12-24,47.4262
2022-12-25,47.4262
2022-12-26,47.4262
2022-12-27,47.0803
2022-12-28,45.796
2022-12-29,47.1142
2022-12-30,46.7626
2022-12-31,46.7626
2023-01-01,46.7626
2023-01-02,46.7626
2023-01-03,46.0853
2023-01-04,48.2321
2023-01-05,50.0855
2023-01-06,55.6338
2023-01-07,55.6338
2023-01-08,55.6338
2023-01-09,51.9922
2023-01-10,54.2834
2023-01-11,53.6007
2023-01-12,52.2072
2023-01-13,52.7247
2023-01-14,52.7247
2023-01-15,52.7247
2023-01-16,52.7247
2023-01-17,51.0926
2023-01-18,47.7589
2023-01-19,46.2973
2023-01-20,47.1568
2023-01-21,47.1568
2023-01-22,47.1568
2023-01-23,45.7361
2023-01-24,44.9523
2023-01-25,43.0531
2023-01-26,42.0868
2023-01-27,41.375
2023-01-28,41.375
2023-01-29,41.375
2023-01-30,40.1971
2023-01-31,40.8817
2023-02-01,37.5898
2023-02-02,37.6938
2023-02-03,36.9717
2023-02-04,36.9717
2023-02-05,36.9717
2023-02-06,36.2739
2023-02-07,36.415
2023-02-08,34.4183
2023-02-09,34.3159
2023-02-10,36.7503
2023-02-11,36.7503
2023-02-12,36.7503
2023-02-13,37.8558
2023-02-14,37.5606
2023-02-15,36.9845
2023-02-16,33.742
2023-02-17,39.6508
2023-02-18,39.6508
2023-02-19,39.6508
2023-02-20,39.6508
2023-02-21,38.3663
2023-02-22,37.2329
2023-02-23,38.551
2023-02-24,36.4059
2023-02-25,36.4059
2023-02-26,36.4059
2023-02-27,37.1279
2023-02-28,35.6492
2023-03-01,39.684
2023-03-02,38.8768
2023-03-03,38.9389
2023-03-04,38.9389
2023-03-05,38.9389
2023-03-06,39.2123
2023-03-07,35.6903
2023-03-08,35.5404
2023-03-09,34.1885
2023-03-10,36.1676
2023-03-11,36.1676
2023-03-12,36.1676
2023-03-13,40.8641
2023-03-14,39.3959
2023-03-15,42.9209
2023-03-16,42.7245
2023-03-17,39.9833
2023-03-18,39.9833
