,LYB US Equity
2021-03-03,64.0496
2021-03-04,62.0157
2021-03-05,64.0314
2021-03-06,64.0314
2021-03-07,64.0314
2021-03-08,64.6411
2021-03-09,62.634
2021-03-10,63.8958
2021-03-11,64.3279
2021-03-12,63.3216
2021-03-13,63.3216
2021-03-14,63.3216
2021-03-15,61.8908
2021-03-16,59.0428
2021-03-17,61.7388
2021-03-18,60.9726
2021-03-19,59.3386
2021-03-20,59.3386
2021-03-21,59.3386
2021-03-22,58.4012
2021-03-23,52.0594
2021-03-24,53.7519
2021-03-25,55.9214
2021-03-26,56.6887
2021-03-27,56.6887
2021-03-28,56.6887
2021-03-29,55.2398
2021-03-30,55.9354
2021-03-31,54.8551
2021-04-01,56.1946
2021-04-02,56.1946
2021-04-03,56.1946
2021-04-04,56.1946
2021-04-05,54.6949
2021-04-06,55.2299
2021-04-07,53.8794
2021-04-08,53.2009
2021-04-09,54.2732
2021-04-10,54.2732
2021-04-11,54.2732
2021-04-12,55.5321
2021-04-13,54.5683
2021-04-14,56.8627
2021-04-15,57.0143
2021-04-16,57.4495
2021-04-17,57.4495
2021-04-18,57.4495
2021-04-19,56.9853
2021-04-20,53.7027
2021-04-21,57.1721
2021-04-22,50.3129
2021-04-23,52.6281
2021-04-24,52.6281
2021-04-25,52.6281
2021-04-26,53.125
2021-04-27,53.0924
2021-04-28,54.4893
2021-04-29,55.5562
2021-04-30,51.4179
2021-05-01,51.4179
2021-05-02,51.4179
2021-05-03,55.2183
2021-05-04,56.4472
2021-05-05,58.6714
2021-05-06,60.278
2021-05-07,60.1969
2021-05-08,60.1969
2021-05-09,60.1969
2021-05-10,59.4641
2021-05-11,58.3849
2021-05-12,55.5538
2021-05-13,55.9829
2021-05-14,58.9945
2021-05-15,58.9945
2021-05-16,58.9945
2021-05-17,60.1219
2021-05-18,57.5895
2021-05-19,54.4033
2021-05-20,53.8042
2021-05-21,54.4415
2021-05-22,54.4415
2021-05-23,54.4415
2021-05-24,55.4409
2021-05-25,53.5518
2021-05-26,54.5358
2021-05-27,56.8931
2021-05-28,55.819
2021-05-29,55.819
2021-05-30,55.819
2021-05-31,55.819
2021-06-01,59.404
2021-06-02,58.2534
2021-06-03,59.8541
2021-06-04,59.2225
2021-06-05,59.2225
2021-06-06,59.2225
2021-06-07,55.1973
2021-06-08,56.1552
2021-06-09,54.2886
2021-06-10,52.5349
2021-06-11,52.1987
2021-06-12,52.1987
2021-06-13,52.1987
2021-06-14,50.5766
2021-06-15,50.862
2021-06-16,48.9813
2021-06-17,44.6369
2021-06-18,42.8595
2021-06-19,42.8595
2021-06-20,42.8595
2021-06-21,45.5158
2021-06-22,45.697
2021-06-23,46.1006
2021-06-24,45.2819
2021-06-25,44.7621
2021-06-26,44.7621
2021-06-27,44.7621
2021-06-28,44.5409
2021-06-29,45.2227
2021-06-30,45.9833
2021-07-01,46.6995
2021-07-02,46.9004
2021-07-03,46.9004
2021-07-04,46.9004
2021-07-05,46.9004
2021-07-06,43.1948
2021-07-07,43.6008
2021-07-08,42.2018
2021-07-09,46.9172
2021-07-10,46.9172
2021-07-11,46.9172
2021-07-12,46.4118
2021-07-13,46.176
2021-07-14,45.5126
2021-07-15,45.0515
2021-07-16,40.1796
2021-07-17,40.1796
2021-07-18,40.1796
2021-07-19,36.9087
2021-07-20,40.4393
2021-07-21,42.9732
2021-07-22,42.0132
2021-07-23,42.7361
2021-07-24,42.7361
2021-07-25,42.7361
2021-07-26,45.0889
2021-07-27,45.6663
2021-07-28,45.5853
2021-07-29,47.4755
2021-07-30,46.2064
2021-07-31,46.2064
2021-08-01,46.2064
2021-08-02,45.753
2021-08-03,47.3682
2021-08-04,44.03
2021-08-05,43.7014
2021-08-06,47.139
2021-08-07,47.139
2021-08-08,47.139
2021-08-09,47.3662
2021-08-10,51.8923
2021-08-11,54.2029
2021-08-12,53.1149
2021-08-13,53.1873
2021-08-14,53.1873
2021-08-15,53.1873
2021-08-16,51.2575
2021-08-17,49.414
2021-08-18,47.7564
2021-08-19,44.7329
2021-08-20,45.8515
2021-08-21,45.8515
2021-08-22,45.8515
2021-08-23,47.9724
2021-08-24,50.6702
2021-08-25,51.1686
2021-08-26,49.2097
2021-08-27,52.2242
2021-08-28,52.2242
2021-08-29,52.2242
2021-08-30,51.1768
2021-08-31,49.4417
2021-09-01,46.8087
2021-09-02,46.2986
2021-09-03,44.7552
2021-09-04,44.7552
2021-09-05,44.7552
2021-09-06,44.7552
2021-09-07,43.7022
2021-09-08,41.6559
2021-09-09,40.8906
2021-09-10,42.5352
2021-09-11,42.5352
2021-09-12,42.5352
2021-09-13,44.4706
2021-09-14,43.8886
2021-09-15,45.0981
2021-09-16,44.1545
2021-09-17,42.4372
2021-09-18,42.4372
2021-09-19,42.4372
2021-09-20,40.3333
2021-09-21,40.3148
2021-09-22,42.1447
2021-09-23,44.9162
2021-09-24,44.6645
2021-09-25,44.6645
2021-09-26,44.6645
2021-09-27,48.3809
2021-09-28,48.7157
2021-09-29,48.139
2021-09-30,45.88
2021-10-01,48.3499
2021-10-02,48.3499
2021-10-03,48.3499
2021-10-04,47.0486
2021-10-05,49.5434
2021-10-06,48.4431
2021-10-07,51.0106
2021-10-08,50.9986
2021-10-09,50.9986
2021-10-10,50.9986
2021-10-11,50.3373
2021-10-12,49.6588
2021-10-13,48.9392
2021-10-14,51.5085
2021-10-15,52.4385
2021-10-16,52.4385
2021-10-17,52.4385
2021-10-18,51.5356
2021-10-19,51.7756
2021-10-20,52.8561
2021-10-21,48.9827
2021-10-22,50.0661
2021-10-23,50.0661
2021-10-24,50.0661
2021-10-25,50.3552
2021-10-26,50.3957
2021-10-27,46.2448
2021-10-28,48.8281
2021-10-29,44.6902
2021-10-30,44.6902
2021-10-31,44.6902
2021-11-01,46.6308
2021-11-02,46.7499
2021-11-03,45.8096
2021-11-04,43.0231
2021-11-05,45.6204
2021-11-06,45.6204
2021-11-07,45.6204
2021-11-08,46.0244
2021-11-09,45.4883
2021-11-10,45.5169
2021-11-11,48.1298
2021-11-12,49.0805
2021-11-13,49.0805
2021-11-14,49.0805
2021-11-15,48.8555
2021-11-16,46.0067
2021-11-17,44.7779
2021-11-18,43.9011
2021-11-19,41.7466
2021-11-20,41.7466
2021-11-21,41.7466
2021-11-22,46.6803
2021-11-23,47.5612
2021-11-24,45.3209
2021-11-25,45.3209
2021-11-26,44.1732
2021-11-27,44.1732
2021-11-28,44.1732
2021-11-29,43.8598
2021-11-30,41.5557
2021-12-01,38.8833
2021-12-02,40.4645
2021-12-03,43.1106
2021-12-04,43.1106
2021-12-05,43.1106
2021-12-06,45.2889
2021-12-07,46.9036
2021-12-08,47.4296
2021-12-09,46.7538
2021-12-10,46.7038
2021-12-11,46.7038
2021-12-12,46.7038
2021-12-13,43.9532
2021-12-14,46.1454
2021-12-15,43.6648
2021-12-16,46.5662
2021-12-17,45.0025
2021-12-18,45.0025
2021-12-19,45.0025
2021-12-20,44.0282
2021-12-21,46.0243
2021-12-22,45.6683
2021-12-23,49.1024
2021-12-24,49.1024
2021-12-25,49.1024
2021-12-26,49.1024
2021-12-27,50.5341
2021-12-28,51.8478
2021-12-29,51.7801
2021-12-30,51.1032
2021-12-31,51.1706
2022-01-01,51.1706
2022-01-02,51.1706
2022-01-03,52.4318
2022-01-04,57.1142
2022-01-05,56.0773
2022-01-06,56.5854
2022-01-07,57.6578
2022-01-08,57.6578
2022-01-09,57.6578
2022-01-10,57.8825
2022-01-11,59.6655
2022-01-12,60.3019
2022-01-13,61.9434
2022-01-14,63.464
2022-01-15,63.464
2022-01-16,63.464
2022-01-17,63.464
2022-01-18,60.2967
2022-01-19,60.127
2022-01-20,53.0144
2022-01-21,50.1899
2022-01-22,50.1899
2022-01-23,50.1899
2022-01-24,49.2175
2022-01-25,48.9849
2022-01-26,48.7467
2022-01-27,52.4916
2022-01-28,52.7827
2022-01-29,52.7827
2022-01-30,52.7827
2022-01-31,53.6137
2022-02-01,56.9867
2022-02-02,57.9028
2022-02-03,57.3877
2022-02-04,57.6358
2022-02-05,57.6358
2022-02-06,57.6358
2022-02-07,56.4379
2022-02-08,58.6258
2022-02-09,60.0952
2022-02-10,59.2514
2022-02-11,58.7057
2022-02-12,58.7057
2022-02-13,58.7057
2022-02-14,56.0043
2022-02-15,58.0857
2022-02-16,59.6177
2022-02-17,56.0581
2022-02-18,54.3639
2022-02-19,54.3639
2022-02-20,54.3639
2022-02-21,54.3639
2022-02-22,53.9385
2022-02-23,52.2761
2022-02-24,46.8449
2022-02-25,51.4617
2022-02-26,51.4617
2022-02-27,51.4617
2022-02-28,50.4752
2022-03-01,45.9652
2022-03-02,51.1662
2022-03-03,53.2955
2022-03-04,51.4729
2022-03-05,51.4729
2022-03-06,51.4729
2022-03-07,48.8686
2022-03-08,50.2212
2022-03-09,52.7339
2022-03-10,54.1188
2022-03-11,57.5819
2022-03-12,57.5819
2022-03-13,57.5819
2022-03-14,57.9732
2022-03-15,52.0774
2022-03-16,54.1032
2022-03-17,56.9969
2022-03-18,55.0988
2022-03-19,55.0988
2022-03-20,55.0988
2022-03-21,57.179
2022-03-22,56.7887
2022-03-23,56.3575
2022-03-24,58.805
2022-03-25,59.2459
2022-03-26,59.2459
2022-03-27,59.2459
2022-03-28,56.6682
2022-03-29,56.0432
2022-03-30,56.1771
2022-03-31,53.6949
2022-04-01,54.1898
2022-04-02,54.1898
2022-04-03,54.1898
2022-04-04,53.2611
2022-04-05,52.6128
2022-04-06,50.1107
2022-04-07,50.6585
2022-04-08,52.078
2022-04-09,52.078
2022-04-10,52.078
2022-04-11,51.9154
2022-04-12,54.1782
2022-04-13,56.541
2022-04-14,58.0936
2022-04-15,58.0936
2022-04-16,58.0936
2022-04-17,58.0936
2022-04-18,59.334
2022-04-19,60.7888
2022-04-20,61.2552
2022-04-21,61.2552
2022-04-22,55.4039
2022-04-23,55.4039
2022-04-24,55.4039
2022-04-25,53.6754
2022-04-26,52.5714
2022-04-27,53.6713
2022-04-28,54.475
2022-04-29,54.3874
2022-04-30,54.3874
2022-05-01,54.3874
2022-05-02,56.437
2022-05-03,59.2228
2022-05-04,63.4445
2022-05-05,57.8689
2022-05-06,56.5087
2022-05-07,56.5087
2022-05-08,56.5087
2022-05-09,52.6768
2022-05-10,51.6852
2022-05-11,53.3284
2022-05-12,51.6631
2022-05-13,52.5602
2022-05-14,52.5602
2022-05-15,52.5602
2022-05-16,53.2059
2022-05-17,56.7293
2022-05-18,55.5473
2022-05-19,54.1761
2022-05-20,52.9506
2022-05-21,52.9506
2022-05-22,52.9506
2022-05-23,51.7399
2022-05-24,51.4566
2022-05-25,53.9399
2022-05-26,56.1863
2022-05-27,60.6369
2022-05-28,60.6369
2022-05-29,60.6369
2022-05-30,60.6369
2022-05-31,57.5688
2022-06-01,57.6159
2022-06-02,58.3639
2022-06-03,56.6627
2022-06-04,56.6627
2022-06-05,56.6627
2022-06-06,58.7336
2022-06-07,60.7079
2022-06-08,58.0112
2022-06-09,56.0569
2022-06-10,50.4167
2022-06-11,50.4167
2022-06-12,50.4167
2022-06-13,46.1801
2022-06-14,46.0916
2022-06-15,45.0047
2022-06-16,41.305
2022-06-17,40.268
2022-06-18,40.268
2022-06-19,40.268
2022-06-20,40.268
2022-06-21,41.7603
2022-06-22,39.229
2022-06-23,37.298
2022-06-24,41.9242
2022-06-25,41.9242
2022-06-26,41.9242
2022-06-27,41.2467
2022-06-28,41.4387
2022-06-29,41.0502
2022-06-30,40.7678
2022-07-01,40.9779
2022-07-02,40.9779
2022-07-03,40.9779
2022-07-04,40.9779
2022-07-05,39.1472
2022-07-06,40.1452
2022-07-07,42.9941
2022-07-08,42.0318
2022-07-09,42.0318
2022-07-10,42.0318
2022-07-11,41.3256
2022-07-12,40.8523
2022-07-13,39.8247
2022-07-14,39.0865
2022-07-15,40.4157
2022-07-16,40.4157
2022-07-17,40.4157
2022-07-18,42.3341
2022-07-19,45.4999
2022-07-20,45.1933
2022-07-21,43.4787
2022-07-22,43.29
2022-07-23,43.29
2022-07-24,43.29
2022-07-25,44.1227
2022-07-26,43.8037
2022-07-27,45.2317
2022-07-28,45.4199
2022-07-29,46.0905
2022-07-30,46.0905
2022-07-31,46.0905
2022-08-01,43.927
2022-08-02,42.5188
2022-08-03,42.7497
2022-08-04,42.6022
2022-08-05,42.7521
2022-08-06,42.7521
2022-08-07,42.7521
2022-08-08,43.2951
2022-08-09,45.0377
2022-08-10,47.3491
2022-08-11,50.3413
2022-08-12,51.4313
2022-08-13,51.4313
2022-08-14,51.4313
2022-08-15,49.2552
2022-08-16,50.3003
2022-08-17,48.394
2022-08-18,50.0565
2022-08-19,47.8139
2022-08-20,47.8139
2022-08-21,47.8139
2022-08-22,46.443
2022-08-23,49.136
2022-08-24,46.9213
2022-08-25,49.8671
2022-08-26,46.9271
2022-08-27,46.9271
2022-08-28,46.9271
2022-08-29,45.8444
2022-08-30,43.6015
2022-08-31,42.9938
2022-09-01,41.8835
2022-09-02,40.8495
2022-09-03,40.8495
2022-09-04,40.8495
2022-09-05,40.8495
2022-09-06,40.6477
2022-09-07,41.9615
2022-09-08,43.3561
2022-09-09,45.562
2022-09-10,45.562
2022-09-11,45.562
2022-09-12,47.1046
2022-09-13,42.6062
2022-09-14,40.6593
2022-09-15,40.3721
2022-09-16,38.9579
2022-09-17,38.9579
2022-09-18,38.9579
2022-09-19,40.1962
2022-09-20,39.5641
2022-09-21,38.0311
2022-09-22,37.4969
2022-09-23,35.7116
2022-09-24,35.7116
2022-09-25,35.7116
2022-09-26,34.965
2022-09-27,36.6465
2022-09-28,39.9482
2022-09-29,39.2898
2022-09-30,39.9867
2022-10-01,39.9867
2022-10-02,39.9867
2022-10-03,44.1365
2022-10-04,47.759
2022-10-05,47.5575
2022-10-06,46.6859
2022-10-07,45.023
2022-10-08,45.023
2022-10-09,45.023
2022-10-10,44.9017
2022-10-11,44.0203
2022-10-12,43.4728
2022-10-13,47.3055
2022-10-14,44.8093
2022-10-15,44.8093
2022-10-16,44.8093
2022-10-17,45.5124
2022-10-18,48.0153
2022-10-19,46.5936
2022-10-20,46.6472
2022-10-21,50.6429
2022-10-22,50.6429
2022-10-23,50.6429
2022-10-24,49.5719
2022-10-25,50.3337
2022-10-26,50.7376
2022-10-27,51.1103
2022-10-28,45.5536
2022-10-29,45.5536
2022-10-30,45.5536
2022-10-31,43.8724
2022-11-01,46.5491
2022-11-02,46.2441
2022-11-03,45.7959
2022-11-04,52.8832
2022-11-05,52.8832
2022-11-06,52.8832
2022-11-07,52.8343
2022-11-08,53.8813
2022-11-09,48.6272
2022-11-10,52.7436
2022-11-11,57.4083
2022-11-12,57.4083
2022-11-13,57.4083
2022-11-14,55.2937
2022-11-15,53.3051
2022-11-16,50.693
2022-11-17,49.8154
2022-11-18,50.3196
2022-11-19,50.3196
2022-11-20,50.3196
2022-11-21,51.2728
2022-11-22,55.183
2022-11-23,55.7144
2022-11-24,55.7144
2022-11-25,55.5897
2022-11-26,55.5897
2022-11-27,55.5897
2022-11-28,52.2479
2022-11-29,53.2895
2022-11-30,53.4533
2022-12-01,53.0345
2022-12-02,53.3005
2022-12-03,53.3005
2022-12-04,53.3005
2022-12-05,51.6369
2022-12-06,50.3079
2022-12-07,49.5969
2022-12-08,49.4935
2022-12-09,49.3516
2022-12-10,49.3516
2022-12-11,49.3516
2022-12-12,51.162
2022-12-13,52.5198
2022-12-14,51.953
2022-12-15,48.2784
2022-12-16,48.161
2022-12-17,48.161
2022-12-18,48.161
2022-12-19,47.8239
2022-12-20,48.424
2022-12-21,50.4544
2022-12-22,49.3903
2022-12-23,51.5187
2022-12-24,51.5187
2022-12-25,51.5187
2022-12-26,51.5187
2022-12-27,52.2984
2022-12-28,50.0808
2022-12-29,51.1204
2022-12-30,51.2909
2022-12-31,51.2909
2023-01-01,51.2909
2023-01-02,51.2909
2023-01-03,52.5553
2023-01-04,54.9616
2023-01-05,56.2008
2023-01-06,59.7287
2023-01-07,59.7287
2023-01-08,59.7287
2023-01-09,60.9998
2023-01-10,61.3459
2023-01-11,62.4608
2023-01-12,63.3457
2023-01-13,63.4058
2023-01-14,63.4058
2023-01-15,63.4058
2023-01-16,63.4058
2023-01-17,59.7855
2023-01-18,58.5413
2023-01-19,57.6865
2023-01-20,59.9791
2023-01-21,59.9791
2023-01-22,59.9791
2023-01-23,60.6809
2023-01-24,60.3388
2023-01-25,60.603
2023-01-26,62.7142
2023-01-27,63.4538
2023-01-28,63.4538
2023-01-29,63.4538
2023-01-30,61.4614
2023-01-31,63.8628
2023-02-01,64.3574
2023-02-02,62.8558
2023-02-03,64.7367
2023-02-04,64.7367
2023-02-05,64.7367
2023-02-06,65.385
2023-02-07,66.9281
2023-02-08,64.1941
2023-02-09,63.6929
2023-02-10,64.5725
2023-02-11,64.5725
2023-02-12,64.5725
2023-02-13,66.1467
2023-02-14,64.4537
2023-02-15,64.4149
2023-02-16,61.8005
2023-02-17,59.1875
2023-02-18,59.1875
2023-02-19,59.1875
2023-02-20,59.1875
2023-02-21,55.1712
2023-02-22,55.0899
2023-02-23,54.69
2023-02-24,57.4086
2023-02-25,57.4086
2023-02-26,57.4086
2023-02-27,55.9116
2023-02-28,56.1535
2023-03-01,58.1214
2023-03-02,58.3937
2023-03-03,59.3684
2023-03-04,59.3684
2023-03-05,59.3684
2023-03-06,56.0979
2023-03-07,52.1261
2023-03-08,53.1921
2023-03-09,49.1247
2023-03-10,46.0696
2023-03-11,46.0696
2023-03-12,46.0696
2023-03-13,43.3789
2023-03-14,44.3332
2023-03-15,40.5864
2023-03-16,41.9687
2023-03-17,41.5595
