,OMF US Equity
2020-04-01,34.5418
2020-04-02,35.23
2020-04-03,34.11
2020-04-04,34.11
2020-04-05,34.11
2020-04-06,37.183
2020-04-07,38.8564
2020-04-08,40.223
2020-04-09,42.7861
2020-04-10,42.7861
2020-04-11,42.7861
2020-04-12,42.7861
2020-04-13,41.5627
2020-04-14,41.0567
2020-04-15,39.6662
2020-04-16,38.9633
2020-04-17,42.701
2020-04-18,42.701
2020-04-19,42.701
2020-04-20,41.6239
2020-04-21,40.5571
2020-04-22,40.2521
2020-04-23,40.7387
2020-04-24,41.7459
2020-04-25,41.7459
2020-04-26,41.7459
2020-04-27,43.6143
2020-04-28,46.5461
2020-04-29,50.2055
2020-04-30,48.0726
2020-05-01,46.3868
2020-05-02,46.3868
2020-05-03,46.3868
2020-05-04,46.1726
2020-05-05,45.9232
2020-05-06,44.7629
2020-05-07,45.1951
2020-05-08,46.7349
2020-05-09,46.7349
2020-05-10,46.7349
2020-05-11,45.4869
2020-05-12,43.8545
2020-05-13,42.7758
2020-05-14,45.1039
2020-05-15,44.8939
2020-05-16,44.8939
2020-05-17,44.8939
2020-05-18,47.3286
2020-05-19,46.849
2020-05-20,47.2987
2020-05-21,47.2396
2020-05-22,46.8403
2020-05-23,46.8403
2020-05-24,46.8403
2020-05-25,46.8403
2020-05-26,49.3245
2020-05-27,51.9606
2020-05-28,51.4002
2020-05-29,49.38
2020-05-30,49.38
2020-05-31,49.38
2020-06-01,51.1221
2020-06-02,52.3658
2020-06-03,54.4604
2020-06-04,55.0163
2020-06-05,57.5593
2020-06-06,57.5593
2020-06-07,57.5593
2020-06-08,59.114
2020-06-09,56.3877
2020-06-10,53.5825
2020-06-11,49.62
2020-06-12,51.9426
2020-06-13,51.9426
2020-06-14,51.9426
2020-06-15,52.4215
2020-06-16,52.6771
2020-06-17,51.6211
2020-06-18,51.2406
2020-06-19,51.1197
2020-06-20,51.1197
2020-06-21,51.1197
2020-06-22,51.092
2020-06-23,51.4866
2020-06-24,49.6846
2020-06-25,50.4113
2020-06-26,47.8994
2020-06-27,47.8994
2020-06-28,47.8994
2020-06-29,48.6243
2020-06-30,49.162
2020-07-01,48.0071
2020-07-02,48.6158
2020-07-03,48.6158
2020-07-04,48.6158
2020-07-05,48.6158
2020-07-06,50.1185
2020-07-07,47.8217
2020-07-08,48.4564
2020-07-09,46.4963
2020-07-10,47.9431
2020-07-11,47.9431
2020-07-12,47.9431
2020-07-13,47.8829
2020-07-14,48.3525
2020-07-15,50.2728
2020-07-16,50.2893
2020-07-17,48.7676
2020-07-18,48.7676
2020-07-19,48.7676
2020-07-20,48.3518
2020-07-21,51.2093
2020-07-22,51.7253
2020-07-23,51.0053
2020-07-24,50.7677
2020-07-25,50.7677
2020-07-26,50.7677
2020-07-27,51.2377
2020-07-28,56.2104
2020-07-29,57.0142
2020-07-30,56.8512
2020-07-31,56.4341
2020-08-01,56.4341
2020-08-02,56.4341
2020-08-03,56.7786
2020-08-04,57.9417
2020-08-05,61.4901
2020-08-06,61.6042
2020-08-07,60.8507
2020-08-08,60.8507
2020-08-09,60.8507
2020-08-10,62.0831
2020-08-11,62.9144
2020-08-12,60.3079
2020-08-13,60.1039
2020-08-14,60.7225
2020-08-15,60.7225
2020-08-16,60.7225
2020-08-17,59.7901
2020-08-18,58.1024
2020-08-19,58.7239
2020-08-20,57.2077
2020-08-21,57.4668
2020-08-22,57.4668
2020-08-23,57.4668
2020-08-24,58.8737
2020-08-25,58.6194
2020-08-26,57.0891
2020-08-27,58.7001
2020-08-28,59.2079
2020-08-29,59.2079
2020-08-30,59.2079
2020-08-31,56.5605
2020-09-01,56.6912
2020-09-02,58.1872
2020-09-03,58.3812
2020-09-04,60.9431
2020-09-05,60.9431
2020-09-06,60.9431
2020-09-07,60.9431
2020-09-08,57.5468
2020-09-09,57.6965
2020-09-10,56.06
2020-09-11,58.7813
2020-09-12,58.7813
2020-09-13,58.7813
2020-09-14,60.489
2020-09-15,61.574
2020-09-16,61.9981
2020-09-17,62.3111
2020-09-18,60.382
2020-09-19,60.382
2020-09-20,60.382
2020-09-21,56.7188
2020-09-22,56.8531
2020-09-23,53.3435
2020-09-24,52.3647
2020-09-25,53.1794
2020-09-26,53.1794
2020-09-27,53.1794
2020-09-28,55.4028
2020-09-29,55.3443
2020-09-30,57.168
2020-10-01,59.2431
2020-10-02,61.5977
2020-10-03,61.5977
2020-10-04,61.5977
2020-10-05,63.5848
2020-10-06,63.4554
2020-10-07,65.4724
2020-10-08,66.6393
2020-10-09,67.0961
2020-10-10,67.0961
2020-10-11,67.0961
2020-10-12,66.7112
2020-10-13,66.211
2020-10-14,65.7376
2020-10-15,64.7792
2020-10-16,64.6667
2020-10-17,64.6667
2020-10-18,64.6667
2020-10-19,64.3583
2020-10-20,66.7378
2020-10-21,61.1661
2020-10-22,63.6489
2020-10-23,65.9912
2020-10-24,65.9912
2020-10-25,65.9912
2020-10-26,65.1979
2020-10-27,62.6571
2020-10-28,57.3261
2020-10-29,58.2397
2020-10-30,56.5222
2020-10-31,56.5222
2020-11-01,56.5222
2020-11-02,59.8252
2020-11-03,61.8253
2020-11-04,61.5263
2020-11-05,61.7939
2020-11-06,60.1667
2020-11-07,60.1667
2020-11-08,60.1667
2020-11-09,63.2471
2020-11-10,65.7155
2020-11-11,64.5323
2020-11-12,61.3166
2020-11-13,63.364
2020-11-14,63.364
2020-11-15,63.364
2020-11-16,64.3239
2020-11-17,64.3578
2020-11-18,62.7541
2020-11-19,62.3523
2020-11-20,57.2479
2020-11-21,57.2479
2020-11-22,57.2479
2020-11-23,59.5573
2020-11-24,63.1043
2020-11-25,63.8792
2020-11-26,63.8792
2020-11-27,61.5394
2020-11-28,61.5394
2020-11-29,61.5394
2020-11-30,57.8593
2020-12-01,59.1149
2020-12-02,60.2866
2020-12-03,59.0072
2020-12-04,59.835
2020-12-05,59.835
2020-12-06,59.835
2020-12-07,60.5691
2020-12-08,57.6448
2020-12-09,59.6422
2020-12-10,64.3774
2020-12-11,63.3929
2020-12-12,63.3929
2020-12-13,63.3929
2020-12-14,62.5081
2020-12-15,65.0047
2020-12-16,65.749
2020-12-17,65.9751
2020-12-18,65.7786
2020-12-19,65.7786
2020-12-20,65.7786
2020-12-21,66.8295
2020-12-22,67.0621
2020-12-23,68.5311
2020-12-24,67.118
2020-12-25,67.118
2020-12-26,67.118
2020-12-27,67.118
2020-12-28,66.2165
2020-12-29,66.2321
2020-12-30,68.1107
2020-12-31,68.8397
2021-01-01,68.8397
2021-01-02,68.8397
2021-01-03,68.8397
2021-01-04,65.2593
2021-01-05,67.5332
2021-01-06,69.3346
2021-01-07,69.5613
2021-01-08,66.5665
2021-01-09,66.5665
2021-01-10,66.5665
2021-01-11,67.675
2021-01-12,70.0003
2021-01-13,70.1915
2021-01-14,72.8527
2021-01-15,73.1199
2021-01-16,73.1199
2021-01-17,73.1199
2021-01-18,73.1199
2021-01-19,72.2616
2021-01-20,71.2724
2021-01-21,64.6108
2021-01-22,62.2099
2021-01-23,62.2099
2021-01-24,62.2099
2021-01-25,60.778
2021-01-26,56.7922
2021-01-27,49.83
2021-01-28,55.864
2021-01-29,52.8328
2021-01-30,52.8328
2021-01-31,52.8328
2021-02-01,54.539
2021-02-02,58.631
2021-02-03,59.3532
2021-02-04,62.1792
2021-02-05,63.7229
2021-02-06,63.7229
2021-02-07,63.7229
2021-02-08,64.4316
2021-02-09,64.2958
2021-02-10,60.4737
2021-02-11,58.3183
2021-02-12,58.6309
2021-02-13,58.6309
2021-02-14,58.6309
2021-02-15,58.6309
2021-02-16,59.9241
2021-02-17,56.7259
2021-02-18,57.8615
2021-02-19,57.3301
2021-02-20,57.3301
2021-02-21,57.3301
2021-02-22,58.3063
2021-02-23,57.3425
2021-02-24,59.7181
2021-02-25,53.5156
2021-02-26,53.0462
2021-02-27,53.0462
2021-02-28,53.0462
2021-03-01,54.9582
2021-03-02,56.3343
2021-03-03,58.5911
2021-03-04,59.4883
2021-03-05,60.8787
2021-03-06,60.8787
2021-03-07,60.8787
2021-03-08,61.6635
2021-03-09,61.0498
2021-03-10,62.3502
2021-03-11,64.7718
2021-03-12,65.4056
2021-03-13,65.4056
2021-03-14,65.4056
2021-03-15,65.708
2021-03-16,61.3911
2021-03-17,62.0784
2021-03-18,59.9113
2021-03-19,58.0069
2021-03-20,58.0069
2021-03-21,58.0069
2021-03-22,57.6845
2021-03-23,54.1837
2021-03-24,54.0593
2021-03-25,57.2365
2021-03-26,59.2087
2021-03-27,59.2087
2021-03-28,59.2087
2021-03-29,57.1455
2021-03-30,57.6902
2021-03-31,56.9045
2021-04-01,58.6654
2021-04-02,58.6654
2021-04-03,58.6654
2021-04-04,58.6654
2021-04-05,58.8707
2021-04-06,57.6656
2021-04-07,57.5857
2021-04-08,57.2163
2021-04-09,58.0361
2021-04-10,58.0361
2021-04-11,58.0361
2021-04-12,59.7521
2021-04-13,57.8419
2021-04-14,58.5504
2021-04-15,57.8075
2021-04-16,59.0101
2021-04-17,59.0101
2021-04-18,59.0101
2021-04-19,53.8118
2021-04-20,53.3626
2021-04-21,54.2894
2021-04-22,52.549
2021-04-23,55.3728
2021-04-24,55.3728
2021-04-25,55.3728
2021-04-26,56.5334
2021-04-27,57.5641
2021-04-28,59.2997
2021-04-29,53.3473
2021-04-30,57.4539
2021-05-01,57.4539
2021-05-02,57.4539
2021-05-03,56.1615
2021-05-04,56.3357
2021-05-05,56.2188
2021-05-06,56.9434
2021-05-07,58.4128
2021-05-08,58.4128
2021-05-09,58.4128
2021-05-10,56.1249
2021-05-11,53.6224
2021-05-12,50.3968
2021-05-13,50.9763
2021-05-14,53.379
2021-05-15,53.379
2021-05-16,53.379
2021-05-17,53.509
2021-05-18,52.1912
2021-05-19,52.7246
2021-05-20,52.4124
2021-05-21,53.1302
2021-05-22,53.1302
2021-05-23,53.1302
2021-05-24,54.324
2021-05-25,53.837
2021-05-26,55.384
2021-05-27,58.3397
2021-05-28,58.8049
2021-05-29,58.8049
2021-05-30,58.8049
2021-05-31,58.8049
2021-06-01,61.7031
2021-06-02,60.0247
2021-06-03,60.4967
2021-06-04,60.1884
2021-06-05,60.1884
2021-06-06,60.1884
2021-06-07,60.5405
2021-06-08,61.3914
2021-06-09,61.2625
2021-06-10,58.7114
2021-06-11,59.428
2021-06-12,59.428
2021-06-13,59.428
2021-06-14,59.2981
2021-06-15,60.7699
2021-06-16,60.9635
2021-06-17,56.4098
2021-06-18,52.3421
2021-06-19,52.3421
2021-06-20,52.3421
2021-06-21,56.631
2021-06-22,56.8044
2021-06-23,57.7819
2021-06-24,59.2634
2021-06-25,60.7221
2021-06-26,60.7221
2021-06-27,60.7221
2021-06-28,56.8643
2021-06-29,56.6132
2021-06-30,56.9883
2021-07-01,57.9552
2021-07-02,58.0095
2021-07-03,58.0095
2021-07-04,58.0095
2021-07-05,58.0095
2021-07-06,55.4439
2021-07-07,55.6197
2021-07-08,53.6968
2021-07-09,57.7341
2021-07-10,57.7341
2021-07-11,57.7341
2021-07-12,59.2832
2021-07-13,55.9464
2021-07-14,54.673
2021-07-15,55.1632
2021-07-16,53.5504
2021-07-17,53.5504
2021-07-18,53.5504
2021-07-19,49.7061
2021-07-20,53.5596
2021-07-21,56.0997
2021-07-22,53.1539
2021-07-23,56.3537
2021-07-24,56.3537
2021-07-25,56.3537
2021-07-26,53.7934
2021-07-27,54.8862
2021-07-28,54.5872
2021-07-29,55.7509
2021-07-30,54.8576
2021-07-31,54.8576
2021-08-01,54.8576
2021-08-02,54.2305
2021-08-03,54.5352
2021-08-04,55.099
2021-08-05,57.6757
2021-08-06,58.2724
2021-08-07,58.2724
2021-08-08,58.2724
2021-08-09,57.3349
2021-08-10,59.7603
2021-08-11,59.8484
2021-08-12,55.5456
2021-08-13,54.9245
2021-08-14,54.9245
2021-08-15,54.9245
2021-08-16,55.0046
2021-08-17,53.0781
2021-08-18,51.7491
2021-08-19,48.7075
2021-08-20,49.6375
2021-08-21,49.6375
2021-08-22,49.6375
2021-08-23,50.5425
2021-08-24,52.4007
2021-08-25,53.4349
2021-08-26,53.2603
2021-08-27,57.4698
2021-08-28,57.4698
2021-08-29,57.4698
2021-08-30,53.3931
2021-08-31,54.0554
2021-09-01,51.7944
2021-09-02,53.5776
2021-09-03,51.6029
2021-09-04,51.6029
2021-09-05,51.6029
2021-09-06,51.6029
2021-09-07,50.3883
2021-09-08,50.2105
2021-09-09,51.3429
2021-09-10,49.2743
2021-09-11,49.2743
2021-09-12,49.2743
2021-09-13,50.8064
2021-09-14,47.7975
2021-09-15,50.16
2021-09-16,48.7183
2021-09-17,48.7411
2021-09-18,48.7411
2021-09-19,48.7411
2021-09-20,46.8286
2021-09-21,47.1899
2021-09-22,49.3952
2021-09-23,52.4229
2021-09-24,52.5515
2021-09-25,52.5515
2021-09-26,52.5515
2021-09-27,54.7854
2021-09-28,51.9679
2021-09-29,49.0696
2021-09-30,48.2411
2021-10-01,51.9233
2021-10-02,51.9233
2021-10-03,51.9233
2021-10-04,52.2725
2021-10-05,52.2494
2021-10-06,51.7761
2021-10-07,52.001
2021-10-08,51.1862
2021-10-09,51.1862
2021-10-10,51.1862
2021-10-11,50.9609
2021-10-12,52.265
2021-10-13,51.8162
2021-10-14,54.2995
2021-10-15,56.4856
2021-10-16,56.4856
2021-10-17,56.4856
2021-10-18,56.7042
2021-10-19,56.8388
2021-10-20,59.1592
2021-10-21,46.9822
2021-10-22,43.8097
2021-10-23,43.8097
2021-10-24,43.8097
2021-10-25,44.8643
2021-10-26,47.8156
2021-10-27,42.5886
2021-10-28,43.0225
2021-10-29,43.2665
2021-10-30,43.2665
2021-10-31,43.2665
2021-11-01,45.7884
2021-11-02,44.4438
2021-11-03,46.7722
2021-11-04,45.2113
2021-11-05,46.3527
2021-11-06,46.3527
2021-11-07,46.3527
2021-11-08,46.8925
2021-11-09,46.8925
2021-11-10,47.9244
2021-11-11,48.797
2021-11-12,47.4268
2021-11-13,47.4268
2021-11-14,47.4268
2021-11-15,45.515
2021-11-16,42.6219
2021-11-17,42.2407
2021-11-18,41.1704
2021-11-19,39.3022
2021-11-20,39.3022
2021-11-21,39.3022
2021-11-22,40.3233
2021-11-23,43.619
2021-11-24,43.7416
2021-11-25,43.7416
2021-11-26,41.7674
2021-11-27,41.7674
2021-11-28,41.7674
2021-11-29,43.0835
2021-11-30,41.6057
2021-12-01,44.2834
2021-12-02,46.2838
2021-12-03,44.5125
2021-12-04,44.5125
2021-12-05,44.5125
2021-12-06,45.73
2021-12-07,46.2563
2021-12-08,46.0463
2021-12-09,44.3792
2021-12-10,44.9463
2021-12-11,44.9463
2021-12-12,44.9463
2021-12-13,42.695
2021-12-14,44.1165
2021-12-15,45.6908
2021-12-16,43.9481
2021-12-17,42.9079
2021-12-18,42.9079
2021-12-19,42.9079
2021-12-20,39.7229
2021-12-21,44.093
2021-12-22,45.6748
2021-12-23,45.5133
2021-12-24,45.5133
2021-12-25,45.5133
2021-12-26,45.5133
2021-12-27,45.588
2021-12-28,45.92
2021-12-29,45.7866
2021-12-30,45.7408
2021-12-31,45.2489
2022-01-01,45.2489
2022-01-02,45.2489
2022-01-03,46.6065
2022-01-04,51.1726
2022-01-05,49.1835
2022-01-06,51.6386
2022-01-07,53.1457
2022-01-08,53.1457
2022-01-09,53.1457
2022-01-10,55.0624
2022-01-11,56.4551
2022-01-12,56.0405
2022-01-13,56.3939
2022-01-14,56.5969
2022-01-15,56.5969
2022-01-16,56.5969
2022-01-17,56.5969
2022-01-18,53.8311
2022-01-19,48.2423
2022-01-20,48.2927
2022-01-21,46.6909
2022-01-22,46.6909
2022-01-23,46.6909
2022-01-24,46.5499
2022-01-25,50.5398
2022-01-26,49.3594
2022-01-27,45.7018
2022-01-28,46.4505
2022-01-29,46.4505
2022-01-30,46.4505
2022-01-31,49.0327
2022-02-01,50.2141
2022-02-02,49.8966
2022-02-03,48.9849
2022-02-04,51.6291
2022-02-05,51.6291
2022-02-06,51.6291
2022-02-07,53.6498
2022-02-08,55.6333
2022-02-09,54.7977
2022-02-10,53.1463
2022-02-11,52.1845
2022-02-12,52.1845
2022-02-13,52.1845
2022-02-14,51.6474
2022-02-15,54.8896
2022-02-16,55.0513
2022-02-17,51.0748
2022-02-18,52.3583
2022-02-19,52.3583
2022-02-20,52.3583
2022-02-21,52.3583
2022-02-22,49.2323
2022-02-23,46.7191
2022-02-24,44.6244
2022-02-25,49.6148
2022-02-26,49.6148
2022-02-27,49.6148
2022-02-28,48.9031
2022-03-01,42.1757
2022-03-02,44.0057
2022-03-03,42.1372
2022-03-04,40.4597
2022-03-05,40.4597
2022-03-06,40.4597
2022-03-07,36.3803
2022-03-08,34.8345
2022-03-09,38.0243
2022-03-10,37.6211
2022-03-11,36.9638
2022-03-12,36.9638
2022-03-13,36.9638
2022-03-14,37.0365
2022-03-15,37.6312
2022-03-16,41.0172
2022-03-17,42.1237
2022-03-18,45.3289
2022-03-19,45.3289
2022-03-20,45.3289
2022-03-21,44.0075
2022-03-22,45.7928
2022-03-23,43.8915
2022-03-24,46.2833
2022-03-25,47.0479
2022-03-26,47.0479
2022-03-27,47.0479
2022-03-28,46.5478
2022-03-29,48.8997
2022-03-30,48.2774
2022-03-31,47.9617
2022-04-01,49.2491
2022-04-02,49.2491
2022-04-03,49.2491
2022-04-04,49.721
2022-04-05,47.2426
2022-04-06,46.7008
2022-04-07,44.1956
2022-04-08,46.3423
2022-04-09,46.3423
2022-04-10,46.3423
2022-04-11,45.8906
2022-04-12,45.8103
2022-04-13,46.3687
2022-04-14,45.8166
2022-04-15,45.8166
2022-04-16,45.8166
2022-04-17,45.8166
2022-04-18,48.5002
2022-04-19,54.1965
2022-04-20,54.2357
2022-04-21,51.9353
2022-04-22,48.036
2022-04-23,48.036
2022-04-24,48.036
2022-04-25,48.6397
2022-04-26,45.4043
2022-04-27,43.7015
2022-04-28,47.7354
2022-04-29,46.5184
2022-04-30,46.5184
2022-05-01,46.5184
2022-05-02,48.3351
2022-05-03,50.1852
2022-05-04,53.5177
2022-05-05,49.6608
2022-05-06,46.5246
2022-05-07,46.5246
2022-05-08,46.5246
2022-05-09,44.4171
2022-05-10,39.7849
2022-05-11,40.3231
2022-05-12,40.7693
2022-05-13,43.9052
2022-05-14,43.9052
2022-05-15,43.9052
2022-05-16,43.6197
2022-05-17,47.6936
2022-05-18,44.5173
2022-05-19,42.9531
2022-05-20,42.7292
2022-05-21,42.7292
2022-05-22,42.7292
2022-05-23,44.7763
2022-05-24,43.4331
2022-05-25,44.5918
2022-05-26,46.5995
2022-05-27,48.9814
2022-05-28,48.9814
2022-05-29,48.9814
2022-05-30,48.9814
2022-05-31,48.6862
2022-06-01,46.978
2022-06-02,48.7496
2022-06-03,47.3105
2022-06-04,47.3105
2022-06-05,47.3105
2022-06-06,47.529
2022-06-07,49.0057
2022-06-08,47.0605
2022-06-09,45.2976
2022-06-10,42.3327
2022-06-11,42.3327
2022-06-12,42.3327
2022-06-13,39.1068
2022-06-14,38.8769
2022-06-15,39.7921
2022-06-16,36.3055
2022-06-17,39.4715
2022-06-18,39.4715
2022-06-19,39.4715
2022-06-20,39.4715
2022-06-21,39.4212
2022-06-22,39.6997
2022-06-23,41.1982
2022-06-24,43.6511
2022-06-25,43.6511
2022-06-26,43.6511
2022-06-27,43.8419
2022-06-28,43.7194
2022-06-29,42.4165
2022-06-30,41.7353
2022-07-01,44.0686
2022-07-02,44.0686
2022-07-03,44.0686
2022-07-04,44.0686
2022-07-05,44.3948
2022-07-06,43.6703
2022-07-07,45.2663
2022-07-08,44.9543
2022-07-09,44.9543
2022-07-10,44.9543
2022-07-11,44.9543
2022-07-12,45.0668
2022-07-13,44.2064
2022-07-14,43.2591
2022-07-15,47.3764
2022-07-16,47.3764
2022-07-17,47.3764
2022-07-18,49.1369
2022-07-19,51.6567
2022-07-20,52.4367
2022-07-21,50.9072
2022-07-22,50.5681
2022-07-23,50.5681
2022-07-24,50.5681
2022-07-25,50.2006
2022-07-26,45.275
2022-07-27,47.6303
2022-07-28,43.2331
2022-07-29,43.1338
2022-07-30,43.1338
2022-07-31,43.1338
2022-08-01,46.2409
2022-08-02,44.2699
2022-08-03,45.8681
2022-08-04,45.0012
2022-08-05,44.431
2022-08-06,44.431
2022-08-07,44.431
2022-08-08,44.6125
2022-08-09,43.349
2022-08-10,47.309
2022-08-11,50.3516
2022-08-12,51.7354
2022-08-13,51.7354
2022-08-14,51.7354
2022-08-15,51.3243
2022-08-16,52.3045
2022-08-17,49.5389
2022-08-18,49.9476
2022-08-19,47.6333
2022-08-20,47.6333
2022-08-21,47.6333
2022-08-22,44.9056
2022-08-23,45.7581
2022-08-24,46.2872
2022-08-25,47.9715
2022-08-26,45.4443
2022-08-27,45.4443
2022-08-28,45.4443
2022-08-29,44.2389
2022-08-30,43.533
2022-08-31,42.5955
2022-09-01,41.9309
2022-09-02,42.6316
2022-09-03,42.6316
2022-09-04,42.6316
2022-09-05,42.6316
2022-09-06,41.7931
2022-09-07,44.7177
2022-09-08,46.6837
2022-09-09,49.2909
2022-09-10,49.2909
2022-09-11,49.2909
2022-09-12,50.0747
2022-09-13,45.0881
2022-09-14,43.7663
2022-09-15,45.7714
2022-09-16,44.7694
2022-09-17,44.7694
2022-09-18,44.7694
2022-09-19,45.023
2022-09-20,42.5951
2022-09-21,40.6537
2022-09-22,38.2441
2022-09-23,37.9054
2022-09-24,37.9054
2022-09-25,37.9054
2022-09-26,35.3175
2022-09-27,35.1202
2022-09-28,37.6676
2022-09-29,37.1194
2022-09-30,36.842
2022-10-01,36.842
2022-10-02,36.842
2022-10-03,40.8075
2022-10-04,45.1257
2022-10-05,44.8748
2022-10-06,44.6
2022-10-07,42.3296
2022-10-08,42.3296
2022-10-09,42.3296
2022-10-10,42.1897
2022-10-11,43.4233
2022-10-12,44.2438
2022-10-13,47.3347
2022-10-14,45.8519
2022-10-15,45.8519
2022-10-16,45.8519
2022-10-17,46.9521
2022-10-18,44.6824
2022-10-19,41.038
2022-10-20,41.4457
2022-10-21,43.1907
2022-10-22,43.1907
2022-10-23,43.1907
2022-10-24,43.1179
2022-10-25,46.8717
2022-10-26,47.0057
2022-10-27,53.5323
2022-10-28,57.5965
2022-10-29,57.5965
2022-10-30,57.5965
2022-10-31,58.1266
2022-11-01,59.273
2022-11-02,57.363
2022-11-03,54.4823
2022-11-04,55.9461
2022-11-05,55.9461
2022-11-06,55.9461
2022-11-07,58.3164
2022-11-08,57.683
2022-11-09,55.1611
2022-11-10,61.1733
2022-11-11,62.5119
2022-11-12,62.5119
2022-11-13,62.5119
2022-11-14,55.1877
2022-11-15,55.2158
2022-11-16,53.3835
2022-11-17,52.6504
2022-11-18,52.7908
2022-11-19,52.7908
2022-11-20,52.7908
2022-11-21,53.86
2022-11-22,54.7487
2022-11-23,55.094
2022-11-24,55.094
2022-11-25,55.5881
2022-11-26,55.5881
2022-11-27,55.5881
2022-11-28,54.0405
2022-11-29,55.6139
2022-11-30,56.5907
2022-12-01,56.7199
2022-12-02,56.803
2022-12-03,56.803
2022-12-04,56.803
2022-12-05,54.3823
2022-12-06,53.2504
2022-12-07,51.013
2022-12-08,50.4942
2022-12-09,50.6141
2022-12-10,50.6141
2022-12-11,50.6141
2022-12-12,51.4254
2022-12-13,51.3817
2022-12-14,48.6878
2022-12-15,48.2311
2022-12-16,45.7871
2022-12-17,45.7871
2022-12-18,45.7871
2022-12-19,43.8677
2022-12-20,43.8677
2022-12-21,45.724
2022-12-22,43.5382
2022-12-23,44.4857
2022-12-24,44.4857
2022-12-25,44.4857
2022-12-26,44.4857
2022-12-27,44.4264
2022-12-28,42.3429
2022-12-29,45.3651
2022-12-30,45.2645
2022-12-31,45.2645
2023-01-01,45.2645
2023-01-02,45.2645
2023-01-03,44.7919
2023-01-04,48.4703
2023-01-05,48.0779
2023-01-06,51.5075
2023-01-07,51.5075
2023-01-08,51.5075
2023-01-09,52.343
2023-01-10,55.4577
2023-01-11,57.3427
2023-01-12,57.3427
2023-01-13,56.4228
2023-01-14,56.4228
2023-01-15,56.4228
2023-01-16,56.4228
2023-01-17,58.3248
2023-01-18,56.7209
2023-01-19,55.4986
2023-01-20,59.4702
2023-01-21,59.4702
2023-01-22,59.4702
2023-01-23,61.1204
2023-01-24,60.516
2023-01-25,63.1848
2023-01-26,63.0766
2023-01-27,63.288
2023-01-28,63.288
2023-01-29,63.288
2023-01-30,61.1159
2023-01-31,62.7439
2023-02-01,63.1923
2023-02-02,64.4544
2023-02-03,63.1454
2023-02-04,63.1454
2023-02-05,63.1454
2023-02-06,59.2194
2023-02-07,66.1114
2023-02-08,64.1384
2023-02-09,62.8611
2023-02-10,62.6377
2023-02-11,62.6377
2023-02-12,62.6377
2023-02-13,63.312
2023-02-14,63.3272
2023-02-15,63.6546
2023-02-16,61.8472
2023-02-17,62.0018
2023-02-18,62.0018
2023-02-19,62.0018
2023-02-20,62.0018
2023-02-21,58.6694
2023-02-22,58.6882
2023-02-23,58.9974
2023-02-24,59.5454
2023-02-25,59.5454
2023-02-26,59.5454
2023-02-27,58.9631
2023-02-28,57.6507
2023-03-01,58.1009
2023-03-02,57.9795
2023-03-03,58.584
2023-03-04,58.584
2023-03-05,58.584
2023-03-06,56.1098
2023-03-07,54.8516
2023-03-08,53.4351
2023-03-09,47.9147
2023-03-10,44.4282
2023-03-11,44.4282
2023-03-12,44.4282
2023-03-13,39.412
2023-03-14,40.0658
2023-03-15,37.9146
2023-03-16,40.0963
2023-03-17,37.3312
2023-03-18,37.3312
2023-03-19,37.3312
