,BBSI US Equity
2020-05-12,43.1287
2020-05-13,42.4647
2020-05-14,41.5621
2020-05-15,44.3267
2020-05-16,44.3267
2020-05-17,44.3267
2020-05-18,46.5654
2020-05-19,45.2904
2020-05-20,45.7407
2020-05-21,46.4197
2020-05-22,47.5675
2020-05-23,47.5675
2020-05-24,47.5675
2020-05-25,47.5675
2020-05-26,50.5503
2020-05-27,54.0253
2020-05-28,51.9311
2020-05-29,52.026
2020-05-30,52.026
2020-05-31,52.026
2020-06-01,51.9296
2020-06-02,53.3167
2020-06-03,54.7966
2020-06-04,53.9536
2020-06-05,56.0767
2020-06-06,56.0767
2020-06-07,56.0767
2020-06-08,56.8629
2020-06-09,54.5731
2020-06-10,51.9226
2020-06-11,48.1589
2020-06-12,49.1175
2020-06-13,49.1175
2020-06-14,49.1175
2020-06-15,49.4963
2020-06-16,50.8865
2020-06-17,49.9955
2020-06-18,49.3446
2020-06-19,50.8561
2020-06-20,50.8561
2020-06-21,50.8561
2020-06-22,52.0177
2020-06-23,52.8818
2020-06-24,51.7464
2020-06-25,53.1025
2020-06-26,50.9761
2020-06-27,50.9761
2020-06-28,50.9761
2020-06-29,52.0692
2020-06-30,53.1885
2020-07-01,51.3444
2020-07-02,51.2896
2020-07-03,51.2896
2020-07-04,51.2896
2020-07-05,51.2896
2020-07-06,52.5663
2020-07-07,50.9472
2020-07-08,52.6765
2020-07-09,50.6491
2020-07-10,52.8398
2020-07-11,52.8398
2020-07-12,52.8398
2020-07-13,52.9221
2020-07-14,53.3122
2020-07-15,56.6373
2020-07-16,54.4788
2020-07-17,53.4722
2020-07-18,53.4722
2020-07-19,53.4722
2020-07-20,53.0072
2020-07-21,53.9211
2020-07-22,52.1285
2020-07-23,50.9485
2020-07-24,51.6913
2020-07-25,51.6913
2020-07-26,51.6913
2020-07-27,49.6339
2020-07-28,51.3685
2020-07-29,51.7148
2020-07-30,51.7267
2020-07-31,51.3096
2020-08-01,51.3096
2020-08-02,51.3096
2020-08-03,52.6307
2020-08-04,54.4814
2020-08-05,57.987
2020-08-06,57.0635
2020-08-07,57.1937
2020-08-08,57.1937
2020-08-09,57.1937
2020-08-10,58.3372
2020-08-11,60.5979
2020-08-12,60.1642
2020-08-13,60.5192
2020-08-14,60.9532
2020-08-15,60.9532
2020-08-16,60.9532
2020-08-17,61.3712
2020-08-18,59.2516
2020-08-19,58.6364
2020-08-20,58.1697
2020-08-21,55.3131
2020-08-22,55.3131
2020-08-23,55.3131
2020-08-24,56.8507
2020-08-25,55.1001
2020-08-26,53.5676
2020-08-27,52.6309
2020-08-28,54.8237
2020-08-29,54.8237
2020-08-30,54.8237
2020-08-31,53.6586
2020-09-01,53.4654
2020-09-02,53.1847
2020-09-03,51.6022
2020-09-04,48.0437
2020-09-05,48.0437
2020-09-06,48.0437
2020-09-07,48.0437
2020-09-08,45.8086
2020-09-09,45.162
2020-09-10,45.3995
2020-09-11,45.4867
2020-09-12,45.4867
2020-09-13,45.4867
2020-09-14,47.1969
2020-09-15,47.3712
2020-09-16,47.1618
2020-09-17,45.9342
2020-09-18,46.9492
2020-09-19,46.9492
2020-09-20,46.9492
2020-09-21,43.0903
2020-09-22,43.438
2020-09-23,40.8291
2020-09-24,41.4091
2020-09-25,42.3367
2020-09-26,42.3367
2020-09-27,42.3367
2020-09-28,44.5478
2020-09-29,43.3055
2020-09-30,48.1614
2020-10-01,48.8337
2020-10-02,51.4554
2020-10-03,51.4554
2020-10-04,51.4554
2020-10-05,52.435
2020-10-06,53.1564
2020-10-07,52.5699
2020-10-08,53.4662
2020-10-09,53.2157
2020-10-10,53.2157
2020-10-11,53.2157
2020-10-12,53.1563
2020-10-13,51.3754
2020-10-14,52.545
2020-10-15,54.338
2020-10-16,56.2513
2020-10-17,56.2513
2020-10-18,56.2513
2020-10-19,58.781
2020-10-20,61.1485
2020-10-21,60.6182
2020-10-22,62.336
2020-10-23,62.6811
2020-10-24,62.6811
2020-10-25,62.6811
2020-10-26,56.4339
2020-10-27,56.4339
2020-10-28,53.7257
2020-10-29,57.8913
2020-10-30,55.8853
2020-10-31,55.8853
2020-11-01,55.8853
2020-11-02,59.7757
2020-11-03,62.2898
2020-11-04,64.1739
2020-11-05,64.8157
2020-11-06,62.0555
2020-11-07,62.0555
2020-11-08,62.0555
2020-11-09,66.967
2020-11-10,68.5277
2020-11-11,67.7732
2020-11-12,64.3751
2020-11-13,64.9868
2020-11-14,64.9868
2020-11-15,64.9868
2020-11-16,66.9412
2020-11-17,66.3477
2020-11-18,63.9995
2020-11-19,62.9646
2020-11-20,60.3963
2020-11-21,60.3963
2020-11-22,60.3963
2020-11-23,60.4519
2020-11-24,63.3391
2020-11-25,60.5224
2020-11-26,60.5224
2020-11-27,61.1433
2020-11-28,61.1433
2020-11-29,61.1433
2020-11-30,56.2521
2020-12-01,57.5771
2020-12-02,57.5885
2020-12-03,58.4515
2020-12-04,60.4496
2020-12-05,60.4496
2020-12-06,60.4496
2020-12-07,58.6031
2020-12-08,60.9722
2020-12-09,61.3173
2020-12-10,59.6796
2020-12-11,58.5521
2020-12-12,58.5521
2020-12-13,58.5521
2020-12-14,58.9935
2020-12-15,60.4607
2020-12-16,60.9351
2020-12-17,61.1075
2020-12-18,59.1801
2020-12-19,59.1801
2020-12-20,59.1801
2020-12-21,58.6968
2020-12-22,57.2634
2020-12-23,57.7702
2020-12-24,55.4093
2020-12-25,55.4093
2020-12-26,55.4093
2020-12-27,55.4093
2020-12-28,53.8067
2020-12-29,51.1412
2020-12-30,49.9868
2020-12-31,53.2748
2021-01-01,53.2748
2021-01-02,53.2748
2021-01-03,53.2748
2021-01-04,49.524
2021-01-05,51.0801
2021-01-06,57.1693
2021-01-07,57.1077
2021-01-08,55.0351
2021-01-09,55.0351
2021-01-10,55.0351
2021-01-11,53.7496
2021-01-12,55.9996
2021-01-13,52.9401
2021-01-14,53.3438
2021-01-15,50.9689
2021-01-16,50.9689
2021-01-17,50.9689
2021-01-18,50.9689
2021-01-19,51.2894
2021-01-20,52.046
2021-01-21,50.4957
2021-01-22,51.0734
2021-01-23,51.0734
2021-01-24,51.0734
2021-01-25,50.2595
2021-01-26,49.1545
2021-01-27,46.8527
2021-01-28,46.3675
2021-01-29,44.2799
2021-01-30,44.2799
2021-01-31,44.2799
2021-02-01,46.6979
2021-02-02,48.1866
2021-02-03,48.2955
2021-02-04,51.077
2021-02-05,50.2818
2021-02-06,50.2818
2021-02-07,50.2818
2021-02-08,53.0996
2021-02-09,55.1982
2021-02-10,54.0838
2021-02-11,55.341
2021-02-12,54.1534
2021-02-13,54.1534
2021-02-14,54.1534
2021-02-15,54.1534
2021-02-16,54.1534
2021-02-17,54.6166
2021-02-18,54.7938
2021-02-19,56.6328
2021-02-20,56.6328
2021-02-21,56.6328
2021-02-22,58.7673
2021-02-23,58.0052
2021-02-24,58.1595
2021-02-25,56.2913
2021-02-26,54.9596
2021-02-27,54.9596
2021-02-28,54.9596
2021-03-01,58.0266
2021-03-02,59.8144
2021-03-03,59.5956
2021-03-04,51.9773
2021-03-05,53.95
2021-03-06,53.95
2021-03-07,53.95
2021-03-08,57.8087
2021-03-09,55.1527
2021-03-10,52.2908
2021-03-11,53.4097
2021-03-12,55.1875
2021-03-13,55.1875
2021-03-14,55.1875
2021-03-15,55.7033
2021-03-16,51.1573
2021-03-17,50.5437
2021-03-18,51.8262
2021-03-19,54.9621
2021-03-20,54.9621
2021-03-21,54.9621
2021-03-22,51.7218
2021-03-23,49.9373
2021-03-24,49.2631
2021-03-25,50.137
2021-03-26,50.8081
2021-03-27,50.8081
2021-03-28,50.8081
2021-03-29,49.0117
2021-03-30,49.4275
2021-03-31,48.8168
2021-04-01,52.278
2021-04-02,52.278
2021-04-03,52.278
2021-04-04,52.278
2021-04-05,53.3611
2021-04-06,52.7797
2021-04-07,52.0846
2021-04-08,52.8132
2021-04-09,51.7282
2021-04-10,51.7282
2021-04-11,51.7282
2021-04-12,50.0998
2021-04-13,49.0253
2021-04-14,49.5529
2021-04-15,49.2017
2021-04-16,50.5532
2021-04-17,50.5532
2021-04-18,50.5532
2021-04-19,48.7216
2021-04-20,48.3977
2021-04-21,48.5922
2021-04-22,48.5406
2021-04-23,50.7587
2021-04-24,50.7587
2021-04-25,50.7587
2021-04-26,48.7782
2021-04-27,49.6492
2021-04-28,51.2569
2021-04-29,52.9325
2021-04-30,55.8614
2021-05-01,55.8614
2021-05-02,55.8614
2021-05-03,60.2446
2021-05-04,58.4622
2021-05-05,55.9852
2021-05-06,59.4096
2021-05-07,61.423
2021-05-08,61.423
2021-05-09,61.423
2021-05-10,62.4106
2021-05-11,54.9915
2021-05-12,51.5372
2021-05-13,53.692
2021-05-14,53.7801
2021-05-15,53.7801
2021-05-16,53.7801
2021-05-17,54.0897
2021-05-18,54.1559
2021-05-19,52.7247
2021-05-20,53.9066
2021-05-21,53.8739
2021-05-22,53.8739
2021-05-23,53.8739
2021-05-24,55.8594
2021-05-25,52.8167
2021-05-26,54.1164
2021-05-27,55.174
2021-05-28,53.4526
2021-05-29,53.4526
2021-05-30,53.4526
2021-05-31,53.4526
2021-06-01,53.5103
2021-06-02,52.6659
2021-06-03,53.6791
2021-06-04,53.1521
2021-06-05,53.1521
2021-06-06,53.1521
2021-06-07,53.4984
2021-06-08,54.01
2021-06-09,54.3993
2021-06-10,54.4491
2021-06-11,54.6883
2021-06-12,54.6883
2021-06-13,54.6883
2021-06-14,54.8459
2021-06-15,55.6964
2021-06-16,53.0069
2021-06-17,52.1114
2021-06-18,45.9652
2021-06-19,45.9652
2021-06-20,45.9652
2021-06-21,47.8788
2021-06-22,49.4864
2021-06-23,50.5863
2021-06-24,53.0372
2021-06-25,55.0768
2021-06-26,55.0768
2021-06-27,55.0768
2021-06-28,51.6082
2021-06-29,49.6228
2021-06-30,48.8995
2021-07-01,50.2394
2021-07-02,48.8095
2021-07-03,48.8095
2021-07-04,48.8095
2021-07-05,48.8095
2021-07-06,45.2106
2021-07-07,47.7927
2021-07-08,47.1452
2021-07-09,49.1237
2021-07-10,49.1237
2021-07-11,49.1237
2021-07-12,49.4938
2021-07-13,48.7085
2021-07-14,49.9677
2021-07-15,49.404
2021-07-16,49.423
2021-07-17,49.423
2021-07-18,49.423
2021-07-19,44.2855
2021-07-20,47.0376
2021-07-21,48.2496
2021-07-22,45.7083
2021-07-23,48.5822
2021-07-24,48.5822
2021-07-25,48.5822
2021-07-26,47.3589
2021-07-27,48.7126
2021-07-28,50.5308
2021-07-29,51.1282
2021-07-30,51.1282
2021-07-31,51.1282
2021-08-01,51.1282
2021-08-02,49.8758
2021-08-03,49.9132
2021-08-04,48.3488
2021-08-05,56.7465
2021-08-06,55.3402
2021-08-07,55.3402
2021-08-08,55.3402
2021-08-09,58.07
2021-08-10,58.4782
2021-08-11,58.4193
2021-08-12,59.3637
2021-08-13,58.4213
2021-08-14,58.4213
2021-08-15,58.4213
2021-08-16,57.6394
2021-08-17,55.244
2021-08-18,51.2795
2021-08-19,51.5495
2021-08-20,51.6188
2021-08-21,51.6188
2021-08-22,51.6188
2021-08-23,53.3124
2021-08-24,52.2884
2021-08-25,51.6111
2021-08-26,52.1424
2021-08-27,54.7646
2021-08-28,54.7646
2021-08-29,54.7646
2021-08-30,54.5973
2021-08-31,56.5371
2021-09-01,55.9463
2021-09-02,57.0469
2021-09-03,55.5878
2021-09-04,55.5878
2021-09-05,55.5878
2021-09-06,55.5878
2021-09-07,54.8729
2021-09-08,57.405
2021-09-09,54.9728
2021-09-10,53.6988
2021-09-11,53.6988
2021-09-12,53.6988
2021-09-13,52.1313
2021-09-14,48.8799
2021-09-15,52.3151
2021-09-16,52.2552
2021-09-17,47.9759
2021-09-18,47.9759
2021-09-19,47.9759
2021-09-20,48.2475
2021-09-21,47.6229
2021-09-22,51.9912
2021-09-23,53.2143
2021-09-24,56.2764
2021-09-25,56.2764
2021-09-26,56.2764
2021-09-27,57.8417
2021-09-28,54.349
2021-09-29,55.2801
2021-09-30,51.4868
2021-10-01,56.1554
2021-10-02,56.1554
2021-10-03,56.1554
2021-10-04,54.8823
2021-10-05,56.0978
2021-10-06,56.1266
2021-10-07,56.8577
2021-10-08,59.2333
2021-10-09,59.2333
2021-10-10,59.2333
2021-10-11,58.8367
2021-10-12,57.5803
2021-10-13,54.6122
2021-10-14,53.2385
2021-10-15,55.1075
2021-10-16,55.1075
2021-10-17,55.1075
2021-10-18,55.369
2021-10-19,56.9259
2021-10-20,58.5817
2021-10-21,57.5091
2021-10-22,57.4065
2021-10-23,57.4065
2021-10-24,57.4065
2021-10-25,58.0566
2021-10-26,56.1157
2021-10-27,57.0837
2021-10-28,57.7268
2021-10-29,57.7268
2021-10-30,57.7268
2021-10-31,57.7268
2021-11-01,60.4387
2021-11-02,61.6589
2021-11-03,62.6755
2021-11-04,51.0201
2021-11-05,55.3247
2021-11-06,55.3247
2021-11-07,55.3247
2021-11-08,53.5571
2021-11-09,51.922
2021-11-10,50.8721
2021-11-11,51.9384
2021-11-12,51.3292
2021-11-13,51.3292
2021-11-14,51.3292
2021-11-15,48.2888
2021-11-16,48.7144
2021-11-17,46.3904
2021-11-18,45.1619
2021-11-19,44.6955
2021-11-20,44.6955
2021-11-21,44.6955
2021-11-22,46.2392
2021-11-23,47.8331
2021-11-24,46.6231
2021-11-25,46.6231
2021-11-26,43.2567
2021-11-27,43.2567
2021-11-28,43.2567
2021-11-29,41.8375
2021-11-30,38.8574
2021-12-01,37.8834
2021-12-02,40.5709
2021-12-03,38.4413
2021-12-04,38.4413
2021-12-05,38.4413
2021-12-06,40.1667
2021-12-07,40.4789
2021-12-08,40.1475
2021-12-09,38.2656
2021-12-10,39.0872
2021-12-11,39.0872
2021-12-12,39.0872
2021-12-13,36.4246
2021-12-14,35.3848
2021-12-15,35.1614
2021-12-16,34.843
2021-12-17,37.8582
2021-12-18,37.8582
2021-12-19,37.8582
2021-12-20,40.3589
2021-12-21,41.7341
2021-12-22,43.5481
2021-12-23,42.7114
2021-12-24,42.7114
2021-12-25,42.7114
2021-12-26,42.7114
2021-12-27,44.7405
2021-12-28,44.0592
2021-12-29,43.6852
2021-12-30,42.7248
2021-12-31,42.649
2022-01-01,42.649
2022-01-02,42.649
2022-01-03,42.9421
2022-01-04,42.6042
2022-01-05,41.385
2022-01-06,42.6582
2022-01-07,39.9347
2022-01-08,39.9347
2022-01-09,39.9347
2022-01-10,38.6652
2022-01-11,39.9511
2022-01-12,39.1773
2022-01-13,39.439
2022-01-14,38.7799
2022-01-15,38.7799
2022-01-16,38.7799
2022-01-17,38.7799
2022-01-18,36.5106
2022-01-19,36.2923
2022-01-20,37.045
2022-01-21,38.1655
2022-01-22,38.1655
2022-01-23,38.1655
2022-01-24,40.6801
2022-01-25,39.1976
2022-01-26,38.4166
2022-01-27,37.9924
2022-01-28,38.3176
2022-01-29,38.3176
2022-01-30,38.3176
2022-01-31,37.4871
2022-02-01,38.9126
2022-02-02,37.5743
2022-02-03,35.8674
2022-02-04,39.847
2022-02-05,39.847
2022-02-06,39.847
2022-02-07,38.7325
2022-02-08,39.1119
2022-02-09,37.4002
2022-02-10,34.8006
2022-02-11,34.1751
2022-02-12,34.1751
2022-02-13,34.1751
2022-02-14,32.9498
2022-02-15,33.7108
2022-02-16,34.0385
2022-02-17,35.6537
2022-02-18,35.6537
2022-02-19,35.6537
2022-02-20,35.6537
2022-02-21,35.6537
2022-02-22,35.1085
2022-02-23,33.2666
2022-02-24,34.1285
2022-02-25,38.3959
2022-02-26,38.3959
2022-02-27,38.3959
2022-02-28,37.0995
2022-03-01,34.6769
2022-03-02,41.4493
2022-03-03,59.0883
2022-03-04,61.6899
2022-03-05,61.6899
2022-03-06,61.6899
2022-03-07,60.1364
2022-03-08,60.3167
2022-03-09,60.7937
2022-03-10,62.1571
2022-03-11,61.9599
2022-03-12,61.9599
2022-03-13,61.9599
2022-03-14,63.4247
2022-03-15,62.3258
2022-03-16,63.2528
2022-03-17,64.2622
2022-03-18,65.0774
2022-03-19,65.0774
2022-03-20,65.0774
2022-03-21,62.6149
2022-03-22,62.551
2022-03-23,63.4761
2022-03-24,65.4154
2022-03-25,64.7848
2022-03-26,64.7848
2022-03-27,64.7848
2022-03-28,63.3189
2022-03-29,64.5939
2022-03-30,61.858
2022-03-31,62.7859
2022-04-01,63.5462
2022-04-02,63.5462
2022-04-03,63.5462
2022-04-04,59.6147
2022-04-05,56.937
2022-04-06,54.4089
2022-04-07,54.8147
2022-04-08,53.4889
2022-04-09,53.4889
2022-04-10,53.4889
2022-04-11,54.0798
2022-04-12,54.2301
2022-04-13,54.7412
2022-04-14,53.87
2022-04-15,53.87
2022-04-16,53.87
2022-04-17,53.87
2022-04-18,53.368
2022-04-19,55.2036
2022-04-20,58.7598
2022-04-21,60.9708
2022-04-22,54.8279
2022-04-23,54.8279
2022-04-24,54.8279
2022-04-25,54.9837
2022-04-26,54.7103
2022-04-27,51.228
2022-04-28,52.888
2022-04-29,49.3431
2022-04-30,49.3431
2022-05-01,49.3431
2022-05-02,50.382
2022-05-03,52.2584
2022-05-04,54.1627
2022-05-05,58.6423
2022-05-06,56.1379
2022-05-07,56.1379
2022-05-08,56.1379
2022-05-09,55.7305
2022-05-10,53.5122
2022-05-11,51.7342
2022-05-12,47.4563
2022-05-13,50.8161
2022-05-14,50.8161
2022-05-15,50.8161
2022-05-16,49.3457
2022-05-17,51.5778
2022-05-18,48.7087
2022-05-19,49.0048
2022-05-20,47.6805
2022-05-21,47.6805
2022-05-22,47.6805
2022-05-23,49.7064
2022-05-24,48.9024
2022-05-25,50.0868
2022-05-26,52.1887
2022-05-27,52.4207
2022-05-28,52.4207
2022-05-29,52.4207
2022-05-30,52.4207
2022-05-31,53.3425
2022-06-01,52.2618
2022-06-02,53.6951
2022-06-03,51.9147
2022-06-04,51.9147
2022-06-05,51.9147
2022-06-06,53.6399
2022-06-07,53.2276
2022-06-08,54.3469
2022-06-09,51.8823
2022-06-10,47.4461
2022-06-11,47.4461
2022-06-12,47.4461
2022-06-13,44.6023
2022-06-14,44.8537
2022-06-15,45.3667
2022-06-16,42.2874
2022-06-17,43.9518
2022-06-18,43.9518
2022-06-19,43.9518
2022-06-20,43.9518
2022-06-21,48.8042
2022-06-22,49.3545
2022-06-23,48.5233
2022-06-24,54.6374
2022-06-25,54.6374
2022-06-26,54.6374
2022-06-27,50.8807
2022-06-28,49.6286
2022-06-29,48.4861
2022-06-30,50.4657
2022-07-01,51.3531
2022-07-02,51.3531
2022-07-03,51.3531
2022-07-04,51.3531
2022-07-05,49.9171
2022-07-06,51.8716
2022-07-07,52.1626
2022-07-08,53.2785
2022-07-09,53.2785
2022-07-10,53.2785
2022-07-11,51.6178
2022-07-12,51.4548
2022-07-13,51.1209
2022-07-14,50.474
2022-07-15,52.2882
2022-07-16,52.2882
2022-07-17,52.2882
2022-07-18,52.612
2022-07-19,55.668
2022-07-20,56.1287
2022-07-21,57.5383
2022-07-22,56.5537
2022-07-23,56.5537
2022-07-24,56.5537
2022-07-25,57.2283
2022-07-26,57.7819
2022-07-27,59.7489
2022-07-28,61.8044
2022-07-29,61.8291
2022-07-30,61.8291
2022-07-31,61.8291
2022-08-01,62.0958
2022-08-02,60.3712
2022-08-03,59.9149
2022-08-04,59.7662
2022-08-05,63.0458
2022-08-06,63.0458
2022-08-07,63.0458
2022-08-08,64.0602
2022-08-09,61.7441
2022-08-10,62.3625
2022-08-11,62.4293
2022-08-12,64.1418
2022-08-13,64.1418
2022-08-14,64.1418
2022-08-15,64.3615
2022-08-16,65.6428
2022-08-17,64.5859
2022-08-18,65.1941
2022-08-19,65.4609
2022-08-20,65.4609
2022-08-21,65.4609
2022-08-22,61.4872
2022-08-23,58.6622
2022-08-24,58.9122
2022-08-25,60.3238
2022-08-26,55.4511
2022-08-27,55.4511
2022-08-28,55.4511
2022-08-29,56.071
2022-08-30,53.8279
2022-08-31,53.1678
2022-09-01,53.1474
2022-09-02,50.9789
2022-09-03,50.9789
2022-09-04,50.9789
2022-09-05,50.9789
2022-09-06,53.5964
2022-09-07,55.0211
2022-09-08,54.5144
2022-09-09,56.4672
2022-09-10,56.4672
2022-09-11,56.4672
2022-09-12,56.9244
2022-09-13,52.1414
2022-09-14,52.3231
2022-09-15,52.9698
2022-09-16,51.0461
2022-09-17,51.0461
2022-09-18,51.0461
2022-09-19,54.0919
2022-09-20,51.9759
2022-09-21,51.1674
2022-09-22,48.6288
2022-09-23,46.3228
2022-09-24,46.3228
2022-09-25,46.3228
2022-09-26,45.2055
2022-09-27,44.844
2022-09-28,47.4129
2022-09-29,47.4129
2022-09-30,47.1099
2022-10-01,47.1099
2022-10-02,47.1099
2022-10-03,50.6571
2022-10-04,53.3013
2022-10-05,51.2601
2022-10-06,49.7154
2022-10-07,48.6909
2022-10-08,48.6909
2022-10-09,48.6909
2022-10-10,49.4689
2022-10-11,49.8921
2022-10-12,50.7057
2022-10-13,54.2946
2022-10-14,50.6625
2022-10-15,50.6625
2022-10-16,50.6625
2022-10-17,54.5336
2022-10-18,55.5871
2022-10-19,56.1455
2022-10-20,54.6201
2022-10-21,55.8607
2022-10-22,55.8607
2022-10-23,55.8607
2022-10-24,58.8422
2022-10-25,60.0514
2022-10-26,55.3381
2022-10-27,55.1016
2022-10-28,60.1129
2022-10-29,60.1129
2022-10-30,60.1129
2022-10-31,60.7246
2022-11-01,60.2673
2022-11-02,56.9404
2022-11-03,63.9311
2022-11-04,61.214
2022-11-05,61.214
2022-11-06,61.214
2022-11-07,66.5415
2022-11-08,66.4534
2022-11-09,66.5633
2022-11-10,69.4057
2022-11-11,66.3211
2022-11-12,66.3211
2022-11-13,66.3211
2022-11-14,64.5973
2022-11-15,65.1082
2022-11-16,63.5051
2022-11-17,64.3379
2022-11-18,65.4231
2022-11-19,65.4231
2022-11-20,65.4231
2022-11-21,66.1215
2022-11-22,67.0337
2022-11-23,66.4108
2022-11-24,66.4108
2022-11-25,66.9499
2022-11-26,66.9499
2022-11-27,66.9499
2022-11-28,64.245
2022-11-29,62.177
2022-11-30,64.4699
2022-12-01,65.3239
2022-12-02,65.6319
2022-12-03,65.6319
2022-12-04,65.6319
2022-12-05,61.8721
2022-12-06,62.1021
2022-12-07,58.4697
2022-12-08,56.9046
2022-12-09,54.9505
2022-12-10,54.9505
2022-12-11,54.9505
2022-12-12,55.0683
2022-12-13,57.1904
2022-12-14,56.9375
2022-12-15,53.4187
2022-12-16,52.9019
2022-12-17,52.9019
2022-12-18,52.9019
2022-12-19,53.4942
2022-12-20,55.4535
2022-12-21,58.4623
2022-12-22,53.2158
2022-12-23,54.4847
2022-12-24,54.4847
2022-12-25,54.4847
2022-12-26,54.4847
2022-12-27,52.4679
2022-12-28,50.4513
2022-12-29,52.9499
2022-12-30,52.6623
2022-12-31,52.6623
2023-01-01,52.6623
2023-01-02,52.6623
2023-01-03,52.2366
2023-01-04,51.4211
2023-01-05,48.6498
2023-01-06,53.7054
2023-01-07,53.7054
2023-01-08,53.7054
2023-01-09,51.8569
2023-01-10,54.7065
2023-01-11,54.7537
2023-01-12,56.5776
2023-01-13,57.2743
2023-01-14,57.2743
2023-01-15,57.2743
2023-01-16,57.2743
2023-01-17,56.7646
2023-01-18,54.4263
2023-01-19,54.0079
2023-01-20,54.3965
2023-01-21,54.3965
2023-01-22,54.3965
2023-01-23,53.7853
2023-01-24,54.3028
2023-01-25,54.3863
2023-01-26,55.7648
2023-01-27,53.9586
2023-01-28,53.9586
2023-01-29,53.9586
2023-01-30,54.7313
2023-01-31,58.9303
2023-02-01,54.7659
2023-02-02,56.6883
2023-02-03,57.8037
2023-02-04,57.8037
2023-02-05,57.8037
2023-02-06,54.9398
2023-02-07,56.0291
2023-02-08,52.583
2023-02-09,51.0446
2023-02-10,51.6676
2023-02-11,51.6676
2023-02-12,51.6676
2023-02-13,52.5637
2023-02-14,51.8258
2023-02-15,55.1863
2023-02-16,55.5916
2023-02-17,56.4448
2023-02-18,56.4448
2023-02-19,56.4448
2023-02-20,56.4448
2023-02-21,54.6611
2023-02-22,53.6252
2023-02-23,53.5928
2023-02-24,52.5764
2023-02-25,52.5764
2023-02-26,52.5764
2023-02-27,52.328
2023-02-28,51.2427
2023-03-01,52.5885
2023-03-02,43.8281
2023-03-03,45.0549
2023-03-04,45.0549
2023-03-05,45.0549
2023-03-06,46.0089
2023-03-07,47.6131
2023-03-08,44.8307
2023-03-09,45.2249
2023-03-10,42.9155
2023-03-11,42.9155
2023-03-12,42.9155
2023-03-13,39.8074
2023-03-14,40.4378
2023-03-15,38.2667
2023-03-16,41.3079
