,ALLY US Equity
2020-04-27,41.8276
2020-04-28,44.0392
2020-04-29,47.6711
2020-04-30,45.2166
2020-05-01,43.8855
2020-05-02,43.8855
2020-05-03,43.8855
2020-05-04,43.2748
2020-05-05,42.8688
2020-05-06,41.6245
2020-05-07,43.625
2020-05-08,45.1216
2020-05-09,45.1216
2020-05-10,45.1216
2020-05-11,43.9996
2020-05-12,43.2129
2020-05-13,42.0464
2020-05-14,44.5809
2020-05-15,44.8678
2020-05-16,44.8678
2020-05-17,44.8678
2020-05-18,47.732
2020-05-19,46.5838
2020-05-20,47.6516
2020-05-21,47.01
2020-05-22,46.5385
2020-05-23,46.5385
2020-05-24,46.5385
2020-05-25,46.5385
2020-05-26,48.8174
2020-05-27,52.2516
2020-05-28,51.7597
2020-05-29,49.7989
2020-05-30,49.7989
2020-05-31,49.7989
2020-06-01,51.8093
2020-06-02,52.3871
2020-06-03,55.2756
2020-06-04,57.0259
2020-06-05,59.423
2020-06-06,59.423
2020-06-07,59.423
2020-06-08,60.9666
2020-06-09,59.2997
2020-06-10,54.5601
2020-06-11,50.8085
2020-06-12,53.545
2020-06-13,53.545
2020-06-14,53.545
2020-06-15,54.3869
2020-06-16,54.4372
2020-06-17,52.6569
2020-06-18,52.3188
2020-06-19,50.9066
2020-06-20,50.9066
2020-06-21,50.9066
2020-06-22,51.2707
2020-06-23,51.2707
2020-06-24,49.0378
2020-06-25,53.268
2020-06-26,50.0312
2020-06-27,50.0312
2020-06-28,50.0312
2020-06-29,51.3652
2020-06-30,51.8455
2020-07-01,50.7879
2020-07-02,51.0994
2020-07-03,51.0994
2020-07-04,51.0994
2020-07-05,51.0994
2020-07-06,52.6497
2020-07-07,51.2832
2020-07-08,51.4036
2020-07-09,50.08
2020-07-10,52.274
2020-07-11,52.274
2020-07-12,52.274
2020-07-13,53.0716
2020-07-14,53.6723
2020-07-15,55.7989
2020-07-16,56.7411
2020-07-17,54.0701
2020-07-18,54.0701
2020-07-19,54.0701
2020-07-20,53.9528
2020-07-21,54.1381
2020-07-22,54.4749
2020-07-23,54.2175
2020-07-24,53.6665
2020-07-25,53.6665
2020-07-26,53.6665
2020-07-27,52.8724
2020-07-28,52.7378
2020-07-29,53.7126
2020-07-30,52.2503
2020-07-31,51.0881
2020-08-01,51.0881
2020-08-02,51.0881
2020-08-03,52.2649
2020-08-04,52.2913
2020-08-05,54.1779
2020-08-06,53.5993
2020-08-07,54.6024
2020-08-08,54.6024
2020-08-09,54.6024
2020-08-10,55.9505
2020-08-11,57.0665
2020-08-12,56.2292
2020-08-13,56.5458
2020-08-14,57.4479
2020-08-15,57.4479
2020-08-16,57.4479
2020-08-17,55.0154
2020-08-18,54.981
2020-08-19,55.9499
2020-08-20,54.4523
2020-08-21,53.6041
2020-08-22,53.6041
2020-08-23,53.6041
2020-08-24,57.3285
2020-08-25,55.9002
2020-08-26,55.1539
2020-08-27,57.5016
2020-08-28,58.5961
2020-08-29,58.5961
2020-08-30,58.5961
2020-08-31,56.1515
2020-09-01,56.2361
2020-09-02,58.0228
2020-09-03,58.6236
2020-09-04,62.348
2020-09-05,62.348
2020-09-06,62.348
2020-09-07,62.348
2020-09-08,58.5292
2020-09-09,58.1714
2020-09-10,56.4574
2020-09-11,57.2181
2020-09-12,57.2181
2020-09-13,57.2181
2020-09-14,58.5555
2020-09-15,59.5753
2020-09-16,61.818
2020-09-17,62.7446
2020-09-18,61.1696
2020-09-19,61.1696
2020-09-20,61.1696
2020-09-21,56.9547
2020-09-22,55.7009
2020-09-23,53.0498
2020-09-24,53.542
2020-09-25,56.1441
2020-09-26,56.1441
2020-09-27,56.1441
2020-09-28,57.3143
2020-09-29,55.6051
2020-09-30,57.2729
2020-10-01,58.3943
2020-10-02,60.8422
2020-10-03,60.8422
2020-10-04,60.8422
2020-10-05,62.3245
2020-10-06,60.5822
2020-10-07,62.7374
2020-10-08,63.4198
2020-10-09,63.1881
2020-10-10,63.1881
2020-10-11,63.1881
2020-10-12,62.7141
2020-10-13,62.1913
2020-10-14,61.3368
2020-10-15,62.5534
2020-10-16,64.3887
2020-10-17,64.3887
2020-10-18,64.3887
2020-10-19,63.6247
2020-10-20,63.538
2020-10-21,61.085
2020-10-22,63.6093
2020-10-23,64.1679
2020-10-24,64.1679
2020-10-25,64.1679
2020-10-26,61.5747
2020-10-27,56.9675
2020-10-28,54.3984
2020-10-29,55.1017
2020-10-30,55.28
2020-10-31,55.28
2020-11-01,55.28
2020-11-02,57.9309
2020-11-03,60.4609
2020-11-04,56.885
2020-11-05,58.7331
2020-11-06,57.3016
2020-11-07,57.3016
2020-11-08,57.3016
2020-11-09,62.0179
2020-11-10,59.4325
2020-11-11,58.26
2020-11-12,58.1583
2020-11-13,60.9121
2020-11-14,60.9121
2020-11-15,60.9121
2020-11-16,62.6509
2020-11-17,61.9383
2020-11-18,60.4102
2020-11-19,59.7365
2020-11-20,56.6087
2020-11-21,56.6087
2020-11-22,56.6087
2020-11-23,58.7684
2020-11-24,61.4945
2020-11-25,60.2347
2020-11-26,60.2347
2020-11-27,60.1314
2020-11-28,60.1314
2020-11-29,60.1314
2020-11-30,56.7099
2020-12-01,59.9245
2020-12-02,59.9466
2020-12-03,60.2194
2020-12-04,62.2789
2020-12-05,62.2789
2020-12-06,62.2789
2020-12-07,62.0644
2020-12-08,63.0088
2020-12-09,65.2168
2020-12-10,67.059
2020-12-11,64.9462
2020-12-12,64.9462
2020-12-13,64.9462
2020-12-14,64.0309
2020-12-15,65.7297
2020-12-16,65.0936
2020-12-17,63.8528
2020-12-18,62.1447
2020-12-19,62.1447
2020-12-20,62.1447
2020-12-21,64.634
2020-12-22,62.7018
2020-12-23,64.1253
2020-12-24,62.8839
2020-12-25,62.8839
2020-12-26,62.8839
2020-12-27,62.8839
2020-12-28,63.8215
2020-12-29,62.9984
2020-12-30,64.0662
2020-12-31,64.9419
2021-01-01,64.9419
2021-01-02,64.9419
2021-01-03,64.9419
2021-01-04,64.0363
2021-01-05,64.8735
2021-01-06,67.2791
2021-01-07,67.7517
2021-01-08,68.0698
2021-01-09,68.0698
2021-01-10,68.0698
2021-01-11,68.2923
2021-01-12,70.0393
2021-01-13,72.1609
2021-01-14,74.253
2021-01-15,74.253
2021-01-16,74.253
2021-01-17,74.253
2021-01-18,74.253
2021-01-19,74.8656
2021-01-20,74.9733
2021-01-21,68.8232
2021-01-22,70.0317
2021-01-23,70.0317
2021-01-24,70.0317
2021-01-25,65.1574
2021-01-26,62.7015
2021-01-27,55.5928
2021-01-28,60.0285
2021-01-29,58.5025
2021-01-30,58.5025
2021-01-31,58.5025
2021-02-01,60.0105
2021-02-02,62.1628
2021-02-03,63.6921
2021-02-04,65.8117
2021-02-05,64.9902
2021-02-06,64.9902
2021-02-07,64.9902
2021-02-08,65.2065
2021-02-09,62.5611
2021-02-10,63.2251
2021-02-11,62.5428
2021-02-12,64.2655
2021-02-13,64.2655
2021-02-14,64.2655
2021-02-15,64.2655
2021-02-16,65.2741
2021-02-17,62.5955
2021-02-18,61.3695
2021-02-19,64.0297
2021-02-20,64.0297
2021-02-21,64.0297
2021-02-22,63.5029
2021-02-23,62.4402
2021-02-24,63.1899
2021-02-25,58.0643
2021-02-26,59.1078
2021-02-27,59.1078
2021-02-28,59.1078
2021-03-01,61.7756
2021-03-02,62.8082
2021-03-03,61.9133
2021-03-04,61.5805
2021-03-05,63.2524
2021-03-06,63.2524
2021-03-07,63.2524
2021-03-08,62.8437
2021-03-09,63.6656
2021-03-10,65.7664
2021-03-11,66.0589
2021-03-12,65.8876
2021-03-13,65.8876
2021-03-14,65.8876
2021-03-15,67.6737
2021-03-16,65.7378
2021-03-17,66.9768
2021-03-18,62.2231
2021-03-19,61.8784
2021-03-20,61.8784
2021-03-21,61.8784
2021-03-22,60.895
2021-03-23,57.0525
2021-03-24,56.5871
2021-03-25,60.7292
2021-03-26,61.396
2021-03-27,61.396
2021-03-28,61.396
2021-03-29,58.2949
2021-03-30,60.6973
2021-03-31,58.4772
2021-04-01,61.295
2021-04-02,61.295
2021-04-03,61.295
2021-04-04,61.295
2021-04-05,61.6317
2021-04-06,61.2257
2021-04-07,61.6734
2021-04-08,61.7685
2021-04-09,61.925
2021-04-10,61.925
2021-04-11,61.925
2021-04-12,63.6557
2021-04-13,60.2258
2021-04-14,61.7703
2021-04-15,61.4267
2021-04-16,61.5674
2021-04-17,61.5674
2021-04-18,61.5674
2021-04-19,62.339
2021-04-20,58.2037
2021-04-21,61.5337
2021-04-22,59.5003
2021-04-23,61.7138
2021-04-24,61.7138
2021-04-25,61.7138
2021-04-26,62.9346
2021-04-27,64.0841
2021-04-28,64.7282
2021-04-29,66.8786
2021-04-30,66.103
2021-05-01,66.103
2021-05-02,66.103
2021-05-03,65.9053
2021-05-04,65.8374
2021-05-05,67.9547
2021-05-06,68.4762
2021-05-07,70.3043
2021-05-08,70.3043
2021-05-09,70.3043
2021-05-10,68.7877
2021-05-11,64.6917
2021-05-12,60.9091
2021-05-13,63.6445
2021-05-14,65.6746
2021-05-15,65.6746
2021-05-16,65.6746
2021-05-17,65.9577
2021-05-18,64.52
2021-05-19,63.4545
2021-05-20,61.5323
2021-05-21,62.2894
2021-05-22,62.2894
2021-05-23,62.2894
2021-05-24,62.9878
2021-05-25,61.6512
2021-05-26,62.3621
2021-05-27,64.7723
2021-05-28,64.5778
2021-05-29,64.5778
2021-05-30,64.5778
2021-05-31,64.5778
2021-06-01,67.0348
2021-06-02,65.4371
2021-06-03,63.7685
2021-06-04,64.0421
2021-06-05,64.0421
2021-06-06,64.0421
2021-06-07,63.1865
2021-06-08,63.6311
2021-06-09,61.72
2021-06-10,59.3891
2021-06-11,61.119
2021-06-12,61.119
2021-06-13,61.119
2021-06-14,56.8993
2021-06-15,57.8162
2021-06-16,55.2677
2021-06-17,48.5726
2021-06-18,46.851
2021-06-19,46.851
2021-06-20,46.851
2021-06-21,48.591
2021-06-22,46.6596
2021-06-23,48.6741
2021-06-24,49.9997
2021-06-25,49.9762
2021-06-26,49.9762
2021-06-27,49.9762
2021-06-28,48.7247
2021-06-29,47.0237
2021-06-30,47.9383
2021-07-01,49.2722
2021-07-02,49.7248
2021-07-03,49.7248
2021-07-04,49.7248
2021-07-05,49.7248
2021-07-06,47.4153
2021-07-07,48.5854
2021-07-08,45.9748
2021-07-09,51.6414
2021-07-10,51.6414
2021-07-11,51.6414
2021-07-12,52.908
2021-07-13,51.8187
2021-07-14,51.141
2021-07-15,50.8706
2021-07-16,48.6222
2021-07-17,48.6222
2021-07-18,48.6222
2021-07-19,44.0525
2021-07-20,50.6875
2021-07-21,53.8299
2021-07-22,52.9466
2021-07-23,52.2542
2021-07-24,52.2542
2021-07-25,52.2542
2021-07-26,52.5152
2021-07-27,51.2448
2021-07-28,50.6005
2021-07-29,52.9832
2021-07-30,51.6539
2021-07-31,51.6539
2021-08-01,51.6539
2021-08-02,51.1051
2021-08-03,50.7564
2021-08-04,49.3854
2021-08-05,51.1663
2021-08-06,53.2015
2021-08-07,53.2015
2021-08-08,53.2015
2021-08-09,52.5124
2021-08-10,56.4127
2021-08-11,57.4753
2021-08-12,57.6307
2021-08-13,58.0275
2021-08-14,58.0275
2021-08-15,58.0275
2021-08-16,55.9934
2021-08-17,52.5626
2021-08-18,52.3659
2021-08-19,49.7194
2021-08-20,49.8386
2021-08-21,49.8386
2021-08-22,49.8386
2021-08-23,50.5422
2021-08-24,52.0068
2021-08-25,55.1596
2021-08-26,51.8618
2021-08-27,54.6253
2021-08-28,54.6253
2021-08-29,54.6253
2021-08-30,50.7906
2021-08-31,52.8772
2021-09-01,51.943
2021-09-02,50.59
2021-09-03,48.7719
2021-09-04,48.7719
2021-09-05,48.7719
2021-09-06,48.7719
2021-09-07,46.9021
2021-09-08,46.2225
2021-09-09,48.3348
2021-09-10,49.0025
2021-09-11,49.0025
2021-09-12,49.0025
2021-09-13,52.9102
2021-09-14,50.4868
2021-09-15,52.0097
2021-09-16,52.1972
2021-09-17,51.987
2021-09-18,51.987
2021-09-19,51.987
2021-09-20,49.4255
2021-09-21,49.8591
2021-09-22,51.3135
2021-09-23,53.2216
2021-09-24,51.5868
2021-09-25,51.5868
2021-09-26,51.5868
2021-09-27,54.2586
2021-09-28,50.5637
2021-09-29,49.6886
2021-09-30,48.4525
2021-10-01,50.4008
2021-10-02,50.4008
2021-10-03,50.4008
2021-10-04,53.0189
2021-10-05,53.9119
2021-10-06,54.0965
2021-10-07,52.3373
2021-10-08,52.425
2021-10-09,52.425
2021-10-10,52.425
2021-10-11,51.0643
2021-10-12,52.1652
2021-10-13,50.9305
2021-10-14,52.7804
2021-10-15,56.3549
2021-10-16,56.3549
2021-10-17,56.3549
2021-10-18,56.25
2021-10-19,55.7137
2021-10-20,58.0906
2021-10-21,51.0861
2021-10-22,46.4545
2021-10-23,46.4545
2021-10-24,46.4545
2021-10-25,47.8759
2021-10-26,45.9635
2021-10-27,40.804
2021-10-28,42.1862
2021-10-29,42.3196
2021-10-30,42.3196
2021-10-31,42.3196
2021-11-01,45.547
2021-11-02,45.3182
2021-11-03,47.3396
2021-11-04,45.7011
2021-11-05,46.3204
2021-11-06,46.3204
2021-11-07,46.3204
2021-11-08,46.0767
2021-11-09,45.6184
2021-11-10,46.4902
2021-11-11,48.7923
2021-11-12,48.9907
2021-11-13,48.9907
2021-11-14,48.9907
2021-11-15,47.6127
2021-11-16,45.1662
2021-11-17,43.7814
2021-11-18,45.0167
2021-11-19,43.8823
2021-11-20,43.8823
2021-11-21,43.8823
2021-11-22,46.4802
2021-11-23,48.8394
2021-11-24,48.5838
2021-11-25,48.5838
2021-11-26,45.4079
2021-11-27,45.4079
2021-11-28,45.4079
2021-11-29,44.1183
2021-11-30,40.7583
2021-12-01,39.3404
2021-12-02,44.5813
2021-12-03,43.0162
2021-12-04,43.0162
2021-12-05,43.0162
2021-12-06,44.5911
2021-12-07,47.3307
2021-12-08,47.5356
2021-12-09,47.2883
2021-12-10,47.9775
2021-12-11,47.9775
2021-12-12,47.9775
2021-12-13,45.2065
2021-12-14,47.1659
2021-12-15,46.7052
2021-12-16,45.7799
2021-12-17,43.6908
2021-12-18,43.6908
2021-12-19,43.6908
2021-12-20,41.5707
2021-12-21,44.843
2021-12-22,46.5326
2021-12-23,47.2611
2021-12-24,47.2611
2021-12-25,47.2611
2021-12-26,47.2611
2021-12-27,47.3702
2021-12-28,47.9714
2021-12-29,48.085
2021-12-30,47.3155
2021-12-31,47.3639
2022-01-01,47.3639
2022-01-02,47.3639
2022-01-03,49.6836
2022-01-04,52.2851
2022-01-05,49.7613
2022-01-06,51.5643
2022-01-07,52.5314
2022-01-08,52.5314
2022-01-09,52.5314
2022-01-10,53.0699
2022-01-11,53.8924
2022-01-12,56.972
2022-01-13,58.3532
2022-01-14,58.032
2022-01-15,58.032
2022-01-16,58.032
2022-01-17,58.032
2022-01-18,53.3956
2022-01-19,49.34
2022-01-20,49.3187
2022-01-21,45.4253
2022-01-22,45.4253
2022-01-23,45.4253
2022-01-24,44.7027
2022-01-25,48.5565
2022-01-26,48.1949
2022-01-27,46.0097
2022-01-28,45.3391
2022-01-29,45.3391
2022-01-30,45.3391
2022-01-31,48.1491
2022-02-01,50.8864
2022-02-02,50.7594
2022-02-03,49.3994
2022-02-04,49.9199
2022-02-05,49.9199
2022-02-06,49.9199
2022-02-07,49.0713
2022-02-08,51.1633
2022-02-09,52.9521
2022-02-10,51.3498
2022-02-11,49.619
2022-02-12,49.619
2022-02-13,49.619
2022-02-14,49.2666
2022-02-15,52.5356
2022-02-16,53.7683
2022-02-17,51.2443
2022-02-18,52.1318
2022-02-19,52.1318
2022-02-20,52.1318
2022-02-21,52.1318
2022-02-22,51.0335
2022-02-23,48.4591
2022-02-24,48.847
2022-02-25,53.5094
2022-02-26,53.5094
2022-02-27,53.5094
2022-02-28,52.2277
2022-03-01,45.1771
2022-03-02,46.8918
2022-03-03,45.9426
2022-03-04,42.8605
2022-03-05,42.8605
2022-03-06,42.8605
2022-03-07,37.213
2022-03-08,38.0406
2022-03-09,41.4973
2022-03-10,40.2466
2022-03-11,39.4359
2022-03-12,39.4359
2022-03-13,39.4359
2022-03-14,39.9985
2022-03-15,39.7017
2022-03-16,43.6749
2022-03-17,45.1849
2022-03-18,46.7194
2022-03-19,46.7194
2022-03-20,46.7194
2022-03-21,44.859
2022-03-22,47.7182
2022-03-23,45.865
2022-03-24,46.9491
2022-03-25,47.0606
2022-03-26,47.0606
2022-03-27,47.0606
2022-03-28,45.3828
2022-03-29,47.9068
2022-03-30,46.9192
2022-03-31,45.1564
2022-04-01,46.1258
2022-04-02,46.1258
2022-04-03,46.1258
2022-04-04,45.2326
2022-04-05,44.4412
2022-04-06,44.1416
2022-04-07,43.1878
2022-04-08,44.6634
2022-04-09,44.6634
2022-04-10,44.6634
2022-04-11,44.1747
2022-04-12,44.9755
2022-04-13,45.868
2022-04-14,42.0732
2022-04-15,42.0732
2022-04-16,42.0732
2022-04-17,42.0732
2022-04-18,47.3924
2022-04-19,49.3802
2022-04-20,48.3718
2022-04-21,46.3774
2022-04-22,43.8817
2022-04-23,43.8817
2022-04-24,43.8817
2022-04-25,44.7916
2022-04-26,42.495
2022-04-27,41.9124
2022-04-28,44.6791
2022-04-29,42.6417
2022-04-30,42.6417
2022-05-01,42.6417
2022-05-02,43.9534
2022-05-03,45.4456
2022-05-04,49.6613
2022-05-05,48.9483
2022-05-06,46.65
2022-05-07,46.65
2022-05-08,46.65
2022-05-09,44.7022
2022-05-10,44.0626
2022-05-11,41.8421
2022-05-12,41.013
2022-05-13,43.8979
2022-05-14,43.8979
2022-05-15,43.8979
2022-05-16,42.6163
2022-05-17,47.1426
2022-05-18,43.9576
2022-05-19,43.4749
2022-05-20,43.4937
2022-05-21,43.4937
2022-05-22,43.4937
2022-05-23,46.6637
2022-05-24,44.9499
2022-05-25,46.8099
2022-05-26,49.3949
2022-05-27,51.5426
2022-05-28,51.5426
2022-05-29,51.5426
2022-05-30,51.5426
2022-05-31,52.9006
2022-06-01,50.0794
2022-06-02,51.3813
2022-06-03,50.0632
2022-06-04,50.0632
2022-06-05,50.0632
2022-06-06,50.4206
2022-06-07,50.9324
2022-06-08,48.959
2022-06-09,46.9485
2022-06-10,42.7234
2022-06-11,42.7234
2022-06-12,42.7234
2022-06-13,38.7895
2022-06-14,38.443
2022-06-15,39.8331
2022-06-16,36.8594
2022-06-17,37.9328
2022-06-18,37.9328
2022-06-19,37.9328
2022-06-20,37.9328
2022-06-21,38.6398
2022-06-22,38.5323
2022-06-23,39.2705
2022-06-24,42.3969
2022-06-25,42.3969
2022-06-26,42.3969
2022-06-27,41.9261
2022-06-28,41.5174
2022-06-29,40.9393
2022-06-30,40.1543
2022-07-01,41.5576
2022-07-02,41.5576
2022-07-03,41.5576
2022-07-04,41.5576
2022-07-05,42.2679
2022-07-06,41.6544
2022-07-07,43.4158
2022-07-08,43.0206
2022-07-09,43.0206
2022-07-10,43.0206
2022-07-11,42.0235
2022-07-12,41.9437
2022-07-13,41.2627
2022-07-14,40.4538
2022-07-15,43.4144
2022-07-16,43.4144
2022-07-17,43.4144
2022-07-18,43.7285
2022-07-19,41.5958
2022-07-20,42.8868
2022-07-21,43.1883
2022-07-22,42.2475
2022-07-23,42.2475
2022-07-24,42.2475
2022-07-25,41.541
2022-07-26,39.3459
2022-07-27,42.141
2022-07-28,41.5674
2022-07-29,43.4428
2022-07-30,43.4428
2022-07-31,43.4428
2022-08-01,44.3074
2022-08-02,41.9313
2022-08-03,44.0024
2022-08-04,43.5539
2022-08-05,43.2122
2022-08-06,43.2122
2022-08-07,43.2122
2022-08-08,45.403
2022-08-09,44.3879
2022-08-10,48.7997
2022-08-11,50.5717
2022-08-12,50.8262
2022-08-13,50.8262
2022-08-14,50.8262
2022-08-15,50.5123
2022-08-16,53.1428
2022-08-17,50.9777
2022-08-18,51.7273
2022-08-19,49.193
2022-08-20,49.193
2022-08-21,49.193
2022-08-22,47.2196
2022-08-23,47.5438
2022-08-24,48.4792
2022-08-25,51.0739
2022-08-26,47.7835
2022-08-27,47.7835
2022-08-28,47.7835
2022-08-29,45.395
2022-08-30,45.7921
2022-08-31,45.4701
2022-09-01,44.6382
2022-09-02,44.4331
2022-09-03,44.4331
2022-09-04,44.4331
2022-09-05,44.4331
2022-09-06,43.301
2022-09-07,45.1667
2022-09-08,46.6999
2022-09-09,47.7578
2022-09-10,47.7578
2022-09-11,47.7578
2022-09-12,49.0771
2022-09-13,43.8661
2022-09-14,43.4502
2022-09-15,45.6582
2022-09-16,45.3006
2022-09-17,45.3006
2022-09-18,45.3006
2022-09-19,46.6728
2022-09-20,44.8204
2022-09-21,43.5117
2022-09-22,41.8079
2022-09-23,40.2171
2022-09-24,40.2171
2022-09-25,40.2171
2022-09-26,37.8141
2022-09-27,37.1122
2022-09-28,40.432
2022-09-29,39.0694
2022-09-30,37.8539
2022-10-01,37.8539
2022-10-02,37.8539
2022-10-03,41.6123
2022-10-04,45.4857
2022-10-05,45.2319
2022-10-06,44.4619
2022-10-07,42.1949
2022-10-08,42.1949
2022-10-09,42.1949
2022-10-10,41.5322
2022-10-11,41.6375
2022-10-12,42.3363
2022-10-13,45.2569
2022-10-14,43.3894
2022-10-15,43.3894
2022-10-16,43.3894
2022-10-17,45.5617
2022-10-18,42.7962
2022-10-19,38.8259
2022-10-20,38.5501
2022-10-21,38.236
2022-10-22,38.236
2022-10-23,38.236
2022-10-24,39.6024
2022-10-25,41.0314
2022-10-26,41.1913
2022-10-27,41.2188
2022-10-28,44.1872
2022-10-29,44.1872
2022-10-30,44.1872
2022-10-31,43.2936
2022-11-01,43.5955
2022-11-02,41.4973
2022-11-03,38.6934
2022-11-04,40.0893
2022-11-05,40.0893
2022-11-06,40.0893
2022-11-07,40.4898
2022-11-08,40.4498
2022-11-09,38.5602
2022-11-10,48.5129
2022-11-11,50.2917
2022-11-12,50.2917
2022-11-13,50.2917
2022-11-14,47.2442
2022-11-15,45.8272
2022-11-16,45.3645
2022-11-17,43.7828
2022-11-18,43.3869
2022-11-19,43.3869
2022-11-20,43.3869
2022-11-21,43.1562
2022-11-22,44.0538
2022-11-23,44.8008
2022-11-24,44.8008
2022-11-25,45.1665
2022-11-26,45.1665
2022-11-27,45.1665
2022-11-28,43.8987
2022-11-29,45.0614
2022-11-30,46.3977
2022-12-01,43.985
2022-12-02,44.5324
2022-12-03,44.5324
2022-12-04,44.5324
2022-12-05,42.3487
2022-12-06,43.0846
2022-12-07,42.311
2022-12-08,41.9431
2022-12-09,42.4908
2022-12-10,42.4908
2022-12-11,42.4908
2022-12-12,44.6517
2022-12-13,45.2721
2022-12-14,44.1506
2022-12-15,42.838
2022-12-16,41.9467
2022-12-17,41.9467
2022-12-18,41.9467
2022-12-19,39.5286
2022-12-20,39.562
2022-12-21,41.4019
2022-12-22,40.1379
2022-12-23,41.6459
2022-12-24,41.6459
2022-12-25,41.6459
2022-12-26,41.6459
2022-12-27,41.0515
2022-12-28,40.6673
2022-12-29,43.5375
2022-12-30,43.8386
2022-12-31,43.8386
2023-01-01,43.8386
2023-01-02,43.8386
2023-01-03,43.7582
2023-01-04,46.5333
2023-01-05,46.1598
2023-01-06,49.2707
2023-01-07,49.2707
2023-01-08,49.2707
2023-01-09,49.678
2023-01-10,51.266
2023-01-11,52.8359
2023-01-12,52.2003
2023-01-13,52.2629
2023-01-14,52.2629
2023-01-15,52.2629
2023-01-16,52.2629
2023-01-17,52.1922
2023-01-18,52.083
2023-01-19,49.1732
2023-01-20,62.882
2023-01-21,62.882
2023-01-22,62.882
2023-01-23,64.5253
2023-01-24,61.4828
2023-01-25,63.9345
2023-01-26,62.7053
2023-01-27,62.8001
2023-01-28,62.8001
2023-01-29,62.8001
2023-01-30,60.4769
2023-01-31,62.8187
2023-02-01,65.236
2023-02-02,67.4419
2023-02-03,66.0394
2023-02-04,66.0394
2023-02-05,66.0394
2023-02-06,62.0357
2023-02-07,63.9539
2023-02-08,61.3211
2023-02-09,58.7382
2023-02-10,58.3368
2023-02-11,58.3368
2023-02-12,58.3368
2023-02-13,59.612
2023-02-14,57.9683
2023-02-15,56.9663
2023-02-16,54.4656
2023-02-17,53.8479
2023-02-18,53.8479
2023-02-19,53.8479
2023-02-20,53.8479
2023-02-21,50.7467
2023-02-22,51.3496
2023-02-23,52.3475
2023-02-24,51.6592
2023-02-25,51.6592
2023-02-26,51.6592
2023-02-27,50.119
2023-02-28,51.2046
2023-03-01,51.2545
2023-03-02,51.5872
2023-03-03,52.4399
2023-03-04,52.4399
2023-03-05,52.4399
2023-03-06,51.1136
2023-03-07,49.3551
2023-03-08,49.4114
2023-03-09,44.1816
2023-03-10,40.7987
2023-03-11,40.7987
2023-03-12,40.7987
2023-03-13,35.7681
2023-03-14,35.7681
2023-03-15,37.204
2023-03-16,37.0433
2023-03-17,35.0435
2023-03-18,35.0435
2023-03-19,35.0435
2023-03-20,38.6486
