,CC US Equity
2020-07-23,57.18
2020-07-24,57.3416
2020-07-25,57.3416
2020-07-26,57.3416
2020-07-27,60.6697
2020-07-28,59.5241
2020-07-29,60.7603
2020-07-30,58.5764
2020-07-31,59.9153
2020-08-01,59.9153
2020-08-02,59.9153
2020-08-03,61.6569
2020-08-04,62.682
2020-08-05,65.0952
2020-08-06,63.1743
2020-08-07,61.6314
2020-08-08,61.6314
2020-08-09,61.6314
2020-08-10,63.218
2020-08-11,63.9018
2020-08-12,65.3217
2020-08-13,64.4868
2020-08-14,63.9975
2020-08-15,63.9975
2020-08-16,63.9975
2020-08-17,63.4991
2020-08-18,63.0336
2020-08-19,63.0845
2020-08-20,62.5057
2020-08-21,58.8133
2020-08-22,58.8133
2020-08-23,58.8133
2020-08-24,61.0025
2020-08-25,61.0567
2020-08-26,61.9593
2020-08-27,60.1246
2020-08-28,61.4734
2020-08-29,61.4734
2020-08-30,61.4734
2020-08-31,60.1148
2020-09-01,63.032
2020-09-02,63.1362
2020-09-03,56.7603
2020-09-04,58.6133
2020-09-05,58.6133
2020-09-06,58.6133
2020-09-07,58.6133
2020-09-08,56.7456
2020-09-09,57.685
2020-09-10,56.8719
2020-09-11,58.9253
2020-09-12,58.9253
2020-09-13,58.9253
2020-09-14,60.046
2020-09-15,58.6333
2020-09-16,58.2687
2020-09-17,61.3622
2020-09-18,58.7091
2020-09-19,58.7091
2020-09-20,58.7091
2020-09-21,54.7053
2020-09-22,53.3803
2020-09-23,51.6765
2020-09-24,52.213
2020-09-25,51.2437
2020-09-26,51.2437
2020-09-27,51.2437
2020-09-28,53.8697
2020-09-29,53.4037
2020-09-30,55.2816
2020-10-01,53.9181
2020-10-02,56.5263
2020-10-03,56.5263
2020-10-04,56.5263
2020-10-05,58.931
2020-10-06,58.4695
2020-10-07,60.3945
2020-10-08,62.1586
2020-10-09,59.8348
2020-10-10,59.8348
2020-10-11,59.8348
2020-10-12,60.6347
2020-10-13,58.9501
2020-10-14,59.1956
2020-10-15,59.1549
2020-10-16,59.4717
2020-10-17,59.4717
2020-10-18,59.4717
2020-10-19,57.909
2020-10-20,57.4867
2020-10-21,52.7508
2020-10-22,53.7121
2020-10-23,54.3417
2020-10-24,54.3417
2020-10-25,54.3417
2020-10-26,50.111
2020-10-27,49.0031
2020-10-28,46.956
2020-10-29,49.9019
2020-10-30,48.2326
2020-10-31,48.2326
2020-11-01,48.2326
2020-11-02,50.7547
2020-11-03,53.5393
2020-11-04,52.0515
2020-11-05,57.7563
2020-11-06,55.2645
2020-11-07,55.2645
2020-11-08,55.2645
2020-11-09,53.7096
2020-11-10,54.5366
2020-11-11,54.6484
2020-11-12,52.035
2020-11-13,54.5132
2020-11-14,54.5132
2020-11-15,54.5132
2020-11-16,56.8211
2020-11-17,58.2973
2020-11-18,57.25
2020-11-19,58.4094
2020-11-20,54.7246
2020-11-21,54.7246
2020-11-22,54.7246
2020-11-23,56.9859
2020-11-24,61.4092
2020-11-25,59.4433
2020-11-26,59.4433
2020-11-27,58.7302
2020-11-28,58.7302
2020-11-29,58.7302
2020-11-30,57.2762
2020-12-01,59.5332
2020-12-02,59.9575
2020-12-03,60.3871
2020-12-04,61.1586
2020-12-05,61.1586
2020-12-06,61.1586
2020-12-07,61.837
2020-12-08,62.5143
2020-12-09,62.7196
2020-12-10,62.2882
2020-12-11,62.2479
2020-12-12,62.2479
2020-12-13,62.2479
2020-12-14,59.5024
2020-12-15,62.2018
2020-12-16,62.3939
2020-12-17,64.0477
2020-12-18,60.9953
2020-12-19,60.9953
2020-12-20,60.9953
2020-12-21,61.9218
2020-12-22,59.2404
2020-12-23,59.0138
2020-12-24,59.809
2020-12-25,59.809
2020-12-26,59.809
2020-12-27,59.809
2020-12-28,55.7094
2020-12-29,52.2408
2020-12-30,53.7449
2020-12-31,52.0492
2021-01-01,52.0492
2021-01-02,52.0492
2021-01-03,52.0492
2021-01-04,52.1393
2021-01-05,56.5083
2021-01-06,60.5683
2021-01-07,59.9855
2021-01-08,58.7474
2021-01-09,58.7474
2021-01-10,58.7474
2021-01-11,58.0587
2021-01-12,57.6046
2021-01-13,56.9664
2021-01-14,57.5875
2021-01-15,56.9589
2021-01-16,56.9589
2021-01-17,56.9589
2021-01-18,56.9589
2021-01-19,61.1403
2021-01-20,59.841
2021-01-21,55.0996
2021-01-22,56.072
2021-01-23,56.072
2021-01-24,56.072
2021-01-25,55.0062
2021-01-26,54.2067
2021-01-27,55.5705
2021-01-28,56.2039
2021-01-29,52.2819
2021-01-30,52.2819
2021-01-31,52.2819
2021-02-01,53.4872
2021-02-02,52.5393
2021-02-03,52.5693
2021-02-04,53.5409
2021-02-05,55.4866
2021-02-06,55.4866
2021-02-07,55.4866
2021-02-08,55.6902
2021-02-09,54.8012
2021-02-10,53.1198
2021-02-11,55.1617
2021-02-12,50.5069
2021-02-13,50.5069
2021-02-14,50.5069
2021-02-15,50.5069
2021-02-16,51.1388
2021-02-17,49.8228
2021-02-18,46.4528
2021-02-19,49.9846
2021-02-20,49.9846
2021-02-21,49.9846
2021-02-22,48.4227
2021-02-23,47.105
2021-02-24,47.4991
2021-02-25,44.2014
2021-02-26,43.737
2021-02-27,43.737
2021-02-28,43.737
2021-03-01,45.4121
2021-03-02,46.8113
2021-03-03,50.284
2021-03-04,52.0242
2021-03-05,55.6767
2021-03-06,55.6767
2021-03-07,55.6767
2021-03-08,52.3943
2021-03-09,50.6582
2021-03-10,53.8238
2021-03-11,54.8646
2021-03-12,58.1712
2021-03-13,58.1712
2021-03-14,58.1712
2021-03-15,52.2717
2021-03-16,51.5146
2021-03-17,54.1222
2021-03-18,52.3995
2021-03-19,51.7183
2021-03-20,51.7183
2021-03-21,51.7183
2021-03-22,52.5768
2021-03-23,47.8264
2021-03-24,47.4044
2021-03-25,50.9835
2021-03-26,54.0604
2021-03-27,54.0604
2021-03-28,54.0604
2021-03-29,55.2275
2021-03-30,54.1156
2021-03-31,54.4027
2021-04-01,55.0518
2021-04-02,55.0518
2021-04-03,55.0518
2021-04-04,55.0518
2021-04-05,56.7854
2021-04-06,56.1894
2021-04-07,55.4159
2021-04-08,52.4293
2021-04-09,53.4388
2021-04-10,53.4388
2021-04-11,53.4388
2021-04-12,56.1222
2021-04-13,55.4721
2021-04-14,57.3392
2021-04-15,58.0752
2021-04-16,58.4028
2021-04-17,58.4028
2021-04-18,58.4028
2021-04-19,57.5653
2021-04-20,55.2871
2021-04-21,56.6364
2021-04-22,54.3161
2021-04-23,56.9146
2021-04-24,56.9146
2021-04-25,56.9146
2021-04-26,59.6723
2021-04-27,58.8567
2021-04-28,59.5348
2021-04-29,58.9692
2021-04-30,56.0323
2021-05-01,56.0323
2021-05-02,56.0323
2021-05-03,57.864
2021-05-04,58.9984
2021-05-05,63.408
2021-05-06,64.9173
2021-05-07,64.8536
2021-05-08,64.8536
2021-05-09,64.8536
2021-05-10,63.282
2021-05-11,63.6171
2021-05-12,57.9355
2021-05-13,60.5108
2021-05-14,60.8702
2021-05-15,60.8702
2021-05-16,60.8702
2021-05-17,62.7175
2021-05-18,61.281
2021-05-19,58.3707
2021-05-20,58.6921
2021-05-21,59.7179
2021-05-22,59.7179
2021-05-23,59.7179
2021-05-24,60.4158
2021-05-25,60.7374
2021-05-26,62.529
2021-05-27,63.4393
2021-05-28,63.7053
2021-05-29,63.7053
2021-05-30,63.7053
2021-05-31,63.7053
2021-06-01,66.3135
2021-06-02,65.5353
2021-06-03,65.6441
2021-06-04,65.6084
2021-06-05,65.6084
2021-06-06,65.6084
2021-06-07,62.7483
2021-06-08,63.6391
2021-06-09,65.684
2021-06-10,63.2538
2021-06-11,63.7102
2021-06-12,63.7102
2021-06-13,63.7102
2021-06-14,59.9905
2021-06-15,61.0708
2021-06-16,60.3437
2021-06-17,53.1177
2021-06-18,49.7924
2021-06-19,49.7924
2021-06-20,49.7924
2021-06-21,51.4717
2021-06-22,53.2287
2021-06-23,53.3437
2021-06-24,55.7302
2021-06-25,54.3466
2021-06-26,54.3466
2021-06-27,54.3466
2021-06-28,52.4451
2021-06-29,53.198
2021-06-30,53.8825
2021-07-01,55.4176
2021-07-02,55.6029
2021-07-03,55.6029
2021-07-04,55.6029
2021-07-05,55.6029
2021-07-06,51.1744
2021-07-07,51.0699
2021-07-08,49.5515
2021-07-09,52.7112
2021-07-10,52.7112
2021-07-11,52.7112
2021-07-12,53.4531
2021-07-13,50.6927
2021-07-14,51.0697
2021-07-15,50.5104
2021-07-16,45.7021
2021-07-17,45.7021
2021-07-18,45.7021
2021-07-19,43.6099
2021-07-20,46.8927
2021-07-21,47.4036
2021-07-22,46.4106
2021-07-23,46.4915
2021-07-24,46.4915
2021-07-25,46.4915
2021-07-26,47.4758
2021-07-27,47.4507
2021-07-28,48.437
2021-07-29,49.3088
2021-07-30,50.2078
2021-07-31,50.2078
2021-08-01,50.2078
2021-08-02,50.9391
2021-08-03,52.7078
2021-08-04,48.5751
2021-08-05,49.4182
2021-08-06,51.2374
2021-08-07,51.2374
2021-08-08,51.2374
2021-08-09,51.3198
2021-08-10,52.0731
2021-08-11,54.3728
2021-08-12,53.2533
2021-08-13,54.0744
2021-08-14,54.0744
2021-08-15,54.0744
2021-08-16,52.1476
2021-08-17,51.5249
2021-08-18,49.5068
2021-08-19,45.0034
2021-08-20,44.8222
2021-08-21,44.8222
2021-08-22,44.8222
2021-08-23,48.584
2021-08-24,51.4249
2021-08-25,53.0559
2021-08-26,52.0356
2021-08-27,54.3452
2021-08-28,54.3452
2021-08-29,54.3452
2021-08-30,52.1838
2021-08-31,50.8274
2021-09-01,50.7138
2021-09-02,51.3606
2021-09-03,50.3793
2021-09-04,50.3793
2021-09-05,50.3793
2021-09-06,50.3793
2021-09-07,48.716
2021-09-08,44.3572
2021-09-09,45.7353
2021-09-10,44.5928
2021-09-11,44.5928
2021-09-12,44.5928
2021-09-13,45.9886
2021-09-14,44.4194
2021-09-15,46.164
2021-09-16,44.0443
2021-09-17,41.7053
2021-09-18,41.7053
2021-09-19,41.7053
2021-09-20,38.0183
2021-09-21,36.0912
2021-09-22,36.5851
2021-09-23,37.2207
2021-09-24,37.1599
2021-09-25,37.1599
2021-09-26,37.1599
2021-09-27,45.084
2021-09-28,43.7249
2021-09-29,43.8111
2021-09-30,43.2628
2021-10-01,45.7782
2021-10-02,45.7782
2021-10-03,45.7782
2021-10-04,44.7053
2021-10-05,47.3166
2021-10-06,46.1167
2021-10-07,47.6852
2021-10-08,49.5306
2021-10-09,49.5306
2021-10-10,49.5306
2021-10-11,50.146
2021-10-12,48.9121
2021-10-13,46.6656
2021-10-14,49.1907
2021-10-15,49.0324
2021-10-16,49.0324
2021-10-17,49.0324
2021-10-18,48.3614
2021-10-19,48.062
2021-10-20,48.3028
2021-10-21,45.3658
2021-10-22,44.4849
2021-10-23,44.4849
2021-10-24,44.4849
2021-10-25,45.2611
2021-10-26,43.9887
2021-10-27,41.4758
2021-10-28,43.0246
2021-10-29,42.0486
2021-10-30,42.0486
2021-10-31,42.0486
2021-11-01,44.3587
2021-11-02,46.8674
2021-11-03,48.831
2021-11-04,47.0862
2021-11-05,55.0954
2021-11-06,55.0954
2021-11-07,55.0954
2021-11-08,52.8366
2021-11-09,52.4081
2021-11-10,51.6765
2021-11-11,54.3385
2021-11-12,56.6672
2021-11-13,56.6672
2021-11-14,56.6672
2021-11-15,56.4918
2021-11-16,56.3416
2021-11-17,54.4246
2021-11-18,52.9398
2021-11-19,52.504
2021-11-20,52.504
2021-11-21,52.504
2021-11-22,54.0182
2021-11-23,55.9949
2021-11-24,54.1654
2021-11-25,54.1654
2021-11-26,49.508
2021-11-27,49.508
2021-11-28,49.508
2021-11-29,50.0138
2021-11-30,46.6071
2021-12-01,46.6071
2021-12-02,46.9534
2021-12-03,45.5032
2021-12-04,45.5032
2021-12-05,45.5032
2021-12-06,48.8841
2021-12-07,52.7871
2021-12-08,53.2728
2021-12-09,54.9043
2021-12-10,54.2416
2021-12-11,54.2416
2021-12-12,54.2416
2021-12-13,51.1065
2021-12-14,51.9706
2021-12-15,53.9277
2021-12-16,54.2693
2021-12-17,53.3342
2021-12-18,53.3342
2021-12-19,53.3342
2021-12-20,50.3343
2021-12-21,51.9289
2021-12-22,52.4724
2021-12-23,51.1895
2021-12-24,51.1895
2021-12-25,51.1895
2021-12-26,51.1895
2021-12-27,53.39
2021-12-28,54.7467
2021-12-29,55.0226
2021-12-30,54.9281
2021-12-31,55.9199
2022-01-01,55.9199
2022-01-02,55.9199
2022-01-03,57.0518
2022-01-04,60.8783
2022-01-05,59.4576
2022-01-06,60.5682
2022-01-07,61.3286
2022-01-08,61.3286
2022-01-09,61.3286
2022-01-10,58.0583
2022-01-11,59.2297
2022-01-12,60.1507
2022-01-13,60.3822
2022-01-14,60.5953
2022-01-15,60.5953
2022-01-16,60.5953
2022-01-17,60.5953
2022-01-18,58.6727
2022-01-19,58.3475
2022-01-20,54.1715
2022-01-21,51.6434
2022-01-22,51.6434
2022-01-23,51.6434
2022-01-24,49.3219
2022-01-25,50.1247
2022-01-26,48.9076
2022-01-27,48.788
2022-01-28,48.4815
2022-01-29,48.4815
2022-01-30,48.4815
2022-01-31,49.2728
2022-02-01,52.0053
2022-02-02,52.7403
2022-02-03,51.7162
2022-02-04,49.9439
2022-02-05,49.9439
2022-02-06,49.9439
2022-02-07,49.0257
2022-02-08,54.7161
2022-02-09,58.5695
2022-02-10,56.6614
2022-02-11,42.8144
2022-02-12,42.8144
2022-02-13,42.8144
2022-02-14,42.3641
2022-02-15,45.5821
2022-02-16,46.0557
2022-02-17,42.6597
2022-02-18,42.0864
2022-02-19,42.0864
2022-02-20,42.0864
2022-02-21,42.0864
2022-02-22,40.9111
2022-02-23,40.0526
2022-02-24,38.4418
2022-02-25,42.9463
2022-02-26,42.9463
2022-02-27,42.9463
2022-02-28,40.9243
2022-03-01,38.1619
2022-03-02,40.7906
2022-03-03,40.1563
2022-03-04,37.8366
2022-03-05,37.8366
2022-03-06,37.8366
2022-03-07,34.7308
2022-03-08,36.2195
2022-03-09,40.5037
2022-03-10,41.4462
2022-03-11,42.5484
2022-03-12,42.5484
2022-03-13,42.5484
2022-03-14,45.2366
2022-03-15,45.433
2022-03-16,47.9649
2022-03-17,48.6541
2022-03-18,50.5434
2022-03-19,50.5434
2022-03-20,50.5434
2022-03-21,50.211
2022-03-22,51.4697
2022-03-23,51.4905
2022-03-24,54.4584
2022-03-25,54.478
2022-03-26,54.478
2022-03-27,54.478
2022-03-28,53.5483
2022-03-29,54.6567
2022-03-30,54.7601
2022-03-31,52.8886
2022-04-01,54.5594
2022-04-02,54.5594
2022-04-03,54.5594
2022-04-04,54.6873
2022-04-05,55.3161
2022-04-06,53.5404
2022-04-07,52.7046
2022-04-08,54.2739
2022-04-09,54.2739
2022-04-10,54.2739
2022-04-11,54.5948
2022-04-12,54.759
2022-04-13,56.9012
2022-04-14,57.7032
2022-04-15,57.7032
2022-04-16,57.7032
2022-04-17,57.7032
2022-04-18,57.4574
2022-04-19,60.9624
2022-04-20,61.5653
2022-04-21,59.8753
2022-04-22,55.7252
2022-04-23,55.7252
2022-04-24,55.7252
2022-04-25,54.4885
2022-04-26,51.735
2022-04-27,52.6332
2022-04-28,54.1135
2022-04-29,53.5826
2022-04-30,53.5826
2022-05-01,53.5826
2022-05-02,53.6569
2022-05-03,64.9052
2022-05-04,68.4502
2022-05-05,64.2659
2022-05-06,64.5015
2022-05-07,64.5015
2022-05-08,64.5015
2022-05-09,61.6571
2022-05-10,58.6113
2022-05-11,59.8942
2022-05-12,58.7456
2022-05-13,60.9598
2022-05-14,60.9598
2022-05-15,60.9598
2022-05-16,63.0407
2022-05-17,66.0203
2022-05-18,62.6655
2022-05-19,62.6207
2022-05-20,61.4174
2022-05-21,61.4174
2022-05-22,61.4174
2022-05-23,62.1972
2022-05-24,61.0143
2022-05-25,61.6359
2022-05-26,64.3128
2022-05-27,65.3854
2022-05-28,65.3854
2022-05-29,65.3854
2022-05-30,65.3854
2022-05-31,63.2276
2022-06-01,63.8448
2022-06-02,65.175
2022-06-03,62.9954
2022-06-04,62.9954
2022-06-05,62.9954
2022-06-06,64.0994
2022-06-07,64.5911
2022-06-08,61.4698
2022-06-09,58.3709
2022-06-10,55.3774
2022-06-11,55.3774
2022-06-12,55.3774
2022-06-13,51.1185
2022-06-14,47.5241
2022-06-15,46.3318
2022-06-16,40.748
2022-06-17,40.6712
2022-06-18,40.6712
2022-06-19,40.6712
2022-06-20,40.6712
2022-06-21,40.4738
2022-06-22,39.8733
2022-06-23,37.8101
2022-06-24,42.0194
2022-06-25,42.0194
2022-06-26,42.0194
2022-06-27,41.7366
2022-06-28,42.4615
2022-06-29,42.4472
2022-06-30,43.0457
2022-07-01,42.2131
2022-07-02,42.2131
2022-07-03,42.2131
2022-07-04,42.2131
2022-07-05,40.1953
2022-07-06,40.4726
2022-07-07,42.9763
2022-07-08,42.7108
2022-07-09,42.7108
2022-07-10,42.7108
2022-07-11,42.4714
2022-07-12,43.7971
2022-07-13,43.7117
2022-07-14,42.6113
2022-07-15,43.7556
2022-07-16,43.7556
2022-07-17,43.7556
2022-07-18,44.6012
2022-07-19,48.8776
2022-07-20,48.7212
2022-07-21,49.1629
2022-07-22,48.2618
2022-07-23,48.2618
2022-07-24,48.2618
2022-07-25,49.6293
2022-07-26,49.2658
2022-07-27,49.7141
2022-07-28,51.2297
2022-07-29,52.7253
2022-07-30,52.7253
2022-07-31,52.7253
2022-08-01,51.6101
2022-08-02,50.7826
2022-08-03,50.0473
2022-08-04,51.2256
2022-08-05,50.077
2022-08-06,50.077
2022-08-07,50.077
2022-08-08,49.8555
2022-08-09,49.9573
2022-08-10,52.3097
2022-08-11,53.7918
2022-08-12,55.8878
2022-08-13,55.8878
2022-08-14,55.8878
2022-08-15,55.0923
2022-08-16,57.3571
2022-08-17,54.9719
2022-08-18,56.4009
2022-08-19,55.156
2022-08-20,55.156
2022-08-21,55.156
2022-08-22,52.5385
2022-08-23,54.4262
2022-08-24,53.663
2022-08-25,55.9021
2022-08-26,51.8306
2022-08-27,51.8306
2022-08-28,51.8306
2022-08-29,50.8846
2022-08-30,48.476
2022-08-31,46.9806
2022-09-01,46.254
2022-09-02,45.8641
2022-09-03,45.8641
2022-09-04,45.8641
2022-09-05,45.8641
2022-09-06,45.1463
2022-09-07,48.8838
2022-09-08,49.769
2022-09-09,52.3308
2022-09-10,52.3308
2022-09-11,52.3308
2022-09-12,54.3712
2022-09-13,50.0622
2022-09-14,47.9054
2022-09-15,47.6151
2022-09-16,42.8229
2022-09-17,42.8229
2022-09-18,42.8229
2022-09-19,45.1372
2022-09-20,41.9597
2022-09-21,37.7693
2022-09-22,35.6504
2022-09-23,33.782
2022-09-24,33.782
2022-09-25,33.782
2022-09-26,32.1962
2022-09-27,32.6021
2022-09-28,33.6298
2022-09-29,33.2236
2022-09-30,34.439
2022-10-01,34.439
2022-10-02,34.439
2022-10-03,37.9201
2022-10-04,40.9505
2022-10-05,42.3382
2022-10-06,40.7468
2022-10-07,39.8611
2022-10-08,39.8611
2022-10-09,39.8611
2022-10-10,41.1143
2022-10-11,40.5047
2022-10-12,40.3875
2022-10-13,42.7144
2022-10-14,40.9395
2022-10-15,40.9395
2022-10-16,40.9395
2022-10-17,45.318
2022-10-18,47.1731
2022-10-19,46.4424
2022-10-20,46.1015
2022-10-21,48.1153
2022-10-22,48.1153
2022-10-23,48.1153
2022-10-24,46.9708
2022-10-25,47.2394
2022-10-26,47.6282
2022-10-27,46.9752
2022-10-28,46.465
2022-10-29,46.465
2022-10-30,46.465
2022-10-31,46.3781
2022-11-01,46.5847
2022-11-02,44.6284
2022-11-03,44.7919
2022-11-04,50.7144
2022-11-05,50.7144
2022-11-06,50.7144
2022-11-07,50.807
2022-11-08,50.9736
2022-11-09,49.3195
2022-11-10,55.4765
2022-11-11,57.8379
2022-11-12,57.8379
2022-11-13,57.8379
2022-11-14,57.76
2022-11-15,57.8383
2022-11-16,55.0665
2022-11-17,56.4842
2022-11-18,56.4575
2022-11-19,56.4575
2022-11-20,56.4575
2022-11-21,54.077
2022-11-22,55.563
2022-11-23,55.5091
2022-11-24,55.5091
2022-11-25,55.3427
2022-11-26,55.3427
2022-11-27,55.3427
2022-11-28,51.7314
2022-11-29,50.6673
2022-11-30,50.7671
2022-12-01,51.2767
2022-12-02,51.5878
2022-12-03,51.5878
2022-12-04,51.5878
2022-12-05,49.8855
2022-12-06,50.2688
2022-12-07,48.7532
2022-12-08,47.409
2022-12-09,46.6113
2022-12-10,46.6113
2022-12-11,46.6113
2022-12-12,49.4837
2022-12-13,52.1727
2022-12-14,52.9062
2022-12-15,48.7365
2022-12-16,50.0578
2022-12-17,50.0578
2022-12-18,50.0578
2022-12-19,48.732
2022-12-20,50.5215
2022-12-21,50.5756
2022-12-22,47.0634
2022-12-23,50.1559
2022-12-24,50.1559
2022-12-25,50.1559
2022-12-26,50.1559
2022-12-27,50.5491
2022-12-28,48.1395
2022-12-29,50.4755
2022-12-30,49.79
2022-12-31,49.79
2023-01-01,49.79
2023-01-02,49.79
2023-01-03,49.79
2023-01-04,52.2711
2023-01-05,49.9379
2023-01-06,54.1703
2023-01-07,54.1703
2023-01-08,54.1703
2023-01-09,54.5213
2023-01-10,52.9551
2023-01-11,55.2581
2023-01-12,55.9707
2023-01-13,56.6843
2023-01-14,56.6843
2023-01-15,56.6843
2023-01-16,56.6843
2023-01-17,55.2208
2023-01-18,55.2208
2023-01-19,53.7951
2023-01-20,56.5134
2023-01-21,56.5134
2023-01-22,56.5134
2023-01-23,56.9893
2023-01-24,58.2651
2023-01-25,56.9386
2023-01-26,59.1224
2023-01-27,59.3973
2023-01-28,59.3973
2023-01-29,59.3973
2023-01-30,59.4678
2023-01-31,62.3104
2023-02-01,62.0959
2023-02-02,60.7967
2023-02-03,60.5056
2023-02-04,60.5056
2023-02-05,60.5056
2023-02-06,58.5837
2023-02-07,59.9013
2023-02-08,56.5645
2023-02-09,52.0205
2023-02-10,54.264
2023-02-11,54.264
2023-02-12,54.264
2023-02-13,56.0402
2023-02-14,54.8302
2023-02-15,54.2093
2023-02-16,55.2064
2023-02-17,55.8088
2023-02-18,55.8088
2023-02-19,55.8088
2023-02-20,55.8088
2023-02-21,50.7996
2023-02-22,51.7344
2023-02-23,52.8332
2023-02-24,52.2487
2023-02-25,52.2487
2023-02-26,52.2487
2023-02-27,53.0963
2023-02-28,53.4665
2023-03-01,55.3189
2023-03-02,58.6235
2023-03-03,60.079
2023-03-04,60.079
2023-03-05,60.079
2023-03-06,56.2218
2023-03-07,52.0996
2023-03-08,51.8699
2023-03-09,48.0099
2023-03-10,44.3533
2023-03-11,44.3533
2023-03-12,44.3533
2023-03-13,42.0704
2023-03-14,44.6763
2023-03-15,39.6254
2023-03-16,41.8388
2023-03-17,40.4904
2023-03-18,40.4904
2023-03-19,40.4904
