,GM US Equity
2023-03-20,39.1297
2023-03-21,43.2885
2023-03-22,41.2215
2023-03-23,40.629
2023-03-24,40.5706
2023-03-25,40.5706
2023-03-26,40.5706
2023-03-27,42.6726
2023-03-28,42.1928
2023-03-29,46.2184
2023-03-30,46.967
2023-03-31,48.7238
2023-04-01,48.7238
2023-04-02,48.7238
2023-04-03,47.7514
2023-04-04,46.5103
2023-04-05,45.0255
2023-04-06,43.91
2023-04-07,43.91
2023-04-08,43.91
2023-04-09,43.91
2023-04-10,47.0066
2023-04-11,46.2649
2023-04-12,44.4728
2023-04-13,44.2707
2023-04-14,44.1784
2023-04-15,44.1784
2023-04-16,44.1784
2023-04-17,46.0687
2023-04-18,46.6153
2023-04-19,44.7626
2023-04-20,42.3483
2023-04-21,42.3792
2023-04-22,42.3792
2023-04-23,42.3792
2023-04-24,44.6512
2023-04-25,41.4948
2023-04-26,40.0311
2023-04-27,41.576
2023-04-28,42.5557
2023-04-29,42.5557
2023-04-30,42.5557
2023-05-01,43.894
2023-05-02,42.9529
2023-05-03,41.5699
2023-05-04,39.8234
2023-05-05,44.6079
2023-05-06,44.6079
2023-05-07,44.6079
2023-05-08,45.7448
2023-05-09,44.8403
2023-05-10,44.3627
2023-05-11,44.4851
2023-05-12,42.7354
2023-05-13,42.7354
2023-05-14,42.7354
2023-05-15,42.6631
2023-05-16,40.692
2023-05-17,43.6142
2023-05-18,45.0459
2023-05-19,44.4369
2023-05-20,44.4369
2023-05-21,44.4369
2023-05-22,45.077
2023-05-23,46.8504
2023-05-24,43.8674
2023-05-25,44.2859
2023-05-26,47.0502
2023-05-27,47.0502
2023-05-28,47.0502
2023-05-29,47.0502
2023-05-30,47.2655
2023-05-31,44.713
2023-06-01,46.9047
2023-06-02,50.5546
2023-06-03,50.5546
2023-06-04,50.5546
2023-06-05,50.1302
2023-06-06,53.1415
2023-06-07,55.5906
2023-06-08,54.4785
2023-06-09,55.4259
2023-06-10,55.4259
2023-06-11,55.4259
2023-06-12,56.5101
2023-06-13,58.818
2023-06-14,57.8778
2023-06-15,59.4279
2023-06-16,59.1924
2023-06-17,59.1924
2023-06-18,59.1924
2023-06-19,59.1924
2023-06-20,57.0546
2023-06-21,56.0405
2023-06-22,54.9007
2023-06-23,53.361
2023-06-24,53.361
2023-06-25,53.361
2023-06-26,54.7822
2023-06-27,56.8238
2023-06-28,58.5846
2023-06-29,58.6092
2023-06-30,59.5047
2023-07-01,59.5047
2023-07-02,59.5047
2023-07-03,60.4874
2023-07-04,60.4874
2023-07-05,61.5961
2023-07-06,61.6928
2023-07-07,62.0633
2023-07-08,62.0633
2023-07-09,62.0633
2023-07-10,62.1391
2023-07-11,62.9804
2023-07-12,64.0813
2023-07-13,64.3059
2023-07-14,62.075
2023-07-15,62.075
2023-07-16,62.075
2023-07-17,56.9641
2023-07-18,58.0503
2023-07-19,58.3366
2023-07-20,58.4246
2023-07-21,55.5505
2023-07-22,55.5505
2023-07-23,55.5505
2023-07-24,57.8181
2023-07-25,52.7006
2023-07-26,53.8339
2023-07-27,55.8454
2023-07-28,52.6356
2023-07-29,52.6356
2023-07-30,52.6356
2023-07-31,53.5953
2023-08-01,52.7318
2023-08-02,50.2846
2023-08-03,48.7768
2023-08-04,47.6756
2023-08-05,47.6756
2023-08-06,47.6756
2023-08-07,49.4303
2023-08-08,48.6194
2023-08-09,46.7777
2023-08-10,40.9653
2023-08-11,40.2993
2023-08-12,40.2993
2023-08-13,40.2993
2023-08-14,40.9613
2023-08-15,39.0454
2023-08-16,37.9022
2023-08-17,38.2916
2023-08-18,39.0819
2023-08-19,39.0819
2023-08-20,39.0819
2023-08-21,39.6813
2023-08-22,38.7864
2023-08-23,41.3228
2023-08-24,39.4955
2023-08-25,39.7791
2023-08-26,39.7791
2023-08-27,39.7791
2023-08-28,40.48
2023-08-29,41.8794
2023-08-30,41.6708
2023-08-31,42.5613
2023-09-01,42.6906
2023-09-02,42.6906
2023-09-03,42.6906
2023-09-04,42.6906
2023-09-05,41.846
2023-09-06,40.3836
2023-09-07,39.6054
2023-09-08,41.3815
2023-09-09,41.3815
2023-09-10,41.3815
2023-09-11,40.3164
2023-09-12,44.147
2023-09-13,44.9638
2023-09-14,44.9638
2023-09-15,46.2478
2023-09-16,46.2478
2023-09-17,46.2478
2023-09-18,44.0135
2023-09-19,46.72
2023-09-20,44.0214
2023-09-21,42.3884
2023-09-22,41.9612
2023-09-23,41.9612
2023-09-24,41.9612
2023-09-25,44.1126
2023-09-26,41.4626
2023-09-27,41.8691
2023-09-28,45.3984
2023-09-29,44.7393
2023-09-30,44.7393
2023-10-01,44.7393
2023-10-02,43.0382
2023-10-03,39.6393
2023-10-04,38.6542
2023-10-05,36.6323
2023-10-06,39.2875
2023-10-07,39.2875
2023-10-08,39.2875
2023-10-09,39.6863
2023-10-10,41.8381
2023-10-11,40.3197
2023-10-12,38.4158
2023-10-13,36.6267
2023-10-14,36.6267
2023-10-15,36.6267
2023-10-16,38.4246
2023-10-17,39.6208
2023-10-18,37.2634
2023-10-19,36.863
2023-10-20,38.3701
2023-10-21,38.3701
2023-10-22,38.3701
2023-10-23,37.147
2023-10-24,35.3962
2023-10-25,37.4748
2023-10-26,36.2417
2023-10-27,32.9946
2023-10-28,32.9946
2023-10-29,32.9946
2023-10-30,33.642
2023-10-31,37.3965
2023-11-01,36.8825
2023-11-02,40.2789
2023-11-03,44.055
2023-11-04,44.055
2023-11-05,44.055
2023-11-06,42.1779
2023-11-07,40.2942
2023-11-08,38.1537
2023-11-09,36.0337
2023-11-10,36.8317
2023-11-11,36.8317
2023-11-12,36.8317
2023-11-13,37.0349
2023-11-14,42.0477
2023-11-15,41.8885
2023-11-16,40.158
2023-11-17,42.2159
2023-11-18,42.2159
2023-11-19,42.2159
2023-11-20,43.9909
2023-11-21,42.2905
2023-11-22,43.0254
2023-11-23,43.0254
2023-11-24,43.3241
2023-11-25,43.3241
2023-11-26,43.3241
2023-11-27,44.5274
2023-11-28,45.9735
2023-11-29,54.5
2023-11-30,54.7461
2023-12-01,56.7876
2023-12-02,56.7876
2023-12-03,56.7876
2023-12-04,58.5928
2023-12-05,57.2342
2023-12-06,57.8307
2023-12-07,59.3606
2023-12-08,59.9616
2023-12-09,59.9616
2023-12-10,59.9616
2023-12-11,59.3188
2023-12-12,58.706
2023-12-13,60.2205
2023-12-14,65.422
2023-12-15,63.4473
2023-12-16,63.4473
2023-12-17,63.4473
2023-12-18,62.3613
2023-12-19,63.3242
2023-12-20,61.8028
2023-12-21,63.5685
2023-12-22,62.6846
2023-12-23,62.6846
2023-12-24,62.6846
2023-12-25,62.6846
2023-12-26,62.9395
2023-12-27,62.738
2023-12-28,63.0319
2023-12-29,61.8542
2023-12-30,61.8542
2023-12-31,61.8542
2024-01-01,61.8542
2024-01-02,62.1934
2024-01-03,58.9396
2024-01-04,59.5569
2024-01-05,60.9378
2024-01-06,60.9378
2024-01-07,60.9378
2024-01-08,62.8035
2024-01-09,62.1119
2024-01-10,61.1112
2024-01-11,59.1814
2024-01-12,56.7112
2024-01-13,56.7112
2024-01-14,56.7112
2024-01-15,56.7112
2024-01-16,57.1124
2024-01-17,55.5554
2024-01-18,53.8372
2024-01-19,56.8247
2024-01-20,56.8247
2024-01-21,56.8247
2024-01-22,56.058
2024-01-23,55.6898
2024-01-24,53.5471
2024-01-25,55.0982
2024-01-26,55.1656
2024-01-27,55.1656
2024-01-28,55.1656
2024-01-29,55.8842
2024-01-30,63.7776
2024-01-31,65.2906
2024-02-01,65.4514
2024-02-02,65.5457
2024-02-03,65.5457
2024-02-04,65.5457
2024-02-05,60.7415
2024-02-06,61.3692
2024-02-07,63.1227
2024-02-08,62.8234
2024-02-09,62.4297
2024-02-10,62.4297
2024-02-11,62.4297
2024-02-12,64.2821
2024-02-13,60.149
2024-02-14,60.3123
2024-02-15,61.9777
2024-02-16,60.7443
2024-02-17,60.7443
2024-02-18,60.7443
2024-02-19,60.7443
2024-02-20,61.5896
2024-02-21,62.8702
2024-02-22,62.1998
2024-02-23,62.9891
2024-02-24,62.9891
2024-02-25,62.9891
2024-02-26,63.425
2024-02-27,64.4798
2024-02-28,65.6619
2024-02-29,66.8571
2024-03-01,66.8825
2024-03-02,66.8825
2024-03-03,66.8825
2024-03-04,66.5661
2024-03-05,65.0803
2024-03-06,62.5031
2024-03-07,58.6583
2024-03-08,59.1457
2024-03-09,59.1457
2024-03-10,59.1457
2024-03-11,59.2451
2024-03-12,57.6958
2024-03-13,61.1449
2024-03-14,57.1081
2024-03-15,61.0664
2024-03-16,61.0664
2024-03-17,61.0664
2024-03-18,61.4318
2024-03-19,63.3218
2024-03-20,66.6092
2024-03-21,67.8761
2024-03-22,66.2341
2024-03-23,66.2341
2024-03-24,66.2341
2024-03-25,67.3464
2024-03-26,68.3372
2024-03-27,69.5888
2024-03-28,71.1106
2024-03-29,71.1106
2024-03-30,71.1106
2024-03-31,71.1106
2024-04-01,71.2086
2024-04-02,68.7466
2024-04-03,69.3485
2024-04-04,62.7012
2024-04-05,64.0182
2024-04-06,64.0182
2024-04-07,64.0182
2024-04-08,64.2791
