,WHR US Equity
2020-05-17,49.9314
2020-05-18,53.7434
2020-05-19,53.6958
2020-05-20,53.8417
2020-05-21,53.897
2020-05-22,54.1812
2020-05-23,54.1812
2020-05-24,54.1812
2020-05-25,54.1812
2020-05-26,56.4991
2020-05-27,57.871
2020-05-28,54.2168
2020-05-29,54.2764
2020-05-30,54.2764
2020-05-31,54.2764
2020-06-01,55.0628
2020-06-02,56.782
2020-06-03,57.5678
2020-06-04,59.3373
2020-06-05,60.0529
2020-06-06,60.0529
2020-06-07,60.0529
2020-06-08,61.4977
2020-06-09,59.3645
2020-06-10,58.086
2020-06-11,52.154
2020-06-12,51.9823
2020-06-13,51.9823
2020-06-14,51.9823
2020-06-15,53.4431
2020-06-16,53.7426
2020-06-17,53.7029
2020-06-18,53.8748
2020-06-19,54.0828
2020-06-20,54.0828
2020-06-21,54.0828
2020-06-22,53.3738
2020-06-23,54.2035
2020-06-24,51.9939
2020-06-25,52.3964
2020-06-26,51.5681
2020-06-27,51.5681
2020-06-28,51.5681
2020-06-29,53.7609
2020-06-30,54.9162
2020-07-01,53.4703
2020-07-02,54.5346
2020-07-03,54.5346
2020-07-04,54.5346
2020-07-05,54.5346
2020-07-06,56.5936
2020-07-07,56.6834
2020-07-08,57.7968
2020-07-09,55.9961
2020-07-10,57.2001
2020-07-11,57.2001
2020-07-12,57.2001
2020-07-13,57.5985
2020-07-14,58.8172
2020-07-15,60.744
2020-07-16,61.2712
2020-07-17,60.0239
2020-07-18,60.0239
2020-07-19,60.0239
2020-07-20,60.263
2020-07-21,60.6043
2020-07-22,62.1094
2020-07-23,67.0012
2020-07-24,66.4869
2020-07-25,66.4869
2020-07-26,66.4869
2020-07-27,69.2749
2020-07-28,66.9896
2020-07-29,66.9377
2020-07-30,67.1035
2020-07-31,67.1461
2020-08-01,67.1461
2020-08-02,67.1461
2020-08-03,67.7316
2020-08-04,68.8421
2020-08-05,71.0799
2020-08-06,69.5365
2020-08-07,70.012
2020-08-08,70.012
2020-08-09,70.012
2020-08-10,71.3339
2020-08-11,70.7859
2020-08-12,71.5799
2020-08-13,71.4727
2020-08-14,72.3541
2020-08-15,72.3541
2020-08-16,72.3541
2020-08-17,72.7107
2020-08-18,72.7324
2020-08-19,73.5873
2020-08-20,72.1554
2020-08-21,70.0737
2020-08-22,70.0737
2020-08-23,70.0737
2020-08-24,70.322
2020-08-25,69.477
2020-08-26,68.8827
2020-08-27,67.9491
2020-08-28,68.4594
2020-08-29,68.4594
2020-08-30,68.4594
2020-08-31,67.236
2020-09-01,67.5207
2020-09-02,68.1403
2020-09-03,60.2472
2020-09-04,57.1606
2020-09-05,57.1606
2020-09-06,57.1606
2020-09-07,57.1606
2020-09-08,57.3637
2020-09-09,59.5346
2020-09-10,57.4927
2020-09-11,59.5251
2020-09-12,59.5251
2020-09-13,59.5251
2020-09-14,62.3154
2020-09-15,62.6193
2020-09-16,63.2645
2020-09-17,60.7081
2020-09-18,58.5713
2020-09-19,58.5713
2020-09-20,58.5713
2020-09-21,60.5929
2020-09-22,61.6716
2020-09-23,58.3098
2020-09-24,58.0777
2020-09-25,59.6505
2020-09-26,59.6505
2020-09-27,59.6505
2020-09-28,63.349
2020-09-29,59.8485
2020-09-30,61.4755
2020-10-01,60.9063
2020-10-02,61.4444
2020-10-03,61.4444
2020-10-04,61.4444
2020-10-05,65.654
2020-10-06,63.7116
2020-10-07,66.1303
2020-10-08,67.7547
2020-10-09,68.2268
2020-10-10,68.2268
2020-10-11,68.2268
2020-10-12,67.8109
2020-10-13,68.0003
2020-10-14,68.8496
2020-10-15,67.5619
2020-10-16,67.1711
2020-10-17,67.1711
2020-10-18,67.1711
2020-10-19,64.7473
2020-10-20,65.2536
2020-10-21,62.5117
2020-10-22,59.9641
2020-10-23,62.2292
2020-10-24,62.2292
2020-10-25,62.2292
2020-10-26,58.9852
2020-10-27,59.9244
2020-10-28,54.51
2020-10-29,53.1239
2020-10-30,52.1778
2020-10-31,52.1778
2020-11-01,52.1778
2020-11-02,56.5572
2020-11-03,59.0722
2020-11-04,56.7978
2020-11-05,58.9149
2020-11-06,60.2461
2020-11-07,60.2461
2020-11-08,60.2461
2020-11-09,48.4361
2020-11-10,49.5877
2020-11-11,50.5938
2020-11-12,50.0032
2020-11-13,52.3207
2020-11-14,52.3207
2020-11-15,52.3207
2020-11-16,52.2527
2020-11-17,53.4421
2020-11-18,54.9007
2020-11-19,54.6936
2020-11-20,54.8649
2020-11-21,54.8649
2020-11-22,54.8649
2020-11-23,57.599
2020-11-24,58.2965
2020-11-25,58.2322
2020-11-26,58.2322
2020-11-27,58.629
2020-11-28,58.629
2020-11-29,58.629
2020-11-30,54.5743
2020-12-01,54.0808
2020-12-02,48.4713
2020-12-03,50.1321
2020-12-04,48.6609
2020-12-05,48.6609
2020-12-06,48.6609
2020-12-07,51.1734
2020-12-08,49.2437
2020-12-09,49.1866
2020-12-10,47.8166
2020-12-11,48.6714
2020-12-12,48.6714
2020-12-13,48.6714
2020-12-14,48.7285
2020-12-15,51.3087
2020-12-16,50.4298
2020-12-17,52.4331
2020-12-18,51.0454
2020-12-19,51.0454
2020-12-20,51.0454
2020-12-21,50.038
2020-12-22,50.7108
2020-12-23,51.7224
2020-12-24,53.7584
2020-12-25,53.7584
2020-12-26,53.7584
2020-12-27,53.7584
2020-12-28,49.0612
2020-12-29,47.9836
2020-12-30,48.6809
2020-12-31,46.5647
2021-01-01,46.5647
2021-01-02,46.5647
2021-01-03,46.5647
2021-01-04,44.7138
2021-01-05,45.8488
2021-01-06,45.7904
2021-01-07,48.1825
2021-01-08,46.5648
2021-01-09,46.5648
2021-01-10,46.5648
2021-01-11,46.9671
2021-01-12,49.4876
2021-01-13,53.7523
2021-01-14,54.2203
2021-01-15,55.0925
2021-01-16,55.0925
2021-01-17,55.0925
2021-01-18,55.0925
2021-01-19,57.199
2021-01-20,55.2695
2021-01-21,54.8485
2021-01-22,56.4903
2021-01-23,56.4903
2021-01-24,56.4903
2021-01-25,58.8466
2021-01-26,60.4142
2021-01-27,62.98
2021-01-28,52.5016
2021-01-29,48.0804
2021-01-30,48.0804
2021-01-31,48.0804
2021-02-01,48.7702
2021-02-02,50.4161
2021-02-03,50.8714
2021-02-04,49.3559
2021-02-05,51.9782
2021-02-06,51.9782
2021-02-07,51.9782
2021-02-08,54.901
2021-02-09,54.3375
2021-02-10,53.4979
2021-02-11,52.9757
2021-02-12,54.4624
2021-02-13,54.4624
2021-02-14,54.4624
2021-02-15,54.4624
2021-02-16,52.5426
2021-02-17,51.4137
2021-02-18,49.9035
2021-02-19,52.0165
2021-02-20,52.0165
2021-02-21,52.0165
2021-02-22,50.6904
2021-02-23,50.7492
2021-02-24,51.1062
2021-02-25,48.9471
2021-02-26,49.9796
2021-02-27,49.9796
2021-02-28,49.9796
2021-03-01,53.742
2021-03-02,51.7956
2021-03-03,50.2406
2021-03-04,48.1454
2021-03-05,52.2687
2021-03-06,52.2687
2021-03-07,52.2687
2021-03-08,55.1818
2021-03-09,53.6002
2021-03-10,56.0218
2021-03-11,56.3881
2021-03-12,57.2937
2021-03-13,57.2937
2021-03-14,57.2937
2021-03-15,59.2778
2021-03-16,58.8601
2021-03-17,60.4401
2021-03-18,59.8328
2021-03-19,61.0774
2021-03-20,61.0774
2021-03-21,61.0774
2021-03-22,62.2354
2021-03-23,57.7702
2021-03-24,56.3001
2021-03-25,58.3331
2021-03-26,60.9236
2021-03-27,60.9236
2021-03-28,60.9236
2021-03-29,57.6067
2021-03-30,58.8653
2021-03-31,58.9063
2021-04-01,60.7264
2021-04-02,60.7264
2021-04-03,60.7264
2021-04-04,60.7264
2021-04-05,63.5004
2021-04-06,63.7776
2021-04-07,61.5289
2021-04-08,62.7451
2021-04-09,63.7517
2021-04-10,63.7517
2021-04-11,63.7517
2021-04-12,63.9275
2021-04-13,61.6967
2021-04-14,60.7043
2021-04-15,60.0801
2021-04-16,61.5639
2021-04-17,61.5639
2021-04-18,61.5639
2021-04-19,61.7366
2021-04-20,62.1873
2021-04-21,61.0834
2021-04-22,60.1307
2021-04-23,62.4385
2021-04-24,62.4385
2021-04-25,62.4385
2021-04-26,60.6571
2021-04-27,61.9475
2021-04-28,59.5108
2021-04-29,60.6851
2021-04-30,59.5215
2021-05-01,59.5215
2021-05-02,59.5215
2021-05-03,61.3656
2021-05-04,62.4241
2021-05-05,63.6535
2021-05-06,64.9006
2021-05-07,65.8817
2021-05-08,65.8817
2021-05-09,65.8817
2021-05-10,65.0889
2021-05-11,61.375
2021-05-12,57.5982
2021-05-13,60.132
2021-05-14,60.3377
2021-05-15,60.3377
2021-05-16,60.3377
2021-05-17,59.6037
2021-05-18,56.6287
2021-05-19,55.7213
2021-05-20,55.4113
2021-05-21,55.3273
2021-05-22,55.3273
2021-05-23,55.3273
2021-05-24,54.1969
2021-05-25,54.9645
2021-05-26,55.4536
2021-05-27,57.4224
2021-05-28,54.6916
2021-05-29,54.6916
2021-05-30,54.6916
2021-05-31,54.6916
2021-06-01,55.0747
2021-06-02,54.3996
2021-06-03,52.6081
2021-06-04,52.3426
2021-06-05,52.3426
2021-06-06,52.3426
2021-06-07,53.6396
2021-06-08,51.8239
2021-06-09,49.8957
2021-06-10,45.763
2021-06-11,47.787
2021-06-12,47.787
2021-06-13,47.787
2021-06-14,45.2166
2021-06-15,45.2229
2021-06-16,42.1444
2021-06-17,40.4171
2021-06-18,40.1063
2021-06-19,40.1063
2021-06-20,40.1063
2021-06-21,42.7455
2021-06-22,43.4521
2021-06-23,42.8943
2021-06-24,43.0661
2021-06-25,43.9867
2021-06-26,43.9867
2021-06-27,43.9867
2021-06-28,43.7483
2021-06-29,45.2543
2021-06-30,45.4476
2021-07-01,46.5469
2021-07-02,48.6255
2021-07-03,48.6255
2021-07-04,48.6255
2021-07-05,48.6255
2021-07-06,45.3827
2021-07-07,48.775
2021-07-08,47.3008
2021-07-09,50.5812
2021-07-10,50.5812
2021-07-11,50.5812
2021-07-12,50.5623
2021-07-13,46.802
2021-07-14,48.4456
2021-07-15,49.4561
2021-07-16,47.6146
2021-07-17,47.6146
2021-07-18,47.6146
2021-07-19,43.5586
2021-07-20,44.0798
2021-07-21,46.7025
2021-07-22,45.3142
2021-07-23,48.3079
2021-07-24,48.3079
2021-07-25,48.3079
2021-07-26,48.6981
2021-07-27,48.269
2021-07-28,48.5604
2021-07-29,51.3934
2021-07-30,49.5818
2021-07-31,49.5818
2021-08-01,49.5818
2021-08-02,49.5943
2021-08-03,51.688
2021-08-04,49.0577
2021-08-05,49.7457
2021-08-06,48.956
2021-08-07,48.956
2021-08-08,48.956
2021-08-09,49.0548
2021-08-10,50.6109
2021-08-11,54.5537
2021-08-12,55.2663
2021-08-13,56.2374
2021-08-14,56.2374
2021-08-15,56.2374
2021-08-16,56.4434
2021-08-17,50.3256
2021-08-18,48.1688
2021-08-19,47.6219
2021-08-20,48.8178
2021-08-21,48.8178
2021-08-22,48.8178
2021-08-23,48.2206
2021-08-24,48.8149
2021-08-25,50.6263
2021-08-26,49.714
2021-08-27,52.8214
2021-08-28,52.8214
2021-08-29,52.8214
2021-08-30,51.4488
2021-08-31,49.8628
2021-09-01,51.2862
2021-09-02,52.9946
2021-09-03,52.6003
2021-09-04,52.6003
2021-09-05,52.6003
2021-09-06,52.6003
2021-09-07,47.144
2021-09-08,46.364
2021-09-09,47.125
2021-09-10,46.2085
2021-09-11,46.2085
2021-09-12,46.2085
2021-09-13,48.2425
2021-09-14,46.7266
2021-09-15,47.4506
2021-09-16,44.6587
2021-09-17,43.4687
2021-09-18,43.4687
2021-09-19,43.4687
2021-09-20,42.5686
2021-09-21,40.693
2021-09-22,42.0297
2021-09-23,43.298
2021-09-24,44.1709
2021-09-25,44.1709
2021-09-26,44.1709
2021-09-27,45.6664
2021-09-28,44.649
2021-09-29,45.5171
2021-09-30,40.9121
2021-10-01,41.9674
2021-10-02,41.9674
2021-10-03,41.9674
2021-10-04,42.0625
2021-10-05,41.2578
2021-10-06,39.5995
2021-10-07,42.7851
2021-10-08,39.3934
2021-10-09,39.3934
2021-10-10,39.3934
2021-10-11,39.2214
2021-10-12,40.2359
2021-10-13,39.4503
2021-10-14,44.4986
2021-10-15,45.9675
2021-10-16,45.9675
2021-10-17,45.9675
2021-10-18,45.9118
2021-10-19,45.287
2021-10-20,47.9515
2021-10-21,47.0689
2021-10-22,50.9317
2021-10-23,50.9317
2021-10-24,50.9317
2021-10-25,47.6402
2021-10-26,46.1965
2021-10-27,43.9303
2021-10-28,49.2646
2021-10-29,49.6631
2021-10-30,49.6631
2021-10-31,49.6631
2021-11-01,51.8483
2021-11-02,52.4309
2021-11-03,53.9561
2021-11-04,54.0201
2021-11-05,53.9919
2021-11-06,53.9919
2021-11-07,53.9919
2021-11-08,54.2763
2021-11-09,55.7882
2021-11-10,55.8189
2021-11-11,58.1586
2021-11-12,61.9961
2021-11-13,61.9961
2021-11-14,61.9961
2021-11-15,63.1233
2021-11-16,63.4823
2021-11-17,61.5558
2021-11-18,59.9827
2021-11-19,59.7182
2021-11-20,59.7182
2021-11-21,59.7182
2021-11-22,60.4677
2021-11-23,60.8362
2021-11-24,60.8271
2021-11-25,60.8271
2021-11-26,56.2849
2021-11-27,56.2849
2021-11-28,56.2849
2021-11-29,53.7434
2021-11-30,50.0818
2021-12-01,49.1471
2021-12-02,52.9046
2021-12-03,53.5615
2021-12-04,53.5615
2021-12-05,53.5615
2021-12-06,56.6133
2021-12-07,57.4687
2021-12-08,56.2001
2021-12-09,54.7613
2021-12-10,57.133
2021-12-11,57.133
2021-12-12,57.133
2021-12-13,55.7464
2021-12-14,57.9502
2021-12-15,61.0202
2021-12-16,61.2308
2021-12-17,55.3931
2021-12-18,55.3931
2021-12-19,55.3931
2021-12-20,49.1556
2021-12-21,49.8493
2021-12-22,51.5176
2021-12-23,53.1252
2021-12-24,53.1252
2021-12-25,53.1252
2021-12-26,53.1252
2021-12-27,54.8884
2021-12-28,54.946
2021-12-29,56.1817
2021-12-30,55.8446
2021-12-31,56.9562
2022-01-01,56.9562
2022-01-02,56.9562
2022-01-03,55.592
2022-01-04,59.093
2022-01-05,56.4867
2022-01-06,55.243
2022-01-07,51.1098
2022-01-08,51.1098
2022-01-09,51.1098
2022-01-10,48.5399
2022-01-11,51.2209
2022-01-12,50.0855
2022-01-13,50.9186
2022-01-14,45.8113
2022-01-15,45.8113
2022-01-16,45.8113
2022-01-17,45.8113
2022-01-18,42.5214
2022-01-19,41.3058
2022-01-20,39.1091
2022-01-21,39.1825
2022-01-22,39.1825
2022-01-23,39.1825
2022-01-24,42.5723
2022-01-25,43.0979
2022-01-26,42.8926
2022-01-27,39.5771
2022-01-28,42.7167
2022-01-29,42.7167
2022-01-30,42.7167
2022-01-31,45.4519
2022-02-01,44.6969
2022-02-02,46.2105
2022-02-03,43.7089
2022-02-04,42.1975
2022-02-05,42.1975
2022-02-06,42.1975
2022-02-07,41.4439
2022-02-08,41.6607
2022-02-09,44.8991
2022-02-10,42.0786
2022-02-11,40.5255
2022-02-12,40.5255
2022-02-13,40.5255
2022-02-14,41.0722
2022-02-15,45.3193
2022-02-16,46.3452
2022-02-17,45.7034
2022-02-18,45.5267
2022-02-19,45.5267
2022-02-20,45.5267
2022-02-21,45.5267
2022-02-22,42.588
2022-02-23,41.1036
2022-02-24,44.3101
2022-02-25,47.5271
2022-02-26,47.5271
2022-02-27,47.5271
2022-02-28,46.1291
2022-03-01,46.1114
2022-03-02,48.8017
2022-03-03,50.2014
2022-03-04,47.6197
2022-03-05,47.6197
2022-03-06,47.6197
2022-03-07,41.9586
2022-03-08,43.2744
2022-03-09,45.1715
2022-03-10,42.0844
2022-03-11,41.1338
2022-03-12,41.1338
2022-03-13,41.1338
2022-03-14,41.5271
2022-03-15,43.485
2022-03-16,45.18
2022-03-17,46.0812
2022-03-18,45.7748
2022-03-19,45.7748
2022-03-20,45.7748
2022-03-21,42.6361
2022-03-22,43.6653
2022-03-23,41.3942
2022-03-24,41.3868
2022-03-25,40.8552
2022-03-26,40.8552
2022-03-27,40.8552
2022-03-28,41.473
2022-03-29,43.9652
2022-03-30,41.2865
2022-03-31,38.5858
2022-04-01,38.4684
2022-04-02,38.4684
2022-04-03,38.4684
2022-04-04,39.9415
2022-04-05,39.0974
2022-04-06,37.3817
2022-04-07,37.7951
2022-04-08,39.7875
2022-04-09,39.7875
2022-04-10,39.7875
2022-04-11,42.209
2022-04-12,41.483
2022-04-13,42.9042
2022-04-14,40.2904
2022-04-15,40.2904
2022-04-16,40.2904
2022-04-17,40.2904
2022-04-18,40.4211
2022-04-19,43.6225
2022-04-20,44.4467
2022-04-21,44.4521
2022-04-22,42.6001
2022-04-23,42.6001
2022-04-24,42.6001
2022-04-25,45.3779
2022-04-26,49.5259
2022-04-27,47.6563
2022-04-28,48.7489
2022-04-29,47.0583
2022-04-30,47.0583
2022-05-01,47.0583
2022-05-02,48.8871
2022-05-03,51.2826
2022-05-04,54.5934
2022-05-05,50.8354
2022-05-06,51.286
2022-05-07,51.286
2022-05-08,51.286
2022-05-09,52.2471
2022-05-10,50.0889
2022-05-11,45.1865
2022-05-12,47.786
2022-05-13,48.0011
2022-05-14,48.0011
2022-05-15,48.0011
2022-05-16,47.1847
2022-05-17,49.671
2022-05-18,44.9511
2022-05-19,44.6731
2022-05-20,45.5728
2022-05-21,45.5728
2022-05-22,45.5728
2022-05-23,45.605
2022-05-24,43.3436
2022-05-25,46.1037
2022-05-26,48.3277
2022-05-27,49.9439
2022-05-28,49.9439
2022-05-29,49.9439
2022-05-30,49.9439
2022-05-31,50.5383
2022-06-01,48.9773
2022-06-02,48.9773
2022-06-03,47.0934
2022-06-04,47.0934
2022-06-05,47.0934
2022-06-06,46.9851
2022-06-07,45.8814
2022-06-08,44.7122
2022-06-09,44.8612
2022-06-10,42.3155
2022-06-11,42.3155
2022-06-12,42.3155
2022-06-13,39.9303
2022-06-14,38.995
2022-06-15,39.0852
2022-06-16,36.2877
2022-06-17,38.4342
2022-06-18,38.4342
2022-06-19,38.4342
2022-06-20,38.4342
2022-06-21,39.4176
2022-06-22,39.3368
2022-06-23,45.0465
2022-06-24,46.3878
2022-06-25,46.3878
2022-06-26,46.3878
2022-06-27,45.3664
2022-06-28,44.2045
2022-06-29,42.8927
2022-06-30,41.774
2022-07-01,43.2258
2022-07-02,43.2258
2022-07-03,43.2258
2022-07-04,43.2258
2022-07-05,44.8776
2022-07-06,44.2621
2022-07-07,45.8205
2022-07-08,45.1847
2022-07-09,45.1847
2022-07-10,45.1847
2022-07-11,44.8938
2022-07-12,47.1413
2022-07-13,46.7186
2022-07-14,44.7771
2022-07-15,44.8455
2022-07-16,44.8455
2022-07-17,44.8455
2022-07-18,45.9648
2022-07-19,48.1529
2022-07-20,49.2913
2022-07-21,49.9602
2022-07-22,49.537
2022-07-23,49.537
2022-07-24,49.537
2022-07-25,47.8386
2022-07-26,49.9495
2022-07-27,50.3584
2022-07-28,53.8924
2022-07-29,52.2419
2022-07-30,52.2419
2022-07-31,52.2419
2022-08-01,53.6383
2022-08-02,49.2873
2022-08-03,48.4869
2022-08-04,49.5155
2022-08-05,49.7584
2022-08-06,49.7584
2022-08-07,49.7584
2022-08-08,47.7959
2022-08-09,44.7149
2022-08-10,49.1104
2022-08-11,49.1736
2022-08-12,49.4656
2022-08-13,49.4656
2022-08-14,49.4656
2022-08-15,51.1176
2022-08-16,53.761
2022-08-17,52.2845
2022-08-18,52.1544
2022-08-19,49.6699
2022-08-20,49.6699
2022-08-21,49.6699
2022-08-22,47.8397
2022-08-23,48.011
2022-08-24,48.0992
2022-08-25,50.8752
2022-08-26,46.1138
2022-08-27,46.1138
2022-08-28,46.1138
2022-08-29,45.2783
2022-08-30,45.3807
2022-08-31,44.7691
2022-09-01,44.0375
2022-09-02,43.2803
2022-09-03,43.2803
2022-09-04,43.2803
2022-09-05,43.2803
2022-09-06,41.9248
2022-09-07,44.2288
2022-09-08,45.1153
2022-09-09,47.9254
2022-09-10,47.9254
2022-09-11,47.9254
2022-09-12,47.7883
2022-09-13,41.0326
2022-09-14,40.6056
2022-09-15,40.7584
2022-09-16,40.3706
2022-09-17,40.3706
2022-09-18,40.3706
2022-09-19,41.8864
2022-09-20,39.8071
2022-09-21,39.6255
2022-09-22,38.5388
2022-09-23,38.9993
2022-09-24,38.9993
2022-09-25,38.9993
2022-09-26,37.4273
2022-09-27,37.3392
2022-09-28,40.9471
2022-09-29,38.8191
2022-09-30,37.5277
2022-10-01,37.5277
2022-10-02,37.5277
2022-10-03,41.5574
2022-10-04,45.3105
2022-10-05,44.3986
2022-10-06,43.6224
2022-10-07,41.5684
2022-10-08,41.5684
2022-10-09,41.5684
2022-10-10,43.1645
2022-10-11,44.3393
2022-10-12,44.3459
2022-10-13,44.6046
2022-10-14,42.3947
2022-10-15,42.3947
2022-10-16,42.3947
2022-10-17,43.5877
2022-10-18,45.7679
2022-10-19,42.4088
2022-10-20,39.359
2022-10-21,39.3091
2022-10-22,39.3091
2022-10-23,39.3091
2022-10-24,40.5003
2022-10-25,43.3093
2022-10-26,42.174
2022-10-27,42.3745
2022-10-28,45.6552
2022-10-29,45.6552
2022-10-30,45.6552
2022-10-31,44.7532
2022-11-01,44.2817
2022-11-02,41.3065
2022-11-03,40.1372
2022-11-04,42.9912
2022-11-05,42.9912
2022-11-06,42.9912
2022-11-07,45.2522
2022-11-08,48.1677
2022-11-09,46.3018
2022-11-10,52.6618
2022-11-11,55.8904
2022-11-12,55.8904
2022-11-13,55.8904
2022-11-14,53.8932
2022-11-15,54.6168
2022-11-16,51.8347
2022-11-17,51.9581
2022-11-18,51.7388
2022-11-19,51.7388
2022-11-20,51.7388
2022-11-21,50.5358
2022-11-22,51.5043
2022-11-23,52.1996
2022-11-24,52.1996
2022-11-25,52.4276
2022-11-26,52.4276
2022-11-27,52.4276
2022-11-28,49.5465
2022-11-29,50.7678
2022-11-30,51.0797
2022-12-01,52.4895
2022-12-02,50.7282
2022-12-03,50.7282
2022-12-04,50.7282
2022-12-05,48.0481
2022-12-06,48.2907
2022-12-07,48.8466
2022-12-08,50.4391
2022-12-09,49.489
2022-12-10,49.489
2022-12-11,49.489
2022-12-12,51.6994
2022-12-13,51.7114
2022-12-14,50.7518
2022-12-15,49.4978
2022-12-16,47.8766
2022-12-17,47.8766
2022-12-18,47.8766
2022-12-19,46.6947
2022-12-20,45.1745
2022-12-21,48.0578
2022-12-22,47.0631
2022-12-23,48.4464
2022-12-24,48.4464
2022-12-25,48.4464
2022-12-26,48.4464
2022-12-27,48.4944
2022-12-28,46.3633
2022-12-29,49.6204
2022-12-30,48.567
2022-12-31,48.567
2023-01-01,48.567
2023-01-02,48.567
2023-01-03,50.0843
2023-01-04,52.9319
2023-01-05,53.8577
2023-01-06,54.9013
2023-01-07,54.9013
2023-01-08,54.9013
2023-01-09,55.4051
2023-01-10,56.8072
2023-01-11,56.4648
2023-01-12,56.3689
2023-01-13,56.4645
2023-01-14,56.4645
2023-01-15,56.4645
2023-01-16,56.4645
2023-01-17,56.862
2023-01-18,53.1271
2023-01-19,49.5178
2023-01-20,53.1234
2023-01-21,53.1234
2023-01-22,53.1234
2023-01-23,53.9533
2023-01-24,54.3456
2023-01-25,53.8014
2023-01-26,52.2851
2023-01-27,54.9837
2023-01-28,54.9837
2023-01-29,54.9837
2023-01-30,54.5403
2023-01-31,55.8875
2023-02-01,56.4798
2023-02-02,58.0485
2023-02-03,54.733
2023-02-04,54.733
2023-02-05,54.733
2023-02-06,50.9581
2023-02-07,50.6972
2023-02-08,46.7993
2023-02-09,45.0033
2023-02-10,45.3091
2023-02-11,45.3091
2023-02-12,45.3091
2023-02-13,49.7065
2023-02-14,51.6702
2023-02-15,49.8205
2023-02-16,48.0477
2023-02-17,47.9698
2023-02-18,47.9698
2023-02-19,47.9698
2023-02-20,47.9698
2023-02-21,45.3638
2023-02-22,45.0619
2023-02-23,45.6197
2023-02-24,44.3188
2023-02-25,44.3188
2023-02-26,44.3188
2023-02-27,44.2229
2023-02-28,43.5982
2023-03-01,42.6821
2023-03-02,44.9599
2023-03-03,46.0233
2023-03-04,46.0233
2023-03-05,46.0233
2023-03-06,44.9619
2023-03-07,43.216
2023-03-08,44.9485
2023-03-09,43.2738
2023-03-10,41.4033
2023-03-11,41.4033
2023-03-12,41.4033
2023-03-13,41.7765
2023-03-14,41.9351
2023-03-15,39.8286
2023-03-16,40.4878
