,ENPH US Equity
2020-07-13,52.6878
2020-07-14,55.2635
2020-07-15,56.6821
2020-07-16,56.4941
2020-07-17,57.5822
2020-07-18,57.5822
2020-07-19,57.5822
2020-07-20,60.3463
2020-07-21,58.0876
2020-07-22,58.7294
2020-07-23,58.3427
2020-07-24,56.4485
2020-07-25,56.4485
2020-07-26,56.4485
2020-07-27,58.2333
2020-07-28,53.8045
2020-07-29,55.1412
2020-07-30,55.1554
2020-07-31,56.034
2020-08-01,56.034
2020-08-02,56.034
2020-08-03,56.6461
2020-08-04,61.6731
2020-08-05,64.9536
2020-08-06,61.6803
2020-08-07,62.4747
2020-08-08,62.4747
2020-08-09,62.4747
2020-08-10,61.5764
2020-08-11,57.6811
2020-08-12,59.928
2020-08-13,61.9124
2020-08-14,60.4685
2020-08-15,60.4685
2020-08-16,60.4685
2020-08-17,61.4947
2020-08-18,61.5491
2020-08-19,61.7334
2020-08-20,59.5839
2020-08-21,59.6142
2020-08-22,59.6142
2020-08-23,59.6142
2020-08-24,59.7516
2020-08-25,61.3407
2020-08-26,60.6753
2020-08-27,58.9497
2020-08-28,60.6231
2020-08-29,60.6231
2020-08-30,60.6231
2020-08-31,61.3687
2020-09-01,62.2875
2020-09-02,60.5854
2020-09-03,52.4903
2020-09-04,51.2269
2020-09-05,51.2269
2020-09-06,51.2269
2020-09-07,51.2269
2020-09-08,50.3843
2020-09-09,52.3367
2020-09-10,51.0782
2020-09-11,50.301
2020-09-12,50.301
2020-09-13,50.301
2020-09-14,53.5133
2020-09-15,55.3298
2020-09-16,55.7784
2020-09-17,51.06
2020-09-18,52.0457
2020-09-19,52.0457
2020-09-20,52.0457
2020-09-21,53.7328
2020-09-22,54.7478
2020-09-23,53.1812
2020-09-24,52.4993
2020-09-25,55.3956
2020-09-26,55.3956
2020-09-27,55.3956
2020-09-28,58.2247
2020-09-29,59.7778
2020-09-30,60.7925
2020-10-01,64.3857
2020-10-02,64.829
2020-10-03,64.829
2020-10-04,64.829
2020-10-05,68.2186
2020-10-06,68.4333
2020-10-07,71.9245
2020-10-08,69.9182
2020-10-09,71.2349
2020-10-10,71.2349
2020-10-11,71.2349
2020-10-12,67.3015
2020-10-13,68.1517
2020-10-14,69.0225
2020-10-15,69.666
2020-10-16,69.7146
2020-10-17,69.7146
2020-10-18,69.7146
2020-10-19,71.1323
2020-10-20,71.6494
2020-10-21,60.3773
2020-10-22,61.2113
2020-10-23,61.1216
2020-10-24,61.1216
2020-10-25,61.1216
2020-10-26,61.2751
2020-10-27,57.7785
2020-10-28,59.7491
2020-10-29,59.5428
2020-10-30,56.5656
2020-10-31,56.5656
2020-11-01,56.5656
2020-11-02,59.2995
2020-11-03,59.7199
2020-11-04,60.3825
2020-11-05,66.0304
2020-11-06,66.8199
2020-11-07,66.8199
2020-11-08,66.8199
2020-11-09,63.1734
2020-11-10,58.5125
2020-11-11,62.6095
2020-11-12,60.798
2020-11-13,60.4496
2020-11-14,60.4496
2020-11-15,60.4496
2020-11-16,61.6735
2020-11-17,63.4896
2020-11-18,63.3699
2020-11-19,64.7353
2020-11-20,64.9734
2020-11-21,64.9734
2020-11-22,64.9734
2020-11-23,66.5873
2020-11-24,67.1024
2020-11-25,68.079
2020-11-26,68.079
2020-11-27,68.5508
2020-11-28,68.5508
2020-11-29,68.5508
2020-11-30,65.8544
2020-12-01,61.0482
2020-12-02,60.5038
2020-12-03,60.3465
2020-12-04,61.4589
2020-12-05,61.4589
2020-12-06,61.4589
2020-12-07,60.7387
2020-12-08,62.8783
2020-12-09,58.3392
2020-12-10,59.9198
2020-12-11,63.1089
2020-12-12,63.1089
2020-12-13,63.1089
2020-12-14,64.826
2020-12-15,69.2431
2020-12-16,69.9656
2020-12-17,70.0193
2020-12-18,70.2525
2020-12-19,70.2525
2020-12-20,70.2525
2020-12-21,71.8719
2020-12-22,73.3982
2020-12-23,74.0819
2020-12-24,74.3215
2020-12-25,74.3215
2020-12-26,74.3215
2020-12-27,74.3215
2020-12-28,70.5997
2020-12-29,67.4661
2020-12-30,68.2192
2020-12-31,68.9118
2021-01-01,68.9118
2021-01-02,68.9118
2021-01-03,68.9118
2021-01-04,66.9912
2021-01-05,69.5062
2021-01-06,74.3062
2021-01-07,76.1472
2021-01-08,72.8442
2021-01-09,72.8442
2021-01-10,72.8442
2021-01-11,70.0094
2021-01-12,70.9898
2021-01-13,69.6193
2021-01-14,70.6937
2021-01-15,62.5706
2021-01-16,62.5706
2021-01-17,62.5706
2021-01-18,62.5706
2021-01-19,65.0083
2021-01-20,64.2471
2021-01-21,66.9495
2021-01-22,66.9413
2021-01-23,66.9413
2021-01-24,66.9413
2021-01-25,63.1803
2021-01-26,57.6583
2021-01-27,54.9714
2021-01-28,58.5101
2021-01-29,55.0473
2021-01-30,55.0473
2021-01-31,55.0473
2021-02-01,55.9911
2021-02-02,57.4482
2021-02-03,58.2908
2021-02-04,58.0632
2021-02-05,57.2714
2021-02-06,57.2714
2021-02-07,57.2714
2021-02-08,58.3992
2021-02-09,58.9347
2021-02-10,59.4121
2021-02-11,58.347
2021-02-12,60.1819
2021-02-13,60.1819
2021-02-14,60.1819
2021-02-15,60.1819
2021-02-16,55.7346
2021-02-17,54.4047
2021-02-18,51.7925
2021-02-19,54.1757
2021-02-20,54.1757
2021-02-21,54.1757
2021-02-22,48.1251
2021-02-23,48.942
2021-02-24,51.5421
2021-02-25,48.1135
2021-02-26,50.3144
2021-02-27,50.3144
2021-02-28,50.3144
2021-03-01,52.7912
2021-03-02,49.1878
2021-03-03,46.8203
2021-03-04,44.4659
2021-03-05,43.2003
2021-03-06,43.2003
2021-03-07,43.2003
2021-03-08,41.0087
2021-03-09,45.1756
2021-03-10,46.0592
2021-03-11,49.0019
2021-03-12,48.8673
2021-03-13,48.8673
2021-03-14,48.8673
2021-03-15,50.9574
2021-03-16,49.2282
2021-03-17,48.6861
2021-03-18,45.4933
2021-03-19,47.0095
2021-03-20,47.0095
2021-03-21,47.0095
2021-03-22,48.4227
2021-03-23,47.3331
2021-03-24,45.6802
2021-03-25,45.8028
2021-03-26,46.6957
2021-03-27,46.6957
2021-03-28,46.6957
2021-03-29,44.5933
2021-03-30,46.708
2021-03-31,49.436
2021-04-01,49.5584
2021-04-02,49.5584
2021-04-03,49.5584
2021-04-04,49.5584
2021-04-05,46.6331
2021-04-06,48.6419
2021-04-07,46.9409
2021-04-08,47.6874
2021-04-09,47.2947
2021-04-10,47.2947
2021-04-11,47.2947
2021-04-12,47.4255
2021-04-13,47.7404
2021-04-14,47.456
2021-04-15,45.9864
2021-04-16,47.1538
2021-04-17,47.1538
2021-04-18,47.1538
2021-04-19,45.0373
2021-04-20,46.6731
2021-04-21,48.8448
2021-04-22,50.3464
2021-04-23,51.8806
2021-04-24,51.8806
2021-04-25,51.8806
2021-04-26,53.2736
2021-04-27,52.8418
2021-04-28,46.7268
2021-04-29,45.929
2021-04-30,44.9894
2021-05-01,44.9894
2021-05-02,44.9894
2021-05-03,44.3472
2021-05-04,42.4532
2021-05-05,42.2465
2021-05-06,41.1685
2021-05-07,41.4874
2021-05-08,41.4874
2021-05-09,41.4874
2021-05-10,40.412
2021-05-11,41.4819
2021-05-12,40.5128
2021-05-13,39.9315
2021-05-14,41.6797
2021-05-15,41.6797
2021-05-16,41.6797
2021-05-17,41.3522
2021-05-18,42.7517
2021-05-19,45.4388
2021-05-20,48.8337
2021-05-21,48.9692
2021-05-22,48.9692
2021-05-23,48.9692
2021-05-24,48.5614
2021-05-25,47.8768
2021-05-26,49.3017
2021-05-27,49.0771
2021-05-28,49.3192
2021-05-29,49.3192
2021-05-30,49.3192
2021-05-31,49.3192
2021-06-01,48.1634
2021-06-02,48.0762
2021-06-03,46.4526
2021-06-04,46.6633
2021-06-05,46.6633
2021-06-06,46.6633
2021-06-07,47.6981
2021-06-08,48.3271
2021-06-09,47.5593
2021-06-10,50.0198
2021-06-11,51.3329
2021-06-12,51.3329
2021-06-13,51.3329
2021-06-14,51.5216
2021-06-15,50.4588
2021-06-16,53.0638
2021-06-17,56.3944
2021-06-18,57.5995
2021-06-19,57.5995
2021-06-20,57.5995
2021-06-21,56.4415
2021-06-22,57.7792
2021-06-23,58.6934
2021-06-24,58.8595
2021-06-25,60.2994
2021-06-26,60.2994
2021-06-27,60.2994
2021-06-28,63.9546
2021-06-29,62.7446
2021-06-30,61.7846
2021-07-01,61.5411
2021-07-02,62.5111
2021-07-03,62.5111
2021-07-04,62.5111
2021-07-05,62.5111
2021-07-06,63.2092
2021-07-07,59.8556
2021-07-08,58.8787
2021-07-09,60.1788
2021-07-10,60.1788
2021-07-11,60.1788
2021-07-12,60.7823
2021-07-13,59.9694
2021-07-14,53.9969
2021-07-15,51.7856
2021-07-16,51.0619
2021-07-17,51.0619
2021-07-18,51.0619
2021-07-19,51.7556
2021-07-20,54.2519
2021-07-21,56.8626
2021-07-22,56.4945
2021-07-23,56.1581
2021-07-24,56.1581
2021-07-25,56.1581
2021-07-26,55.4837
2021-07-27,53.7822
2021-07-28,56.8497
2021-07-29,57.0701
2021-07-30,59.5857
2021-07-31,59.5857
2021-08-01,59.5857
2021-08-02,56.6309
2021-08-03,59.663
2021-08-04,60.0609
2021-08-05,55.5278
2021-08-06,54.0343
2021-08-07,54.0343
2021-08-08,54.0343
2021-08-09,55.9567
2021-08-10,55.3518
2021-08-11,54.6041
2021-08-12,54.1835
2021-08-13,51.5972
2021-08-14,51.5972
2021-08-15,51.5972
2021-08-16,48.7427
2021-08-17,47.2703
2021-08-18,46.9057
2021-08-19,47.0813
2021-08-20,48.3847
2021-08-21,48.3847
2021-08-22,48.3847
2021-08-23,50.9067
2021-08-24,51.1752
2021-08-25,51.1709
2021-08-26,50.9604
2021-08-27,52.0488
2021-08-28,52.0488
2021-08-29,52.0488
2021-08-30,53.2194
2021-08-31,51.3374
2021-09-01,52.496
2021-09-02,52.6944
2021-09-03,51.2731
2021-09-04,51.2731
2021-09-05,51.2731
2021-09-06,51.2731
2021-09-07,48.8651
2021-09-08,46.5431
2021-09-09,45.695
2021-09-10,44.3941
2021-09-11,44.3941
2021-09-12,44.3941
2021-09-13,45.3525
2021-09-14,44.4456
2021-09-15,43.4297
2021-09-16,44.1177
2021-09-17,46.3155
2021-09-18,46.3155
2021-09-19,46.3155
2021-09-20,42.7323
2021-09-21,43.7185
2021-09-22,45.7656
2021-09-23,45.8229
2021-09-24,43.7983
2021-09-25,43.7983
2021-09-26,43.7983
2021-09-27,44.5596
2021-09-28,42.7004
2021-09-29,41.7436
2021-09-30,42.6472
2021-10-01,45.6414
2021-10-02,45.6414
2021-10-03,45.6414
2021-10-04,41.3604
2021-10-05,42.6426
2021-10-06,45.8199
2021-10-07,47.5964
2021-10-08,46.3599
2021-10-09,46.3599
2021-10-10,46.3599
2021-10-11,49.6152
2021-10-12,53.2637
2021-10-13,54.5995
2021-10-14,54.8254
2021-10-15,54.4029
2021-10-16,54.4029
2021-10-17,54.4029
2021-10-18,57.2002
2021-10-19,59.7679
2021-10-20,56.3357
2021-10-21,56.1918
2021-10-22,54.6984
2021-10-23,54.6984
2021-10-24,54.6984
2021-10-25,55.7693
2021-10-26,52.9383
2021-10-27,65.8012
2021-10-28,67.5683
2021-10-29,69.0097
2021-10-30,69.0097
2021-10-31,69.0097
2021-11-01,70.5039
2021-11-02,69.6595
2021-11-03,69.1995
2021-11-04,70.3819
2021-11-05,68.2654
2021-11-06,68.2654
2021-11-07,68.2654
2021-11-08,69.028
2021-11-09,68.0144
2021-11-10,64.5371
2021-11-11,68.5363
2021-11-12,68.753
2021-11-13,68.753
2021-11-14,68.753
2021-11-15,65.8828
2021-11-16,67.2893
2021-11-17,67.9392
2021-11-18,67.7773
2021-11-19,70.3293
2021-11-20,70.3293
2021-11-21,70.3293
2021-11-22,67.5657
2021-11-23,63.4292
2021-11-24,64.4057
2021-11-25,64.4057
2021-11-26,61.5666
2021-11-27,61.5666
2021-11-28,61.5666
2021-11-29,63.5758
2021-11-30,61.1858
2021-12-01,56.856
2021-12-02,56.2729
2021-12-03,51.0594
2021-12-04,51.0594
2021-12-05,51.0594
2021-12-06,49.9469
2021-12-07,52.4266
2021-12-08,53.1872
2021-12-09,50.6441
2021-12-10,50.2868
2021-12-11,50.2868
2021-12-12,50.2868
2021-12-13,49.8763
2021-12-14,46.918
2021-12-15,47.4135
2021-12-16,44.1444
2021-12-17,43.7329
2021-12-18,43.7329
2021-12-19,43.7329
2021-12-20,41.354
2021-12-21,44.447
2021-12-22,44.5442
2021-12-23,44.2625
2021-12-24,44.2625
2021-12-25,44.2625
2021-12-26,44.2625
2021-12-27,44.4255
2021-12-28,43.9399
2021-12-29,43.5974
2021-12-30,43.9194
2021-12-31,42.9823
2022-01-01,42.9823
2022-01-02,42.9823
2022-01-03,43.5247
2022-01-04,41.8421
2022-01-05,36.8121
2022-01-06,35.6124
2022-01-07,34.3236
2022-01-08,34.3236
2022-01-09,34.3236
2022-01-10,35.0878
2022-01-11,35.6225
2022-01-12,35.9272
2022-01-13,34.6516
2022-01-14,34.5093
2022-01-15,34.5093
2022-01-16,34.5093
2022-01-17,34.5093
2022-01-18,33.0163
2022-01-19,32.7326
2022-01-20,32.7816
2022-01-21,30.942
2022-01-22,30.942
2022-01-23,30.942
2022-01-24,31.8906
2022-01-25,30.7459
2022-01-26,30.5585
2022-01-27,30.1822
2022-01-28,32.0734
2022-01-29,32.0734
2022-01-30,32.0734
2022-01-31,39.3326
2022-02-01,40.2081
2022-02-02,39.364
2022-02-03,37.656
2022-02-04,40.9948
2022-02-05,40.9948
2022-02-06,40.9948
2022-02-07,40.8696
2022-02-08,42.3464
2022-02-09,48.5445
2022-02-10,46.3935
2022-02-11,43.9088
2022-02-12,43.9088
2022-02-13,43.9088
2022-02-14,43.4355
2022-02-15,46.9191
2022-02-16,46.8442
2022-02-17,45.2186
2022-02-18,43.0298
2022-02-19,43.0298
2022-02-20,43.0298
2022-02-21,43.0298
2022-02-22,41.1492
2022-02-23,39.5679
2022-02-24,46.4129
2022-02-25,48.2729
2022-02-26,48.2729
2022-02-27,48.2729
2022-02-28,51.7919
2022-03-01,52.7909
2022-03-02,50.9131
2022-03-03,49.5913
2022-03-04,49.3513
2022-03-05,49.3513
2022-03-06,49.3513
2022-03-07,49.5408
2022-03-08,54.1582
2022-03-09,55.1178
2022-03-10,54.7663
2022-03-11,52.464
2022-03-12,52.464
2022-03-13,52.464
2022-03-14,48.7427
2022-03-15,50.6308
2022-03-16,53.7927
2022-03-17,54.6626
2022-03-18,55.5356
2022-03-19,55.5356
2022-03-20,55.5356
2022-03-21,55.7589
2022-03-22,56.6787
2022-03-23,56.9079
2022-03-24,58.7458
2022-03-25,57.4114
2022-03-26,57.4114
2022-03-27,57.4114
2022-03-28,57.8318
2022-03-29,59.4868
2022-03-30,57.5367
2022-03-31,58.7922
2022-04-01,59.7779
2022-04-02,59.7779
2022-04-03,59.7779
2022-04-04,62.1671
2022-04-05,60.3466
2022-04-06,57.8814
2022-04-07,58.5967
2022-04-08,54.7583
2022-04-09,54.7583
2022-04-10,54.7583
2022-04-11,52.5684
2022-04-12,51.9966
2022-04-13,53.9512
2022-04-14,53.1153
2022-04-15,53.1153
2022-04-16,53.1153
2022-04-17,53.1153
2022-04-18,52.9655
2022-04-19,54.5059
2022-04-20,49.3788
2022-04-21,43.8829
2022-04-22,43.2192
2022-04-23,43.2192
2022-04-24,43.2192
2022-04-25,44.3979
2022-04-26,43.5106
2022-04-27,46.9656
2022-04-28,46.6575
2022-04-29,45.8864
2022-04-30,45.8864
2022-05-01,45.8864
2022-05-02,47.897
2022-05-03,49.6292
2022-05-04,54.0652
2022-05-05,51.1732
2022-05-06,47.4644
2022-05-07,47.4644
2022-05-08,47.4644
2022-05-09,44.1278
2022-05-10,44.4274
2022-05-11,41.5754
2022-05-12,42.4935
2022-05-13,46.793
2022-05-14,46.793
2022-05-15,46.793
2022-05-16,45.3848
2022-05-17,47.1094
2022-05-18,46.6914
2022-05-19,48.9541
2022-05-20,49.5942
2022-05-21,49.5942
2022-05-22,49.5942
2022-05-23,49.9059
2022-05-24,48.2348
2022-05-25,49.9036
2022-05-26,52.1431
2022-05-27,54.4007
2022-05-28,54.4007
2022-05-29,54.4007
2022-05-30,54.4007
2022-05-31,53.6897
2022-06-01,52.7338
2022-06-02,56.3091
2022-06-03,55.6234
2022-06-04,55.6234
2022-06-05,55.6234
2022-06-06,57.8051
2022-06-07,58.3353
2022-06-08,56.9819
2022-06-09,55.8079
2022-06-10,54.6271
2022-06-11,54.6271
2022-06-12,54.6271
2022-06-13,50.0734
2022-06-14,50.3785
2022-06-15,52.4816
2022-06-16,48.042
2022-06-17,51.4514
2022-06-18,51.4514
2022-06-19,51.4514
2022-06-20,51.4514
2022-06-21,53.24
2022-06-22,53.2692
2022-06-23,54.7797
2022-06-24,54.2089
2022-06-25,54.2089
2022-06-26,54.2089
2022-06-27,55.8335
2022-06-28,52.0244
2022-06-29,50.6405
2022-06-30,52.9253
2022-07-01,53.0272
2022-07-02,53.0272
2022-07-03,53.0272
2022-07-04,53.0272
2022-07-05,52.2643
2022-07-06,52.7896
2022-07-07,55.375
2022-07-08,57.3257
2022-07-09,57.3257
2022-07-10,57.3257
2022-07-11,54.6536
2022-07-12,50.7465
2022-07-13,51.4307
2022-07-14,52.3601
2022-07-15,51.8789
2022-07-16,51.8789
2022-07-17,51.8789
2022-07-18,54.3652
2022-07-19,55.7829
2022-07-20,56.8837
2022-07-21,57.075
2022-07-22,54.8898
2022-07-23,54.8898
2022-07-24,54.8898
2022-07-25,56.3602
2022-07-26,55.7037
2022-07-27,62.7822
2022-07-28,65.6337
2022-07-29,66.982
2022-07-30,66.982
2022-07-31,66.982
2022-08-01,66.0994
2022-08-02,67.6245
2022-08-03,67.0727
2022-08-04,67.8253
2022-08-05,68.5059
2022-08-06,68.5059
2022-08-07,68.5059
2022-08-08,64.8352
2022-08-09,65.2852
2022-08-10,67.0459
2022-08-11,64.2395
2022-08-12,65.1663
2022-08-13,65.1663
2022-08-14,65.1663
2022-08-15,65.4388
2022-08-16,63.1991
2022-08-17,63.2293
2022-08-18,63.3717
2022-08-19,60.5023
2022-08-20,60.5023
2022-08-21,60.5023
2022-08-22,59.704
2022-08-23,60.5555
2022-08-24,61.93
2022-08-25,63.0941
2022-08-26,59.929
2022-08-27,59.929
2022-08-28,59.929
2022-08-29,58.902
2022-08-30,59.0848
2022-08-31,59.2171
2022-09-01,57.893
2022-09-02,57.0885
2022-09-03,57.0885
2022-09-04,57.0885
2022-09-05,57.0885
2022-09-06,59.9274
2022-09-07,64.122
2022-09-08,64.303
2022-09-09,60.9183
2022-09-10,60.9183
2022-09-11,60.9183
2022-09-12,61.4966
2022-09-13,60.513
2022-09-14,63.1974
2022-09-15,60.8102
2022-09-16,61.8402
2022-09-17,61.8402
2022-09-18,61.8402
2022-09-19,61.3311
2022-09-20,58.1271
2022-09-21,58.0862
2022-09-22,52.7337
2022-09-23,51.7578
2022-09-24,51.7578
2022-09-25,51.7578
2022-09-26,50.6866
2022-09-27,52.8703
2022-09-28,54.4525
2022-09-29,51.033
2022-09-30,50.9484
2022-10-01,50.9484
2022-10-02,50.9484
2022-10-03,52.9426
2022-10-04,53.2951
2022-10-05,47.3352
2022-10-06,46.4976
2022-10-07,46.0306
2022-10-08,46.0306
2022-10-09,46.0306
2022-10-10,46.7593
2022-10-11,46.2519
2022-10-12,44.6369
2022-10-13,44.7851
2022-10-14,42.5462
2022-10-15,42.5462
2022-10-16,42.5462
2022-10-17,43.7338
2022-10-18,46.1138
2022-10-19,44.3639
2022-10-20,44.6543
2022-10-21,46.6725
2022-10-22,46.6725
2022-10-23,46.6725
2022-10-24,47.0096
2022-10-25,50.0943
2022-10-26,55.7877
2022-10-27,58.4397
2022-10-28,58.2287
2022-10-29,58.2287
2022-10-30,58.2287
2022-10-31,58.5551
2022-11-01,56.5891
2022-11-02,54.0955
2022-11-03,55.4408
2022-11-04,52.1699
2022-11-05,52.1699
2022-11-06,52.1699
2022-11-07,49.1813
2022-11-08,51.5524
2022-11-09,52.5069
2022-11-10,57.0854
2022-11-11,53.342
2022-11-12,53.342
2022-11-13,53.342
2022-11-14,54.4059
2022-11-15,54.9064
2022-11-16,55.7085
2022-11-17,57.089
2022-11-18,56.8487
2022-11-19,56.8487
2022-11-20,56.8487
2022-11-21,55.9317
2022-11-22,58.1744
2022-11-23,57.0404
2022-11-24,57.0404
2022-11-25,57.7066
2022-11-26,57.7066
2022-11-27,57.7066
2022-11-28,55.9294
2022-11-29,53.8314
2022-11-30,57.0794
2022-12-01,55.531
2022-12-02,59.3401
2022-12-03,59.3401
2022-12-04,59.3401
2022-12-05,59.2971
2022-12-06,53.4868
2022-12-07,54.7731
2022-12-08,55.2661
2022-12-09,55.1954
2022-12-10,55.1954
2022-12-11,55.1954
2022-12-12,55.4366
2022-12-13,56.3876
2022-12-14,57.6294
2022-12-15,53.3085
2022-12-16,51.0539
2022-12-17,51.0539
2022-12-18,51.0539
2022-12-19,51.3769
2022-12-20,50.7482
2022-12-21,53.7419
2022-12-22,49.9336
2022-12-23,48.9649
2022-12-24,48.9649
2022-12-25,48.9649
2022-12-26,48.9649
2022-12-27,45.3725
2022-12-28,44.1368
2022-12-29,43.811
2022-12-30,43.7174
2022-12-31,43.7174
2023-01-01,43.7174
2023-01-02,43.7174
2023-01-03,41.6915
2023-01-04,41.407
2023-01-05,39.5239
2023-01-06,38.4454
2023-01-07,38.4454
2023-01-08,38.4454
2023-01-09,37.5449
2023-01-10,38.0418
2023-01-11,40.3762
2023-01-12,41.1165
2023-01-13,42.1693
2023-01-14,42.1693
2023-01-15,42.1693
2023-01-16,42.1693
2023-01-17,43.4991
2023-01-18,43.3512
2023-01-19,38.4251
2023-01-20,38.3542
2023-01-21,38.3542
2023-01-22,38.3542
2023-01-23,39.9277
2023-01-24,38.3867
2023-01-25,36.8845
2023-01-26,36.5129
2023-01-27,37.1028
2023-01-28,37.1028
2023-01-29,37.1028
2023-01-30,37.7188
2023-01-31,40.3192
2023-02-01,41.8972
2023-02-02,42.0513
2023-02-03,41.091
2023-02-04,41.091
2023-02-05,41.091
2023-02-06,41.1085
2023-02-07,42.7135
2023-02-08,40.7017
2023-02-09,38.8709
2023-02-10,39.6195
2023-02-11,39.6195
2023-02-12,39.6195
2023-02-13,39.774
2023-02-14,38.905
2023-02-15,41.8687
2023-02-16,38.7875
2023-02-17,39.4573
2023-02-18,39.4573
2023-02-19,39.4573
2023-02-20,39.4573
2023-02-21,38.7877
2023-02-22,39.3993
2023-02-23,39.7689
2023-02-24,38.5423
2023-02-25,38.5423
2023-02-26,38.5423
2023-02-27,42.3252
2023-02-28,42.2683
2023-03-01,43.0355
2023-03-02,42.6983
2023-03-03,44.5101
2023-03-04,44.5101
2023-03-05,44.5101
2023-03-06,47.0434
2023-03-07,46.7362
2023-03-08,45.1572
2023-03-09,44.5086
2023-03-10,43.0449
2023-03-11,43.0449
2023-03-12,43.0449
2023-03-13,43.4922
2023-03-14,44.0062
2023-03-15,42.0673
2023-03-16,40.8699
2023-03-17,36.8091
2023-03-18,36.8091
2023-03-19,36.8091
