,EFX US Equity
2020-04-05,37.8943
2020-04-06,41.3467
2020-04-07,42.4408
2020-04-08,45.2859
2020-04-09,45.9469
2020-04-10,45.9469
2020-04-11,45.9469
2020-04-12,45.9469
2020-04-13,44.9261
2020-04-14,48.4665
2020-04-15,46.4266
2020-04-16,45.615
2020-04-17,48.0947
2020-04-18,48.0947
2020-04-19,48.0947
2020-04-20,47.2877
2020-04-21,49.0206
2020-04-22,50.0054
2020-04-23,49.5327
2020-04-24,49.5748
2020-04-25,49.5748
2020-04-26,49.5748
2020-04-27,52.3221
2020-04-28,53.3432
2020-04-29,54.4422
2020-04-30,52.361
2020-05-01,51.9103
2020-05-02,51.9103
2020-05-03,51.9103
2020-05-04,53.4771
2020-05-05,55.409
2020-05-06,55.235
2020-05-07,56.0479
2020-05-08,56.4747
2020-05-09,56.4747
2020-05-10,56.4747
2020-05-11,55.5158
2020-05-12,54.44
2020-05-13,53.1179
2020-05-14,54.0785
2020-05-15,53.7485
2020-05-16,53.7485
2020-05-17,53.7485
2020-05-18,54.5265
2020-05-19,54.5782
2020-05-20,56.1278
2020-05-21,54.7082
2020-05-22,54.8692
2020-05-23,54.8692
2020-05-24,54.8692
2020-05-25,54.8692
2020-05-26,56.8963
2020-05-27,56.6779
2020-05-28,58.15
2020-05-29,57.8613
2020-05-30,57.8613
2020-05-31,57.8613
2020-06-01,58.5816
2020-06-02,63.7712
2020-06-03,66.2672
2020-06-04,67.1374
2020-06-05,67.2874
2020-06-06,67.2874
2020-06-07,67.2874
2020-06-08,68.1224
2020-06-09,65.0128
2020-06-10,65.0165
2020-06-11,60.7282
2020-06-12,60.2968
2020-06-13,60.2968
2020-06-14,60.2968
2020-06-15,60.719
2020-06-16,61.06
2020-06-17,61.3845
2020-06-18,61.5525
2020-06-19,59.4273
2020-06-20,59.4273
2020-06-21,59.4273
2020-06-22,61.0685
2020-06-23,61.1902
2020-06-24,57.2996
2020-06-25,58.1911
2020-06-26,57.9014
2020-06-27,57.9014
2020-06-28,57.9014
2020-06-29,58.0016
2020-06-30,60.1504
2020-07-01,60.9891
2020-07-02,59.7045
2020-07-03,59.7045
2020-07-04,59.7045
2020-07-05,59.7045
2020-07-06,59.4331
2020-07-07,57.2411
2020-07-08,57.4688
2020-07-09,52.2114
2020-07-10,53.0143
2020-07-11,53.0143
2020-07-12,53.0143
2020-07-13,53.34
2020-07-14,53.196
2020-07-15,54.1557
2020-07-16,54.3301
2020-07-17,55.3644
2020-07-18,55.3644
2020-07-19,55.3644
2020-07-20,56.0125
2020-07-21,54.8024
2020-07-22,55.9281
2020-07-23,61.0793
2020-07-24,53.9179
2020-07-25,53.9179
2020-07-26,53.9179
2020-07-27,52.7041
2020-07-28,50.7476
2020-07-29,52.7275
2020-07-30,51.2839
2020-07-31,50.7158
2020-08-01,50.7158
2020-08-02,50.7158
2020-08-03,50.9098
2020-08-04,49.4926
2020-08-05,50.7495
2020-08-06,50.8578
2020-08-07,53.4133
2020-08-08,53.4133
2020-08-09,53.4133
2020-08-10,51.986
2020-08-11,51.8623
2020-08-12,53.453
2020-08-13,53.3603
2020-08-14,51.8102
2020-08-15,51.8102
2020-08-16,51.8102
2020-08-17,51.5238
2020-08-18,51.8439
2020-08-19,49.5007
2020-08-20,49.2226
2020-08-21,47.5867
2020-08-22,47.5867
2020-08-23,47.5867
2020-08-24,47.9573
2020-08-25,48.6402
2020-08-26,49.5729
2020-08-27,53.5145
2020-08-28,55.1224
2020-08-29,55.1224
2020-08-30,55.1224
2020-08-31,55.0321
2020-09-01,55.35
2020-09-02,59.2135
2020-09-03,54.4803
2020-09-04,52.4592
2020-09-05,52.4592
2020-09-06,52.4592
2020-09-07,52.4592
2020-09-08,50.4371
2020-09-09,53.2514
2020-09-10,48.8102
2020-09-11,49.4345
2020-09-12,49.4345
2020-09-13,49.4345
2020-09-14,49.9993
2020-09-15,47.7837
2020-09-16,47.0095
2020-09-17,47.0415
2020-09-18,44.777
2020-09-19,44.777
2020-09-20,44.777
2020-09-21,44.2196
2020-09-22,45.0735
2020-09-23,42.4077
2020-09-24,42.2629
2020-09-25,46.1279
2020-09-26,46.1279
2020-09-27,46.1279
2020-09-28,47.5103
2020-09-29,47.3108
2020-09-30,46.6061
2020-10-01,47.5603
2020-10-02,48.3771
2020-10-03,48.3771
2020-10-04,48.3771
2020-10-05,49.1617
2020-10-06,47.0481
2020-10-07,50.2801
2020-10-08,50.8678
2020-10-09,52.8615
2020-10-10,52.8615
2020-10-11,52.8615
2020-10-12,53.083
2020-10-13,53.3502
2020-10-14,52.6731
2020-10-15,51.0081
2020-10-16,51.8525
2020-10-17,51.8525
2020-10-18,51.8525
2020-10-19,47.6409
2020-10-20,48.6649
2020-10-21,50.9817
2020-10-22,45.7618
2020-10-23,43.6473
2020-10-24,43.6473
2020-10-25,43.6473
2020-10-26,42.2508
2020-10-27,40.2274
2020-10-28,36.2217
2020-10-29,35.5185
2020-10-30,33.9988
2020-10-31,33.9988
2020-11-01,33.9988
2020-11-02,38.8029
2020-11-03,45.2076
2020-11-04,46.5911
2020-11-05,46.4046
2020-11-06,45.4143
2020-11-07,45.4143
2020-11-08,45.4143
2020-11-09,46.7752
2020-11-10,48.7334
2020-11-11,51.8316
2020-11-12,53.9259
2020-11-13,55.4716
2020-11-14,55.4716
2020-11-15,55.4716
2020-11-16,59.024
2020-11-17,59.2545
2020-11-18,59.2545
2020-11-19,60.1592
2020-11-20,58.5629
2020-11-21,58.5629
2020-11-22,58.5629
2020-11-23,59.3241
2020-11-24,54.1131
2020-11-25,54.2356
2020-11-26,54.2356
2020-11-27,53.3082
2020-11-28,53.3082
2020-11-29,53.3082
2020-11-30,54.6824
2020-12-01,54.708
2020-12-02,52.9113
2020-12-03,53.3466
2020-12-04,54.2022
2020-12-05,54.2022
2020-12-06,54.2022
2020-12-07,57.0261
2020-12-08,64.1106
2020-12-09,60.8208
2020-12-10,62.4214
2020-12-11,64.5106
2020-12-12,64.5106
2020-12-13,64.5106
2020-12-14,64.9267
2020-12-15,66.7617
2020-12-16,66.4954
2020-12-17,66.7036
2020-12-18,67.3005
2020-12-19,67.3005
2020-12-20,67.3005
2020-12-21,66.7599
2020-12-22,66.2979
2020-12-23,65.2558
2020-12-24,65.7787
2020-12-25,65.7787
2020-12-26,65.7787
2020-12-27,65.7787
2020-12-28,65.498
2020-12-29,62.8089
2020-12-30,63.0355
2020-12-31,63.9392
2021-01-01,63.9392
2021-01-02,63.9392
2021-01-03,63.9392
2021-01-04,59.539
2021-01-05,60.6414
2021-01-06,54.3251
2021-01-07,53.8344
2021-01-08,56.7141
2021-01-09,56.7141
2021-01-10,56.7141
2021-01-11,55.6821
2021-01-12,55.0917
2021-01-13,53.7611
2021-01-14,50.5194
2021-01-15,50.084
2021-01-16,50.084
2021-01-17,50.084
2021-01-18,50.084
2021-01-19,49.3988
2021-01-20,50.9019
2021-01-21,51.1498
2021-01-22,51.3313
2021-01-23,51.3313
2021-01-24,51.3313
2021-01-25,51.3388
2021-01-26,52.6491
2021-01-27,51.1903
2021-01-28,53.0283
2021-01-29,49.8104
2021-01-30,49.8104
2021-01-31,49.8104
2021-02-01,52.1934
2021-02-02,52.3032
2021-02-03,50.9551
2021-02-04,52.5462
2021-02-05,50.7224
2021-02-06,50.7224
2021-02-07,50.7224
2021-02-08,51.3205
2021-02-09,54.1611
2021-02-10,53.9811
2021-02-11,49.1143
2021-02-12,49.3018
2021-02-13,49.3018
2021-02-14,49.3018
2021-02-15,49.3018
2021-02-16,47.52
2021-02-17,48.9436
2021-02-18,49.7212
2021-02-19,49.2164
2021-02-20,49.2164
2021-02-21,49.2164
2021-02-22,44.3318
2021-02-23,45.9602
2021-02-24,45.1365
2021-02-25,40.514
2021-02-26,39.5707
2021-02-27,39.5707
2021-02-28,39.5707
2021-03-01,43.541
2021-03-02,43.2181
2021-03-03,44.003
2021-03-04,41.9749
2021-03-05,46.6649
2021-03-06,46.6649
2021-03-07,46.6649
2021-03-08,49.1019
2021-03-09,50.321
2021-03-10,48.7095
2021-03-11,47.4844
2021-03-12,47.3565
2021-03-13,47.3565
2021-03-14,47.3565
2021-03-15,49.6602
2021-03-16,48.894
2021-03-17,48.4785
2021-03-18,49.0271
2021-03-19,50.1712
2021-03-20,50.1712
2021-03-21,50.1712
2021-03-22,50.9029
2021-03-23,51.1762
2021-03-24,50.2909
2021-03-25,52.3546
2021-03-26,56.3367
2021-03-27,56.3367
2021-03-28,56.3367
2021-03-29,57.1385
2021-03-30,56.767
2021-03-31,54.8328
2021-04-01,55.9027
2021-04-02,55.9027
2021-04-03,55.9027
2021-04-04,55.9027
2021-04-05,58.7252
2021-04-06,57.1493
2021-04-07,54.1515
2021-04-08,55.6597
2021-04-09,57.0663
2021-04-10,57.0663
2021-04-11,57.0663
2021-04-12,58.0051
2021-04-13,58.5175
2021-04-14,56.2492
2021-04-15,58.172
2021-04-16,59.8733
2021-04-17,59.8733
2021-04-18,59.8733
2021-04-19,58.5708
2021-04-20,60.2505
2021-04-21,60.5233
2021-04-22,73.2391
2021-04-23,75.5879
2021-04-24,75.5879
2021-04-25,75.5879
2021-04-26,72.279
2021-04-27,74.689
2021-04-28,69.6811
2021-04-29,69.8888
2021-04-30,70.2591
2021-05-01,70.2591
2021-05-02,70.2591
2021-05-03,71.6266
2021-05-04,72.5023
2021-05-05,73.2789
2021-05-06,71.3057
2021-05-07,72.0015
2021-05-08,72.0015
2021-05-09,72.0015
2021-05-10,71.7092
2021-05-11,71.2717
2021-05-12,67.2646
2021-05-13,68.5563
2021-05-14,69.3434
2021-05-15,69.3434
2021-05-16,69.3434
2021-05-17,68.0748
2021-05-18,65.1844
2021-05-19,65.0214
2021-05-20,64.9338
2021-05-21,66.424
2021-05-22,66.424
2021-05-23,66.424
2021-05-24,66.7157
2021-05-25,64.7485
2021-05-26,63.4606
2021-05-27,64.4405
2021-05-28,64.0756
2021-05-29,64.0756
2021-05-30,64.0756
2021-05-31,64.0756
2021-06-01,62.5631
2021-06-02,61.3659
2021-06-03,59.4157
2021-06-04,61.5876
2021-06-05,61.5876
2021-06-06,61.5876
2021-06-07,58.1773
2021-06-08,58.688
2021-06-09,57.8987
2021-06-10,58.0966
2021-06-11,59.1437
2021-06-12,59.1437
2021-06-13,59.1437
2021-06-14,57.5344
2021-06-15,58.9473
2021-06-16,58.5335
2021-06-17,60.3536
2021-06-18,59.1903
2021-06-19,59.1903
2021-06-20,59.1903
2021-06-21,62.2624
2021-06-22,61.7668
2021-06-23,59.0714
2021-06-24,61.3675
2021-06-25,61.2158
2021-06-26,61.2158
2021-06-27,61.2158
2021-06-28,59.9728
2021-06-29,60.9632
2021-06-30,61.0703
2021-07-01,61.9666
2021-07-02,62.5945
2021-07-03,62.5945
2021-07-04,62.5945
2021-07-05,62.5945
2021-07-06,64.4373
2021-07-07,65.5884
2021-07-08,62.636
2021-07-09,64.4528
2021-07-10,64.4528
2021-07-11,64.4528
2021-07-12,63.3116
2021-07-13,61.4023
2021-07-14,62.5959
2021-07-15,64.3279
2021-07-16,66.1994
2021-07-17,66.1994
2021-07-18,66.1994
2021-07-19,61.2119
2021-07-20,64.8562
2021-07-21,63.6427
2021-07-22,59.6539
2021-07-23,61.2365
2021-07-24,61.2365
2021-07-25,61.2365
2021-07-26,62.1713
2021-07-27,63.5873
2021-07-28,63.8601
2021-07-29,64.6122
2021-07-30,64.604
2021-07-31,64.604
2021-08-01,64.604
2021-08-02,62.8664
2021-08-03,63.4449
2021-08-04,60.5192
2021-08-05,60.2955
2021-08-06,58.7079
2021-08-07,58.7079
2021-08-08,58.7079
2021-08-09,58.2353
2021-08-10,61.4613
2021-08-11,62.5464
2021-08-12,61.0091
2021-08-13,61.3472
2021-08-14,61.3472
2021-08-15,61.3472
2021-08-16,61.675
2021-08-17,62.3304
2021-08-18,56.2081
2021-08-19,58.6394
2021-08-20,58.4292
2021-08-21,58.4292
2021-08-22,58.4292
2021-08-23,59.186
2021-08-24,58.5732
2021-08-25,61.7424
2021-08-26,60.1662
2021-08-27,62.1794
2021-08-28,62.1794
2021-08-29,62.1794
2021-08-30,62.3523
2021-08-31,64.8282
2021-09-01,65.5008
2021-09-02,67.3747
2021-09-03,67.6985
2021-09-04,67.6985
2021-09-05,67.6985
2021-09-06,67.6985
2021-09-07,64.1091
2021-09-08,64.7612
2021-09-09,64.9142
2021-09-10,62.2756
2021-09-11,62.2756
2021-09-12,62.2756
2021-09-13,62.7834
2021-09-14,62.7887
2021-09-15,62.1042
2021-09-16,62.6047
2021-09-17,57.7222
2021-09-18,57.7222
2021-09-19,57.7222
2021-09-20,53.5871
2021-09-21,50.8418
2021-09-22,52.9832
2021-09-23,54.4992
2021-09-24,54.7344
2021-09-25,54.7344
2021-09-26,54.7344
2021-09-27,52.5035
2021-09-28,48.4579
2021-09-29,48.4922
2021-09-30,46.4871
2021-10-01,48.5203
2021-10-02,48.5203
2021-10-03,48.5203
2021-10-04,46.6731
2021-10-05,50.1162
2021-10-06,49.1633
2021-10-07,50.6965
2021-10-08,50.241
2021-10-09,50.241
2021-10-10,50.241
2021-10-11,49.5167
2021-10-12,48.187
2021-10-13,47.725
2021-10-14,51.9457
2021-10-15,53.7781
2021-10-16,53.7781
2021-10-17,53.7781
2021-10-18,56.705
2021-10-19,59.0068
2021-10-20,56.4977
2021-10-21,47.7792
2021-10-22,54.3246
2021-10-23,54.3246
2021-10-24,54.3246
2021-10-25,57.1443
2021-10-26,55.0824
2021-10-27,53.1908
2021-10-28,56.6682
2021-10-29,57.4224
2021-10-30,57.4224
2021-10-31,57.4224
2021-11-01,57.471
2021-11-02,55.8012
2021-11-03,57.1813
2021-11-04,59.888
2021-11-05,59.8765
2021-11-06,59.8765
2021-11-07,59.8765
2021-11-08,60.7878
2021-11-09,61.3467
2021-11-10,55.1113
2021-11-11,54.2544
2021-11-12,56.1496
2021-11-13,56.1496
2021-11-14,56.1496
2021-11-15,57.0897
2021-11-16,60.5158
2021-11-17,60.1426
2021-11-18,59.3349
2021-11-19,59.1453
2021-11-20,59.1453
2021-11-21,59.1453
2021-11-22,54.9144
2021-11-23,55.8379
2021-11-24,56.0567
2021-11-25,56.0567
2021-11-26,53.0091
2021-11-27,53.0091
2021-11-28,53.0091
2021-11-29,55.7583
2021-11-30,53.0119
2021-12-01,52.4732
2021-12-02,57.9267
2021-12-03,53.8817
2021-12-04,53.8817
2021-12-05,53.8817
2021-12-06,53.7219
2021-12-07,57.3518
2021-12-08,58.4186
2021-12-09,56.9311
2021-12-10,58.1023
2021-12-11,58.1023
2021-12-12,58.1023
2021-12-13,58.7826
2021-12-14,54.588
2021-12-15,55.8036
2021-12-16,55.2134
2021-12-17,49.4228
2021-12-18,49.4228
2021-12-19,49.4228
2021-12-20,49.1601
2021-12-21,50.8154
2021-12-22,52.1251
2021-12-23,53.5207
2021-12-24,53.5207
2021-12-25,53.5207
2021-12-26,53.5207
2021-12-27,55.0409
2021-12-28,56.1029
2021-12-29,56.2205
2021-12-30,54.8937
2021-12-31,55.3818
2022-01-01,55.3818
2022-01-02,55.3818
2022-01-03,51.3409
2022-01-04,52.0045
2022-01-05,49.2676
2022-01-06,49.519
2022-01-07,44.6276
2022-01-08,44.6276
2022-01-09,44.6276
2022-01-10,42.3024
2022-01-11,43.4046
2022-01-12,42.9189
2022-01-13,40.5741
2022-01-14,38.847
2022-01-15,38.847
2022-01-16,38.847
2022-01-17,38.847
2022-01-18,36.244
2022-01-19,34.4246
2022-01-20,33.0814
2022-01-21,32.3408
2022-01-22,32.3408
2022-01-23,32.3408
2022-01-24,36.5342
2022-01-25,34.4302
2022-01-26,34.6934
2022-01-27,34.2563
2022-01-28,38.5809
2022-01-29,38.5809
2022-01-30,38.5809
2022-01-31,41.088
2022-02-01,42.1407
2022-02-02,43.3953
2022-02-03,39.8443
2022-02-04,40.1125
2022-02-05,40.1125
2022-02-06,40.1125
2022-02-07,40.2724
2022-02-08,41.0148
2022-02-09,42.9516
2022-02-10,40.0516
2022-02-11,38.2651
2022-02-12,38.2651
2022-02-13,38.2651
2022-02-14,37.1482
2022-02-15,37.5003
2022-02-16,37.5003
2022-02-17,34.7943
2022-02-18,35.5032
2022-02-19,35.5032
2022-02-20,35.5032
2022-02-21,35.5032
2022-02-22,35.2813
2022-02-23,34.1546
2022-02-24,38.0471
2022-02-25,39.3098
2022-02-26,39.3098
2022-02-27,39.3098
2022-02-28,39.2408
2022-03-01,39.5896
2022-03-02,42.2964
2022-03-03,42.1691
2022-03-04,43.8487
2022-03-05,43.8487
2022-03-06,43.8487
2022-03-07,40.397
2022-03-08,40.2074
2022-03-09,43.9291
2022-03-10,44.4617
2022-03-11,43.6085
2022-03-12,43.6085
2022-03-13,43.6085
2022-03-14,45.7215
2022-03-15,46.7959
2022-03-16,48.1632
2022-03-17,50.5792
2022-03-18,51.2892
2022-03-19,51.2892
2022-03-20,51.2892
2022-03-21,49.8555
2022-03-22,50.624
2022-03-23,49.3006
2022-03-24,49.2603
2022-03-25,48.7708
2022-03-26,48.7708
2022-03-27,48.7708
2022-03-28,50.2895
2022-03-29,52.3527
2022-03-30,50.6105
2022-03-31,49.4611
2022-04-01,48.0805
2022-04-02,48.0805
2022-04-03,48.0805
2022-04-04,48.2666
2022-04-05,47.0179
2022-04-06,43.1765
2022-04-07,43.9243
2022-04-08,43.3804
2022-04-09,43.3804
2022-04-10,43.3804
2022-04-11,41.3569
2022-04-12,40.9247
2022-04-13,40.0389
2022-04-14,40.8732
2022-04-15,40.8732
2022-04-16,40.8732
2022-04-17,40.8732
2022-04-18,39.4417
2022-04-19,42.7384
2022-04-20,44.425
2022-04-21,37.3712
2022-04-22,37.7314
2022-04-23,37.7314
2022-04-24,37.7314
2022-04-25,42.8564
2022-04-26,40.787
2022-04-27,38.4362
2022-04-28,41.3324
2022-04-29,40.3992
2022-04-30,40.3992
2022-05-01,40.3992
2022-05-02,41.3642
2022-05-03,41.2038
2022-05-04,44.848
2022-05-05,43.2423
2022-05-06,42.1297
2022-05-07,42.1297
2022-05-08,42.1297
2022-05-09,40.2572
2022-05-10,40.6414
2022-05-11,37.7576
2022-05-12,38.321
2022-05-13,41.0938
2022-05-14,41.0938
2022-05-15,41.0938
2022-05-16,40.3473
2022-05-17,41.0174
2022-05-18,37.9534
2022-05-19,39.5115
2022-05-20,41.2218
2022-05-21,41.2218
2022-05-22,41.2218
2022-05-23,42.3796
2022-05-24,40.6061
2022-05-25,42.6151
2022-05-26,45.6796
2022-05-27,47.4622
2022-05-28,47.4622
2022-05-29,47.4622
2022-05-30,47.4622
2022-05-31,46.0341
2022-06-01,44.5394
2022-06-02,46.8042
2022-06-03,45.6294
2022-06-04,45.6294
2022-06-05,45.6294
2022-06-06,45.2152
2022-06-07,45.7156
2022-06-08,44.0209
2022-06-09,42.449
2022-06-10,39.4642
2022-06-11,39.4642
2022-06-12,39.4642
2022-06-13,38.2506
2022-06-14,35.9481
2022-06-15,39.1135
2022-06-16,36.739
2022-06-17,38.087
2022-06-18,38.087
2022-06-19,38.087
2022-06-20,38.087
2022-06-21,39.1522
2022-06-22,41.7219
2022-06-23,42.4462
2022-06-24,43.5963
2022-06-25,43.5963
2022-06-26,43.5963
2022-06-27,43.6478
2022-06-28,41.6909
2022-06-29,42.035
2022-06-30,43.3248
2022-07-01,45.1485
2022-07-02,45.1485
2022-07-03,45.1485
2022-07-04,45.1485
2022-07-05,44.9343
2022-07-06,46.3487
2022-07-07,47.3521
2022-07-08,47.1155
2022-07-09,47.1155
2022-07-10,47.1155
2022-07-11,46.7751
2022-07-12,45.6485
2022-07-13,44.5215
2022-07-14,47.0612
2022-07-15,48.5862
2022-07-16,48.5862
2022-07-17,48.5862
2022-07-18,48.2269
2022-07-19,52.7257
2022-07-20,54.5516
2022-07-21,52.2439
2022-07-22,52.375
2022-07-23,52.375
2022-07-24,52.375
2022-07-25,51.0306
2022-07-26,48.6488
2022-07-27,51.1184
2022-07-28,55.0444
2022-07-29,55.6151
2022-07-30,55.6151
2022-07-31,55.6151
2022-08-01,56.375
2022-08-02,54.0853
2022-08-03,56.8056
2022-08-04,57.1116
2022-08-05,56.4015
2022-08-06,56.4015
2022-08-07,56.4015
2022-08-08,56.6718
2022-08-09,56.2334
2022-08-10,59.2278
2022-08-11,58.5081
2022-08-12,60.1118
2022-08-13,60.1118
2022-08-14,60.1118
2022-08-15,58.8907
2022-08-16,56.4772
2022-08-17,55.3887
2022-08-18,54.7022
2022-08-19,52.4827
2022-08-20,52.4827
2022-08-21,52.4827
2022-08-22,51.9655
2022-08-23,50.2744
2022-08-24,50.9707
2022-08-25,51.9251
2022-08-26,46.5584
2022-08-27,46.5584
2022-08-28,46.5584
2022-08-29,44.2998
2022-08-30,43.3141
2022-08-31,42.866
2022-09-01,43.6202
2022-09-02,42.6505
2022-09-03,42.6505
2022-09-04,42.6505
2022-09-05,42.6505
2022-09-06,42.596
2022-09-07,46.2058
2022-09-08,47.8141
2022-09-09,48.2516
2022-09-10,48.2516
2022-09-11,48.2516
2022-09-12,49.0735
2022-09-13,45.3717
2022-09-14,43.7895
2022-09-15,43.2221
2022-09-16,41.6472
2022-09-17,41.6472
2022-09-18,41.6472
2022-09-19,41.3597
2022-09-20,39.2693
2022-09-21,38.7805
2022-09-22,36.9595
2022-09-23,38.7317
2022-09-24,38.7317
2022-09-25,38.7317
2022-09-26,38.0724
2022-09-27,36.4199
2022-09-28,39.0086
2022-09-29,36.5647
2022-09-30,39.3856
2022-10-01,39.3856
2022-10-02,39.3856
2022-10-03,40.5912
2022-10-04,45.8204
2022-10-05,44.7649
2022-10-06,42.3056
2022-10-07,40.0915
2022-10-08,40.0915
2022-10-09,40.0915
2022-10-10,39.9852
2022-10-11,38.1524
2022-10-12,38.6933
2022-10-13,38.8379
2022-10-14,36.5719
2022-10-15,36.5719
2022-10-16,36.5719
2022-10-17,39.7772
2022-10-18,40.7989
2022-10-19,38.4866
2022-10-20,35.0029
2022-10-21,36.0812
2022-10-22,36.0812
2022-10-23,36.0812
2022-10-24,39.0097
2022-10-25,41.5039
2022-10-26,43.3805
2022-10-27,44.2035
2022-10-28,46.4439
2022-10-29,46.4439
2022-10-30,46.4439
2022-10-31,45.8515
2022-11-01,45.6063
2022-11-02,42.5546
2022-11-03,41.7004
2022-11-04,43.5558
2022-11-05,43.5558
2022-11-06,43.5558
2022-11-07,44.9979
2022-11-08,46.1221
2022-11-09,44.8882
2022-11-10,55.1942
2022-11-11,57.4368
2022-11-12,57.4368
2022-11-13,57.4368
2022-11-14,58.7903
2022-11-15,61.7408
2022-11-16,59.8406
2022-11-17,57.8989
2022-11-18,58.2936
2022-11-19,58.2936
2022-11-20,58.2936
2022-11-21,56.6091
2022-11-22,55.5661
2022-11-23,57.0154
2022-11-24,57.0154
2022-11-25,57.9076
2022-11-26,57.9076
2022-11-27,57.9076
2022-11-28,53.4798
2022-11-29,52.6716
2022-11-30,55.7944
2022-12-01,57.4709
2022-12-02,57.0717
2022-12-03,57.0717
2022-12-04,57.0717
2022-12-05,53.6594
2022-12-06,53.8004
2022-12-07,53.7025
2022-12-08,55.323
2022-12-09,55.0269
2022-12-10,55.0269
2022-12-11,55.0269
2022-12-12,55.5001
2022-12-13,58.5913
2022-12-14,56.6254
2022-12-15,54.2133
2022-12-16,51.5989
2022-12-17,51.5989
2022-12-18,51.5989
2022-12-19,51.2829
2022-12-20,50.8548
2022-12-21,53.668
2022-12-22,52.3942
2022-12-23,53.0163
2022-12-24,53.0163
2022-12-25,53.0163
2022-12-26,53.0163
2022-12-27,52.3647
2022-12-28,50.4539
2022-12-29,53.2622
2022-12-30,52.135
2022-12-31,52.135
2023-01-01,52.135
2023-01-02,52.135
2023-01-03,53.7799
2023-01-04,56.26
2023-01-05,53.208
2023-01-06,55.698
2023-01-07,55.698
2023-01-08,55.698
2023-01-09,55.7054
2023-01-10,55.8443
2023-01-11,58.9907
2023-01-12,59.9201
2023-01-13,60.1986
2023-01-14,60.1986
2023-01-15,60.1986
2023-01-16,60.1986
2023-01-17,59.705
2023-01-18,60.2691
2023-01-19,60.1729
2023-01-20,62.1018
2023-01-21,62.1018
2023-01-22,62.1018
2023-01-23,61.777
2023-01-24,61.6799
2023-01-25,57.7588
2023-01-26,58.5264
2023-01-27,58.9614
2023-01-28,58.9614
2023-01-29,58.9614
2023-01-30,58.4291
2023-01-31,60.4422
2023-02-01,61.4069
2023-02-02,63.6894
2023-02-03,60.814
2023-02-04,60.814
2023-02-05,60.814
2023-02-06,58.5942
2023-02-07,58.8899
2023-02-08,57.2853
2023-02-09,50.2911
2023-02-10,50.0238
2023-02-11,50.0238
2023-02-12,50.0238
2023-02-13,53.4966
2023-02-14,53.5656
2023-02-15,55.475
2023-02-16,52.7016
2023-02-17,52.0781
2023-02-18,52.0781
2023-02-19,52.0781
2023-02-20,52.0781
2023-02-21,48.5791
2023-02-22,49.2638
2023-02-23,48.936
2023-02-24,46.9253
2023-02-25,46.9253
2023-02-26,46.9253
2023-02-27,46.7231
2023-02-28,48.1808
2023-03-01,47.3364
2023-03-02,47.974
2023-03-03,50.8103
2023-03-04,50.8103
2023-03-05,50.8103
2023-03-06,49.7475
2023-03-07,47.1189
2023-03-08,47.1094
2023-03-09,45.7958
2023-03-10,43.9361
2023-03-11,43.9361
2023-03-12,43.9361
2023-03-13,44.9973
2023-03-14,46.8709
2023-03-15,47.3747
2023-03-16,48.168
2023-03-17,48.2872
2023-03-18,48.2872
