,MGY US Equity
2020-04-16,33.8423
2020-04-17,35.7775
2020-04-18,35.7775
2020-04-19,35.7775
2020-04-20,35.2005
2020-04-21,36.0215
2020-04-22,39.734
2020-04-23,44.7447
2020-04-24,44.6905
2020-04-25,44.6905
2020-04-26,44.6905
2020-04-27,44.8286
2020-04-28,47.2148
2020-04-29,51.3218
2020-04-30,52.9845
2020-05-01,49.0961
2020-05-02,49.0961
2020-05-03,49.0961
2020-05-04,49.8574
2020-05-05,47.163
2020-05-06,45.3158
2020-05-07,44.3405
2020-05-08,44.8574
2020-05-09,44.8574
2020-05-10,44.8574
2020-05-11,45.0554
2020-05-12,47.6477
2020-05-13,45.6427
2020-05-14,45.314
2020-05-15,48.3298
2020-05-16,48.3298
2020-05-17,48.3298
2020-05-18,51.9461
2020-05-19,50.9933
2020-05-20,52.8389
2020-05-21,52.7145
2020-05-22,50.6769
2020-05-23,50.6769
2020-05-24,50.6769
2020-05-25,50.6769
2020-05-26,52.518
2020-05-27,52.0781
2020-05-28,50.3938
2020-05-29,48.2418
2020-05-30,48.2418
2020-05-31,48.2418
2020-06-01,48.2418
2020-06-02,50.3833
2020-06-03,52.9312
2020-06-04,52.4132
2020-06-05,57.6637
2020-06-06,57.6637
2020-06-07,57.6637
2020-06-08,59.2306
2020-06-09,55.9216
2020-06-10,53.2083
2020-06-11,49.1007
2020-06-12,51.18
2020-06-13,51.18
2020-06-14,51.18
2020-06-15,51.18
2020-06-16,51.9675
2020-06-17,50.02
2020-06-18,49.8544
2020-06-19,49.0147
2020-06-20,49.0147
2020-06-21,49.0147
2020-06-22,49.4259
2020-06-23,49.8444
2020-06-24,47.4648
2020-06-25,48.7006
2020-06-26,46.9855
2020-06-27,46.9855
2020-06-28,46.9855
2020-06-29,51.3569
2020-06-30,50.3698
2020-07-01,51.8344
2020-07-02,53.6311
2020-07-03,53.6311
2020-07-04,53.6311
2020-07-05,53.6311
2020-07-06,52.828
2020-07-07,51.9612
2020-07-08,51.524
2020-07-09,49.9703
2020-07-10,51.7174
2020-07-11,51.7174
2020-07-12,51.7174
2020-07-13,49.8543
2020-07-14,52.4531
2020-07-15,54.291
2020-07-16,53.4491
2020-07-17,52.6051
2020-07-18,52.6051
2020-07-19,52.6051
2020-07-20,53.0183
2020-07-21,55.9685
2020-07-22,55.0065
2020-07-23,53.9109
2020-07-24,52.7561
2020-07-25,52.7561
2020-07-26,52.7561
2020-07-27,51.091
2020-07-28,48.1957
2020-07-29,48.7832
2020-07-30,47.9089
2020-07-31,48.3195
2020-08-01,48.3195
2020-08-02,48.3195
2020-08-03,47.8642
2020-08-04,49.3456
2020-08-05,50.992
2020-08-06,49.2665
2020-08-07,50.5138
2020-08-08,50.5138
2020-08-09,50.5138
2020-08-10,52.6544
2020-08-11,53.4998
2020-08-12,54.6594
2020-08-13,54.3478
2020-08-14,54.748
2020-08-15,54.748
2020-08-16,54.748
2020-08-17,53.8526
2020-08-18,51.4017
2020-08-19,50.7846
2020-08-20,48.9607
2020-08-21,47.348
2020-08-22,47.348
2020-08-23,47.348
2020-08-24,49.3107
2020-08-25,49.8521
2020-08-26,47.8142
2020-08-27,50.6728
2020-08-28,52.3512
2020-08-29,52.3512
2020-08-30,52.3512
2020-08-31,50.872
2020-09-01,51.247
2020-09-02,49.2256
2020-09-03,47.8733
2020-09-04,48.2816
2020-09-05,48.2816
2020-09-06,48.2816
2020-09-07,48.2816
2020-09-08,45.2735
2020-09-09,46.2867
2020-09-10,46.712
2020-09-11,47.4012
2020-09-12,47.4012
2020-09-13,47.4012
2020-09-14,47.0862
2020-09-15,47.0054
2020-09-16,48.6462
2020-09-17,50.4109
2020-09-18,48.9323
2020-09-19,48.9323
2020-09-20,48.9323
2020-09-21,44.5583
2020-09-22,44.1868
2020-09-23,41.6712
2020-09-24,43.8445
2020-09-25,44.861
2020-09-26,44.861
2020-09-27,44.861
2020-09-28,45.8745
2020-09-29,44.7151
2020-09-30,42.6343
2020-10-01,42.0559
2020-10-02,44.0201
2020-10-03,44.0201
2020-10-04,44.0201
2020-10-05,45.0793
2020-10-06,42.8672
2020-10-07,44.329
2020-10-08,45.1992
2020-10-09,43.7071
2020-10-10,43.7071
2020-10-11,43.7071
2020-10-12,43.3951
2020-10-13,42.9197
2020-10-14,43.7694
2020-10-15,44.9353
2020-10-16,43.0065
2020-10-17,43.0065
2020-10-18,43.0065
2020-10-19,42.272
2020-10-20,42.944
2020-10-21,42.944
2020-10-22,45.3279
2020-10-23,43.7086
2020-10-24,43.7086
2020-10-25,43.7086
2020-10-26,41.1726
2020-10-27,41.0085
2020-10-28,38.2488
2020-10-29,39.4531
2020-10-30,38.5966
2020-10-31,38.5966
2020-11-01,38.5966
2020-11-02,40.8896
2020-11-03,40.1548
2020-11-04,37.8117
2020-11-05,37.7358
2020-11-06,38.2489
2020-11-07,38.2489
2020-11-08,38.2489
2020-11-09,47.4353
2020-11-10,48.9677
2020-11-11,49.4441
2020-11-12,48.9712
2020-11-13,51.741
2020-11-14,51.741
2020-11-15,51.741
2020-11-16,55.2904
2020-11-17,56.6577
2020-11-18,54.1389
2020-11-19,55.7663
2020-11-20,56.0086
2020-11-21,56.0086
2020-11-22,56.0086
2020-11-23,60.6857
2020-11-24,62.8886
2020-11-25,62.1469
2020-11-26,62.1469
2020-11-27,62.7953
2020-11-28,62.7953
2020-11-29,62.7953
2020-11-30,55.4288
2020-12-01,55.25
2020-12-02,56.9038
2020-12-03,58.9508
2020-12-04,62.9004
2020-12-05,62.9004
2020-12-06,62.9004
2020-12-07,62.1392
2020-12-08,63.1203
2020-12-09,63.523
2020-12-10,66.145
2020-12-11,62.928
2020-12-12,62.928
2020-12-13,62.928
2020-12-14,60.8857
2020-12-15,61.8748
2020-12-16,60.753
2020-12-17,61.2377
2020-12-18,59.712
2020-12-19,59.712
2020-12-20,59.712
2020-12-21,58.5797
2020-12-22,55.6677
2020-12-23,58.9649
2020-12-24,57.4617
2020-12-25,57.4617
2020-12-26,57.4617
2020-12-27,57.4617
2020-12-28,57.0195
2020-12-29,55.6028
2020-12-30,57.3827
2020-12-31,54.3484
2021-01-01,54.3484
2021-01-02,54.3484
2021-01-03,54.3484
2021-01-04,55.7322
2021-01-05,60.0535
2021-01-06,62.3148
2021-01-07,63.0536
2021-01-08,62.6904
2021-01-09,62.6904
2021-01-10,62.6904
2021-01-11,64.0818
2021-01-12,65.3169
2021-01-13,62.8035
2021-01-14,64.2275
2021-01-15,62.2197
2021-01-16,62.2197
2021-01-17,62.2197
2021-01-18,62.2197
2021-01-19,63.7132
2021-01-20,64.4911
2021-01-21,62.1924
2021-01-22,63.223
2021-01-23,63.223
2021-01-24,63.223
2021-01-25,64.9402
2021-01-26,62.1215
2021-01-27,61.498
2021-01-28,59.8123
2021-01-29,56.4428
2021-01-30,56.4428
2021-01-31,56.4428
2021-02-01,58.6707
2021-02-02,59.0223
2021-02-03,62.184
2021-02-04,63.164
2021-02-05,61.8548
2021-02-06,61.8548
2021-02-07,61.8548
2021-02-08,63.869
2021-02-09,62.8999
2021-02-10,63.4219
2021-02-11,61.541
2021-02-12,62.8962
2021-02-13,62.8962
2021-02-14,62.8962
2021-02-15,62.8962
2021-02-16,64.3015
2021-02-17,64.8624
2021-02-18,60.8183
2021-02-19,62.1737
2021-02-20,62.1737
2021-02-21,62.1737
2021-02-22,63.1239
2021-02-23,69.1384
2021-02-24,72.8086
2021-02-25,68.6631
2021-02-26,67.6853
2021-02-27,67.6853
2021-02-28,67.6853
2021-03-01,67.6853
2021-03-02,66.0589
2021-03-03,64.7559
2021-03-04,65.9415
2021-03-05,69.1609
2021-03-06,69.1609
2021-03-07,69.1609
2021-03-08,68.8513
2021-03-09,68.6923
2021-03-10,67.6418
2021-03-11,69.3924
2021-03-12,66.2374
2021-03-13,66.2374
2021-03-14,66.2374
2021-03-15,65.5437
2021-03-16,61.823
2021-03-17,59.9227
2021-03-18,54.1226
2021-03-19,57.5769
2021-03-20,57.5769
2021-03-21,57.5769
2021-03-22,56.2738
2021-03-23,52.2171
2021-03-24,52.6045
2021-03-25,55.0096
2021-03-26,57.5855
2021-03-27,57.5855
2021-03-28,57.5855
2021-03-29,55.3624
2021-03-30,55.8037
2021-03-31,55.016
2021-04-01,58.1174
2021-04-02,58.1174
2021-04-03,58.1174
2021-04-04,58.1174
2021-04-05,55.2851
2021-04-06,55.5488
2021-04-07,56.5643
2021-04-08,55.1476
2021-04-09,54.7504
2021-04-10,54.7504
2021-04-11,54.7504
2021-04-12,52.6758
2021-04-13,50.5857
2021-04-14,54.5115
2021-04-15,53.4928
2021-04-16,51.3507
2021-04-17,51.3507
2021-04-18,51.3507
2021-04-19,51.144
2021-04-20,49.0505
2021-04-21,49.8278
2021-04-22,49.5152
2021-04-23,49.5697
2021-04-24,49.5697
2021-04-25,49.5697
2021-04-26,50.8336
2021-04-27,50.9442
2021-04-28,54.1951
2021-04-29,54.6033
2021-04-30,51.9686
2021-05-01,51.9686
2021-05-02,51.9686
2021-05-03,52.8248
2021-05-04,52.764
2021-05-05,56.1581
2021-05-06,55.7754
2021-05-07,57.3779
2021-05-08,57.3779
2021-05-09,57.3779
2021-05-10,56.648
2021-05-11,55.0668
2021-05-12,55.1208
2021-05-13,52.8226
2021-05-14,56.9598
2021-05-15,56.9598
2021-05-16,56.9598
2021-05-17,59.0097
2021-05-18,54.978
2021-05-19,53.1014
2021-05-20,53.4098
2021-05-21,52.6339
2021-05-22,52.6339
2021-05-23,52.6339
2021-05-24,54.4253
2021-05-25,51.8593
2021-05-26,54.2465
2021-05-27,56.0595
2021-05-28,57.7898
2021-05-29,57.7898
2021-05-30,57.7898
2021-05-31,57.7898
2021-06-01,61.3631
2021-06-02,63.7443
2021-06-03,62.7912
2021-06-04,62.3411
2021-06-05,62.3411
2021-06-06,62.3411
2021-06-07,63.4258
2021-06-08,64.8473
2021-06-09,63.2414
2021-06-10,63.8965
2021-06-11,65.3256
2021-06-12,65.3256
2021-06-13,65.3256
2021-06-14,65.4744
2021-06-15,68.29
2021-06-16,67.2266
2021-06-17,61.1818
2021-06-18,56.816
2021-06-19,56.816
2021-06-20,56.816
2021-06-21,59.0059
2021-06-22,59.998
2021-06-23,61.5527
2021-06-24,62.5564
2021-06-25,64.4426
2021-06-26,64.4426
2021-06-27,64.4426
2021-06-28,59.5351
2021-06-29,59.2668
2021-06-30,60.5185
2021-07-01,62.1127
2021-07-02,61.4285
2021-07-03,61.4285
2021-07-04,61.4285
2021-07-05,61.4285
2021-07-06,57.2427
2021-07-07,56.5184
2021-07-08,56.2554
2021-07-09,58.2645
2021-07-10,58.2645
2021-07-11,58.2645
2021-07-12,59.3085
2021-07-13,57.8124
2021-07-14,53.9052
2021-07-15,52.1549
2021-07-16,49.3463
2021-07-17,49.3463
2021-07-18,49.3463
2021-07-19,46.3416
2021-07-20,49.0536
2021-07-21,50.6449
2021-07-22,50.0332
2021-07-23,49.1557
2021-07-24,49.1557
2021-07-25,49.1557
2021-07-26,51.8215
2021-07-27,49.9988
2021-07-28,51.5051
2021-07-29,51.0055
2021-07-30,50.3624
2021-07-31,50.3624
2021-08-01,50.3624
2021-08-02,49.8515
2021-08-03,50.7905
2021-08-04,47.351
2021-08-05,51.3918
2021-08-06,52.4523
2021-08-07,52.4523
2021-08-08,52.4523
2021-08-09,49.7999
2021-08-10,52.053
2021-08-11,53.9593
2021-08-12,54.7122
2021-08-13,51.9813
2021-08-14,51.9813
2021-08-15,51.9813
2021-08-16,50.0117
2021-08-17,49.7517
2021-08-18,47.4952
2021-08-19,46.3064
2021-08-20,46.8756
2021-08-21,46.8756
2021-08-22,46.8756
2021-08-23,50.3257
2021-08-24,51.8989
2021-08-25,52.6535
2021-08-26,52.3233
2021-08-27,55.0325
2021-08-28,55.0325
2021-08-29,55.0325
2021-08-30,56.374
2021-08-31,57.3419
2021-09-01,56.6656
2021-09-02,59.7273
2021-09-03,57.347
2021-09-04,57.347
2021-09-05,57.347
2021-09-06,57.347
2021-09-07,56.3868
2021-09-08,57.206
2021-09-09,57.8688
2021-09-10,57.4895
2021-09-11,57.4895
2021-09-12,57.4895
2021-09-13,58.7287
2021-09-14,56.3183
2021-09-15,60.3022
2021-09-16,61.217
2021-09-17,58.6365
2021-09-18,58.6365
2021-09-19,58.6365
2021-09-20,55.7977
2021-09-21,55.2052
2021-09-22,56.2465
2021-09-23,59.9167
2021-09-24,56.6401
2021-09-25,56.6401
2021-09-26,56.6401
2021-09-27,60.7451
2021-09-28,60.902
2021-09-29,59.141
2021-09-30,60.005
2021-10-01,62.079
2021-10-02,62.079
2021-10-03,62.079
2021-10-04,64.2615
2021-10-05,63.1438
2021-10-06,62.0776
2021-10-07,62.6676
2021-10-08,65.175
2021-10-09,65.175
2021-10-10,65.175
2021-10-11,65.7627
2021-10-12,65.0061
2021-10-13,66.1848
2021-10-14,66.6942
2021-10-15,65.6148
2021-10-16,65.6148
2021-10-17,65.6148
2021-10-18,66.9263
2021-10-19,65.6597
2021-10-20,66.6682
2021-10-21,65.3829
2021-10-22,66.418
2021-10-23,66.418
2021-10-24,66.418
2021-10-25,68.7758
2021-10-26,69.2334
2021-10-27,65.6608
2021-10-28,65.7806
2021-10-29,62.9415
2021-10-30,62.9415
2021-10-31,62.9415
2021-11-01,65.3257
2021-11-02,60.1765
2021-11-03,58.1644
2021-11-04,58.7085
2021-11-05,59.6914
2021-11-06,59.6914
2021-11-07,59.6914
2021-11-08,60.9193
2021-11-09,60.4559
2021-11-10,55.9549
2021-11-11,56.2842
2021-11-12,56.7673
2021-11-13,56.7673
2021-11-14,56.7673
2021-11-15,57.6244
2021-11-16,56.6644
2021-11-17,53.4638
2021-11-18,54.5109
2021-11-19,50.9956
2021-11-20,50.9956
2021-11-21,50.9956
2021-11-22,51.249
2021-11-23,53.7246
2021-11-24,55.2147
2021-11-25,55.2147
2021-11-26,49.3335
2021-11-27,49.3335
2021-11-28,49.3335
2021-11-29,51.4196
2021-11-30,49.8959
2021-12-01,46.7647
2021-12-02,48.5358
2021-12-03,47.678
2021-12-04,47.678
2021-12-05,47.678
2021-12-06,52.3379
2021-12-07,55.9357
2021-12-08,57.0135
2021-12-09,54.2671
2021-12-10,54.6545
2021-12-11,54.6545
2021-12-12,54.6545
2021-12-13,51.6738
2021-12-14,50.0302
2021-12-15,49.7102
2021-12-16,48.6024
2021-12-17,47.6111
2021-12-18,47.6111
2021-12-19,47.6111
2021-12-20,45.4205
2021-12-21,48.4492
2021-12-22,49.1877
2021-12-23,48.7184
2021-12-24,48.7184
2021-12-25,48.7184
2021-12-26,48.7184
2021-12-27,52.1003
2021-12-28,50.9053
2021-12-29,51.1228
2021-12-30,49.3879
2021-12-31,49.1255
2022-01-01,49.1255
2022-01-02,49.1255
2022-01-03,52.6227
2022-01-04,56.7158
2022-01-05,52.5108
2022-01-06,53.3416
2022-01-07,52.2149
2022-01-08,52.2149
2022-01-09,52.2149
2022-01-10,51.5608
2022-01-11,55.6774
2022-01-12,56.0369
2022-01-13,55.8028
2022-01-14,59.2384
2022-01-15,59.2384
2022-01-16,59.2384
2022-01-17,59.2384
2022-01-18,55.8599
2022-01-19,56.1538
2022-01-20,52.6363
2022-01-21,50.5104
2022-01-22,50.5104
2022-01-23,50.5104
2022-01-24,52.7658
2022-01-25,56.0467
2022-01-26,55.9409
2022-01-27,56.2824
2022-01-28,55.9832
2022-01-29,55.9832
2022-01-30,55.9832
2022-01-31,55.6389
2022-02-01,58.4849
2022-02-02,58.0087
2022-02-03,58.9876
2022-02-04,55.3741
2022-02-05,55.3741
2022-02-06,55.3741
2022-02-07,55.4967
2022-02-08,50.7705
2022-02-09,53.5211
2022-02-10,51.7535
2022-02-11,54.011
2022-02-12,54.011
2022-02-13,54.011
2022-02-14,51.6785
2022-02-15,49.3462
2022-02-16,49.9543
2022-02-17,51.2606
2022-02-18,50.6271
2022-02-19,50.6271
2022-02-20,50.6271
2022-02-21,50.6271
2022-02-22,49.4623
2022-02-23,50.4066
2022-02-24,51.6743
2022-02-25,52.1075
2022-02-26,52.1075
2022-02-27,52.1075
2022-02-28,56.4284
2022-03-01,56.9773
2022-03-02,57.9858
2022-03-03,57.1542
2022-03-04,60.2958
2022-03-05,60.2958
2022-03-06,60.2958
2022-03-07,60.4298
2022-03-08,59.3116
2022-03-09,57.7158
2022-03-10,56.9437
2022-03-11,54.8656
2022-03-12,54.8656
2022-03-13,54.8656
2022-03-14,51.6412
2022-03-15,51.4231
2022-03-16,52.1204
2022-03-17,56.9474
2022-03-18,56.7124
2022-03-19,56.7124
2022-03-20,56.7124
2022-03-21,59.2085
2022-03-22,58.8412
2022-03-23,60.0657
2022-03-24,60.0227
2022-03-25,62.8791
2022-03-26,62.8791
2022-03-27,62.8791
2022-03-28,59.4164
2022-03-29,59.8073
2022-03-30,59.0093
2022-03-31,55.3124
2022-04-01,55.9639
2022-04-02,55.9639
2022-04-03,55.9639
2022-04-04,56.9531
2022-04-05,56.3394
2022-04-06,54.2821
2022-04-07,56.8697
2022-04-08,60.4177
2022-04-09,60.4177
2022-04-10,60.4177
2022-04-11,58.6077
2022-04-12,59.7982
2022-04-13,61.0905
2022-04-14,61.6485
2022-04-15,61.6485
2022-04-16,61.6485
2022-04-17,61.6485
2022-04-18,61.9975
2022-04-19,60.2523
2022-04-20,61.2399
2022-04-21,55.4568
2022-04-22,52.2572
2022-04-23,52.2572
2022-04-24,52.2572
2022-04-25,50.2682
2022-04-26,48.7395
2022-04-27,49.0803
2022-04-28,52.296
2022-04-29,49.6797
2022-04-30,49.6797
2022-05-01,49.6797
2022-05-02,49.3563
2022-05-03,53.1714
2022-05-04,56.2957
2022-05-05,54.3687
2022-05-06,56.4776
2022-05-07,56.4776
2022-05-08,56.4776
2022-05-09,48.5091
2022-05-10,46.6788
2022-05-11,47.3355
2022-05-12,47.6544
2022-05-13,50.7933
2022-05-14,50.7933
2022-05-15,50.7933
2022-05-16,51.2523
2022-05-17,53.1151
2022-05-18,50.7369
2022-05-19,51.4948
2022-05-20,52.757
2022-05-21,52.757
2022-05-22,52.757
2022-05-23,55.5808
2022-05-24,55.2117
2022-05-25,57.6138
2022-05-26,58.6339
2022-05-27,61.407
2022-05-28,61.407
2022-05-29,61.407
2022-05-30,61.407
2022-05-31,59.4589
2022-06-01,61.0155
2022-06-02,57.9866
2022-06-03,59.3353
2022-06-04,59.3353
2022-06-05,59.3353
2022-06-06,59.9361
2022-06-07,62.8748
2022-06-08,61.8074
2022-06-09,61.1243
2022-06-10,59.8535
2022-06-11,59.8535
2022-06-12,59.8535
2022-06-13,55.0283
2022-06-14,55.2162
2022-06-15,54.5094
2022-06-16,49.8597
2022-06-17,46.0376
2022-06-18,46.0376
2022-06-19,46.0376
2022-06-20,46.0376
2022-06-21,48.4296
2022-06-22,45.0324
2022-06-23,42.3981
2022-06-24,41.1622
2022-06-25,41.1622
2022-06-26,41.1622
2022-06-27,42.7298
2022-06-28,45.2124
2022-06-29,43.8737
2022-06-30,41.7059
2022-07-01,41.8651
2022-07-02,41.8651
2022-07-03,41.8651
2022-07-04,41.8651
2022-07-05,38.5108
2022-07-06,38.4591
2022-07-07,41.7229
2022-07-08,41.3852
2022-07-09,41.3852
2022-07-10,41.3852
2022-07-11,40.9093
2022-07-12,39.8846
2022-07-13,40.4843
2022-07-14,39.9736
2022-07-15,41.3571
2022-07-16,41.3571
2022-07-17,41.3571
2022-07-18,43.3683
2022-07-19,46.6405
2022-07-20,48.1268
2022-07-21,46.2209
2022-07-22,44.8915
2022-07-23,44.8915
2022-07-24,44.8915
2022-07-25,48.9426
2022-07-26,48.5046
2022-07-27,50.9884
2022-07-28,51.0119
2022-07-29,52.8368
2022-07-30,52.8368
2022-07-31,52.8368
2022-08-01,51.7377
2022-08-02,52.4984
2022-08-03,50.0257
2022-08-04,47.0702
2022-08-05,48.0107
2022-08-06,48.0107
2022-08-07,48.0107
2022-08-08,48.0366
2022-08-09,48.0119
2022-08-10,49.383
2022-08-11,51.4691
2022-08-12,52.1575
2022-08-13,52.1575
2022-08-14,52.1575
2022-08-15,50.1671
2022-08-16,49.0271
2022-08-17,50.1712
2022-08-18,53.6797
2022-08-19,52.2626
2022-08-20,52.2626
2022-08-21,52.2626
2022-08-22,51.9013
2022-08-23,53.8315
2022-08-24,55.1306
2022-08-25,54.7995
2022-08-26,54.4612
2022-08-27,54.4612
2022-08-28,54.4612
2022-08-29,56.0681
2022-08-30,51.5299
2022-08-31,51.663
2022-09-01,47.9818
2022-09-02,49.7912
2022-09-03,49.7912
2022-09-04,49.7912
2022-09-05,49.7912
2022-09-06,48.4957
2022-09-07,46.8487
2022-09-08,47.7098
2022-09-09,50.0271
2022-09-10,50.0271
2022-09-11,50.0271
2022-09-12,51.2127
2022-09-13,49.3146
2022-09-14,52.5819
2022-09-15,49.3445
2022-09-16,48.7087
2022-09-17,48.7087
2022-09-18,48.7087
2022-09-19,48.0934
2022-09-20,48.2624
2022-09-21,45.7697
2022-09-22,44.6626
2022-09-23,39.933
2022-09-24,39.933
2022-09-25,39.933
2022-09-26,38.622
2022-09-27,39.8599
2022-09-28,42.585
2022-09-29,42.7913
2022-09-30,43.1535
2022-10-01,43.1535
2022-10-02,43.1535
2022-10-03,48.0321
2022-10-04,50.0434
2022-10-05,51.3178
2022-10-06,53.1832
2022-10-07,51.6155
2022-10-08,51.6155
2022-10-09,51.6155
2022-10-10,50.4678
2022-10-11,48.4662
2022-10-12,50.7918
2022-10-13,52.0944
2022-10-14,48.9817
2022-10-15,48.9817
2022-10-16,48.9817
2022-10-17,50.4991
2022-10-18,51.526
2022-10-19,53.5892
2022-10-20,53.0788
2022-10-21,55.849
2022-10-22,55.849
2022-10-23,55.849
2022-10-24,56.421
2022-10-25,56.5106
2022-10-26,58.1367
2022-10-27,55.7726
2022-10-28,55.1348
2022-10-29,55.1348
2022-10-30,55.1348
2022-10-31,56.9186
2022-11-01,56.5561
2022-11-02,54.8398
2022-11-03,55.8132
2022-11-04,58.1774
2022-11-05,58.1774
2022-11-06,58.1774
2022-11-07,60.7579
2022-11-08,59.8977
2022-11-09,54.0352
2022-11-10,55.8458
2022-11-11,58.0411
2022-11-12,58.0411
2022-11-13,58.0411
2022-11-14,56.805
2022-11-15,58.4686
2022-11-16,55.4319
2022-11-17,54.7632
2022-11-18,55.2546
2022-11-19,55.2546
2022-11-20,55.2546
2022-11-21,53.2946
2022-11-22,55.8167
2022-11-23,53.6492
2022-11-24,53.6492
2022-11-25,53.6226
2022-11-26,53.6226
2022-11-27,53.6226
2022-11-28,51.2571
2022-11-29,52.0832
2022-11-30,53.8673
2022-12-01,52.6506
2022-12-02,52.9923
2022-12-03,52.9923
2022-12-04,52.9923
2022-12-05,49.0187
2022-12-06,47.3747
2022-12-07,46.6839
2022-12-08,44.819
2022-12-09,44.0678
2022-12-10,44.0678
2022-12-11,44.0678
2022-12-12,45.7772
2022-12-13,47.0876
2022-12-14,47.0626
2022-12-15,47.5243
2022-12-16,46.3226
2022-12-17,46.3226
2022-12-18,46.3226
2022-12-19,45.444
2022-12-20,45.8812
2022-12-21,48.0059
2022-12-22,46.9286
2022-12-23,50.0784
2022-12-24,50.0784
2022-12-25,50.0784
2022-12-26,50.0784
2022-12-27,49.7328
2022-12-28,46.9133
2022-12-29,48.1183
2022-12-30,48.4512
2022-12-31,48.4512
2023-01-01,48.4512
2023-01-02,48.4512
2023-01-03,45.0025
2023-01-04,45.633
2023-01-05,44.6793
2023-01-06,45.3683
2023-01-07,45.3683
2023-01-08,45.3683
2023-01-09,46.6768
2023-01-10,46.1904
2023-01-11,47.7155
2023-01-12,50.3427
2023-01-13,50.4977
2023-01-14,50.4977
2023-01-15,50.4977
2023-01-16,50.4977
2023-01-17,49.9812
2023-01-18,48.0433
2023-01-19,49.7291
2023-01-20,50.6387
2023-01-21,50.6387
2023-01-22,50.6387
2023-01-23,51.3862
2023-01-24,48.8888
2023-01-25,48.274
2023-01-26,50.6399
2023-01-27,49.8315
2023-01-28,49.8315
2023-01-29,49.8315
2023-01-30,47.7611
2023-01-31,50.0446
2023-02-01,48.0968
2023-02-02,47.8081
2023-02-03,48.4484
2023-02-04,48.4484
2023-02-05,48.4484
2023-02-06,45.9537
2023-02-07,49.7756
2023-02-08,48.2048
2023-02-09,46.2981
2023-02-10,50.3297
2023-02-11,50.3297
2023-02-12,50.3297
2023-02-13,49.2022
2023-02-14,49.4625
2023-02-15,47.6624
2023-02-16,46.6759
2023-02-17,43.6666
2023-02-18,43.6666
2023-02-19,43.6666
2023-02-20,43.6666
2023-02-21,42.9162
2023-02-22,42.6914
2023-02-23,45.7772
2023-02-24,46.8002
2023-02-25,46.8002
2023-02-26,46.8002
2023-02-27,47.0142
2023-02-28,46.3077
2023-03-01,48.1753
2023-03-02,49.8729
2023-03-03,51.2495
2023-03-04,51.2495
2023-03-05,51.2495
2023-03-06,50.1803
2023-03-07,47.8072
2023-03-08,45.9502
2023-03-09,44.9365
2023-03-10,43.2404
2023-03-11,43.2404
2023-03-12,43.2404
2023-03-13,41.587
2023-03-14,42.5607
2023-03-15,39.3124
2023-03-16,41.8285
2023-03-17,40.9094
2023-03-18,40.9094
2023-03-19,40.9094
2023-03-20,44.2864
