,WDR US Equity
2020-04-21,47.6449
2020-04-22,48.0569
2020-04-23,46.1775
2020-04-24,46.1775
2020-04-25,46.1775
2020-04-26,46.1775
2020-04-27,50.1206
2020-04-28,54.2787
2020-04-29,55.7019
2020-04-30,56.0742
2020-05-01,53.9182
2020-05-02,53.9182
2020-05-03,53.9182
2020-05-04,53.958
2020-05-05,51.9612
2020-05-06,50.6974
2020-05-07,51.3962
2020-05-08,53.5257
2020-05-09,53.5257
2020-05-10,53.5257
2020-05-11,54.231
2020-05-12,52.3457
2020-05-13,48.4581
2020-05-14,48.5035
2020-05-15,47.978
2020-05-16,47.978
2020-05-17,47.978
2020-05-18,51.929
2020-05-19,49.2053
2020-05-20,50.7149
2020-05-21,50.4931
2020-05-22,49.5957
2020-05-23,49.5957
2020-05-24,49.5957
2020-05-25,49.5957
2020-05-26,51.2538
2020-05-27,53.1911
2020-05-28,50.1661
2020-05-29,48.7326
2020-05-30,48.7326
2020-05-31,48.7326
2020-06-01,49.8995
2020-06-02,51.7772
2020-06-03,54.3693
2020-06-04,55.0829
2020-06-05,58.236
2020-06-06,58.236
2020-06-07,58.236
2020-06-08,60.2301
2020-06-09,59.9239
2020-06-10,58.3388
2020-06-11,53.0473
2020-06-12,54.3365
2020-06-13,54.3365
2020-06-14,54.3365
2020-06-15,55.4529
2020-06-16,55.9359
2020-06-17,56.2379
2020-06-18,56.8121
2020-06-19,57.276
2020-06-20,57.276
2020-06-21,57.276
2020-06-22,56.4913
2020-06-23,56.2786
2020-06-24,54.0675
2020-06-25,54.9396
2020-06-26,52.6144
2020-06-27,52.6144
2020-06-28,52.6144
2020-06-29,54.3038
2020-06-30,56.0527
2020-07-01,55.1474
2020-07-02,55.799
2020-07-03,55.799
2020-07-04,55.799
2020-07-05,55.799
2020-07-06,56.0632
2020-07-07,55.9479
2020-07-08,56.9103
2020-07-09,52.9232
2020-07-10,55.8079
2020-07-11,55.8079
2020-07-12,55.8079
2020-07-13,53.6679
2020-07-14,53.5047
2020-07-15,56.1713
2020-07-16,56.2161
2020-07-17,54.4881
2020-07-18,54.4881
2020-07-19,54.4881
2020-07-20,52.7005
2020-07-21,55.0824
2020-07-22,52.355
2020-07-23,53.6374
2020-07-24,51.8205
2020-07-25,51.8205
2020-07-26,51.8205
2020-07-27,53.4516
2020-07-28,50.4872
2020-07-29,51.4163
2020-07-30,49.8873
2020-07-31,50.092
2020-08-01,50.092
2020-08-02,50.092
2020-08-03,49.3619
2020-08-04,49.2558
2020-08-05,52.429
2020-08-06,51.5399
2020-08-07,53.9148
2020-08-08,53.9148
2020-08-09,53.9148
2020-08-10,55.0778
2020-08-11,55.1753
2020-08-12,55.4255
2020-08-13,53.9912
2020-08-14,54.4157
2020-08-15,54.4157
2020-08-16,54.4157
2020-08-17,54.9531
2020-08-18,55.3343
2020-08-19,55.7221
2020-08-20,53.2624
2020-08-21,52.5952
2020-08-22,52.5952
2020-08-23,52.5952
2020-08-24,55.2618
2020-08-25,55.7101
2020-08-26,54.5787
2020-08-27,54.7569
2020-08-28,55.1212
2020-08-29,55.1212
2020-08-30,55.1212
2020-08-31,55.1212
2020-09-01,54.6503
2020-09-02,57.1737
2020-09-03,55.265
2020-09-04,54.7139
2020-09-05,54.7139
2020-09-06,54.7139
2020-09-07,54.7139
2020-09-08,52.3973
2020-09-09,53.6163
2020-09-10,50.1476
2020-09-11,49.1674
2020-09-12,49.1674
2020-09-13,49.1674
2020-09-14,50.8704
2020-09-15,51.4314
2020-09-16,53.426
2020-09-17,52.4275
2020-09-18,52.1947
2020-09-19,52.1947
2020-09-20,52.1947
2020-09-21,46.817
2020-09-22,46.3558
2020-09-23,42.1806
2020-09-24,42.885
2020-09-25,44.2129
2020-09-26,44.2129
2020-09-27,44.2129
2020-09-28,49.1745
2020-09-29,47.4046
2020-09-30,48.6341
2020-10-01,46.7499
2020-10-02,50.0841
2020-10-03,50.0841
2020-10-04,50.0841
2020-10-05,52.2492
2020-10-06,52.5534
2020-10-07,55.5961
2020-10-08,61.6157
2020-10-09,61.9246
2020-10-10,61.9246
2020-10-11,61.9246
2020-10-12,59.7913
2020-10-13,59.7913
2020-10-14,64.5026
2020-10-15,64.9355
2020-10-16,63.1256
2020-10-17,63.1256
2020-10-18,63.1256
2020-10-19,60.7436
2020-10-20,60.6739
2020-10-21,57.9252
2020-10-22,58.2189
2020-10-23,57.6637
2020-10-24,57.6637
2020-10-25,57.6637
2020-10-26,55.5404
2020-10-27,53.9494
2020-10-28,48.9894
2020-10-29,48.7631
2020-10-30,48.1308
2020-10-31,48.1308
2020-11-01,48.1308
2020-11-02,49.546
2020-11-03,52.2972
2020-11-04,53.6328
2020-11-05,54.832
2020-11-06,51.2774
2020-11-07,51.2774
2020-11-08,51.2774
2020-11-09,55.9894
2020-11-10,56.7034
2020-11-11,56.3253
2020-11-12,53.9081
2020-11-13,55.233
2020-11-14,55.233
2020-11-15,55.233
2020-11-16,56.8612
2020-11-17,55.8425
2020-11-18,53.076
2020-11-19,51.1535
2020-11-20,49.7414
2020-11-21,49.7414
2020-11-22,49.7414
2020-11-23,51.1367
2020-11-24,54.3857
2020-11-25,54.8862
2020-11-26,54.8862
2020-11-27,55.0901
2020-11-28,55.0901
2020-11-29,55.0901
2020-11-30,52.0481
2020-12-01,54.1937
2020-12-02,54.9064
2020-12-03,77.2994
2020-12-04,77.1147
2020-12-05,77.1147
2020-12-06,77.1147
2020-12-07,76.5941
2020-12-08,76.7711
2020-12-09,75.6857
2020-12-10,75.2853
2020-12-11,75.1825
2020-12-12,75.1825
2020-12-13,75.1825
2020-12-14,74.9178
2020-12-15,74.9178
2020-12-16,74.805
2020-12-17,74.6888
2020-12-18,74.7294
2020-12-19,74.7294
2020-12-20,74.7294
2020-12-21,74.7922
2020-12-22,74.6004
2020-12-23,74.5345
2020-12-24,74.4665
2020-12-25,74.4665
2020-12-26,74.4665
2020-12-27,74.4665
2020-12-28,74.9166
2020-12-29,75.1787
2020-12-30,75.2273
2020-12-31,75.2273
2021-01-01,75.2273
2021-01-02,75.2273
2021-01-03,75.2273
2021-01-04,74.0615
2021-01-05,73.9036
2021-01-06,74.1601
2021-01-07,73.2496
2021-01-08,73.2495
2021-01-09,73.2495
2021-01-10,73.2495
2021-01-11,73.2495
2021-01-12,73.6442
2021-01-13,72.628
2021-01-14,72.628
2021-01-15,72.5306
2021-01-16,72.5306
2021-01-17,72.5306
2021-01-18,72.5306
2021-01-19,72.6066
2021-01-20,72.7237
2021-01-21,72.6167
2021-01-22,72.6583
2021-01-23,72.6583
2021-01-24,72.6583
2021-01-25,72.956
2021-01-26,73.2572
2021-01-27,71.0357
2021-01-28,71.131
2021-01-29,72.2642
2021-01-30,72.2642
2021-01-31,72.2642
2021-02-01,71.7784
2021-02-02,69.3666
2021-02-03,69.4727
2021-02-04,69.6359
2021-02-05,68.4993
2021-02-06,68.4993
2021-02-07,68.4993
2021-02-08,69.3055
2021-02-09,69.593
2021-02-10,68.6616
2021-02-11,68.9685
2021-02-12,67.5988
2021-02-13,67.5988
2021-02-14,67.5988
2021-02-15,67.5988
2021-02-16,67.6653
2021-02-17,68.1383
2021-02-18,68.207
2021-02-19,66.7181
2021-02-20,66.7181
2021-02-21,66.7181
2021-02-22,67.4531
2021-02-23,67.1463
2021-02-24,67.3001
2021-02-25,65.5535
2021-02-26,65.8039
2021-02-27,65.8039
2021-02-28,65.8039
2021-03-01,65.8894
2021-03-02,65.8894
2021-03-03,65.7136
2021-03-04,64.1205
2021-03-05,65.8342
2021-03-06,65.8342
2021-03-07,65.8342
2021-03-08,64.247
2021-03-09,63.0245
2021-03-10,64.4251
2021-03-11,64.8189
2021-03-12,63.0146
2021-03-13,63.0146
2021-03-14,63.0146
2021-03-15,62.2971
2021-03-16,62.1141
2021-03-17,62.3429
2021-03-18,61.9559
2021-03-19,61.3648
2021-03-20,61.3648
2021-03-21,61.3648
2021-03-22,61.6173
2021-03-23,60.7951
2021-03-24,61.1968
2021-03-25,61.6038
2021-03-26,62.016
2021-03-27,62.016
2021-03-28,62.016
2021-03-29,59.3784
2021-03-30,60.676
2021-03-31,60.4541
2021-04-01,61.8961
2021-04-02,61.8961
2021-04-03,61.8961
2021-04-04,61.8961
2021-04-05,62.1814
2021-04-06,62.3273
2021-04-07,62.4771
2021-04-08,62.2189
2021-04-09,62.3799
2021-04-10,62.3799
2021-04-11,62.3799
2021-04-12,62.545
2021-04-13,62.545
2021-04-14,62.545
2021-04-15,62.545
2021-04-16,62.7323
2021-04-17,62.7323
2021-04-18,62.7323
2021-04-19,62.4094
2021-04-20,62.6085
2021-04-21,63.2131
2021-04-22,62.516
2021-04-23,63.1466
2021-04-24,63.1466
2021-04-25,63.1466
2021-04-26,62.7824
2021-04-27,62.7824
2021-04-28,62.7824
2021-04-29,62.7824
2021-04-30,62.3704
2021-05-01,62.3704
2021-05-02,62.3704
2021-05-03,62.3704
2021-05-04,62.3704
2021-05-05,62.3704
2021-05-06,62.3704
2021-05-07,62.3704
2021-05-08,62.3704
2021-05-09,62.3704
2021-05-10,62.3704
2021-05-11,62.3704
2021-05-12,62.3704
2021-05-13,62.3704
2021-05-14,62.3704
2021-05-15,62.3704
2021-05-16,62.3704
2021-05-17,62.3704
2021-05-18,62.3704
2021-05-19,62.3704
2021-05-20,62.3704
2021-05-21,62.3704
2021-05-22,62.3704
2021-05-23,62.3704
2021-05-24,62.3704
2021-05-25,62.3704
2021-05-26,62.3704
2021-05-27,62.3704
2021-05-28,62.3704
2021-05-29,62.3704
2021-05-30,62.3704
2021-05-31,62.3704
2021-06-01,62.3704
2021-06-02,62.3704
2021-06-03,62.3704
2021-06-04,62.3704
2021-06-05,62.3704
2021-06-06,62.3704
2021-06-07,62.3704
2021-06-08,62.3704
2021-06-09,62.3704
2021-06-10,62.3704
2021-06-11,62.3704
2021-06-12,62.3704
2021-06-13,62.3704
2021-06-14,62.3704
2021-06-15,62.3704
2021-06-16,62.3704
2021-06-17,62.3704
2021-06-18,62.3704
2021-06-19,62.3704
2021-06-20,62.3704
2021-06-21,62.3704
2021-06-22,62.3704
2021-06-23,62.3704
2021-06-24,62.3704
2021-06-25,62.3704
2021-06-26,62.3704
2021-06-27,62.3704
2021-06-28,62.3704
2021-06-29,62.3704
2021-06-30,62.3704
2021-07-01,62.3704
2021-07-02,62.3704
2021-07-03,62.3704
2021-07-04,62.3704
2021-07-05,62.3704
2021-07-06,62.3704
2021-07-07,62.3704
2021-07-08,62.3704
2021-07-09,62.3704
2021-07-10,62.3704
2021-07-11,62.3704
2021-07-12,62.3704
2021-07-13,62.3704
2021-07-14,62.3704
2021-07-15,62.3704
2021-07-16,62.3704
2021-07-17,62.3704
2021-07-18,62.3704
2021-07-19,62.3704
2021-07-20,62.3704
2021-07-21,62.3704
2021-07-22,62.3704
2021-07-23,62.3704
2021-07-24,62.3704
2021-07-25,62.3704
2021-07-26,62.3704
2021-07-27,62.3704
2021-07-28,62.3704
2021-07-29,62.3704
2021-07-30,62.3704
2021-07-31,62.3704
2021-08-01,62.3704
2021-08-02,62.3704
2021-08-03,62.3704
2021-08-04,62.3704
2021-08-05,62.3704
2021-08-06,62.3704
2021-08-07,62.3704
2021-08-08,62.3704
2021-08-09,62.3704
2021-08-10,62.3704
2021-08-11,62.3704
2021-08-12,62.3704
2021-08-13,62.3704
2021-08-14,62.3704
2021-08-15,62.3704
2021-08-16,62.3704
2021-08-17,62.3704
2021-08-18,62.3704
2021-08-19,62.3704
2021-08-20,62.3704
2021-08-21,62.3704
2021-08-22,62.3704
2021-08-23,62.3704
2021-08-24,62.3704
2021-08-25,62.3704
2021-08-26,62.3704
2021-08-27,62.3704
2021-08-28,62.3704
2021-08-29,62.3704
2021-08-30,62.3704
2021-08-31,62.3704
2021-09-01,62.3704
2021-09-02,62.3704
2021-09-03,62.3704
2021-09-04,62.3704
2021-09-05,62.3704
2021-09-06,62.3704
2021-09-07,62.3704
2021-09-08,62.3704
2021-09-09,62.3704
2021-09-10,62.3704
2021-09-11,62.3704
2021-09-12,62.3704
2021-09-13,62.3704
2021-09-14,62.3704
2021-09-15,62.3704
2021-09-16,62.3704
2021-09-17,62.3704
2021-09-18,62.3704
2021-09-19,62.3704
2021-09-20,62.3704
2021-09-21,62.3704
2021-09-22,62.3704
2021-09-23,62.3704
2021-09-24,62.3704
2021-09-25,62.3704
2021-09-26,62.3704
2021-09-27,62.3704
2021-09-28,62.3704
2021-09-29,62.3704
2021-09-30,62.3704
2021-10-01,62.3704
2021-10-02,62.3704
2021-10-03,62.3704
2021-10-04,62.3704
2021-10-05,62.3704
2021-10-06,62.3704
2021-10-07,62.3704
2021-10-08,62.3704
2021-10-09,62.3704
2021-10-10,62.3704
2021-10-11,62.3704
2021-10-12,62.3704
2021-10-13,62.3704
2021-10-14,62.3704
2021-10-15,62.3704
2021-10-16,62.3704
2021-10-17,62.3704
2021-10-18,62.3704
2021-10-19,62.3704
2021-10-20,62.3704
2021-10-21,62.3704
2021-10-22,62.3704
2021-10-23,62.3704
2021-10-24,62.3704
2021-10-25,62.3704
2021-10-26,62.3704
2021-10-27,62.3704
2021-10-28,62.3704
2021-10-29,62.3704
2021-10-30,62.3704
2021-10-31,62.3704
2021-11-01,62.3704
2021-11-02,62.3704
2021-11-03,62.3704
2021-11-04,62.3704
2021-11-05,62.3704
2021-11-06,62.3704
2021-11-07,62.3704
2021-11-08,62.3704
2021-11-09,62.3704
2021-11-10,62.3704
2021-11-11,62.3704
2021-11-12,62.3704
2021-11-13,62.3704
2021-11-14,62.3704
2021-11-15,62.3704
2021-11-16,62.3704
2021-11-17,62.3704
2021-11-18,62.3704
2021-11-19,62.3704
2021-11-20,62.3704
2021-11-21,62.3704
2021-11-22,62.3704
2021-11-23,62.3704
2021-11-24,62.3704
2021-11-25,62.3704
2021-11-26,62.3704
2021-11-27,62.3704
2021-11-28,62.3704
2021-11-29,62.3704
2021-11-30,62.3704
2021-12-01,62.3704
2021-12-02,62.3704
2021-12-03,62.3704
2021-12-04,62.3704
2021-12-05,62.3704
2021-12-06,62.3704
2021-12-07,62.3704
2021-12-08,62.3704
2021-12-09,62.3704
2021-12-10,62.3704
2021-12-11,62.3704
2021-12-12,62.3704
2021-12-13,62.3704
2021-12-14,62.3704
2021-12-15,62.3704
2021-12-16,62.3704
2021-12-17,62.3704
2021-12-18,62.3704
2021-12-19,62.3704
2021-12-20,62.3704
2021-12-21,62.3704
2021-12-22,62.3704
2021-12-23,62.3704
2021-12-24,62.3704
2021-12-25,62.3704
2021-12-26,62.3704
2021-12-27,62.3704
2021-12-28,62.3704
2021-12-29,62.3704
2021-12-30,62.3704
2021-12-31,62.3704
2022-01-01,62.3704
2022-01-02,62.3704
2022-01-03,62.3704
2022-01-04,62.3704
2022-01-05,62.3704
2022-01-06,62.3704
2022-01-07,62.3704
2022-01-08,62.3704
2022-01-09,62.3704
2022-01-10,62.3704
2022-01-11,62.3704
2022-01-12,62.3704
2022-01-13,62.3704
2022-01-14,62.3704
2022-01-15,62.3704
2022-01-16,62.3704
2022-01-17,62.3704
2022-01-18,62.3704
2022-01-19,62.3704
2022-01-20,62.3704
2022-01-21,62.3704
2022-01-22,62.3704
2022-01-23,62.3704
2022-01-24,62.3704
2022-01-25,62.3704
2022-01-26,62.3704
2022-01-27,62.3704
2022-01-28,62.3704
2022-01-29,62.3704
2022-01-30,62.3704
2022-01-31,62.3704
2022-02-01,62.3704
2022-02-02,62.3704
2022-02-03,62.3704
2022-02-04,62.3704
2022-02-05,62.3704
2022-02-06,62.3704
2022-02-07,62.3704
2022-02-08,62.3704
2022-02-09,62.3704
2022-02-10,62.3704
2022-02-11,62.3704
2022-02-12,62.3704
2022-02-13,62.3704
2022-02-14,62.3704
2022-02-15,62.3704
2022-02-16,62.3704
2022-02-17,62.3704
2022-02-18,62.3704
2022-02-19,62.3704
2022-02-20,62.3704
2022-02-21,62.3704
2022-02-22,62.3704
2022-02-23,62.3704
2022-02-24,62.3704
2022-02-25,62.3704
2022-02-26,62.3704
2022-02-27,62.3704
2022-02-28,62.3704
2022-03-01,62.3704
2022-03-02,62.3704
2022-03-03,62.3704
2022-03-04,62.3704
2022-03-05,62.3704
2022-03-06,62.3704
2022-03-07,62.3704
2022-03-08,62.3704
2022-03-09,62.3704
2022-03-10,62.3704
2022-03-11,62.3704
2022-03-12,62.3704
2022-03-13,62.3704
2022-03-14,62.3704
2022-03-15,62.3704
2022-03-16,62.3704
2022-03-17,62.3704
2022-03-18,62.3704
2022-03-19,62.3704
2022-03-20,62.3704
2022-03-21,62.3704
2022-03-22,62.3704
2022-03-23,62.3704
2022-03-24,62.3704
2022-03-25,62.3704
2022-03-26,62.3704
2022-03-27,62.3704
2022-03-28,62.3704
2022-03-29,62.3704
2022-03-30,62.3704
2022-03-31,62.3704
2022-04-01,62.3704
2022-04-02,62.3704
2022-04-03,62.3704
2022-04-04,62.3704
2022-04-05,62.3704
2022-04-06,62.3704
2022-04-07,62.3704
2022-04-08,62.3704
2022-04-09,62.3704
2022-04-10,62.3704
2022-04-11,62.3704
2022-04-12,62.3704
2022-04-13,62.3704
2022-04-14,62.3704
2022-04-15,62.3704
2022-04-16,62.3704
2022-04-17,62.3704
2022-04-18,62.3704
2022-04-19,62.3704
2022-04-20,62.3704
2022-04-21,62.3704
2022-04-22,62.3704
2022-04-23,62.3704
2022-04-24,62.3704
2022-04-25,62.3704
2022-04-26,62.3704
2022-04-27,62.3704
2022-04-28,62.3704
2022-04-29,62.3704
2022-04-30,62.3704
2022-05-01,62.3704
2022-05-02,62.3704
2022-05-03,62.3704
2022-05-04,62.3704
2022-05-05,62.3704
2022-05-06,62.3704
2022-05-07,62.3704
2022-05-08,62.3704
2022-05-09,62.3704
2022-05-10,62.3704
2022-05-11,62.3704
2022-05-12,62.3704
2022-05-13,62.3704
2022-05-14,62.3704
2022-05-15,62.3704
2022-05-16,62.3704
2022-05-17,62.3704
2022-05-18,62.3704
2022-05-19,62.3704
2022-05-20,62.3704
2022-05-21,62.3704
2022-05-22,62.3704
2022-05-23,62.3704
2022-05-24,62.3704
2022-05-25,62.3704
2022-05-26,62.3704
2022-05-27,62.3704
2022-05-28,62.3704
2022-05-29,62.3704
2022-05-30,62.3704
2022-05-31,62.3704
2022-06-01,62.3704
2022-06-02,62.3704
2022-06-03,62.3704
2022-06-04,62.3704
2022-06-05,62.3704
2022-06-06,62.3704
2022-06-07,62.3704
2022-06-08,62.3704
2022-06-09,62.3704
2022-06-10,62.3704
2022-06-11,62.3704
2022-06-12,62.3704
2022-06-13,62.3704
2022-06-14,62.3704
2022-06-15,62.3704
2022-06-16,62.3704
2022-06-17,62.3704
2022-06-18,62.3704
2022-06-19,62.3704
2022-06-20,62.3704
2022-06-21,62.3704
2022-06-22,62.3704
2022-06-23,62.3704
2022-06-24,62.3704
2022-06-25,62.3704
2022-06-26,62.3704
2022-06-27,62.3704
2022-06-28,62.3704
2022-06-29,62.3704
2022-06-30,62.3704
2022-07-01,62.3704
2022-07-02,62.3704
2022-07-03,62.3704
2022-07-04,62.3704
2022-07-05,62.3704
2022-07-06,62.3704
2022-07-07,62.3704
2022-07-08,62.3704
2022-07-09,62.3704
2022-07-10,62.3704
2022-07-11,62.3704
2022-07-12,62.3704
2022-07-13,62.3704
2022-07-14,62.3704
2022-07-15,62.3704
2022-07-16,62.3704
2022-07-17,62.3704
2022-07-18,62.3704
2022-07-19,62.3704
2022-07-20,62.3704
2022-07-21,62.3704
2022-07-22,62.3704
2022-07-23,62.3704
2022-07-24,62.3704
2022-07-25,62.3704
2022-07-26,62.3704
2022-07-27,62.3704
2022-07-28,62.3704
2022-07-29,62.3704
2022-07-30,62.3704
2022-07-31,62.3704
2022-08-01,62.3704
2022-08-02,62.3704
2022-08-03,62.3704
2022-08-04,62.3704
2022-08-05,62.3704
2022-08-06,62.3704
2022-08-07,62.3704
2022-08-08,62.3704
2022-08-09,62.3704
2022-08-10,62.3704
2022-08-11,62.3704
2022-08-12,62.3704
2022-08-13,62.3704
2022-08-14,62.3704
2022-08-15,62.3704
2022-08-16,62.3704
2022-08-17,62.3704
2022-08-18,62.3704
2022-08-19,62.3704
2022-08-20,62.3704
2022-08-21,62.3704
2022-08-22,62.3704
2022-08-23,62.3704
2022-08-24,62.3704
2022-08-25,62.3704
2022-08-26,62.3704
2022-08-27,62.3704
2022-08-28,62.3704
2022-08-29,62.3704
2022-08-30,62.3704
2022-08-31,62.3704
2022-09-01,62.3704
2022-09-02,62.3704
2022-09-03,62.3704
2022-09-04,62.3704
2022-09-05,62.3704
2022-09-06,62.3704
2022-09-07,62.3704
2022-09-08,62.3704
2022-09-09,62.3704
2022-09-10,62.3704
2022-09-11,62.3704
2022-09-12,62.3704
2022-09-13,62.3704
2022-09-14,62.3704
2022-09-15,62.3704
2022-09-16,62.3704
2022-09-17,62.3704
2022-09-18,62.3704
2022-09-19,62.3704
2022-09-20,62.3704
2022-09-21,62.3704
2022-09-22,62.3704
2022-09-23,62.3704
2022-09-24,62.3704
2022-09-25,62.3704
2022-09-26,62.3704
2022-09-27,62.3704
2022-09-28,62.3704
2022-09-29,62.3704
2022-09-30,62.3704
2022-10-01,62.3704
2022-10-02,62.3704
2022-10-03,62.3704
2022-10-04,62.3704
2022-10-05,62.3704
2022-10-06,62.3704
2022-10-07,62.3704
2022-10-08,62.3704
2022-10-09,62.3704
2022-10-10,62.3704
2022-10-11,62.3704
2022-10-12,62.3704
2022-10-13,62.3704
2022-10-14,62.3704
2022-10-15,62.3704
2022-10-16,62.3704
2022-10-17,62.3704
2022-10-18,62.3704
2022-10-19,62.3704
2022-10-20,62.3704
2022-10-21,62.3704
2022-10-22,62.3704
2022-10-23,62.3704
2022-10-24,62.3704
2022-10-25,62.3704
2022-10-26,62.3704
2022-10-27,62.3704
2022-10-28,62.3704
2022-10-29,62.3704
2022-10-30,62.3704
2022-10-31,62.3704
2022-11-01,62.3704
2022-11-02,62.3704
2022-11-03,62.3704
2022-11-04,62.3704
2022-11-05,62.3704
2022-11-06,62.3704
2022-11-07,62.3704
2022-11-08,62.3704
2022-11-09,62.3704
2022-11-10,62.3704
2022-11-11,62.3704
2022-11-12,62.3704
2022-11-13,62.3704
2022-11-14,62.3704
2022-11-15,62.3704
2022-11-16,62.3704
2022-11-17,62.3704
2022-11-18,62.3704
2022-11-19,62.3704
2022-11-20,62.3704
2022-11-21,62.3704
2022-11-22,62.3704
2022-11-23,62.3704
2022-11-24,62.3704
2022-11-25,62.3704
2022-11-26,62.3704
2022-11-27,62.3704
2022-11-28,62.3704
2022-11-29,62.3704
2022-11-30,62.3704
2022-12-01,62.3704
2022-12-02,62.3704
2022-12-03,62.3704
2022-12-04,62.3704
2022-12-05,62.3704
2022-12-06,62.3704
2022-12-07,62.3704
2022-12-08,62.3704
2022-12-09,62.3704
2022-12-10,62.3704
2022-12-11,62.3704
2022-12-12,62.3704
2022-12-13,62.3704
2022-12-14,62.3704
2022-12-15,62.3704
2022-12-16,62.3704
2022-12-17,62.3704
2022-12-18,62.3704
2022-12-19,62.3704
2022-12-20,62.3704
2022-12-21,62.3704
2022-12-22,62.3704
2022-12-23,62.3704
2022-12-24,62.3704
2022-12-25,62.3704
2022-12-26,62.3704
2022-12-27,62.3704
2022-12-28,62.3704
2022-12-29,62.3704
2022-12-30,62.3704
2022-12-31,62.3704
2023-01-01,62.3704
2023-01-02,62.3704
2023-01-03,62.3704
2023-01-04,62.3704
2023-01-05,62.3704
2023-01-06,62.3704
2023-01-07,62.3704
2023-01-08,62.3704
2023-01-09,62.3704
2023-01-10,62.3704
2023-01-11,62.3704
2023-01-12,62.3704
2023-01-13,62.3704
2023-01-14,62.3704
2023-01-15,62.3704
2023-01-16,62.3704
2023-01-17,62.3704
2023-01-18,62.3704
2023-01-19,62.3704
2023-01-20,62.3704
2023-01-21,62.3704
2023-01-22,62.3704
2023-01-23,62.3704
2023-01-24,62.3704
2023-01-25,62.3704
2023-01-26,62.3704
2023-01-27,62.3704
2023-01-28,62.3704
2023-01-29,62.3704
2023-01-30,62.3704
2023-01-31,62.3704
2023-02-01,62.3704
2023-02-02,62.3704
2023-02-03,62.3704
2023-02-04,62.3704
2023-02-05,62.3704
2023-02-06,62.3704
2023-02-07,62.3704
2023-02-08,62.3704
2023-02-09,62.3704
2023-02-10,62.3704
2023-02-11,62.3704
2023-02-12,62.3704
2023-02-13,62.3704
2023-02-14,62.3704
2023-02-15,62.3704
2023-02-16,62.3704
2023-02-17,62.3704
2023-02-18,62.3704
2023-02-19,62.3704
2023-02-20,62.3704
2023-02-21,62.3704
2023-02-22,62.3704
2023-02-23,62.3704
2023-02-24,62.3704
2023-02-25,62.3704
2023-02-26,62.3704
2023-02-27,62.3704
2023-02-28,62.3704
2023-03-01,62.3704
2023-03-02,62.3704
2023-03-03,62.3704
2023-03-04,62.3704
2023-03-05,62.3704
2023-03-06,62.3704
2023-03-07,62.3704
2023-03-08,62.3704
2023-03-09,62.3704
2023-03-10,62.3704
2023-03-11,62.3704
2023-03-12,62.3704
2023-03-13,62.3704
2023-03-14,62.3704
