,NI US Equity
2020-05-21,44.8014
2020-05-22,45.1178
2020-05-23,45.1178
2020-05-24,45.1178
2020-05-25,45.1178
2020-05-26,46.0769
2020-05-27,45.8834
2020-05-28,48.1371
2020-05-29,47.5807
2020-05-30,47.5807
2020-05-31,47.5807
2020-06-01,48.805
2020-06-02,50.413
2020-06-03,52.2387
2020-06-04,50.0162
2020-06-05,51.4212
2020-06-06,51.4212
2020-06-07,51.4212
2020-06-08,52.996
2020-06-09,50.5034
2020-06-10,49.2141
2020-06-11,45.5216
2020-06-12,45.9766
2020-06-13,45.9766
2020-06-14,45.9766
2020-06-15,46.7004
2020-06-16,47.2323
2020-06-17,46.9596
2020-06-18,47.5856
2020-06-19,45.2526
2020-06-20,45.2526
2020-06-21,45.2526
2020-06-22,46.1864
2020-06-23,45.0253
2020-06-24,43.6802
2020-06-25,43.4712
2020-06-26,43.551
2020-06-27,43.551
2020-06-28,43.551
2020-06-29,44.9189
2020-06-30,45.1212
2020-07-01,47.9681
2020-07-02,47.6132
2020-07-03,47.6132
2020-07-04,47.6132
2020-07-05,47.6132
2020-07-06,47.3595
2020-07-07,47.5248
2020-07-08,47.737
2020-07-09,46.0792
2020-07-10,48.7347
2020-07-11,48.7347
2020-07-12,48.7347
2020-07-13,50.5629
2020-07-14,49.4679
2020-07-15,49.3451
2020-07-16,49.9027
2020-07-17,51.9644
2020-07-18,51.9644
2020-07-19,51.9644
2020-07-20,49.4305
2020-07-21,49.6886
2020-07-22,53.113
2020-07-23,53.5074
2020-07-24,52.5921
2020-07-25,52.5921
2020-07-26,52.5921
2020-07-27,51.4094
2020-07-28,53.0478
2020-07-29,53.4227
2020-07-30,53.1276
2020-07-31,52.926
2020-08-01,52.926
2020-08-02,52.926
2020-08-03,50.5924
2020-08-04,51.3943
2020-08-05,52.3819
2020-08-06,52.2772
2020-08-07,54.217
2020-08-08,54.217
2020-08-09,54.217
2020-08-10,54.497
2020-08-11,51.6642
2020-08-12,53.8591
2020-08-13,51.7454
2020-08-14,50.565
2020-08-15,50.565
2020-08-16,50.565
2020-08-17,49.7484
2020-08-18,47.8496
2020-08-19,47.1636
2020-08-20,44.9266
2020-08-21,43.7838
2020-08-22,43.7838
2020-08-23,43.7838
2020-08-24,45.5601
2020-08-25,44.2083
2020-08-26,41.7764
2020-08-27,41.7332
2020-08-28,42.7734
2020-08-29,42.7734
2020-08-30,42.7734
2020-08-31,41.9084
2020-09-01,38.633
2020-09-02,43.8238
2020-09-03,44.6494
2020-09-04,44.0247
2020-09-05,44.0247
2020-09-06,44.0247
2020-09-07,44.0247
2020-09-08,42.6576
2020-09-09,43.4776
2020-09-10,42.446
2020-09-11,43.4122
2020-09-12,43.4122
2020-09-13,43.4122
2020-09-14,45.4262
2020-09-15,44.1358
2020-09-16,45.0332
2020-09-17,45.9905
2020-09-18,43.8194
2020-09-19,43.8194
2020-09-20,43.8194
2020-09-21,45.1585
2020-09-22,44.5592
2020-09-23,42.2854
2020-09-24,42.5436
2020-09-25,45.6254
2020-09-26,45.6254
2020-09-27,45.6254
2020-09-28,44.1747
2020-09-29,44.8626
2020-09-30,45.117
2020-10-01,45.117
2020-10-02,46.0494
2020-10-03,46.0494
2020-10-04,46.0494
2020-10-05,45.1983
2020-10-06,47.9829
2020-10-07,45.9142
2020-10-08,47.9146
2020-10-09,48.7371
2020-10-10,48.7371
2020-10-11,48.7371
2020-10-12,52.2753
2020-10-13,52.4479
2020-10-14,53.5488
2020-10-15,54.0699
2020-10-16,54.7122
2020-10-17,54.7122
2020-10-18,54.7122
2020-10-19,54.4972
2020-10-20,55.285
2020-10-21,55.1331
2020-10-22,57.8863
2020-10-23,59.3991
2020-10-24,59.3991
2020-10-25,59.3991
2020-10-26,58.9126
2020-10-27,58.9706
2020-10-28,50.9445
2020-10-29,50.8775
2020-10-30,50.9441
2020-10-31,50.9441
2020-11-01,50.9441
2020-11-02,54.0416
2020-11-03,57.4037
2020-11-04,54.692
2020-11-05,54.692
2020-11-06,51.7326
2020-11-07,51.7326
2020-11-08,51.7326
2020-11-09,56.7441
2020-11-10,61.2352
2020-11-11,58.4244
2020-11-12,53.846
2020-11-13,56.5883
2020-11-14,56.5883
2020-11-15,56.5883
2020-11-16,57.2453
2020-11-17,57.8176
2020-11-18,53.3297
2020-11-19,51.4471
2020-11-20,52.881
2020-11-21,52.881
2020-11-22,52.881
2020-11-23,54.7695
2020-11-24,57.4785
2020-11-25,57.2533
2020-11-26,57.2533
2020-11-27,55.0765
2020-11-28,55.0765
2020-11-29,55.0765
2020-11-30,53.4069
2020-12-01,54.7348
2020-12-02,55.3253
2020-12-03,53.8714
2020-12-04,51.9171
2020-12-05,51.9171
2020-12-06,51.9171
2020-12-07,51.4878
2020-12-08,47.8542
2020-12-09,47.805
2020-12-10,44.8055
2020-12-11,46.5672
2020-12-12,46.5672
2020-12-13,46.5672
2020-12-14,45.4419
2020-12-15,48.398
2020-12-16,46.5024
2020-12-17,46.5565
2020-12-18,44.6405
2020-12-19,44.6405
2020-12-20,44.6405
2020-12-21,40.9419
2020-12-22,41.971
2020-12-23,43.1103
2020-12-24,44.1316
2020-12-25,44.1316
2020-12-26,44.1316
2020-12-27,44.1316
2020-12-28,45.3164
2020-12-29,45.544
2020-12-30,46.7475
2020-12-31,48.9165
2021-01-01,48.9165
2021-01-02,48.9165
2021-01-03,48.9165
2021-01-04,47.0852
2021-01-05,46.7832
2021-01-06,49.5713
2021-01-07,45.2098
2021-01-08,43.7772
2021-01-09,43.7772
2021-01-10,43.7772
2021-01-11,44.1775
2021-01-12,44.131
2021-01-13,44.9688
2021-01-14,44.2336
2021-01-15,50.2368
2021-01-16,50.2368
2021-01-17,50.2368
2021-01-18,50.2368
2021-01-19,47.894
2021-01-20,47.504
2021-01-21,45.3089
2021-01-22,45.3657
2021-01-23,45.3657
2021-01-24,45.3657
2021-01-25,46.4017
2021-01-26,44.4634
2021-01-27,42.4021
2021-01-28,47.4943
2021-01-29,47.399
2021-01-30,47.399
2021-01-31,47.399
2021-02-01,47.7783
2021-02-02,49.1335
2021-02-03,48.0499
2021-02-04,50.7263
2021-02-05,50.9355
2021-02-06,50.9355
2021-02-07,50.9355
2021-02-08,49.5084
2021-02-09,49.7325
2021-02-10,50.3594
2021-02-11,51.9378
2021-02-12,50.6293
2021-02-13,50.6293
2021-02-14,50.6293
2021-02-15,50.6293
2021-02-16,49.7454
2021-02-17,51.441
2021-02-18,52.4146
2021-02-19,52.4146
2021-02-20,52.4146
2021-02-21,52.4146
2021-02-22,49.5384
2021-02-23,50.9311
2021-02-24,48.3503
2021-02-25,47.9412
2021-02-26,45.0671
2021-02-27,45.0671
2021-02-28,45.0671
2021-03-01,47.6151
2021-03-02,46.3367
2021-03-03,45.2439
2021-03-04,44.8608
2021-03-05,47.2374
2021-03-06,47.2374
2021-03-07,47.2374
2021-03-08,48.3881
2021-03-09,48.3275
2021-03-10,48.9881
2021-03-11,49.456
2021-03-12,51.7453
2021-03-13,51.7453
2021-03-14,51.7453
2021-03-15,54.6589
2021-03-16,57.0086
2021-03-17,57.0086
2021-03-18,57.6791
2021-03-19,58.3512
2021-03-20,58.3512
2021-03-21,58.3512
2021-03-22,56.2713
2021-03-23,56.8605
2021-03-24,58.9215
2021-03-25,61.4612
2021-03-26,57.1936
2021-03-27,57.1936
2021-03-28,57.1936
2021-03-29,59.0328
2021-03-30,57.8572
2021-03-31,58.4984
2021-04-01,58.1931
2021-04-02,58.1931
2021-04-03,58.1931
2021-04-04,58.1931
2021-04-05,60.1305
2021-04-06,60.6026
2021-04-07,61.1838
2021-04-08,61.2913
2021-04-09,61.6208
2021-04-10,61.6208
2021-04-11,61.6208
2021-04-12,61.8449
2021-04-13,59.6823
2021-04-14,63.777
2021-04-15,65.3311
2021-04-16,65.5224
2021-04-17,65.5224
2021-04-18,65.5224
2021-04-19,66.1028
2021-04-20,68.1373
2021-04-21,66.7249
2021-04-22,65.5075
2021-04-23,63.8392
2021-04-24,63.8392
2021-04-25,63.8392
2021-04-26,63.3754
2021-04-27,62.3445
2021-04-28,62.6303
2021-04-29,64.6992
2021-04-30,66.065
2021-05-01,66.065
2021-05-02,66.065
2021-05-03,64.8668
2021-05-04,65.0851
2021-05-05,63.4532
2021-05-06,63.2481
2021-05-07,64.5518
2021-05-08,64.5518
2021-05-09,64.5518
2021-05-10,67.23
2021-05-11,60.8265
2021-05-12,57.318
2021-05-13,59.4429
2021-05-14,59.358
2021-05-15,59.358
2021-05-16,59.358
2021-05-17,56.8381
2021-05-18,55.2214
2021-05-19,54.6585
2021-05-20,55.595
2021-05-21,56.2626
2021-05-22,56.2626
2021-05-23,56.2626
2021-05-24,57.1945
2021-05-25,55.1957
2021-05-26,56.0929
2021-05-27,56.44
2021-05-28,56.3478
2021-05-29,56.3478
2021-05-30,56.3478
2021-05-31,56.3478
2021-06-01,55.6894
2021-06-02,56.589
2021-06-03,55.9041
2021-06-04,55.9828
2021-06-05,55.9828
2021-06-06,55.9828
2021-06-07,56.1448
2021-06-08,55.1991
2021-06-09,56.8692
2021-06-10,57.9239
2021-06-11,59.9501
2021-06-12,59.9501
2021-06-13,59.9501
2021-06-14,60.103
2021-06-15,61.1015
2021-06-16,57.1201
2021-06-17,57.6905
2021-06-18,49.3476
2021-06-19,49.3476
2021-06-20,49.3476
2021-06-21,52.4106
2021-06-22,50.3669
2021-06-23,48.0259
2021-06-24,47.8672
2021-06-25,50.0857
2021-06-26,50.0857
2021-06-27,50.0857
2021-06-28,50.5877
2021-06-29,46.4037
2021-06-30,45.3589
2021-07-01,47.9565
2021-07-02,48.2112
2021-07-03,48.2112
2021-07-04,48.2112
2021-07-05,48.2112
2021-07-06,48.5585
2021-07-07,49.9472
2021-07-08,49.2594
2021-07-09,50.9199
2021-07-10,50.9199
2021-07-11,50.9199
2021-07-12,51.7791
2021-07-13,49.3653
2021-07-14,51.1959
2021-07-15,54.2893
2021-07-16,55.7404
2021-07-17,55.7404
2021-07-18,55.7404
2021-07-19,49.0438
2021-07-20,50.6734
2021-07-21,47.8112
2021-07-22,48.5236
2021-07-23,51.0576
2021-07-24,51.0576
2021-07-25,51.0576
2021-07-26,51.2832
2021-07-27,53.9192
2021-07-28,53.0937
2021-07-29,52.4235
2021-07-30,48.9862
2021-07-31,48.9862
2021-08-01,48.9862
2021-08-02,51.7275
2021-08-03,53.0329
2021-08-04,52.5429
2021-08-05,53.9371
2021-08-06,53.5942
2021-08-07,53.5942
2021-08-08,53.5942
2021-08-09,52.2205
2021-08-10,50.7896
2021-08-11,53.0594
2021-08-12,52.4553
2021-08-13,53.853
2021-08-14,53.853
2021-08-15,53.853
2021-08-16,55.1414
2021-08-17,55.5192
2021-08-18,53.4692
2021-08-19,53.7103
2021-08-20,55.3845
2021-08-21,55.3845
2021-08-22,55.3845
2021-08-23,51.9593
2021-08-24,50.5606
2021-08-25,49.2741
2021-08-26,47.1241
2021-08-27,47.5792
2021-08-28,47.5792
2021-08-29,47.5792
2021-08-30,47.0763
2021-08-31,46.1511
2021-09-01,51.2016
2021-09-02,52.5978
2021-09-03,49.8221
2021-09-04,49.8221
2021-09-05,49.8221
2021-09-06,49.8221
2021-09-07,47.0906
2021-09-08,50.2445
2021-09-09,49.76
2021-09-10,46.44
2021-09-11,46.44
2021-09-12,46.44
2021-09-13,47.2861
2021-09-14,44.3847
2021-09-15,43.5553
2021-09-16,42.5947
2021-09-17,42.4563
2021-09-18,42.4563
2021-09-19,42.4563
2021-09-20,41.7547
2021-09-21,42.4435
2021-09-22,43.7221
2021-09-23,42.0854
2021-09-24,43.0872
2021-09-25,43.0872
2021-09-26,43.0872
2021-09-27,42.1076
2021-09-28,41.8051
2021-09-29,45.7372
2021-09-30,45.7372
2021-10-01,46.4324
2021-10-02,46.4324
2021-10-03,46.4324
2021-10-04,49.2206
2021-10-05,47.4582
2021-10-06,49.872
2021-10-07,49.0648
2021-10-08,47.9063
2021-10-09,47.9063
2021-10-10,47.9063
2021-10-11,47.1097
2021-10-12,47.3111
2021-10-13,50.527
2021-10-14,52.4381
2021-10-15,52.2393
2021-10-16,52.2393
2021-10-17,52.2393
2021-10-18,48.7053
2021-10-19,49.9363
2021-10-20,52.3911
2021-10-21,52.2928
2021-10-22,53.6417
2021-10-23,53.6417
2021-10-24,53.6417
2021-10-25,52.8178
2021-10-26,52.7131
2021-10-27,51.4471
2021-10-28,52.0482
2021-10-29,51.9373
2021-10-30,51.9373
2021-10-31,51.9373
2021-11-01,53.5738
2021-11-02,52.533
2021-11-03,57.7252
2021-11-04,55.2255
2021-11-05,57.3116
2021-11-06,57.3116
2021-11-07,57.3116
2021-11-08,54.6763
2021-11-09,54.2463
2021-11-10,56.7118
2021-11-11,54.3321
2021-11-12,54.2251
2021-11-13,54.2251
2021-11-14,54.2251
2021-11-15,58.1471
2021-11-16,55.373
2021-11-17,55.4576
2021-11-18,53.6693
2021-11-19,54.5609
2021-11-20,54.5609
2021-11-21,54.5609
2021-11-22,56.7152
2021-11-23,57.3015
2021-11-24,56.5096
2021-11-25,56.5096
2021-11-26,51.4645
2021-11-27,51.4645
2021-11-28,51.4645
2021-11-29,53.7769
2021-11-30,47.1612
2021-12-01,46.2856
2021-12-02,49.9555
2021-12-03,52.2075
2021-12-04,52.2075
2021-12-05,52.2075
2021-12-06,56.4107
2021-12-07,57.4127
2021-12-08,57.2313
2021-12-09,57.5091
2021-12-10,58.0727
2021-12-11,58.0727
2021-12-12,58.0727
2021-12-13,60.383
2021-12-14,59.7816
2021-12-15,62.3059
2021-12-16,64.1557
2021-12-17,63.8421
2021-12-18,63.8421
2021-12-19,63.8421
2021-12-20,64.7339
2021-12-21,62.5013
2021-12-22,63.1277
2021-12-23,62.5869
2021-12-24,62.5869
2021-12-25,62.5869
2021-12-26,62.5869
2021-12-27,63.8678
2021-12-28,65.6326
2021-12-29,67.5547
2021-12-30,65.8733
2021-12-31,66.2212
2022-01-01,66.2212
2022-01-02,66.2212
2022-01-03,65.19
2022-01-04,65.8021
2022-01-05,66.7105
2022-01-06,65.2756
2022-01-07,66.6366
2022-01-08,66.6366
2022-01-09,66.6366
2022-01-10,65.4307
2022-01-11,65.6876
2022-01-12,66.5868
2022-01-13,68.8769
2022-01-14,68.8769
2022-01-15,68.8769
2022-01-16,68.8769
2022-01-17,68.8769
2022-01-18,66.6886
2022-01-19,63.9679
2022-01-20,62.7639
2022-01-21,59.191
2022-01-22,59.191
2022-01-23,59.191
2022-01-24,54.1505
2022-01-25,54.9602
2022-01-26,56.4712
2022-01-27,61.0271
2022-01-28,68.0532
2022-01-29,68.0532
2022-01-30,68.0532
2022-01-31,67.1857
2022-02-01,63.9085
2022-02-02,67.5148
2022-02-03,68.114
2022-02-04,64.6758
2022-02-05,64.6758
2022-02-06,64.6758
2022-02-07,61.958
2022-02-08,62.5096
2022-02-09,63.1132
2022-02-10,58.8647
2022-02-11,60.2488
2022-02-12,60.2488
2022-02-13,60.2488
2022-02-14,57.5521
2022-02-15,56.4323
2022-02-16,57.2357
2022-02-17,58.2039
2022-02-18,57.2573
2022-02-19,57.2573
2022-02-20,57.2573
2022-02-21,57.2573
2022-02-22,56.5438
2022-02-23,55.3546
2022-02-24,56.1184
2022-02-25,59.9571
2022-02-26,59.9571
2022-02-27,59.9571
2022-02-28,59.5426
2022-03-01,57.2499
2022-03-02,60.2997
2022-03-03,62.7437
2022-03-04,66.3591
2022-03-05,66.3591
2022-03-06,66.3591
2022-03-07,63.4496
2022-03-08,59.7852
2022-03-09,59.9765
2022-03-10,61.2631
2022-03-11,60.2976
2022-03-12,60.2976
2022-03-13,60.2976
2022-03-14,58.9665
2022-03-15,60.179
2022-03-16,61.3602
2022-03-17,61.6056
2022-03-18,61.2035
2022-03-19,61.2035
2022-03-20,61.2035
2022-03-21,62.5685
2022-03-22,61.4095
2022-03-23,61.5673
2022-03-24,63.0772
2022-03-25,65.9411
2022-03-26,65.9411
2022-03-27,65.9411
2022-03-28,65.1569
2022-03-29,66.8775
2022-03-30,67.66
2022-03-31,68.4733
2022-04-01,69.6374
2022-04-02,69.6374
2022-04-03,69.6374
2022-04-04,66.3776
2022-04-05,66.999
2022-04-06,69.4986
2022-04-07,66.4609
2022-04-08,65.9497
2022-04-09,65.9497
2022-04-10,65.9497
2022-04-11,64.5794
2022-04-12,65.5962
2022-04-13,61.9977
2022-04-14,62.3456
2022-04-15,62.3456
2022-04-16,62.3456
2022-04-17,62.3456
2022-04-18,62.2614
2022-04-19,62.4189
2022-04-20,64.1234
2022-04-21,58.2439
2022-04-22,54.4605
2022-04-23,54.4605
2022-04-24,54.4605
2022-04-25,52.4933
2022-04-26,50.0431
2022-04-27,49.4772
2022-04-28,50.6726
2022-04-29,45.0678
2022-04-30,45.0678
2022-05-01,45.0678
2022-05-02,43.0253
2022-05-03,44.5582
2022-05-04,48.9449
2022-05-05,46.9946
2022-05-06,48.065
2022-05-07,48.065
2022-05-08,48.065
2022-05-09,47.7877
2022-05-10,47.1128
2022-05-11,49.2743
2022-05-12,48.9197
2022-05-13,53.0548
2022-05-14,53.0548
2022-05-15,53.0548
2022-05-16,53.6561
2022-05-17,55.3761
2022-05-18,54.1419
2022-05-19,52.5477
2022-05-20,52.3563
2022-05-21,52.3563
2022-05-22,52.3563
2022-05-23,55.0117
2022-05-24,57.5626
2022-05-25,58.5549
2022-05-26,59.0501
2022-05-27,60.1343
2022-05-28,60.1343
2022-05-29,60.1343
2022-05-30,60.1343
2022-05-31,57.8998
2022-06-01,57.1207
2022-06-02,57.4972
2022-06-03,57.5523
2022-06-04,57.5523
2022-06-05,57.5523
2022-06-06,59.4028
2022-06-07,59.4565
2022-06-08,53.9824
2022-06-09,48.943
2022-06-10,47.9021
2022-06-11,47.9021
2022-06-12,47.9021
2022-06-13,40.4388
2022-06-14,36.7514
2022-06-15,37.504
2022-06-16,35.5011
2022-06-17,33.7711
2022-06-18,33.7711
2022-06-19,33.7711
2022-06-20,33.7711
2022-06-21,35.8018
2022-06-22,38.3088
2022-06-23,40.7604
2022-06-24,45.1121
2022-06-25,45.1121
2022-06-26,45.1121
2022-06-27,47.7587
2022-06-28,48.6597
2022-06-29,49.1846
2022-06-30,49.3308
2022-07-01,51.997
2022-07-02,51.997
2022-07-03,51.997
2022-07-04,51.997
2022-07-05,45.3803
2022-07-06,47.7641
2022-07-07,45.5117
2022-07-08,45.3951
2022-07-09,45.3951
2022-07-10,45.3951
2022-07-11,46.9414
2022-07-12,46.4466
2022-07-13,46.1531
2022-07-14,46.6513
2022-07-15,47.0064
2022-07-16,47.0064
2022-07-17,47.0064
2022-07-18,45.2698
2022-07-19,45.8534
2022-07-20,44.9076
2022-07-21,44.0131
2022-07-22,45.9617
2022-07-23,45.9617
2022-07-24,45.9617
2022-07-25,49.0537
2022-07-26,49.9081
2022-07-27,50.4641
2022-07-28,54.5533
2022-07-29,56.5911
2022-07-30,56.5911
2022-07-31,56.5911
2022-08-01,56.2579
2022-08-02,54.9202
2022-08-03,55.6922
2022-08-04,53.3568
2022-08-05,51.3417
2022-08-06,51.3417
2022-08-07,51.3417
2022-08-08,53.4018
2022-08-09,55.4006
2022-08-10,55.8017
2022-08-11,55.7441
2022-08-12,58.9053
2022-08-13,58.9053
2022-08-14,58.9053
2022-08-15,59.8127
2022-08-16,60.7101
2022-08-17,61.1588
2022-08-18,61.242
2022-08-19,60.1093
2022-08-20,60.1093
2022-08-21,60.1093
2022-08-22,57.9566
2022-08-23,55.2285
2022-08-24,56.0553
2022-08-25,54.763
2022-08-26,51.5435
2022-08-27,51.5435
2022-08-28,51.5435
2022-08-29,52.3859
2022-08-30,49.0762
2022-08-31,47.8767
2022-09-01,49.1075
2022-09-02,48.1452
2022-09-03,48.1452
2022-09-04,48.1452
2022-09-05,48.1452
2022-09-06,47.9831
2022-09-07,53.0032
2022-09-08,51.8773
2022-09-09,53.0131
2022-09-10,53.0131
2022-09-11,53.0131
2022-09-12,53.6306
2022-09-13,48.9195
2022-09-14,49.6197
2022-09-15,45.1838
2022-09-16,44.5882
2022-09-17,44.5882
2022-09-18,44.5882
2022-09-19,47.1389
2022-09-20,45.13
2022-09-21,43.1397
2022-09-22,44.3251
2022-09-23,41.8334
2022-09-24,41.8334
2022-09-25,41.8334
2022-09-26,39.2001
2022-09-27,37.3488
2022-09-28,39.4374
2022-09-29,35.2201
2022-09-30,32.9458
2022-10-01,32.9458
2022-10-02,32.9458
2022-10-03,37.3457
2022-10-04,41.6449
2022-10-05,39.324
2022-10-06,36.3242
2022-10-07,34.7958
2022-10-08,34.7958
2022-10-09,34.7958
2022-10-10,34.8439
2022-10-11,36.5378
2022-10-12,34.7234
2022-10-13,39.5207
2022-10-14,37.4851
2022-10-15,37.4851
2022-10-16,37.4851
2022-10-17,39.2125
2022-10-18,40.8196
2022-10-19,39.7051
2022-10-20,37.7114
2022-10-21,39.1828
2022-10-22,39.1828
2022-10-23,39.1828
2022-10-24,39.9595
2022-10-25,41.9205
2022-10-26,42.0907
2022-10-27,42.9551
2022-10-28,46.1248
2022-10-29,46.1248
2022-10-30,46.1248
2022-10-31,45.433
2022-11-01,46.0193
2022-11-02,45.2646
2022-11-03,45.4409
2022-11-04,46.4665
2022-11-05,46.4665
2022-11-06,46.4665
2022-11-07,41.1748
2022-11-08,43.6218
2022-11-09,43.4882
2022-11-10,48.3957
2022-11-11,47.4021
2022-11-12,47.4021
2022-11-13,47.4021
2022-11-14,47.223
2022-11-15,46.9295
2022-11-16,48.2601
2022-11-17,46.5982
2022-11-18,49.6936
2022-11-19,49.6936
2022-11-20,49.6936
2022-11-21,50.5902
2022-11-22,51.561
2022-11-23,53.0126
2022-11-24,53.0126
2022-11-25,53.4305
2022-11-26,53.4305
2022-11-27,53.4305
2022-11-28,53.1195
2022-11-29,53.1598
2022-11-30,55.9412
2022-12-01,55.0364
2022-12-02,54.1777
2022-12-03,54.1777
2022-12-04,54.1777
2022-12-05,53.8878
2022-12-06,55.2503
2022-12-07,54.3938
2022-12-08,54.82
2022-12-09,52.8775
2022-12-10,52.8775
2022-12-11,52.8775
2022-12-12,55.8183
2022-12-13,55.0457
2022-12-14,54.4738
2022-12-15,52.5234
2022-12-16,51.2741
2022-12-17,51.2741
2022-12-18,51.2741
2022-12-19,50.5771
2022-12-20,50.6762
2022-12-21,53.0148
2022-12-22,52.3198
2022-12-23,53.7199
2022-12-24,53.7199
2022-12-25,53.7199
2022-12-26,53.7199
2022-12-27,54.1521
2022-12-28,52.7368
2022-12-29,54.1741
2022-12-30,51.8134
2022-12-31,51.8134
2023-01-01,51.8134
2023-01-02,51.8134
2023-01-03,51.9167
2023-01-04,53.6621
2023-01-05,50.0676
2023-01-06,52.4983
2023-01-07,52.4983
2023-01-08,52.4983
2023-01-09,53.8068
2023-01-10,52.049
2023-01-11,53.8523
2023-01-12,53.683
2023-01-13,53.0502
2023-01-14,53.0502
2023-01-15,53.0502
2023-01-16,53.0502
2023-01-17,52.069
2023-01-18,48.8783
2023-01-19,47.7816
2023-01-20,49.8864
2023-01-21,49.8864
2023-01-22,49.8864
2023-01-23,49.2381
2023-01-24,50.5133
2023-01-25,51.9256
2023-01-26,51.6908
2023-01-27,51.5702
2023-01-28,51.5702
2023-01-29,51.5702
2023-01-30,51.7449
2023-01-31,52.9163
2023-02-01,53.5578
2023-02-02,52.9472
2023-02-03,49.9373
2023-02-04,49.9373
2023-02-05,49.9373
2023-02-06,51.258
2023-02-07,50.9929
2023-02-08,48.159
2023-02-09,45.4286
2023-02-10,49.0047
2023-02-11,49.0047
2023-02-12,49.0047
2023-02-13,50.5882
2023-02-14,49.3089
2023-02-15,49.7471
2023-02-16,48.996
2023-02-17,50.6656
2023-02-18,50.6656
2023-02-19,50.6656
2023-02-20,50.6656
2023-02-21,49.442
2023-02-22,53.4791
2023-02-23,55.1085
2023-02-24,54.5631
2023-02-25,54.5631
2023-02-26,54.5631
2023-02-27,52.3523
2023-02-28,51.9564
2023-03-01,48.1862
2023-03-02,50.8896
2023-03-03,53.3504
2023-03-04,53.3504
2023-03-05,53.3504
2023-03-06,52.465
2023-03-07,50.9044
2023-03-08,53.1532
2023-03-09,51.1639
2023-03-10,47.3276
2023-03-11,47.3276
2023-03-12,47.3276
2023-03-13,50.8551
2023-03-14,53.1082
2023-03-15,53.5691
2023-03-16,54.1391
2023-03-17,51.2407
2023-03-18,51.2407
2023-03-19,51.2407
